osmid,ref,highway,width,oneway,reversed,length,geometry
91398123,2369,secondary,6,False,False,132.91,"LINESTRING (102.1042574 15.5826886, 102.1047878 15.5837692)"
91398123,2369,secondary,6,False,True,132.495,"LINESTRING (102.1042574 15.5826886, 102.1037286 15.5816114)"
598090210,,residential,,False,True,73.131,"LINESTRING (102.1042574 15.5826886, 102.1035754 15.58272)"
598090210,,residential,,False,True,30.949,"LINESTRING (102.1012564 15.5835948, 102.1012519 15.5838731)"
598090141,,residential,,False,False,136.25,"LINESTRING (102.1012564 15.5835948, 102.1016008 15.583555, 102.1025164 15.5834268)"
598090210,,residential,,False,False,100.354,"LINESTRING (102.1012564 15.5835948, 102.1012402 15.5831101, 102.1012554 15.5828055, 102.1012625 15.5826931)"
598090141,,residential,,False,True,136.25,"LINESTRING (102.1025164 15.5834268, 102.1016008 15.583555, 102.1012564 15.5835948)"
598090193,,residential,,False,False,74.095,"LINESTRING (102.1025164 15.5834268, 102.1026824 15.5837431, 102.1027912 15.5840369)"
598090193,,residential,,False,True,81.74000000000001,"LINESTRING (102.1025164 15.5834268, 102.1023896 15.5830327, 102.1023673 15.5827109)"
598090156,,residential,,False,True,130.582,"LINESTRING (102.1036572 15.5838917, 102.1035754 15.58272)"
598090156,,residential,,False,False,131.75300000000001,"LINESTRING (102.1036572 15.5838917, 102.1036565 15.5843009, 102.1037026 15.5847003, 102.103799 15.5850624)"
598090215,,residential,,False,False,94.30600000000001,"LINESTRING (102.1036572 15.5838917, 102.1035311 15.5838955, 102.1027912 15.5840369)"
598090215,,residential,,False,True,122.38,"LINESTRING (102.1036572 15.5838917, 102.1041094 15.5838872, 102.1046613 15.5837772, 102.1047878 15.5837692)"
598090193,,residential,,False,False,103.83100000000002,"LINESTRING (102.1027912 15.5840369, 102.1027913 15.5841872, 102.1026325 15.5846593, 102.1025854 15.5849429)"
598090193,,residential,,False,True,74.095,"LINESTRING (102.1027912 15.5840369, 102.1026824 15.5837431, 102.1025164 15.5834268)"
598090215,,residential,,False,False,166.906,"LINESTRING (102.1027912 15.5840369, 102.1022895 15.5840564, 102.1019683 15.5840233, 102.1012519 15.5838731)"
598090215,,residential,,False,True,94.30600000000001,"LINESTRING (102.1027912 15.5840369, 102.1035311 15.5838955, 102.1036572 15.5838917)"
598090210,,residential,,False,False,30.949,"LINESTRING (102.1012519 15.5838731, 102.1012564 15.5835948)"
598090210,,residential,,False,True,215.7,"LINESTRING (102.1012519 15.5838731, 102.1012492 15.5843113, 102.1012619 15.5843784, 102.1013275 15.5844673, 102.1017048 15.5847238, 102.1018209 15.5847725, 102.1022431 15.5848924, 102.1025854 15.5849429)"
598090215,,residential,,False,True,166.906,"LINESTRING (102.1012519 15.5838731, 102.1019683 15.5840233, 102.1022895 15.5840564, 102.1027912 15.5840369)"
91398123,2369,secondary,6,False,False,132.495,"LINESTRING (102.1037286 15.5816114, 102.1042574 15.5826886)"
91398123,2369,secondary,6,False,True,55.325,"LINESTRING (102.1037286 15.5816114, 102.1035078 15.5811616)"
598090156,,residential,,False,False,52.578,"LINESTRING (102.1037286 15.5816114, 102.103648 15.581684, 102.1036061 15.5817815, 102.1035685 15.58204)"
598090156,,residential,,False,False,75.684,"LINESTRING (102.1035685 15.58204, 102.1035574 15.582412, 102.1035754 15.58272)"
598090156,,residential,,False,True,52.578,"LINESTRING (102.1035685 15.58204, 102.1036061 15.5817815, 102.103648 15.581684, 102.1037286 15.5816114)"
598090183,,residential,,False,True,78.493,"LINESTRING (102.1035685 15.58204, 102.1032997 15.5820525, 102.1032356 15.5820925, 102.1028653 15.582202)"
598090156,,residential,,False,False,130.582,"LINESTRING (102.1035754 15.58272, 102.1036572 15.5838917)"
598090210,,residential,,False,False,73.131,"LINESTRING (102.1035754 15.58272, 102.1042574 15.5826886)"
598090156,,residential,,False,True,75.684,"LINESTRING (102.1035754 15.58272, 102.1035574 15.582412, 102.1035685 15.58204)"
