osmid,name,highway,oneway,reversed,length,geometry,lanes,bridge,junction,tunnel
217408040,,residential,False,True,56.666,"LINESTRING (101.0752446 5.7683762, 101.0748784 5.7680199)",,,,
546563808,,tertiary,False,False,46.14,"LINESTRING (101.0752446 5.7683762, 101.0750355 5.7686391, 101.0749862 5.7687019)",,,,
546563808,,tertiary,False,True,81.14500000000001,"LINESTRING (101.0752446 5.7683762, 101.075332 5.768266, 101.0753741 5.7682315, 101.075789 5.767891)",,,,
217407945,,unclassified,False,False,219.06900000000002,"LINESTRING (101.0704941 5.7684018, 101.0707019 5.768596, 101.0707576 5.7686093, 101.0709115 5.768646, 101.0713387 5.7685641, 101.0714244 5.7685477, 101.071489 5.7685452, 101.0715422 5.7685893, 101.0716295 5.7687606, 101.0719309 5.7691411, 101.0720357 5.7692384)",,,,
546563808,,tertiary,False,True,44.973,"LINESTRING (101.0747345 5.7690195, 101.0749862 5.7687019)",,,,
217407860,,residential,False,False,140.417,"LINESTRING (101.0747345 5.7690195, 101.0745786 5.7689472, 101.0736831 5.7683164)",,,,
546563808,,tertiary,False,False,40.153,"LINESTRING (101.0747345 5.7690195, 101.0745839 5.7692095, 101.0745097 5.769303)",,,,
217407945,,unclassified,False,False,303.68,"LINESTRING (101.0720357 5.7692384, 101.0721031 5.7693011, 101.0722665 5.7693704, 101.0724868 5.7693931, 101.0730858 5.7693062, 101.0733657 5.7692885, 101.0738178 5.76948, 101.0740432 5.769698, 101.0742078 5.7698883, 101.074312 5.7701785)",,,,
217407945,,unclassified,False,True,219.069,"LINESTRING (101.0720357 5.7692384, 101.0719309 5.7691411, 101.0716295 5.7687606, 101.0715422 5.7685893, 101.071489 5.7685452, 101.0714244 5.7685477, 101.0713387 5.7685641, 101.0709115 5.768646, 101.0707576 5.7686093, 101.0707019 5.768596, 101.0704941 5.7684018)",,,,
645365776,,residential,False,False,205.62900000000002,"LINESTRING (101.0720357 5.7692384, 101.0720439 5.7692826, 101.0720914 5.76935, 101.0721637 5.769404, 101.07227 5.769458, 101.072383 5.7694962, 101.0724983 5.7695255, 101.0727018 5.7695457, 101.0729165 5.7695817, 101.0730787 5.7696219, 101.0732442 5.7696847, 101.0733595 5.7697432, 101.073414 5.7698039, 101.0734401 5.7698667, 101.0734488 5.7699295, 101.0734379 5.769988, 101.0733975 5.7700931)",,,,
217407974,,residential,False,True,170.239,"LINESTRING (101.0743655 5.7695134, 101.075825 5.7699985)",,,,
546563808,,tertiary,False,False,65.891,"LINESTRING (101.0743655 5.7695134, 101.0743146 5.7696365, 101.074297 5.769832, 101.074322 5.770094)",,,,
546563808,,tertiary,False,True,28.524,"LINESTRING (101.0743655 5.7695134, 101.07439 5.769454, 101.0745097 5.769303)",,,,
217407974,,residential,False,False,170.239,"LINESTRING (101.075825 5.7699985, 101.0743655 5.7695134)",,,,
546563808,,tertiary,False,True,9.461,"LINESTRING (101.074312 5.7701785, 101.074322 5.770094)",,,,
217407945,,unclassified,False,True,303.68,"LINESTRING (101.074312 5.7701785, 101.0742078 5.7698883, 101.0740432 5.769698, 101.0738178 5.76948, 101.0733657 5.7692885, 101.0730858 5.7693062, 101.0724868 5.7693931, 101.0722665 5.7693704, 101.0721031 5.7693011, 101.0720357 5.7692384)",,,,
546563808,,tertiary,False,False,155.986,"LINESTRING (101.074312 5.7701785, 101.074263 5.770595, 101.0741534 5.7709177, 101.0740645 5.7710341, 101.073781 5.771239, 101.0736982 5.7712779, 101.0736442 5.7712967)",,,,
"[699687020, 217407878]",,residential,False,False,435.146,"LINESTRING (101.0699494 5.770432, 101.0701604 5.7703061, 101.0703066 5.7702525, 101.0703547 5.7702248, 101.0705096 5.7700655, 101.0706071 5.7699589, 101.0708843 5.7696354, 101.071003 5.769496, 101.0716012 5.7694871, 101.0717639 5.7695521, 101.0723265 5.7697775, 101.073272 5.7700484, 101.0733975 5.7700931)",,,,
217407878,,residential,False,True,47.052,"LINESTRING (101.0699494 5.770432, 101.0698902 5.7705082, 101.0698676 5.7705918, 101.0698438 5.7708309)",,,,
"[1023160168, 218053870]",,residential,False,"[False, True]",188.257,"LINESTRING (101.0699494 5.770432, 101.0705848 5.7704054, 101.071424 5.770354, 101.071444 5.7703582, 101.0714601 5.7703742, 101.0714654 5.7705549)",,,,
217407920,,residential,False,True,77.996,"LINESTRING (101.0745214 5.7708793, 101.0752044 5.7710532)",,,,
217408062,,residential,False,False,53.659000000000006,"LINESTRING (101.0745214 5.7708793, 101.0744978 5.7710961, 101.0744725 5.7713594)",,,,
217408062,,residential,False,True,181.663,"LINESTRING (101.0745214 5.7708793, 101.0745284 5.7707977, 101.0745447 5.7706652, 101.0745852 5.7706614, 101.0751348 5.7707735, 101.075925 5.7710054)",,,,
217408062,,residential,False,False,181.66299999999998,"LINESTRING (101.075925 5.7710054, 101.0751348 5.7707735, 101.0745852 5.7706614, 101.0745447 5.7706652, 101.0745284 5.7707977, 101.0745214 5.7708793)",,,,
217407920,,residential,False,False,77.996,"LINESTRING (101.0752044 5.7710532, 101.0745214 5.7708793)",,,,
217408053,,residential,False,False,21.583,"LINESTRING (101.068722 5.7711968, 101.0686372 5.7713716)",,,,
218053865,,residential,False,False,25.337,"LINESTRING (101.068722 5.7711968, 101.0689505 5.7712122)",,,,
217408053,,residential,False,True,164.239,"LINESTRING (101.068722 5.7711968, 101.0687765 5.7702541, 101.0687409 5.7697225)",,,,
217408058,,residential,False,True,91.979,"LINESTRING (101.0736442 5.7712967, 101.0740622 5.7713455, 101.0744725 5.7713594)",,,,
546563808,,tertiary,False,False,236.357,"LINESTRING (101.0736442 5.7712967, 101.073516 5.771297, 101.0725042 5.7712506, 101.0721506 5.7712422, 101.0715093 5.7712208)",,,,
546563808,,tertiary,False,True,155.986,"LINESTRING (101.0736442 5.7712967, 101.0736982 5.7712779, 101.073781 5.771239, 101.0740645 5.7710341, 101.0741534 5.7709177, 101.074263 5.770595, 101.074312 5.7701785)",,,,
699687020,,residential,False,True,171.774,"LINESTRING (101.0736442 5.7712967, 101.0737394 5.7711032, 101.0738809 5.7707753, 101.0738899 5.7705241, 101.0738597 5.7703983, 101.0738559 5.7703495, 101.0737627 5.7702337, 101.0736696 5.7701678, 101.0733975 5.7700931)",,,,
217408058,,residential,False,False,91.979,"LINESTRING (101.0744725 5.7713594, 101.0740622 5.7713455, 101.0736442 5.7712967)",,,,
217408062,,residential,False,True,53.659000000000006,"LINESTRING (101.0744725 5.7713594, 101.0744978 5.7710961, 101.0745214 5.7708793)",,,,
217407872,,residential,False,True,16.371,"LINESTRING (101.0686372 5.7713716, 101.068631 5.7715187)",,,,
217408053,,residential,False,True,21.583,"LINESTRING (101.0686372 5.7713716, 101.068722 5.7711968)",,,,
217407872,,residential,False,False,16.371,"LINESTRING (101.068631 5.7715187, 101.0686372 5.7713716)",,,,
103110152,ถนนสุขยางค์,secondary,False,False,89.97099999999999,"LINESTRING (101.068631 5.7715187, 101.068565 5.771518, 101.0683565 5.7715506, 101.068144 5.77163, 101.0678714 5.7717593, 101.0678649 5.7717624)",,,,
103110152,ถนนสุขยางค์,secondary,False,True,130.75900000000001,"LINESTRING (101.068631 5.7715187, 101.0688178 5.7715207, 101.0698056 5.7716406)",,,,
217408044,,residential,False,False,164.11,"LINESTRING (101.0687543 5.7719729, 101.0687837 5.7722168, 101.068769 5.7724632, 101.0697574 5.7724646)",,,,
217407954,,unclassified,False,True,75.369,"LINESTRING (101.0731385 5.7720342, 101.0733457 5.7726799)",,,,
103114449,ถนนรัตนกิจ,secondary,False,False,154.46,"LINESTRING (101.0731385 5.7720342, 101.073475 5.772134, 101.0744363 5.7725418)",4,,,
103114449,ถนนรัตนกิจ,secondary,False,True,170.78199999999998,"LINESTRING (101.0731385 5.7720342, 101.0729291 5.7719721, 101.0723438 5.7719044, 101.0716112 5.7718345)",4,,,
1092271943,ถนนจันทโรทัย,residential,False,False,91.78,"LINESTRING (101.0697574 5.7724646, 101.0698056 5.7716406)",,,,
1092271943,ถนนจันทโรทัย,residential,False,True,102.578,"LINESTRING (101.0697574 5.7724646, 101.0697437 5.773387)",,,,
217408044,,residential,False,False,199.789,"LINESTRING (101.0697574 5.7724646, 101.0705243 5.7724632, 101.0715625 5.7725039)",,,,
217408044,,residential,False,True,164.10999999999999,"LINESTRING (101.0697574 5.7724646, 101.068769 5.7724632, 101.0687837 5.7722168, 101.0687543 5.7719729)",,,,
103110148,ถนนสุขยางค์,secondary,False,False,66.727,"LINESTRING (101.0715625 5.7725039, 101.0715382 5.7719043)",4,,,
103110148,ถนนสุขยางค์,secondary,False,True,90.19,"LINESTRING (101.0715625 5.7725039, 101.0715987 5.7733142)",4,,,
217408019,,residential,False,False,116.606,"LINESTRING (101.0715625 5.7725039, 101.0718716 5.7725076, 101.0721348 5.7725063, 101.0723677 5.7729258)",,,,
217408044,,residential,False,True,199.789,"LINESTRING (101.0715625 5.7725039, 101.0705243 5.7724632, 101.0697574 5.7724646)",,,,
103114449,ถนนรัตนกิจ,secondary,False,True,154.46,"LINESTRING (101.0744363 5.7725418, 101.073475 5.772134, 101.0731385 5.7720342)",4,,,
"[217407952, 217407971]",,residential,False,"[False, True]",202.506,"LINESTRING (101.0744363 5.7725418, 101.0745228 5.7721449, 101.0745459 5.7721322, 101.0752345 5.7723885, 101.0758657 5.7725826)",,,,
217408092,ถนนรัตนกิจ,secondary,True,False,75.168,"LINESTRING (101.0744363 5.7725418, 101.074774 5.772685, 101.0750659 5.7727956)",2,,,
217407971,,residential,False,True,8.003,"LINESTRING (101.0759348 5.7726039, 101.0758657 5.7725826)",,,,
217407954,,unclassified,False,False,75.369,"LINESTRING (101.0733457 5.7726799, 101.0731385 5.7720342)",,,,
217407954,,unclassified,False,True,52.211,"LINESTRING (101.0733457 5.7726799, 101.0734199 5.7731436)",,,,
217407965,,residential,False,True,113.31,"LINESTRING (101.0733457 5.7726799, 101.0727232 5.7727478, 101.0723677 5.7729258)",,,,
217407919,,residential,False,True,65.22,"LINESTRING (101.0750659 5.7727956, 101.074868 5.7733481)",,,,
217408092,ถนนรัตนกิจ,secondary,True,False,102.345,"LINESTRING (101.0750659 5.7727956, 101.0755456 5.7729774, 101.0759412 5.7730911)",2,,,
217407965,,residential,False,False,113.31,"LINESTRING (101.0723677 5.7729258, 101.0727232 5.7727478, 101.0733457 5.7726799)",,,,
217408019,,residential,False,False,35.804,"LINESTRING (101.0723677 5.7729258, 101.0724364 5.7731258, 101.07245 5.7732356)",,,,
217408019,,residential,False,True,116.606,"LINESTRING (101.0723677 5.7729258, 101.0721348 5.7725063, 101.0718716 5.7725076, 101.0715625 5.7725039)",,,,
217407972,,residential,False,True,9.268,"LINESTRING (101.0759673 5.7730119, 101.0759412 5.7730911)",,,,
217408100,ถนนรัตนกิจ,secondary,True,False,177.76000000000002,"LINESTRING (101.0759673 5.7730119, 101.0755722 5.7728983, 101.0748053 5.7726078, 101.0744363 5.7725418)",2,,,
217407972,,residential,False,False,9.268,"LINESTRING (101.0759412 5.7730911, 101.0759673 5.7730119)",,,,
217407972,,residential,False,True,71.184,"LINESTRING (101.0759412 5.7730911, 101.0757407 5.7736994)",,,,
217407862,,unclassified,False,False,44.752,"LINESTRING (101.0738225 5.7731045, 101.0734199 5.7731436)",,,,
217407862,,unclassified,False,True,122.182,"LINESTRING (101.0738225 5.7731045, 101.0742012 5.7730677, 101.074868 5.7733481)",,,,
"[217407896, 217407890, 217407942]",,unclassified,False,True,176.939,"LINESTRING (101.0738225 5.7731045, 101.0739095 5.7737774, 101.0739217 5.7740067, 101.0738682 5.7746878)",,yes,,
217407862,,unclassified,False,False,51.959,"LINESTRING (101.0734199 5.7731436, 101.0729525 5.7731894)",,,,
217407862,,unclassified,False,True,44.752,"LINESTRING (101.0734199 5.7731436, 101.0738225 5.7731045)",,,,
217407954,,unclassified,False,False,52.211,"LINESTRING (101.0734199 5.7731436, 101.0733457 5.7726799)",,,,
217407957,,residential,False,True,29.096,"LINESTRING (101.0734199 5.7731436, 101.0734655 5.7734013)",,,,
217407862,,unclassified,False,False,55.829,"LINESTRING (101.0729525 5.7731894, 101.07245 5.7732356)",,,,
217407862,,unclassified,False,True,51.959,"LINESTRING (101.0729525 5.7731894, 101.0734199 5.7731436)",,,,
218053869,,residential,False,True,31.927999999999997,"LINESTRING (101.0729525 5.7731894, 101.0729733 5.7733988, 101.072994 5.7734727)",,,,
217407862,,unclassified,False,True,55.829,"LINESTRING (101.07245 5.7732356, 101.0729525 5.7731894)",,,,
217407862,,unclassified,False,False,94.593,"LINESTRING (101.07245 5.7732356, 101.0719344 5.7732885, 101.0715987 5.7733142)",,,,
217408019,,residential,False,True,35.804,"LINESTRING (101.07245 5.7732356, 101.0724364 5.7731258, 101.0723677 5.7729258)",,,,
102926448,,tertiary,False,True,295.996,"LINESTRING (101.0672212 5.7733107, 101.0680779 5.772997, 101.0682564 5.7729918, 101.0687608 5.7732471, 101.0689342 5.7733333, 101.0691092 5.7734057, 101.0697437 5.773387)",4,,,
"[103110144, 217408067, 217407907]",,residential,False,False,113.13399999999999,"LINESTRING (101.0672212 5.7733107, 101.067393 5.773727, 101.0674363 5.7739081, 101.0674864 5.7741176, 101.067525 5.774279)",,yes,,
103110148,ถนนสุขยางค์,secondary,False,False,90.19,"LINESTRING (101.0715987 5.7733142, 101.0715625 5.7725039)",4,,,
102926448,,tertiary,False,False,205.393,"LINESTRING (101.0715987 5.7733142, 101.0714407 5.7733263, 101.0697437 5.773387)",4,,,
103110148,ถนนสุขยางค์,secondary,False,True,70.051,"LINESTRING (101.0715987 5.7733142, 101.0716232 5.7738152, 101.0716407 5.7739424)",4,,,
217407862,,unclassified,False,True,94.593,"LINESTRING (101.0715987 5.7733142, 101.0719344 5.7732885, 101.07245 5.7732356)",,,,
217407862,,unclassified,False,True,97.465,"LINESTRING (101.074868 5.7733481, 101.0756847 5.7736768)",,,,
217407919,,residential,False,False,65.22,"LINESTRING (101.074868 5.7733481, 101.0750659 5.7727956)",,,,
217407862,,unclassified,False,False,122.182,"LINESTRING (101.074868 5.7733481, 101.0742012 5.7730677, 101.0738225 5.7731045)",,,,
217407862,,unclassified,False,False,97.465,"LINESTRING (101.0756847 5.7736768, 101.074868 5.7733481)",,,,
217407862,,unclassified,False,True,6.686,"LINESTRING (101.0756847 5.7736768, 101.0757407 5.7736994)",,,,
217407940,,residential,False,True,67.069,"LINESTRING (101.0756847 5.7736768, 101.0754565 5.7742356)",,,,
217407862,,unclassified,False,False,6.686,"LINESTRING (101.0757407 5.7736994, 101.0756847 5.7736768)",,,,
217407972,,residential,False,False,71.184,"LINESTRING (101.0757407 5.7736994, 101.0759412 5.7730911)",,,,
217407957,,residential,False,False,58.376000000000005,"LINESTRING (101.0735763 5.7739144, 101.0734954 5.7735705, 101.0734655 5.7734013)",,,,
217408070,,residential,False,False,104.981,"LINESTRING (101.0745176 5.774099, 101.0748535 5.7741136, 101.075079 5.7741868, 101.0750804 5.7742444, 101.0751232 5.7745575)",,,,
217407997,,residential,False,False,51.269,"LINESTRING (101.0700412 5.774112, 101.0705026 5.774069)",,,,
217407940,,residential,False,False,67.069,"LINESTRING (101.0754565 5.7742356, 101.0756847 5.7736768)",,,,
217407980,,residential,False,False,78.513,"LINESTRING (101.0744318 5.7744063, 101.074878 5.7745282, 101.0751232 5.7745575)",,,,
217407980,,residential,False,True,78.513,"LINESTRING (101.0751232 5.7745575, 101.074878 5.7745282, 101.0744318 5.7744063)",,,,
217408070,,residential,False,False,57.148,"LINESTRING (101.0751232 5.7745575, 101.0752604 5.774716, 101.0752482 5.7749282, 101.0752332 5.7750192)",,,,
217408070,,residential,False,True,104.98100000000001,"LINESTRING (101.0751232 5.7745575, 101.0750804 5.7742444, 101.075079 5.7741868, 101.0748535 5.7741136, 101.0745176 5.774099)",,,,
217407883,,unclassified,False,False,8.619,"LINESTRING (101.0737924 5.7746699, 101.0738682 5.7746878)",,,,
217407883,,unclassified,False,True,191.22,"LINESTRING (101.0737924 5.7746699, 101.0735761 5.7746189, 101.0723651 5.7745603, 101.0721178 5.774718)",,,,
217407990,,residential,False,True,134.472,"LINESTRING (101.0737924 5.7746699, 101.0737258 5.7750917, 101.0736253 5.7751331, 101.0730339 5.7750074, 101.0729634 5.7749892)",,,,
217407883,,unclassified,False,False,79.69,"LINESTRING (101.0738682 5.7746878, 101.0745691 5.7748531)",,,,
217407883,,unclassified,False,True,8.619,"LINESTRING (101.0738682 5.7746878, 101.0737924 5.7746699)",,,,
"[217407896, 217407890, 217407942]",,unclassified,False,False,176.939,"LINESTRING (101.0738682 5.7746878, 101.0739217 5.7740067, 101.0739095 5.7737774, 101.0738225 5.7731045)",,yes,,
217407883,,unclassified,False,True,9.974,"LINESTRING (101.0721178 5.774718, 101.0720419 5.7747664)",,,,
"[217408105, 103110149, 217408103]",ถนนสุขยางค์,secondary,True,False,93.47500000000001,"LINESTRING (101.0721178 5.774718, 101.0719518 5.7744442, 101.0718221 5.7742301, 101.0717805 5.7741615, 101.071656 5.7740164)",2,yes,,
217407883,,unclassified,False,False,191.22000000000003,"LINESTRING (101.0721178 5.774718, 101.0723651 5.7745603, 101.0735761 5.7746189, 101.0737924 5.7746699)",,,,
102926443,ถนนจันทโรทัย,unclassified,False,True,98.878,"LINESTRING (101.0697316 5.7747659, 101.0697238 5.7756551)",,,,
217407856,,unclassified,False,True,241.392,"LINESTRING (101.0697316 5.7747659, 101.0694135 5.7747683, 101.0690335 5.7748585, 101.0689134 5.7748414, 101.0688104 5.774839, 101.0686168 5.7749073, 101.0685191 5.7749086, 101.0684159 5.7749086, 101.0683275 5.7749, 101.0680015 5.7748341, 101.0675805 5.7748387)",,,,
"[217407888, 1092271943]",ถนนจันทโรทัย,"['unclassified', 'residential']",False,False,48.572,"LINESTRING (101.0697316 5.7747659, 101.0697333 5.7745731, 101.0697354 5.7743291)",,yes,,
