osmid,oneway,highway,reversed,length,lanes,ref,maxspeed,geometry,name,junction
"[215490784, 216696978]",False,secondary,True,220.93800000000005,2,B145,60,"LINESTRING (26.8320584 -23.1115642, 26.831494 -23.1110327, 26.8314068 -23.1109645, 26.8312003 -23.110798, 26.8310755 -23.110703, 26.8309227 -23.1106364, 26.8307289 -23.110563, 26.830631 -23.1105291, 26.8305318 -23.110505, 26.8304298 -23.1104934, 26.8303351 -23.110437)",B145,
215069037,False,unclassified,True,40.985,,,,"LINESTRING (26.8317175 -23.1120927, 26.8319158 -23.1117724)",,
215069037,False,unclassified,False,134.052,,,,"LINESTRING (26.8317175 -23.1120927, 26.8312022 -23.1127694, 26.8309447 -23.1130658)",,
646763329,False,residential,False,88.036,,,,"LINESTRING (26.8317175 -23.1120927, 26.831388 -23.1119871, 26.831262 -23.1119599, 26.8311439 -23.111955, 26.8308797 -23.1119599)",,
215134689,False,unclassified,False,212.91499999999996,2,,,"LINESTRING (26.8353662 -23.1126501, 26.8354428 -23.1126456, 26.8355093 -23.1126513, 26.8356091 -23.1126783, 26.8357096 -23.112717, 26.8367186 -23.1130988, 26.8370315 -23.1132446, 26.8372763 -23.1133762)",,
215134689,False,unclassified,True,173.56400000000002,2,,,"LINESTRING (26.8353662 -23.1126501, 26.8353312 -23.1128547, 26.8353034 -23.1130628, 26.8352364 -23.113389, 26.8351201 -23.1137341, 26.8348988 -23.1141364)",,
646847774,False,residential,False,109.854,,,,"LINESTRING (26.8353662 -23.1126501, 26.8353792 -23.1125255, 26.8354053 -23.11233, 26.8354341 -23.1122054, 26.8354623 -23.1121376, 26.8354958 -23.1120771, 26.8355508 -23.1119957, 26.8356138 -23.1119217, 26.8357807 -23.1117812)",,
215134689,False,unclassified,True,212.915,2,,,"LINESTRING (26.8372763 -23.1133762, 26.8370315 -23.1132446, 26.8367186 -23.1130988, 26.8357096 -23.112717, 26.8356091 -23.1126783, 26.8355093 -23.1126513, 26.8354428 -23.1126456, 26.8353662 -23.1126501)",,
646841541,False,residential,False,155.49800000000002,,,,"LINESTRING (26.8372763 -23.1133762, 26.8373734 -23.1129455, 26.8373948 -23.1124842, 26.8373854 -23.1124336, 26.8373653 -23.1123707, 26.8371842 -23.1120292)",,
215134689,False,unclassified,False,173.564,2,,,"LINESTRING (26.8348988 -23.1141364, 26.8351201 -23.1137341, 26.8352364 -23.113389, 26.8353034 -23.1130628, 26.8353312 -23.1128547, 26.8353662 -23.1126501)",,
215134700,True,unclassified,False,58.233000000000004,1,,,"LINESTRING (26.8348988 -23.1141364, 26.834809 -23.1143669, 26.8347743 -23.1144824, 26.8347512 -23.1146096, 26.8347393 -23.1146376)",,
215134705,False,tertiary,True,9.588,2,,,"LINESTRING (26.8338154 -23.1144598, 26.8337249 -23.1144373)",,
"[215137315, 646847772]",False,tertiary,False,51.589,2,,,"LINESTRING (26.8338154 -23.1144598, 26.8340988 -23.1145327, 26.8341505 -23.114546, 26.8343012 -23.1145848)",,
"[215137315, 646847772]",False,tertiary,True,51.589,2,,,"LINESTRING (26.8343012 -23.1145848, 26.8341505 -23.114546, 26.8340988 -23.1145327, 26.8338154 -23.1144598)",,
215137321,True,tertiary,False,23.17,1,,,"LINESTRING (26.8343012 -23.1145848, 26.8344262 -23.1145821, 26.8345277 -23.1145842)",,
215134697,True,tertiary,False,13.596,1,,,"LINESTRING (26.8345277 -23.1145842, 26.8345594 -23.1145837, 26.8346605 -23.1145887)",,
215134701,True,unclassified,False,64.402,1,,,"LINESTRING (26.8345277 -23.1145842, 26.8346033 -23.1145521, 26.8346572 -23.1145166, 26.8347137 -23.1144532, 26.8348988 -23.1141364)",,
215134693,True,tertiary,False,10.136,1,,,"LINESTRING (26.8346605 -23.1145887, 26.8346848 -23.1145934, 26.8347069 -23.1146036, 26.8347255 -23.1146187, 26.8347393 -23.1146376)",,roundabout
215134693,True,tertiary,False,24.157,1,,,"LINESTRING (26.8345859 -23.1147412, 26.8345697 -23.1147222, 26.8345595 -23.1147, 26.8345563 -23.114676, 26.8345603 -23.1146521, 26.834571 -23.1146301, 26.8345879 -23.1146116, 26.8346095 -23.1145979, 26.8346343 -23.1145901, 26.8346605 -23.1145887)",,roundabout
215137324,True,tertiary,False,33.968,1,,,"LINESTRING (26.8345859 -23.1147412, 26.8345262 -23.1147152, 26.8344661 -23.1146805, 26.8343745 -23.1146315, 26.8343012 -23.1145848)",,
215134695,False,tertiary,False,68.47,2,,,"LINESTRING (26.8349788 -23.1153824, 26.8351268 -23.1156638, 26.835255 -23.1159431)",,
215134703,True,tertiary,False,81.968,1,,,"LINESTRING (26.8349788 -23.1153824, 26.8348188 -23.1150977, 26.8347455 -23.1149652, 26.8346499 -23.1148346, 26.8346191 -23.1147954, 26.8345859 -23.1147412)",,
215134695,False,tertiary,True,68.47,2,,,"LINESTRING (26.835255 -23.1159431, 26.8351268 -23.1156638, 26.8349788 -23.1153824)",,
215069037,False,unclassified,True,14.607,,,,"LINESTRING (26.8290395 -23.1160336, 26.8290799 -23.1159076)",,
215490783,False,residential,True,184.301,,,,"LINESTRING (26.8310056 -23.1094368, 26.8309039 -23.1092549, 26.8308573 -23.1091117, 26.8308341 -23.1089737, 26.8308505 -23.1088665, 26.8308999 -23.10878, 26.8309844 -23.1087097, 26.8310829 -23.1086525, 26.8311775 -23.1086234, 26.8312778 -23.108619, 26.8314001 -23.1086456, 26.8315209 -23.1086836, 26.8317016 -23.1087707, 26.8317837 -23.1088281, 26.8318194 -23.1088607)",,
647763494,False,residential,True,56.757,,,,"LINESTRING (26.8310056 -23.1094368, 26.8308167 -23.1095867, 26.8306062 -23.1097903)",,
647804054,False,residential,False,68.47200000000001,,,,"LINESTRING (26.8310056 -23.1094368, 26.8311131 -23.1095164, 26.8312606 -23.1095771, 26.8314042 -23.1095973, 26.8316264 -23.1095669)",,
215069037,False,unclassified,True,72.917,,,,"LINESTRING (26.8331277 -23.1096117, 26.8333123 -23.1089783)",,
215069037,False,unclassified,False,165.38799999999998,,,,"LINESTRING (26.8331277 -23.1096117, 26.8330362 -23.1099732, 26.832904 -23.1102893, 26.8327104 -23.1106389, 26.8324824 -23.110962)",,
647804056,False,residential,False,86.938,,,,"LINESTRING (26.8331277 -23.1096117, 26.8325209 -23.1094128, 26.832332 -23.1093375)",,
216263226,False,residential,False,40.083,,,,"LINESTRING (26.8291618 -23.108839, 26.8287847 -23.1089372)",,
216902610,False,residential,True,24.452,,,,"LINESTRING (26.8291618 -23.108839, 26.8289321 -23.108778)",,
216263226,False,residential,True,79.103,,,,"LINESTRING (26.8291618 -23.108839, 26.8294096 -23.1087061, 26.8294729 -23.1086221, 26.8295092 -23.1085353, 26.8295239 -23.1084569, 26.8295239 -23.1083545, 26.8295244 -23.1082841)",,
215490784,False,secondary,False,117.12700000000001,2,B145,60,"LINESTRING (26.828613 -23.1105321, 26.828673 -23.1105439, 26.8287357 -23.1105566, 26.8288185 -23.1105714, 26.8289014 -23.1105779, 26.8292082 -23.1105633, 26.8297502 -23.1105114)",,
215490784,False,secondary,True,66.038,2,B145,60,"LINESTRING (26.828613 -23.1105321, 26.8282981 -23.1104383, 26.8280056 -23.1103315)",,
216696985,False,residential,True,85.249,,,,"LINESTRING (26.828613 -23.1105321, 26.8285401 -23.1106568, 26.8284926 -23.1107012, 26.8284537 -23.1107394, 26.8284121 -23.1107678, 26.8283833 -23.1107801, 26.8283511 -23.1107876, 26.8280299 -23.1108535, 26.8279209 -23.1108585)",,
215069037,False,unclassified,False,74.48599999999999,,,,"LINESTRING (26.8303165 -23.1136412, 26.8299571 -23.1139693, 26.8298186 -23.1141288)",,
215069037,False,unclassified,True,90.71199999999999,,,,"LINESTRING (26.8303165 -23.1136412, 26.8307304 -23.1132788, 26.8309447 -23.1130658)",,
646763317,False,residential,True,112.858,,,,"LINESTRING (26.8303165 -23.1136412, 26.830114 -23.1135881, 26.8300483 -23.1135844, 26.8294314 -23.1135758, 26.8293107 -23.1135536, 26.8292315 -23.1135203)",,
215069037,False,unclassified,True,48.345,,,,"LINESTRING (26.8292435 -23.1153974, 26.8293841 -23.1149823)",,
215069037,False,unclassified,False,59.147999999999996,,,,"LINESTRING (26.8292435 -23.1153974, 26.8292114 -23.1154975, 26.8290799 -23.1159076)",,
646668924,False,residential,False,82.17200000000001,,,,"LINESTRING (26.8292435 -23.1153974, 26.8288587 -23.1152175, 26.8287756 -23.1151632, 26.8286991 -23.115104, 26.8285851 -23.1149881)",,
216993718,False,residential,False,277.01599999999996,,,,"LINESTRING (26.8307296 -23.1075374, 26.8308772 -23.1077386, 26.8309937 -23.1078734, 26.8310823 -23.1079511, 26.8311953 -23.1080195, 26.8314318 -23.1080608, 26.8316388 -23.1080905, 26.831863 -23.1081292, 26.8323525 -23.1082983, 26.8324462 -23.1083384, 26.832536 -23.108389, 26.8326755 -23.1084976, 26.8327707 -23.1086123, 26.8328431 -23.1087258, 26.8328882 -23.1088152)",,
216993719,False,residential,False,131.21,,,,"LINESTRING (26.8307296 -23.1075374, 26.8305387 -23.1077674, 26.8303674 -23.1080054, 26.8302169 -23.1082493, 26.8301014 -23.1085562)",,
216263226,False,residential,False,121.536,,,,"LINESTRING (26.8301078 -23.1072593, 26.8299224 -23.1073931, 26.8298176 -23.1074799, 26.8297226 -23.107578, 26.8296406 -23.107697, 26.8295856 -23.1078056, 26.8295438 -23.1079256, 26.8295252 -23.1081534)",,
215490783,False,residential,False,74.753,,,,"LINESTRING (26.832332 -23.1093375, 26.8322517 -23.1092852, 26.8320801 -23.1091179, 26.831907 -23.1089404, 26.8318194 -23.1088607)",,
647804054,False,residential,True,77.36500000000001,,,,"LINESTRING (26.832332 -23.1093375, 26.8322167 -23.1093437, 26.83208 -23.109373, 26.8317797 -23.1094916, 26.8316264 -23.1095669)",,
647804056,False,residential,True,86.938,,,,"LINESTRING (26.832332 -23.1093375, 26.8325209 -23.1094128, 26.8331277 -23.1096117)",,
460077103,True,tertiary,False,10.58,,,,"LINESTRING (26.8343103 -23.1087148, 26.8344089 -23.1087436)",,
214842755,True,trunk,False,129.563,2,A1,60,"LINESTRING (26.8343103 -23.1087148, 26.8346007 -23.1079176, 26.8347102 -23.1076092)",,
78313572,True,trunk,False,9.189,2,A1,60,"LINESTRING (26.8344089 -23.1087436, 26.8343805 -23.108822)",,
647361187,True,residential,False,12.953,,,,"LINESTRING (26.8344089 -23.1087436, 26.8345088 -23.1088152)",,
646851808,True,secondary,False,8.433,2,B145,60,"LINESTRING (26.8341701 -23.1132113, 26.8342394 -23.1132524)",B145,
214842755,True,trunk,False,517.994,2,A1,60,"LINESTRING (26.8341701 -23.1132113, 26.8344203 -23.1125249, 26.8344531 -23.1123818, 26.8344846 -23.112235, 26.834494 -23.112087, 26.8344826 -23.1119435, 26.8344336 -23.1117406, 26.8343471 -23.1115211, 26.8342373 -23.1113214, 26.8340004 -23.1109376, 26.8339113 -23.1107657, 26.8338442 -23.1105361, 26.8338172 -23.1103912, 26.8338122 -23.1102129, 26.8338275 -23.1100445, 26.8338827 -23.1098277, 26.8339802 -23.1095744, 26.8342795 -23.1087955)",,
1061181383,True,trunk,False,6.439,2,A1,60,"LINESTRING (26.8342394 -23.1132524, 26.8342238 -23.1133085)",,
216696980,False,residential,False,36.646,,,,"LINESTRING (26.8304014 -23.1117759, 26.8302722 -23.1120833)",,
216696980,False,residential,True,6.763,,,,"LINESTRING (26.8304014 -23.1117759, 26.830407 -23.1117153)",,
646668921,False,residential,True,183.29000000000002,,,,"LINESTRING (26.8304014 -23.1117759, 26.8298665 -23.1115178, 26.8298404 -23.1115104, 26.8298082 -23.1115067, 26.82978 -23.1115091, 26.8297505 -23.1115147, 26.828742 -23.1118434)",,
646668922,False,residential,False,59.237,,,,"LINESTRING (26.8279209 -23.1108585, 26.8280056 -23.1103315)",,
216696985,False,residential,False,85.249,,,,"LINESTRING (26.8279209 -23.1108585, 26.8280299 -23.1108535, 26.8283511 -23.1107876, 26.8283833 -23.1107801, 26.8284121 -23.1107678, 26.8284537 -23.1107394, 26.8284926 -23.1107012, 26.8285401 -23.1106568, 26.828613 -23.1105321)",,
646668922,False,residential,True,105.187,,,,"LINESTRING (26.8279209 -23.1108585, 26.8277939 -23.1114875, 26.8277872 -23.1115689, 26.8277939 -23.1117934)",,
646668921,False,residential,False,101.63999999999999,,,,"LINESTRING (26.8277939 -23.1117934, 26.8278629 -23.1118644, 26.8278817 -23.1118755, 26.8279052 -23.1118859, 26.8279313 -23.1118933, 26.8279655 -23.1118909, 26.8282002 -23.1118674, 26.8282874 -23.1118613, 26.8285704 -23.1118662, 26.8286696 -23.1118576, 26.828742 -23.1118434)",,
646668922,False,residential,False,105.187,,,,"LINESTRING (26.8277939 -23.1117934, 26.8277872 -23.1115689, 26.8277939 -23.1114875, 26.8279209 -23.1108585)",,
646763315,False,residential,False,64.716,,,,"LINESTRING (26.8292315 -23.1135203, 26.8288694 -23.1139976)",,
646763317,False,residential,False,112.858,,,,"LINESTRING (26.8292315 -23.1135203, 26.8293107 -23.1135536, 26.8294314 -23.1135758, 26.8300483 -23.1135844, 26.830114 -23.1135881, 26.8303165 -23.1136412)",,
646847776,False,residential,True,80.25,,,,"LINESTRING (26.8292315 -23.1135203, 26.8292865 -23.1134475, 26.8296174 -23.1128924)",,
646713754,False,residential,True,110.31400000000001,,,,"LINESTRING (26.830395 -23.1153275, 26.8298914 -23.1151423, 26.8294275 -23.114996, 26.8293841 -23.1149823)",,
646847778,False,residential,False,119.79599999999999,,,,"LINESTRING (26.830395 -23.1153275, 26.8308637 -23.1151682, 26.8315014 -23.1149741)",,
646847778,False,residential,True,156.879,,,,"LINESTRING (26.830395 -23.1153275, 26.8301998 -23.1153939, 26.8301301 -23.1154296, 26.8293979 -23.1159329, 26.8293321 -23.1159588, 26.8292557 -23.1159576, 26.8290799 -23.1159076)",,
215069037,False,unclassified,False,48.345,,,,"LINESTRING (26.8293841 -23.1149823, 26.8292435 -23.1153974)",,
215069037,False,unclassified,True,105.74,,,,"LINESTRING (26.8293841 -23.1149823, 26.8295158 -23.1145934, 26.8296231 -23.1143948, 26.8297237 -23.1142381, 26.8298186 -23.1141288)",,
646713754,False,residential,False,110.314,,,,"LINESTRING (26.8293841 -23.1149823, 26.8294275 -23.114996, 26.8298914 -23.1151423, 26.830395 -23.1153275)",,
215069037,False,unclassified,False,14.607,,,,"LINESTRING (26.8290799 -23.1159076, 26.8290395 -23.1160336)",,
215069037,False,unclassified,True,59.147999999999996,,,,"LINESTRING (26.8290799 -23.1159076, 26.8292114 -23.1154975, 26.8292435 -23.1153974)",,
646847778,False,residential,False,156.879,,,,"LINESTRING (26.8290799 -23.1159076, 26.8292557 -23.1159576, 26.8293321 -23.1159588, 26.8293979 -23.1159329, 26.8301301 -23.1154296, 26.8301998 -23.1153939, 26.830395 -23.1153275)",,
215490784,False,secondary,False,18.735,2,B145,60,"LINESTRING (26.83016 -23.1104865, 26.8303351 -23.110437)",,
215490784,False,secondary,True,42.01,2,B145,60,"LINESTRING (26.83016 -23.1104865, 26.8300055 -23.1104994, 26.8297502 -23.1105114)",,
216696980,False,residential,False,140.635,,,,"LINESTRING (26.83016 -23.1104865, 26.8303634 -23.1110422, 26.8303956 -23.1111681, 26.8304211 -23.1114172, 26.8304251 -23.1115196, 26.830407 -23.1117153)",,
216263226,False,residential,True,97.69900000000001,,,,"LINESTRING (26.827867 -23.1091811, 26.827931 -23.1091624, 26.8283587 -23.1090481, 26.8287847 -23.1089372)",,
646763287,False,residential,True,126.68299999999999,,,,"LINESTRING (26.827867 -23.1091811, 26.8279682 -23.1095633, 26.8280004 -23.1096941, 26.8280098 -23.1098223, 26.827991 -23.1099482, 26.8278888 -23.1102918)",,
215490784,False,secondary,False,12.735,2,B145,60,"LINESTRING (26.8278888 -23.1102918, 26.8280056 -23.1103315)",,
646763287,False,residential,False,126.683,,,,"LINESTRING (26.8278888 -23.1102918, 26.827991 -23.1099482, 26.8280098 -23.1098223, 26.8280004 -23.1096941, 26.8279682 -23.1095633, 26.827867 -23.1091811)",,
646763289,False,residential,True,28.96,,,,"LINESTRING (26.8297502 -23.1105114, 26.8298498 -23.1102676)",,
215490784,False,secondary,False,42.01,2,B145,60,"LINESTRING (26.8297502 -23.1105114, 26.8300055 -23.1104994, 26.83016 -23.1104865)",,
215490784,False,secondary,True,117.12700000000001,2,B145,60,"LINESTRING (26.8297502 -23.1105114, 26.8292082 -23.1105633, 26.8289014 -23.1105779, 26.8288185 -23.1105714, 26.8287357 -23.1105566, 26.828673 -23.1105439, 26.828613 -23.1105321)",,
216263226,False,residential,True,40.083,,,,"LINESTRING (26.8287847 -23.1089372, 26.8291618 -23.108839)",,
216263226,False,residential,False,97.699,,,,"LINESTRING (26.8287847 -23.1089372, 26.8283587 -23.1090481, 26.827931 -23.1091624, 26.827867 -23.1091811)",,
646763291,False,residential,True,187.709,,,,"LINESTRING (26.8287847 -23.1089372, 26.8291658 -23.1096546, 26.8292416 -23.1097859, 26.8292637 -23.1098152, 26.8292906 -23.1098445, 26.8293147 -23.1098717, 26.8293428 -23.109897, 26.829721 -23.1101788, 26.8298498 -23.1102676)",,
646763289,False,residential,False,28.96,,,,"LINESTRING (26.8298498 -23.1102676, 26.8297502 -23.1105114)",,
646763291,False,residential,True,53.087,,,,"LINESTRING (26.8298498 -23.1102676, 26.8303351 -23.110437)",,
646763291,False,residential,False,187.709,,,,"LINESTRING (26.8298498 -23.1102676, 26.829721 -23.1101788, 26.8293428 -23.109897, 26.8293147 -23.1098717, 26.8292906 -23.1098445, 26.8292637 -23.1098152, 26.8292416 -23.1097859, 26.8291658 -23.1096546, 26.8287847 -23.1089372)",,
215490784,False,secondary,True,18.735,2,B145,60,"LINESTRING (26.8303351 -23.110437, 26.83016 -23.1104865)",,
646763291,False,residential,False,53.087,,,,"LINESTRING (26.8303351 -23.110437, 26.8298498 -23.1102676)",,
"[215490784, 216696978]",False,secondary,False,220.938,2,B145,60,"LINESTRING (26.8303351 -23.110437, 26.8304298 -23.1104934, 26.8305318 -23.110505, 26.830631 -23.1105291, 26.8307289 -23.110563, 26.8309227 -23.1106364, 26.8310755 -23.110703, 26.8312003 -23.110798, 26.8314068 -23.1109645, 26.831494 -23.1110327, 26.8320584 -23.1115642)",B145,
646668924,False,residential,True,82.172,,,,"LINESTRING (26.8285851 -23.1149881, 26.8286991 -23.115104, 26.8287756 -23.1151632, 26.8288587 -23.1152175, 26.8292435 -23.1153974)",,
215490784,False,secondary,True,12.735,2,B145,60,"LINESTRING (26.8280056 -23.1103315, 26.8278888 -23.1102918)",,
646668922,False,residential,True,59.237,,,,"LINESTRING (26.8280056 -23.1103315, 26.8279209 -23.1108585)",,
215490784,False,secondary,False,66.038,2,B145,60,"LINESTRING (26.8280056 -23.1103315, 26.8282981 -23.1104383, 26.828613 -23.1105321)",,
646763315,False,residential,True,64.716,,,,"LINESTRING (26.8288694 -23.1139976, 26.8292315 -23.1135203)",,
646763327,False,residential,True,53.138,,,,"LINESTRING (26.8296174 -23.1128924, 26.8292262 -23.1125779)",,
646847776,False,residential,False,80.25,,,,"LINESTRING (26.8296174 -23.1128924, 26.8292865 -23.1134475, 26.8292315 -23.1135203)",,
646847776,False,residential,True,112.35,,,,"LINESTRING (26.8296174 -23.1128924, 26.8297291 -23.1127259, 26.8299705 -23.1124102, 26.8302722 -23.1120833)",,
646763324,False,residential,True,86.689,,,,"LINESTRING (26.828742 -23.1118434, 26.8285328 -23.1125989)",,
646668921,False,residential,False,183.29000000000002,,,,"LINESTRING (26.828742 -23.1118434, 26.8297505 -23.1115147, 26.82978 -23.1115091, 26.8298082 -23.1115067, 26.8298404 -23.1115104, 26.8298665 -23.1115178, 26.8304014 -23.1117759)",,
646668921,False,residential,True,101.64,,,,"LINESTRING (26.828742 -23.1118434, 26.8286696 -23.1118576, 26.8285704 -23.1118662, 26.8282874 -23.1118613, 26.8282002 -23.1118674, 26.8279655 -23.1118909, 26.8279313 -23.1118933, 26.8279052 -23.1118859, 26.8278817 -23.1118755, 26.8278629 -23.1118644, 26.8277939 -23.1117934)",,
646763322,False,residential,True,70.952,,,,"LINESTRING (26.8285328 -23.1125989, 26.8292262 -23.1125779)",,
646763324,False,residential,False,86.689,,,,"LINESTRING (26.8285328 -23.1125989, 26.828742 -23.1118434)",,
646763322,False,residential,False,70.952,,,,"LINESTRING (26.8292262 -23.1125779, 26.8285328 -23.1125989)",,
646763327,False,residential,False,53.138,,,,"LINESTRING (26.8292262 -23.1125779, 26.8296174 -23.1128924)",,
646763329,False,residential,True,121.858,,,,"LINESTRING (26.8292262 -23.1125779, 26.8294689 -23.1123781, 26.8295346 -23.1123473, 26.8298726 -23.1122116, 26.8300483 -23.1121536, 26.8302722 -23.1120833)",,
216696980,False,residential,True,36.646,,,,"LINESTRING (26.8302722 -23.1120833, 26.8304014 -23.1117759)",,
646763329,False,residential,False,121.858,,,,"LINESTRING (26.8302722 -23.1120833, 26.8300483 -23.1121536, 26.8298726 -23.1122116, 26.8295346 -23.1123473, 26.8294689 -23.1123781, 26.8292262 -23.1125779)",,
646763329,False,residential,True,63.717,,,,"LINESTRING (26.8302722 -23.1120833, 26.8306088 -23.1119994, 26.8308797 -23.1119599)",,
646847776,False,residential,False,112.35,,,,"LINESTRING (26.8302722 -23.1120833, 26.8299705 -23.1124102, 26.8297291 -23.1127259, 26.8296174 -23.1128924)",,
646713755,False,residential,False,22.691,,,,"LINESTRING (26.8311665 -23.1130712, 26.8309447 -23.1130658)",,
"[646713755, 646851811]",False,residential,True,468.28999999999996,,,,"LINESTRING (26.8311665 -23.1130712, 26.8314216 -23.1130775, 26.8315704 -23.1130738, 26.8317085 -23.1130812, 26.8318185 -23.1130997, 26.8321176 -23.1131848, 26.8323871 -23.1132859, 26.8326017 -23.1133883, 26.8328431 -23.1134734, 26.8329719 -23.1135018, 26.8330483 -23.1135252, 26.8331543 -23.1136066, 26.8331918 -23.1136387, 26.8332213 -23.113688, 26.8332294 -23.1137485, 26.833224 -23.1138138, 26.8331784 -23.1139791, 26.8330792 -23.114137, 26.8329102 -23.1142677, 26.8323898 -23.1146082, 26.8319299 -23.1148351, 26.8315014 -23.1149741)",,
646713761,False,residential,True,154.816,,,,"LINESTRING (26.8311665 -23.1130712, 26.831156 -23.1135252, 26.8311614 -23.1136239, 26.8312258 -23.1137916, 26.8313277 -23.1140211, 26.8314108 -23.1141567, 26.8314403 -23.1142653, 26.8314269 -23.1144108)",,
646713761,False,residential,False,154.816,,,,"LINESTRING (26.8314269 -23.1144108, 26.8314403 -23.1142653, 26.8314108 -23.1141567, 26.8313277 -23.1140211, 26.8312258 -23.1137916, 26.8311614 -23.1136239, 26.831156 -23.1135252, 26.8311665 -23.1130712)",,
646713761,False,residential,True,66.105,,,,"LINESTRING (26.8314269 -23.1144108, 26.8314001 -23.1145835, 26.831384 -23.1147587, 26.8314216 -23.1148721, 26.8315014 -23.1149741)",,
646841545,False,residential,True,170.99,,,,"LINESTRING (26.8314269 -23.1144108, 26.8312955 -23.114322, 26.8312284 -23.1142899, 26.8311667 -23.1142776, 26.8303299 -23.1142431, 26.8300483 -23.1142184, 26.8299437 -23.1141814, 26.8298186 -23.1141288)",,
646713761,False,residential,False,66.10499999999999,,,,"LINESTRING (26.8315014 -23.1149741, 26.8314216 -23.1148721, 26.831384 -23.1147587, 26.8314001 -23.1145835, 26.8314269 -23.1144108)",,
646847778,False,residential,True,119.79599999999999,,,,"LINESTRING (26.8315014 -23.1149741, 26.8308637 -23.1151682, 26.830395 -23.1153275)",,
"[646851811, 646713755]",False,residential,False,468.2900000000001,,,,"LINESTRING (26.8315014 -23.1149741, 26.8319299 -23.1148351, 26.8323898 -23.1146082, 26.8329102 -23.1142677, 26.8330792 -23.114137, 26.8331784 -23.1139791, 26.833224 -23.1138138, 26.8332294 -23.1137485, 26.8332213 -23.113688, 26.8331918 -23.1136387, 26.8331543 -23.1136066, 26.8330483 -23.1135252, 26.8329719 -23.1135018, 26.8328431 -23.1134734, 26.8326017 -23.1133883, 26.8323871 -23.1132859, 26.8321176 -23.1131848, 26.8318185 -23.1130997, 26.8317085 -23.1130812, 26.8315704 -23.1130738, 26.8314216 -23.1130775, 26.8311665 -23.1130712)",,
646713755,False,residential,True,22.691,,,,"LINESTRING (26.8309447 -23.1130658, 26.8311665 -23.1130712)",,
215069037,False,unclassified,False,90.71199999999999,,,,"LINESTRING (26.8309447 -23.1130658, 26.8307304 -23.1132788, 26.8303165 -23.1136412)",,
215069037,False,unclassified,True,134.052,,,,"LINESTRING (26.8309447 -23.1130658, 26.8312022 -23.1127694, 26.8317175 -23.1120927)",,
216696980,False,residential,False,6.763,,,,"LINESTRING (26.830407 -23.1117153, 26.8304014 -23.1117759)",,
216696980,False,residential,True,140.635,,,,"LINESTRING (26.830407 -23.1117153, 26.8304251 -23.1115196, 26.8304211 -23.1114172, 26.8303956 -23.1111681, 26.8303634 -23.1110422, 26.83016 -23.1104865)",,
