osmid,ref,highway,oneway,reversed,length,geometry,lanes,bridge
223969706,,residential,False,False,316.063,"LINESTRING (48.0113016 -22.1485337, 48.0117191 -22.1490017, 48.0124218 -22.1490661, 48.0125814 -22.1490114, 48.0137748 -22.1481141)",,
1151026027,,residential,False,True,123.737,"LINESTRING (48.0137748 -22.1481141, 48.0130493 -22.1472271)",,
223969706,,residential,False,True,316.063,"LINESTRING (48.0137748 -22.1481141, 48.0125814 -22.1490114, 48.0124218 -22.1490661, 48.0117191 -22.1490017, 48.0113016 -22.1485337)",,
257920783,,residential,False,False,419.56199999999995,"LINESTRING (48.0069419 -22.141923, 48.0069642 -22.1419987, 48.0071841 -22.1421962, 48.0074218 -22.142394, 48.0074932 -22.1424143, 48.0077501 -22.1424173, 48.007915 -22.1423963, 48.0082205 -22.1423829, 48.0087718 -22.1426483, 48.0093451 -22.1429134, 48.0094955 -22.1429515, 48.0096995 -22.1429681, 48.0103945 -22.1430145, 48.0106301 -22.1430548)",,
257920783,,residential,False,True,133.381,"LINESTRING (48.0119082 -22.1432474, 48.0110374 -22.1431245, 48.0106301 -22.1430548)",,
966649834,N 12,secondary,False,True,244.64200000000002,"LINESTRING (48.0119082 -22.1432474, 48.0117398 -22.1441216, 48.0116285 -22.144852, 48.0115845 -22.1451172, 48.0114303 -22.145388)",,
171518428,,tertiary,False,False,119.223,"LINESTRING (48.0097784 -22.1450831, 48.008879 -22.1457581)",,
171518428,,tertiary,False,True,203.709,"LINESTRING (48.0097784 -22.1450831, 48.0100484 -22.1449159, 48.010309 -22.1448584, 48.0106606 -22.1448265, 48.0108922 -22.1448544, 48.0110323 -22.144936, 48.0111667 -22.1450469, 48.0114303 -22.145388)",,
257920790,,residential,False,True,194.271,"LINESTRING (48.0097784 -22.1450831, 48.0096397 -22.1450097, 48.0092727 -22.1446218, 48.0091969 -22.1445867, 48.0091063 -22.1445789, 48.0088178 -22.1447596, 48.0083194 -22.1451398)",,
171518443,,residential,False,True,88.789,"LINESTRING (48.0085745 -22.149162, 48.0092327 -22.1486463)",,
257920783,,residential,False,False,133.381,"LINESTRING (48.0106301 -22.1430548, 48.0110374 -22.1431245, 48.0119082 -22.1432474)",,
257920783,,residential,False,True,419.56200000000007,"LINESTRING (48.0106301 -22.1430548, 48.0103945 -22.1430145, 48.0096995 -22.1429681, 48.0094955 -22.1429515, 48.0093451 -22.1429134, 48.0087718 -22.1426483, 48.0082205 -22.1423829, 48.007915 -22.1423963, 48.0077501 -22.1424173, 48.0074932 -22.1424143, 48.0074218 -22.142394, 48.0071841 -22.1421962, 48.0069642 -22.1419987, 48.0069419 -22.141923)",,
1182404796,,residential,False,False,218.38299999999998,"LINESTRING (48.0106301 -22.1430548, 48.0106385 -22.1429063, 48.0105942 -22.1428256, 48.0104427 -22.1426293, 48.0099545 -22.1420269, 48.0095133 -22.1415399, 48.0094342 -22.1414803)",,
1182404796,,residential,False,True,218.38299999999998,"LINESTRING (48.0094342 -22.1414803, 48.0095133 -22.1415399, 48.0099545 -22.1420269, 48.0104427 -22.1426293, 48.0105942 -22.1428256, 48.0106385 -22.1429063, 48.0106301 -22.1430548)",,
