osmid,ref,highway,oneway,reversed,length,bridge,geometry
191575796,N 31a,tertiary,False,False,38.339,,"LINESTRING (47.7482845 -14.6323436, 47.7484705 -14.6320495)"
"[1226896532, 1226896531, 191575796]",N 31a,tertiary,False,True,238.452,yes,"LINESTRING (47.7482845 -14.6323436, 47.7481513 -14.6341008, 47.7481437 -14.6342011, 47.7481224 -14.6344823)"
191575797,,residential,False,True,91.83,,"LINESTRING (47.7482845 -14.6323436, 47.7476506 -14.632233, 47.7474454 -14.6321926)"
1226896552,,residential,False,False,152.31,,"LINESTRING (47.749007 -14.6277098, 47.7503455 -14.6281558)"
57382577,,residential,False,True,369.044,,"LINESTRING (47.749007 -14.6277098, 47.7487398 -14.6282995, 47.7485123 -14.6287968, 47.7482965 -14.6295484, 47.7482788 -14.6297053, 47.7483624 -14.6297719, 47.749393 -14.6302083)"
191575796,N 31a,tertiary,False,True,53.833,,"LINESTRING (47.7505508 -14.6277143, 47.7505155 -14.6277894, 47.7503455 -14.6281558)"
191575796,N 31a,tertiary,False,False,31.654,,"LINESTRING (47.7487642 -14.6315634, 47.7488847 -14.6313037)"
191575796,N 31a,tertiary,False,True,62.611,,"LINESTRING (47.7487642 -14.6315634, 47.7484705 -14.6320495)"
191575314,,residential,False,True,584.5610000000001,,"LINESTRING (47.7487642 -14.6315634, 47.7503195 -14.6324649, 47.750531 -14.6325363, 47.7507129 -14.6325268, 47.7508605 -14.6324554, 47.7509736 -14.6322794, 47.7517554 -14.6304095, 47.7517349 -14.630262, 47.7517937 -14.6300877, 47.7514182 -14.6299362)"
191575796,N 31a,tertiary,False,False,135.807,,"LINESTRING (47.749393 -14.6302083, 47.74991 -14.6290941)"
191575796,N 31a,tertiary,False,True,133.517,,"LINESTRING (47.749393 -14.6302083, 47.7488847 -14.6313037)"
1226896549,,residential,False,True,80.38,,"LINESTRING (47.749393 -14.6302083, 47.7500713 -14.6305113)"
57382577,,residential,False,False,369.044,,"LINESTRING (47.749393 -14.6302083, 47.7483624 -14.6297719, 47.7482788 -14.6297053, 47.7482965 -14.6295484, 47.7485123 -14.6287968, 47.7487398 -14.6282995, 47.749007 -14.6277098)"
408370296,,residential,False,False,57.669000000000004,,"LINESTRING (47.7468041 -14.6354352, 47.7471148 -14.6354745, 47.7473356 -14.6355024)"
408370296,,residential,False,True,121.22699999999998,,"LINESTRING (47.7468041 -14.6354352, 47.7466136 -14.6354198, 47.7464318 -14.6359292, 47.7464023 -14.6360459, 47.7463379 -14.6360952, 47.7461717 -14.6360511)"
"[1226896540, 1226896539, 408370300]",,residential,False,False,312.952,yes,"LINESTRING (47.7468041 -14.6354352, 47.7468341 -14.6352021, 47.7469254 -14.634775, 47.7469287 -14.6347564, 47.7470415 -14.6341172, 47.7470939 -14.633912, 47.747105 -14.6338549, 47.7472706 -14.633039, 47.7472775 -14.6329998, 47.7473362 -14.6326693)"
408370296,,residential,False,True,76.236,,"LINESTRING (47.7480385 -14.6355892, 47.7473356 -14.6355024)"
1226896532,N 31a,tertiary,False,False,54.754,,"LINESTRING (47.7480385 -14.6355892, 47.7480757 -14.6350981)"
1226896532,N 31a,tertiary,False,True,54.551,,"LINESTRING (47.7480385 -14.6355892, 47.7480244 -14.6360796)"
987211557,,residential,False,False,95.676,,"LINESTRING (47.7480385 -14.6355892, 47.7485282 -14.635573, 47.7487588 -14.6355419, 47.7489236 -14.6355191)"
1226896539,,residential,False,True,54.293,,"LINESTRING (47.7474454 -14.6321926, 47.7473362 -14.6326693)"
191575797,,residential,False,False,91.83,,"LINESTRING (47.7474454 -14.6321926, 47.7476506 -14.632233, 47.7482845 -14.6323436)"
"[191575797, 1226896557]",,residential,False,True,96.517,,"LINESTRING (47.7474454 -14.6321926, 47.7470675 -14.6321309, 47.7468958 -14.6325995)"
1226896553,,residential,False,True,269.106,,"LINESTRING (47.7515779 -14.6361648, 47.7505276 -14.63643, 47.750431 -14.6364767, 47.7503398 -14.6364793, 47.7502191 -14.6364638, 47.7500823 -14.6363885, 47.7499187 -14.6363003, 47.7497926 -14.6362328, 47.7496558 -14.6361913, 47.7494439 -14.6361679, 47.7491945 -14.6361679)"
191575796,N 31a,tertiary,False,False,62.611,,"LINESTRING (47.7484705 -14.6320495, 47.7487642 -14.6315634)"
191575796,N 31a,tertiary,False,True,38.339,,"LINESTRING (47.7484705 -14.6320495, 47.7482845 -14.6323436)"
987211556,,residential,False,False,295.764,,"LINESTRING (47.7484705 -14.6320495, 47.7487132 -14.6322278, 47.7486634 -14.6324205, 47.7487132 -14.6333567, 47.7486703 -14.6338084, 47.7486328 -14.6341379, 47.7486768 -14.6345797)"
987211556,,residential,False,False,57.588,,"LINESTRING (47.7486768 -14.6345797, 47.7487937 -14.6350851)"
987211556,,residential,False,True,295.764,,"LINESTRING (47.7486768 -14.6345797, 47.7486328 -14.6341379, 47.7486703 -14.6338084, 47.7487132 -14.6333567, 47.7486634 -14.6324205, 47.7487132 -14.6322278, 47.7484705 -14.6320495)"
1226896554,,residential,False,True,61.18600000000001,,"LINESTRING (47.7486768 -14.6345797, 47.7486093 -14.6345836, 47.7484728 -14.6345781, 47.7482243 -14.6345029, 47.7481224 -14.6344823)"
987211556,,residential,False,False,77.808,,"LINESTRING (47.7489236 -14.6355191, 47.7491945 -14.6361679)"
987211556,,residential,False,True,50.242,,"LINESTRING (47.7489236 -14.6355191, 47.7487937 -14.6350851)"
987211557,,residential,False,True,95.676,,"LINESTRING (47.7489236 -14.6355191, 47.7487588 -14.6355419, 47.7485282 -14.635573, 47.7480385 -14.6355892)"
191575314,,residential,False,False,584.561,,"LINESTRING (47.7514182 -14.6299362, 47.7517937 -14.6300877, 47.7517349 -14.630262, 47.7517554 -14.6304095, 47.7509736 -14.6322794, 47.7508605 -14.6324554, 47.7507129 -14.6325268, 47.750531 -14.6325363, 47.7503195 -14.6324649, 47.7487642 -14.6315634)"
1226896549,,residential,False,False,218.13199999999998,,"LINESTRING (47.7514182 -14.6299362, 47.7510066 -14.6308052, 47.7509308 -14.6308566, 47.7508359 -14.6308712, 47.7506994 -14.6308162, 47.750339 -14.6306308, 47.7500713 -14.6305113)"
408370296,,residential,False,False,76.236,,"LINESTRING (47.7473356 -14.6355024, 47.7480385 -14.6355892)"
1226896543,,residential,False,True,52.693,,"LINESTRING (47.7473356 -14.6355024, 47.7472627 -14.635971)"
408370296,,residential,False,True,57.669000000000004,,"LINESTRING (47.7473356 -14.6355024, 47.7471148 -14.6354745, 47.7468041 -14.6354352)"
1226896543,,residential,False,False,52.693,,"LINESTRING (47.7472627 -14.635971, 47.7473356 -14.6355024)"
1226896546,,residential,False,True,206.229,,"LINESTRING (47.7506456 -14.6320364, 47.7488847 -14.6313037)"
191575796,N 31a,tertiary,False,False,133.517,,"LINESTRING (47.7488847 -14.6313037, 47.749393 -14.6302083)"
191575796,N 31a,tertiary,False,True,31.654,,"LINESTRING (47.7488847 -14.6313037, 47.7487642 -14.6315634)"
1226896546,,residential,False,False,206.229,,"LINESTRING (47.7488847 -14.6313037, 47.7506456 -14.6320364)"
191575796,N 31a,tertiary,False,False,114.373,,"LINESTRING (47.74991 -14.6290941, 47.7503455 -14.6281558)"
191575796,N 31a,tertiary,False,True,135.807,,"LINESTRING (47.74991 -14.6290941, 47.749393 -14.6302083)"
