osmid,highway,oneway,reversed,length,geometry,junction,name,bridge
57381781,residential,False,False,30.957,"LINESTRING (47.987846 -14.8776855, 47.9875832 -14.8777995)",,,
57381779,residential,False,False,65.592,"LINESTRING (47.987846 -14.8776855, 47.9878069 -14.8776058, 47.9876964 -14.8773907, 47.9876386 -14.8773489, 47.9875444 -14.8773204, 47.9874456 -14.8773075)",,,
57381779,residential,False,True,42.32,"LINESTRING (47.987846 -14.8776855, 47.9879571 -14.8779013, 47.9880322 -14.8780205)",,,
183038889,residential,False,False,48.712,"LINESTRING (47.9877011 -14.8801566, 47.9875998 -14.8797296)",,,
57381791,residential,False,True,152.45499999999998,"LINESTRING (47.9877011 -14.8801566, 47.9877216 -14.8805757, 47.9877441 -14.8808135, 47.9877558 -14.881046, 47.9877586 -14.8811584, 47.9877307 -14.8815249)",,,
183042483,residential,False,False,49.325,"LINESTRING (47.9870853 -14.8777052, 47.987543 -14.8777382)",,,
183042483,residential,False,True,29.363,"LINESTRING (47.9870853 -14.8777052, 47.9868132 -14.8776812)",,,
57381803,residential,False,False,26.329,"LINESTRING (47.9894711 -14.8800553, 47.989461 -14.8799419, 47.9894278 -14.8798232)",,,
169869723,secondary,False,False,200.26,"LINESTRING (47.9894711 -14.8800553, 47.9891394 -14.8800249, 47.9887069 -14.8799896, 47.9884444 -14.8799382, 47.9883815 -14.8799191, 47.9881395 -14.8798459, 47.9876715 -14.8796527)",,,
57381779,residential,False,True,43.091,"LINESTRING (47.9883273 -14.8784503, 47.9885623 -14.8787643)",,,
57381779,residential,False,False,57.363,"LINESTRING (47.9883273 -14.8784503, 47.9882413 -14.8783315, 47.9880322 -14.8780205)",,,
183042478,residential,False,True,73.929,"LINESTRING (47.9883273 -14.8784503, 47.9882094 -14.8784814, 47.9881396 -14.8784767, 47.9880912 -14.8784455, 47.9880268 -14.8783781, 47.9878552 -14.8782019, 47.9878016 -14.8781293)",,,
57381798,secondary,True,False,13.576,"LINESTRING (47.9876715 -14.8796527, 47.987667 -14.8796106, 47.9876459 -14.8795774, 47.9876106 -14.879555)",roundabout,,
169869723,secondary,False,True,200.26,"LINESTRING (47.9876715 -14.8796527, 47.9881395 -14.8798459, 47.9883815 -14.8799191, 47.9884444 -14.8799382, 47.9887069 -14.8799896, 47.9891394 -14.8800249, 47.9894711 -14.8800553)",,,
57381762,residential,False,False,37.483,"LINESTRING (47.9864704 -14.877619, 47.9868132 -14.8776812)",,,
57381798,secondary,True,False,10.651,"LINESTRING (47.9876106 -14.879555, 47.9875479 -14.879554, 47.9875162 -14.8795713)",roundabout,,
57381799,residential,False,False,38.044,"LINESTRING (47.9866036 -14.8772608, 47.98625 -14.8772444)",,,
57381799,residential,False,True,9.25,"LINESTRING (47.9866036 -14.8772608, 47.9866895 -14.877266)",,,
429706825,residential,False,True,30.201,"LINESTRING (47.9866036 -14.8772608, 47.9865115 -14.8770042)",,,
57381767,residential,False,False,55.278,"LINESTRING (47.9863147 -14.8765449, 47.9865115 -14.8770042)",,Rue Bera Jean Vantaza,
57381767,residential,False,True,37.559,"LINESTRING (47.9863147 -14.8765449, 47.9861776 -14.8762342)",,Rue Bera Jean Vantaza,
57381812,residential,False,False,36.919,"LINESTRING (47.9863147 -14.8765449, 47.9859713 -14.8765355)",,,
57381787,residential,False,True,27.577,"LINESTRING (47.9880322 -14.8780205, 47.9878016 -14.8781293)",,,
57381779,residential,False,False,42.32,"LINESTRING (47.9880322 -14.8780205, 47.9879571 -14.8779013, 47.987846 -14.8776855)",,,
57381779,residential,False,True,57.363,"LINESTRING (47.9880322 -14.8780205, 47.9882413 -14.8783315, 47.9883273 -14.8784503)",,,
57381784,residential,False,True,25.327,"LINESTRING (47.9874456 -14.8773075, 47.9874548 -14.8770799)",,,
57381799,residential,False,False,81.387,"LINESTRING (47.9874456 -14.8773075, 47.9866895 -14.877266)",,,
57381779,residential,False,True,65.59200000000001,"LINESTRING (47.9874456 -14.8773075, 47.9875444 -14.8773204, 47.9876386 -14.8773489, 47.9876964 -14.8773907, 47.9878069 -14.8776058, 47.987846 -14.8776855)",,,
57381759,residential,False,False,46.044,"LINESTRING (47.9849314 -14.8748748, 47.9853443 -14.8747643)",,,
57381759,residential,False,True,371.224,"LINESTRING (47.9849314 -14.8748748, 47.9841699 -14.8750459, 47.983891 -14.8751133, 47.9837355 -14.8751547, 47.9836336 -14.8752325, 47.9835585 -14.8753413, 47.9833708 -14.8755486, 47.9830276 -14.8759166, 47.982931 -14.8760721, 47.9828935 -14.8762017, 47.9829096 -14.8763158, 47.9829739 -14.8764142, 47.9832475 -14.8766993, 47.9833948 -14.8768184)",,,
57381786,residential,False,False,25.233,"LINESTRING (47.9868344 -14.8780035, 47.9870692 -14.8780032)",,,
183042489,residential,True,False,76.665,"LINESTRING (47.9868344 -14.8780035, 47.9868577 -14.8782019, 47.9869006 -14.878347, 47.9869918 -14.8784818, 47.9871287 -14.8786006)",,,
57381784,residential,False,False,120.68,"LINESTRING (47.9881407 -14.8751633, 47.9877058 -14.8761639)",,,
