osmid,highway,oneway,reversed,length,ref,bridge,geometry
352211418,unclassified,False,False,69.664,,,"LINESTRING (47.6364709 -21.3035423, 47.6366608 -21.3029413)"
"[352212642, 352212643, 352212645]",secondary,False,False,72.80199999999999,N 25,yes,"LINESTRING (47.6364709 -21.3035423, 47.6364097 -21.3034975, 47.6361666 -21.3033418, 47.6359051 -21.3031544)"
352212642,secondary,False,True,237.091,N 25,,"LINESTRING (47.6364709 -21.3035423, 47.6374319 -21.303782, 47.6383094 -21.3039811, 47.6384361 -21.3040222, 47.6386783 -21.3041007)"
352212643,secondary,False,False,48.44499999999999,N 25,,"LINESTRING (47.6344855 -21.3016294, 47.6342753 -21.3015306, 47.6340459 -21.3014972)"
352212643,secondary,False,True,225.0,N 25,,"LINESTRING (47.6344855 -21.3016294, 47.6354584 -21.3027693, 47.6356574 -21.3029478, 47.6359051 -21.3031544)"
352212643,secondary,False,True,48.44499999999999,N 25,,"LINESTRING (47.6340459 -21.3014972, 47.6342753 -21.3015306, 47.6344855 -21.3016294)"
895161642,residential,False,False,89.636,,,"LINESTRING (47.6373292 -21.3025663, 47.6381591 -21.3027943)"
352211418,unclassified,False,True,111.33699999999999,,,"LINESTRING (47.6373292 -21.3025663, 47.636815 -21.302453, 47.6366608 -21.3029413)"
352212704,residential,False,False,46.758,,,"LINESTRING (47.6359051 -21.3031544, 47.6356731 -21.3035151)"
352212643,secondary,False,False,225.0,N 25,,"LINESTRING (47.6359051 -21.3031544, 47.6356574 -21.3029478, 47.6354584 -21.3027693, 47.6344855 -21.3016294)"
"[352212642, 352212643, 352212645]",secondary,False,True,72.802,N 25,yes,"LINESTRING (47.6359051 -21.3031544, 47.6361666 -21.3033418, 47.6364097 -21.3034975, 47.6364709 -21.3035423)"
352212704,residential,False,True,46.758,,,"LINESTRING (47.6356731 -21.3035151, 47.6359051 -21.3031544)"
352212704,residential,False,False,457.05699999999996,,,"LINESTRING (47.6356731 -21.3035151, 47.6355667 -21.3036914, 47.635465 -21.3039359, 47.6353814 -21.3040784, 47.6352751 -21.3043235, 47.6352597 -21.304432, 47.635359 -21.3047764, 47.6353704 -21.3049074, 47.6353373 -21.3050298, 47.6351915 -21.3052844, 47.6349939 -21.3056252, 47.6349052 -21.3057374, 47.6347759 -21.3058013, 47.6344949 -21.3058763, 47.6340655 -21.305976, 47.6338247 -21.3060766, 47.6337609 -21.3061356, 47.6335452 -21.3066256)"
584830797,residential,False,True,353.38800000000003,,,"LINESTRING (47.6356731 -21.3035151, 47.6356553 -21.3036777, 47.6354836 -21.3041475, 47.6354742 -21.3043361, 47.635556 -21.3047497, 47.6356204 -21.3048572, 47.6357049 -21.3049284, 47.6359919 -21.3050133, 47.6361179 -21.3050783, 47.6361662 -21.3051358, 47.6362064 -21.3053882, 47.6362091 -21.3055731, 47.6361635 -21.305718, 47.636008 -21.3059104, 47.6358685 -21.3060729, 47.6358262 -21.3062197)"
352212642,secondary,False,False,237.091,N 25,,"LINESTRING (47.6386783 -21.3041007, 47.6384361 -21.3040222, 47.6383094 -21.3039811, 47.6374319 -21.303782, 47.6364709 -21.3035423)"
352212704,residential,False,True,457.057,,,"LINESTRING (47.6335452 -21.3066256, 47.6337609 -21.3061356, 47.6338247 -21.3060766, 47.6340655 -21.305976, 47.6344949 -21.3058763, 47.6347759 -21.3058013, 47.6349052 -21.3057374, 47.6349939 -21.3056252, 47.6351915 -21.3052844, 47.6353373 -21.3050298, 47.6353704 -21.3049074, 47.635359 -21.3047764, 47.6352597 -21.304432, 47.6352751 -21.3043235, 47.6353814 -21.3040784, 47.635465 -21.3039359, 47.6355667 -21.3036914, 47.6356731 -21.3035151)"
584830797,residential,False,False,353.388,,,"LINESTRING (47.6358262 -21.3062197, 47.6358685 -21.3060729, 47.636008 -21.3059104, 47.6361635 -21.305718, 47.6362091 -21.3055731, 47.6362064 -21.3053882, 47.6361662 -21.3051358, 47.6361179 -21.3050783, 47.6359919 -21.3050133, 47.6357049 -21.3049284, 47.6356204 -21.3048572, 47.635556 -21.3047497, 47.6354742 -21.3043361, 47.6354836 -21.3041475, 47.6356553 -21.3036777, 47.6356731 -21.3035151)"
895161642,residential,False,True,89.636,,,"LINESTRING (47.6381591 -21.3027943, 47.6373292 -21.3025663)"
352211418,unclassified,False,True,69.664,,,"LINESTRING (47.6366608 -21.3029413, 47.6364709 -21.3035423)"
895161643,residential,False,True,165.781,,,"LINESTRING (47.6366608 -21.3029413, 47.6382074 -21.3033241)"
352211418,unclassified,False,False,111.33699999999999,,,"LINESTRING (47.6366608 -21.3029413, 47.636815 -21.302453, 47.6373292 -21.3025663)"
895161643,residential,False,False,165.781,,,"LINESTRING (47.6382074 -21.3033241, 47.6366608 -21.3029413)"
