osmid,oneway,name,highway,width,reversed,length,bridge,geometry,lanes,ref,junction
106982921,False,Rue Chavannes,unclassified,,True,124.138,,"LINESTRING (-72.2875148 18.5118539, -72.2879529 18.5118862, -72.2886892 18.5119322)",,,
106982931,True,Rue Rigaud,tertiary,,False,119.828,,"LINESTRING (-72.2839898 18.5149775, -72.2839276 18.5149258, -72.2838235 18.5149118, -72.2828765 18.5148594)",,,
243360437,True,Rue Magny,residential,,False,91.436,,"LINESTRING (-72.2839898 18.5149775, -72.2839596 18.5155046, -72.2839512 18.5157396, -72.2839462 18.5157987)",,,
107634097,False,Rue Lamarre,secondary,,False,66.83,,"LINESTRING (-72.2876688 18.5096221, -72.2876097 18.5102205)",2,101B,
30048037,True,Rue Moise,secondary,,False,93.66900000000001,,"LINESTRING (-72.2876688 18.5096221, -72.2880609 18.5096019, -72.2885565 18.5095948)",,RD 108,
243805516,False,Rue Moise,residential,,False,91.311,,"LINESTRING (-72.2876688 18.5096221, -72.2873862 18.5096253, -72.2868029 18.5096174)",,,
68585400,True,Rue Faubert,secondary,,False,72.77199999999999,,"LINESTRING (-72.2888006 18.5096253, -72.2888194 18.5097042, -72.2887792 18.5102765)",,RD 108,
79170643,False,,residential,,False,55.612,,"LINESTRING (-72.2888006 18.5096253, -72.2888389 18.5094906, -72.2889569 18.5093457, -72.2890455 18.5092668, -72.2891098 18.5092541)",,,
133053034,True,Avenue Pan Américaine,secondary,,False,153.197,,"LINESTRING (-72.2882871 18.5166956, -72.2889139 18.5171063, -72.2895215 18.5174185)",,,
96719229,True,Rue Rigaud,tertiary,,False,117.624,,"LINESTRING (-72.2884317 18.5152539, -72.2873189 18.5151796)",,,
555620995,True,Rue Faubert,secondary,,False,89.834,,"LINESTRING (-72.2884317 18.5152539, -72.2883648 18.5160593)",,,
106982916,False,Rue Lambert,tertiary,,True,112.769,,"LINESTRING (-72.2883648 18.5160593, -72.2872995 18.5159693)",,,
555620995,True,Rue Faubert,secondary,,False,71.226,,"LINESTRING (-72.2883648 18.5160593, -72.2882871 18.5166956)",,,
717299537,True,Rue Lambert,tertiary,,False,123.796,,"LINESTRING (-72.2883648 18.5160593, -72.2895358 18.5161401)",2,,
81544946,False,Rue Louverture,unclassified,,False,115.656,,"LINESTRING (-72.2886356 18.5127512, -72.2892004 18.512788, -72.2897299 18.5128224)",,,
93217735,False,Rue Louverture,unclassified,,True,122.73400000000001,,"LINESTRING (-72.2886356 18.5127512, -72.2881943 18.5127303, -72.287899 18.5127164, -72.2875287 18.5127011, -72.2874731 18.5126962)",,,
106982941,True,Rue Faubert,secondary,,False,96.124,,"LINESTRING (-72.2886356 18.5127512, -72.288572 18.5136029, -72.2885712 18.5136135)",2,RD 108,
96665496,True,Rue Louverture,unclassified,,False,118.905,,"LINESTRING (-72.2852464 18.512561, -72.2863718 18.5126291)",,,
107634100,False,Rue Geffrard,residential,,True,92.62,,"LINESTRING (-72.2852464 18.512561, -72.2851982 18.5133927)",,,
107634100,False,Rue Geffrard,residential,,False,92.106,,"LINESTRING (-72.2852464 18.512561, -72.2852607 18.512351, -72.2853028 18.5117344)",,,
48232917,False,Rue Goulard,unclassified,,False,30.697,,"LINESTRING (-72.2814192 18.5127854, -72.2813032 18.5130386)",,,
"[48232917, 48294343]",False,"['Rue Goulard', 'Rue Louverture']",unclassified,,"[False, True]",191.91199999999998,,"LINESTRING (-72.2814192 18.5127854, -72.2814545 18.5127201, -72.2814993 18.512609, -72.2815509 18.5125283, -72.2816126 18.5124625, -72.2816496 18.5124328, -72.281702 18.5123908, -72.281801 18.5123703, -72.2820458 18.5123877, -72.2821592 18.5123957, -72.2830041 18.5124559)",,,
48232917,False,Rue Goulard,unclassified,,True,30.697,,"LINESTRING (-72.2813032 18.5130386, -72.2814192 18.5127854)",,,
131555545,False,Rue Darguin,unclassified,,True,143.858,,"LINESTRING (-72.2813032 18.5130386, -72.2814742 18.5130596, -72.2817066 18.51309, -72.28186 18.5131096, -72.2818907 18.5131135, -72.2822189 18.5131553, -72.2826568 18.5131998)",,,
"[48294379, 48294374, 106982927]",False,Rue Rigaud,tertiary,,True,114.15899999999999,yes,"LINESTRING (-72.2828765 18.5148594, -72.2825237 18.5148342, -72.2822316 18.5148183, -72.2817962 18.5147917)",,,
48294375,False,Rue Metellus,tertiary,,False,84.735,,"LINESTRING (-72.2828765 18.5148594, -72.2828431 18.5154905, -72.2828612 18.5156195)",,,
"[48294376, 106982935, 48294375]",False,Rue Metellus,tertiary,8,True,90.982,yes,"LINESTRING (-72.2828765 18.5148594, -72.282894 18.5146476, -72.2829043 18.5143364, -72.2829133 18.5140421)",,,
106982921,False,Rue Chavannes,unclassified,,True,118.974,,"LINESTRING (-72.2853028 18.5117344, -72.2856646 18.511754, -72.2864293 18.5117954)",,,
107634100,False,Rue Geffrard,residential,,False,91.04299999999999,,"LINESTRING (-72.2853028 18.5117344, -72.2853228 18.5114033, -72.2853399 18.5111204, -72.2853507 18.5109169)",,,
107634100,False,Rue Geffrard,residential,,True,92.106,,"LINESTRING (-72.2853028 18.5117344, -72.2852607 18.512351, -72.2852464 18.512561)",,,
"[68666643, 243360435]",False,Rue Chavannes,unclassified,,False,122.988,yes,"LINESTRING (-72.2853028 18.5117344, -72.2848521 18.5117104, -72.2844156 18.5116886, -72.2841382 18.5116729)",,,
105586120,True,Rue Villate,residential,,False,117.971,,"LINESTRING (-72.2851418 18.5142295, -72.284027 18.5141394)",,,
107634100,False,Rue Geffrard,residential,,False,93.238,,"LINESTRING (-72.2851418 18.5142295, -72.2851982 18.5133927)",,,
107634100,False,Rue Geffrard,residential,,True,94.371,,"LINESTRING (-72.2851418 18.5142295, -72.2851143 18.5150778)",,,
96665492,True,Rue Villate,residential,,False,119.3,,"LINESTRING (-72.2851418 18.5142295, -72.2856786 18.5142609, -72.2862711 18.5142956)",,,
93215370,True,Rue Magny,residential,,False,93.275,,"LINESTRING (-72.284027 18.5141394, -72.2839898 18.5149775)",,,
156574215,False,Rue Magny,residential,,False,42.315,,"LINESTRING (-72.284027 18.5141394, -72.2840632 18.5137604)",,,
30054504,False,Rue Clerveaux,unclassified,,True,95.643,,"LINESTRING (-72.2896419 18.5144648, -72.289578 18.5153228)",,,
48232891,True,Rue Villate,unclassified,,False,116.343,,"LINESTRING (-72.2896419 18.5144648, -72.2907429 18.5145338)",,,
30054504,False,Rue Clerveaux,unclassified,,False,91.35900000000001,,"LINESTRING (-72.2896419 18.5144648, -72.2896819 18.5138211, -72.2896881 18.5136444)",,,
96750810,True,Rue Lamarre,secondary,,False,94.163,,"LINESTRING (-72.2873744 18.5143736, -72.2874447 18.5135294)",2,101B,
559185497,True,Rue Villate,unclassified,,False,120.196,,"LINESTRING (-72.2873744 18.5143736, -72.2885134 18.5144177)",,RD 108,
107634098,True,Rue Lamarre,secondary,,False,41.029,,"LINESTRING (-72.2875708 18.5108648, -72.2875886 18.5104962)",,101B,
725469880,True,,secondary_link,,False,28.656000000000002,,"LINESTRING (-72.2875708 18.5108648, -72.2875502 18.5107959, -72.2875285 18.510757, -72.2874974 18.5107246, -72.2874037 18.5106826)",,,
133053034,True,Avenue Pan Américaine,secondary,,False,81.491,,"LINESTRING (-72.2876384 18.5162972, -72.2882871 18.5166956)",,,
"[717299536, 717299535]",False,Avenue Pan Américaine,secondary,,True,51.053,,"LINESTRING (-72.2876384 18.5162972, -72.2874418 18.5161095, -72.2872995 18.5159693)",,,
96750810,True,Rue Lamarre,secondary,,False,87.835,,"LINESTRING (-72.2872995 18.5159693, -72.2873189 18.5151796)",2,101B,
106982916,False,Rue Lambert,tertiary,,False,112.769,,"LINESTRING (-72.2872995 18.5159693, -72.2883648 18.5160593)",,,
"[717299536, 717299535]",False,Avenue Pan Américaine,secondary,,False,51.053,,"LINESTRING (-72.2872995 18.5159693, -72.2874418 18.5161095, -72.2876384 18.5162972)",,,
96665495,True,Rue Villate,unclassified,,False,116.655,,"LINESTRING (-72.2862711 18.5142956, -72.2873744 18.5143736)",,RD 108,
555620994,True,Rue Grégoire,secondary,,False,94.547,,"LINESTRING (-72.2862711 18.5142956, -72.2862369 18.5150014, -72.2862307 18.5150711, -72.2862064 18.5151412)",,RD 108,
559185496,False,Rue Grégoire,secondary,,True,10.328,,"LINESTRING (-72.286479 18.5108938, -72.2864749 18.5109866)",,,
48389721,False,Rue Grégoire,unclassified,,False,87.473,,"LINESTRING (-72.286479 18.5108938, -72.2864722 18.5104449, -72.2864447 18.5101082)",,,
30047825,False,Rue Metellus,tertiary,7,False,92.514,,"LINESTRING (-72.2832732 18.5090901, -72.2832 18.5099192)",,,
30047825,False,Rue Metellus,tertiary,7,True,13.164,,"LINESTRING (-72.2832732 18.5090901, -72.2832833 18.5089721)",,,
82108717,False,Rue Moise 1,residential,,True,114.51499999999999,,"LINESTRING (-72.2832732 18.5090901, -72.2839893 18.509174, -72.2843525 18.5092031)",,,
48290620,False,Route de Frères (Delmas 105),secondary,,False,37.106,,"LINESTRING (-72.2827346 18.5165476, -72.282706 18.5166939, -72.2826762 18.5167693, -72.2826242 18.5168613)",,D105,
130061097,False,Rue Metellus,tertiary,,True,105.116,,"LINESTRING (-72.2827346 18.5165476, -72.2827411 18.5165195, -72.2828682 18.5159929, -72.2828853 18.5158859, -72.2828865 18.515786, -72.2828612 18.5156195)",,,
106982941,True,Rue Faubert,secondary,,False,90.245,,"LINESTRING (-72.2887121 18.5111209, -72.2886892 18.5119322)",2,RD 108,
288961364,False,Rue Ogé,unclassified,,False,114.512,,"LINESTRING (-72.2887121 18.5111209, -72.2891323 18.5111475, -72.2897957 18.5111896)",2,,
96750813,False,Rue Chavannes,residential,,True,114.078,,"LINESTRING (-72.2886892 18.5119322, -72.2897696 18.5119863)",,,
106982941,True,Rue Faubert,secondary,,False,91.244,,"LINESTRING (-72.2886892 18.5119322, -72.2886356 18.5127512)",2,RD 108,
106982921,False,Rue Chavannes,unclassified,,False,124.138,,"LINESTRING (-72.2886892 18.5119322, -72.2879529 18.5118862, -72.2875148 18.5118539)",,,
30047994,True,Rue Grégoire,secondary,,False,90.063,,"LINESTRING (-72.2864749 18.5109866, -72.2864293 18.5117954)",,,
96719210,False,Rue Ogé,tertiary,7,False,68.005,,"LINESTRING (-72.2864749 18.5109866, -72.2858312 18.5109485)",,,
96719222,True,Rue Ogé,tertiary,7,False,93.576,,"LINESTRING (-72.2864749 18.5109866, -72.2873611 18.5110314)",,,
559185496,False,Rue Grégoire,secondary,,False,10.328,,"LINESTRING (-72.2864749 18.5109866, -72.286479 18.5108938)",,,
"[48232917, 48294343]",False,"['Rue Goulard', 'Rue Louverture']",unclassified,,"[False, True]",191.91199999999998,,"LINESTRING (-72.2830041 18.5124559, -72.2821592 18.5123957, -72.2820458 18.5123877, -72.281801 18.5123703, -72.281702 18.5123908, -72.2816496 18.5124328, -72.2816126 18.5124625, -72.2815509 18.5125283, -72.2814993 18.512609, -72.2814545 18.5127201, -72.2814192 18.5127854)",,,
106982935,False,Rue Metellus,tertiary,8,False,85.52399999999999,,"LINESTRING (-72.2830041 18.5124559, -72.2829953 18.5126009, -72.2829753 18.512933, -72.2829601 18.5131201, -72.2829596 18.5132237)",,,
106982935,False,Rue Metellus,tertiary,8,True,93.34000000000002,,"LINESTRING (-72.2830041 18.5124559, -72.2830254 18.5121002, -72.2830588 18.5118201, -72.283066 18.5117363, -72.2830761 18.5116195)",,,
"[96665496, 243360436, 48294342]",True,Rue Louverture,unclassified,,False,236.723,yes,"LINESTRING (-72.2830041 18.5124559, -72.2839572 18.512495, -72.2840903 18.512501, -72.2852464 18.512561)",,,
30047825,False,Rue Metellus,tertiary,7,True,95.85,,"LINESTRING (-72.2831337 18.5107789, -72.2832 18.5099192)",,,
82435098,False,Rue Ogé,tertiary,7,True,115.201,,"LINESTRING (-72.2831337 18.5107789, -72.284224 18.5108453)",,,
106982935,False,Rue Metellus,tertiary,8,False,93.668,,"LINESTRING (-72.2831337 18.5107789, -72.2830761 18.5116195)",,,
103615922,False,Rue Ogé,residential,4,False,106.761,,"LINESTRING (-72.2831337 18.5107789, -72.2825509 18.5107476, -72.282123 18.5107216)",,,
48232891,True,Rue Villate,unclassified,,False,119.104,,"LINESTRING (-72.2885134 18.5144177, -72.2896419 18.5144648)",,,
555620995,True,Rue Faubert,secondary,,False,93.38,,"LINESTRING (-72.2885134 18.5144177, -72.2884317 18.5152539)",,,
30047994,True,Rue Grégoire,secondary,,False,93.158,,"LINESTRING (-72.286314 18.5134588, -72.2862711 18.5142956)",,,
93218868,True,Rue Darguin,unclassified,,False,117.88,,"LINESTRING (-72.286314 18.5134588, -72.2851982 18.5133927)",,,
30047994,True,Rue Grégoire,secondary,,False,92.46,,"LINESTRING (-72.2863718 18.5126291, -72.286314 18.5134588)",,,
725684677,True,Rue Louverture,unclassified,,False,116.362,,"LINESTRING (-72.2863718 18.5126291, -72.2874731 18.5126962)",,,
30047994,True,Rue Grégoire,secondary,,False,92.901,,"LINESTRING (-72.2864293 18.5117954, -72.2863718 18.5126291)",,,
106982921,False,Rue Chavannes,unclassified,,False,118.974,,"LINESTRING (-72.2864293 18.5117954, -72.2856646 18.511754, -72.2853028 18.5117344)",,,
106982921,False,Rue Chavannes,unclassified,,True,114.64099999999999,,"LINESTRING (-72.2864293 18.5117954, -72.2868869 18.5118201, -72.287071 18.51183, -72.2875148 18.5118539)",,,
96719210,False,Rue Ogé,tertiary,7,True,50.787,,"LINESTRING (-72.2853507 18.5109169, -72.2858312 18.5109485)",,,
"[96719210, 82435098, 82435100]",False,Rue Ogé,tertiary,7,False,119.08,yes,"LINESTRING (-72.2853507 18.5109169, -72.2851736 18.5109016, -72.2850906 18.5108941, -72.2849135 18.5108838, -72.2847351 18.5108738, -72.2845222 18.510862, -72.284224 18.5108453)",,,
107634100,False,Rue Geffrard,residential,,True,91.043,,"LINESTRING (-72.2853507 18.5109169, -72.2853399 18.5111204, -72.2853228 18.5114033, -72.2853028 18.5117344)",,,
107634100,False,Rue Geffrard,residential,,False,92.62,,"LINESTRING (-72.2851982 18.5133927, -72.2852464 18.512561)",,,
107634100,False,Rue Geffrard,residential,,True,93.238,,"LINESTRING (-72.2851982 18.5133927, -72.2851418 18.5142295)",,,
"[48388012, 48388013, 81544943]",True,Rue Darguin,"['unclassified', 'residential']",,False,236.829,yes,"LINESTRING (-72.2851982 18.5133927, -72.2841227 18.51333, -72.2840747 18.5133254, -72.28391 18.5133144, -72.283894 18.5133132, -72.2829596 18.5132237)",,,
48233573,False,Rue F. Baudière,tertiary,6,False,88.624,,"LINESTRING (-72.2817962 18.5147917, -72.281756 18.5155878)",,,
48233573,False,Rue F. Baudière,tertiary,6,True,89.145,,"LINESTRING (-72.2817962 18.5147917, -72.2818461 18.5139914)",,,
"[48294379, 48294374, 106982927]",False,Rue Rigaud,tertiary,,False,114.15899999999999,yes,"LINESTRING (-72.2817962 18.5147917, -72.2822316 18.5148183, -72.2825237 18.5148342, -72.2828765 18.5148594)",,,
107634100,False,Rue Geffrard,residential,,False,94.371,,"LINESTRING (-72.2851143 18.5150778, -72.2851418 18.5142295)",,,
107634100,False,Rue Geffrard,residential,,True,87.134,,"LINESTRING (-72.2851143 18.5150778, -72.2850995 18.5156544, -72.2850756 18.51586)",,,
245391606,True,Rue Rigaud,tertiary,,False,119.303,,"LINESTRING (-72.2851143 18.5150778, -72.2850681 18.5150695, -72.2850188 18.5150526, -72.2839898 18.5149775)",,,
107634097,False,Rue Lamarre,secondary,,True,66.83,,"LINESTRING (-72.2876097 18.5102205, -72.2876688 18.5096221)",2,101B,
243805513,False,Rue Lamarre,secondary,9,False,30.737,,"LINESTRING (-72.2876097 18.5102205, -72.2875886 18.5104962)",,101B,
68585400,True,Rue Faubert,secondary,,False,94.159,,"LINESTRING (-72.2887792 18.5102765, -72.2887121 18.5111209)",,RD 108,
241194337,True,Rue Pinchinat,unclassified,6,False,123.472,,"LINESTRING (-72.2887792 18.5102765, -72.2876097 18.5102205)",,,
243805513,False,Rue Lamarre,secondary,9,True,30.737,,"LINESTRING (-72.2875886 18.5104962, -72.2876097 18.5102205)",,101B,
30094922,True,,secondary,,False,29.262,,"LINESTRING (-72.2875886 18.5104962, -72.2875504 18.5105641, -72.2874983 18.510626, -72.2874717 18.5106487, -72.2874437 18.5106659, -72.2874037 18.5106826)",,,
48233409,True,Rue Lambert,secondary,,False,63.811,,"LINESTRING (-72.2850756 18.51586, -72.2856806 18.5158454)",,RD 108,
107634099,False,Rue Geffrard,living_street,,False,208.388,,"LINESTRING (-72.2850756 18.51586, -72.2849737 18.5166737, -72.2849454 18.516693, -72.2843747 18.516636, -72.2838755 18.5165736)",,,
107634100,False,Rue Geffrard,residential,,False,87.134,,"LINESTRING (-72.2850756 18.51586, -72.2850995 18.5156544, -72.2851143 18.5150778)",,,
48389721,False,Rue Grégoire,unclassified,,False,10.492,,"LINESTRING (-72.2864447 18.5101082, -72.2864285 18.5100151)",,,
113811973,False,Rue Pinchinat,residential,,False,57.158,,"LINESTRING (-72.2864447 18.5101082, -72.2859028 18.510095)",,,
48389721,False,Rue Grégoire,unclassified,,True,87.473,,"LINESTRING (-72.2864447 18.5101082, -72.2864722 18.5104449, -72.286479 18.5108938)",,,
82108719,False,Rue Pinchinat,residential,6,False,115.481,,"LINESTRING (-72.2842879 18.5100389, -72.2832 18.5099192)",,,
104719472,False,Rue Magny,residential,,True,89.921,,"LINESTRING (-72.2842879 18.5100389, -72.284224 18.5108453)",,,
"[164369663, 113811973, 82108719]",False,Rue Pinchinat,residential,6,"[False, True]",170.43900000000002,yes,"LINESTRING (-72.2842879 18.5100389, -72.284915 18.5100756, -72.2850412 18.5100797, -72.2850869 18.5100779, -72.2859028 18.510095)",,,
104719472,False,Rue Magny,residential,,False,93.186,,"LINESTRING (-72.2842879 18.5100389, -72.2843298 18.5094969, -72.2843525 18.5092031)",,,
30047825,False,Rue Metellus,tertiary,7,False,95.85,,"LINESTRING (-72.2832 18.5099192, -72.2831337 18.5107789)",,,
30047825,False,Rue Metellus,tertiary,7,True,92.514,,"LINESTRING (-72.2832 18.5099192, -72.2832732 18.5090901)",,,
82108719,False,Rue Pinchinat,residential,6,True,115.481,,"LINESTRING (-72.2832 18.5099192, -72.2842879 18.5100389)",,,
"[48232865, 48781946]",False,"['Impasse Moïse', 'Rue Stephen Archer']",residential,,"[False, True]",116.467,,"LINESTRING (-72.2862547 18.5093605, -72.2859459 18.5093421, -72.2859028 18.510095)",,,
48389721,False,Rue Grégoire,unclassified,,True,23.107,,"LINESTRING (-72.2862547 18.5093605, -72.2862691 18.5094118, -72.2863099 18.5095616)",,,
288961365,False,Rue Rebecca,unclassified,,False,88.412,,"LINESTRING (-72.2906144 18.516196, -72.2905466 18.5169885)",,,
288961365,False,Rue Rebecca,unclassified,,True,93.347,,"LINESTRING (-72.2906144 18.516196, -72.2906825 18.515359)",,,
242877574,True,Rue Rigaud,tertiary,,False,116.527,,"LINESTRING (-72.2906825 18.515359, -72.289578 18.5153228)",2,,
288961365,False,Rue Rebecca,unclassified,,False,93.347,,"LINESTRING (-72.2906825 18.515359, -72.2906144 18.516196)",,,
761536629,False,Rue Rebecca,unclassified,,True,91.979,,"LINESTRING (-72.2906825 18.515359, -72.2907429 18.5145338)",,,
30054504,False,Rue Clerveaux,unclassified,,False,95.643,,"LINESTRING (-72.289578 18.5153228, -72.2896419 18.5144648)",,,
30054504,False,Rue Clerveaux,unclassified,,True,90.989,,"LINESTRING (-72.289578 18.5153228, -72.2895358 18.5161401)",,,
96719234,True,Rue Rigaud,tertiary,,False,121.108,,"LINESTRING (-72.289578 18.5153228, -72.2884317 18.5152539)",,,
96750810,True,Rue Lamarre,secondary,,False,89.814,,"LINESTRING (-72.2873189 18.5151796, -72.2873744 18.5143736)",2,101B,
96719229,True,Rue Rigaud,tertiary,,False,115.953,,"LINESTRING (-72.2873189 18.5151796, -72.2865534 18.5151611, -72.2862195 18.5151674)",,,
48233354,False,Rue Gabart,residential,,False,111.928,,"LINESTRING (-72.2905466 18.5169885, -72.2894912 18.5168803)",,,
288961365,False,Rue Rebecca,unclassified,,True,88.412,,"LINESTRING (-72.2905466 18.5169885, -72.2906144 18.516196)",,,
30054504,False,Rue Clerveaux,unclassified,,False,82.441,,"LINESTRING (-72.2894912 18.5168803, -72.2895358 18.5161401)",,,
48233354,False,Rue Gabart,residential,,True,111.928,,"LINESTRING (-72.2894912 18.5168803, -72.2905466 18.5169885)",,,
30054504,False,Rue Clerveaux,unclassified,,True,61.220000000000006,,"LINESTRING (-72.2894912 18.5168803, -72.2894664 18.5172636, -72.2894758 18.5173361, -72.2894932 18.5173768, -72.2895215 18.5174185)",,,
104719472,False,Rue Magny,residential,,True,38.95,,"LINESTRING (-72.2843756 18.5088535, -72.2843525 18.5092031)",,,
106982935,False,Rue Metellus,tertiary,8,False,91.133,,"LINESTRING (-72.2829596 18.5132237, -72.2829133 18.5140421)",,,
131555544,False,Rue Darguin,tertiary,,False,32.038,,"LINESTRING (-72.2829596 18.5132237, -72.2826568 18.5131998)",,,
106982935,False,Rue Metellus,tertiary,8,True,85.524,,"LINESTRING (-72.2829596 18.5132237, -72.2829601 18.5131201, -72.2829753 18.512933, -72.2829953 18.5126009, -72.2830041 18.5124559)",,,
106982935,False,Rue Metellus,tertiary,8,True,93.668,,"LINESTRING (-72.2830761 18.5116195, -72.2831337 18.5107789)",,,
48499692,False,Rue Chavannes,unclassified,,True,112.151,,"LINESTRING (-72.2830761 18.5116195, -72.2833963 18.5116396, -72.2841382 18.5116729)",,,
106982935,False,Rue Metellus,tertiary,8,False,93.34,,"LINESTRING (-72.2830761 18.5116195, -72.283066 18.5117363, -72.2830588 18.5118201, -72.2830254 18.5121002, -72.2830041 18.5124559)",,,
157851464,False,Rue Chavannes,tertiary,7,False,186.046,,"LINESTRING (-72.2830761 18.5116195, -72.2821748 18.5115354, -72.2820158 18.5115205, -72.2819103 18.5114585, -72.281833 18.5113697, -72.281731 18.5113198, -72.2816225 18.5113182, -72.2814826 18.5113432, -72.281398 18.5113655)",,,
48554551,False,Rue Villate,residential,,True,38.288,,"LINESTRING (-72.2829133 18.5140421, -72.2832763 18.5140513)",,,
106982935,False,Rue Metellus,tertiary,8,True,91.133,,"LINESTRING (-72.2829133 18.5140421, -72.2829596 18.5132237)",,,
106982958,False,Rue Villate,residential,,False,35.811,,"LINESTRING (-72.2829133 18.5140421, -72.2825741 18.5140259)",,,
"[48294376, 48294375, 106982935]",False,Rue Metellus,tertiary,8,False,90.98200000000001,yes,"LINESTRING (-72.2829133 18.5140421, -72.2829043 18.5143364, -72.282894 18.5146476, -72.2828765 18.5148594)",,,
48389721,False,Rue Grégoire,unclassified,,True,12.844,,"LINESTRING (-72.2863099 18.5095616, -72.2863417 18.5096731)",,,
48389721,False,Rue Grégoire,unclassified,,False,23.107,,"LINESTRING (-72.2863099 18.5095616, -72.2862691 18.5094118, -72.2862547 18.5093605)",,,
131555555,True,Rue Moise,residential,,False,21.908,,"LINESTRING (-72.2864933 18.5095859, -72.2864466 18.5095416, -72.2863962 18.5095348, -72.2863099 18.5095616)",,,
243805516,False,Rue Moise,residential,,True,32.842,,"LINESTRING (-72.2864933 18.5095859, -72.2865978 18.5095999, -72.2868029 18.5096174)",,,
