osmid,ref,name,highway,oneway,reversed,length,geometry,bridge,width,lanes
134135407,RN 3,Boulevard Jean-Jacques Dessalines,secondary,False,True,61.911,"LINESTRING (-72.1053156 18.8315674, -72.1051286 18.8320953)",,,
48649422,,Rue Clerveaux,residential,False,False,95.806,"LINESTRING (-72.1047689 18.833191, -72.1039012 18.8329304)",,7,
48649422,,Rue Clerveaux,residential,False,True,53.241,"LINESTRING (-72.1047689 18.833191, -72.1052448 18.8333534)",,7,
134135407,RN 3,Boulevard Jean-Jacques Dessalines,secondary,False,False,70.828,"LINESTRING (-72.1047689 18.833191, -72.1049775 18.8325854)",,,
134135407,RN 3,Boulevard Jean-Jacques Dessalines,secondary,False,True,99.473,"LINESTRING (-72.1047689 18.833191, -72.1045105 18.8340515)",,,
48649388,,Boulevard Jean-Jacques Dessalines,unclassified,False,False,63.629,"LINESTRING (-72.1043888 18.8343927, -72.1042109 18.8349396)",,,
130642961,RN 3,Rue Claire Heureuse,secondary,False,True,106.877,"LINESTRING (-72.1043888 18.8343927, -72.103439 18.8340525)",,,
144880544,RN 3,Boulevard Jean-Jacques Dessalines,secondary,False,False,40.046,"LINESTRING (-72.1043888 18.8343927, -72.1044003 18.8343641, -72.1045105 18.8340515)",,,
48649421,,Rue Marie Jeanne,residential,False,False,94.408,"LINESTRING (-72.1049775 18.8325854, -72.1041216 18.8323312)",,7,
134135407,RN 3,Boulevard Jean-Jacques Dessalines,secondary,False,False,56.769,"LINESTRING (-72.1049775 18.8325854, -72.1051286 18.8320953)",,,
134135407,RN 3,Boulevard Jean-Jacques Dessalines,secondary,False,True,70.828,"LINESTRING (-72.1049775 18.8325854, -72.1047689 18.833191)",,,
48371482,,Rue Capois,residential,False,True,73.511,"LINESTRING (-72.1045862 18.8312079, -72.1043555 18.8318319)",,,
153880298,,Rue Prince,residential,False,False,81.372,"LINESTRING (-72.1045862 18.8312079, -72.1053268 18.8314181)",,,
"[153815526, 153880295]",,Rue Prince,residential,False,True,283.481,"LINESTRING (-72.1045862 18.8312079, -72.1043329 18.8311321, -72.1034979 18.8308885, -72.1027844 18.8307013, -72.1026374 18.8306817, -72.1025524 18.8306706, -72.1024394 18.8306832, -72.1023438 18.8306797, -72.1022857 18.8306749, -72.1019829 18.8306049)",,,
48371493,,Rue Toussaint Louverture,residential,False,False,27.463,"LINESTRING (-72.1059878 18.8326249, -72.1060536 18.8323859)",,,
48371493,,Rue Toussaint Louverture,residential,False,True,102.135,"LINESTRING (-72.1059878 18.8326249, -72.1056877 18.8334984)",,,
"[151507376, 514853288]",,"['Rue Léo Cardy', 'Rue Fond Mombin']",unclassified,False,False,144.232,"LINESTRING (-72.1059878 18.8326249, -72.1061586 18.8326745, -72.1063926 18.8327788, -72.1064226 18.8327981, -72.1062103 18.8334484, -72.1061464 18.8336054)",,,1
48371482,,Rue Capois,residential,False,False,60.732,"LINESTRING (-72.1041216 18.8323312, -72.1043555 18.8318319)",,,
48371482,,Rue Capois,residential,False,True,70.55,"LINESTRING (-72.1041216 18.8323312, -72.1039012 18.8329304)",,,
48649421,,Rue Marie Jeanne,residential,False,True,94.408,"LINESTRING (-72.1041216 18.8323312, -72.1049775 18.8325854)",,7,
48649421,,Rue Marie Jeanne,residential,False,False,205.63299999999998,"LINESTRING (-72.1041216 18.8323312, -72.1029565 18.8319505, -72.1022741 18.8317293)",,7,
48371492,,Rue Saint-Louis,residential,False,True,63.407,"LINESTRING (-72.1057779 18.8317085, -72.1056124 18.8322568)",,,
48649389,,Rue Cenora,residential,False,False,51.121,"LINESTRING (-72.1057779 18.8317085, -72.1053156 18.8315674)",,,
48649389,,Rue Cenora,residential,False,True,48.08,"LINESTRING (-72.1057779 18.8317085, -72.1062189 18.8318214)",,,
48371493,,Rue Toussaint Louverture,residential,False,True,27.463,"LINESTRING (-72.1060536 18.8323859, -72.1059878 18.8326249)",,,
153885854,,Rue Paul Prompt,residential,False,True,48.601,"LINESTRING (-72.1060536 18.8323859, -72.1056124 18.8322568)",,7,
48371493,,Rue Toussaint Louverture,residential,False,False,65.20400000000001,"LINESTRING (-72.1060536 18.8323859, -72.1061422 18.8321333, -72.1061705 18.8320183, -72.1062189 18.8318214)",,,
130642961,RN 3,Rue Claire Heureuse,secondary,False,False,106.877,"LINESTRING (-72.103439 18.8340525, -72.1043888 18.8343927)",,,
48371482,,Rue Capois,residential,False,False,133.91899999999998,"LINESTRING (-72.103439 18.8340525, -72.1035646 18.833744, -72.1039012 18.8329304)",,,
"[130642961, 130642958, 130642959]",RN 3,Rue Claire Heureuse,secondary,False,True,131.171,"LINESTRING (-72.103439 18.8340525, -72.1032803 18.8339877, -72.1030772 18.8339209, -72.1029035 18.8338991, -72.1027477 18.8338985, -72.102559 18.8339058, -72.1022206 18.833918)",yes,,
48371492,,Rue Saint-Louis,residential,False,False,95.602,"LINESTRING (-72.1049827 18.8341766, -72.1052448 18.8333534)",,,
512623717,RD 101,Rue Pétion,secondary,False,False,51.605,"LINESTRING (-72.1049827 18.8341766, -72.1045105 18.8340515)",,,
512623717,RD 101,Rue Pétion,secondary,False,True,46.6,"LINESTRING (-72.1049827 18.8341766, -72.1053988 18.8343199)",,,
48371488,,Rue Toussaint Louverture,unclassified,False,True,73.40799999999999,"LINESTRING (-72.1042431 18.8376964, -72.1042961 18.8374724, -72.1043302 18.8373847, -72.10437 18.837263, -72.104445 18.8370656)",,,
48649421,,Rue Marie Jeanne,residential,False,False,93.641,"LINESTRING (-72.1022741 18.8317293, -72.1014347 18.83145)",,7,
"[48371496, 48904075]",,"['Rue Benoît Batraville', 'Rue Paul Prompt']",residential,False,False,258.145,"LINESTRING (-72.1022741 18.8317293, -72.1023047 18.8315402, -72.1023314 18.8314528, -72.1023917 18.8313741, -72.1024789 18.8313385, -72.1025781 18.8313335, -72.1029469 18.8314083, -72.1034271 18.831515, -72.1038276 18.83165, -72.1041603 18.8317719, -72.1043555 18.8318319)",,7,
48371496,,Rue Benoît Batraville,residential,False,True,79.578,"LINESTRING (-72.1022741 18.8317293, -72.1022381 18.8321244, -72.1022381 18.8324435)",,,
48649421,,Rue Marie Jeanne,residential,False,True,205.63299999999998,"LINESTRING (-72.1022741 18.8317293, -72.1029565 18.8319505, -72.1041216 18.8323312)",,7,
48371483,,Rue Pierre Sully,unclassified,False,True,33.227,"LINESTRING (-72.1014347 18.83145, -72.1014467 18.8311514)",,,
48649421,,Rue Marie Jeanne,residential,False,True,93.641,"LINESTRING (-72.1014347 18.83145, -72.1022741 18.8317293)",,7,
48371483,,Rue Pierre Sully,unclassified,False,False,76.43299999999999,"LINESTRING (-72.1014347 18.83145, -72.1012773 18.8318907, -72.1011899 18.8320969)",,,
48371483,,Rue Pierre Sully,unclassified,False,False,88.166,"LINESTRING (-72.1019829 18.8306049, -72.1019239 18.8306341, -72.1018568 18.8306922, -72.1017034 18.8308183, -72.1015404 18.8308803, -72.1014467 18.8311514)",,,
"[153815526, 153880295]",,Rue Prince,residential,False,False,283.481,"LINESTRING (-72.1019829 18.8306049, -72.1022857 18.8306749, -72.1023438 18.8306797, -72.1024394 18.8306832, -72.1025524 18.8306706, -72.1026374 18.8306817, -72.1027844 18.8307013, -72.1034979 18.8308885, -72.1043329 18.8311321, -72.1045862 18.8312079)",,,
48371483,,Rue Pierre Sully,unclassified,False,True,119.975,"LINESTRING (-72.1006349 18.8339076, -72.1007657 18.8330448, -72.1008081 18.8328414)",,,
130642958,,,secondary,False,False,78.047,"LINESTRING (-72.1006349 18.8339076, -72.1009621 18.8339063, -72.1013765 18.8339076)",,,
48371490,,,residential,False,False,29.759,"LINESTRING (-72.101139 18.8350612, -72.1010901 18.8353248)",,,
48371507,,Rue Boisrond-Tonnerre,residential,False,True,109.925,"LINESTRING (-72.101139 18.8350612, -72.1021818 18.8351177)",,,
48371490,,,residential,False,True,96.214,"LINESTRING (-72.101139 18.8350612, -72.1012093 18.8349145, -72.1013831 18.8342298)",,,
48371490,,,residential,False,False,38.084,"LINESTRING (-72.1010901 18.8353248, -72.1009662 18.8356466)",,,
48371490,,,residential,False,True,29.759,"LINESTRING (-72.1010901 18.8353248, -72.101139 18.8350612)",,,
48371491,,,residential,False,True,140.953,"LINESTRING (-72.1010901 18.8353248, -72.1021047 18.8361523)",,,
48371489,,Rue Benoît Batraville,unclassified,False,True,52.185,"LINESTRING (-72.1020677 18.8366203, -72.1020988 18.8362214, -72.1021047 18.8361523)",,,
48371490,,,residential,False,True,338.041,"LINESTRING (-72.1020677 18.8366203, -72.1020873 18.8368549, -72.1021678 18.8372027, -72.1021423 18.8372966, -72.1020832 18.8373597, -72.101863 18.8373961, -72.101596 18.837398, -72.1012674 18.837241, -72.1009983 18.8370669, -72.1009011 18.8369069, -72.1008265 18.8359478)",,,
"[157925020, 157925022, 514853287]",,,unclassified,False,False,258.208,"LINESTRING (-72.1020677 18.8366203, -72.1028425 18.8366515, -72.1030981 18.8366518, -72.1031518 18.8366471, -72.103186 18.8366486, -72.1032127 18.8366558, -72.1037256 18.8368368, -72.1040064 18.8369184, -72.104445 18.8370656)",yes,,
48371491,,,residential,False,False,140.953,"LINESTRING (-72.1021047 18.8361523, -72.1010901 18.8353248)",,,
48371489,,Rue Benoît Batraville,unclassified,False,False,52.185,"LINESTRING (-72.1021047 18.8361523, -72.1020988 18.8362214, -72.1020677 18.8366203)",,,
48371489,,Rue Benoît Batraville,unclassified,False,True,115.367,"LINESTRING (-72.1021047 18.8361523, -72.1021749 18.8353743, -72.1021818 18.8351177)",,,
48649389,,Rue Cenora,residential,False,False,48.08,"LINESTRING (-72.1062189 18.8318214, -72.1057779 18.8317085)",,,
"[512623716, 48371493]",,"['Rue Toussaint Louverture', 'Rue Gabard']",residential,False,False,80.156,"LINESTRING (-72.1062189 18.8318214, -72.1062568 18.8315937, -72.1062662 18.8315467, -72.1062583 18.8314871, -72.106234 18.8314388, -72.1061857 18.831402, -72.1059337 18.8312749)",,,
48371493,,Rue Toussaint Louverture,residential,False,True,65.20400000000001,"LINESTRING (-72.1062189 18.8318214, -72.1061705 18.8320183, -72.1061422 18.8321333, -72.1060536 18.8323859)",,,
48371482,,Rue Capois,residential,False,False,73.511,"LINESTRING (-72.1043555 18.8318319, -72.1045862 18.8312079)",,,
48371482,,Rue Capois,residential,False,True,60.732,"LINESTRING (-72.1043555 18.8318319, -72.1041216 18.8323312)",,,
153885854,,Rue Paul Prompt,residential,False,False,86.474,"LINESTRING (-72.1043555 18.8318319, -72.1051286 18.8320953)",,7,
"[48371496, 48904075]",,"['Rue Paul Prompt', 'Rue Benoît Batraville']",residential,False,True,258.14500000000004,"LINESTRING (-72.1043555 18.8318319, -72.1041603 18.8317719, -72.1038276 18.83165, -72.1034271 18.831515, -72.1029469 18.8314083, -72.1025781 18.8313335, -72.1024789 18.8313385, -72.1023917 18.8313741, -72.1023314 18.8314528, -72.1023047 18.8315402, -72.1022741 18.8317293)",,7,
48371492,,Rue Saint-Louis,residential,False,False,63.407,"LINESTRING (-72.1056124 18.8322568, -72.1057779 18.8317085)",,,
48371492,,Rue Saint-Louis,residential,False,True,127.927,"LINESTRING (-72.1056124 18.8322568, -72.1052448 18.8333534)",,,
153885854,,Rue Paul Prompt,residential,False,False,48.601,"LINESTRING (-72.1056124 18.8322568, -72.1060536 18.8323859)",,7,
153885854,,Rue Paul Prompt,residential,False,True,53.99,"LINESTRING (-72.1056124 18.8322568, -72.1051286 18.8320953)",,7,
134135407,RN 3,Boulevard Jean-Jacques Dessalines,secondary,False,False,61.911,"LINESTRING (-72.1051286 18.8320953, -72.1053156 18.8315674)",,,
134135407,RN 3,Boulevard Jean-Jacques Dessalines,secondary,False,True,56.769,"LINESTRING (-72.1051286 18.8320953, -72.1049775 18.8325854)",,,
153885854,,Rue Paul Prompt,residential,False,False,53.99,"LINESTRING (-72.1051286 18.8320953, -72.1056124 18.8322568)",,7,
153885854,,Rue Paul Prompt,residential,False,True,86.474,"LINESTRING (-72.1051286 18.8320953, -72.1043555 18.8318319)",,7,
48649388,,Boulevard Jean-Jacques Dessalines,unclassified,False,True,63.629,"LINESTRING (-72.1042109 18.8349396, -72.1043888 18.8343927)",,,
512935525,,Rue Lamartinière,unclassified,False,False,98.863,"LINESTRING (-72.1042109 18.8349396, -72.1051168 18.8351749)",,,
514853289,,,residential,False,True,57.5,"LINESTRING (-72.1042109 18.8349396, -72.1040323 18.8354283)",,,
48649553,,Rue Lamartinière,residential,False,False,221.43,"LINESTRING (-72.1042109 18.8349396, -72.1031996 18.8346284, -72.1024984 18.8343846, -72.1024609 18.8343752, -72.1024307 18.8343703, -72.1022066 18.8343652)",,,
48371488,,Rue Toussaint Louverture,unclassified,False,True,55.999,"LINESTRING (-72.1051168 18.8351749, -72.1052724 18.8346933)",,,
512935525,,Rue Lamartinière,unclassified,False,True,98.863,"LINESTRING (-72.1051168 18.8351749, -72.1042109 18.8349396)",,,
48371488,,Rue Toussaint Louverture,unclassified,False,False,222.011,"LINESTRING (-72.1051168 18.8351749, -72.1047377 18.836372, -72.1046317 18.8366254, -72.104445 18.8370656)",,,
48371482,,Rue Capois,residential,False,False,70.55,"LINESTRING (-72.1039012 18.8329304, -72.1041216 18.8323312)",,,
48649422,,Rue Clerveaux,residential,False,True,95.806,"LINESTRING (-72.1039012 18.8329304, -72.1047689 18.833191)",,7,
48371482,,Rue Capois,residential,False,True,133.91899999999998,"LINESTRING (-72.1039012 18.8329304, -72.1035646 18.833744, -72.103439 18.8340525)",,,
48649422,,Rue Clerveaux,residential,False,False,183.306,"LINESTRING (-72.1039012 18.8329304, -72.1026904 18.8325512, -72.1022381 18.8324435)",,7,
48371493,,Rue Toussaint Louverture,residential,False,False,102.135,"LINESTRING (-72.1056877 18.8334984, -72.1059878 18.8326249)",,,
48371493,,Rue Toussaint Louverture,residential,False,True,96.274,"LINESTRING (-72.1056877 18.8334984, -72.1053988 18.8343199)",,,
48649422,,Rue Clerveaux,residential,False,False,49.321,"LINESTRING (-72.1056877 18.8334984, -72.1052448 18.8333534)",,7,
151509672,,Rue Clerveaux Prolongée,unclassified,False,True,42.158,"LINESTRING (-72.1056877 18.8334984, -72.106072 18.8336054)",,,2
48371492,,Rue Saint-Louis,residential,False,False,127.927,"LINESTRING (-72.1052448 18.8333534, -72.1056124 18.8322568)",,,
48371492,,Rue Saint-Louis,residential,False,True,95.602,"LINESTRING (-72.1052448 18.8333534, -72.1049827 18.8341766)",,,
48649422,,Rue Clerveaux,residential,False,False,53.241,"LINESTRING (-72.1052448 18.8333534, -72.1047689 18.833191)",,7,
48649422,,Rue Clerveaux,residential,False,True,49.321,"LINESTRING (-72.1052448 18.8333534, -72.1056877 18.8334984)",,7,
48649422,,Rue Clerveaux,residential,False,False,116.854,"LINESTRING (-72.1022381 18.8324435, -72.1011899 18.8320969)",,7,
48371496,,Rue Benoît Batraville,residential,False,False,79.578,"LINESTRING (-72.1022381 18.8324435, -72.1022381 18.8321244, -72.1022741 18.8317293)",,,
48371496,,Rue Benoît Batraville,residential,False,True,164.06799999999998,"LINESTRING (-72.1022381 18.8324435, -72.1022007 18.83346, -72.1022206 18.833918)",,,
48649422,,Rue Clerveaux,residential,False,True,183.306,"LINESTRING (-72.1022381 18.8324435, -72.1026904 18.8325512, -72.1039012 18.8329304)",,7,
48649422,,Rue Clerveaux,residential,False,True,116.854,"LINESTRING (-72.1011899 18.8320969, -72.1022381 18.8324435)",,7,
48371483,,Rue Pierre Sully,unclassified,False,False,93.095,"LINESTRING (-72.1011899 18.8320969, -72.1008891 18.8325436, -72.1008081 18.8328414)",,,
48371483,,Rue Pierre Sully,unclassified,False,True,76.43299999999999,"LINESTRING (-72.1011899 18.8320969, -72.1012773 18.8318907, -72.1014347 18.83145)",,,
48371489,,Rue Benoît Batraville,unclassified,False,False,83.715,"LINESTRING (-72.1022066 18.8343652, -72.1021818 18.8351177)",,,
48371489,,Rue Benoît Batraville,unclassified,False,True,49.748,"LINESTRING (-72.1022066 18.8343652, -72.1022206 18.833918)",,,
48649553,,Rue Lamartinière,residential,False,False,87.976,"LINESTRING (-72.1022066 18.8343652, -72.1018764 18.8343047, -72.1015501 18.834256, -72.1013831 18.8342298)",,,
48649553,,Rue Lamartinière,residential,False,True,221.43,"LINESTRING (-72.1022066 18.8343652, -72.1024307 18.8343703, -72.1024609 18.8343752, -72.1024984 18.8343846, -72.1031996 18.8346284, -72.1042109 18.8349396)",,,
48371490,,,residential,False,False,36.577,"LINESTRING (-72.1009662 18.8356466, -72.1008265 18.8359478)",,,
48371490,,,residential,False,True,38.084,"LINESTRING (-72.1009662 18.8356466, -72.1010901 18.8353248)",,,
48371483,,Rue Pierre Sully,unclassified,False,False,33.227,"LINESTRING (-72.1014467 18.8311514, -72.1014347 18.83145)",,,
48371483,,Rue Pierre Sully,unclassified,False,True,88.166,"LINESTRING (-72.1014467 18.8311514, -72.1015404 18.8308803, -72.1017034 18.8308183, -72.1018568 18.8306922, -72.1019239 18.8306341, -72.1019829 18.8306049)",,,
722263030,,,residential,False,True,139.838,"LINESTRING (-72.1074182 18.8387969, -72.1079211 18.8387461, -72.1080592 18.8387563, -72.1087236 18.8389121)",,,
48817683,,,unclassified,False,True,132.85,"LINESTRING (-72.1090308 18.8381983, -72.1093895 18.8370528)",,,
48817684,,,unclassified,False,False,72.33,"LINESTRING (-72.1090308 18.8381983, -72.1089477 18.838409, -72.1087687 18.8387994)",,,
512378320,,,residential,False,False,105.65799999999999,"LINESTRING (-72.1090308 18.8381983, -72.1082926 18.8380137, -72.1080526 18.8379998)",,,
722263031,,,residential,False,False,13.4,"LINESTRING (-72.1087687 18.8387994, -72.1087236 18.8389121)",,,
48817684,,,unclassified,False,True,72.33,"LINESTRING (-72.1087687 18.8387994, -72.1089477 18.838409, -72.1090308 18.8381983)",,,
512378320,,,residential,False,True,105.65799999999999,"LINESTRING (-72.1080526 18.8379998, -72.1082926 18.8380137, -72.1090308 18.8381983)",,,
48371483,,Rue Pierre Sully,unclassified,False,False,119.975,"LINESTRING (-72.1008081 18.8328414, -72.1007657 18.8330448, -72.1006349 18.8339076)",,,
48371483,,Rue Pierre Sully,unclassified,False,True,93.095,"LINESTRING (-72.1008081 18.8328414, -72.1008891 18.8325436, -72.1011899 18.8320969)",,,
512623716,,Rue Gabard,residential,False,False,86.608,"LINESTRING (-72.1059337 18.8312749, -72.1052242 18.8308803)",,,
48371487,,Rue Geffrard,residential,False,False,95.843,"LINESTRING (-72.1059337 18.8312749, -72.1060872 18.830759, -72.106189 18.8304476)",,,
"[512623716, 48371493]",,"['Rue Toussaint Louverture', 'Rue Gabard']",residential,False,True,80.156,"LINESTRING (-72.1059337 18.8312749, -72.1061857 18.831402, -72.106234 18.8314388, -72.1062583 18.8314871, -72.1062662 18.8315467, -72.1062568 18.8315937, -72.1062189 18.8318214)",,,
151509672,,Rue Clerveaux Prolongée,unclassified,False,False,42.158,"LINESTRING (-72.106072 18.8336054, -72.1056877 18.8334984)",,,2
514853289,,,residential,False,False,57.5,"LINESTRING (-72.1040323 18.8354283, -72.1042109 18.8349396)",,,
48649553,,Rue Lamartinière,residential,False,False,35.834,"LINESTRING (-72.1013831 18.8342298, -72.1013765 18.8339076)",,,
48371490,,,residential,False,False,96.214,"LINESTRING (-72.1013831 18.8342298, -72.1012093 18.8349145, -72.101139 18.8350612)",,,
48649553,,Rue Lamartinière,residential,False,True,87.976,"LINESTRING (-72.1013831 18.8342298, -72.1015501 18.834256, -72.1018764 18.8343047, -72.1022066 18.8343652)",,,
48649553,,Rue Lamartinière,residential,False,True,35.834,"LINESTRING (-72.1013765 18.8339076, -72.1013831 18.8342298)",,,
130642958,,,secondary,False,False,88.851,"LINESTRING (-72.1013765 18.8339076, -72.1017305 18.8339177, -72.1022206 18.833918)",,,
130642958,,,secondary,False,True,78.047,"LINESTRING (-72.1013765 18.8339076, -72.1009621 18.8339063, -72.1006349 18.8339076)",,,
48371489,,Rue Benoît Batraville,unclassified,False,True,83.715,"LINESTRING (-72.1021818 18.8351177, -72.1022066 18.8343652)",,,
48371507,,Rue Boisrond-Tonnerre,residential,False,False,109.925,"LINESTRING (-72.1021818 18.8351177, -72.101139 18.8350612)",,,
48371489,,Rue Benoît Batraville,unclassified,False,False,115.367,"LINESTRING (-72.1021818 18.8351177, -72.1021749 18.8353743, -72.1021047 18.8361523)",,,
48371488,,Rue Toussaint Louverture,unclassified,False,False,73.408,"LINESTRING (-72.104445 18.8370656, -72.10437 18.837263, -72.1043302 18.8373847, -72.1042961 18.8374724, -72.1042431 18.8376964)",,,
48371488,,Rue Toussaint Louverture,unclassified,False,True,222.011,"LINESTRING (-72.104445 18.8370656, -72.1046317 18.8366254, -72.1047377 18.836372, -72.1051168 18.8351749)",,,
"[157925020, 157925022, 514853287]",,,unclassified,False,True,258.208,"LINESTRING (-72.104445 18.8370656, -72.1040064 18.8369184, -72.1037256 18.8368368, -72.1032127 18.8366558, -72.103186 18.8366486, -72.1031518 18.8366471, -72.1030981 18.8366518, -72.1028425 18.8366515, -72.1020677 18.8366203)",yes,,
"[514853288, 151507376]",,"['Rue Léo Cardy', 'Rue Fond Mombin']",unclassified,False,True,144.232,"LINESTRING (-72.1061464 18.8336054, -72.1062103 18.8334484, -72.1064226 18.8327981, -72.1063926 18.8327788, -72.1061586 18.8326745, -72.1059878 18.8326249)",,,1
48817683,,,unclassified,False,False,132.85,"LINESTRING (-72.1093895 18.8370528, -72.1090308 18.8381983)",,,
48817683,,,unclassified,False,True,159.876,"LINESTRING (-72.1093895 18.8370528, -72.1094077 18.83699, -72.1093916 18.8369393, -72.1090536 18.8367616, -72.1090214 18.836726, -72.1090107 18.8366702, -72.1091679 18.8358331)",,,
512935527,,Impasse Benito,unclassified,False,False,114.934,"LINESTRING (-72.1072465 18.830582, -72.1070467 18.8306429, -72.106189 18.8304476)",,,
48371487,,Rue Geffrard,residential,False,True,95.843,"LINESTRING (-72.106189 18.8304476, -72.1060872 18.830759, -72.1059337 18.8312749)",,,
512935527,,Impasse Benito,unclassified,False,True,114.934,"LINESTRING (-72.106189 18.8304476, -72.1070467 18.8306429, -72.1072465 18.830582)",,,
517071863,,,residential,False,True,62.20399999999999,"LINESTRING (-72.1014033 18.8360654, -72.1010064 18.8359689, -72.1008265 18.8359478)",,,
48371490,,,residential,False,True,36.577,"LINESTRING (-72.1008265 18.8359478, -72.1009662 18.8356466)",,,
48371490,,,residential,False,False,338.041,"LINESTRING (-72.1008265 18.8359478, -72.1009011 18.8369069, -72.1009983 18.8370669, -72.1012674 18.837241, -72.101596 18.837398, -72.101863 18.8373961, -72.1020832 18.8373597, -72.1021423 18.8372966, -72.1021678 18.8372027, -72.1020873 18.8368549, -72.1020677 18.8366203)",,,
517071863,,,residential,False,False,62.20399999999999,"LINESTRING (-72.1008265 18.8359478, -72.1010064 18.8359689, -72.1014033 18.8360654)",,,
722263031,,,residential,False,True,13.4,"LINESTRING (-72.1087236 18.8389121, -72.1087687 18.8387994)",,,
722263030,,,residential,False,False,139.838,"LINESTRING (-72.1087236 18.8389121, -72.1080592 18.8387563, -72.1079211 18.8387461, -72.1074182 18.8387969)",,,
