osmid,highway,oneway,reversed,length,geometry,ref,name,width
200670812,unclassified,False,True,123.999,"LINESTRING (-74.4230461 18.5622544, -74.4235092 18.5612293)",220,,
30020382,unclassified,False,False,57.367000000000004,"LINESTRING (-74.4208971 18.5632983, -74.4212234 18.5633523, -74.4214348 18.563377)",,,
30020382,unclassified,False,True,103.228,"LINESTRING (-74.4208971 18.5632983, -74.4207334 18.5632645, -74.4205642 18.5632001, -74.4202837 18.5631036, -74.4200641 18.5630105, -74.4200035 18.5629468)",,,
"[721739723, 48701911]",residential,False,"[False, True]",159.56900000000002,"LINESTRING (-74.4208971 18.5632983, -74.4209167 18.563167, -74.4208964 18.562938, -74.420861 18.56256, -74.4208559 18.5624639, -74.4208458 18.5624398, -74.4208038 18.562431, -74.4206096 18.5623743, -74.4202674 18.5622809)",,,
48415669,tertiary,False,True,35.702,"LINESTRING (-74.4183031 18.5615811, -74.4179796 18.561486)",,,
48415669,tertiary,False,False,101.78,"LINESTRING (-74.4183031 18.5615811, -74.4188614 18.561683, -74.4192538 18.5617401)",,,
721739724,residential,False,False,170.662,"LINESTRING (-74.4183031 18.5615811, -74.4182393 18.5622532, -74.4182284 18.5623919, -74.4181936 18.5625241, -74.4182029 18.5625699, -74.4182338 18.5626042, -74.4184189 18.5627784, -74.418443 18.5628305, -74.4184509 18.5630191)",,,
200670812,unclassified,False,True,153.563,"LINESTRING (-74.4224573 18.5635176, -74.4230461 18.5622544)",220,,
30020382,unclassified,False,True,108.96700000000001,"LINESTRING (-74.4224573 18.5635176, -74.422136 18.5634607, -74.4216265 18.5634062, -74.4214348 18.563377)",,,
48415669,tertiary,False,False,120.73599999999999,"LINESTRING (-74.4192538 18.5617401, -74.4198728 18.5617897, -74.42039 18.5618705)",,,
48415669,tertiary,False,True,101.78,"LINESTRING (-74.4192538 18.5617401, -74.4188614 18.561683, -74.4183031 18.5615811)",,,
463346466,tertiary,False,False,102.015,"LINESTRING (-74.4192538 18.5617401, -74.4192087 18.5623319, -74.4191775 18.56251, -74.4191567 18.5626522)",,,
463346466,tertiary,False,True,108.225,"LINESTRING (-74.4192538 18.5617401, -74.4192832 18.5613132, -74.4193178 18.5607687)",,,
30020382,unclassified,False,False,95.09700000000001,"LINESTRING (-74.4191567 18.5626522, -74.4195373 18.5627768, -74.4200035 18.5629468)",,,
30020382,unclassified,False,True,40.302,"LINESTRING (-74.4191567 18.5626522, -74.4189901 18.5625873, -74.4187924 18.562547)",,,
463346466,tertiary,False,False,33.513999999999996,"LINESTRING (-74.4191567 18.5626522, -74.4190866 18.5627966, -74.4190671 18.5628518, -74.419075 18.5629357)",,,
463346466,tertiary,False,True,102.015,"LINESTRING (-74.4191567 18.5626522, -74.4191775 18.56251, -74.4192087 18.5623319, -74.4192538 18.5617401)",,,
"[48415681, 48415678]",residential,False,"[False, True]",212.747,"LINESTRING (-74.4230071 18.5601785, -74.4228872 18.5601229, -74.4223994 18.5599158, -74.4217664 18.5597112, -74.4217408 18.5599569, -74.4217003 18.5603542)",,,
48415682,residential,False,True,114.399,"LINESTRING (-74.4230071 18.5601785, -74.4229107 18.560572, -74.4228614 18.560829, -74.4228099 18.561106, -74.4228019 18.561188)",,,
30020351,secondary,False,False,65.098,"LINESTRING (-74.4228019 18.561188, -74.4221867 18.5611368)",RD 702,Rue Frère Poitier,
48415682,residential,False,True,114.242,"LINESTRING (-74.4228019 18.561188, -74.4226919 18.5622101)",,,
30020351,secondary,False,True,76.47399999999999,"LINESTRING (-74.4228019 18.561188, -74.4231597 18.5612483, -74.42334 18.5612674, -74.4234286 18.5612674, -74.4234728 18.5612566, -74.4235092 18.5612293)",RD 702,Rue Frère Poitier,
48415682,residential,False,False,114.399,"LINESTRING (-74.4228019 18.561188, -74.4228099 18.561106, -74.4228614 18.560829, -74.4229107 18.560572, -74.4230071 18.5601785)",,,
48415670,residential,False,True,88.561,"LINESTRING (-74.4217003 18.5603542, -74.4208603 18.5603397)",,,
48415678,residential,False,True,82.824,"LINESTRING (-74.4217003 18.5603542, -74.4216627 18.5610982)",,,
48415670,residential,False,False,149.865,"LINESTRING (-74.4217003 18.5603542, -74.4222965 18.5603894, -74.4223248 18.5604003, -74.4223349 18.5604181, -74.4223127 18.5605341, -74.4221867 18.5611368)",,,
"[48415681, 48415678]",residential,False,"[False, True]",212.747,"LINESTRING (-74.4217003 18.5603542, -74.4217408 18.5599569, -74.4217664 18.5597112, -74.4223994 18.5599158, -74.4228872 18.5601229, -74.4230071 18.5601785)",,,
30020351,secondary,False,False,122.102,"LINESTRING (-74.4216627 18.5610982, -74.4205099 18.5609909)",RD 702,Rue Frère Poitier,
30020351,secondary,False,True,55.402,"LINESTRING (-74.4216627 18.5610982, -74.4221867 18.5611368)",RD 702,Rue Frère Poitier,
48415678,residential,False,False,82.824,"LINESTRING (-74.4216627 18.5610982, -74.4217003 18.5603542)",,,
48415678,residential,False,True,107.84100000000001,"LINESTRING (-74.4216627 18.5610982, -74.4216044 18.5615764, -74.4215739 18.562064)",,,
30020351,secondary,False,False,55.402,"LINESTRING (-74.4221867 18.5611368, -74.4216627 18.5610982)",RD 702,Rue Frère Poitier,
30020351,secondary,False,True,65.098,"LINESTRING (-74.4221867 18.5611368, -74.4228019 18.561188)",RD 702,Rue Frère Poitier,
48415670,residential,False,True,149.865,"LINESTRING (-74.4221867 18.5611368, -74.4223127 18.5605341, -74.4223349 18.5604181, -74.4223248 18.5604003, -74.4222965 18.5603894, -74.4217003 18.5603542)",,,
48415669,tertiary,False,False,37.66,"LINESTRING (-74.4226919 18.5622101, -74.4230461 18.5622544)",,,
48415682,residential,False,False,114.242,"LINESTRING (-74.4226919 18.5622101, -74.4228019 18.561188)",,,
48415669,tertiary,False,True,119.34799999999998,"LINESTRING (-74.4226919 18.5622101, -74.422565 18.5622113, -74.4219327 18.5621474, -74.4215739 18.562064)",,,
30020382,unclassified,False,False,108.96700000000001,"LINESTRING (-74.4214348 18.563377, -74.4216265 18.5634062, -74.422136 18.5634607, -74.4224573 18.5635176)",,,
30020382,unclassified,False,True,57.367000000000004,"LINESTRING (-74.4214348 18.563377, -74.4212234 18.5633523, -74.4208971 18.5632983)",,,
48415678,residential,False,False,146.756,"LINESTRING (-74.4214348 18.563377, -74.421478 18.5629966, -74.4215145 18.5626922, -74.4215503 18.5623837, -74.4215739 18.562064)",,,
402080631,residential,False,True,144.255,"LINESTRING (-74.4206828 18.5590653, -74.420723 18.5591109, -74.4207529 18.5592549, -74.4207648 18.5593866, -74.4208013 18.5596793, -74.4208322 18.5599148, -74.420856 18.5600552, -74.4208533 18.5602172, -74.4208603 18.5603397)",,Rue Geffrard,
48415670,residential,False,False,88.561,"LINESTRING (-74.4208603 18.5603397, -74.4217003 18.5603542)",,,
48415686,residential,False,True,89.785,"LINESTRING (-74.4208603 18.5603397, -74.420857 18.5603857, -74.4208278 18.5604235, -74.4206821 18.5605347, -74.4205447 18.5606015, -74.4205099 18.5609909)",,Rue Geffrard,
402080631,residential,False,False,144.255,"LINESTRING (-74.4208603 18.5603397, -74.4208533 18.5602172, -74.420856 18.5600552, -74.4208322 18.5599148, -74.4208013 18.5596793, -74.4207648 18.5593866, -74.4207529 18.5592549, -74.420723 18.5591109, -74.4206828 18.5590653)",,Rue Geffrard,
30020351,secondary,False,True,122.102,"LINESTRING (-74.4205099 18.5609909, -74.4216627 18.5610982)",RD 702,Rue Frère Poitier,
30020351,secondary,False,False,128.16899999999998,"LINESTRING (-74.4205099 18.5609909, -74.4199164 18.5609037, -74.4193178 18.5607687)",RD 702,Rue Frère Poitier,
48415686,residential,False,False,89.785,"LINESTRING (-74.4205099 18.5609909, -74.4205447 18.5606015, -74.4206821 18.5605347, -74.4208278 18.5604235, -74.420857 18.5603857, -74.4208603 18.5603397)",,Rue Geffrard,
48415686,residential,False,True,98.652,"LINESTRING (-74.4205099 18.5609909, -74.4204332 18.561466, -74.42039 18.5618705)",,Rue Geffrard,
454054034,residential,False,False,53.065,"LINESTRING (-74.4161461 18.5594867, -74.4161248 18.5599635)",,,
30020351,secondary,False,True,273.62899999999996,"LINESTRING (-74.4161461 18.5594867, -74.4166729 18.5596367, -74.4176854 18.5599605, -74.4178806 18.5600245, -74.4181543 18.5601216, -74.4183612 18.5602019, -74.418586 18.5603157)",RD 702,Rue Frère Poitier,
48415695,residential,False,False,75.94,"LINESTRING (-74.4161461 18.5594867, -74.4161896 18.5591796, -74.4162175 18.5589543, -74.4162412 18.5588098)",,,
402081294,secondary,False,False,170.582,"LINESTRING (-74.4161461 18.5594867, -74.4157122 18.5593552, -74.4153916 18.5592451, -74.4149529 18.5590955, -74.4146194 18.5589788)",RD 702,Rue Frère Poitier,
48415695,residential,False,False,152.41400000000002,"LINESTRING (-74.4162412 18.5588098, -74.416209 18.5586328, -74.4160979 18.5583842, -74.4159801 18.5582634, -74.4157453 18.558135, -74.4156408 18.5580346, -74.4155519 18.5579645, -74.4154151 18.557893, -74.4153121 18.5578678)",,,
48415695,residential,False,True,75.94,"LINESTRING (-74.4162412 18.5588098, -74.4162175 18.5589543, -74.4161896 18.5591796, -74.4161461 18.5594867)",,,
721739733,residential,False,False,77.821,"LINESTRING (-74.4162412 18.5588098, -74.4167944 18.5589704, -74.4169489 18.5590087)",,,
402081294,secondary,False,True,170.582,"LINESTRING (-74.4146194 18.5589788, -74.4149529 18.5590955, -74.4153916 18.5592451, -74.4157122 18.5593552, -74.4161461 18.5594867)",RD 702,Rue Frère Poitier,
48415669,tertiary,False,False,126.82499999999999,"LINESTRING (-74.42039 18.5618705, -74.4208188 18.561925, -74.4209931 18.5619553, -74.421341 18.5620018, -74.4215739 18.562064)",,,
48415669,tertiary,False,True,120.73599999999999,"LINESTRING (-74.42039 18.5618705, -74.4198728 18.5617897, -74.4192538 18.5617401)",,,
48415686,residential,False,False,98.652,"LINESTRING (-74.42039 18.5618705, -74.4204332 18.561466, -74.4205099 18.5609909)",,Rue Geffrard,
48415686,residential,False,True,47.455999999999996,"LINESTRING (-74.42039 18.5618705, -74.4203129 18.5621531, -74.4202674 18.5622809)",,Rue Geffrard,
30020382,unclassified,False,False,103.22799999999998,"LINESTRING (-74.4200035 18.5629468, -74.4200641 18.5630105, -74.4202837 18.5631036, -74.4205642 18.5632001, -74.4207334 18.5632645, -74.4208971 18.5632983)",,,
30020382,unclassified,False,True,95.09700000000001,"LINESTRING (-74.4200035 18.5629468, -74.4195373 18.5627768, -74.4191567 18.5626522)",,,
48415686,residential,False,False,79.1,"LINESTRING (-74.4200035 18.5629468, -74.4201121 18.562681, -74.4202674 18.5622809)",,Rue Geffrard,
48415686,residential,False,False,47.455999999999996,"LINESTRING (-74.4202674 18.5622809, -74.4203129 18.5621531, -74.42039 18.5618705)",,Rue Geffrard,
48415686,residential,False,True,79.1,"LINESTRING (-74.4202674 18.5622809, -74.4201121 18.562681, -74.4200035 18.5629468)",,Rue Geffrard,
"[721739723, 48701911]",residential,False,"[False, True]",159.56900000000002,"LINESTRING (-74.4202674 18.5622809, -74.4206096 18.5623743, -74.4208038 18.562431, -74.4208458 18.5624398, -74.4208559 18.5624639, -74.420861 18.56256, -74.4208964 18.562938, -74.4209167 18.563167, -74.4208971 18.5632983)",,,
30020342,residential,False,False,66.595,"LINESTRING (-74.419075 18.5629357, -74.4186991 18.5630063, -74.4184509 18.5630191)",,,
463346466,tertiary,False,True,33.513999999999996,"LINESTRING (-74.419075 18.5629357, -74.4190671 18.5628518, -74.4190866 18.5627966, -74.4191567 18.5626522)",,,
"[391979896, 679943420, 679943422]",tertiary,False,True,441.87699999999995,"LINESTRING (-74.419075 18.5629357, -74.4192723 18.5633305, -74.4192961 18.5634371, -74.4193409 18.5635164, -74.4193966 18.5636468, -74.419654 18.5641514, -74.4196728 18.5642506, -74.4196607 18.5643281, -74.4195977 18.5643955, -74.419515 18.564443, -74.419307 18.564524, -74.418823 18.564712, -74.418433 18.564883, -74.41813 18.565018, -74.417931 18.56508, -74.417627 18.565106, -74.417371 18.565115, -74.4172678 18.5651687)",,,
391989097,residential,False,False,47.055,"LINESTRING (-74.4169909 18.5648391, -74.417152 18.5650093, -74.4172422 18.565118, -74.4172678 18.5651687)",,,
"[446731961, 446731962]",residential,False,True,241.73700000000002,"LINESTRING (-74.4169909 18.5648391, -74.4171846 18.5646154, -74.417319 18.564448, -74.4173842 18.5641423, -74.4174111 18.5638802, -74.417438 18.5636945, -74.4174342 18.5634579, -74.4175186 18.5632941, -74.4177303 18.5631451, -74.4179548 18.5630285)",,,3
"[391979896, 679943420, 679943422]",tertiary,False,False,441.8769999999999,"LINESTRING (-74.4172678 18.5651687, -74.417371 18.565115, -74.417627 18.565106, -74.417931 18.56508, -74.41813 18.565018, -74.418433 18.564883, -74.418823 18.564712, -74.419307 18.564524, -74.419515 18.564443, -74.4195977 18.5643955, -74.4196607 18.5643281, -74.4196728 18.5642506, -74.419654 18.5641514, -74.4193966 18.5636468, -74.4193409 18.5635164, -74.4192961 18.5634371, -74.4192723 18.5633305, -74.419075 18.5629357)",,,
391989097,residential,False,True,47.055,"LINESTRING (-74.4172678 18.5651687, -74.4172422 18.565118, -74.417152 18.5650093, -74.4169909 18.5648391)",,,
30020342,residential,False,True,52.699000000000005,"LINESTRING (-74.4179548 18.5630285, -74.4180706 18.5630017, -74.4183733 18.5630158, -74.4184509 18.5630191)",,,
"[446731961, 446731962]",residential,False,False,241.73700000000002,"LINESTRING (-74.4179548 18.5630285, -74.4177303 18.5631451, -74.4175186 18.5632941, -74.4174342 18.5634579, -74.417438 18.5636945, -74.4174111 18.5638802, -74.4173842 18.5641423, -74.417319 18.564448, -74.4171846 18.5646154, -74.4169909 18.5648391)",,,3
454040755,residential,False,True,205.518,"LINESTRING (-74.4179548 18.5630285, -74.4175928 18.5628166, -74.4175351 18.5627606, -74.417515 18.5626754, -74.4175258 18.5625852, -74.4176559 18.5623526, -74.4177564 18.5621961, -74.4178101 18.5619584, -74.4178839 18.5617601, -74.4179796 18.561486)",,,
454035976,residential,False,False,164.98499999999999,"LINESTRING (-74.4185617 18.5589662, -74.4185424 18.5595789, -74.4185106 18.5599123, -74.4185224 18.559941, -74.4185385 18.5599515, -74.4186652 18.5599739, -74.4186855 18.5599931, -74.4186846 18.5600259, -74.418586 18.5603157)",,,
454035976,residential,False,True,63.419,"LINESTRING (-74.4185617 18.5589662, -74.4185973 18.5585919, -74.4186584 18.5584062)",,,
721739734,residential,False,True,192.34100000000004,"LINESTRING (-74.4185617 18.5589662, -74.4173633 18.5588102, -74.4173177 18.5588054, -74.4172771 18.5588262, -74.4172619 18.5588598, -74.4172518 18.5590008, -74.4172349 18.5590392, -74.4171842 18.5590504, -74.4169489 18.5590087)",,,
454054034,residential,False,True,56.126,"LINESTRING (-74.4160344 18.5606821, -74.4162042 18.5602037)",,,
48415669,tertiary,False,False,167.377,"LINESTRING (-74.4160344 18.5606821, -74.4164262 18.5608661, -74.4167021 18.560991, -74.4169607 18.5611226, -74.417197 18.5612339, -74.4173836 18.5613112, -74.4174618 18.5613399)",,,
"[402080640, 721739731]",residential,False,False,317.08099999999996,"LINESTRING (-74.4169489 18.5590087, -74.4170203 18.558469, -74.4170541 18.5581278, -74.4170513 18.5578079, -74.4170596 18.5577087, -74.4171878 18.5577108, -74.4182591 18.55781, -74.4186837 18.5578385)",,,
721739733,residential,False,True,77.821,"LINESTRING (-74.4169489 18.5590087, -74.4167944 18.5589704, -74.4162412 18.5588098)",,,
721739734,residential,False,False,192.341,"LINESTRING (-74.4169489 18.5590087, -74.4171842 18.5590504, -74.4172349 18.5590392, -74.4172518 18.5590008, -74.4172619 18.5588598, -74.4172771 18.5588262, -74.4173177 18.5588054, -74.4173633 18.5588102, -74.4185617 18.5589662)",,,
30020342,residential,False,False,52.699,"LINESTRING (-74.4184509 18.5630191, -74.4183733 18.5630158, -74.4180706 18.5630017, -74.4179548 18.5630285)",,,
30020342,residential,False,True,66.595,"LINESTRING (-74.4184509 18.5630191, -74.4186991 18.5630063, -74.419075 18.5629357)",,,
721739724,residential,False,True,170.66199999999998,"LINESTRING (-74.4184509 18.5630191, -74.418443 18.5628305, -74.4184189 18.5627784, -74.4182338 18.5626042, -74.4182029 18.5625699, -74.4181936 18.5625241, -74.4182284 18.5623919, -74.4182393 18.5622532, -74.4183031 18.5615811)",,,
721739726,residential,False,True,28.021,"LINESTRING (-74.4175318 18.5610968, -74.4174618 18.5613399)",,,
"[721739725, 721739727]",residential,False,"[False, True]",177.595,"LINESTRING (-74.4175318 18.5610968, -74.4174313 18.5610524, -74.4173419 18.5609798, -74.4172813 18.560892, -74.4172014 18.5607548, -74.4170727 18.5606186, -74.4169679 18.5605337, -74.4168192 18.5604152, -74.4166773 18.5603527, -74.416412 18.5602758, -74.4162042 18.5602037)",,,
721739726,residential,False,False,80.95700000000001,"LINESTRING (-74.4175318 18.5610968, -74.4176732 18.5606056, -74.4176678 18.5605853, -74.4176357 18.5605319, -74.4175713 18.5604098)",,,
721739726,residential,False,True,80.957,"LINESTRING (-74.4175713 18.5604098, -74.4176357 18.5605319, -74.4176678 18.5605853, -74.4176732 18.5606056, -74.4175318 18.5610968)",,,
721739726,residential,False,False,28.021,"LINESTRING (-74.4174618 18.5613399, -74.4175318 18.5610968)",,,
48415669,tertiary,False,False,57.010999999999996,"LINESTRING (-74.4174618 18.5613399, -74.4177711 18.5614394, -74.4179796 18.561486)",,,
48415669,tertiary,False,True,167.377,"LINESTRING (-74.4174618 18.5613399, -74.4173836 18.5613112, -74.417197 18.5612339, -74.4169607 18.5611226, -74.4167021 18.560991, -74.4164262 18.5608661, -74.4160344 18.5606821)",,,
721739728,residential,False,True,75.884,"LINESTRING (-74.4154455 18.5597376, -74.4161248 18.5599635)",,,
454054034,residential,False,False,27.99,"LINESTRING (-74.4161248 18.5599635, -74.4162042 18.5602037)",,,
454054034,residential,False,True,53.065,"LINESTRING (-74.4161248 18.5599635, -74.4161461 18.5594867)",,,
721739728,residential,False,False,75.884,"LINESTRING (-74.4161248 18.5599635, -74.4154455 18.5597376)",,,
454054034,residential,False,False,56.126,"LINESTRING (-74.4162042 18.5602037, -74.4160344 18.5606821)",,,
454054034,residential,False,True,27.99,"LINESTRING (-74.4162042 18.5602037, -74.4161248 18.5599635)",,,
"[721739725, 721739727]",residential,False,"[False, True]",177.59499999999997,"LINESTRING (-74.4162042 18.5602037, -74.416412 18.5602758, -74.4166773 18.5603527, -74.4168192 18.5604152, -74.4169679 18.5605337, -74.4170727 18.5606186, -74.4172014 18.5607548, -74.4172813 18.560892, -74.4173419 18.5609798, -74.4174313 18.5610524, -74.4175318 18.5610968)",,,
721739730,residential,False,True,45.806000000000004,"LINESTRING (-74.4178753 18.5572788, -74.4179361 18.5573141, -74.4181051 18.5573717, -74.4182842 18.5574102)",,,
721739730,residential,False,False,45.806000000000004,"LINESTRING (-74.4182842 18.5574102, -74.4181051 18.5573717, -74.4179361 18.5573141, -74.4178753 18.5572788)",,,
721739730,residential,False,True,75.323,"LINESTRING (-74.4182842 18.5574102, -74.4186255 18.5575431, -74.4186813 18.5575832, -74.4187032 18.5576264, -74.4187032 18.5576969, -74.4186837 18.5578385)",,,
48415695,residential,False,True,152.414,"LINESTRING (-74.4153121 18.5578678, -74.4154151 18.557893, -74.4155519 18.5579645, -74.4156408 18.5580346, -74.4157453 18.558135, -74.4159801 18.5582634, -74.4160979 18.5583842, -74.416209 18.5586328, -74.4162412 18.5588098)",,,
