osmid,ref,highway,oneway,reversed,length,geometry,bridge,name
860734172,RD 501,secondary,False,False,45.254,"LINESTRING (-72.7230689 19.9350495, -72.7234925 19.9351335)",,
48710000,,residential,False,False,69.304,"LINESTRING (-72.7230689 19.9350495, -72.7230307 19.9351856, -72.7230005 19.9353135, -72.7229516 19.9355021, -72.7229154 19.9355954, -72.7228995 19.9356515)",,
49322485,,unclassified,False,True,173.27499999999998,"LINESTRING (-72.7230689 19.9350495, -72.7233561 19.9341366, -72.723538 19.9335549)",,
"[860733917, 860734172, 860734173]",RD 501,secondary,False,True,64.031,"LINESTRING (-72.7230689 19.9350495, -72.7225572 19.9349081, -72.7225026 19.9348612, -72.7224987 19.9348579)",yes,
49290284,RD 501,secondary,False,True,15.132,"LINESTRING (-72.7170763 19.9315886, -72.7169542 19.9315155)",,
639661884,,residential,False,False,41.735,"LINESTRING (-72.7170763 19.9315886, -72.7172454 19.9312486)",,
49290284,RD 501,secondary,False,False,119.679,"LINESTRING (-72.7170763 19.9315886, -72.7174893 19.9318068, -72.7180484 19.9321558)",,
49322485,,unclassified,False,False,67.08,"LINESTRING (-72.7245041 19.9294819, -72.7244644 19.9297656, -72.7244648 19.9299197, -72.7243894 19.9300665)",,
48709984,,residential,False,False,233.964,"LINESTRING (-72.723912 19.9319001, -72.7234232 19.931768, -72.7231995 19.9317148, -72.7229683 19.931679, -72.7228562 19.9317032, -72.722762 19.9317235, -72.7224572 19.9317937, -72.7222731 19.9318465, -72.7220379 19.9318878, -72.7219073 19.931874, -72.7217319 19.9318621)",,Route de l'Hôpital
49322485,,unclassified,False,False,87.788,"LINESTRING (-72.723912 19.9319001, -72.7238737 19.9321853, -72.7238691 19.9322207, -72.7238629 19.9322691, -72.7238038 19.932683)",,
49322485,,unclassified,False,True,75.196,"LINESTRING (-72.723912 19.9319001, -72.7239924 19.931397, -72.7240455 19.9312371)",,
49322494,,residential,False,False,44.264,"LINESTRING (-72.7219594 19.9338835, -72.7217352 19.9342212)",,
49322494,,residential,False,True,115.779,"LINESTRING (-72.7219594 19.9338835, -72.7217924 19.933793, -72.7212735 19.9333855, -72.7212572 19.9333672, -72.7212529 19.9333425, -72.7212971 19.933172)",,
1032477812,,residential,False,True,47.387,"LINESTRING (-72.7219594 19.9338835, -72.7222019 19.9339375, -72.7224024 19.9339734)",,
48709973,,residential,False,False,25.587,"LINESTRING (-72.7245149 19.9310836, -72.7244672 19.9313093)",,
"[48709973, 48709974]",,residential,False,True,152.48700000000002,"LINESTRING (-72.7243522 19.932673, -72.7243947 19.9321264, -72.7244204 19.9319271, -72.7244095 19.9316298, -72.7244376 19.9314727, -72.7244672 19.9313093)",,
633741784,,residential,False,False,57.4,"LINESTRING (-72.7243522 19.932673, -72.7242349 19.9326851, -72.7238038 19.932683)",,
633741784,,residential,False,True,40.464,"LINESTRING (-72.7243522 19.932673, -72.7246106 19.9326774, -72.7247389 19.9326685)",,
"[48709979, 48710069, 48709975]",,residential,False,"[False, True]",476.6329999999999,"LINESTRING (-72.7216137 19.9355308, -72.7216643 19.9354772, -72.7217086 19.9354227, -72.7217897 19.9353191, -72.7218439 19.9352405, -72.721919 19.9351384, -72.7218472 19.9350583, -72.7218144 19.9350154, -72.7217433 19.9349537, -72.721601 19.9348608, -72.7214536 19.9347419, -72.7213392 19.9345925, -72.7212498 19.9344922, -72.7211505 19.9343914, -72.7209413 19.9342149, -72.7208018 19.934109, -72.7206096 19.9339947, -72.720179 19.9337212, -72.7197439 19.9334231, -72.7195059 19.9332767, -72.7190879 19.9330071, -72.7188351 19.9328883, -72.7187382 19.9328413)",,
49290284,RD 501,secondary,False,False,28.836,"LINESTRING (-72.7167128 19.93139, -72.7169542 19.9315155)",,
49290284,RD 501,secondary,False,True,19.976,"LINESTRING (-72.7167128 19.93139, -72.7165452 19.9313037)",,
48709982,,residential,False,False,101.82,"LINESTRING (-72.7167128 19.93139, -72.716639 19.9314992, -72.7165411 19.9316252, -72.7164236 19.9317637, -72.7164243 19.9318771, -72.716771 19.9319729)",,
48709984,,residential,False,False,94.44800000000001,"LINESTRING (-72.7203295 19.9317736, -72.7202172 19.9322405, -72.7200643 19.9325822)",,Route de l'Hôpital
48709984,,residential,False,True,68.191,"LINESTRING (-72.7203295 19.9317736, -72.7204525 19.9317412, -72.7206509 19.9317546, -72.7209713 19.9318095)",,Route de l'Hôpital
"[639661884, 49336127]",,residential,False,"[False, True]",384.91800000000006,"LINESTRING (-72.7203295 19.9317736, -72.7201702 19.9318194, -72.720079 19.9318623, -72.7199475 19.9319543, -72.7198952 19.9319644, -72.7198496 19.9319581, -72.7197571 19.9319191, -72.7196136 19.9318761, -72.7193655 19.9318018, -72.7191938 19.9317211, -72.7190128 19.9316126, -72.7187737 19.9314523, -72.7183892 19.9312306, -72.7182269 19.9311386, -72.7180861 19.9310768, -72.7179104 19.9310566, -72.7178313 19.9312294, -72.7177455 19.9312142, -72.7173968 19.9310302, -72.7172454 19.9312486)",,
48715394,,residential,False,False,13.987,"LINESTRING (-72.7200643 19.9325822, -72.7199447 19.9325258)",,
49322494,,residential,False,False,60.26,"LINESTRING (-72.7200643 19.9325822, -72.7205878 19.9328091)",,
48709984,,residential,False,True,94.44800000000001,"LINESTRING (-72.7200643 19.9325822, -72.7202172 19.9322405, -72.7203295 19.9317736)",,Route de l'Hôpital
49322494,,residential,False,True,60.26,"LINESTRING (-72.7205878 19.9328091, -72.7200643 19.9325822)",,
49304516,,residential,False,False,118.197,"LINESTRING (-72.7205878 19.9328091, -72.7207706 19.9323722, -72.7209713 19.9318095)",,
49322494,,residential,False,False,44.337,"LINESTRING (-72.7205878 19.9328091, -72.7209013 19.9329522, -72.7209688 19.9329843)",,
49322494,,residential,False,True,40.167,"LINESTRING (-72.7212971 19.933172, -72.7209688 19.9329843)",,
49322494,,residential,False,False,115.779,"LINESTRING (-72.7212971 19.933172, -72.7212529 19.9333425, -72.7212572 19.9333672, -72.7212735 19.9333855, -72.7217924 19.933793, -72.7219594 19.9338835)",,
223589575,,residential,False,False,40.776,"LINESTRING (-72.7212971 19.933172, -72.7213577 19.9331508, -72.7215154 19.9328832)",,
48709992,,residential,False,False,51.364000000000004,"LINESTRING (-72.7228995 19.9356515, -72.7231489 19.9357103, -72.7232587 19.935724, -72.723382 19.9357304)",,
48709992,,residential,False,True,66.856,"LINESTRING (-72.7228995 19.9356515, -72.7226123 19.9355714, -72.7222894 19.9354713)",,
"[48710000, 48710003, 48710070]",,residential,False,"[False, True]",253.271,"LINESTRING (-72.7228995 19.9356515, -72.722867 19.9358104, -72.722784 19.936169, -72.7227478 19.9363354, -72.7227317 19.9364413, -72.7226743 19.9364501, -72.7224102 19.9363733, -72.7221862 19.9363008, -72.7220703 19.9362517, -72.722076 19.9361426, -72.7221014 19.936048, -72.7221188 19.9359951, -72.7221403 19.9359353, -72.7222227 19.9356577, -72.7222475 19.9355223, -72.7222894 19.9354713)",,
48710000,,residential,False,True,69.304,"LINESTRING (-72.7228995 19.9356515, -72.7229154 19.9355954, -72.7229516 19.9355021, -72.7230005 19.9353135, -72.7230307 19.9351856, -72.7230689 19.9350495)",,
48709992,,residential,False,False,175.418,"LINESTRING (-72.723382 19.9357304, -72.7236426 19.935682, -72.7240393 19.9355557, -72.7243061 19.935492, -72.7244852 19.9354321, -72.7247293 19.9353933, -72.7249673 19.9353848, -72.7250095 19.9353899)",,
48709992,,residential,False,True,51.364,"LINESTRING (-72.723382 19.9357304, -72.7232587 19.935724, -72.7231489 19.9357103, -72.7228995 19.9356515)",,
48710002,,residential,False,True,67.46000000000001,"LINESTRING (-72.723382 19.9357304, -72.7233814 19.9356862, -72.7234925 19.9351335)",,
"[48710001, 48709999]",,residential,False,"[False, True]",143.48600000000002,"LINESTRING (-72.7224987 19.9348579, -72.7226056 19.9346032, -72.7226797 19.9344461, -72.7228165 19.9340162, -72.7224424 19.9339601, -72.7224024 19.9339734)",,
48710070,,residential,False,False,71.98400000000001,"LINESTRING (-72.7224987 19.9348579, -72.722372 19.9352311, -72.7223508 19.9353344, -72.7223159 19.935439, -72.7222894 19.9354713)",,
"[860734173, 860734172, 860733917]",RD 501,secondary,False,False,64.031,"LINESTRING (-72.7224987 19.9348579, -72.7225026 19.9348612, -72.7225572 19.9349081, -72.7230689 19.9350495)",yes,
860733917,RD 501,secondary,False,True,62.938,"LINESTRING (-72.7224987 19.9348579, -72.7222151 19.9346456, -72.7220399 19.934492)",,
860733917,RD 501,secondary,False,True,43.832,"LINESTRING (-72.7220399 19.934492, -72.7217352 19.9342212)",,
48710001,,residential,False,False,71.478,"LINESTRING (-72.7220399 19.934492, -72.7222215 19.9343196, -72.7223092 19.9342451, -72.7223401 19.9341808, -72.7223762 19.9341032, -72.7223817 19.9340207, -72.7224024 19.9339734)",,
860733917,RD 501,secondary,False,False,62.938,"LINESTRING (-72.7220399 19.934492, -72.7222151 19.9346456, -72.7224987 19.9348579)",,
