osmid,ref,highway,oneway,reversed,length,geometry,lanes,junction,name,bridge,maxspeed,tunnel
85361216,,tertiary,True,False,128.969,"LINESTRING (22.1884502 41.7359056, 22.1886818 41.7359345, 22.1893259 41.7360168, 22.1896245 41.7360033, 22.1899459 41.7359692, 22.1899843 41.7359561)",,,Генерал Михајло Апостолски,,,
"[94779746, 197938285]",,tertiary,False,False,31.006,"LINESTRING (22.1884502 41.7359056, 22.1884164 41.7359792, 22.1883813 41.7360454, 22.1883267 41.7361687)",2,,Мост Св.Никола,yes,,
445521660,,tertiary,True,False,9.216,"LINESTRING (22.1918687 41.7367263, 22.1917667 41.7366935)",,,Кеј Маршал Тито,,,
"[590852496, 590852493, 85278093]",,residential,True,False,43.959,"LINESTRING (22.1918687 41.7367263, 22.1919093 41.7366678, 22.1920645 41.7364345, 22.1920899 41.7363965, 22.1921069 41.7363732)",,,Мост Гимназија,yes,,
445521660,,tertiary,True,False,9.344,"LINESTRING (22.1950745 41.7376578, 22.1949897 41.7376025)",,,Кеј Маршал Тито,,,
610489593,,tertiary,True,False,10.131,"LINESTRING (22.1950745 41.7376578, 22.1950547 41.7377477)",,,,,,
"[677993223, 677993226, 609802645, 913428214, 913428215]",,tertiary,False,True,41.089000000000006,"LINESTRING (22.1950745 41.7376578, 22.1951305 41.7376043, 22.1951343 41.7376008, 22.1953165 41.7374257, 22.1953246 41.7374188, 22.19538 41.737367)",,,Влашки Мост,yes,,
85361216,,tertiary,True,False,42.391000000000005,"LINESTRING (22.1921069 41.7363732, 22.1922251 41.7364115, 22.1925837 41.7365098)",,,Генерал Михајло Апостолски,,,
788632418,,tertiary,False,True,23.219,"LINESTRING (22.1988787 41.7399853, 22.1991584 41.7399787)",,,Сутјеска,,,
"[261403289, 85300591]",,residential,False,False,100.212,"LINESTRING (22.1988787 41.7399853, 22.198671 41.7401288, 22.1984587 41.7402526, 22.1982997 41.7403241, 22.1980773 41.7404072, 22.1979515 41.7404708, 22.1979065 41.7405098)",,,"['Пиринска', 'Вардарска']",,,
370926204,,tertiary,False,True,55.785,"LINESTRING (22.1988787 41.7399853, 22.1982816 41.7399639, 22.1982073 41.7399593)",,,Иво Лола Рибар,,,
188229478,,residential,False,False,24.395000000000003,"LINESTRING (22.1969269 41.7410887, 22.196996 41.7411748, 22.1970504 41.7412867)",,,Пиринска,,,
188229529,,residential,False,False,135.34300000000002,"LINESTRING (22.1969269 41.7410887, 22.1968398 41.7410513, 22.1965441 41.7410675, 22.1962439 41.7411262, 22.1960887 41.7411254, 22.1959819 41.74112, 22.1959164 41.7410776, 22.195878 41.7410302, 22.1958488 41.7409466, 22.1958777 41.7407232, 22.1958902 41.7406611)",,,Пиринска,,,
200294652,,residential,False,True,144.131,"LINESTRING (22.1969269 41.7410887, 22.1968423 41.7411281, 22.1965875 41.7411881, 22.1963407 41.7413022, 22.1962254 41.7413382, 22.1958552 41.7414743, 22.1956764 41.7415162, 22.1955639 41.741524, 22.1954141 41.7415129, 22.1953239 41.7415023)",,,Карл Маркс,,,
261403289,,residential,False,True,70.645,"LINESTRING (22.1969269 41.7410887, 22.1971155 41.7409821, 22.1974476 41.7408355, 22.1975695 41.7407753, 22.1976352 41.7407377)",,,Пиринска,,,
445930015,,tertiary,False,True,13.474,"LINESTRING (22.192331 41.7389746, 22.1923223 41.7390956)",,,Кирил и Методиј,,,
1074008102,,residential,True,False,15.434,"LINESTRING (22.192331 41.7389746, 22.1924924 41.7390436)",,,,,,
445930015,,tertiary,False,False,37.605000000000004,"LINESTRING (22.192331 41.7389746, 22.1922485 41.7387669, 22.1922444 41.7387003, 22.1922487 41.7386455)",,,Кирил и Методиј,,,
85361157,,tertiary,True,False,113.85700000000001,"LINESTRING (22.1909018 41.7376047, 22.1908173 41.7375995, 22.190756 41.7376109, 22.1902412 41.7378733, 22.1900464 41.7379648, 22.1899148 41.7380358, 22.189759 41.7380667, 22.189713 41.738074)",,,Ванчо Прќе,,,
197938267,,residential,False,False,137.435,"LINESTRING (22.1909018 41.7376047, 22.190901 41.7375816, 22.190842 41.7375436, 22.1905269 41.737508, 22.1905051 41.7375055, 22.1900235 41.7374553, 22.1897769 41.7374047, 22.1896623 41.7373573, 22.1893722 41.7372343)",,,Ванчо Прке,,,
445521660,,tertiary,True,False,47.153,"LINESTRING (22.1924013 41.7368742, 22.1919577 41.736751, 22.1918687 41.7367263)",,,Кеј Маршал Тито,,,
85436235,,residential,False,False,84.75,"LINESTRING (22.1978275 41.7372239, 22.1982295 41.7378785, 22.1982508 41.7379175)",,,Страшо Пинџур,,,
85436235,,residential,False,True,132.101,"LINESTRING (22.1978275 41.7372239, 22.1979033 41.7372432, 22.1982476 41.7372289, 22.1991541 41.7371225, 22.199358 41.7370152)",,,Страшо Пинџур,,,
"[1115275394, 85436236]",,residential,False,False,79.441,"LINESTRING (22.1978275 41.7372239, 22.1978302 41.7370832, 22.1978399 41.7369049, 22.1978673 41.7368808, 22.1979088 41.7368638, 22.1980129 41.7368593, 22.1981977 41.7368619, 22.1983481 41.7368712)",,,Страшо Пинџур,,,
200294685,,residential,False,False,24.973,"LINESTRING (22.1936705 41.7393534, 22.1936828 41.7395778)",,,Лисец,,,
85436240,,residential,False,False,112.29199999999999,"LINESTRING (22.1936705 41.7393534, 22.1937922 41.7393574, 22.1941961 41.7394019, 22.1946227 41.7394628, 22.1950095 41.7394932)",,,Иво Лола Рибар,,,
85436240,,residential,False,True,55.819,"LINESTRING (22.1936705 41.7393534, 22.1933672 41.7392713, 22.1930623 41.7391429)",,,Иво Лола Рибар,,,
85436240,,residential,False,False,8.517,"LINESTRING (22.1955229 41.7394794, 22.1956186 41.7395071)",,,Иво Лола Рибар,,,
85436240,,residential,False,True,42.625,"LINESTRING (22.1955229 41.7394794, 22.1950095 41.7394932)",,,Иво Лола Рибар,,,
201735121,,residential,False,True,148.444,"LINESTRING (22.1955229 41.7394794, 22.1955492 41.7393809, 22.1951898 41.7392528, 22.1946571 41.7390368, 22.1944549 41.7388565, 22.1942173 41.7387686, 22.194153 41.7387486)",,,Јосиф Ковачев,,,
200294643,,residential,False,False,128.096,"LINESTRING (22.1899101 41.7411861, 22.1899568 41.7411514, 22.1900076 41.7411137, 22.1900751 41.741069, 22.1901348 41.7410065, 22.1901643 41.7409705, 22.1902079 41.7409389, 22.1902796 41.7408865, 22.1904226 41.740782, 22.1904721 41.7407458, 22.1910729 41.7404416)",,,9ти Мај,,,
444872974,R2334,secondary,False,False,23.628,"LINESTRING (22.1899101 41.7411861, 22.1899836 41.7413243, 22.1900401 41.7413722)",,,Партизанска,,,
444872974,R2334,secondary,False,True,47.711,"LINESTRING (22.1899101 41.7411861, 22.189653 41.7408584, 22.1896196 41.7408158)",,,Партизанска,,,
444872977,,secondary,False,False,42.435,"LINESTRING (22.1894694 41.740451, 22.1896196 41.7408158)",,,,,,
188229535,,residential,False,True,42.355000000000004,"LINESTRING (22.1894694 41.740451, 22.1895237 41.7404453, 22.1897363 41.740423, 22.1898758 41.7402764)",,,Охридска,,,
"[444872977, 188229502, 444872975]",R2334,secondary,False,True,94.28699999999999,"LINESTRING (22.1894694 41.740451, 22.1892921 41.7403808, 22.1890759 41.7403643, 22.1885231 41.7404451, 22.1884164 41.7404165, 22.1883967 41.7403891)",,,Партизанска,,,
200294645,,residential,False,True,16.027,"LINESTRING (22.1900199 41.7393371, 22.1902119 41.7393529)",,,Христо Ботев,,,
188229535,,residential,False,False,105.416,"LINESTRING (22.1900199 41.7393371, 22.1898855 41.739927, 22.189872 41.7401458, 22.1898758 41.7402764)",,,Охридска,,,
188229535,,residential,False,True,52.462,"LINESTRING (22.1900199 41.7393371, 22.1895873 41.7390769, 22.189531 41.7390381)",,,Охридска,,,
188229515,,residential,False,False,42.868,"LINESTRING (22.1898758 41.7402764, 22.1900221 41.7403354, 22.1903324 41.7404568)",,,Тодор Чучков,,,
188229535,,residential,False,False,42.355,"LINESTRING (22.1898758 41.7402764, 22.1897363 41.740423, 22.1895237 41.7404453, 22.1894694 41.740451)",,,Охридска,,,
188229535,,residential,False,True,105.416,"LINESTRING (22.1898758 41.7402764, 22.189872 41.7401458, 22.1898855 41.739927, 22.1900199 41.7393371)",,,Охридска,,,
94779772,R1204,secondary,False,False,108.277,"LINESTRING (22.189531 41.7390381, 22.1895628 41.738903, 22.1896511 41.7384499, 22.189713 41.738074)",,,,,,
188229502,R2334,secondary,False,False,173.06099999999998,"LINESTRING (22.189531 41.7390381, 22.1894025 41.739055, 22.1893157 41.7390827, 22.1892848 41.7391126, 22.1892493 41.7391469, 22.1884009 41.7402909)",,,Партизанска,,,
188229535,,residential,False,False,52.462,"LINESTRING (22.189531 41.7390381, 22.1895873 41.7390769, 22.1900199 41.7393371)",,,Охридска,,,
182275277,,residential,False,True,42.093,"LINESTRING (22.1884009 41.7402909, 22.188339 41.7403027, 22.1879093 41.7403844)",,,4 та Македонска бригада,,,
188229502,R2334,secondary,False,False,12.431000000000001,"LINESTRING (22.1884009 41.7402909, 22.188363 41.740342, 22.1883967 41.7403891)",,,Партизанска,,,
188229502,R2334,secondary,False,True,173.06099999999998,"LINESTRING (22.1884009 41.7402909, 22.1892493 41.7391469, 22.1892848 41.7391126, 22.1893157 41.7390827, 22.1894025 41.739055, 22.189531 41.7390381)",,,Партизанска,,,
182275959,,residential,False,False,56.234,"LINESTRING (22.1964606 41.7331916, 22.1962841 41.7334533, 22.1961683 41.7336477)",,,Вита Поп Јорданова,,,
182275959,,residential,False,False,68.618,"LINESTRING (22.1961683 41.7336477, 22.1957551 41.7340883, 22.195698 41.7341552)",,,Вита Поп Јорданова,,,
182275959,,residential,False,True,56.234,"LINESTRING (22.1961683 41.7336477, 22.1962841 41.7334533, 22.1964606 41.7331916)",,,Вита Поп Јорданова,,,
261505037,,residential,False,True,121.129,"LINESTRING (22.1961683 41.7336477, 22.1962782 41.7337219, 22.1964311 41.7339021, 22.1965746 41.7341633, 22.1967181 41.7344325, 22.1968349 41.7346052)",,,Вита Поп Јорданова,,,
182275959,,residential,False,False,248.72699999999998,"LINESTRING (22.195698 41.7341552, 22.1954959 41.7344888, 22.195322 41.7347643, 22.1950185 41.7351572, 22.1946068 41.7356104, 22.1945447 41.7356907, 22.1944253 41.7358449, 22.1943254 41.7360299, 22.194279 41.7361183)",,,Вита Поп Јорданова,,,
182275959,,residential,False,True,68.618,"LINESTRING (22.195698 41.7341552, 22.1957551 41.7340883, 22.1961683 41.7336477)",,,Вита Поп Јорданова,,,
"[678121137, 182276003]",,residential,False,False,48.419999999999995,"LINESTRING (22.1952997 41.7369426, 22.1953121 41.7369026, 22.1954105 41.7365151)",,,,,,
"[182796922, 444773779]",,residential,False,False,107.62800000000001,"LINESTRING (22.1952997 41.7369426, 22.1949817 41.7368799, 22.1947567 41.7368327, 22.194456 41.7367815, 22.1941653 41.7367303, 22.1940389 41.7367419)",,,,,,
182796922,,residential,False,True,72.399,"LINESTRING (22.1952997 41.7369426, 22.1954212 41.7369686, 22.1958577 41.7369621, 22.1960926 41.7369602, 22.1961638 41.7369769)",,,,,,
256569286,,residential,False,False,63.92399999999999,"LINESTRING (22.1954938 41.7361871, 22.1955878 41.7361141, 22.1957754 41.7358151, 22.1958347 41.7356786)",,,Мирче Ацев,,,
"[678121137, 182276003]",,residential,False,True,48.419999999999995,"LINESTRING (22.1954105 41.7365151, 22.1953121 41.7369026, 22.1952997 41.7369426)",,,,,,
182276032,,residential,False,True,174.38400000000001,"LINESTRING (22.1958347 41.7356786, 22.1957444 41.7356655, 22.1957042 41.7356455, 22.1956371 41.7355875, 22.1956157 41.7355154, 22.1957202 41.7353723, 22.1959 41.7351702, 22.1960946 41.7349989, 22.1962487 41.7348889, 22.1966673 41.7347145, 22.1968349 41.7346052)",,,Ленинова,,,
256569286,,residential,False,False,107.48899999999999,"LINESTRING (22.1958347 41.7356786, 22.1959214 41.7355515, 22.1961226 41.7352492, 22.1963345 41.7350571, 22.1965763 41.734931, 22.196589 41.7349162)",,,Мирче Ацев,,,
256569286,,residential,False,True,63.924,"LINESTRING (22.1958347 41.7356786, 22.1957754 41.7358151, 22.1955878 41.7361141, 22.1954938 41.7361871)",,,Мирче Ацев,,,
261506659,,residential,False,True,78.89699999999999,"LINESTRING (22.1958347 41.7356786, 22.1959886 41.7357484, 22.1961129 41.7357737, 22.1962102 41.7357743, 22.1963323 41.7357576, 22.1967407 41.735683)",,,Стојан Гогов,,,
182276032,,residential,False,False,174.38400000000004,"LINESTRING (22.1968349 41.7346052, 22.1966673 41.7347145, 22.1962487 41.7348889, 22.1960946 41.7349989, 22.1959 41.7351702, 22.1957202 41.7353723, 22.1956157 41.7355154, 22.1956371 41.7355875, 22.1957042 41.7356455, 22.1957444 41.7356655, 22.1958347 41.7356786)",,,Ленинова,,,
182276075,,residential,False,True,44.439,"LINESTRING (22.1968349 41.7346052, 22.1969446 41.7345735, 22.1970212 41.7345126, 22.1972217 41.7343401)",,,Мирче Ацев,,,
256569286,,residential,False,True,40.222,"LINESTRING (22.1968349 41.7346052, 22.1967744 41.7347008, 22.196589 41.7349162)",,,Мирче Ацев,,,
261505037,,residential,False,False,121.12900000000002,"LINESTRING (22.1968349 41.7346052, 22.1967181 41.7344325, 22.1965746 41.7341633, 22.1964311 41.7339021, 22.1962782 41.7337219, 22.1961683 41.7336477)",,,Вита Поп Јорданова,,,
182276075,,residential,False,False,102.125,"LINESTRING (22.1986466 41.7330675, 22.198504 41.7331899, 22.1982174 41.7334358, 22.1978776 41.7337835)",,,Мирче Ацев,,,
"[444885064, 182276089]",,residential,False,"[False, True]",255.06099999999995,"LINESTRING (22.1986466 41.7330675, 22.1982593 41.7328562, 22.1982092 41.7328522, 22.1981664 41.7328627, 22.1981369 41.7328713, 22.1978634 41.7329954, 22.1975844 41.7332156, 22.197375 41.7334489, 22.1970961 41.7337936, 22.1970046 41.7340049, 22.1970046 41.7341082, 22.1970514 41.734213, 22.1972217 41.7343401)",,,Ленинова,,,
182796910,,residential,False,False,41.239,"LINESTRING (22.193073 41.7336679, 22.1934566 41.7334321)",,,,,,
261503906,,residential,False,False,107.831,"LINESTRING (22.193073 41.7336679, 22.1928288 41.7339642, 22.1927672 41.7340923, 22.1929576 41.7344486, 22.1929597 41.7345508)",,,Борко Талев,,,
182796859,,residential,False,True,32.379,"LINESTRING (22.1932258 41.7351612, 22.1931124 41.7351234, 22.1930515 41.7351031, 22.1929943 41.7350795, 22.1928771 41.7350311)",,,,,,
444768695,,living_street,False,False,84.35900000000001,"LINESTRING (22.1932258 41.7351612, 22.1933897 41.7350178, 22.1935048 41.734913, 22.1936557 41.7347927, 22.1937033 41.7347548, 22.1937871 41.7346294, 22.1938395 41.7345621)",,,Јане Сандански,,,
444768695,,living_street,False,True,69.05199999999999,"LINESTRING (22.1932258 41.7351612, 22.1931615 41.7352776, 22.1930784 41.7354517, 22.193022 41.7355178, 22.1928772 41.7355758, 22.1928075 41.7356038, 22.1927404 41.7355998)",,,Јане Сандански,,,
182796904,,residential,False,True,44.22,"LINESTRING (22.1928771 41.7350311, 22.1929215 41.7346348)",,,Борко Талев,,,
182796859,,residential,False,False,32.379,"LINESTRING (22.1928771 41.7350311, 22.1929943 41.7350795, 22.1930515 41.7351031, 22.1931124 41.7351234, 22.1932258 41.7351612)",,,,,,
182796904,,residential,False,False,21.657,"LINESTRING (22.1928771 41.7350311, 22.1928706 41.73511, 22.1928611 41.7352255)",,,Борко Талев,,,
182796877,,residential,False,True,32.472,"LINESTRING (22.1917211 41.7345307, 22.1919357 41.7342865)",,,,,,
182796921,,residential,False,True,113.917,"LINESTRING (22.1917211 41.7345307, 22.1916111 41.7346227, 22.1913939 41.734903, 22.1912996 41.735075, 22.191249 41.7351672, 22.191241 41.7353433, 22.1913188 41.7354434)",,,Борко Талев,,,
261502781,,residential,False,False,104.864,"LINESTRING (22.1917211 41.7345307, 22.191882 41.7345447, 22.1922146 41.7344746, 22.192448 41.7344706, 22.1927135 41.7345527, 22.1929215 41.7346348)",,,Личка,,,
182276846,,residential,False,True,77.808,"LINESTRING (22.1918659 41.7331336, 22.191705 41.7331696, 22.1916202 41.7333254, 22.1914145 41.7337015)",,,,,,
261503031,,residential,False,False,120.413,"LINESTRING (22.1918659 41.7331336, 22.1919967 41.733365, 22.1919584 41.7334994, 22.1919774 41.7337438, 22.1919581 41.7340223, 22.191766 41.7341149)",,,Овчеполска,,,
182796904,,residential,False,False,44.22,"LINESTRING (22.1929215 41.7346348, 22.1928771 41.7350311)",,,Борко Талев,,,
261503906,,residential,False,True,9.864,"LINESTRING (22.1929215 41.7346348, 22.1929597 41.7345508)",,,Борко Талев,,,
261502781,,residential,False,True,104.864,"LINESTRING (22.1929215 41.7346348, 22.1927135 41.7345527, 22.192448 41.7344706, 22.1922146 41.7344746, 22.191882 41.7345447, 22.1917211 41.7345307)",,,Личка,,,
182276840,,residential,False,False,55.911,"LINESTRING (22.1913188 41.7354434, 22.191225 41.7355058, 22.1911069 41.7355558, 22.1910023 41.7355738, 22.190879 41.7355778, 22.1907019 41.7355478)",,,,,,
182276840,,residential,False,True,80.276,"LINESTRING (22.1913188 41.7354434, 22.1917211 41.7354334, 22.1921055 41.7354251, 22.1922813 41.7354552)",,,,,,
182796921,,residential,False,False,113.917,"LINESTRING (22.1913188 41.7354434, 22.191241 41.7353433, 22.191249 41.7351672, 22.1912996 41.735075, 22.1913939 41.734903, 22.1916111 41.7346227, 22.1917211 41.7345307)",,,Борко Талев,,,
182276846,,residential,False,False,77.80799999999999,"LINESTRING (22.1914145 41.7337015, 22.1916202 41.7333254, 22.191705 41.7331696, 22.1918659 41.7331336)",,,,,,
182276846,,residential,False,True,56.653,"LINESTRING (22.1914145 41.7337015, 22.1914896 41.7339205, 22.191766 41.7341149)",,,,,,
182796923,,residential,False,False,40.507,"LINESTRING (22.1914145 41.7337015, 22.1913068 41.7334877, 22.1911445 41.7334261)",,,Првомајска,,,
182276846,,residential,False,False,56.653,"LINESTRING (22.191766 41.7341149, 22.1914896 41.7339205, 22.1914145 41.7337015)",,,,,,
182796877,,residential,False,False,24.021,"LINESTRING (22.191766 41.7341149, 22.1918067 41.7341827, 22.1918847 41.7342404, 22.1919357 41.7342865)",,,,,,
261503031,,residential,False,True,120.413,"LINESTRING (22.191766 41.7341149, 22.1919581 41.7340223, 22.1919774 41.7337438, 22.1919584 41.7334994, 22.1919967 41.733365, 22.1918659 41.7331336)",,,Овчеполска,,,
"[182796890, 261503191]",,residential,False,"[False, True]",236.48200000000003,"LINESTRING (22.191766 41.7341149, 22.1915307 41.7342107, 22.1913805 41.7343188, 22.1912625 41.7342968, 22.1910989 41.7342107, 22.1910211 41.7341587, 22.1908548 41.7341147, 22.1907767 41.7340622, 22.1907475 41.7340426, 22.1906831 41.7340066, 22.1906295 41.7340406, 22.1906161 41.7342868, 22.1905227 41.7347287, 22.1904778 41.7348664, 22.1904635 41.7349103, 22.1903736 41.7351201)",,,Кочо Рацин,,,
182796877,,residential,False,False,32.472,"LINESTRING (22.1919357 41.7342865, 22.1917211 41.7345307)",,,,,,
182796877,,residential,False,True,24.021,"LINESTRING (22.1919357 41.7342865, 22.1918847 41.7342404, 22.1918067 41.7341827, 22.191766 41.7341149)",,,,,,
677989414,,residential,False,False,23.891,"LINESTRING (22.194279 41.7361183, 22.1941995 41.7363248)",,,Вита Поп Јорданова,,,
182275959,,residential,False,True,248.727,"LINESTRING (22.194279 41.7361183, 22.1943254 41.7360299, 22.1944253 41.7358449, 22.1945447 41.7356907, 22.1946068 41.7356104, 22.1950185 41.7351572, 22.195322 41.7347643, 22.1954959 41.7344888, 22.195698 41.7341552)",,,Вита Поп Јорданова,,,
182796905,,residential,False,True,44.549,"LINESTRING (22.1982552 41.7340683, 22.1978776 41.7337835)",,,Љубен Иванов,,,
444773781,,residential,False,False,43.544999999999995,"LINESTRING (22.1982552 41.7340683, 22.1983033 41.7340206, 22.1984803 41.7338425, 22.1985586 41.7337491)",,,Љубен Иванов,,,
444773781,,residential,False,True,84.71900000000001,"LINESTRING (22.1982552 41.7340683, 22.1982206 41.7341799, 22.1981874 41.7343113, 22.198163 41.734472, 22.1981528 41.7345944, 22.1981069 41.7346975, 22.198013 41.7347957)",,,Љубен Иванов,,,
182796884,,residential,False,True,60.727000000000004,"LINESTRING (22.1885991 41.7350174, 22.1888136 41.7349753, 22.1890041 41.7349593, 22.1892079 41.7349593, 22.1893223 41.7349637)",,,Јаким Стојков,,,
182796889,,residential,False,False,104.92799999999998,"LINESTRING (22.1903736 41.7351201, 22.1905061 41.7351235, 22.1906751 41.7351255, 22.1907717 41.7350914, 22.190879 41.7350134, 22.1909755 41.7349573, 22.1910554 41.7349205, 22.1911485 41.7349437, 22.1911788 41.7348861, 22.1912035 41.7348112, 22.1912142 41.7347592, 22.1911981 41.7346591)",,,,,,
"[182796890, 261503191]",,residential,False,"[False, True]",236.48199999999997,"LINESTRING (22.1903736 41.7351201, 22.1904635 41.7349103, 22.1904778 41.7348664, 22.1905227 41.7347287, 22.1906161 41.7342868, 22.1906295 41.7340406, 22.1906831 41.7340066, 22.1907475 41.7340426, 22.1907767 41.7340622, 22.1908548 41.7341147, 22.1910211 41.7341587, 22.1910989 41.7342107, 22.1912625 41.7342968, 22.1913805 41.7343188, 22.1915307 41.7342107, 22.191766 41.7341149)",,,Кочо Рацин,,,
182796890,,residential,False,True,85.819,"LINESTRING (22.1903736 41.7351201, 22.1903371 41.7352476, 22.1902805 41.735419, 22.1902231 41.7355512, 22.190184 41.7356412, 22.1900454 41.7358481)",,,Кочо Рацин,,,
182276840,,residential,False,False,80.276,"LINESTRING (22.1922813 41.7354552, 22.1921055 41.7354251, 22.1917211 41.7354334, 22.1913188 41.7354434)",,,,,,
"[477132585, 182796876]",,residential,False,False,62.202000000000005,"LINESTRING (22.1922813 41.7354552, 22.1922793 41.7355273, 22.1922704 41.7356242, 22.1922687 41.7356775, 22.192313 41.7357055, 22.1925249 41.7357815, 22.192657 41.7358465)",,,,,,
