osmid,ref,name,highway,oneway,reversed,length,geometry,maxspeed,lanes,bridge,junction
839756001,,Септемвриска,tertiary,False,False,43.606,"LINESTRING (21.9375295 41.8604841, 21.937802 41.8605686, 21.9380218 41.8606224)",,,,
167301424,,Крсте Мисирков,tertiary,False,False,69.06,"LINESTRING (21.9373294 41.8614916, 21.9373195 41.861938, 21.9373165 41.8621126)",,,,
167301424,,Крсте Мисирков,tertiary,False,True,113.441,"LINESTRING (21.9373294 41.8614916, 21.9373379 41.8613602, 21.9373613 41.8611727, 21.9373975 41.8609729, 21.9374536 41.8607348, 21.9375295 41.8604841)",,,,
167301424,,Крсте Мисирков,tertiary,False,False,61.155,"LINESTRING (21.9373165 41.8621126, 21.937304 41.8622923, 21.9372659 41.8624495, 21.9372166 41.8625686, 21.9371744 41.8626483)",,,,
167301424,,Крсте Мисирков,tertiary,False,True,69.06,"LINESTRING (21.9373165 41.8621126, 21.9373195 41.861938, 21.9373294 41.8614916)",,,,
"[839052885, 263938989, 263938990, 167301575]",,Ангел Трајчев,residential,False,False,318.746,"LINESTRING (21.9373165 41.8621126, 21.9373703 41.862142, 21.937399 41.862169, 21.9375214 41.8623622, 21.9375601 41.8624228, 21.9376972 41.8626372, 21.9379988 41.8631092, 21.9380994 41.8632666, 21.9381642 41.8632994, 21.9382021 41.8633118, 21.9382219 41.8633183, 21.9382962 41.8633258, 21.9384379 41.8632828, 21.9385783 41.8632893, 21.9388898 41.8633185, 21.9391517 41.8633837, 21.9392161 41.8634017, 21.9393253 41.8634149, 21.9394419 41.8634136, 21.9395809 41.8633967, 21.939806 41.8633604, 21.9399311 41.8633457, 21.94003 41.8633645, 21.9401356 41.8633823)",,,,
703984821,,Септемвриска,tertiary,False,False,8.452,"LINESTRING (21.9418689 41.8626141, 21.9419012 41.8626862)",,,,
703984821,,Септемвриска,tertiary,False,True,47.783,"LINESTRING (21.9418689 41.8626141, 21.9416708 41.8622105)",,,,
167301531,,Ангел Трајчев,residential,False,True,77.155,"LINESTRING (21.9418689 41.8626141, 21.9417075 41.8626097, 21.9415571 41.8626305, 21.9413665 41.862688, 21.9412284 41.8627682, 21.9410596 41.8628915)",,,,
167301424,,Крсте Мисирков,tertiary,False,False,127.121,"LINESTRING (21.9371744 41.8626483, 21.9370545 41.8628296, 21.9369349 41.8629602, 21.93684 41.8630546, 21.9366307 41.8632117, 21.9365743 41.8632481, 21.9364901 41.8632885, 21.9362215 41.8634015, 21.9361197 41.8634374)",,,,
167301424,,Крсте Мисирков,tertiary,False,True,61.155,"LINESTRING (21.9371744 41.8626483, 21.9372166 41.8625686, 21.9372659 41.8624495, 21.937304 41.8622923, 21.9373165 41.8621126)",,,,
167301544,,Маршал Тито,tertiary,False,False,7.467,"LINESTRING (21.9452514 41.863142, 21.9451639 41.8631582)",,,,
167301544,,Маршал Тито,tertiary,False,True,8.589,"LINESTRING (21.9452514 41.863142, 21.9453507 41.8631197)",,,,
"[167301443, 839736621, 839736622]",,Вељко Влаховиќ,tertiary,False,False,29.996,"LINESTRING (21.9452514 41.863142, 21.9453989 41.8632818, 21.9454668 41.8633462, 21.9454752 41.8633541)",,,yes,
167301531,,Ангел Трајчев,residential,False,False,37.221000000000004,"LINESTRING (21.9398988 41.8636646, 21.9400517 41.8635155, 21.9401356 41.8633823)",,,,
167301531,,Ангел Трајчев,residential,False,True,150.22400000000002,"LINESTRING (21.9398988 41.8636646, 21.9398598 41.8636871, 21.9381888 41.8637943, 21.9381037 41.8638096)",,,,
263938998,,Ангел Трајчев,residential,False,True,33.572,"LINESTRING (21.9398988 41.8636646, 21.9399486 41.8636878, 21.9401296 41.8636846, 21.9402126 41.8636688, 21.9402828 41.8636403)",,,,
263838223,,Вера Циривири,residential,False,True,21.444,"LINESTRING (21.9458936 41.8638078, 21.9456666 41.8639006)",,,,
839736621,,Вељко Влаховиќ,tertiary,False,False,46.525,"LINESTRING (21.9458936 41.8638078, 21.9462606 41.8641246)",,,,
839736621,,Вељко Влаховиќ,tertiary,False,True,57.225,"LINESTRING (21.9458936 41.8638078, 21.9455798 41.8634533, 21.9455051 41.8633825)",,,,
185913876,R1204,Вељко Влаховиќ,secondary,False,True,28.281,"LINESTRING (21.9458199 41.8647393, 21.9456247 41.864948)",,,,
167301577,,,residential,False,False,24.433999999999997,"LINESTRING (21.9458199 41.8647393, 21.945901 41.8648163, 21.9459734 41.8649256)",,,,
185913876,R1204,Вељко Влаховиќ,secondary,False,False,62.945,"LINESTRING (21.9458199 41.8647393, 21.9459602 41.8645707, 21.9461029 41.8643761, 21.9461858 41.8642438)",,,,
394158624,R2135,Карпошева,secondary,True,False,14.72,"LINESTRING (21.9411701 41.8650872, 21.9410704 41.8651968)",50,,,
839759044,,Карпошева,secondary,True,False,9.791,"LINESTRING (21.9411701 41.8650872, 21.9411439 41.8650985, 21.9411142 41.8651027, 21.9410856 41.8650996, 21.9410598 41.86509)",,,,roundabout
167301540,,,residential,False,False,81.76899999999999,"LINESTRING (21.9391103 41.8652204, 21.939222 41.8653073, 21.9393682 41.8653452, 21.9394755 41.8653632, 21.9396337 41.8654591, 21.9396589 41.8657244)",,,,
261207820,,Кочо Рацин,tertiary,False,False,145.23600000000002,"LINESTRING (21.9391103 41.8652204, 21.9394816 41.8651718, 21.9395935 41.8651571, 21.9400412 41.8650838, 21.9406966 41.8649905, 21.9407637 41.864987, 21.9408335 41.8649806)",,,,
261207820,,Кочо Рацин,tertiary,False,True,123.733,"LINESTRING (21.9391103 41.8652204, 21.9390301 41.8652293, 21.9389183 41.8652418, 21.9386884 41.8652615, 21.9382275 41.8652884, 21.9382173 41.865289, 21.9380649 41.8652979, 21.9377361 41.8653169, 21.937623 41.8653235)",,,,
260787859,,,residential,False,False,36.881,"LINESTRING (21.937623 41.8653235, 21.9375542 41.8656512)",,,,
261207820,,Кочо Рацин,tertiary,False,True,26.41,"LINESTRING (21.937623 41.8653235, 21.9373046 41.8653372)",,,,
261207820,,Кочо Рацин,tertiary,False,False,123.73299999999999,"LINESTRING (21.937623 41.8653235, 21.9377361 41.8653169, 21.9380649 41.8652979, 21.9382173 41.865289, 21.9382275 41.8652884, 21.9386884 41.8652615, 21.9389183 41.8652418, 21.9390301 41.8652293, 21.9391103 41.8652204)",,,,
807570179,,Ванчо Ангелов,residential,False,True,9.122,"LINESTRING (21.9460301 41.8656015, 21.9461322 41.8656323)",40,,,
167301577,,,residential,False,True,75.71000000000001,"LINESTRING (21.9460301 41.8656015, 21.9460521 41.8655342, 21.9459894 41.8649978, 21.9459734 41.8649256)",,,,
807570179,,Ванчо Ангелов,residential,False,False,33.994,"LINESTRING (21.9460301 41.8656015, 21.9459043 41.8655597, 21.9457308 41.8655003, 21.9456562 41.8654753)",40,,,
167301454,,Македонска,residential,False,False,86.797,"LINESTRING (21.9375542 41.8656512, 21.9381651 41.8662855)",,,,
260787859,,,residential,False,False,104.188,"LINESTRING (21.9375542 41.8656512, 21.9373082 41.8665701)",,,,
260787859,,,residential,False,True,36.881,"LINESTRING (21.9375542 41.8656512, 21.937623 41.8653235)",,,,
167301529,,,residential,False,True,59.498,"LINESTRING (21.9375542 41.8656512, 21.937058 41.8656585, 21.9369998 41.8656736, 21.9369546 41.8657015, 21.9369221 41.8657734)",,,,
167301540,,,residential,False,False,17.622,"LINESTRING (21.9396589 41.8657244, 21.9396825 41.8658819)",,,,
167301510,,,residential,False,False,139.26500000000001,"LINESTRING (21.9396589 41.8657244, 21.9399748 41.8656514, 21.9401733 41.8655977, 21.9402907 41.8655342, 21.9404368 41.8654342, 21.9405927 41.8653979, 21.9407002 41.8653614, 21.9408364 41.8652689, 21.9409395 41.8651727, 21.9410394 41.8650747)",,,,
167301540,,,residential,False,True,81.769,"LINESTRING (21.9396589 41.8657244, 21.9396337 41.8654591, 21.9394755 41.8653632, 21.9393682 41.8653452, 21.939222 41.8653073, 21.9391103 41.8652204)",,,,
167301474,,,residential,False,False,138.63299999999998,"LINESTRING (21.9369221 41.8657734, 21.9369694 41.865844, 21.9370109 41.8659219, 21.9370042 41.8660887, 21.9369895 41.8662275, 21.9369448 41.8663904, 21.9368773 41.8665362, 21.9367673 41.8666786, 21.9365691 41.8669319)",,,,
167301529,,,residential,False,False,59.498000000000005,"LINESTRING (21.9369221 41.8657734, 21.9369546 41.8657015, 21.9369998 41.8656736, 21.937058 41.8656585, 21.9375542 41.8656512)",,,,
167301540,,,residential,False,True,17.622,"LINESTRING (21.9396825 41.8658819, 21.9396589 41.8657244)",,,,
167301527,,,residential,False,True,136.79899999999998,"LINESTRING (21.9396825 41.8658819, 21.9393659 41.8659332, 21.9390655 41.8659721, 21.9389717 41.866037, 21.9388952 41.8661049, 21.9384567 41.8661739, 21.9381651 41.8662855)",,,,
167301540,,,residential,False,False,65.171,"LINESTRING (21.9396825 41.8658819, 21.9397081 41.8659374, 21.9397885 41.8661334, 21.9399488 41.8663514, 21.9400051 41.8664123)",,,,
167301454,,Македонска,residential,False,False,76.86,"LINESTRING (21.9381651 41.8662855, 21.9386648 41.866868)",,,,
167301454,,Македонска,residential,False,True,86.797,"LINESTRING (21.9381651 41.8662855, 21.9375542 41.8656512)",,,,
167301527,,,residential,False,False,136.79899999999998,"LINESTRING (21.9381651 41.8662855, 21.9384567 41.8661739, 21.9388952 41.8661049, 21.9389717 41.866037, 21.9390655 41.8659721, 21.9393659 41.8659332, 21.9396825 41.8658819)",,,,
167301527,,,residential,False,True,78.651,"LINESTRING (21.9381651 41.8662855, 21.9378074 41.8664203, 21.9374594 41.8665574, 21.9373891 41.8665748, 21.9373082 41.8665701)",,,,
167301540,,,residential,False,True,65.171,"LINESTRING (21.9400051 41.8664123, 21.9399488 41.8663514, 21.9397885 41.8661334, 21.9397081 41.8659374, 21.9396825 41.8658819)",,,,
821393946,R2135,Карпошева,secondary,False,False,96.39,"LINESTRING (21.9400051 41.8664123, 21.9394795 41.8666688, 21.939017 41.86687)",50,,,
821393946,R2135,Карпошева,secondary,False,True,34.064,"LINESTRING (21.9400051 41.8664123, 21.9400946 41.8663673, 21.9403465 41.8662414)",50,,,
260787859,,,residential,False,False,47.328,"LINESTRING (21.9373082 41.8665701, 21.9371778 41.8669845)",,,,
260787859,,,residential,False,True,104.188,"LINESTRING (21.9373082 41.8665701, 21.9375542 41.8656512)",,,,
167301527,,,residential,False,False,78.65100000000001,"LINESTRING (21.9373082 41.8665701, 21.9373891 41.8665748, 21.9374594 41.8665574, 21.9378074 41.8664203, 21.9381651 41.8662855)",,,,
167301454,,Македонска,residential,False,True,76.86,"LINESTRING (21.9386648 41.866868, 21.9381651 41.8662855)",,,,
839755998,,Јане Сандански,residential,False,False,29.322,"LINESTRING (21.9386648 41.866868, 21.9388818 41.8668565, 21.9389595 41.8668666, 21.939017 41.86687)",,,,
839755998,,Јане Сандански,residential,False,True,123.999,"LINESTRING (21.9386648 41.866868, 21.9383838 41.8669047, 21.938247 41.8669215, 21.9379986 41.8669468, 21.9377166 41.8669503, 21.9375638 41.8669597, 21.9371778 41.8669845)",,,,
167301474,,,residential,False,True,138.63299999999998,"LINESTRING (21.9365691 41.8669319, 21.9367673 41.8666786, 21.9368773 41.8665362, 21.9369448 41.8663904, 21.9369895 41.8662275, 21.9370042 41.8660887, 21.9370109 41.8659219, 21.9369694 41.865844, 21.9369221 41.8657734)",,,,
839755998,,Јане Сандански,residential,False,False,50.83,"LINESTRING (21.9365691 41.8669319, 21.9370759 41.8669857, 21.9371778 41.8669845)",,,,
807570179,,Ванчо Ангелов,residential,False,False,9.122,"LINESTRING (21.9461322 41.8656323, 21.9460301 41.8656015)",40,,,
"[839862826, 839862827, 262101110]",,,residential,False,False,96.73700000000001,"LINESTRING (21.9461322 41.8656323, 21.9462039 41.8657459, 21.9463747 41.8660039, 21.9465437 41.8661939, 21.9465563 41.8662056, 21.9466395 41.8662827, 21.9467361 41.8663724)",,,yes,
807570179,,Ванчо Ангелов,residential,False,True,94.42600000000002,"LINESTRING (21.9461322 41.8656323, 21.9463242 41.8656553, 21.9464283 41.8656589, 21.9465254 41.8656481, 21.9466196 41.8656162, 21.9467509 41.8655649, 21.9468494 41.8655181, 21.9469337 41.8654749, 21.9470586 41.8654272, 21.9471842 41.8653966)",40,,,
263838236,,,residential,False,True,33.375,"LINESTRING (21.9471842 41.8653966, 21.9471304 41.8653398, 21.947 41.8652197, 21.9469569 41.8651506)",,,,
807570179,,Ванчо Ангелов,residential,False,False,94.426,"LINESTRING (21.9471842 41.8653966, 21.9470586 41.8654272, 21.9469337 41.8654749, 21.9468494 41.8655181, 21.9467509 41.8655649, 21.9466196 41.8656162, 21.9465254 41.8656481, 21.9464283 41.8656589, 21.9463242 41.8656553, 21.9461322 41.8656323)",40,,,
"[261208329, 807570179, 807570180]",,"['Ванчо Ангелов', 'Ванче Ангелов']",residential,False,True,40.969,"LINESTRING (21.9471842 41.8653966, 21.9473095 41.8653967, 21.9473712 41.8654004, 21.9476629 41.8654165, 21.9476779 41.8654173)",40,,yes,
263838225,,Ленинова,secondary,True,False,10.962,"LINESTRING (21.9445541 41.8652786, 21.9446171 41.8653653)",,,,
392780246,,Ленинова,secondary,False,False,43.337,"LINESTRING (21.9445541 41.8652786, 21.9445367 41.8651555, 21.9444995 41.8650712, 21.9443732 41.864921)",,,,
263838227,R1204,Велко Влаховиќ,secondary,True,False,10.525,"LINESTRING (21.9444653 41.8654683, 21.9444659 41.8654372, 21.9444809 41.8654074, 21.9445086 41.8653833)",,,,roundabout
821393946,R2135,Карпошева,secondary,False,True,4.94,"LINESTRING (21.9370389 41.8675463, 21.9370921 41.8675262)",50,,,
260787860,,Јанко Глигоров,residential,False,False,67.935,"LINESTRING (21.9370389 41.8675463, 21.9370842 41.8675733, 21.937392 41.8677569, 21.9376645 41.8679411)",,,,
167420215,,Браќа Миладиновци,residential,False,False,50.463,"LINESTRING (21.9380451 41.8672725, 21.9382899 41.8676881)",,,,
821393946,R2135,Карпошева,secondary,False,False,83.805,"LINESTRING (21.9380451 41.8672725, 21.9374834 41.8674214, 21.9370921 41.8675262)",50,,,
821393946,R2135,Карпошева,secondary,False,True,28.473999999999997,"LINESTRING (21.9380451 41.8672725, 21.9382289 41.8672214, 21.9383651 41.8671789)",50,,,
703984819,R2135,Карпошева,secondary,True,False,75.60499999999999,"LINESTRING (21.9420557 41.8648712, 21.942 41.8648708, 21.9419147 41.86487, 21.941469 41.8649222, 21.9413652 41.8649536, 21.9412777 41.8650002, 21.9412007 41.8650491)",50,,,
703984820,,Плоштад Илинден,secondary,True,False,28.093000000000004,"LINESTRING (21.9420557 41.8648712, 21.9419984 41.8648216, 21.9419755 41.8647572, 21.9419673 41.8646999, 21.9419786 41.8646375)",,,,
394158638,,Кочо Рацин,tertiary,True,False,18.059,"LINESTRING (21.9410266 41.8650554, 21.9409382 41.8650155, 21.9408335 41.8649806)",,,,
839759044,,Карпошева,secondary,True,False,9.557,"LINESTRING (21.9410266 41.8650554, 21.9410227 41.8650341, 21.941028 41.865013, 21.941042 41.8649942, 21.9410633 41.8649797)",,,,roundabout
260793338,,Кочо Рацин,tertiary,True,False,19.058,"LINESTRING (21.9408335 41.8649806, 21.9409506 41.8649755, 21.9410633 41.8649797)",,,,
261207820,,Кочо Рацин,tertiary,False,True,145.23600000000002,"LINESTRING (21.9408335 41.8649806, 21.9407637 41.864987, 21.9406966 41.8649905, 21.9400412 41.8650838, 21.9395935 41.8651571, 21.9394816 41.8651718, 21.9391103 41.8652204)",,,,
839759044,,Карпошева,secondary,True,False,2.394,"LINESTRING (21.9410394 41.8650747, 21.9410266 41.8650554)",,,,roundabout
167301510,,,residential,False,True,139.265,"LINESTRING (21.9410394 41.8650747, 21.9409395 41.8651727, 21.9408364 41.8652689, 21.9407002 41.8653614, 21.9405927 41.8653979, 21.9404368 41.8654342, 21.9402907 41.8655342, 21.9401733 41.8655977, 21.9399748 41.8656514, 21.9396589 41.8657244)",,,,
260787860,,Јанко Глигоров,residential,False,True,3.668,"LINESTRING (21.938685 41.8689122, 21.9386549 41.868888)",,,,
167420215,,Браќа Миладиновци,residential,False,True,57.011,"LINESTRING (21.9388194 41.8685365, 21.9385317 41.8680707)",,,,
167420215,,Браќа Миладиновци,residential,False,False,24.44,"LINESTRING (21.9388194 41.8685365, 21.9388684 41.8686207, 21.9389301 41.8687402)",,,,
260795301,,,residential,False,False,59.656,"LINESTRING (21.9388194 41.8685365, 21.9389258 41.8685186, 21.9389913 41.8684918, 21.9390454 41.8684264, 21.9391028 41.8683433, 21.9391495 41.868225, 21.939173 41.8681204)",,,,
260787860,,Јанко Глигоров,residential,False,False,3.668,"LINESTRING (21.9386549 41.868888, 21.938685 41.8689122)",,,,
"[260781106, 167420215]",,Браќа Миладиновци,residential,False,"[False, True]",28.686,"LINESTRING (21.9386549 41.868888, 21.9389116 41.8687713, 21.9389301 41.8687402)",,,,
260787860,,Јанко Глигоров,residential,False,True,75.421,"LINESTRING (21.9386549 41.868888, 21.9386308 41.8688598, 21.9385347 41.8686943, 21.9384998 41.8686373, 21.9384743 41.8685955, 21.9384019 41.8684969, 21.9381712 41.8683242)",,,,
260787859,,,residential,False,True,47.328,"LINESTRING (21.9371778 41.8669845, 21.9373082 41.8665701)",,,,
260787859,,,residential,False,False,61.067,"LINESTRING (21.9371778 41.8669845, 21.9370755 41.8674037, 21.9370921 41.8675262)",,,,
839755998,,Јане Сандански,residential,False,False,123.99899999999998,"LINESTRING (21.9371778 41.8669845, 21.9375638 41.8669597, 21.9377166 41.8669503, 21.9379986 41.8669468, 21.938247 41.8669215, 21.9383838 41.8669047, 21.9386648 41.866868)",,,,
839755998,,Јане Сандански,residential,False,True,50.83,"LINESTRING (21.9371778 41.8669845, 21.9370759 41.8669857, 21.9365691 41.8669319)",,,,
821393946,R2135,Карпошева,secondary,False,False,4.94,"LINESTRING (21.9370921 41.8675262, 21.9370389 41.8675463)",50,,,
260787859,,,residential,False,True,61.067,"LINESTRING (21.9370921 41.8675262, 21.9370755 41.8674037, 21.9371778 41.8669845)",,,,
821393946,R2135,Карпошева,secondary,False,True,83.805,"LINESTRING (21.9370921 41.8675262, 21.9374834 41.8674214, 21.9380451 41.8672725)",50,,,
260787860,,Јанко Глигоров,residential,False,True,8.059,"LINESTRING (21.9381712 41.8683242, 21.9381051 41.868271)",,,,
260787860,,Јанко Глигоров,residential,False,False,75.421,"LINESTRING (21.9381712 41.8683242, 21.9384019 41.8684969, 21.9384743 41.8685955, 21.9384998 41.8686373, 21.9385347 41.8686943, 21.9386308 41.8688598, 21.9386549 41.868888)",,,,
260795295,,Скопска,residential,False,True,39.867000000000004,"LINESTRING (21.9381712 41.8683242, 21.9379225 41.8685301, 21.9378241 41.868566)",,,,
260787861,,Македонска,residential,False,False,44.826,"LINESTRING (21.9383651 41.8671789, 21.9384858 41.8672327, 21.9387093 41.8672501, 21.9388846 41.8672388)",,,,
821393946,R2135,Карпошева,secondary,False,False,28.473999999999997,"LINESTRING (21.9383651 41.8671789, 21.9382289 41.8672214, 21.9380451 41.8672725)",50,,,
821393946,R2135,Карпошева,secondary,False,True,64.012,"LINESTRING (21.9383651 41.8671789, 21.9384872 41.8671269, 21.9387898 41.8669863, 21.939017 41.86687)",50,,,
260787861,,Македонска,residential,False,True,80.56200000000001,"LINESTRING (21.9408084 41.867396, 21.9405146 41.8673912, 21.9403613 41.8673865, 21.9401718 41.8673421, 21.9399909 41.8672929, 21.9398608 41.8672679)",,,,
260787862,,Орце Николов,residential,False,False,29.287,"LINESTRING (21.9408084 41.867396, 21.9408278 41.8675142, 21.9408257 41.8676585)",,,,
821393947,,Орце Николов,residential,False,True,120.137,"LINESTRING (21.9408084 41.867396, 21.9407812 41.8672285, 21.9407001 41.8669505, 21.9405745 41.8663303)",,,,
260787862,,Орце Николов,residential,False,False,69.232,"LINESTRING (21.9408257 41.8676585, 21.9408108 41.868253, 21.9408095 41.868281)",,,,
260787862,,Орце Николов,residential,False,True,29.287,"LINESTRING (21.9408257 41.8676585, 21.9408278 41.8675142, 21.9408084 41.867396)",,,,
260793350,,Македонска,residential,False,True,134.335,"LINESTRING (21.9408257 41.8676585, 21.9409107 41.8676562, 21.9411146 41.8676282, 21.9423659 41.8672928)",,,,
260787862,,Орце Николов,residential,False,True,43.269,"LINESTRING (21.9407917 41.8686699, 21.9408095 41.868281)",,,,
262057428,,,residential,False,True,85.804,"LINESTRING (21.9407917 41.8686699, 21.9407148 41.8686652, 21.9404524 41.8686266, 21.9401014 41.8685583, 21.9399629 41.8685507, 21.939883 41.8685527, 21.9398273 41.8685691, 21.9397883 41.8685925)",,,,
260795290,,Цветан Димов,residential,False,True,7.366,"LINESTRING (21.9405745 41.8663303, 21.9405398 41.8662693)",,,,
260795290,,Цветан Димов,residential,False,False,107.74199999999999,"LINESTRING (21.9405745 41.8663303, 21.9406455 41.8663454, 21.9407293 41.8663513, 21.9408724 41.8663494, 21.9410078 41.8663432, 21.941104 41.8663352, 21.941717 41.8662368, 21.9418543 41.8662148)",,,,
821393947,,Орце Николов,residential,False,False,120.13699999999999,"LINESTRING (21.9405745 41.8663303, 21.9407001 41.8669505, 21.9407812 41.8672285, 21.9408084 41.867396)",,,,
839759044,,Карпошева,secondary,True,False,5.008,"LINESTRING (21.9412007 41.8650491, 21.9411898 41.8650701, 21.9411701 41.8650872)",,,,roundabout
839759044,,Карпошева,secondary,True,False,7.407,"LINESTRING (21.9410633 41.8649797, 21.9410897 41.864971, 21.9411199 41.864969, 21.9411492 41.8649746)",,,,roundabout
"[394158635, 260793358]",,Плоштад Илинден,secondary,True,False,80.167,"LINESTRING (21.9411492 41.8649746, 21.9412335 41.8649615, 21.9413049 41.8649453, 21.9413412 41.8649309, 21.9413717 41.864897, 21.9413754 41.8648386, 21.9413753 41.8647205, 21.9413913 41.8646804, 21.9414405 41.864651, 21.9417903 41.8646056)",,,,
839759044,,Карпошева,secondary,True,False,10.017,"LINESTRING (21.9411492 41.8649746, 21.9411743 41.8649871, 21.9411925 41.8650051, 21.9412017 41.8650266, 21.9412007 41.8650491)",,,,roundabout
394158635,,Плоштад Илинден,secondary,True,False,15.991,"LINESTRING (21.9417903 41.8646056, 21.9419786 41.8646375)",,,,
839759043,,,secondary_link,True,False,19.959,"LINESTRING (21.9417903 41.8646056, 21.94185 41.8645872, 21.9418977 41.8645557, 21.941981 41.8644992)",,,,
260793342,,Плоштад Илинден,secondary,True,False,13.760000000000002,"LINESTRING (21.9419786 41.8646375, 21.9420124 41.8646197, 21.9420477 41.864613, 21.9420819 41.8646127, 21.9421306 41.8646303)",,,,
261208073,,Плоштад Илинден,tertiary,True,False,15.386,"LINESTRING (21.9419786 41.8646375, 21.9419774 41.8645523, 21.941981 41.8644992)",,,,
394158576,R2135,Плоштад Илинден,secondary,True,False,8.015,"LINESTRING (21.9421524 41.8648681, 21.9420557 41.8648712)",50,,,
154200030,,Плоштад Илинден,secondary,True,False,20.601000000000003,"LINESTRING (21.9422104 41.8646989, 21.9422192 41.8647306, 21.9422234 41.8647596, 21.9422189 41.8647828, 21.9422071 41.8648149, 21.9421524 41.8648681)",,,,
839759048,,Ленинова,secondary,True,False,139.396,"LINESTRING (21.9422104 41.8646989, 21.942264 41.8647358, 21.9423722 41.86479, 21.9424189 41.8648064, 21.9424695 41.8648159, 21.9425619 41.8648164, 21.9425785 41.8648165, 21.9427566 41.8648026, 21.9428665 41.86479, 21.9431397 41.8647522, 21.9431757 41.8647472, 21.9436775 41.8646642, 21.9438025 41.8646554, 21.9438252 41.8646566)",,,,
"[185913877, 839759047]",R2135,"['Плоштад Илинден', 'Ленинова']",secondary,True,False,168.09900000000002,"LINESTRING (21.9441527 41.86476, 21.9440071 41.8647237, 21.943877 41.864706, 21.9437536 41.8647048, 21.9435593 41.8647325, 21.9431977 41.8647878, 21.9431019 41.8648016, 21.9428482 41.8648383, 21.9426502 41.8648557, 21.9425992 41.8648591, 21.942564 41.8648614, 21.942499 41.8648652, 21.9423537 41.8648652, 21.9423202 41.8648652, 21.9421524 41.8648681)",50,,,
392780246,,Ленинова,secondary,False,True,25.628,"LINESTRING (21.9441527 41.86476, 21.9442636 41.8648303, 21.9443732 41.864921)",,,,
