osmid,oneway,lanes,ref,highway,reversed,length,name,width,geometry,bridge
"[41733365, 41733375]",False,,,"['residential', 'living_street']","[False, True]",362.89699999999993,"['Лика Чипова', 'Ленинова']",2.5,"LINESTRING (22.7758953 41.965821, 22.7759339 41.9658206, 22.7776776 41.9658019, 22.777725 41.9658431, 22.7777448 41.9659224, 22.7777211 41.9659812, 22.7776815 41.966043, 22.7776104 41.9661312, 22.777551 41.9661959, 22.7774575 41.966255, 22.7773431 41.9662489, 22.7772668 41.9662427, 22.7771873 41.9662244, 22.7770728 41.9661832, 22.7770441 41.966424, 22.7759722 41.9664008, 22.7758872 41.966399)",
432399498,False,,,residential,False,64.281,Орце Николов,2.5,"LINESTRING (22.7758953 41.965821, 22.7758965 41.9659744, 22.7758965 41.9661206, 22.7758872 41.966399)",
41733365,False,,,residential,True,89.93799999999999,Ленинова,2.5,"LINESTRING (22.7758953 41.965821, 22.7758065 41.9658043, 22.7748856 41.9656306, 22.7748413 41.965621)",
"[432399498, 365594015]",False,,,residential,"[False, True]",50.215,Орце Николов,2.5,"LINESTRING (22.7758953 41.965821, 22.7758942 41.9657724, 22.7759055 41.9653695)",yes
41733365,False,,,residential,False,89.93799999999999,Ленинова,2.5,"LINESTRING (22.7748413 41.965621, 22.7748856 41.9656306, 22.7758065 41.9658043, 22.7758953 41.965821)",
41733367,False,,,residential,False,28.242,М.М. Брицо,2.5,"LINESTRING (22.7794877 41.9651368, 22.7797023 41.9653344)",
365516872,False,,,residential,False,110.998,4-ти Јули,,"LINESTRING (22.7794877 41.9651368, 22.7799443 41.9647587, 22.7801936 41.9645621, 22.7804071 41.96441)",
365516872,False,,,residential,True,70.96000000000001,4-ти Јули,,"LINESTRING (22.7794877 41.9651368, 22.7791869 41.9653784, 22.7788991 41.9656012)",
41733370,False,,,living_street,False,48.081,М.М. Брицо,2.5,"LINESTRING (22.7799783 41.9656196, 22.779565 41.9659238)",
555431180,False,,,residential,False,90.699,М.М. Брицо,2.5,"LINESTRING (22.7799783 41.9656196, 22.7806543 41.966262)",
555431180,False,,,residential,True,39.07,М.М. Брицо,2.5,"LINESTRING (22.7799783 41.9656196, 22.7797023 41.9653344)",
41733367,False,,,residential,True,28.242,М.М. Брицо,2.5,"LINESTRING (22.7797023 41.9653344, 22.7794877 41.9651368)",
555431180,False,,,residential,False,39.07,М.М. Брицо,2.5,"LINESTRING (22.7797023 41.9653344, 22.7799783 41.9656196)",
365516874,False,,,residential,False,107.719,М.М. Брицо,,"LINESTRING (22.7797023 41.9653344, 22.7798213 41.9652524, 22.7801007 41.9650874, 22.7802224 41.9650144, 22.780397 41.9649201, 22.7807164 41.964727)",
41733370,False,,,living_street,True,48.081,М.М. Брицо,2.5,"LINESTRING (22.779565 41.9659238, 22.7799783 41.9656196)",
180024972,False,,,residential,True,220.57299999999998,Светозар Марковски,2.5,"LINESTRING (22.7737395 41.9665926, 22.7734115 41.9669169, 22.7730774 41.9672494, 22.772741 41.9675825, 22.7721434 41.9681821)",
365564888,False,,,residential,True,109.66,Н. Ј. Вапцаров,,"LINESTRING (22.7737395 41.9665926, 22.7737212 41.9665553, 22.7737094 41.9665031, 22.7736868 41.9663683, 22.7736683 41.9661893, 22.7736356 41.9659721, 22.773591 41.965614)",
"[41733365, 41733375]",False,,,"['living_street', 'residential']","[False, True]",362.89700000000005,"['Лика Чипова', 'Ленинова']",2.5,"LINESTRING (22.7758872 41.966399, 22.7759722 41.9664008, 22.7770441 41.966424, 22.7770728 41.9661832, 22.7771873 41.9662244, 22.7772668 41.9662427, 22.7773431 41.9662489, 22.7774575 41.966255, 22.777551 41.9661959, 22.7776104 41.9661312, 22.7776815 41.966043, 22.7777211 41.9659812, 22.7777448 41.9659224, 22.777725 41.9658431, 22.7776776 41.9658019, 22.7759339 41.9658206, 22.7758953 41.965821)",
432399498,False,,,residential,True,64.281,Орце Николов,2.5,"LINESTRING (22.7758872 41.966399, 22.7758965 41.9661206, 22.7758965 41.9659744, 22.7758953 41.965821)",
432399498,False,,,residential,False,25.252,Орце Николов,2.5,"LINESTRING (22.7758872 41.966399, 22.7758983 41.9665809, 22.7759026 41.9666258)",
41733376,False,,,tertiary,False,72.47299999999998,Маршал Тито,2.5,"LINESTRING (22.7726599 41.9640246, 22.7726223 41.9640932, 22.7725902 41.9641791, 22.7725709 41.964416, 22.772561 41.9645082, 22.7725496 41.9645683, 22.7725468 41.9646137, 22.7725698 41.9646634)",
41733376,False,,,tertiary,True,79.929,Маршал Тито,2.5,"LINESTRING (22.7726599 41.9640246, 22.7728192 41.9638362, 22.7731743 41.963416)",
41733383,False,,,residential,True,142.991,Солунска,2.5,"LINESTRING (22.7726599 41.9640246, 22.772581 41.9640652, 22.7725309 41.9640962, 22.7725002 41.9641151, 22.7724741 41.9641369, 22.772449 41.9641636, 22.7724095 41.9642255, 22.7723488 41.9643224, 22.7722974 41.9644194, 22.772266 41.9644776, 22.772213 41.964548, 22.7721262 41.9646356, 22.7720124 41.9647104, 22.7719357 41.9647546, 22.7718566 41.9647964, 22.7717554 41.9648317, 22.7716495 41.9648678, 22.7714997 41.9648999)",
180024972,False,,,residential,True,14.352,Светозар Марковски,2.5,"LINESTRING (22.7721434 41.9681821, 22.7720417 41.9682867)",
41733385,False,,,living_street,False,46.563,,2.5,"LINESTRING (22.7721434 41.9681821, 22.7721603 41.968192, 22.7725948 41.9684325)",
180024972,False,,,residential,False,220.573,Светозар Марковски,2.5,"LINESTRING (22.7721434 41.9681821, 22.772741 41.9675825, 22.7730774 41.9672494, 22.7734115 41.9669169, 22.7737395 41.9665926)",
41733385,False,,,living_street,True,46.563,,2.5,"LINESTRING (22.7725948 41.9684325, 22.7721603 41.968192, 22.7721434 41.9681821)",
180020855,False,,,living_street,False,40.2,Голачка,,"LINESTRING (22.7707851 41.9641774, 22.7707457 41.964226, 22.7707347 41.9642511, 22.7707345 41.9642816, 22.7707503 41.9644035, 22.7707685 41.9645282)",
365614514,False,,,residential,True,84.68299999999999,Голачка,2.5,"LINESTRING (22.7707851 41.9641774, 22.7708656 41.9642524, 22.7709121 41.9642869, 22.7709545 41.9643086, 22.771016 41.9643328, 22.7710943 41.9643521, 22.7711343 41.9643491, 22.7711664 41.9643403, 22.7713115 41.9642566, 22.7714672 41.964172, 22.7715305 41.9641317, 22.771606 41.964093)",
41733404,False,,,residential,False,36.786,Иво Лола Рибар,2.5,"LINESTRING (22.7719235 41.9630257, 22.7719839 41.9631074, 22.7720656 41.9631565, 22.7721768 41.9632008, 22.772263 41.9632151)",
41733404,False,,,residential,True,83.618,Иво Лола Рибар,2.5,"LINESTRING (22.7719235 41.9630257, 22.7718434 41.9629176, 22.7717308 41.9628109, 22.771511 41.9626603, 22.7712046 41.9625141)",
260246291,False,,,residential,True,101.979,11 Октомври,2.5,"LINESTRING (22.7719235 41.9630257, 22.771904 41.9630494, 22.7718795 41.9630663, 22.7718279 41.9630877, 22.7717003 41.963123, 22.7716404 41.9631492, 22.7715836 41.9631884, 22.7715094 41.9632623, 22.7714731 41.9633233, 22.7714508 41.9633739, 22.7714123 41.9634778, 22.7713809 41.9635705, 22.7713325 41.9636688, 22.7712848 41.9637513)",
41733383,False,,,residential,False,142.99099999999999,Солунска,2.5,"LINESTRING (22.7714997 41.9648999, 22.7716495 41.9648678, 22.7717554 41.9648317, 22.7718566 41.9647964, 22.7719357 41.9647546, 22.7720124 41.9647104, 22.7721262 41.9646356, 22.772213 41.964548, 22.772266 41.9644776, 22.7722974 41.9644194, 22.7723488 41.9643224, 22.7724095 41.9642255, 22.772449 41.9641636, 22.7724741 41.9641369, 22.7725002 41.9641151, 22.7725309 41.9640962, 22.772581 41.9640652, 22.7726599 41.9640246)",
41733408,False,,,residential,False,103.57999999999998,Јане Сандански,2.5,"LINESTRING (22.7714997 41.9648999, 22.7714842 41.964795, 22.771485 41.9647543, 22.7715005 41.9647179, 22.7715235 41.9646855, 22.7715518 41.9646511, 22.7715929 41.9646043, 22.7716361 41.9645587, 22.7716692 41.9645099, 22.7716963 41.9644618, 22.7717164 41.9644039, 22.7717241 41.9643372, 22.7717173 41.9642807, 22.7717153 41.964225, 22.7717133 41.9641683, 22.7717221 41.9641023, 22.7717358 41.9640557, 22.7717571 41.9640171)",
41733408,False,,,residential,False,100.21799999999999,Јане Сандански,2.5,"LINESTRING (22.7717571 41.9640171, 22.7718516 41.9639061, 22.7719023 41.9638434, 22.7719327 41.9637837, 22.7719572 41.9637278, 22.7719773 41.9636745, 22.7720037 41.9635362, 22.7720163 41.9634979, 22.7720307 41.9634652, 22.7720621 41.9634142, 22.7722063 41.9632632, 22.772263 41.9632151)",
41733408,False,,,residential,True,103.57999999999998,Јане Сандански,2.5,"LINESTRING (22.7717571 41.9640171, 22.7717358 41.9640557, 22.7717221 41.9641023, 22.7717133 41.9641683, 22.7717153 41.964225, 22.7717173 41.9642807, 22.7717241 41.9643372, 22.7717164 41.9644039, 22.7716963 41.9644618, 22.7716692 41.9645099, 22.7716361 41.9645587, 22.7715929 41.9646043, 22.7715518 41.9646511, 22.7715235 41.9646855, 22.7715005 41.9647179, 22.771485 41.9647543, 22.7714842 41.964795, 22.7714997 41.9648999)",
365614514,False,,,residential,False,15.081,Голачка,2.5,"LINESTRING (22.7717571 41.9640171, 22.7716784 41.9640545, 22.771606 41.964093)",
365611020,True,,,tertiary,False,37.732,,,"LINESTRING (22.7797169 41.9671673, 22.7795456 41.9670356, 22.7794555 41.9669849, 22.7793682 41.9669535)",
563646454,False,,,tertiary,True,54.18599999999999,Ѓорче Петров,,"LINESTRING (22.7797169 41.9671673, 22.7798075 41.9673361, 22.7799615 41.9676194)",
365503755,False,,,residential,False,35.73,Вера Јоциќ,,"LINESTRING (22.7799615 41.9676194, 22.7803817 41.9675443)",
365503755,False,,,residential,True,85.131,Вера Јоциќ,,"LINESTRING (22.7799615 41.9676194, 22.7789658 41.9678145)",
563646454,False,,,tertiary,True,66.039,Ѓорче Петров,,"LINESTRING (22.7799615 41.9676194, 22.7802328 41.968178)",
563646454,False,,,tertiary,False,54.18599999999999,Ѓорче Петров,,"LINESTRING (22.7799615 41.9676194, 22.7798075 41.9673361, 22.7797169 41.9671673)",
41733413,False,,,living_street,False,6.838,бул. Македонија,2.5,"LINESTRING (22.7779157 41.9667867, 22.777911 41.9668481)",
"[367015844, 441630294]",True,,,tertiary,False,136.935,бул. Методи Митевски Брицо,2.5,"LINESTRING (22.7779157 41.9667867, 22.7780238 41.9667932, 22.7794694 41.9668797, 22.7795549 41.9669146)",
41733413,False,,,living_street,True,97.64699999999999,бул. Македонија,2.5,"LINESTRING (22.7775521 41.9676737, 22.7775858 41.9674987, 22.7775992 41.9674548, 22.7776127 41.9674229, 22.7778961 41.9669602, 22.7779096 41.9669343, 22.777916 41.9669042, 22.777911 41.9668481)",
365539257,False,,,residential,False,52.973,Вера Јоциќ,,"LINESTRING (22.775903 41.9689374, 22.7764466 41.9691896)",
41733414,False,,,residential,False,227.37,бул. Македонија,2.5,"LINESTRING (22.775903 41.9689374, 22.7756693 41.9692352, 22.7750632 41.9699636, 22.7747628 41.9703285, 22.7744783 41.9706863)",
41733414,False,,,residential,True,177.863,бул. Македонија,2.5,"LINESTRING (22.775903 41.9689374, 22.7763384 41.968379, 22.7765223 41.9681697, 22.7765669 41.9681076, 22.7765961 41.9680571, 22.7766176 41.9680042, 22.7766581 41.9678404, 22.7766524 41.9677001, 22.7766316 41.9675015, 22.7766296 41.9674842)",
41733430,False,,,residential,False,49.599,Гоце Делчев,2.5,"LINESTRING (22.7781234 41.9684965, 22.778438 41.9688763)",
41733430,False,,,residential,True,53.826,Гоце Делчев,2.5,"LINESTRING (22.7781234 41.9684965, 22.7777887 41.9680813)",
41733416,False,,,residential,False,86.278,Благој Стојменов,2.5,"LINESTRING (22.7781234 41.9684965, 22.7779682 41.9685415, 22.7778295 41.9685952, 22.7777151 41.9686777, 22.7776411 41.9687427, 22.7775847 41.9687929, 22.7775183 41.9688454, 22.7774456 41.9689257, 22.7773719 41.9690068)",
365539258,False,,,residential,False,58.88,Благој Стојменов,,"LINESTRING (22.7773719 41.9690068, 22.7767575 41.968739)",
41733416,False,,,residential,False,103.99499999999999,Благој Стојменов,2.5,"LINESTRING (22.7773719 41.9690068, 22.7773236 41.9691128, 22.7772835 41.9691854, 22.7772466 41.9692354, 22.7772069 41.9692856, 22.7771482 41.9693471, 22.7770762 41.9694068, 22.7770141 41.9694565, 22.7769594 41.9695143, 22.7768992 41.9695706, 22.776835 41.9696182, 22.7766708 41.9697717)",
41733416,False,,,residential,True,86.278,Благој Стојменов,2.5,"LINESTRING (22.7773719 41.9690068, 22.7774456 41.9689257, 22.7775183 41.9688454, 22.7775847 41.9687929, 22.7776411 41.9687427, 22.7777151 41.9686777, 22.7778295 41.9685952, 22.7779682 41.9685415, 22.7781234 41.9684965)",
41733417,False,,,residential,False,84.304,Кочо Рацин,2.5,"LINESTRING (22.7790511 41.9679667, 22.7790964 41.9679927, 22.7794604 41.9681843, 22.7798843 41.9684037)",
41733417,False,,,residential,True,18.577,Кочо Рацин,2.5,"LINESTRING (22.7790511 41.9679667, 22.7790074 41.9679205, 22.7789859 41.9678766, 22.7789658 41.9678145)",
180018632,False,,,residential,False,82.896,Кочо Рацин,2.5,"LINESTRING (22.7790511 41.9679667, 22.779076 41.968026, 22.7790846 41.9680485, 22.779084 41.9680789, 22.779071 41.9681177, 22.7790279 41.9681966, 22.7790016 41.968243, 22.7789786 41.9682743, 22.7789536 41.9683034, 22.7789272 41.9683276, 22.7788922 41.9683512, 22.7788325 41.9683793, 22.7787049 41.9684319, 22.7785143 41.9684985)",
180018632,False,,,residential,True,82.89599999999999,Кочо Рацин,2.5,"LINESTRING (22.7785143 41.9684985, 22.7787049 41.9684319, 22.7788325 41.9683793, 22.7788922 41.9683512, 22.7789272 41.9683276, 22.7789536 41.9683034, 22.7789786 41.9682743, 22.7790016 41.968243, 22.7790279 41.9681966, 22.779071 41.9681177, 22.779084 41.9680789, 22.7790846 41.9680485, 22.779076 41.968026, 22.7790511 41.9679667)",
365496808,False,,,residential,False,79.392,Македонска,,"LINESTRING (22.7794082 41.9688766, 22.7795153 41.96894, 22.7801887 41.9692923)",
365496808,False,,,residential,True,92.89900000000002,Македонска,,"LINESTRING (22.7794082 41.9688766, 22.7791052 41.9687058, 22.7790741 41.9686878, 22.7790453 41.9686761, 22.7790125 41.9686727, 22.7789776 41.9686783, 22.7788739 41.968718, 22.7787565 41.9687551, 22.7786306 41.9687991, 22.7785174 41.9688399, 22.778438 41.9688763)",
367014367,False,,,living_street,True,65.691,Кочо Рацин,2.5,"LINESTRING (22.7794082 41.9688766, 22.7798265 41.9684565, 22.7798843 41.9684037)",
41733404,False,,,residential,False,83.61800000000001,Иво Лола Рибар,2.5,"LINESTRING (22.7712046 41.9625141, 22.771511 41.9626603, 22.7717308 41.9628109, 22.7718434 41.9629176, 22.7719235 41.9630257)",
546921066,False,,,residential,False,34.88,Вељко Влаховиќ,2.5,"LINESTRING (22.7766381 41.9705737, 22.7767315 41.9708796)",
41733423,False,,,residential,True,27.692999999999998,Вељко Влаховиќ,2.5,"LINESTRING (22.7766381 41.9705737, 22.7765675 41.9705352, 22.7765019 41.9705044, 22.7764473 41.9704918, 22.7763361 41.9705053)",
365839728,False,,,residential,True,35.572,Вељко Влаховиќ,,"LINESTRING (22.7766381 41.9705737, 22.7766 41.9704212, 22.7765921 41.9703526, 22.7766082 41.9702574)",
41733414,False,,,residential,True,227.37,бул. Македонија,2.5,"LINESTRING (22.7744783 41.9706863, 22.7747628 41.9703285, 22.7750632 41.9699636, 22.7756693 41.9692352, 22.775903 41.9689374)",
41733428,False,,,residential,False,249.636,Даме Груев,2.5,"LINESTRING (22.7827726 41.9693983, 22.7828177 41.9692872, 22.7828405 41.9691951, 22.7828335 41.9691382, 22.7828246 41.9691072, 22.7828116 41.9690808, 22.7827743 41.9690522, 22.7826872 41.9690022, 22.7811514 41.9681526, 22.7810731 41.9681121, 22.7810336 41.968102, 22.7809986 41.9680971, 22.7809606 41.9680967, 22.780919 41.9681008, 22.7806829 41.9681609)",
365496798,False,,,residential,False,232.94299999999998,Никола Карев,,"LINESTRING (22.7827726 41.9693983, 22.780995 41.9687144, 22.7809619 41.9686948, 22.7809374 41.9686731, 22.7809194 41.9686508, 22.7808775 41.9685869, 22.7806829 41.9681609)",
365496798,False,,,residential,False,72.945,Никола Карев,,"LINESTRING (22.7806829 41.9681609, 22.7803817 41.9675443)",
41733428,False,,,residential,True,249.63600000000005,Даме Груев,2.5,"LINESTRING (22.7806829 41.9681609, 22.780919 41.9681008, 22.7809606 41.9680967, 22.7809986 41.9680971, 22.7810336 41.968102, 22.7810731 41.9681121, 22.7811514 41.9681526, 22.7826872 41.9690022, 22.7827743 41.9690522, 22.7828116 41.9690808, 22.7828246 41.9691072, 22.7828335 41.9691382, 22.7828405 41.9691951, 22.7828177 41.9692872, 22.7827726 41.9693983)",
