osmid,highway,oneway,reversed,length,ref,geometry,name,bridge
396262564,residential,False,False,15.927,,"LINESTRING (22.1745242 42.0782715, 22.1743863 42.0783717)",,
177498011,secondary,False,True,133.859,R1205,"LINESTRING (22.1745242 42.0782715, 22.1752877 42.0783558, 22.176131 42.0784348)",,
35869850,unclassified,False,True,27.098,R29271,"LINESTRING (22.1826104 42.0760183, 22.1828892 42.0758896)",Јосиф Даскалов,
35869850,unclassified,False,False,20.734,R29271,"LINESTRING (22.1826104 42.0760183, 22.1824704 42.0760963, 22.1824306 42.0761445)",Јосиф Даскалов,
520316687,residential,False,False,51.265,,"LINESTRING (22.1826104 42.0760183, 22.182672 42.0761477, 22.1827769 42.076462)",,
35869850,unclassified,False,True,37.489999999999995,R29271,"LINESTRING (22.1823891 42.0764789, 22.1824165 42.0763981, 22.1824193 42.0763173, 22.1824306 42.0761445)",Јосиф Даскалов,
520316686,residential,False,False,88.613,,"LINESTRING (22.1823891 42.0764789, 22.1824388 42.0765211, 22.1824781 42.0765958, 22.1825095 42.0768757, 22.1825119 42.0770983, 22.1825383 42.077163, 22.1825788 42.0772474)",Скопска,
520316686,residential,False,True,47.424,,"LINESTRING (22.1823891 42.0764789, 22.182219 42.0763193, 22.1820889 42.0761183)",Скопска,
520325868,residential,False,False,32.623,,"LINESTRING (22.1823891 42.0764789, 22.1825555 42.0764952, 22.1827124 42.0764809, 22.1827769 42.076462)",,
974427121,unclassified,False,False,163.542,R29271,"LINESTRING (22.1823891 42.0764789, 22.1822024 42.0766839, 22.1819852 42.0769014, 22.1818944 42.0770154, 22.1818407 42.0771375, 22.1817826 42.0773138, 22.1817675 42.0774311, 22.1817709 42.0775215, 22.1817993 42.0777567, 22.1818187 42.0778209)",Јосиф Даскалов,
"[1081688560, 1081689661, 177498013]",secondary,False,False,68.295,R1205,"LINESTRING (22.1763103 42.0778352, 22.1762903 42.077902, 22.176162 42.0783311, 22.176131 42.0784348)",,yes
181715467,secondary,False,True,35.728,R1205,"LINESTRING (22.1763103 42.0778352, 22.176297 42.0777399, 22.1762472 42.0776538, 22.1761439 42.0775466)",,
1041289965,unclassified,False,True,33.855000000000004,R1205,"LINESTRING (22.1763103 42.0778352, 22.1763905 42.0776981, 22.1764408 42.0776446, 22.1765276 42.0775821)",,
177498011,secondary,False,False,133.859,R1205,"LINESTRING (22.176131 42.0784348, 22.1752877 42.0783558, 22.1745242 42.0782715)",,
"[1081688560, 1081689661, 177498013]",secondary,False,True,68.295,R1205,"LINESTRING (22.176131 42.0784348, 22.176162 42.0783311, 22.1762903 42.077902, 22.1763103 42.0778352)",,yes
