osmid,highway,oneway,reversed,length,geometry,ref,junction
179263639,residential,False,False,26.609,"LINESTRING (20.5263156 41.5214593, 20.5264118 41.5216875)",,
1193850909,residential,False,True,26.066,"LINESTRING (20.5263156 41.5214593, 20.5266267 41.5214329)",,
179263639,residential,False,True,45.665,"LINESTRING (20.5263156 41.5214593, 20.526195 41.5211571, 20.5261394 41.5210714)",,
179263639,residential,False,False,18.259,"LINESTRING (20.5269827 41.5232031, 20.5270284 41.5233637)",,
179263639,residential,False,True,88.606,"LINESTRING (20.5269827 41.5232031, 20.5267877 41.5226929, 20.526708 41.5224335)",,
452141160,residential,False,True,79.07600000000001,"LINESTRING (20.5269827 41.5232031, 20.5274295 41.523004, 20.5276092 41.5228935, 20.5277617 41.5227997)",,
1180540363,secondary,False,True,62.949,"LINESTRING (20.5219641 41.5225411, 20.5222853 41.5220286)",R1202,
1180540361,secondary,True,False,24.933,"LINESTRING (20.5219641 41.5225411, 20.5219719 41.5226418, 20.5219964 41.5227, 20.5220472 41.5227494)",R1202,
35326795,residential,False,False,21.972,"LINESTRING (20.5231956 41.5254637, 20.5234516 41.5254156)",,
179263665,secondary,False,False,63.804,"LINESTRING (20.5231956 41.5254637, 20.5233255 41.5260292)",R1202,
179263665,secondary,False,True,40.012,"LINESTRING (20.5231956 41.5254637, 20.5229304 41.5251636)",R1202,
26767156,secondary,False,True,53.295,"LINESTRING (20.5231279 41.5274986, 20.5229624 41.5279616)",R1202,
179263665,secondary,False,True,129.714,"LINESTRING (20.5231279 41.5274986, 20.523415 41.526494, 20.5234274 41.5263551)",R1202,
724451955,residential,False,False,60.832,"LINESTRING (20.5231279 41.5274986, 20.523271 41.5274091, 20.5236339 41.5271054)",,
452141158,residential,False,True,31.074,"LINESTRING (20.5251068 41.5257378, 20.52535 41.5255258)",,
724451955,residential,False,True,24.648,"LINESTRING (20.5251068 41.5257378, 20.5249411 41.5259215)",,
35326795,residential,False,True,145.251,"LINESTRING (20.5251068 41.5257378, 20.5247301 41.5256049, 20.5244538 41.5255045, 20.5241541 41.5254264, 20.523802 41.5254051, 20.5234516 41.5254156)",,
198635291,residential,False,True,54.052,"LINESTRING (20.5251068 41.5257378, 20.5254543 41.5258806, 20.5256789 41.5259676)",,
198638726,residential,False,True,155.985,"LINESTRING (20.5251068 41.5257378, 20.5243921 41.5260397, 20.523861 41.5262262, 20.5234274 41.5263551)",,
253156353,residential,True,False,11.139,"LINESTRING (20.5295029 41.5192679, 20.5294428 41.5193574)",,
179263660,secondary,True,False,8.192,"LINESTRING (20.5295029 41.5192679, 20.5294538 41.5192702, 20.5294066 41.5192598)",R1202,roundabout
179263649,secondary,True,False,11.539,"LINESTRING (20.524317 41.5191593, 20.5242902 41.5191875, 20.5242536 41.5192086, 20.5242104 41.5192208)",R1201;R1202,roundabout
179263649,secondary,True,False,13.780999999999999,"LINESTRING (20.5240421 41.5191639, 20.5240268 41.5191351, 20.5240221 41.5191043, 20.5240285 41.5190737, 20.5240453 41.5190454)",R1201;R1202,roundabout
1180540363,secondary,False,False,144.91,"LINESTRING (20.5240421 41.5191639, 20.5239044 41.5193525, 20.5234235 41.5201482, 20.5233009 41.5203425)",R1202,
179263660,secondary,True,False,14.631,"LINESTRING (20.5294596 41.519059, 20.5295034 41.5190618, 20.5295439 41.5190745, 20.5295773 41.5190959, 20.5296003 41.5191239)",R1202,roundabout
179263652,secondary,True,False,262.28,"LINESTRING (20.52937 41.5192403, 20.5291601 41.5192427, 20.5270946 41.5192177, 20.5262201 41.5192074)",R1202,
179263660,secondary,True,False,17.711,"LINESTRING (20.52937 41.5192403, 20.5293446 41.5192148, 20.5293304 41.5191847, 20.5293288 41.5191529, 20.5293399 41.5191222, 20.5293626 41.5190952)",R1202,roundabout
253156344,residential,True,False,10.436,"LINESTRING (20.529588 41.5192231, 20.5296058 41.519316)",,
179263660,secondary,True,False,8.291,"LINESTRING (20.529588 41.5192231, 20.529565 41.5192432, 20.529536 41.5192585, 20.5295091 41.5192661)",R1202,roundabout
179263649,secondary,True,False,26.050000000000004,"LINESTRING (20.5240453 41.5190454, 20.5240798 41.5190161, 20.5241252 41.5189969, 20.5241766 41.5189901, 20.5242281 41.5189963, 20.5242739 41.5190148, 20.524309 41.5190437)",R1201;R1202,roundabout
179263660,secondary,True,False,9.232,"LINESTRING (20.5293626 41.5190952, 20.5293903 41.5190769, 20.5294234 41.5190645, 20.5294596 41.519059)",R1202,roundabout
179263643,secondary,True,False,161.953,"LINESTRING (20.524309 41.5190437, 20.524856 41.519046, 20.526254 41.5190651)",R1202,
179263649,secondary,True,False,13.4,"LINESTRING (20.524309 41.5190437, 20.5243298 41.5190808, 20.5243325 41.5191209, 20.524317 41.5191593)",R1201;R1202,roundabout
179263660,secondary,True,False,3.74,"LINESTRING (20.5294066 41.5192598, 20.52937 41.5192403)",R1202,roundabout
179263660,secondary,True,False,11.48,"LINESTRING (20.5296003 41.5191239, 20.5296109 41.5191573, 20.5296067 41.5191916, 20.529588 41.5192231)",R1202,roundabout
179263639,residential,False,False,261.567,"LINESTRING (20.5242104 41.5192208, 20.5244951 41.5194814, 20.525157 41.5200838, 20.5255904 41.5204605, 20.5260424 41.5209219, 20.5261394 41.5210714)",,
179263649,secondary,True,False,16.383,"LINESTRING (20.5242104 41.5192208, 20.5241613 41.5192227, 20.5241138 41.519213, 20.5240727 41.5191927, 20.5240421 41.5191639)",R1201;R1202,roundabout
179271747,residential,False,False,24.575,"LINESTRING (20.5229036 41.5210349, 20.5231981 41.5210199)",,
179271747,residential,False,True,28.511,"LINESTRING (20.5229036 41.5210349, 20.5225615 41.5210232)",,
1180540363,secondary,False,False,66.799,"LINESTRING (20.5229036 41.5210349, 20.5225615 41.5215783)",R1202,
1180540363,secondary,False,True,29.334,"LINESTRING (20.5229036 41.5210349, 20.5230539 41.5207963)",R1202,
179263639,residential,False,True,18.259,"LINESTRING (20.5270284 41.5233637, 20.5269827 41.5232031)",,
179263639,residential,False,False,57.06400000000001,"LINESTRING (20.5270284 41.5233637, 20.5271712 41.5236907, 20.5272313 41.5237713, 20.5272914 41.5238336)",,
1180540365,residential,False,True,107.89500000000001,"LINESTRING (20.5270284 41.5233637, 20.5268356 41.5233428, 20.5266693 41.5233317, 20.5257407 41.5232548)",,
