osmid,oneway,name,highway,reversed,length,lanes,ref,geometry,bridge,junction,maxspeed
28735392,False,Ѓоце Стојчевски,residential,True,9.607,,,"LINESTRING (20.967775 42.00622, 20.9676868 42.0062763)",,,
33457426,True,Илинденска,secondary,False,75.196,2,R1206,"LINESTRING (20.967775 42.00622, 20.9682514 42.0067962)",,,
33463651,False,Ѓ. Стојчески,tertiary,False,115.497,,,"LINESTRING (20.967775 42.00622, 20.9682269 42.0059541, 20.9685511 42.0058274, 20.968759 42.0057786, 20.9688837 42.0057587, 20.9689885 42.005735)",,,
31769558,False,Pena most,tertiary,False,37.313,,,"LINESTRING (20.976471 42.0025333, 20.9767664 42.0027871)",yes,,
31769557,True,Видое Смилевски Бато,tertiary,False,83.964,2,,"LINESTRING (20.9767664 42.0027871, 20.9774198 42.0033654)",,,
31769558,False,Pena most,tertiary,True,37.313,,,"LINESTRING (20.9767664 42.0027871, 20.976471 42.0025333)",yes,,
253334249,False,Мехмет Паша Дерала,tertiary,False,13.639,,,"LINESTRING (20.977149 42.0034529, 20.9773002 42.0034037)",,,
253334249,False,Мехмет Паша Дерала,tertiary,True,56.042,,,"LINESTRING (20.977149 42.0034529, 20.97655 42.0036893)",,,
33100255,False,ул. Предраг Јаневски,residential,True,212.077,,,"LINESTRING (20.977149 42.0034529, 20.9774056 42.0038239, 20.9784819 42.0050812)",,,
28109564,True,Благоја Тоска,secondary,False,116.11,2,R1203,"LINESTRING (20.9788687 42.0100785, 20.9780875 42.0092105)",,,
88455217,False,Андре Ристоски,residential,True,111.787,,,"LINESTRING (20.9788687 42.0100785, 20.9775888 42.0104045)",,,
475635141,True,Илинденска,secondary,False,23.831,2,,"LINESTRING (20.9714619 42.0101371, 20.9714028 42.0101226, 20.9713507 42.0100972, 20.9713093 42.0100627, 20.9712468 42.0100031)",,roundabout,
889956146,True,Тодор Циповски Мерџан,tertiary,False,44.653000000000006,,,"LINESTRING (20.9714619 42.0101371, 20.971359 42.0102062, 20.9710067 42.0103497)",,,
1014391083,True,,residential,False,7.768000000000001,,,"LINESTRING (20.9735003 42.011165, 20.9735097 42.0111872, 20.9735053 42.0112102, 20.9734878 42.0112296)",,roundabout,
87106543,False,Браќа Миладинови,tertiary,False,96.497,,,"LINESTRING (20.9677555 42.0039881, 20.9682392 42.0037421, 20.968708 42.0034862)",,,
87106543,False,Браќа Миладинови,tertiary,True,77.52199999999999,,,"LINESTRING (20.9677555 42.0039881, 20.9674685 42.0042205, 20.9671324 42.0045092)",,,
201740507,False,105,residential,True,49.964,,,"LINESTRING (20.9677555 42.0039881, 20.9676581 42.0038232, 20.96754 42.0037016, 20.9674271 42.0036168)",,,
28109589,False,,tertiary,False,7.992,,,"LINESTRING (20.9681688 42.0068336, 20.9682514 42.0067962)",,,
88335619,True,Илинденска,secondary,False,73.663,1,R1206,"LINESTRING (20.9681688 42.0068336, 20.9676868 42.0062763)",,,
28173348,True,ул. 130,residential,False,90.495,,,"LINESTRING (20.9750984 42.007101, 20.9741162 42.0074611)",,,
87890732,False,Димо Гавроски Кара,residential,False,27.87,,,"LINESTRING (20.9750984 42.007101, 20.975234 42.0073305)",,,
87106416,False,ул. Јане Сандански,tertiary,False,63.139,,,"LINESTRING (20.9726915 42.007974, 20.972996 42.0084948)",,,
87106416,False,ул. Јане Сандански,tertiary,True,16.348,,,"LINESTRING (20.9726915 42.007974, 20.9726119 42.0078394)",,,
33101728,False,Струшка,residential,True,215.364,,,"LINESTRING (20.9690021 42.0082849, 20.9688647 42.0081523, 20.9683643 42.0077496, 20.9680612 42.007519, 20.9678108 42.0073742, 20.9676015 42.0072875, 20.9670085 42.0070844)",,,
87106549,False,Абдил Фрашери,tertiary,False,18.846,,,"LINESTRING (20.9690021 42.0082849, 20.9688829 42.0083451, 20.9688148 42.0083816)",,,
87106549,False,Абдил Фрашери,tertiary,True,40.522999999999996,,,"LINESTRING (20.9690021 42.0082849, 20.9693346 42.0081837, 20.9694576 42.0081499)",,,
87106418,False,ул. Дервиш Цара (ЈНА),tertiary,False,77.218,,,"LINESTRING (20.9744959 42.00643, 20.973655 42.006733)",,,50
87106418,False,ул. Дервиш Цара (ЈНА),tertiary,True,51.432,,,"LINESTRING (20.9744959 42.00643, 20.9750633 42.0062398)",,,50
87890731,True,Димо Гавроски Кара,residential,False,90.38300000000001,,,"LINESTRING (20.9744959 42.00643, 20.9746582 42.0065422, 20.9748061 42.0067163, 20.9749772 42.0069213, 20.9750984 42.007101)",,,
28173487,True,Димо Гавроски Кара,residential,False,50.05,,,"LINESTRING (20.9728575 42.0050508, 20.9732193 42.0054118)",,,
253334249,False,Мехмет Паша Дерала,tertiary,False,114.507,,,"LINESTRING (20.9728575 42.0050508, 20.9741013 42.0045967)",,,
28173544,False,Охридска,tertiary,False,29.423,,,"LINESTRING (20.9688911 42.0037491, 20.9690279 42.0039934)",,,
28173544,False,Охридска,tertiary,True,32.916,,,"LINESTRING (20.9688911 42.0037491, 20.968708 42.0034862)",,,
87114021,False,,residential,False,67.938,,,"LINESTRING (20.9688911 42.0037491, 20.9695973 42.0034362)",,,
28173544,False,Охридска,tertiary,False,21.001,,,"LINESTRING (20.9692775 42.0043713, 20.9694077 42.0045335)",,,
28173544,False,Охридска,tertiary,True,28.033,,,"LINESTRING (20.9692775 42.0043713, 20.9691302 42.0041442)",,,
201743312,False,,residential,False,71.784,,,"LINESTRING (20.9692775 42.0043713, 20.969811 42.0038618)",,,
28173544,False,Охридска,tertiary,True,21.001,,,"LINESTRING (20.9694077 42.0045335, 20.9692775 42.0043713)",,,
