osmid,name,highway,oneway,reversed,length,geometry,width,lanes,access,maxspeed,junction
111984903,Bajra Bir Marg,residential,False,False,142.42999999999998,"LINESTRING (85.3191422 27.7057713, 85.3191204 27.7056425, 85.319052 27.7055083, 85.3189791 27.7053666, 85.3189435 27.7051907, 85.3189592 27.7050604, 85.3189826 27.7048366, 85.3190201 27.704637, 85.3190416 27.7045611, 85.319046 27.7045287)",,,,,
257759242,बागबजार सडक,secondary,False,False,64.028,"LINESTRING (85.3191422 27.7057713, 85.3187506 27.7058027, 85.3184951 27.7058287)",9,2,,,
550489464,,primary,True,False,20.037,"LINESTRING (85.3172449 27.7100632, 85.3172808 27.7100803, 85.3173208 27.7100866, 85.3173611 27.7100814, 85.3173975 27.7100653, 85.3174264 27.7100399)",7,,,,roundabout
550489464,,primary,True,False,16.817,"LINESTRING (85.3172059 27.7099269, 85.3171962 27.7099559, 85.3171956 27.7099861, 85.3172039 27.7100155, 85.3172208 27.7100418, 85.3172449 27.7100632)",7,,,,roundabout
"[325666723, 169442478]","['काष्टमण्डप मार्ग', 'तीनधारा सडक']",secondary,True,False,28.335,"LINESTRING (85.3174497 27.7099889, 85.317474 27.7099413, 85.3174932 27.7099169, 85.3175408 27.709887, 85.3175874 27.7098778, 85.3176456 27.7098677, 85.3176747 27.7098735)",7,,,,
550489464,,primary,True,False,17.026,"LINESTRING (85.3174497 27.7099889, 85.3174498 27.7099583, 85.3174407 27.7099287, 85.3174229 27.7099024, 85.3173979 27.7098813, 85.3173674 27.7098669)",7,,,,roundabout
112448569,Shanta Marg,residential,False,False,86.156,"LINESTRING (85.3198662 27.7067728, 85.3198715 27.7075476)",,,,,
112448569,Shanta Marg,residential,False,True,46.372,"LINESTRING (85.3198662 27.7067728, 85.3198826 27.7066521, 85.3199503 27.7066337, 85.3202132 27.7066324)",,,,,
798107753,,residential,False,False,68.757,"LINESTRING (85.3198662 27.7067728, 85.3198618 27.7067714, 85.3198054 27.7067476, 85.3197437 27.70675, 85.3191751 27.7067785)",,,,,
231414549,डिल्लिबजार सडक,secondary,True,False,51.746,"LINESTRING (85.3251317 27.7055115, 85.3246097 27.7055661)",9,,,30,
172333286,,unclassified,False,False,68.389,"LINESTRING (85.3251317 27.7055115, 85.3251217 27.7053547, 85.3250921 27.7052064, 85.3250773 27.705105, 85.3250686 27.7049838, 85.3250684 27.7049001)",,,,,
201380505,,residential,False,False,138.15900000000002,"LINESTRING (85.3251317 27.7055115, 85.3252122 27.7055455, 85.3252242 27.7056148, 85.3252245 27.705719, 85.3252352 27.7057964, 85.3253159 27.7062939, 85.3252396 27.7063309, 85.3252758 27.7064852, 85.3252999 27.7065755, 85.3253187 27.706655)",,,,,
232661480,पशुपति सडक-3,secondary,False,False,59.837,"LINESTRING (85.3244068 27.7101494, 85.3250121 27.7101003)",14,4,,,
232661480,पशुपति सडक-3,secondary,False,True,133.238,"LINESTRING (85.3244068 27.7101494, 85.3243309 27.7101368, 85.3242689 27.7101323, 85.3239957 27.7101558, 85.3232377 27.7102247, 85.3230619 27.7102468)",14,4,,,
539589515,Kamalpokhari subway,residential,False,False,123.032,"LINESTRING (85.3244068 27.7101494, 85.3243846 27.7103209, 85.3243794 27.7104469, 85.3243639 27.7105085, 85.3243599 27.7105435, 85.3243636 27.7105965, 85.3243685 27.7107691, 85.324378 27.7109057, 85.324401 27.711034, 85.3244329 27.7111621, 85.3244581 27.7112449)",,,,,
232661480,पशुपति सडक-3,secondary,False,False,39.147,"LINESTRING (85.3226667 27.7102859, 85.3230619 27.7102468)",14,4,,,
200563623,Thapa Marg,residential,False,False,131.812,"LINESTRING (85.3226667 27.7102859, 85.3227072 27.7104464, 85.32275 27.7106477, 85.3227929 27.7107136, 85.3228475 27.7107522, 85.322867 27.71079, 85.3228661 27.7108384, 85.3228626 27.7108908, 85.3228601 27.710986, 85.3228642 27.7110735, 85.3228823 27.7112162, 85.3228896 27.711319, 85.3229046 27.7114245)",,,,,
"[232661480, 120031048]","['पशुपति सडक-3', 'पशुपति मार्ग']",secondary,False,"[False, True]",54.3,"LINESTRING (85.3226667 27.7102859, 85.3224663 27.7103132, 85.3222867 27.7103235, 85.3221256 27.7102787)",14,4,,,
231414549,डिल्लिबजार सडक,secondary,True,False,39.966,"LINESTRING (85.3255352 27.7054719, 85.3251317 27.7055115)",9,,,30,
539589515,Kamalpokhari subway,residential,False,True,123.03200000000001,"LINESTRING (85.3244581 27.7112449, 85.3244329 27.7111621, 85.324401 27.711034, 85.324378 27.7109057, 85.3243685 27.7107691, 85.3243636 27.7105965, 85.3243599 27.7105435, 85.3243639 27.7105085, 85.3243794 27.7104469, 85.3243846 27.7103209, 85.3244068 27.7101494)",,,,,
649966504,,residential,False,False,48.358000000000004,"LINESTRING (85.3244581 27.7112449, 85.3242995 27.7112826, 85.323979 27.7113401)",,1,,,
172333286,,unclassified,False,True,38.829,"LINESTRING (85.3250793 27.7045166, 85.3250789 27.7048658)",,,,,
172333275,,unclassified,False,False,226.74800000000005,"LINESTRING (85.3250793 27.7045166, 85.3249472 27.7044739, 85.3248201 27.7044599, 85.3246797 27.7043797, 85.32456 27.7043806, 85.3243501 27.7044997, 85.3243404 27.7045445, 85.3243214 27.7045579, 85.3242419 27.7045861, 85.3239736 27.7045819, 85.3239329 27.7045855, 85.3238522 27.7044626, 85.3237335 27.7044294, 85.323643 27.7045449, 85.3234787 27.7045784, 85.3233218 27.7045896, 85.3232999 27.7048171)",,,,,
232661480,पशुपति सडक-3,secondary,False,True,39.147,"LINESTRING (85.3230619 27.7102468, 85.3226667 27.7102859)",14,4,,,
178434369,Charbhurja Marg,residential,False,True,107.191,"LINESTRING (85.3230619 27.7102468, 85.3229342 27.7100252, 85.3228142 27.7098709, 85.3226633 27.7096933, 85.3225534 27.709501, 85.3225252 27.7094144)",,,,,
232661480,पशुपति सडक-3,secondary,False,False,133.238,"LINESTRING (85.3230619 27.7102468, 85.3232377 27.7102247, 85.3239957 27.7101558, 85.3242689 27.7101323, 85.3243309 27.7101368, 85.3244068 27.7101494)",14,4,,,
71436274,Paryatak Marg,residential,False,False,29.393,"LINESTRING (85.3184107 27.711187, 85.3187031 27.7111335)",,,,,
71436274,Paryatak Marg,residential,False,True,87.808,"LINESTRING (85.3184107 27.711187, 85.3184026 27.711263, 85.3180553 27.7113342, 85.3176621 27.7113817, 85.3176101 27.7113876)",,,,,
180206104,Saraswati Mata Marg,residential,False,False,166.59900000000002,"LINESTRING (85.3184107 27.711187, 85.3179789 27.7101897, 85.3179636 27.7101626, 85.3179373 27.7101352, 85.3177744 27.7100168, 85.3176937 27.709954, 85.3176747 27.7098735)",,,,,
180206393,Bhandari Marga,residential,False,True,35.296,"LINESTRING (85.3178762 27.7074074, 85.3179124 27.7077232)",,,,,
567661914,कमलादी मार्ग,secondary,True,False,104.188,"LINESTRING (85.3191418 27.7080022, 85.3190296 27.7080024, 85.3186588 27.7079929, 85.318375 27.7079847, 85.3180839 27.7079763)",7,2,,,
798107752,Kamaladi Marg,residential,False,False,33.665,"LINESTRING (85.3191418 27.7080022, 85.3191376 27.7078305, 85.3191563 27.7077687, 85.3191859 27.707707)",,,,,
180206393,Bhandari Marga,residential,False,False,28.221,"LINESTRING (85.3179413 27.7079757, 85.3179124 27.7077232)",,,,,
"[567661914, 232516698]","['कमलादी मार्ग', 'कमलादी सडक']",secondary,True,False,114.46600000000001,"LINESTRING (85.3179413 27.7079757, 85.3172023 27.7079789, 85.3170739 27.7079903, 85.3167795 27.708002)",7,2,,,
257759242,बागबजार सडक,secondary,False,False,86.625,"LINESTRING (85.3184951 27.7058287, 85.317618 27.7058911)",9,2,,,
180207143,नारायण बिलाश मार्ग,residential,False,False,114.937,"LINESTRING (85.3184951 27.7058287, 85.318527 27.7062295, 85.3185478 27.7064913, 85.3185771 27.7068598)",,,,,
257759242,बागबजार सडक,secondary,False,True,64.028,"LINESTRING (85.3184951 27.7058287, 85.3187506 27.7058027, 85.3191422 27.7057713)",9,2,,,
180207143,नारायण बिलाश मार्ग,residential,False,True,114.93699999999998,"LINESTRING (85.3185771 27.7068598, 85.3185478 27.7064913, 85.318527 27.7062295, 85.3184951 27.7058287)",,,,,
257759242,बागबजार सडक,secondary,False,False,51.389,"LINESTRING (85.3220902 27.7056199, 85.3215684 27.7056326)",9,2,,,
180207338,वीआईपी मार्ग,residential,False,True,129.119,"LINESTRING (85.3220902 27.7056199, 85.3220388 27.7058003, 85.3216955 27.7057777, 85.3216709 27.7061724, 85.3216562 27.706316, 85.3216613 27.7064468)",,,,,
"[1126610601, 231414548]",बागबजार सडक,secondary,False,True,72.69900000000001,"LINESTRING (85.3220902 27.7056199, 85.3224755 27.7056208, 85.3228286 27.7056262)",9,2,yes,,
180207338,वीआईपी मार्ग,residential,False,False,129.119,"LINESTRING (85.3216613 27.7064468, 85.3216562 27.706316, 85.3216709 27.7061724, 85.3216955 27.7057777, 85.3220388 27.7058003, 85.3220902 27.7056199)",,,,,
172333275,,unclassified,False,True,39.719,"LINESTRING (85.3228242 27.7050209, 85.3231107 27.7049825, 85.3232238 27.7049722)",,,,,
71436274,Paryatak Marg,residential,False,True,25.039,"LINESTRING (85.3188644 27.7115849, 85.3188057 27.7113658)",,,,,
200535833,,residential,False,False,93.053,"LINESTRING (85.3246097 27.7055661, 85.324679 27.7058909, 85.3247373 27.705969, 85.324746 27.7060426, 85.3247866 27.7061628, 85.3248279 27.7062627, 85.3248648 27.7063035, 85.3248751 27.7063573)",,,,,
231414549,डिल्लिबजार सडक,secondary,True,False,172.06,"LINESTRING (85.3246097 27.7055661, 85.3241986 27.7056322, 85.3241476 27.7056282, 85.3240615 27.705618, 85.3239619 27.7056212, 85.3228701 27.7056472)",9,,,30,
232661480,पशुपति सडक-3,secondary,False,True,59.837,"LINESTRING (85.3250121 27.7101003, 85.3244068 27.7101494)",14,4,,,
200563625,,residential,False,False,116.90700000000001,"LINESTRING (85.3250121 27.7101003, 85.325056 27.7096503, 85.3250456 27.7096404, 85.3250219 27.709642, 85.3249244 27.7096043, 85.3248909 27.7095521, 85.3249177 27.7094808, 85.3249405 27.7093995, 85.3249533 27.7093407, 85.3249499 27.7092713, 85.324926 27.7092158, 85.3248924 27.70916)",,,,,
200563623,Thapa Marg,residential,False,True,131.81199999999998,"LINESTRING (85.3229046 27.7114245, 85.3228896 27.711319, 85.3228823 27.7112162, 85.3228642 27.7110735, 85.3228601 27.710986, 85.3228626 27.7108908, 85.3228661 27.7108384, 85.322867 27.71079, 85.3228475 27.7107522, 85.3227929 27.7107136, 85.32275 27.7106477, 85.3227072 27.7104464, 85.3226667 27.7102859)",,,,,
111845389,Bank Marg,living_street,False,True,78.23,"LINESTRING (85.3176855 27.7062713, 85.3177397 27.7069732)",,2,permissive,20,
286939358,बैंक मार्गा,residential,False,False,37.161,"LINESTRING (85.3176855 27.7062713, 85.3173096 27.7063018)",,,,,
111845389,Bank Marg,living_street,False,False,45.181999999999995,"LINESTRING (85.3176855 27.7062713, 85.3176429 27.7062561, 85.317618 27.7058911)",,2,permissive,20,
286939358,बैंक मार्गा,residential,False,True,37.161,"LINESTRING (85.3173096 27.7063018, 85.3176855 27.7062713)",,,,,
24684287,Dhobidhara Marg,residential,True,False,42.54,"LINESTRING (85.3230106 27.7070706, 85.3229396 27.7069649, 85.322873 27.7067121)",6,,,,
302696863,,residential,False,False,34.636,"LINESTRING (85.3230106 27.7070706, 85.3230824 27.7070255, 85.3231575 27.7069821, 85.3233037 27.7068984)",,,,,
302696863,,residential,False,False,19.748,"LINESTRING (85.3233037 27.7068984, 85.3233433 27.7069749, 85.3233635 27.7069836, 85.3233822 27.7069959, 85.323412 27.7070418)",,,,,
302696863,,residential,False,True,34.636,"LINESTRING (85.3233037 27.7068984, 85.3231575 27.7069821, 85.3230824 27.7070255, 85.3230106 27.7070706)",,,,,
302696865,,residential,False,False,107.726,"LINESTRING (85.3233037 27.7068984, 85.3236323 27.7068549, 85.3237249 27.7069419, 85.3237805 27.7069329, 85.3238338 27.7069287, 85.3238532 27.7069887, 85.3240246 27.7069661, 85.3242923 27.7069179)",,,,,
302696863,,residential,False,True,19.747999999999998,"LINESTRING (85.323412 27.7070418, 85.3233822 27.7069959, 85.3233635 27.7069836, 85.3233433 27.7069749, 85.3233037 27.7068984)",,,,,
"[169442482, 440711607]",Lalu Pate Marg,residential,False,"[False, True]",99.15799999999999,"LINESTRING (85.3214043 27.7118817, 85.3214384 27.7121316, 85.3215858 27.7121249, 85.3216488 27.7120885, 85.3221487 27.7121019)",,,,,
169442482,Lalu Pate Marg,residential,False,True,271.783,"LINESTRING (85.3214043 27.7118817, 85.3214685 27.7118616, 85.3214341 27.7114661, 85.3211555 27.7109788, 85.3210366 27.71087, 85.3209561 27.7107892, 85.3208581 27.7106842, 85.3208358 27.7106527, 85.3208287 27.7106114, 85.3208676 27.7105773, 85.320948 27.7105541, 85.3210688 27.710528, 85.3213504 27.7104616, 85.3218566 27.710303)",,,,,
648666856,,residential,False,False,42.867999999999995,"LINESTRING (85.3214043 27.7118817, 85.3212458 27.7118531, 85.321058 27.7118578, 85.3209749 27.7118768)",,,,,
257759242,बागबजार सडक,secondary,False,False,73.083,"LINESTRING (85.3198812 27.7057088, 85.3191422 27.7057713)",9,2,,,
257759242,बागबजार सडक,secondary,False,True,53.372,"LINESTRING (85.3198812 27.7057088, 85.3204223 27.7056791)",9,2,,,
457895834,machi galli,residential,False,False,30.589,"LINESTRING (85.3198812 27.7057088, 85.3198591 27.7054344)",,,,,
457895834,machi galli,residential,False,True,65.507,"LINESTRING (85.3200056 27.7049981, 85.3198296 27.7050046, 85.3198249 27.7050569, 85.3198242 27.7051314, 85.3198295 27.7052978, 85.3198286 27.7053189, 85.3198591 27.7054344)",,,,,
457895834,machi galli,residential,False,True,30.589,"LINESTRING (85.3198591 27.7054344, 85.3198812 27.7057088)",,,,,
458089198,,residential,False,False,6.036,"LINESTRING (85.3198591 27.7054344, 85.3197979 27.7054377)",,,,,
457895834,machi galli,residential,False,False,65.50699999999999,"LINESTRING (85.3198591 27.7054344, 85.3198286 27.7053189, 85.3198295 27.7052978, 85.3198242 27.7051314, 85.3198249 27.7050569, 85.3198296 27.7050046, 85.3200056 27.7049981)",,,,,
458089198,,residential,False,True,6.036,"LINESTRING (85.3197979 27.7054377, 85.3198591 27.7054344)",,,,,
302696865,,residential,False,True,107.726,"LINESTRING (85.3242923 27.7069179, 85.3240246 27.7069661, 85.3238532 27.7069887, 85.3238338 27.7069287, 85.3237805 27.7069329, 85.3237249 27.7069419, 85.3236323 27.7068549, 85.3233037 27.7068984)",,,,,
200535833,,residential,False,True,93.053,"LINESTRING (85.3248751 27.7063573, 85.3248648 27.7063035, 85.3248279 27.7062627, 85.3247866 27.7061628, 85.324746 27.7060426, 85.3247373 27.705969, 85.324679 27.7058909, 85.3246097 27.7055661)",,,,,
85704892,Siddhik Marga,residential,False,False,63.413,"LINESTRING (85.3218566 27.710303, 85.3216939 27.7097512)",,,,,
85704892,Siddhik Marga,residential,False,True,25.987000000000002,"LINESTRING (85.3218566 27.710303, 85.3219476 27.7104917, 85.3219708 27.7105115)",,,,,
169442482,Lalu Pate Marg,residential,False,False,271.78299999999996,"LINESTRING (85.3218566 27.710303, 85.3213504 27.7104616, 85.3210688 27.710528, 85.320948 27.7105541, 85.3208676 27.7105773, 85.3208287 27.7106114, 85.3208358 27.7106527, 85.3208581 27.7106842, 85.3209561 27.7107892, 85.3210366 27.71087, 85.3211555 27.7109788, 85.3214341 27.7114661, 85.3214685 27.7118616, 85.3214043 27.7118817)",,,,,
85704892,Siddhik Marga,residential,False,False,25.987000000000002,"LINESTRING (85.3219708 27.7105115, 85.3219476 27.7104917, 85.3218566 27.710303)",,,,,
172385216,हत्तिसार सडक,primary,False,False,180.009,"LINESTRING (85.3219708 27.7105115, 85.3219617 27.7105563, 85.3219686 27.71061, 85.3219874 27.7106776, 85.3220349 27.7108471, 85.3221914 27.7114338, 85.3222001 27.7114703, 85.3222062 27.7115038, 85.3222089 27.711535, 85.3222102 27.711565, 85.3221487 27.7121019)",11,,,,
172385216,हत्तिसार सडक,primary,False,True,30.052999999999997,"LINESTRING (85.3219708 27.7105115, 85.3220075 27.7104616, 85.3220798 27.710354, 85.3221256 27.7102787)",11,,,,
550489464,,primary,True,False,18.912,"LINESTRING (85.3173674 27.7098669, 85.3173297 27.70986, 85.3172915 27.7098632, 85.3172561 27.7098764, 85.3172267 27.7098983, 85.3172059 27.7099269)",7,,,,roundabout
550489466,दरबार मार्ग,primary,True,False,104.679,"LINESTRING (85.3173674 27.7098669, 85.3173458 27.7098132, 85.3172999 27.7097301, 85.3172502 27.7096393, 85.3171809 27.7094856, 85.3171482 27.7093608, 85.3170992 27.7091446, 85.3170477 27.7089737)",9,,,,
550489464,,primary,True,False,6.164,"LINESTRING (85.3174264 27.7100399, 85.3174416 27.7100157, 85.3174497 27.7099889)",7,,,,roundabout
232516697,कमलादी मार्ग,secondary,True,False,2.288,"LINESTRING (85.3199155 27.7079823, 85.3198924 27.7079846)",7,2,,,
4840060,Pragya Marg,residential,False,False,217.68599999999998,"LINESTRING (85.3199155 27.7079823, 85.319925 27.7084169, 85.3199302 27.7086564, 85.3199602 27.7089032, 85.3200482 27.7097323, 85.3200685 27.709934)",,,,,
567661914,कमलादी मार्ग,secondary,True,False,36.595,"LINESTRING (85.3198924 27.7079846, 85.3195208 27.7079933)",7,2,,,
112448569,Shanta Marg,residential,False,True,48.679,"LINESTRING (85.3198924 27.7079846, 85.3198792 27.7078542, 85.3198718 27.7077711, 85.3198715 27.7075476)",,,,,
4840124,बाघबजार सडक,secondary,False,True,4.706,"LINESTRING (85.3228286 27.7056262, 85.3228701 27.7056472)",9,2,yes,,
"[229195912, 671888452]","['पुतली सडक', 'पुताली सादक']",primary,True,False,294.98199999999997,"LINESTRING (85.3228286 27.7056262, 85.322839 27.7059783, 85.3228323 27.7063297, 85.3228334 27.7065853, 85.3228336 27.7066103, 85.3228321 27.7067047, 85.3226771 27.7069848, 85.3225509 27.7071641, 85.3219502 27.707823, 85.3218891 27.7078908, 85.3218487 27.7079327, 85.3218188 27.7079892)","['7', '14']",2,,,
"[1126610601, 231414548]",बागबजार सडक,secondary,False,False,72.69900000000001,"LINESTRING (85.3228286 27.7056262, 85.3224755 27.7056208, 85.3220902 27.7056199)",9,2,yes,,
622814978,,residential,False,True,57.218,"LINESTRING (85.3204512 27.7075104, 85.3198715 27.7075476)",,,,,
112448569,Shanta Marg,residential,False,True,86.156,"LINESTRING (85.3198715 27.7075476, 85.3198662 27.7067728)",,,,,
622814978,,residential,False,False,57.218,"LINESTRING (85.3198715 27.7075476, 85.3204512 27.7075104)",,,,,
112448569,Shanta Marg,residential,False,False,48.679,"LINESTRING (85.3198715 27.7075476, 85.3198718 27.7077711, 85.3198792 27.7078542, 85.3198924 27.7079846)",,,,,
111967844,Athak Marg,residential,False,False,101.76,"LINESTRING (85.3199704 27.7108806, 85.3199569 27.7108143, 85.3198477 27.7102769, 85.3197874 27.7099799)",,,,,
648666856,,residential,False,True,42.868,"LINESTRING (85.3209749 27.7118768, 85.321058 27.7118578, 85.3212458 27.7118531, 85.3214043 27.7118817)",,,,,
