osmid,name,highway,oneway,reversed,length,lanes,geometry,ref,bridge
209981672,,residential,False,False,154.024,2,"LINESTRING (81.6249578 28.5940979, 81.6240873 28.5929427)",,
672180813,,residential,False,False,47.483,,"LINESTRING (81.6249578 28.5940979, 81.6253688 28.5938696)",,
672180827,,residential,False,False,92.402,2,"LINESTRING (81.6249578 28.5940979, 81.6254422 28.5948118)",,
209976828,Dailekh Road,residential,False,False,93.057,,"LINESTRING (81.6275766 28.5927643, 81.6280691 28.5934808)",,
209976828,Dailekh Road,residential,False,True,160.33,,"LINESTRING (81.6275766 28.5927643, 81.6272758 28.5923273, 81.6267569 28.5915151)",,
209983501,,residential,False,False,113.975,,"LINESTRING (81.6275766 28.5927643, 81.6281958 28.592592, 81.6287113 28.592549)",,
672180813,,residential,False,True,51.059999999999995,,"LINESTRING (81.6275766 28.5927643, 81.6274259 28.5928489, 81.6271171 28.5929822)",,
209981894,,tertiary,False,True,34.469,2,"LINESTRING (81.6233767 28.5968759, 81.623716 28.5967902)",,
209982445,Dailekha Rajmarg,secondary,False,False,186.297,2,"LINESTRING (81.6233767 28.5968759, 81.6234533 28.5970045, 81.6243682 28.598307)",NH60,
209982445,Dailekha Rajmarg,secondary,False,True,22.798,2,"LINESTRING (81.6251563 28.5996438, 81.6250726 28.5994524)",NH60,
209982578,,residential,False,False,118.574,2,"LINESTRING (81.6251563 28.5996438, 81.6255116 28.5996321, 81.6263387 28.5994285)",,
209982578,,residential,False,True,120.624,2,"LINESTRING (81.6280504 28.5990669, 81.6268492 28.5993209)",,
209982578,,residential,False,False,107.734,2,"LINESTRING (81.6280504 28.5990669, 81.6284577 28.5990534, 81.6291536 28.5990589)",,
209982749,,residential,False,True,112.179,,"LINESTRING (81.6280504 28.5990669, 81.6279629 28.598725, 81.627623 28.5981381)",,
209982445,Dailekha Rajmarg,secondary,False,False,22.798,2,"LINESTRING (81.6250726 28.5994524, 81.6251563 28.5996438)",NH60,
209982445,Dailekha Rajmarg,secondary,False,True,144.882,2,"LINESTRING (81.6250726 28.5994524, 81.6249267 28.5991653, 81.6248721 28.599074, 81.6246709 28.5987678, 81.6243682 28.598307)",NH60,
672180823,,residential,False,False,88.064,,"LINESTRING (81.6243682 28.598307, 81.6251706 28.5979452)",,
209982445,Dailekha Rajmarg,secondary,False,False,144.882,2,"LINESTRING (81.6243682 28.598307, 81.6246709 28.5987678, 81.6248721 28.599074, 81.6249267 28.5991653, 81.6250726 28.5994524)",NH60,
209982445,Dailekha Rajmarg,secondary,False,True,186.297,2,"LINESTRING (81.6243682 28.598307, 81.6234533 28.5970045, 81.6233767 28.5968759)",NH60,
209981894,,tertiary,False,True,68.046,2,"LINESTRING (81.6295329 28.5936777, 81.6301381 28.5933742)",,
227426728,,tertiary,False,True,54.174,2,"LINESTRING (81.6295329 28.5936777, 81.6297575 28.5932322)",,
209981894,,tertiary,False,False,108.743,2,"LINESTRING (81.6295329 28.5936777, 81.6289958 28.5939228, 81.6285631 28.5941573)",,
209981894,,tertiary,False,False,68.046,2,"LINESTRING (81.6301381 28.5933742, 81.6295329 28.5936777)",,
209981894,,tertiary,False,True,179.33,2,"LINESTRING (81.6301381 28.5933742, 81.6317394 28.5925842)",,
209983500,,residential,False,False,62.922,,"LINESTRING (81.6301381 28.5933742, 81.6302604 28.5935776, 81.6303007 28.5937351, 81.6302969 28.5939095)",,
672180813,,residential,False,False,39.97,,"LINESTRING (81.6258915 28.5935843, 81.6262412 28.5933974)",,
209983503,,residential,False,False,45.462999999999994,,"LINESTRING (81.6258915 28.5935843, 81.6260182 28.5937712, 81.6261278 28.5939366)",,
672180813,,residential,False,True,60.098,,"LINESTRING (81.6258915 28.5935843, 81.6257738 28.5936439, 81.6253688 28.5938696)",,
672180813,,residential,False,False,23.144,,"LINESTRING (81.6269153 28.5930914, 81.6271171 28.5929822)",,
209983502,,residential,False,False,78.759,,"LINESTRING (81.6269153 28.5930914, 81.6271437 28.5934502, 81.6272843 28.5937206)",,
672180813,,residential,False,True,74.09100000000001,,"LINESTRING (81.6269153 28.5930914, 81.6266718 28.5932021, 81.6262412 28.5933974)",,
209983501,,residential,False,True,13.885,,"LINESTRING (81.629133 28.5919266, 81.6291498 28.5920506)",,
209983501,,residential,False,False,193.0,,"LINESTRING (81.629133 28.5919266, 81.6290789 28.5918488, 81.6290241 28.5918334, 81.6288927 28.5918381, 81.6286968 28.5918794, 81.6282488 28.5919689, 81.6281576 28.5919076, 81.6279723 28.591127)",,
787479671,,residential,False,False,57.7,,"LINESTRING (81.629133 28.5919266, 81.6291553 28.5916871, 81.6291744 28.591409)",,
209983503,,residential,False,False,39.644000000000005,,"LINESTRING (81.6268529 28.5941182, 81.6270483 28.5941634, 81.6272511 28.5941827)",,
209983503,,residential,False,True,73.75399999999999,,"LINESTRING (81.6268529 28.5941182, 81.6265081 28.5940108, 81.6261278 28.5939366)",,
965878522,,residential,False,True,95.287,,"LINESTRING (81.6268529 28.5941182, 81.6267736 28.5942604, 81.6266998 28.5944405, 81.6265815 28.5946143, 81.6264356 28.5946914, 81.62635 28.5947219, 81.6262693 28.5947436)",,
209981894,,tertiary,False,False,161.584,2,"LINESTRING (81.6276885 28.5945661, 81.6262926 28.5953468)",,
209981894,,tertiary,False,True,96.73499999999999,2,"LINESTRING (81.6276885 28.5945661, 81.6279762 28.5944325, 81.6285631 28.5941573)",,
209983503,,residential,False,True,60.760000000000005,,"LINESTRING (81.6276885 28.5945661, 81.6274549 28.5943169, 81.6272511 28.5941827)",,
209983502,,residential,False,False,51.485,,"LINESTRING (81.6272843 28.5937206, 81.6272511 28.5941827)",,
209983499,,residential,False,True,83.13499999999999,,"LINESTRING (81.6272843 28.5937206, 81.6275847 28.5937112, 81.6280691 28.5934808)",,
209983502,,residential,False,True,78.759,,"LINESTRING (81.6272843 28.5937206, 81.6271437 28.5934502, 81.6269153 28.5930914)",,
209976828,Dailekh Road,residential,False,False,89.358,,"LINESTRING (81.6280691 28.5934808, 81.6285631 28.5941573)",,
209976828,Dailekh Road,residential,False,True,93.057,,"LINESTRING (81.6280691 28.5934808, 81.6275766 28.5927643)",,
209983499,,residential,False,False,83.13499999999999,,"LINESTRING (81.6280691 28.5934808, 81.6275847 28.5937112, 81.6272843 28.5937206)",,
209983502,,residential,False,True,51.485,,"LINESTRING (81.6272511 28.5941827, 81.6272843 28.5937206)",,
209983503,,residential,False,False,60.760000000000005,,"LINESTRING (81.6272511 28.5941827, 81.6274549 28.5943169, 81.6276885 28.5945661)",,
209983503,,residential,False,True,39.644000000000005,,"LINESTRING (81.6272511 28.5941827, 81.6270483 28.5941634, 81.6268529 28.5941182)",,
209983503,,residential,False,False,73.75399999999999,,"LINESTRING (81.6261278 28.5939366, 81.6265081 28.5940108, 81.6268529 28.5941182)",,
209983503,,residential,False,True,45.462999999999994,,"LINESTRING (81.6261278 28.5939366, 81.6260182 28.5937712, 81.6258915 28.5935843)",,
210194169,,residential,False,True,98.98299999999999,,"LINESTRING (81.6261278 28.5939366, 81.6260923 28.5941614, 81.6260387 28.5943734, 81.626044 28.5945053, 81.6261138 28.5946183, 81.6262425 28.5947172, 81.6262693 28.5947436)",,
209983500,,residential,False,False,100.97800000000001,,"LINESTRING (81.6305434 28.5949634, 81.630695 28.5953849, 81.6306602 28.59585)",,
209983500,,residential,False,True,120.997,,"LINESTRING (81.6305434 28.5949634, 81.6304107 28.5947161, 81.6303544 28.5945183, 81.6302969 28.5939095)",,
209986050,,residential,False,False,74.53299999999999,,"LINESTRING (81.6305434 28.5949634, 81.6309002 28.5947679, 81.6312384 28.5948172)",,
209986050,,residential,False,True,119.621,,"LINESTRING (81.6305434 28.5949634, 81.630349 28.595087, 81.6300432 28.5952707, 81.6298233 28.5954567, 81.6295634 28.595604)",,
210712729,,residential,False,False,171.536,,"LINESTRING (81.6314665 28.5909835, 81.6316194 28.5910325, 81.6317556 28.5910783, 81.6319081 28.5912492, 81.6319761 28.5913909, 81.6320545 28.5915651, 81.6322127 28.5918603, 81.6324575 28.5921824)",,
227426728,,tertiary,False,False,110.036,2,"LINESTRING (81.6314665 28.5909835, 81.6310916 28.5914755, 81.6308593 28.5918168)",,
227426728,,tertiary,False,False,54.174,2,"LINESTRING (81.6297575 28.5932322, 81.6295329 28.5936777)",,
209983532,,residential,False,False,160.372,,"LINESTRING (81.6297575 28.5932322, 81.6287879 28.5931299, 81.6287113 28.592549)",,
227426728,,tertiary,False,True,190.74500000000003,2,"LINESTRING (81.6297575 28.5932322, 81.630197 28.5927105, 81.6307082 28.5920388, 81.6308593 28.5918168)",,
209983501,,residential,False,False,96.824,,"LINESTRING (81.6287113 28.592549, 81.6289526 28.592543, 81.6291755 28.5924787, 81.629245 28.5923405, 81.6291498 28.5920506)",,
209983501,,residential,False,True,113.975,,"LINESTRING (81.6287113 28.592549, 81.6281958 28.592592, 81.6275766 28.5927643)",,
209983532,,residential,False,True,160.372,,"LINESTRING (81.6287113 28.592549, 81.6287879 28.5931299, 81.6297575 28.5932322)",,
209983501,,residential,False,False,13.885,,"LINESTRING (81.6291498 28.5920506, 81.629133 28.5919266)",,
209983501,,residential,False,True,96.824,,"LINESTRING (81.6291498 28.5920506, 81.629245 28.5923405, 81.6291755 28.5924787, 81.6289526 28.592543, 81.6287113 28.592549)",,
209983660,,residential,False,False,137.45,,"LINESTRING (81.6291498 28.5920506, 81.6293083 28.5920254, 81.6300631 28.5920082, 81.6302318 28.5919825, 81.6303049 28.5919265, 81.6303766 28.5917407)",,
209983531,,residential,False,True,48.115,2,"LINESTRING (81.6284429 28.5909986, 81.6279723 28.591127)",,
209983500,,residential,False,False,67.754,,"LINESTRING (81.6306602 28.59585, 81.6305153 28.5964459)",,
209983500,,residential,False,True,100.97800000000001,,"LINESTRING (81.6306602 28.59585, 81.630695 28.5953849, 81.6305434 28.5949634)",,
209986064,,residential,False,False,91.373,,"LINESTRING (81.6306602 28.59585, 81.6311646 28.5958335, 81.6315761 28.5957205)",,
209986050,,residential,False,False,142.688,,"LINESTRING (81.6277363 28.5965997, 81.6289979 28.5959519)",,
209986050,,residential,False,True,93.309,,"LINESTRING (81.6277363 28.5965997, 81.6269208 28.5970373)",,
210191002,,residential,False,False,66.224,,"LINESTRING (81.6277363 28.5965997, 81.6278279 28.5967897, 81.6279003 28.5969121, 81.6279727 28.5970817, 81.6280058 28.5971456)",,
209986064,,residential,False,False,74.843,,"LINESTRING (81.6315761 28.5957205, 81.6323419 28.5957511)",,
209986064,,residential,False,True,91.373,,"LINESTRING (81.6315761 28.5957205, 81.6311646 28.5958335, 81.6306602 28.59585)",,
791390740,,residential,False,False,98.48899999999999,,"LINESTRING (81.6315761 28.5957205, 81.6316393 28.5958653, 81.6316983 28.596016, 81.6317555 28.5961924, 81.6318338 28.5963198, 81.6318847 28.5964164, 81.6318789 28.596553)",,
791390740,,residential,False,True,85.80199999999999,,"LINESTRING (81.6315761 28.5957205, 81.6315883 28.5952919, 81.6316541 28.5949539)",,
209986064,,residential,False,True,74.843,,"LINESTRING (81.6323419 28.5957511, 81.6315761 28.5957205)",,
209986064,,residential,False,False,50.67,,"LINESTRING (81.6323419 28.5957511, 81.6325502 28.5957856, 81.6328435 28.5958653)",,
965344138,,residential,False,True,69.26400000000001,,"LINESTRING (81.6323419 28.5957511, 81.6323796 28.5954662, 81.6324384 28.5951341)",,
209983500,,residential,False,True,56.132,,"LINESTRING (81.6303124 28.5974302, 81.6304334 28.5969367)",,
209983500,,residential,False,False,126.95700000000001,,"LINESTRING (81.6303124 28.5974302, 81.6302216 28.5979813, 81.630097 28.5985559)",,
965878523,,residential,False,True,126.189,,"LINESTRING (81.6303124 28.5974302, 81.629606 28.5973596, 81.6293111 28.5973125, 81.6290347 28.5973608)",,
209986050,,residential,False,False,67.414,,"LINESTRING (81.6289979 28.5959519, 81.6295634 28.595604)",,
209986050,,residential,False,True,142.688,,"LINESTRING (81.6289979 28.5959519, 81.6277363 28.5965997)",,
209986047,,residential,False,False,156.97099999999998,,"LINESTRING (81.6289979 28.5959519, 81.6290374 28.596168, 81.6290347 28.5973608)",,
210191002,,residential,False,False,118.53499999999998,,"LINESTRING (81.6283735 28.5978282, 81.6284859 28.5980482, 81.6285226 28.5982144, 81.628587 28.5983426, 81.6288471 28.5983132, 81.6290134 28.5983026, 81.629171 28.5982912)",,
210191002,,residential,False,True,33.772000000000006,,"LINESTRING (81.6283735 28.5978282, 81.6283509 28.5976714, 81.6283092 28.5975304)",,
210191004,,residential,False,True,81.209,,"LINESTRING (81.6283735 28.5978282, 81.6282141 28.5978693, 81.627623 28.5981381)",,
209986050,,residential,False,True,79.151,,"LINESTRING (81.6324384 28.5951341, 81.6316541 28.5949539)",,
787465435,,residential,False,True,353.406,,"LINESTRING (81.6324384 28.5951341, 81.6324426 28.5950642, 81.6324856 28.5943707, 81.6326344 28.5937324, 81.6327409 28.5930176, 81.6327298 28.5927636, 81.632401 28.5928461, 81.6318673 28.5929782)",,
965344138,,residential,False,False,69.26400000000001,,"LINESTRING (81.6324384 28.5951341, 81.6323796 28.5954662, 81.6323419 28.5957511)",,
209986047,,residential,False,False,105.04,,"LINESTRING (81.6290347 28.5973608, 81.6290844 28.5976116, 81.6291849 28.5979872, 81.629171 28.5982912)",,
209986047,,residential,False,True,156.97099999999998,,"LINESTRING (81.6290347 28.5973608, 81.6290374 28.596168, 81.6289979 28.5959519)",,
965878523,,residential,False,False,126.189,,"LINESTRING (81.6290347 28.5973608, 81.6293111 28.5973125, 81.629606 28.5973596, 81.6303124 28.5974302)",,
965878523,,residential,False,True,73.30000000000001,,"LINESTRING (81.6290347 28.5973608, 81.6288543 28.5974022, 81.6285615 28.5974691, 81.6283092 28.5975304)",,
209982578,,residential,False,False,89.73,2,"LINESTRING (81.6291536 28.5990589, 81.6300696 28.5991251)",,
209982578,,residential,False,True,107.734,2,"LINESTRING (81.6291536 28.5990589, 81.6284577 28.5990534, 81.6280504 28.5990669)",,
209986047,,residential,False,True,85.724,,"LINESTRING (81.6291536 28.5990589, 81.6291234 28.5986619, 81.629171 28.5982912)",,
209983500,,residential,False,False,55.157,,"LINESTRING (81.6305153 28.5964459, 81.6304334 28.5969367)",,
209983500,,residential,False,True,67.754,,"LINESTRING (81.6305153 28.5964459, 81.6306602 28.59585)",,
209986069,,residential,False,True,138.784,,"LINESTRING (81.6305153 28.5964459, 81.6301881 28.5963847, 81.6300084 28.5961774, 81.6295634 28.595604)",,
327494421,,residential,False,False,133.68699999999998,,"LINESTRING (81.6305153 28.5964459, 81.6310814 28.5964918, 81.631619 28.5965247, 81.6318789 28.596553)",,
209990803,,residential,False,True,83.309,,"LINESTRING (81.6324187 28.5913859, 81.6325041 28.5916167, 81.6326235 28.5917604, 81.6327389 28.5919077, 81.6328902 28.5919771)",,
"[377517648, 209982937, 209981894]",,tertiary,False,False,48.028,2,"LINESTRING (81.6328902 28.5919771, 81.6328365 28.5920026, 81.6326944 28.5920713, 81.6326545 28.5920878, 81.6324575 28.5921824)",,yes
209990803,,residential,False,False,83.309,,"LINESTRING (81.6328902 28.5919771, 81.6327389 28.5919077, 81.6326235 28.5917604, 81.6325041 28.5916167, 81.6324187 28.5913859)",,
672180813,,residential,False,True,23.144,,"LINESTRING (81.6271171 28.5929822, 81.6269153 28.5930914)",,
210190458,,residential,False,True,158.204,,"LINESTRING (81.6271171 28.5929822, 81.6270024 28.5927923, 81.6268919 28.592619, 81.6262877 28.5917605)",,
672180813,,residential,False,False,51.059999999999995,,"LINESTRING (81.6271171 28.5929822, 81.6274259 28.5928489, 81.6275766 28.5927643)",,
209976828,Dailekh Road,residential,False,True,13.443,,"LINESTRING (81.6267569 28.5915151, 81.6266839 28.5914126)",,
210190452,,residential,False,True,53.322,,"LINESTRING (81.6267569 28.5915151, 81.6262877 28.5917605)",,
209976828,Dailekh Road,residential,False,False,160.33,,"LINESTRING (81.6267569 28.5915151, 81.6272758 28.5923273, 81.6275766 28.5927643)",,
209986050,,residential,False,False,43.339,,"LINESTRING (81.6312384 28.5948172, 81.6316541 28.5949539)",,
209986050,,residential,False,True,74.53299999999999,,"LINESTRING (81.6312384 28.5948172, 81.6309002 28.5947679, 81.6305434 28.5949634)",,
210190459,,residential,False,False,213.566,,"LINESTRING (81.6312384 28.5948172, 81.6316902 28.5934625, 81.6317791 28.5931867, 81.6318673 28.5929782)",,
210190459,,residential,False,False,45.556,,"LINESTRING (81.6318673 28.5929782, 81.6317394 28.5925842)",,
210190459,,residential,False,True,213.56599999999997,,"LINESTRING (81.6318673 28.5929782, 81.6317791 28.5931867, 81.6316902 28.5934625, 81.6312384 28.5948172)",,
787465435,,residential,False,False,353.406,,"LINESTRING (81.6318673 28.5929782, 81.632401 28.5928461, 81.6327298 28.5927636, 81.6327409 28.5930176, 81.6326344 28.5937324, 81.6324856 28.5943707, 81.6324426 28.5950642, 81.6324384 28.5951341)",,
210190460,,residential,False,False,50.894,,"LINESTRING (81.6251923 28.5918601, 81.6247369 28.5920828)",,
210190460,,residential,False,True,48.462,,"LINESTRING (81.6251923 28.5918601, 81.6254086 28.5917221, 81.6256152 28.5916354)",,
210190461,,residential,False,True,41.661,,"LINESTRING (81.6251923 28.5918601, 81.6253003 28.5920354, 81.6254111 28.5921813)",,
209981894,,tertiary,False,False,179.33,2,"LINESTRING (81.6317394 28.5925842, 81.6301381 28.5933742)",,
209981894,,tertiary,False,True,83.137,2,"LINESTRING (81.6317394 28.5925842, 81.6324575 28.5921824)",,
210190459,,residential,False,True,45.556,,"LINESTRING (81.6317394 28.5925842, 81.6318673 28.5929782)",,
672180813,,residential,False,True,39.97,,"LINESTRING (81.6262412 28.5933974, 81.6258915 28.5935843)",,
210190461,,residential,False,False,54.019999999999996,,"LINESTRING (81.6262412 28.5933974, 81.6260661 28.5931614, 81.6259825 28.5929709)",,
672180813,,residential,False,False,74.09100000000001,,"LINESTRING (81.6262412 28.5933974, 81.6266718 28.5932021, 81.6269153 28.5930914)",,
209981672,,residential,False,True,100.044,2,"LINESTRING (81.6235552 28.5921738, 81.6240873 28.5929427)",,
210190456,,residential,False,False,103.56200000000001,,"LINESTRING (81.6235552 28.5921738, 81.6240427 28.5919049, 81.6244537 28.5916788)",,
210190461,,residential,False,False,104.025,,"LINESTRING (81.6259825 28.5929709, 81.6254111 28.5921813)",,
210190450,,residential,False,True,83.99099999999999,,"LINESTRING (81.6259825 28.5929709, 81.6257114 28.593121, 81.6255501 28.5932063, 81.6254461 28.5930589, 81.6253651 28.5929439)",,
210190461,,residential,False,True,54.019999999999996,,"LINESTRING (81.6259825 28.5929709, 81.6260661 28.5931614, 81.6262412 28.5933974)",,
210191256,,residential,False,True,151.962,,"LINESTRING (81.6259825 28.5929709, 81.6264267 28.592766, 81.6258672 28.591981)",,
209981672,,residential,False,False,100.044,2,"LINESTRING (81.6240873 28.5929427, 81.6235552 28.5921738)",,
209981672,,residential,False,True,154.024,2,"LINESTRING (81.6240873 28.5929427, 81.6249578 28.5940979)",,
210190452,,residential,False,False,54.778999999999996,,"LINESTRING (81.6240873 28.5929427, 81.6242779 28.5928448, 81.6245678 28.5926884)",,
210190452,,residential,False,False,49.79,,"LINESTRING (81.6254111 28.5921813, 81.6258672 28.591981)",,
210190452,,residential,False,True,47.602,,"LINESTRING (81.6254111 28.5921813, 81.6249959 28.5924057)",,
210190461,,residential,False,True,104.025,,"LINESTRING (81.6254111 28.5921813, 81.6259825 28.5929709)",,
210190461,,residential,False,False,41.661,,"LINESTRING (81.6254111 28.5921813, 81.6253003 28.5920354, 81.6251923 28.5918601)",,
210190450,,residential,False,False,52.75,,"LINESTRING (81.6244537 28.5916788, 81.6247369 28.5920828)",,
210190450,,residential,False,True,55.121,,"LINESTRING (81.6244537 28.5916788, 81.624174 28.5912482)",,
210190456,,residential,False,False,33.812,,"LINESTRING (81.6244537 28.5916788, 81.6246156 28.5915683, 81.6247274 28.5914925)",,
210190456,,residential,False,True,103.56200000000001,,"LINESTRING (81.6244537 28.5916788, 81.6240427 28.5919049, 81.6235552 28.5921738)",,
210190450,,residential,False,False,43.916,,"LINESTRING (81.6247369 28.5920828, 81.6249959 28.5924057)",,
210190450,,residential,False,True,52.75,,"LINESTRING (81.6247369 28.5920828, 81.6244537 28.5916788)",,
210190460,,residential,False,True,50.894,,"LINESTRING (81.6247369 28.5920828, 81.6251923 28.5918601)",,
"[210191000, 210191006]",,residential,False,False,94.273,,"LINESTRING (81.6247369 28.5920828, 81.6243303 28.5923337, 81.6245678 28.5926884)",,
209982749,,residential,False,False,28.152,,"LINESTRING (81.6271692 28.5974601, 81.6273038 28.597684)",,
209982749,,residential,False,True,52.9,,"LINESTRING (81.6271692 28.5974601, 81.6269208 28.5970373)",,
210191001,,residential,False,False,88.977,,"LINESTRING (81.6271692 28.5974601, 81.6272807 28.5974019, 81.6280058 28.5971456)",,
210191001,,residential,False,True,88.977,,"LINESTRING (81.6280058 28.5971456, 81.6272807 28.5974019, 81.6271692 28.5974601)",,
210191002,,residential,False,False,52.400999999999996,,"LINESTRING (81.6280058 28.5971456, 81.6280532 28.5972371, 81.6281632 28.5973878, 81.6283092 28.5975304)",,
210191002,,residential,False,True,66.224,,"LINESTRING (81.6280058 28.5971456, 81.6279727 28.5970817, 81.6279003 28.5969121, 81.6278279 28.5967897, 81.6277363 28.5965997)",,
209982749,,residential,False,False,112.179,,"LINESTRING (81.627623 28.5981381, 81.6279629 28.598725, 81.6280504 28.5990669)",,
209982749,,residential,False,True,59.345,,"LINESTRING (81.627623 28.5981381, 81.6274157 28.5978348, 81.6273038 28.597684)",,
210191004,,residential,False,False,81.209,,"LINESTRING (81.627623 28.5981381, 81.6282141 28.5978693, 81.6283735 28.5978282)",,
209986047,,residential,False,False,85.724,,"LINESTRING (81.629171 28.5982912, 81.6291234 28.5986619, 81.6291536 28.5990589)",,
209986047,,residential,False,True,105.04,,"LINESTRING (81.629171 28.5982912, 81.6291849 28.5979872, 81.6290844 28.5976116, 81.6290347 28.5973608)",,
210191002,,residential,False,True,118.535,,"LINESTRING (81.629171 28.5982912, 81.6290134 28.5983026, 81.6288471 28.5983132, 81.628587 28.5983426, 81.6285226 28.5982144, 81.6284859 28.5980482, 81.6283735 28.5978282)",,
672180813,,residential,False,True,47.483,,"LINESTRING (81.6253688 28.5938696, 81.6249578 28.5940979)",,
210191006,,residential,False,True,85.712,,"LINESTRING (81.6253688 28.5938696, 81.6251655 28.5935689, 81.6249206 28.5932068)",,
672180813,,residential,False,False,60.098,,"LINESTRING (81.6253688 28.5938696, 81.6257738 28.5936439, 81.6258915 28.5935843)",,
210191252,,residential,False,False,52.326,,"LINESTRING (81.6249206 28.5932068, 81.6253651 28.5929439)",,
210191006,,residential,False,False,85.712,,"LINESTRING (81.6249206 28.5932068, 81.6251655 28.5935689, 81.6253688 28.5938696)",,
210191006,,residential,False,True,67.153,,"LINESTRING (81.6249206 28.5932068, 81.6246942 28.5928792, 81.6245678 28.5926884)",,
210190460,,residential,False,True,9.678,,"LINESTRING (81.6256152 28.5916354, 81.6256888 28.5915771)",,
210191256,,residential,False,False,45.631,,"LINESTRING (81.6256152 28.5916354, 81.6258672 28.591981)",,
210190460,,residential,False,False,48.462,,"LINESTRING (81.6256152 28.5916354, 81.6254086 28.5917221, 81.6251923 28.5918601)",,
209983531,,residential,False,False,48.115,2,"LINESTRING (81.6279723 28.591127, 81.6284429 28.5909986)",,
209983531,,residential,False,True,129.74,2,"LINESTRING (81.6279723 28.591127, 81.6266839 28.5914126)",,
209983501,,residential,False,True,193.0,,"LINESTRING (81.6279723 28.591127, 81.6281576 28.5919076, 81.6282488 28.5919689, 81.6286968 28.5918794, 81.6288927 28.5918381, 81.6290241 28.5918334, 81.6290789 28.5918488, 81.629133 28.5919266)",,
209976828,Dailekh Road,residential,False,False,30.505,,"LINESTRING (81.626521 28.5911785, 81.6266839 28.5914126)",,
210190460,,residential,False,False,50.222,,"LINESTRING (81.626521 28.5911785, 81.6260695 28.5913949)",,
210191252,,residential,False,True,52.326,,"LINESTRING (81.6253651 28.5929439, 81.6249206 28.5932068)",,
210190450,,residential,False,False,83.991,,"LINESTRING (81.6253651 28.5929439, 81.6254461 28.5930589, 81.6255501 28.5932063, 81.6257114 28.593121, 81.6259825 28.5929709)",,
210190450,,residential,False,True,69.87100000000001,,"LINESTRING (81.6253651 28.5929439, 81.6251356 28.5926183, 81.6249959 28.5924057)",,
210194169,,residential,False,False,98.983,,"LINESTRING (81.6262693 28.5947436, 81.6262425 28.5947172, 81.6261138 28.5946183, 81.626044 28.5945053, 81.6260387 28.5943734, 81.6260923 28.5941614, 81.6261278 28.5939366)",,
210194169,,residential,False,True,68.334,,"LINESTRING (81.6262693 28.5947436, 81.6262615 28.5948183, 81.6262159 28.5949785, 81.6262926 28.5953468)",,
965878522,,residential,False,False,95.287,,"LINESTRING (81.6262693 28.5947436, 81.62635 28.5947219, 81.6264356 28.5946914, 81.6265815 28.5946143, 81.6266998 28.5944405, 81.6267736 28.5942604, 81.6268529 28.5941182)",,
210190450,,residential,False,False,55.121,,"LINESTRING (81.624174 28.5912482, 81.6244537 28.5916788)",,
