osmid,highway,oneway,reversed,length,geometry,ref,lanes,maxspeed
179838038,residential,False,True,175.85600000000002,"LINESTRING (-5.5876127 33.6454253, -5.5875845 33.645202, -5.5875577 33.6450703, -5.5875067 33.6449151, -5.5874638 33.6448336, -5.5874176 33.64479, -5.5873458 33.6447443, -5.5871299 33.6446427, -5.5870065 33.6445707, -5.5869737 33.6445578, -5.5869374 33.6445455, -5.5868818 33.6445366, -5.5865955 33.644512, -5.5865277 33.6444947, -5.5864768 33.644473, -5.5864285 33.64444)",,,
441374841,tertiary,False,False,67.03200000000001,"LINESTRING (-5.5876127 33.6454253, -5.5870615 33.6455704, -5.5869257 33.6456151)",RP7027,,
441374841,tertiary,False,True,228.783,"LINESTRING (-5.5876127 33.6454253, -5.5878802 33.6453811, -5.5880928 33.645346, -5.58864 33.6452556, -5.5889283 33.6451886, -5.5894272 33.6450513, -5.5899791 33.6448566)",RP7027,,
8027599,tertiary,False,False,375.113,"LINESTRING (-5.5899791 33.6448566, -5.5899427 33.6453319, -5.589886 33.6462116, -5.5898669 33.6464518, -5.5898429 33.6467534, -5.5898358 33.6468644, -5.5898082 33.6472966, -5.5897976 33.6474632, -5.5898291 33.6482252)",RP7017,2,60
441374841,tertiary,False,False,228.783,"LINESTRING (-5.5899791 33.6448566, -5.5894272 33.6450513, -5.5889283 33.6451886, -5.58864 33.6452556, -5.5880928 33.645346, -5.5878802 33.6453811, -5.5876127 33.6454253)",RP7027,,
441374842,tertiary,False,True,163.274,"LINESTRING (-5.5899791 33.6448566, -5.5900153 33.6448185, -5.5905497 33.6442274, -5.5906114 33.6441436, -5.5906476 33.6440543, -5.5906597 33.6439784, -5.5906476 33.6438902, -5.5906127 33.6437707, -5.5905004 33.6435949)",RP7027;RP7017,,
87783506,tertiary,False,False,19.254,"LINESTRING (-5.586973 33.6398842, -5.5869783 33.6400573)",RP7027,,
727968605,residential,False,True,122.245,"LINESTRING (-5.586973 33.6398842, -5.5878326 33.6395213, -5.5878702 33.6395091, -5.5879359 33.6394923, -5.5879969 33.6394867, -5.5880687 33.6394968, -5.5881742 33.6395315)",,,
336965162,tertiary,False,True,132.978,"LINESTRING (-5.5905004 33.6435949, -5.5916696 33.6429001)",RP7017,2,60
87783506,tertiary,False,True,291.203,"LINESTRING (-5.5905004 33.6435949, -5.5903037 33.643434, -5.5895345 33.642805, -5.5893816 33.6427034, -5.5892167 33.6426018, -5.5886655 33.6423226, -5.5885904 33.6422825, -5.5885179 33.6422255, -5.5881621 33.6418689)",RP7027,,
441374842,tertiary,False,False,163.274,"LINESTRING (-5.5905004 33.6435949, -5.5906127 33.6437707, -5.5906476 33.6438902, -5.5906597 33.6439784, -5.5906476 33.6440543, -5.5906114 33.6441436, -5.5905497 33.6442274, -5.5900153 33.6448185, -5.5899791 33.6448566)",RP7027;RP7017,,
179838028,unclassified,False,True,69.098,"LINESTRING (-5.5854481 33.6462303, -5.5852792 33.645625)",,,
441374841,tertiary,False,False,26.993,"LINESTRING (-5.5854481 33.6462303, -5.5852033 33.6463622)",RP7027,,
441374841,tertiary,False,True,40.827,"LINESTRING (-5.5854481 33.6462303, -5.585652 33.6461075, -5.5858105 33.6460212)",RP7027,,
734462951,residential,False,True,60.638999999999996,"LINESTRING (-5.5854481 33.6462303, -5.5854991 33.6463743, -5.585593 33.6467617)",,,
441374841,tertiary,False,False,17.902,"LINESTRING (-5.5847521 33.6466054, -5.5845924 33.6466962)",RP7027,,
441374841,tertiary,False,True,24.764,"LINESTRING (-5.5847521 33.6466054, -5.5849767 33.6464844)",RP7027,,
734456754,residential,False,False,53.759,"LINESTRING (-5.5847521 33.6466054, -5.5846408 33.6461309)",,,
336965162,tertiary,False,False,23.903,"LINESTRING (-5.5949484 33.6420593, -5.5947554 33.6422021)",RP7017,2,60
889973833,residential,False,False,167.789,"LINESTRING (-5.5949484 33.6420593, -5.5947606 33.6415176, -5.5944441 33.6411558, -5.5941546 33.6407205)",,,
336965162,tertiary,False,False,132.978,"LINESTRING (-5.5916696 33.6429001, -5.5905004 33.6435949)",RP7017,2,60
336965162,tertiary,False,True,302.32,"LINESTRING (-5.5916696 33.6429001, -5.5918879 33.6428401, -5.5920115 33.6428061, -5.5925587 33.6427391, -5.5933754 33.6426531, -5.5936584 33.6426498, -5.593818 33.6426364, -5.5939749 33.6426085, -5.5941707 33.6425392, -5.5944684 33.6423919, -5.5947554 33.6422021)",RP7017,2,60
727694498,unclassified,False,False,147.35099999999997,"LINESTRING (-5.5916696 33.6429001, -5.5918304 33.642758, -5.5919176 33.642681, -5.5924447 33.6422132, -5.5925962 33.6419933, -5.5926552 33.6418738)",,,
179837988,residential,False,True,17.894,"LINESTRING (-5.5881037 33.639383, -5.5881451 33.6394432, -5.5881742 33.6395315)",,,
179837988,residential,False,False,17.894,"LINESTRING (-5.5881742 33.6395315, -5.5881451 33.6394432, -5.5881037 33.639383)",,,
179837988,residential,False,True,67.54599999999999,"LINESTRING (-5.5881742 33.6395315, -5.5882305 33.639766, -5.5882633 33.6401333)",,,
