osmid,highway,maxspeed,oneway,reversed,length,name,ref,geometry,lanes,junction,bridge
150635185,residential,,False,False,49.0,,,"LINESTRING (-2.7309836 34.9381404, -2.7311178 34.9381074, -2.7312908 34.9380645, -2.7314946 34.9380041)",,,
144276634,residential,,False,False,63.119,,,"LINESTRING (-2.7313417 34.9404909, -2.7315938 34.9406206, -2.7319278 34.9407932)",,,
362132119,residential,,False,False,23.805999999999997,,,"LINESTRING (-2.7313417 34.9404909, -2.7314383 34.9403688, -2.7314831 34.9403109)",,,
362132119,residential,,False,True,50.547000000000004,,,"LINESTRING (-2.7313417 34.9404909, -2.7312438 34.9406096, -2.7310279 34.9408657)",,,
362132119,residential,,False,True,34.275,,,"LINESTRING (-2.7301468 34.9419904, -2.7299416 34.9422487)",,,
362132119,residential,,False,False,53.34,,,"LINESTRING (-2.7301468 34.9419904, -2.7302836 34.9417947, -2.7304407 34.9415756)",,,
727551308,residential,,False,True,128.36100000000002,,,"LINESTRING (-2.7301468 34.9419904, -2.7302536 34.9420491, -2.7303587 34.9421069, -2.7309649 34.9424169, -2.7313398 34.9426035)",,,
362132119,residential,,False,True,15.299,,,"LINESTRING (-2.7320123 34.9396608, -2.7319211 34.9397763)",,,
362132119,residential,,False,False,43.707,,,"LINESTRING (-2.7320123 34.9396608, -2.731964 34.9394531, -2.7319318 34.9393431, -2.7319144 34.9392761)",,,
727551309,residential,,False,False,31.945999999999998,,,"LINESTRING (-2.7320123 34.9396608, -2.7320941 34.9395509, -2.7321973 34.9394168)",,,
144276015,residential,,False,False,83.115,,,"LINESTRING (-2.7345362 34.9448981, -2.7336379 34.9447696)",,,
403882481,tertiary,60,False,False,54.704,Boulevard Sidi Othmane,,"LINESTRING (-2.7345362 34.9448981, -2.7345457 34.94539)",,,
403882481,tertiary,60,False,True,70.669,Boulevard Sidi Othmane,,"LINESTRING (-2.7345362 34.9448981, -2.7345201 34.9442627)",,,
362132119,residential,,False,False,40.797,,,"LINESTRING (-2.731622 34.9401314, -2.7318715 34.9398268)",,,
362132119,residential,,False,True,23.637,,,"LINESTRING (-2.731622 34.9401314, -2.7314831 34.9403109)",,,
144276855,residential,30,True,False,62.251000000000005,Moulay Rachid,,"LINESTRING (-2.731622 34.9401314, -2.7318634 34.9402578, -2.7319631 34.9403123, -2.7321933 34.9404381)",,,
144280973,residential,,False,False,90.97399999999999,,,"LINESTRING (-2.731622 34.9401314, -2.7313752 34.940006, -2.7309354 34.939762, -2.7307866 34.939684)",,,
362132119,residential,,False,True,56.944,,,"LINESTRING (-2.7297532 34.9424922, -2.7294085 34.9429193)",,,
144276233,residential,,False,True,53.331,,,"LINESTRING (-2.7297532 34.9424922, -2.7299523 34.9425928, -2.730256 34.9427374)",,,
362132119,residential,,False,False,32.08,,,"LINESTRING (-2.7297532 34.9424922, -2.7298678 34.9423356, -2.7299416 34.9422487)",,,
144280961,residential,,False,True,58.43900000000001,,,"LINESTRING (-2.7304407 34.9415756, -2.7302367 34.9415287, -2.7299926 34.9414968, -2.7298115 34.9414814)",,,
362132119,residential,,False,False,95.374,,,"LINESTRING (-2.7304407 34.9415756, -2.7307329 34.9412186, -2.7310279 34.9408657)",,,
362132119,residential,,False,True,53.34,,,"LINESTRING (-2.7304407 34.9415756, -2.7302836 34.9417947, -2.7301468 34.9419904)",,,
144276015,residential,,False,False,114.299,,,"LINESTRING (-2.7314009 34.9444838, -2.7303656 34.9439038)",,,
144276015,residential,,False,True,19.81,,,"LINESTRING (-2.7314009 34.9444838, -2.7316101 34.9445321)",,,
362132120,residential,,False,False,119.163,,,"LINESTRING (-2.7314009 34.9444838, -2.7301079 34.9443254)",,,
362132119,residential,,False,False,56.944,,,"LINESTRING (-2.7294085 34.9429193, -2.7297532 34.9424922)",,,
144280974,residential,,False,False,54.842,,,"LINESTRING (-2.7294085 34.9429193, -2.7295567 34.9429974, -2.7296908 34.9430655, -2.7297767 34.9431084, -2.7299081 34.9431931)",,,
144280974,residential,,False,True,39.824,,,"LINESTRING (-2.7294085 34.9429193, -2.7292697 34.9428358, -2.7290605 34.9427028)",,,
"[144276015, 362132119]",residential,,False,True,156.598,,,"LINESTRING (-2.7294085 34.9429193, -2.7293555 34.942999, -2.7293046 34.9430765, -2.7292952 34.9431068, -2.7292985 34.9431375, -2.7293133 34.9431661, -2.7293334 34.9431909, -2.7293723 34.9432227, -2.7294394 34.9432717, -2.7303656 34.9439038)",,,
362132119,residential,,False,False,15.299,,,"LINESTRING (-2.7319211 34.9397763, -2.7320123 34.9396608)",,,
362132119,residential,,False,True,7.209,,,"LINESTRING (-2.7319211 34.9397763, -2.7318715 34.9398268)",,,
144276856,residential,,False,True,59.468,,,"LINESTRING (-2.7319211 34.9397763, -2.7322188 34.9399324, -2.7324682 34.9400676)",,,
144276015,residential,,False,True,114.299,,,"LINESTRING (-2.7303656 34.9439038, -2.7314009 34.9444838)",,,
144280982,residential,,False,True,34.954,,,"LINESTRING (-2.7303656 34.9439038, -2.7305505 34.9436284)",,,
"[362132119, 144276015]",residential,,False,False,156.59799999999998,,,"LINESTRING (-2.7303656 34.9439038, -2.7294394 34.9432717, -2.7293723 34.9432227, -2.7293334 34.9431909, -2.7293133 34.9431661, -2.7292985 34.9431375, -2.7292952 34.9431068, -2.7293046 34.9430765, -2.7293555 34.942999, -2.7294085 34.9429193)",,,
144280982,residential,,False,False,52.435,,,"LINESTRING (-2.7303656 34.9439038, -2.7302568 34.9440824, -2.7301079 34.9443254)",,,
144276160,residential,,False,False,39.56,,,"LINESTRING (-2.7310279 34.9408657, -2.7306765 34.9406569)",,,
144276160,residential,,False,True,63.071000000000005,,,"LINESTRING (-2.7310279 34.9408657, -2.7312398 34.9409834, -2.7314141 34.9410757, -2.7316046 34.9411791)",,,
362132119,residential,,False,False,50.547000000000004,,,"LINESTRING (-2.7310279 34.9408657, -2.7312438 34.9406096, -2.7313417 34.9404909)",,,
362132119,residential,,False,True,95.374,,,"LINESTRING (-2.7310279 34.9408657, -2.7307329 34.9412186, -2.7304407 34.9415756)",,,
144260142,tertiary,60,False,False,19.682,,RP6204,"LINESTRING (-2.7319144 34.9392761, -2.7317364 34.9391759)",2,,
144260142,tertiary,60,False,True,7.705,,RP6204,"LINESTRING (-2.7319144 34.9392761, -2.7319895 34.9393079)",2,,
362132119,residential,,False,True,43.707,,,"LINESTRING (-2.7319144 34.9392761, -2.7319318 34.9393431, -2.731964 34.9394531, -2.7320123 34.9396608)",,,
144276015,residential,,False,False,19.81,,,"LINESTRING (-2.7316101 34.9445321, -2.7314009 34.9444838)",,,
144276015,residential,,False,True,78.841,,,"LINESTRING (-2.7316101 34.9445321, -2.7324684 34.9446201)",,,
144280983,residential,,False,False,55.355,,,"LINESTRING (-2.7316101 34.9445321, -2.7314504 34.9450124)",,,
585754232,residential,,False,True,33.627,,,"LINESTRING (-2.7316101 34.9445321, -2.7318124 34.9442792)",,,
144276015,residential,,False,False,78.841,,,"LINESTRING (-2.7324684 34.9446201, -2.7316101 34.9445321)",,,
144276015,residential,,False,True,46.014,,,"LINESTRING (-2.7324684 34.9446201, -2.7329672 34.9446839)",,,
585754725,residential,,False,True,56.386,,,"LINESTRING (-2.7324684 34.9446201, -2.7325918 34.9441232)",,,
144276015,residential,,False,False,61.871,,,"LINESTRING (-2.7336379 34.9447696, -2.7329672 34.9446839)",,,
144276015,residential,,False,True,83.115,,,"LINESTRING (-2.7336379 34.9447696, -2.7345362 34.9448981)",,,
299274471,residential,,False,False,53.461,,,"LINESTRING (-2.7336379 34.9447696, -2.733666 34.9446212, -2.733748 34.9442975)",,,
144276160,residential,,False,False,59.349999999999994,,,"LINESTRING (-2.7328004 34.9418041, -2.7323905 34.9415924, -2.7322517 34.9415168)",,,
144276160,residential,,False,True,66.311,,,"LINESTRING (-2.7328004 34.9418041, -2.7331039 34.9419618, -2.7334135 34.9421251)",,,
144276354,residential,,False,False,101.38900000000001,,,"LINESTRING (-2.7328004 34.9418041, -2.7324857 34.9421762, -2.7322724 34.9424389, -2.7321713 34.942556)",,,
144276567,residential,,False,True,50.309,,,"LINESTRING (-2.7328004 34.9418041, -2.7329189 34.9416463, -2.7331007 34.9414246)",,,
144276160,residential,,False,False,9.556000000000001,,,"LINESTRING (-2.7322517 34.9415168, -2.7322013 34.9414904, -2.7321622 34.9414721)",,,
144276160,residential,,False,True,59.349999999999994,,,"LINESTRING (-2.7322517 34.9415168, -2.7323905 34.9415924, -2.7328004 34.9418041)",,,
144276639,residential,,True,False,51.194,,,"LINESTRING (-2.7322517 34.9415168, -2.7323361 34.9414193, -2.7324361 34.9412863, -2.732559 34.9411316)",,,
144276160,residential,,False,True,60.372,,,"LINESTRING (-2.7316046 34.9411791, -2.7321622 34.9414721)",,,
144276160,residential,,False,False,63.071,,,"LINESTRING (-2.7316046 34.9411791, -2.7314141 34.9410757, -2.7312398 34.9409834, -2.7310279 34.9408657)",,,
144276158,residential,,True,False,11.102,,,"LINESTRING (-2.7326042 34.9408744, -2.7326468 34.9409101, -2.7326992 34.9409355)",,roundabout,
144276688,residential,,True,False,26.194000000000003,,,"LINESTRING (-2.7326042 34.9408744, -2.732534 34.9409812, -2.7324592 34.9410776)",,,
585754248,residential,,False,True,28.269,,,"LINESTRING (-2.7287992 34.9400952, -2.7291089 34.9401085)",,,
727551306,residential,,False,True,44.091,,,"LINESTRING (-2.7287992 34.9400952, -2.7287681 34.9404909)",,,
144276158,residential,,True,False,31.241000000000003,,,"LINESTRING (-2.7329797 34.9408719, -2.7330165 34.9408085, -2.7330228 34.9407384, -2.7329979 34.9406712, -2.7329451 34.9406159)",,roundabout,
144276608,residential,,False,False,42.702999999999996,,,"LINESTRING (-2.7329797 34.9408719, -2.7330677 34.940913, -2.7333745 34.9410784)",,,
144276158,residential,,True,False,28.504,,,"LINESTRING (-2.7326992 34.9409355, -2.7327752 34.9409504, -2.732853 34.9409439, -2.7329238 34.9409167, -2.7329797 34.9408719)",,roundabout,
144280980,residential,,False,False,15.908,,,"LINESTRING (-2.7296063 34.9401105, -2.7294843 34.9400082)",,,
585754248,residential,,False,False,19.956,,,"LINESTRING (-2.7296063 34.9401105, -2.7293877 34.9401204)",,,
144276160,residential,,False,True,31.247,,,"LINESTRING (-2.7296063 34.9401105, -2.7297123 34.9401589, -2.7299014 34.9402534)",,,
144276158,residential,,True,False,29.326000000000004,,,"LINESTRING (-2.7328686 34.9405791, -2.7328056 34.9405686, -2.7327414 34.9405725, -2.732681 34.9405907, -2.7326289 34.9406217, -2.7325892 34.9406632)",,roundabout,
144276566,residential,,False,True,49.356,Rue Tarik Ibn Ziad,,"LINESTRING (-2.7334135 34.9421251, -2.7336915 34.9417442)",,,
144276160,residential,,False,False,66.311,,,"LINESTRING (-2.7334135 34.9421251, -2.7331039 34.9419618, -2.7328004 34.9418041)",,,
144276160,residential,,False,True,95.24799999999999,,,"LINESTRING (-2.7334135 34.9421251, -2.733694 34.9422762, -2.7342941 34.9425862)",,,
144276160,residential,,False,True,32.535,,,"LINESTRING (-2.7299014 34.9402534, -2.7302098 34.9404007)",,,
585754241,residential,,False,True,36.229,,,"LINESTRING (-2.7299014 34.9402534, -2.7298813 34.9405788)",,,
144276160,residential,,False,False,31.247,,,"LINESTRING (-2.7299014 34.9402534, -2.7297123 34.9401589, -2.7296063 34.9401105)",,,
144276158,residential,,True,False,24.868,,,"LINESTRING (-2.7325892 34.9406632, -2.7325674 34.9407042, -2.7325579 34.9407482, -2.732561 34.9407929, -2.7325768 34.9408357, -2.7326042 34.9408744)",,roundabout,
585754243,residential,,False,True,43.925,,,"LINESTRING (-2.7325892 34.9406632, -2.7324602 34.9405876, -2.7323154 34.9405096, -2.7321933 34.9404381)",,,
144276160,residential,,False,False,32.535,,,"LINESTRING (-2.7302098 34.9404007, -2.7299014 34.9402534)",,,
144280972,residential,,False,True,40.266,,,"LINESTRING (-2.7302098 34.9404007, -2.7305199 34.9401428)",,,
144276160,residential,,False,True,51.223,,,"LINESTRING (-2.7302098 34.9404007, -2.7304217 34.9405085, -2.7306765 34.9406569)",,,
727551303,residential,,False,False,35.902,,,"LINESTRING (-2.7302098 34.9404007, -2.7300435 34.9404931, -2.7298813 34.9405788)",,,
144276158,residential,,True,False,8.085,,,"LINESTRING (-2.7329451 34.9406159, -2.7328686 34.9405791)",,roundabout,
144276858,residential,,True,False,26.808999999999997,,,"LINESTRING (-2.7329451 34.9406159, -2.7330054 34.9405354, -2.7331026 34.9404123)",,,
144276233,residential,,False,False,40.372,,,"LINESTRING (-2.7306279 34.9429346, -2.7304781 34.9428545, -2.730284 34.9427523, -2.730256 34.9427374)",,,
144276233,residential,,False,True,34.192,,,"LINESTRING (-2.7306279 34.9429346, -2.7307677 34.943015, -2.7309383 34.9431072)",,,
727562118,residential,,False,True,59.807,,,"LINESTRING (-2.7306279 34.9429346, -2.7304579 34.9431458, -2.7302621 34.9433811)",,,
144280982,residential,,False,False,28.091,,,"LINESTRING (-2.7313109 34.9426522, -2.7311308 34.9428572)",,,
144280982,residential,,False,True,6.022,,,"LINESTRING (-2.7313109 34.9426522, -2.7313398 34.9426035)",,,
144276357,residential,,False,True,77.428,,,"LINESTRING (-2.7313109 34.9426522, -2.7316636 34.9428314, -2.7320284 34.9430249)",,,
144280982,residential,,False,False,14.554,,,"LINESTRING (-2.7310254 34.9429975, -2.7309383 34.9431072)",,,
144280982,residential,,False,True,18.336,,,"LINESTRING (-2.7310254 34.9429975, -2.7310748 34.942938, -2.7311308 34.9428572)",,,
299274345,residential,,False,False,77.815,,,"LINESTRING (-2.7310254 34.9429975, -2.7313956 34.9432151, -2.7317248 34.9433987)",,,
144280982,residential,,False,False,25.756,,,"LINESTRING (-2.7309383 34.9431072, -2.7307841 34.9433013)",,,
144280982,residential,,False,True,14.554,,,"LINESTRING (-2.7309383 34.9431072, -2.7310254 34.9429975)",,,
144276233,residential,,False,False,34.192,,,"LINESTRING (-2.7309383 34.9431072, -2.7307677 34.943015, -2.7306279 34.9429346)",,,
144280982,residential,,False,False,45.572,,,"LINESTRING (-2.731614 34.9422608, -2.7314571 34.9424587, -2.7313398 34.9426035)",,,
144280982,residential,,False,True,92.888,,,"LINESTRING (-2.731614 34.9422608, -2.7319331 34.9418453, -2.7321564 34.9415536)",,,
585754242,residential,,False,True,60.502,,,"LINESTRING (-2.731614 34.9422608, -2.731787 34.9423444, -2.7321713 34.942556)",,,
144276354,residential,,False,True,101.38900000000001,,,"LINESTRING (-2.7321713 34.942556, -2.7322724 34.9424389, -2.7324857 34.9421762, -2.7328004 34.9418041)",,,
585754242,residential,,False,False,60.502,,,"LINESTRING (-2.7321713 34.942556, -2.731787 34.9423444, -2.731614 34.9422608)",,,
585754242,residential,,False,True,74.654,,,"LINESTRING (-2.7321713 34.942556, -2.7323529 34.9426522, -2.7327378 34.9428468, -2.7328625 34.942916)",,,
144276357,residential,,False,True,27.218,,,"LINESTRING (-2.7325382 34.9432921, -2.7327919 34.9434212)",,,
144276357,residential,,False,False,55.156000000000006,,,"LINESTRING (-2.7325382 34.9432921, -2.7323261 34.9431788, -2.7320284 34.9430249)",,,
727562119,residential,,False,True,51.215999999999994,,,"LINESTRING (-2.7325382 34.9432921, -2.7326654 34.9431491, -2.7328625 34.942916)",,,
144276358,residential,,False,False,47.016,,,"LINESTRING (-2.733684 34.9433786, -2.7335653 34.9435558, -2.7335063 34.9436317, -2.7333815 34.943713)",,,
144276358,residential,,False,True,104.199,,,"LINESTRING (-2.733684 34.9433786, -2.7339622 34.943015, -2.7341902 34.9427269, -2.7342941 34.9425862)",,,
144276517,residential,,False,False,51.444,,,"LINESTRING (-2.733684 34.9433786, -2.7337705 34.9434492, -2.7338563 34.9435086, -2.7339864 34.9436053, -2.7340998 34.9436912)",,,
585754242,residential,,False,False,90.856,,,"LINESTRING (-2.733684 34.9433786, -2.7332219 34.9431106, -2.7328625 34.942916)",,,
144276358,residential,,False,False,15.983,,,"LINESTRING (-2.7333815 34.943713, -2.7332695 34.9438236)",,,
144276357,residential,,False,False,62.781,,,"LINESTRING (-2.7333815 34.943713, -2.7330543 34.9435547, -2.7327919 34.9434212)",,,
144276358,residential,,False,True,47.016,,,"LINESTRING (-2.7333815 34.943713, -2.7335063 34.9436317, -2.7335653 34.9435558, -2.733684 34.9433786)",,,
144276427,residential,,False,True,65.518,,,"LINESTRING (-2.7333815 34.943713, -2.7335045 34.9437104, -2.7340998 34.9436912)",,,
144276427,residential,,False,True,38.549,,,"LINESTRING (-2.7340998 34.9436912, -2.7345224 34.9436775)",,,
144276427,residential,,False,False,65.518,,,"LINESTRING (-2.7340998 34.9436912, -2.7335045 34.9437104, -2.7333815 34.943713)",,,
144276517,residential,,False,True,51.444,,,"LINESTRING (-2.7340998 34.9436912, -2.7339864 34.9436053, -2.7338563 34.9435086, -2.7337705 34.9434492, -2.733684 34.9433786)",,,
144276358,residential,,False,True,13.741,,,"LINESTRING (-2.733033 34.9441195, -2.7331117 34.9440141)",,,
144276518,residential,,False,False,10.582,,,"LINESTRING (-2.733033 34.9441195, -2.7329919 34.9442085)",,,
299274345,residential,,False,True,60.133,,,"LINESTRING (-2.733033 34.9441195, -2.7324832 34.9438206)",,,
144276427,residential,,False,False,38.549,,,"LINESTRING (-2.7345224 34.9436775, -2.7340998 34.9436912)",,,
403882481,tertiary,60,False,False,32.936,Boulevard Sidi Othmane,,"LINESTRING (-2.7345224 34.9436775, -2.7345222 34.9439737)",,,
403882481,tertiary,60,False,True,30.703,Boulevard Sidi Othmane,,"LINESTRING (-2.7345224 34.9436775, -2.7345255 34.9435448, -2.7345255 34.9434014)",,,
144276160,residential,,False,False,23.692999999999998,,,"LINESTRING (-2.7345362 34.9426615, -2.7344571 34.9426445, -2.7343887 34.9426247, -2.7342941 34.9425862)",,,
299274566,residential,,False,True,55.635,,,"LINESTRING (-2.7345362 34.9426615, -2.7348192 34.9426665, -2.7351183 34.942672, -2.7351464 34.9426709)",,,
403882481,tertiary,60,False,False,82.288,Boulevard Sidi Othmane,,"LINESTRING (-2.7345362 34.9426615, -2.7345255 34.942949, -2.7345255 34.9434014)",,,
403882481,tertiary,60,False,True,72.182,Boulevard Sidi Othmane,,"LINESTRING (-2.7345362 34.9426615, -2.7345362 34.9422026, -2.7345416 34.9420124)",,,
144276160,residential,,False,False,95.24799999999999,,,"LINESTRING (-2.7342941 34.9425862, -2.733694 34.9422762, -2.7334135 34.9421251)",,,
144276160,residential,,False,True,23.693,,,"LINESTRING (-2.7342941 34.9425862, -2.7343887 34.9426247, -2.7344571 34.9426445, -2.7345362 34.9426615)",,,
144276358,residential,,False,False,104.19900000000001,,,"LINESTRING (-2.7342941 34.9425862, -2.7341902 34.9427269, -2.7339622 34.943015, -2.733684 34.9433786)",,,
146995917,residential,,False,True,37.682,,,"LINESTRING (-2.7325918 34.9441232, -2.7329919 34.9442085)",,,
585754725,residential,,False,False,56.386,,,"LINESTRING (-2.7325918 34.9441232, -2.7324684 34.9446201)",,,
146995917,residential,,False,False,24.985,,,"LINESTRING (-2.7325918 34.9441232, -2.7324884 34.9441077, -2.7323905 34.9440868, -2.7323288 34.9440637)",,,
144276566,residential,,False,False,46.186,Rue Tarik Ibn Ziad,,"LINESTRING (-2.7342398 34.9410317, -2.7339544 34.9413749)",,,
144276566,residential,,False,True,49.184,Rue Tarik Ibn Ziad,,"LINESTRING (-2.7342398 34.9410317, -2.7342609 34.9410038, -2.7343727 34.9408561, -2.7345242 34.9406558)",,,
144277145,residential,,False,True,63.369,,,"LINESTRING (-2.7342398 34.9410317, -2.7338751 34.940835, -2.7336612 34.9407158)",,,
144276567,residential,,False,False,45.881,,,"LINESTRING (-2.7333745 34.9410784, -2.7332407 34.9412516, -2.7331007 34.9414246)",,,
144276567,residential,,False,True,48.054,,,"LINESTRING (-2.7333745 34.9410784, -2.7334607 34.9409636, -2.7336612 34.9407158)",,,
144276608,residential,,False,False,62.297,,,"LINESTRING (-2.7333745 34.9410784, -2.7336404 34.9412142, -2.7339544 34.9413749)",,,
144276608,residential,,False,True,42.702999999999996,,,"LINESTRING (-2.7333745 34.9410784, -2.7330677 34.940913, -2.7329797 34.9408719)",,,
144260142,tertiary,60,False,True,61.822,,RP6204,"LINESTRING (-2.7339542 34.9403545, -2.7345242 34.9406558)",2,,
