osmid,highway,oneway,reversed,length,name,geometry,lanes,ref,maxspeed,junction
125485381,residential,False,False,107.8,,"LINESTRING (-5.8389079 30.3243087, -5.8397829 30.3249165)",,,,
34007967,residential,False,False,143.542,Avenue Hassan II شارع الحسن الثاني,"LINESTRING (-5.8389079 30.3243087, -5.8387033 30.3245297, -5.8384537 30.3248085, -5.8381413 30.3251544, -5.8379891 30.3253272)",,,,
125485381,residential,False,True,120.404,,"LINESTRING (-5.8389079 30.3243087, -5.8386184 30.3240771, -5.8385827 30.3240394, -5.8385613 30.3240079, -5.8385455 30.3239662, -5.8385193 30.323895, -5.8384749 30.3238279, -5.8384321 30.3237841, -5.838335 30.3237119, -5.8380669 30.323532)",,,,
34007967,residential,False,False,30.779,Avenue Hassan II شارع الحسن الثاني,"LINESTRING (-5.8379891 30.3253272, -5.8377444 30.3255061)",,,,
125485366,residential,False,False,9.209,Avenue Atlas-Zaonite,"LINESTRING (-5.8379891 30.3253272, -5.838076 30.3253623)",,,,
34007967,residential,False,True,143.542,Avenue Hassan II شارع الحسن الثاني,"LINESTRING (-5.8379891 30.3253272, -5.8381413 30.3251544, -5.8384537 30.3248085, -5.8387033 30.3245297, -5.8389079 30.3243087)",,,,
125485366,residential,False,True,24.579,Avenue Atlas-Zaonite,"LINESTRING (-5.8379891 30.3253272, -5.8379042 30.3252955, -5.8377574 30.3252332)",,,,
125485366,residential,False,True,9.209,Avenue Atlas-Zaonite,"LINESTRING (-5.838076 30.3253623, -5.8379891 30.3253272)",,,,
125485366,residential,False,False,132.905,Avenue Atlas-Zaonite,"LINESTRING (-5.838076 30.3253623, -5.8383747 30.3254565, -5.8387606 30.3255664, -5.8393823 30.3257585)",,,,
731032879,residential,False,True,31.017000000000003,,"LINESTRING (-5.838076 30.3253623, -5.8380713 30.3254119, -5.8380657 30.3254529, -5.8380633 30.3254796, -5.8380657 30.3255173, -5.8380973 30.3256376)",,,,
190922044,primary,False,False,88.493,Avenue Mohamed V شارع الحسن الثاني,"LINESTRING (-5.8393823 30.3257585, -5.8397322 30.3250222)",2,RN9,60,
125485366,residential,False,True,132.905,Avenue Atlas-Zaonite,"LINESTRING (-5.8393823 30.3257585, -5.8387606 30.3255664, -5.8383747 30.3254565, -5.838076 30.3253623)",,,,
