osmid,lanes,name,highway,oneway,reversed,length,geometry,maxspeed,ref,junction
585778931,2,Boulevard Prince Sidi Mohamed شارع الأمير سيدي محمد,tertiary,False,False,56.637,"LINESTRING (-2.9268616 35.176675, -2.9268363 35.1766349, -2.9268225 35.1766026, -2.926571 35.1762249)",,,
1059390280,2,Avenue Youssef Ben Tachfine شارع يوسف بن تاشفين,tertiary,False,False,85.326,"LINESTRING (-2.9268616 35.176675, -2.9267004 35.1767407, -2.9265636 35.1768054, -2.9260352 35.1770388)",40,,
1092732762,2,Avenue Youssef Ben Tachfine شارع يوسف بن تاشفين,tertiary,False,True,15.010000000000002,"LINESTRING (-2.9268616 35.176675, -2.9268921 35.176699, -2.9269199 35.1767125, -2.9270075 35.176731)",40,,
1093266926,2,Avenue des Far شارع الجيش الملكي,secondary,False,True,3.875,"LINESTRING (-2.9246379 35.1733082, -2.9246747 35.1732906)",,,
32021038,4,Boulevard Prince Sidi Mohamed شارع الأمير سيدي محمد,tertiary,False,False,38.839,"LINESTRING (-2.9246379 35.1733082, -2.9245385 35.1731996, -2.9243668 35.1730385)",,,
585778797,2,Avenue des Far شارع الجيش الملكي,secondary,False,False,36.501000000000005,"LINESTRING (-2.9246379 35.1733082, -2.9244682 35.1733893, -2.9242913 35.173474)",,,
1092732761,2,Boulevard Prince Sidi Mohamed شارع الأمير سيدي محمد,tertiary,False,True,34.409,"LINESTRING (-2.9246379 35.1733082, -2.9247387 35.1734631, -2.9248157 35.1735814)",,,
31831477,2,Avenue Hassan II شارع الحسن الثاني,tertiary,False,True,85.782,"LINESTRING (-2.9228503 35.1756451, -2.9233046 35.1763213)",,,
31957109,,,residential,False,False,34.691,"LINESTRING (-2.9229567 35.175007, -2.9232913 35.1748569)",,,
31957109,,,residential,False,True,34.691,"LINESTRING (-2.9232913 35.1748569, -2.9229567 35.175007)",,,
31957130,,,residential,False,False,90.22,"LINESTRING (-2.9232913 35.1748569, -2.9227896 35.1741568)",,,
588479681,,,residential,False,True,53.666,"LINESTRING (-2.9232913 35.1748569, -2.9236145 35.1752608)",,,
"[588479683, 31957109]",,,residential,False,False,74.44,"LINESTRING (-2.9232913 35.1748569, -2.9236072 35.1747116, -2.9233638 35.1743959)",,,
31957130,,,residential,False,True,90.22,"LINESTRING (-2.9227896 35.1741568, -2.9232913 35.1748569)",,,
585778797,2,Avenue des Far شارع الجيش الملكي,secondary,False,True,10.85,"LINESTRING (-2.9227896 35.1741568, -2.9228936 35.1741089)",,,
585778931,2,Boulevard Prince Sidi Mohamed شارع الأمير سيدي محمد,tertiary,False,False,61.173,"LINESTRING (-2.9260042 35.1753701, -2.9256691 35.174893)",,,
31957177,2,Boulevard Caid Ahmed Riffi,tertiary,False,False,144.329,"LINESTRING (-2.9260042 35.1753701, -2.9253657 35.1756492, -2.9248989 35.1758532, -2.9246039 35.1759822)",,,
585778931,2,Boulevard Prince Sidi Mohamed شارع الأمير سيدي محمد,tertiary,False,True,67.15700000000001,"LINESTRING (-2.9260042 35.1753701, -2.9260701 35.1754696, -2.9261472 35.1755877, -2.9261693 35.1756215, -2.92628 35.1757897, -2.9263598 35.1758994)",,,
31957177,2,Boulevard Caid Ahmed Riffi,tertiary,False,True,15.994,"LINESTRING (-2.9234222 35.1764987, -2.9235774 35.1764309)",,,
31831477,2,Avenue Hassan II شارع الحسن الثاني,tertiary,False,False,22.436,"LINESTRING (-2.9234222 35.1764987, -2.9233709 35.1764199, -2.9233046 35.1763213)",,,
31831477,2,Avenue Hassan II شارع الحسن الثاني,tertiary,False,True,161.165,"LINESTRING (-2.9234222 35.1764987, -2.9234653 35.1765604, -2.9238901 35.1771918, -2.9242353 35.1777049, -2.9242755 35.1777692)",,,
"[551275512, 588479691]",,,residential,False,"[False, True]",308.51099999999997,"LINESTRING (-2.9234222 35.1764987, -2.9221433 35.1771024, -2.9221101 35.1771342, -2.9220964 35.1771575, -2.9220904 35.1771789, -2.9220927 35.1772038, -2.9222774 35.1775004, -2.9223458 35.1775995, -2.9229274 35.1784863)",,,
220734595,2,Avenue Youssef Ben Tachfine شارع يوسف بن تاشفين,tertiary,False,False,8.871,"LINESTRING (-2.9279048 35.1767425, -2.9278072 35.1767421)",40,,
585778930,2,Boulevard Moulay El Hassan I شارع مولاي الحسن الأول,secondary,False,False,32.626,"LINESTRING (-2.9279048 35.1767425, -2.927902 35.1764491)",,,
585778930,2,Boulevard Moulay El Hassan I شارع مولاي الحسن الأول,secondary,False,True,45.102,"LINESTRING (-2.9279048 35.1767425, -2.9279342 35.1771474)",,,
220734595,2,Avenue Youssef Ben Tachfine شارع يوسف بن تاشفين,tertiary,False,True,71.696,"LINESTRING (-2.9279048 35.1767425, -2.9282561 35.1767166, -2.928692 35.1767275)",40,,
167144686,,Rue Suez,residential,False,False,45.226,"LINESTRING (-2.9279201 35.1761901, -2.9274229 35.1762063)",,,
585778930,2,Boulevard Moulay El Hassan I شارع مولاي الحسن الأول,secondary,False,False,16.74,"LINESTRING (-2.9279201 35.1761901, -2.9279282 35.1760397)",,,
585778930,2,Boulevard Moulay El Hassan I شارع مولاي الحسن الأول,secondary,False,True,28.846,"LINESTRING (-2.9279201 35.1761901, -2.927902 35.1764491)",,,
31957285,,Avenue Abdelkhalek Torres,residential,False,True,64.08,"LINESTRING (-2.9279832 35.1756845, -2.9286879 35.175702)",,,
31957285,,Avenue Abdelkhalek Torres,residential,False,False,33.144999999999996,"LINESTRING (-2.9279832 35.1756845, -2.9278732 35.175673, -2.9278196 35.175662, -2.9277666 35.1756467, -2.9277049 35.175616, -2.9276506 35.1755798)",,,
585778930,2,Boulevard Moulay El Hassan I شارع مولاي الحسن الأول,secondary,False,False,62.655,"LINESTRING (-2.9279832 35.1756845, -2.9280294 35.1755244, -2.9281086 35.1753047, -2.9281783 35.1751446)",,,
585778930,2,Boulevard Moulay El Hassan I شارع مولاي الحسن الأول,secondary,False,True,39.812000000000005,"LINESTRING (-2.9279832 35.1756845, -2.9279369 35.1759794, -2.9279282 35.1760397)",,,
591037622,2,Boulevard Moulay El Hassan I شارع مولاي الحسن الأول,secondary,False,False,97.84,"LINESTRING (-2.9281783 35.1751446, -2.9285042 35.174306)",,,
178908276,,Rue Guelmim ز. كلميم,residential,False,True,29.739,"LINESTRING (-2.9281783 35.1751446, -2.9280087 35.1751331, -2.9278564 35.1751019)",,,
585778930,2,Boulevard Moulay El Hassan I شارع مولاي الحسن الأول,secondary,False,True,62.655,"LINESTRING (-2.9281783 35.1751446, -2.9281086 35.1753047, -2.9280294 35.1755244, -2.9279832 35.1756845)",,,
31957285,,Avenue Abdelkhalek Torres,residential,False,False,30.569,"LINESTRING (-2.9276506 35.1755798, -2.9274192 35.1753803)",,,
31957285,,Avenue Abdelkhalek Torres,residential,False,True,33.144999999999996,"LINESTRING (-2.9276506 35.1755798, -2.9277049 35.175616, -2.9277666 35.1756467, -2.9278196 35.175662, -2.9278732 35.175673, -2.9279832 35.1756845)",,,
588479693,,Rue Azilal,residential,False,False,58.129999999999995,"LINESTRING (-2.9276506 35.1755798, -2.9276097 35.175622, -2.9275614 35.1756587, -2.9274783 35.1757223, -2.9273509 35.1757958, -2.9271542 35.1759053)",,,
588699746,,Rue Damas زنقة دمشق,residential,False,True,54.966,"LINESTRING (-2.9276506 35.1755798, -2.9276787 35.1754866, -2.9276922 35.1754422, -2.9277022 35.1754011, -2.9277069 35.175365, -2.9277404 35.175092)",,,
31957355,,Rue du Zaire,residential,False,False,84.785,"LINESTRING (-2.9239833 35.174472, -2.9239679 35.1743943, -2.9239364 35.1743192, -2.9239042 35.1742556, -2.92386 35.174157, -2.923632 35.1737689)",,,
31957355,,Rue du Zaire,residential,False,True,61.152,"LINESTRING (-2.9239833 35.174472, -2.924016 35.1747755, -2.9240236 35.1750207)",,,
"[588479682, 31957356]",,,residential,False,False,123.787,"LINESTRING (-2.9239833 35.174472, -2.9242596 35.1744989, -2.9244347 35.174525, -2.9244826 35.1745318, -2.9245165 35.1745357, -2.9245681 35.1745351, -2.924614 35.1745293, -2.9246747 35.1745162, -2.9248678 35.1744447, -2.9250857 35.1743477, -2.9252612 35.1742661)",,,
727541500,,,residential,False,True,56.94,"LINESTRING (-2.9239833 35.174472, -2.9236655 35.1744343, -2.9233638 35.1743959)",,,
585778797,2,Avenue des Far شارع الجيش الملكي,secondary,False,False,55.479,"LINESTRING (-2.923632 35.1737689, -2.9231002 35.1740138)",,,
588479679,,,living_street,False,True,40.903,"LINESTRING (-2.923632 35.1737689, -2.9233909 35.1734583)",,,
31957355,,Rue du Zaire,residential,False,True,84.785,"LINESTRING (-2.923632 35.1737689, -2.92386 35.174157, -2.9239042 35.1742556, -2.9239364 35.1743192, -2.9239679 35.1743943, -2.9239833 35.174472)",,,
585778797,2,Avenue des Far شارع الجيش الملكي,secondary,False,True,68.39699999999999,"LINESTRING (-2.923632 35.1737689, -2.92408 35.1735851, -2.9242913 35.173474)",,,
588479683,,,residential,False,False,48.777,"LINESTRING (-2.9233638 35.1743959, -2.9231002 35.1740138)",,,
"[588479683, 31957109]",,,residential,False,True,74.44,"LINESTRING (-2.9233638 35.1743959, -2.9236072 35.1747116, -2.9232913 35.1748569)",,,
727541500,,,residential,False,False,56.94,"LINESTRING (-2.9233638 35.1743959, -2.9236655 35.1744343, -2.9239833 35.174472)",,,
