osmid,highway,oneway,reversed,length,ref,geometry,name,lanes,maxspeed,junction
90850518,residential,False,True,58.095,,"LINESTRING (-9.7359464 29.6967435, -9.7356684 29.6962802)",,,,
90850553,residential,False,False,37.728,,"LINESTRING (-9.7359464 29.6967435, -9.7356027 29.6969047)",,,,
90850553,residential,False,True,38.354,,"LINESTRING (-9.7359464 29.6967435, -9.7362964 29.6965806)",,,,
90850554,residential,False,False,31.027,,"LINESTRING (-9.735708 29.6944272, -9.7360124 29.6943381)",,,,
90850554,residential,False,True,243.849,,"LINESTRING (-9.735708 29.6944272, -9.7355571 29.6944453, -9.7353807 29.6944674, -9.7351795 29.6944796, -9.7350796 29.6944779, -9.7349469 29.6944563, -9.7348356 29.6944307, -9.7347155 29.6943946, -9.7343695 29.6942583, -9.734228 29.6941983, -9.7341241 29.694161, -9.7339826 29.6941103, -9.7339115 29.6940853, -9.7337499 29.6940398, -9.7336379 29.6940346, -9.7335434 29.6940369, -9.7334619 29.694058, -9.733418 29.6940748, -9.7333734 29.6940997, -9.7333161 29.6941389)",,,,
90850539,residential,False,True,165.449,,"LINESTRING (-9.7337088 29.6951373, -9.732371 29.6960665)",,,,
239806879,unclassified,False,False,152.289,,"LINESTRING (-9.7337088 29.6951373, -9.7339769 29.6954586, -9.7346379 29.6962438)",,,,
239806879,unclassified,False,True,104.437,,"LINESTRING (-9.7337088 29.6951373, -9.733525 29.6949459, -9.7330003 29.6944279)",,,,
90850539,residential,False,False,165.449,,"LINESTRING (-9.732371 29.6960665, -9.7337088 29.6951373)",,,,
90850539,residential,False,True,9.568,,"LINESTRING (-9.732371 29.6960665, -9.7322936 29.6961202)",,,,
407462354,primary,True,False,94.374,RR104,"LINESTRING (-9.732371 29.6960665, -9.7317065 29.6954443)",Avenue Hassan II شارع الحسن الثاني,2,60,
90850554,residential,False,True,31.027,,"LINESTRING (-9.7360124 29.6943381, -9.735708 29.6944272)",,,,
90850554,residential,False,False,28.448,,"LINESTRING (-9.7360124 29.6943381, -9.7361401 29.6942792, -9.7362725 29.6942181)",,,,
239806879,unclassified,False,True,9.784,,"LINESTRING (-9.7330003 29.6944279, -9.7329303 29.6943643)",,,,
731103230,residential,True,False,12.124,,"LINESTRING (-9.7330003 29.6944279, -9.7330673 29.6943357)",,,,
239806879,unclassified,False,False,104.437,,"LINESTRING (-9.7330003 29.6944279, -9.733525 29.6949459, -9.7337088 29.6951373)",,,,
90850518,residential,False,False,40.072,,"LINESTRING (-9.7354765 29.6959607, -9.7356684 29.6962802)",,,,
91965388,primary,True,False,19.521,RR104,"LINESTRING (-9.7354765 29.6959607, -9.7356552 29.6958787)",,,,
600576256,residential,False,True,72.301,,"LINESTRING (-9.7359705 29.7027681, -9.7352221 29.7027542)",,,,
90850572,residential,False,False,16.73,,"LINESTRING (-9.7357891 29.6997447, -9.7359423 29.6996745)",,,,
23725085,secondary,True,False,111.96600000000001,RP1909,"LINESTRING (-9.7357891 29.6997447, -9.7358496 29.6998446, -9.7363289 29.7006358)",Avenue Hassan II شارع الحسن الثاني,,,
23725085,secondary,True,False,62.605,RP1909,"LINESTRING (-9.7339334 29.6977036, -9.7343759 29.698115)",Avenue Hassan II شارع الحسن الثاني,,,
90850553,residential,False,True,10.378,,"LINESTRING (-9.7339334 29.6977036, -9.7340173 29.6976453)",,,,
90850551,secondary,True,False,52.692,RP1909,"LINESTRING (-9.7343829 29.697997, -9.7340173 29.6976453)",Avenue Hassan II شارع الحسن الثاني,2,60,
731103231,unclassified,True,False,13.138,,"LINESTRING (-9.7343829 29.697997, -9.7343759 29.698115)",,,,
310989340,residential,False,True,13.77,,"LINESTRING (-9.7357327 29.6993702, -9.7358606 29.6993155)",,,,
90850551,secondary,True,False,99.5,RP1909,"LINESTRING (-9.7357327 29.6993702, -9.7351393 29.6987118, -9.7350977 29.6986656)",Avenue Hassan II شارع الحسن الثاني,2,60,
407462354,primary,True,False,9.108,RR104,"LINESTRING (-9.7317065 29.6954443, -9.731636 29.6953899)",Avenue Hassan II شارع الحسن الثاني,2,60,
730253856,residential,True,False,66.753,,"LINESTRING (-9.7317065 29.6954443, -9.7322212 29.6950437)",شارع 20 غشت,,,
90850545,residential,False,True,10.653,,"LINESTRING (-9.730247 29.6942157, -9.73018 29.6942918)",Boulevard Omar Ben Khattab,,,
23725085,secondary,True,False,32.775,RP1909,"LINESTRING (-9.7343759 29.698115, -9.7346096 29.6983287)",Avenue Hassan II شارع الحسن الثاني,,,
731103231,unclassified,True,False,43.113,,"LINESTRING (-9.7343759 29.698115, -9.7343528 29.6985022)",,,,
90850553,residential,False,False,10.378,,"LINESTRING (-9.7340173 29.6976453, -9.7339334 29.6977036)",,,,
90850553,residential,False,True,70.885,,"LINESTRING (-9.7340173 29.6976453, -9.7346636 29.6973433)",,,,
90850551,secondary,True,False,101.995,RP1909,"LINESTRING (-9.7340173 29.6976453, -9.7337504 29.697388, -9.7333104 29.6969639)",Avenue Hassan II شارع الحسن الثاني,2,60,
90850572,residential,False,True,16.73,,"LINESTRING (-9.7359423 29.6996745, -9.7357891 29.6997447)",,,,
90850551,secondary,True,False,39.431,RP1909,"LINESTRING (-9.7359423 29.6996745, -9.7358914 29.6996006, -9.7357327 29.6993702)",Avenue Hassan II شارع الحسن الثاني,2,60,
600576256,residential,False,False,59.636,,"LINESTRING (-9.7341521 29.7027342, -9.7347694 29.7027457)",,,,
600567494,unclassified,False,False,255.979,,"LINESTRING (-9.7341521 29.7027342, -9.7341657 29.702311, -9.7341979 29.7017996, -9.7342649 29.7004343)",,,,
222815367,residential,False,False,76.572,,"LINESTRING (-9.7269187 29.6945808, -9.7263145 29.6950266)",,,,
33856754,tertiary,True,False,56.688,,"LINESTRING (-9.7269187 29.6945808, -9.7270662 29.6947329, -9.7272285 29.694914, -9.7272821 29.6949808)",Avenue Sidi Abderrahmane,,,
172507889,residential,False,True,11.064,,"LINESTRING (-9.7276058 29.6954144, -9.7274973 29.6953825)",,,,
172507889,residential,False,False,75.204,,"LINESTRING (-9.7276058 29.6954144, -9.7276874 29.6954551, -9.7277095 29.6954708, -9.72775 29.6955038, -9.7278009 29.695548, -9.7279297 29.6956785, -9.7279844 29.6957116, -9.7280242 29.6957246, -9.7280953 29.6957491, -9.7281735 29.695769, -9.7282367 29.6957732)",,,,
172508001,tertiary,True,False,115.05,,"LINESTRING (-9.7276058 29.6954144, -9.7275229 29.6951711, -9.7274804 29.695076, -9.7274352 29.6950048, -9.7272247 29.6947354, -9.727032 29.694521)",Avenue Sidi Abderrahmane,,,
172507889,residential,False,False,10.849,,"LINESTRING (-9.7289068 29.6957788, -9.7290175 29.6957623)",,,,
172507889,residential,False,True,64.737,,"LINESTRING (-9.7289068 29.6957788, -9.7285151 29.6957789, -9.7283461 29.6957774, -9.7282367 29.6957732)",,,,
177644591,residential,False,False,119.974,,"LINESTRING (-9.7289068 29.6957788, -9.7283944 29.6961472, -9.7282823 29.6962282, -9.7281964 29.6962906, -9.7280316 29.6964044, -9.7279415 29.6964571)",,,,
239806879,unclassified,False,False,9.179,,"LINESTRING (-9.7346379 29.6962438, -9.7346926 29.6963113)",,,,
172507890,primary,True,False,82.44800000000001,RR104,"LINESTRING (-9.7346379 29.6962438, -9.7339506 29.6965412, -9.7338755 29.6965771)",,,,
239806879,unclassified,False,True,152.289,,"LINESTRING (-9.7346379 29.6962438, -9.7339769 29.6954586, -9.7337088 29.6951373)",,,,
"[172507889, 730253854]",residential,False,False,64.09100000000001,,"LINESTRING (-9.7303175 29.6963119, -9.7303824 29.6962941, -9.7304385 29.6962748, -9.7307221 29.6961111, -9.7308759 29.6960075)",,,,
172507889,residential,False,True,148.929,,"LINESTRING (-9.7303175 29.6963119, -9.7302573 29.6963154, -9.7301803 29.6963056, -9.7301143 29.6962677, -9.7298659 29.695996, -9.7298102 29.6959417, -9.7297787 29.6959132, -9.7296949 29.6958654, -9.7295996 29.6958264, -9.7294448 29.6957909, -9.7292986 29.6957705, -9.7291269 29.6957559, -9.7290175 29.6957623)",,,,
205065014,residential,False,True,65.43799999999999,,"LINESTRING (-9.7303175 29.6963119, -9.7302282 29.696523, -9.730204 29.6965678, -9.7301711 29.6966125, -9.730133 29.6966517, -9.7299462 29.6967846)",Rue des Bananes,,,
172508001,tertiary,True,False,7.096,,"LINESTRING (-9.7279431 29.6965209, -9.7279415 29.6964571)",Avenue Sidi Abderrahmane,,,
172507894,tertiary,False,False,93.392,,"LINESTRING (-9.7279431 29.6965209, -9.727971 29.6966085, -9.7282625 29.6973134)",Avenue Sidi Abderrahmane,,,
407462353,primary,True,False,1.681,RR104,"LINESTRING (-9.7332357 29.6968753, -9.7332273 29.6968734, -9.7332187 29.6968721)",,2,,roundabout
90850553,residential,False,False,70.835,,"LINESTRING (-9.7353095 29.6970416, -9.7346636 29.6973433)",,,,
90850553,residential,False,True,32.152,,"LINESTRING (-9.7353095 29.6970416, -9.7356027 29.6969047)",,,,
310989329,residential,False,True,34.979,,"LINESTRING (-9.7353095 29.6970416, -9.7354741 29.6973218)",,,,
172508010,residential,False,False,13.001,,"LINESTRING (-9.7326752 29.6971936, -9.7327517 29.6972898)",,,,
"[204843825, 204843826, 739858954, 172508007]",residential,False,"[False, True]",408.35199999999986,,"LINESTRING (-9.7326752 29.6971936, -9.7321431 29.6974867, -9.7319937 29.6975343, -9.7317983 29.6976508, -9.731745 29.6977782, -9.7317373 29.6978138, -9.7317288 29.6978375, -9.7316954 29.6978656, -9.7314327 29.6980309, -9.7309752 29.6983817, -9.730929 29.6984203, -9.7309054 29.6984504, -9.730766 29.6986525, -9.7307345 29.6986997, -9.730709 29.6987288, -9.7306855 29.6987539, -9.7306567 29.6987702, -9.7305065 29.6988453, -9.730432 29.6988826, -9.7303596 29.6989216, -9.7302872 29.6989659, -9.7302396 29.6989857, -9.7301933 29.6989956, -9.7298024 29.699037, -9.7292937 29.6990944)",Rue el Hadadine,,,
172507902,residential,True,False,23.426,,"LINESTRING (-9.7327517 29.6972898, -9.7329481 29.6971662)",,,,
172508010,residential,False,False,99.888,,"LINESTRING (-9.7327517 29.6972898, -9.7333582 29.6980174)",,,,
172508010,residential,False,True,13.001,,"LINESTRING (-9.7327517 29.6972898, -9.7326752 29.6971936)",,,,
172507894,tertiary,False,False,22.016,,"LINESTRING (-9.7282625 29.6973134, -9.7283541 29.6974947)",Avenue Sidi Abderrahmane,,,
172507931,residential,False,False,17.123,,"LINESTRING (-9.7282625 29.6973134, -9.7281303 29.697416)",,,,
172507894,tertiary,False,True,93.392,,"LINESTRING (-9.7282625 29.6973134, -9.727971 29.6966085, -9.7279431 29.6965209)",Avenue Sidi Abderrahmane,,,
90850553,residential,False,False,70.885,,"LINESTRING (-9.7346636 29.6973433, -9.7340173 29.6976453)",,,,
90850553,residential,False,True,70.835,,"LINESTRING (-9.7346636 29.6973433, -9.7353095 29.6970416)",,,,
172507916,residential,False,False,36.983,,"LINESTRING (-9.7346636 29.6973433, -9.7348422 29.6976375)",,,,
172507917,residential,False,False,23.321,,"LINESTRING (-9.7281303 29.697416, -9.7283541 29.6974947)",Camino Qasba,,,
172507931,residential,False,True,17.123,,"LINESTRING (-9.7281303 29.697416, -9.7282625 29.6973134)",,,,
172507917,residential,False,True,80.46199999999999,,"LINESTRING (-9.7281303 29.697416, -9.7280221 29.6973921, -9.7279385 29.6973681, -9.7275648 29.6972479, -9.7274161 29.6972111, -9.7273871 29.6972086, -9.7273616 29.6972103, -9.7273374 29.6972173)",Camino Qasba,,,
172507917,residential,False,False,72.24000000000001,,"LINESTRING (-9.727185 29.6978491, -9.7272244 29.6975636, -9.7272541 29.6974335, -9.7272598 29.6974086, -9.7272731 29.6973505, -9.7273205 29.6972409, -9.7273374 29.6972173)",Camino Qasba,,,
172507917,residential,False,True,96.49399999999999,,"LINESTRING (-9.727185 29.6978491, -9.7271383 29.6979483, -9.7271034 29.6980322, -9.7270645 29.6981056, -9.7270095 29.6981965, -9.7268432 29.6984772, -9.7268358 29.6984939, -9.7267722 29.698638)",Camino Qasba,,,
172507943,residential,False,False,93.06700000000001,,"LINESTRING (-9.727185 29.6978491, -9.7272352 29.6980336, -9.7272583 29.6981446, -9.7272711 29.6981807, -9.7272867 29.698204, -9.7276459 29.6985553)",,,,
90850551,secondary,True,False,42.944,RP1909,"LINESTRING (-9.7346999 29.6982678, -9.7343829 29.697997)",Avenue Hassan II شارع الحسن الثاني,2,60,
23725085,secondary,True,False,56.805,RP1909,"LINESTRING (-9.7346096 29.6983287, -9.7349931 29.698716)",Avenue Hassan II شارع الحسن الثاني,,,
172507920,unclassified,True,False,11.042,,"LINESTRING (-9.7346096 29.6983287, -9.7346999 29.6982678)",,,,
310989329,residential,False,False,33.64,,"LINESTRING (-9.7361675 29.6984984, -9.7360088 29.6982291)",,,,
730192220,residential,False,False,34.843,,"LINESTRING (-9.7361675 29.6984984, -9.7363231 29.6987811)",,,,
172507920,unclassified,True,False,31.424,,"LINESTRING (-9.7343528 29.6985022, -9.7346096 29.6983287)",,,,
600567494,unclassified,False,True,215.034,,"LINESTRING (-9.7343528 29.6985022, -9.7342743 29.6998844, -9.7342649 29.7004343)",,,,
172507995,residential,False,False,69.385,,"LINESTRING (-9.7333717 29.6987004, -9.733384 29.6993243)",,,,
172507995,residential,False,True,75.957,,"LINESTRING (-9.7333717 29.6987004, -9.7333582 29.6980174)",,,,
172507928,residential,False,False,92.952,,"LINESTRING (-9.7333717 29.6987004, -9.7332429 29.6985708, -9.7331243 29.6982668, -9.7331134 29.6982185, -9.7331314 29.6981896, -9.7333582 29.6980174)",,,,
172507929,residential,False,True,74.821,,"LINESTRING (-9.7333717 29.6987004, -9.7332427 29.698864, -9.7332242 29.6988951, -9.7332165 29.6989132, -9.7332128 29.6989295, -9.7332118 29.6989542, -9.7332276 29.6993329)",,,,
172507991,residential,False,False,77.37299999999999,,"LINESTRING (-9.7333717 29.6987004, -9.7335286 29.6988838, -9.7335573 29.6990103, -9.733571 29.6992901, -9.7336111 29.6993369)",,,,
172508010,residential,False,False,129.835,,"LINESTRING (-9.7341108 29.69861, -9.7340905 29.6997775)",,,,
172508010,residential,False,True,61.958000000000006,,"LINESTRING (-9.7341108 29.69861, -9.734053 29.698589, -9.7340114 29.6985657, -9.7339645 29.6985343, -9.7338894 29.6984865, -9.7336802 29.6983293, -9.7336094 29.6982675)",,,,
731128750,residential,False,False,67.098,,"LINESTRING (-9.7341108 29.69861, -9.7341254 29.6985622, -9.7341295 29.6985285, -9.7341241 29.6984871, -9.734112 29.6984341, -9.7340832 29.6983776, -9.7340396 29.6983048, -9.7339858 29.6982478, -9.7339394 29.6981996, -9.7338334 29.6980889)",,,,
172507891,residential,False,True,62.839,,"LINESTRING (-9.7267722 29.698638, -9.727261 29.6988279, -9.7273646 29.6988715)",,,,
172507917,residential,False,False,96.494,,"LINESTRING (-9.7267722 29.698638, -9.7268358 29.6984939, -9.7268432 29.6984772, -9.7270095 29.6981965, -9.7270645 29.6981056, -9.7271034 29.6980322, -9.7271383 29.6979483, -9.727185 29.6978491)",Camino Qasba,,,
172507917,residential,False,True,127.77199999999999,,"LINESTRING (-9.7267722 29.698638, -9.726744 29.698751, -9.7267351 29.6987911, -9.7266769 29.6990527, -9.7266032 29.699454, -9.7265676 29.6995804, -9.7265455 29.6996614, -9.7265042 29.6997616)",Camino Qasba,,,
172507891,residential,False,False,23.351,,"LINESTRING (-9.7275822 29.698963, -9.7273646 29.6988715)",,,,
172507891,residential,False,True,329.1890000000001,,"LINESTRING (-9.7275822 29.698963, -9.7278477 29.6990952, -9.728118 29.6992367, -9.7283225 29.6993538, -9.728405 29.6994103, -9.7284633 29.6994581, -9.728525 29.6995157, -9.7285417 29.6995428, -9.7285501 29.6995653, -9.7285501 29.6995821, -9.7285431 29.6996095, -9.728238 29.7000417, -9.7281937 29.7001256, -9.7281669 29.7002013, -9.7281535 29.7002607, -9.7281475 29.7003318, -9.7281548 29.7004104, -9.7281585 29.7004251, -9.7281817 29.7005164, -9.728232 29.7006661, -9.7282518 29.7007177, -9.7282655 29.7007351, -9.7283292 29.7008053, -9.7283728 29.7008519, -9.7283868 29.7008726, -9.7283942 29.7008901, -9.7283972 29.7009157, -9.7283936 29.7011478, -9.7283845 29.7013375)",,,,
172507943,residential,False,True,51.88300000000001,,"LINESTRING (-9.7275822 29.698963, -9.7277374 29.6986814, -9.7277398 29.6986717, -9.7277384 29.6986618, -9.7277351 29.6986502, -9.7277284 29.698642, -9.7276459 29.6985553)",,,,
172507894,tertiary,False,False,265.048,,"LINESTRING (-9.7292937 29.6990944, -9.7292809 29.699248, -9.7292409 29.6994927, -9.7290869 29.6999151, -9.7288844 29.7003667, -9.7287461 29.7006964, -9.7286591 29.7009038, -9.7285078 29.7013687)",Avenue Sidi Abderrahmane,,,
172507894,tertiary,False,True,200.691,,"LINESTRING (-9.7292937 29.6990944, -9.7292644 29.6989318, -9.7283541 29.6974947)",Avenue Sidi Abderrahmane,,,
"[204843825, 739858954, 204843826, 172508007]",residential,False,"[False, True]",408.352,,"LINESTRING (-9.7292937 29.6990944, -9.7298024 29.699037, -9.7301933 29.6989956, -9.7302396 29.6989857, -9.7302872 29.6989659, -9.7303596 29.6989216, -9.730432 29.6988826, -9.7305065 29.6988453, -9.7306567 29.6987702, -9.7306855 29.6987539, -9.730709 29.6987288, -9.7307345 29.6986997, -9.730766 29.6986525, -9.7309054 29.6984504, -9.730929 29.6984203, -9.7309752 29.6983817, -9.7314327 29.6980309, -9.7316954 29.6978656, -9.7317288 29.6978375, -9.7317373 29.6978138, -9.731745 29.6977782, -9.7317983 29.6976508, -9.7319937 29.6975343, -9.7321431 29.6974867, -9.7326752 29.6971936)",Rue el Hadadine,,,
172508005,residential,False,False,21.98,,"LINESTRING (-9.7336111 29.6993369, -9.733384 29.6993243)",,,,
172507991,residential,False,False,69.93,,"LINESTRING (-9.7336111 29.6993369, -9.7336286 29.6994342, -9.7336326 29.6997613, -9.7336369 29.6997752, -9.7336457 29.6997834, -9.7336621 29.699788, -9.7337016 29.6997901, -9.7338492 29.6997843)",,,,
172507991,residential,False,True,77.373,,"LINESTRING (-9.7336111 29.6993369, -9.733571 29.6992901, -9.7335573 29.6990103, -9.7335286 29.6988838, -9.7333717 29.6987004)",,,,
172507995,residential,False,False,15.137,,"LINESTRING (-9.733384 29.6993243, -9.7332276 29.6993329)",,,,
172507995,residential,False,True,69.385,,"LINESTRING (-9.733384 29.6993243, -9.7333717 29.6987004)",,,,
172508005,residential,False,True,21.98,,"LINESTRING (-9.733384 29.6993243, -9.7336111 29.6993369)",,,,
172508005,residential,False,False,24.249000000000002,,"LINESTRING (-9.733384 29.6993243, -9.7333901 29.699415, -9.7333986 29.699542)",,,,
172507995,residential,False,True,15.137,,"LINESTRING (-9.7332276 29.6993329, -9.733384 29.6993243)",,,,
172507929,residential,False,False,74.821,,"LINESTRING (-9.7332276 29.6993329, -9.7332118 29.6989542, -9.7332128 29.6989295, -9.7332165 29.6989132, -9.7332242 29.6988951, -9.7332427 29.698864, -9.7333717 29.6987004)",,,,
172507995,residential,False,False,64.689,,"LINESTRING (-9.7332276 29.6993329, -9.7331397 29.6993398, -9.7331022 29.6993457, -9.7330871 29.6993515, -9.7330794 29.6993591, -9.733073 29.6993687, -9.733069 29.6993806, -9.7330633 29.6998046)",,,,
172507927,residential,False,True,61.18299999999999,,"LINESTRING (-9.7333986 29.699542, -9.7332953 29.6996771, -9.733253 29.6997423, -9.7332323 29.6997866, -9.7332182 29.6998285, -9.7331947 29.7000493)",,,,
172508005,residential,False,False,87.994,,"LINESTRING (-9.7333986 29.699542, -9.7335203 29.6997781, -9.7335347 29.6998186, -9.7335387 29.6998483, -9.7335387 29.6998722, -9.733532 29.699973, -9.7335246 29.7000091, -9.7335119 29.7000248, -9.7334931 29.7000359, -9.7334656 29.7000411, -9.7331947 29.7000493)",,,,
172508005,residential,False,True,24.249000000000002,,"LINESTRING (-9.7333986 29.699542, -9.7333901 29.699415, -9.733384 29.6993243)",,,,
172507917,residential,False,False,127.77199999999999,,"LINESTRING (-9.7265042 29.6997616, -9.7265455 29.6996614, -9.7265676 29.6995804, -9.7266032 29.699454, -9.7266769 29.6990527, -9.7267351 29.6987911, -9.726744 29.698751, -9.7267722 29.698638)",Camino Qasba,,,
172507917,residential,False,True,222.29199999999997,,"LINESTRING (-9.7265042 29.6997616, -9.7268846 29.6998099, -9.7269118 29.6998249, -9.7269321 29.6998355, -9.7269455 29.6998475, -9.7269519 29.6998597, -9.7269529 29.6998728, -9.7269499 29.6998882, -9.7269217 29.6999642, -9.7267641 29.7004104, -9.7267499 29.7004443, -9.7267433 29.7004682, -9.7267432 29.7004887, -9.7267484 29.7005019, -9.7267569 29.7005104, -9.7267933 29.7005458, -9.726863 29.7006137, -9.7268724 29.7006288, -9.7268784 29.7006431, -9.7268821 29.7006609, -9.726868 29.7009766, -9.7268593 29.7010418, -9.7268439 29.7010989, -9.7267346 29.7013577)",Camino Qasba,,,
172507991,residential,False,True,23.319,,"LINESTRING (-9.7340905 29.6997775, -9.7338492 29.6997843)",,,,
172508010,residential,False,False,74.333,,"LINESTRING (-9.7340905 29.6997775, -9.7340582 29.7004454)",,,,
172508010,residential,False,True,129.835,,"LINESTRING (-9.7340905 29.6997775, -9.7341108 29.69861)",,,,
172507995,residential,False,True,64.689,,"LINESTRING (-9.7330633 29.6998046, -9.733069 29.6993806, -9.733073 29.6993687, -9.7330794 29.6993591, -9.7330871 29.6993515, -9.7331022 29.6993457, -9.7331397 29.6993398, -9.7332276 29.6993329)",,,,
172507927,residential,False,False,61.183,,"LINESTRING (-9.7331947 29.7000493, -9.7332182 29.6998285, -9.7332323 29.6997866, -9.733253 29.6997423, -9.7332953 29.6996771, -9.7333986 29.699542)",,,,
172508005,residential,False,True,87.994,,"LINESTRING (-9.7331947 29.7000493, -9.7334656 29.7000411, -9.7334931 29.7000359, -9.7335119 29.7000248, -9.7335246 29.7000091, -9.733532 29.699973, -9.7335387 29.6998722, -9.7335387 29.6998483, -9.7335347 29.6998186, -9.7335203 29.6997781, -9.7333986 29.699542)",,,,
172508005,residential,False,False,34.55,,"LINESTRING (-9.7331947 29.7000493, -9.7331163 29.7000557, -9.7330371 29.7000691, -9.732848 29.7001209)",,,,
172508005,residential,False,True,34.55,,"LINESTRING (-9.732848 29.7001209, -9.7330371 29.7000691, -9.7331163 29.7000557, -9.7331947 29.7000493)",,,,
172507998,residential,False,False,21.368,,"LINESTRING (-9.7340582 29.7004454, -9.7338371 29.7004389)",,,,
172507998,residential,False,True,20.003,,"LINESTRING (-9.7340582 29.7004454, -9.7342649 29.7004343)",,,,
172508010,residential,False,True,74.333,,"LINESTRING (-9.7340582 29.7004454, -9.7340905 29.6997775)",,,,
172508010,residential,False,False,172.529,,"LINESTRING (-9.7340582 29.7004454, -9.7340222 29.7013296, -9.7340067 29.7019963)",,,,
172507998,residential,False,False,20.003,,"LINESTRING (-9.7342649 29.7004343, -9.7340582 29.7004454)",,,,
600567494,unclassified,False,False,215.034,,"LINESTRING (-9.7342649 29.7004343, -9.7342743 29.6998844, -9.7343528 29.6985022)",,,,
600567494,unclassified,False,True,255.979,,"LINESTRING (-9.7342649 29.7004343, -9.7341979 29.7017996, -9.7341657 29.702311, -9.7341521 29.7027342)",,,,
23725085,secondary,True,False,14.82,RP1909,"LINESTRING (-9.7363289 29.7006358, -9.736408 29.70075)",Avenue Hassan II شارع الحسن الثاني,,,
310989319,residential,False,True,12.404,,"LINESTRING (-9.7283845 29.7013375, -9.7285078 29.7013687)",,,,
172507891,residential,False,False,329.189,,"LINESTRING (-9.7283845 29.7013375, -9.7283936 29.7011478, -9.7283972 29.7009157, -9.7283942 29.7008901, -9.7283868 29.7008726, -9.7283728 29.7008519, -9.7283292 29.7008053, -9.7282655 29.7007351, -9.7282518 29.7007177, -9.728232 29.7006661, -9.7281817 29.7005164, -9.7281585 29.7004251, -9.7281548 29.7004104, -9.7281475 29.7003318, -9.7281535 29.7002607, -9.7281669 29.7002013, -9.7281937 29.7001256, -9.728238 29.7000417, -9.7285431 29.6996095, -9.7285501 29.6995821, -9.7285501 29.6995653, -9.7285417 29.6995428, -9.728525 29.6995157, -9.7284633 29.6994581, -9.728405 29.6994103, -9.7283225 29.6993538, -9.728118 29.6992367, -9.7278477 29.6990952, -9.7275822 29.698963)",,,,
310989319,residential,False,False,129.666,,"LINESTRING (-9.7283845 29.7013375, -9.7282815 29.7013189, -9.7281441 29.7012921, -9.7280529 29.7012892, -9.7279999 29.7012871, -9.7279704 29.7012889, -9.7279469 29.701295, -9.7279275 29.7013052, -9.727904 29.7013189, -9.7278809 29.7013273, -9.7278554 29.7013334, -9.7277152 29.7013288, -9.7276177 29.7013235, -9.7275466 29.7013224, -9.7274802 29.7013334, -9.7274266 29.7013468, -9.727393 29.7013614, -9.7273669 29.7013777, -9.7273495 29.701394, -9.727335 29.7014158, -9.7272331 29.7016034)",,,,
310989319,residential,False,False,12.404,,"LINESTRING (-9.7285078 29.7013687, -9.7283845 29.7013375)",,,,
172507894,tertiary,False,False,72.315,,"LINESTRING (-9.7285078 29.7013687, -9.728478 29.7014367, -9.7284506 29.7015532, -9.728418 29.702011)",Avenue Sidi Abderrahmane,,,
172507894,tertiary,False,True,265.048,,"LINESTRING (-9.7285078 29.7013687, -9.7286591 29.7009038, -9.7287461 29.7006964, -9.7288844 29.7003667, -9.7290869 29.6999151, -9.7292409 29.6994927, -9.7292809 29.699248, -9.7292937 29.6990944)",Avenue Sidi Abderrahmane,,,
