osmid,oneway,lanes,ref,highway,maxspeed,junction,reversed,length,geometry,name,bridge
172594250,False,2,,tertiary,60,,False,67.295,"LINESTRING (-3.8488448 35.1490691, -3.8488372 35.1492469, -3.8488224 35.1495188, -3.848807 35.1496734)",Rue Rabat شارع الرباط,
178570440,False,2,RR610,secondary,40,,True,111.13,"LINESTRING (-3.8488448 35.1490691, -3.8486454 35.1491241, -3.848345 35.1492008, -3.8482229 35.1492392, -3.8479856 35.1493346, -3.8478005 35.1494092, -3.8477214 35.149453)",Rue Oujda زنقة وجدة,
586358943,False,2,RR610,secondary,60,,True,61.378,"LINESTRING (-3.8488448 35.1490691, -3.8488369 35.1489372, -3.8488346 35.1487125, -3.8488663 35.148519)",Rue Casablanca زنقة الدار البيضاء,
95236563,False,,,residential,,,True,16.945,"LINESTRING (-3.8489237 35.1503779, -3.8490142 35.1503884, -3.8491067 35.150406)",Rue Sidi Bennour,
172594250,False,2,,tertiary,60,,True,51.349000000000004,"LINESTRING (-3.8489237 35.1503779, -3.8488814 35.1501438, -3.8488251 35.1499234)",Rue Rabat شارع الرباط,
586415389,False,,,residential,,,False,8.895,"LINESTRING (-3.8470308 35.1504361, -3.8471245 35.1504591)",,
"[586415386, 95226102]",False,,,residential,,,True,68.37700000000001,"LINESTRING (-3.8470308 35.1504361, -3.8468791 35.1503944, -3.8468496 35.150379, -3.8468276 35.1503538, -3.8468215 35.1503242, -3.8468617 35.1499311)",,
586415418,False,,,residential,,,True,48.042,"LINESTRING (-3.8472875 35.1496745, -3.8474169 35.1500934)",,
178570440,False,2,RR610,secondary,40,,False,46.516999999999996,"LINESTRING (-3.8472875 35.1496745, -3.8474169 35.1496131, -3.8477214 35.149453)",Rue Oujda زنقة وجدة,
178570440,False,2,RR610,secondary,40,,True,36.147999999999996,"LINESTRING (-3.8472875 35.1496745, -3.847146 35.1497524, -3.8470428 35.1498105, -3.8469663 35.1498653)",Rue Oujda زنقة وجدة,
95225993,False,,,residential,,,True,67.576,"LINESTRING (-3.8469663 35.1498653, -3.8471245 35.1504591)",,
178570440,False,2,RR610,secondary,40,,True,11.999,"LINESTRING (-3.8469663 35.1498653, -3.8468617 35.1499311)",Rue Oujda زنقة وجدة,
178570440,False,2,RR610,secondary,40,,False,36.147999999999996,"LINESTRING (-3.8469663 35.1498653, -3.8470428 35.1498105, -3.847146 35.1497524, -3.8472875 35.1496745)",Rue Oujda زنقة وجدة,
95225993,False,,,residential,,,False,67.576,"LINESTRING (-3.8471245 35.1504591, -3.8469663 35.1498653)",,
586415389,False,,,residential,,,True,8.895,"LINESTRING (-3.8471245 35.1504591, -3.8470308 35.1504361)",,
95225993,False,,,residential,,,True,18.307000000000002,"LINESTRING (-3.8471245 35.1504591, -3.8472109 35.1505085, -3.847284 35.1505593)",,
178570440,False,2,RR610,secondary,40,,True,4.415,"LINESTRING (-3.8459158 35.1506813, -3.8458833 35.1507108)",Rue Oujda زنقة وجدة,
95225989,False,,,residential,,,True,31.985,"LINESTRING (-3.8459158 35.1506813, -3.8460636 35.1506851, -3.8462662 35.1507041)",,
178570440,False,2,RR610,secondary,40,,False,119.828,"LINESTRING (-3.8459158 35.1506813, -3.8462663 35.1503993, -3.8466311 35.1501219, -3.8468617 35.1499311)",Rue Oujda زنقة وجدة,
95225989,False,,,residential,,,False,32.354,"LINESTRING (-3.8466169 35.1507491, -3.8464537 35.1507179, -3.8462662 35.1507041)",,
95226176,False,,,residential,,,True,51.066,"LINESTRING (-3.8488251 35.1499234, -3.8487755 35.1499859, -3.8487446 35.1500375, -3.8487259 35.1500918, -3.8487024 35.1501992, -3.8486611 35.1503574)",,
172594250,False,2,,tertiary,60,,False,51.349000000000004,"LINESTRING (-3.8488251 35.1499234, -3.8488814 35.1501438, -3.8489237 35.1503779)",Rue Rabat شارع الرباط,
172594250,False,2,,tertiary,60,,True,27.887999999999998,"LINESTRING (-3.8488251 35.1499234, -3.8488077 35.1497973, -3.848807 35.1496734)",Rue Rabat شارع الرباط,
242878943,False,,,residential,,,False,53.196,"LINESTRING (-3.847284 35.1505593, -3.8474169 35.1500934)",,
95225993,False,,,residential,,,False,18.307000000000002,"LINESTRING (-3.847284 35.1505593, -3.8472109 35.1505085, -3.8471245 35.1504591)",,
95226193,False,,,residential,,,True,67.78299999999999,"LINESTRING (-3.847284 35.1505593, -3.8475698 35.1506329, -3.8476939 35.1506526, -3.8477978 35.1506625, -3.8480107 35.1506863)",,
95226169,False,,,residential,,,False,19.747,"LINESTRING (-3.8480582 35.1505247, -3.8480992 35.1503503)",,
95226169,False,,,residential,,,True,18.481,"LINESTRING (-3.8480582 35.1505247, -3.8480107 35.1506863)",,
95226182,False,,,residential,,,True,44.382,"LINESTRING (-3.8480582 35.1505247, -3.8485368 35.1506033)",,
95225983,False,,,residential,,,False,51.093,"LINESTRING (-3.8486611 35.1503574, -3.8480992 35.1503503)",,
95226176,False,,,residential,,,False,51.066,"LINESTRING (-3.8486611 35.1503574, -3.8487024 35.1501992, -3.8487259 35.1500918, -3.8487446 35.1500375, -3.8487755 35.1499859, -3.8488251 35.1499234)",,
95226176,False,,,residential,,,True,29.586999999999996,"LINESTRING (-3.8486611 35.1503574, -3.848585 35.1505068, -3.8485368 35.1506033)",,
95225983,False,,,residential,,,True,51.093,"LINESTRING (-3.8480992 35.1503503, -3.8486611 35.1503574)",,
95226169,False,,,residential,,,True,19.747,"LINESTRING (-3.8480992 35.1503503, -3.8480582 35.1505247)",,
"[586415418, 95225983]",False,,,residential,,,False,81.362,"LINESTRING (-3.8480992 35.1503503, -3.8477261 35.1503714, -3.8476469 35.1503728, -3.8476087 35.15037, -3.8475658 35.150356, -3.8475383 35.1503352, -3.8474169 35.1500934)",,
95226169,False,,,residential,,,False,18.481,"LINESTRING (-3.8480107 35.1506863, -3.8480582 35.1505247)",,
95226193,False,,,residential,,,True,42.723,"LINESTRING (-3.8480107 35.1506863, -3.8484684 35.1507733)",,
95226193,False,,,residential,,,False,67.783,"LINESTRING (-3.8480107 35.1506863, -3.8477978 35.1506625, -3.8476939 35.1506526, -3.8475698 35.1506329, -3.847284 35.1505593)",,
178570440,False,2,RR610,secondary,40,,False,11.999,"LINESTRING (-3.8468617 35.1499311, -3.8469663 35.1498653)",Rue Oujda زنقة وجدة,
586365192,False,,,residential,,,True,32.096,"LINESTRING (-3.8468617 35.1499311, -3.8466022 35.1497354)",,
"[586415386, 95226102]",False,,,residential,,,False,68.377,"LINESTRING (-3.8468617 35.1499311, -3.8468215 35.1503242, -3.8468276 35.1503538, -3.8468496 35.150379, -3.8468791 35.1503944, -3.8470308 35.1504361)",,
178570440,False,2,RR610,secondary,40,,True,119.828,"LINESTRING (-3.8468617 35.1499311, -3.8466311 35.1501219, -3.8462663 35.1503993, -3.8459158 35.1506813)",Rue Oujda زنقة وجدة,
95225989,False,,,residential,,,False,31.985,"LINESTRING (-3.8462662 35.1507041, -3.8460636 35.1506851, -3.8459158 35.1506813)",,
95225989,False,,,residential,,,True,32.354,"LINESTRING (-3.8462662 35.1507041, -3.8464537 35.1507179, -3.8466169 35.1507491)",,
95226182,False,,,residential,,,False,44.382,"LINESTRING (-3.8485368 35.1506033, -3.8480582 35.1505247)",,
95226176,False,,,residential,,,False,29.586999999999996,"LINESTRING (-3.8485368 35.1506033, -3.848585 35.1505068, -3.8486611 35.1503574)",,
95226176,False,,,residential,,,True,19.905,"LINESTRING (-3.8485368 35.1506033, -3.8484965 35.1507097, -3.8484684 35.1507733)",,
95236534,False,,,residential,,,False,25.984,"LINESTRING (-3.8493079 35.1445392, -3.8495936 35.1445337)",,
95236534,False,,,residential,,,True,28.402,"LINESTRING (-3.8493079 35.1445392, -3.8489968 35.1445622)",,
95236598,False,,,residential,,,True,40.117,"LINESTRING (-3.8493079 35.1445392, -3.8492502 35.1447048, -3.8491765 35.1448835)",,
95236430,False,,,residential,,,False,90.977,"LINESTRING (-3.850535 35.149123, -3.8510835 35.1484387)",,
95236430,False,,,residential,,,True,61.832,"LINESTRING (-3.850535 35.149123, -3.8501702 35.1495923)",,
95236599,False,,,residential,,,False,18.904,"LINESTRING (-3.850535 35.149123, -3.850708 35.1492173)",,
95236599,False,,,residential,,,True,16.646,"LINESTRING (-3.850535 35.149123, -3.8503848 35.1490374)",,
95236502,False,,,residential,,,False,53.201,"LINESTRING (-3.8518935 35.1442935, -3.8523043 35.1446342)",,
178570451,False,2,RR610,secondary,60,,False,23.243,"LINESTRING (-3.8518935 35.1442935, -3.8517246 35.1444504)",Rue Casablanca زنقة الدار البيضاء,
178570451,False,2,RR610,secondary,60,,True,33.663,"LINESTRING (-3.8518935 35.1442935, -3.8520813 35.1440326)",Rue Casablanca زنقة الدار البيضاء,
95236423,False,,,residential,,,False,19.959,"LINESTRING (-3.8515958 35.1471392, -3.8517809 35.1472357)",,
95236423,False,,,residential,,,True,20.971,"LINESTRING (-3.8515958 35.1471392, -3.8514081 35.1470296)",,
95236445,False,,,residential,,,False,59.459,"LINESTRING (-3.8515958 35.1471392, -3.8512367 35.1475861)",,
95236496,False,,,residential,,,True,63.985,"LINESTRING (-3.851914 35.1456771, -3.8515113 35.146149)",,
95236594,False,,,residential,,,False,16.549,"LINESTRING (-3.851914 35.1456771, -3.8517744 35.1455816)",,
95236594,False,,,residential,,,True,22.229,"LINESTRING (-3.851914 35.1456771, -3.8521179 35.1457874)",,
95236463,False,,,residential,,,False,38.67,"LINESTRING (-3.8496271 35.1446905, -3.8499984 35.1448601)",,
586358947,False,2,,tertiary,,,False,27.012999999999998,"LINESTRING (-3.8496271 35.1446905, -3.8495989 35.1448123, -3.8495635 35.1449277)",Rue Bir Anzaren,
586358948,False,2,,tertiary,,,True,17.798,"LINESTRING (-3.8496271 35.1446905, -3.8496177 35.1445984, -3.8495936 35.1445337)",Rue Bir Anzaren,
95236438,False,,,residential,,,False,41.71,"LINESTRING (-3.8496924 35.1438471, -3.8494493 35.143529)",,
586358949,False,,,residential,,,False,11.688,"LINESTRING (-3.8496924 35.1438471, -3.849815 35.1438155)",,
586358949,False,,,residential,,,True,26.145,"LINESTRING (-3.8496924 35.1438471, -3.8494166 35.1439136)",,
95236599,False,,,residential,,,False,20.191,"LINESTRING (-3.8498524 35.1487326, -3.8500388 35.1488313)",,
178678685,False,,,residential,,,False,62.641000000000005,"LINESTRING (-3.8498524 35.1487326, -3.8496016 35.1490714, -3.8494903 35.1492118)",,
178678685,False,,,residential,,,True,87.292,"LINESTRING (-3.8498524 35.1487326, -3.8501434 35.148385, -3.8503687 35.1480713)",,
95236611,False,,,residential,,,False,71.666,"LINESTRING (-3.8525212 35.142976, -3.8520692 35.143504)",Rue Sudan,
95236611,False,,,residential,,,True,41.553,"LINESTRING (-3.8525212 35.142976, -3.8527753 35.1426654)",Rue Sudan,
586358976,False,,,residential,,,False,31.997,"LINESTRING (-3.8525212 35.142976, -3.852194 35.1428701)",,
586358976,False,,,residential,,,True,27.127,"LINESTRING (-3.8525212 35.142976, -3.8527651 35.1431165)",,
95236437,False,,,residential,,,False,20.155,"LINESTRING (-3.8500522 35.1463004, -3.8502346 35.1464034)",,
178570451,False,2,RR610,secondary,60,,True,82.35,"LINESTRING (-3.8500522 35.1463004, -3.8505524 35.145683)",Rue Casablanca زنقة الدار البيضاء,
586358944,False,2,RR610,secondary,60,,False,37.911,"LINESTRING (-3.8500522 35.1463004, -3.8498215 35.1465844)",Rue Casablanca زنقة الدار البيضاء,
586358945,False,2,,tertiary,,,True,31.22,"LINESTRING (-3.8500522 35.1463004, -3.8499114 35.1462389, -3.8497652 35.1461479)",Rue Bir Anzaren,
586358949,False,,,residential,,,False,26.145,"LINESTRING (-3.8494166 35.1439136, -3.8496924 35.1438471)",,
95236561,False,,,residential,,,False,47.344,"LINESTRING (-3.8494166 35.1439136, -3.8492918 35.1437348, -3.8491288 35.1435599)",,
586358949,False,,,residential,,,True,37.72,"LINESTRING (-3.8494166 35.1439136, -3.8492945 35.1439514, -3.8490397 35.1440545)",,
178692405,True,,,residential,,,False,32.044,"LINESTRING (-3.8486333 35.1469572, -3.8484992 35.1472237)",,
586358942,False,,,residential,,,True,47.84,"LINESTRING (-3.8486333 35.1469572, -3.8481499 35.1471271)",Rue Tidghine,
590291543,False,,,residential,,,False,25.528,"LINESTRING (-3.8486333 35.1469572, -3.8488868 35.1468585)",Rue Tidghine,
178678678,False,,,residential,,,True,54.235,"LINESTRING (-3.8549361 35.1442055, -3.8544764 35.1445163)",,
178678680,False,,,residential,,,False,36.81,"LINESTRING (-3.8549361 35.1442055, -3.854592 35.1440311)",,
"[586358968, 178678678]",False,,,residential,,,False,83.182,"LINESTRING (-3.8549361 35.1442055, -3.8551055 35.1440655, -3.8551122 35.144026, -3.8550827 35.1439755, -3.8550358 35.1439317, -3.85462 35.1437266)",,
95236485,False,,,residential,,,False,15.141,"LINESTRING (-3.8496204 35.1502464, -3.8497478 35.1501587)",,
95236485,False,,,residential,,,True,27.909999999999997,"LINESTRING (-3.8496204 35.1502464, -3.8494789 35.150356, -3.8494554 35.1503681, -3.8494179 35.1503725, -3.8493723 35.1503654)",,
95236597,False,,,residential,,,True,56.7,"LINESTRING (-3.8496204 35.1502464, -3.8496568 35.1499345, -3.8497143 35.1497436)",,
95236426,False,,,residential,,,False,8.247,"LINESTRING (-3.8496029 35.1492776, -3.849678 35.1493192)",,
95236426,False,,,residential,,,True,12.583,"LINESTRING (-3.8496029 35.1492776, -3.8494903 35.1492118)",,
95236615,False,,,residential,,,True,51.6,"LINESTRING (-3.8496029 35.1492776, -3.8494983 35.1497337)",Rue Mohammadia,
95236445,False,,,residential,,,False,88.419,"LINESTRING (-3.8507241 35.1482632, -3.8502198 35.1489431)",,
95236445,False,,,residential,,,True,52.613,"LINESTRING (-3.8507241 35.1482632, -3.8510285 35.1478608)",,
306453986,False,,,residential,,,False,19.656,"LINESTRING (-3.8507241 35.1482632, -3.8505404 35.14817)",,
306453986,False,,,residential,,,True,19.275,"LINESTRING (-3.8507241 35.1482632, -3.8509092 35.1483477)",,
95236613,False,,,residential,,,False,26.18,"LINESTRING (-3.8530156 35.1427951, -3.8527753 35.1426654)",,
178570448,False,2,RR610,secondary,60,,True,63.224,"LINESTRING (-3.8530156 35.1427951, -3.8533755 35.1423086)",Rue Tamassint,
178570448,False,2,RR610,secondary,60,,False,42.394,"LINESTRING (-3.8530156 35.1427951, -3.8528493 35.1430173, -3.8527651 35.1431165)",Rue Tamassint,
178570437,False,,,residential,,,True,62.545,"LINESTRING (-3.8516387 35.1427034, -3.8519436 35.1432076)",Rue Libya,
178570437,False,,,residential,,,False,32.295,"LINESTRING (-3.8516387 35.1427034, -3.8515851 35.1426168, -3.8514724 35.1424468)",Rue Libya,
"[586358952, 95236520]",False,,,residential,,,False,89.143,"LINESTRING (-3.8516387 35.1427034, -3.8510285 35.1428065, -3.8506842 35.1428846)",,
586358952,False,,,residential,,,True,65.952,"LINESTRING (-3.8516387 35.1427034, -3.8519821 35.1426672, -3.8521041 35.1426628, -3.8522503 35.1426563, -3.8523602 35.1426661)",,
95236534,False,,,residential,,,False,36.861,"LINESTRING (-3.8495936 35.1445337, -3.849999 35.144535)",,
95236534,False,,,residential,,,True,25.984,"LINESTRING (-3.8495936 35.1445337, -3.8493079 35.1445392)",,
586358948,False,2,,tertiary,,,False,17.798,"LINESTRING (-3.8495936 35.1445337, -3.8496177 35.1445984, -3.8496271 35.1446905)",Rue Bir Anzaren,
586358948,False,2,,tertiary,,,True,38.497,"LINESTRING (-3.8495936 35.1445337, -3.84956 35.1444756, -3.8494863 35.1443933, -3.8493334 35.1442639)",Rue Bir Anzaren,
95236405,False,,,residential,,,True,55.606,"LINESTRING (-3.8512512 35.148533, -3.8515884 35.1481158)",Rue Tanger زنقة طنجة,
306453986,False,,,residential,,,True,19.261,"LINESTRING (-3.8512512 35.148533, -3.8514362 35.1486174)",,
586365286,False,,,residential,,,False,90.714,"LINESTRING (-3.8512512 35.148533, -3.850708 35.1492173)",Rue Tanger زنقة طنجة,
306453986,False,,,residential,,,False,18.54,"LINESTRING (-3.8512512 35.148533, -3.8511962 35.1485078, -3.8510835 35.1484387)",,
95236425,False,,,residential,,,True,27.279,"LINESTRING (-3.8500281 35.1448737, -3.8498665 35.1450804)",Rue Jbal El Ayachi,
95236463,False,,,residential,,,False,35.104,"LINESTRING (-3.8500281 35.1448737, -3.8503473 35.1450513)",,
95236463,False,,,residential,,,True,3.095,"LINESTRING (-3.8500281 35.1448737, -3.8499984 35.1448601)",,
95236425,False,,,residential,,,False,48.117,"LINESTRING (-3.8500281 35.1448737, -3.8501816 35.1447365, -3.8502614 35.1446423, -3.8502708 35.1445842, -3.8502748 35.1445107)",Rue Jbal El Ayachi,
95236557,False,,,residential,,,False,36.247,"LINESTRING (-3.8517246 35.1444504, -3.8514121 35.144248)",,
178570451,False,2,RR610,secondary,60,,False,48.189,"LINESTRING (-3.8517246 35.1444504, -3.8513812 35.1447805)",Rue Casablanca زنقة الدار البيضاء,
178570451,False,2,RR610,secondary,60,,True,23.243,"LINESTRING (-3.8517246 35.1444504, -3.8518935 35.1442935)",Rue Casablanca زنقة الدار البيضاء,
95236562,False,,,residential,,,True,52.931999999999995,"LINESTRING (-3.8514081 35.1433143, -3.8512297 35.1435753, -3.8511693 35.1436531, -3.851113 35.1437244)",,
586358950,False,,,residential,,,False,50.251000000000005,"LINESTRING (-3.8514081 35.1433143, -3.851738 35.143232, -3.8519436 35.1432076)",Rue Nekor,
586358950,False,,,residential,,,True,66.493,"LINESTRING (-3.8514081 35.1433143, -3.8511774 35.1433439, -3.8509467 35.1433833, -3.8506866 35.1434097)",Rue Nekor,
95236426,False,,,residential,,,False,17.006,"LINESTRING (-3.850024 35.1494969, -3.8501702 35.1495923)",,
95236426,False,,,residential,,,True,9.013,"LINESTRING (-3.850024 35.1494969, -3.8499382 35.1494563)",,
95236477,False,,,residential,,,True,60.718,"LINESTRING (-3.850024 35.1494969, -3.8503848 35.1490374)",,
95236418,False,,,residential,,,False,15.862,"LINESTRING (-3.8508831 35.1437261, -3.8508371 35.1435885)",,
95236418,False,,,residential,,,True,12.43,"LINESTRING (-3.8508831 35.1437261, -3.8508958 35.1438374)",,
95236471,False,,,residential,,,True,20.905,"LINESTRING (-3.8508831 35.1437261, -3.851113 35.1437244)",,
95236576,False,,,residential,,,True,14.788,"LINESTRING (-3.8506866 35.1434097, -3.8505249 35.143424)",Rue Nekor,
586358950,False,,,residential,,,False,66.493,"LINESTRING (-3.8506866 35.1434097, -3.8509467 35.1433833, -3.8511774 35.1433439, -3.8514081 35.1433143)",Rue Nekor,
586358955,False,,,residential,,,False,58.391,"LINESTRING (-3.8506866 35.1434097, -3.8506839 35.1431432, -3.8506852 35.1430357, -3.8506842 35.1428846)",,
586358941,False,,,residential,,,False,21.097,"LINESTRING (-3.8514074 35.1480308, -3.8512109 35.1479299)",,
586358941,False,,,residential,,,True,18.978,"LINESTRING (-3.8514074 35.1480308, -3.8515884 35.1481158)",,
95236430,False,,,residential,,,False,115.34899999999999,"LINESTRING (-3.8514074 35.1480308, -3.8519821 35.1473553, -3.8519794 35.1473333, -3.8519633 35.1473125, -3.8517809 35.1472357)",,
95236430,False,,,residential,,,True,54.094,"LINESTRING (-3.8514074 35.1480308, -3.8512914 35.1481678, -3.851162 35.1483406, -3.8510835 35.1484387)",,
95236533,False,,,residential,,,True,2.685,"LINESTRING (-3.8485971 35.1447706, -3.8485714 35.1447825)",,
95236548,False,,,residential,,,True,54.157,"LINESTRING (-3.8485971 35.1447706, -3.8491765 35.1448835)",,
95236533,False,,,residential,,,False,43.528999999999996,"LINESTRING (-3.8485971 35.1447706, -3.8487554 35.1446653, -3.8488506 35.1446083, -3.8489968 35.1445622)",,
95236567,False,,,residential,,,True,70.879,"LINESTRING (-3.851338 35.1453083, -3.8509159 35.1458442)",Rue Abi Talib,
95236594,False,,,residential,,,False,34.761,"LINESTRING (-3.851338 35.1453083, -3.8510345 35.1451182)",,
95236594,False,,,residential,,,True,15.049,"LINESTRING (-3.851338 35.1453083, -3.8514694 35.1453906)",,
95236613,False,,,residential,,,True,30.276,"LINESTRING (-3.8524944 35.1425192, -3.8527753 35.1426654)",,
586358981,False,,,residential,,,False,37.117,"LINESTRING (-3.8524944 35.1425192, -3.852713 35.1422373)",Rue Jordan,
586358981,False,,,residential,,,True,20.389,"LINESTRING (-3.8524944 35.1425192, -3.8523602 35.1426661)",Rue Jordan,
178678631,False,,,residential,,,False,50.9,"LINESTRING (-3.8498938 35.1440854, -3.849999 35.144535)",,
586358953,False,,,residential,,,True,30.855,"LINESTRING (-3.8498938 35.1440854, -3.849815 35.1438155)",,
95236428,False,,,residential,,,True,54.684,"LINESTRING (-3.8498938 35.1440854, -3.8496248 35.1441707, -3.8493334 35.1442639)",,
95236508,False,,,residential,,,False,30.156999999999996,"LINESTRING (-3.8498938 35.1440854, -3.8500388 35.144083, -3.8502252 35.1440753)",,
95236426,False,,,residential,,,True,19.179,"LINESTRING (-3.8505082 35.1497765, -3.8503352 35.1496778)",,
95236426,False,,,residential,,,False,34.08,"LINESTRING (-3.8505082 35.1497765, -3.8505954 35.1498357, -3.8507009 35.1498806, -3.8508345 35.1499213)",,
95236530,False,,,residential,,,False,62.278999999999996,"LINESTRING (-3.8505082 35.1497765, -3.8507295 35.1495232, -3.8508917 35.1493127)",,
95236460,False,,,residential,,,False,26.759,"LINESTRING (-3.85313 35.1421759, -3.8533755 35.1423086)",Rue Abu Dhabi,
95236460,False,,,residential,,,True,7.968,"LINESTRING (-3.85313 35.1421759, -3.8530623 35.1421304)",Rue Abu Dhabi,
95236611,False,,,residential,,,False,63.268,"LINESTRING (-3.85313 35.1421759, -3.8527753 35.1426654)",Rue Sudan,
95236463,False,,,residential,,,True,22.898,"LINESTRING (-3.8508099 35.1453463, -3.8506208 35.1452103)",,
178570451,False,2,RR610,secondary,60,,False,44.157,"LINESTRING (-3.8508099 35.1453463, -3.8505524 35.145683)",Rue Casablanca زنقة الدار البيضاء,
178570451,False,2,RR610,secondary,60,,True,32.563,"LINESTRING (-3.8508099 35.1453463, -3.8510345 35.1451182)",Rue Casablanca زنقة الدار البيضاء,
95236606,False,,,residential,,,False,60.753,"LINESTRING (-3.8491832 35.1496905, -3.849277 35.1493357, -3.8493374 35.1491591)",Rue Lagouira,
95236606,False,,,residential,,,True,79.881,"LINESTRING (-3.8491832 35.1496905, -3.8491546 35.1500439, -3.8491067 35.150406)",Rue Lagouira,
95244181,False,,,residential,,,False,34.262,"LINESTRING (-3.8491832 35.1496905, -3.8491523 35.1496904, -3.8491215 35.1496896, -3.848807 35.1496734)",,
95244181,False,,,residential,,,True,29.161,"LINESTRING (-3.8491832 35.1496905, -3.8493763 35.1497283, -3.8494983 35.1497337)",,
95236477,False,,,residential,,,False,60.718,"LINESTRING (-3.8503848 35.1490374, -3.850024 35.1494969)",,
95236599,False,,,residential,,,False,16.646,"LINESTRING (-3.8503848 35.1490374, -3.850535 35.149123)",,
95236599,False,,,residential,,,True,18.303,"LINESTRING (-3.8503848 35.1490374, -3.8502198 35.1489431)",,
95236477,False,,,residential,,,True,90.334,"LINESTRING (-3.8503848 35.1490374, -3.8505645 35.1487819, -3.8509092 35.1483477)",,
306453999,False,,,residential,,,False,21.897,"LINESTRING (-3.8513162 35.1500556, -3.8513075 35.1502524)",,
920209817,False,,,residential,,,True,7.891,"LINESTRING (-3.8513162 35.1500556, -3.8513481 35.1499896)",,
"[95236426, 306453917, 306453999]",False,,,residential,,,True,24.867,"LINESTRING (-3.8513162 35.1500556, -3.8512637 35.1500358, -3.8511072 35.1500019, -3.8510566 35.149987)",,yes
95236418,False,,,residential,,,False,12.43,"LINESTRING (-3.8508958 35.1438374, -3.8508831 35.1437261)",,
95236480,False,,,residential,,,False,28.907,"LINESTRING (-3.8508958 35.1438374, -3.8505779 35.1438406)",,
95236418,False,,,residential,,,True,45.269999999999996,"LINESTRING (-3.8508958 35.1438374, -3.8509387 35.1439624, -3.8509803 35.1440556, -3.8510205 35.1441104, -3.8510716 35.1441374, -3.8511345 35.1441762)",,
590291543,False,,,residential,,,False,14.395,"LINESTRING (-3.8488868 35.1468585, -3.8490276 35.1467993)",Rue Tidghine,
590291543,False,,,residential,,,True,25.528,"LINESTRING (-3.8488868 35.1468585, -3.8486333 35.1469572)",Rue Tidghine,
149779102,False,,,residential,,,False,29.007,"LINESTRING (-3.8530724 35.1445216, -3.8532762 35.1447223)",,
149779102,False,,,residential,,,True,27.271,"LINESTRING (-3.8530724 35.1445216, -3.8528741 35.1443376)",,
586365285,False,,,residential,,,True,121.161,"LINESTRING (-3.8530724 35.1445216, -3.8540255 35.1437601)",,
95236610,False,,,residential,,,False,22.521,"LINESTRING (-3.8530724 35.1445216, -3.8529986 35.1445995, -3.8529262 35.144685)",,
95236405,False,,,residential,,,False,55.606,"LINESTRING (-3.8515884 35.1481158, -3.8512512 35.148533)",Rue Tanger زنقة طنجة,
586358941,False,,,residential,,,False,18.978,"LINESTRING (-3.8515884 35.1481158, -3.8514074 35.1480308)",,
"[95236405, 920209814]",False,,,residential,,,True,110.638,"LINESTRING (-3.8515884 35.1481158, -3.8521752 35.1474792, -3.8523173 35.1473191)",Rue Tanger زنقة طنجة,
"[95236530, 586358941]",False,,,residential,,,True,69.13499999999999,"LINESTRING (-3.8515884 35.1481158, -3.8516991 35.1481788, -3.8517098 35.1481925, -3.8517212 35.1482095, -3.8517266 35.1482336, -3.8517085 35.1482572, -3.8514362 35.1486174)",,
178570437,False,,,residential,,,False,12.415,"LINESTRING (-3.8513652 35.1422494, -3.8513128 35.1421463)",Rue Libya,
