osmid,highway,oneway,reversed,length,lanes,ref,maxspeed,geometry,junction
183641816,residential,False,True,12.142,,,,"LINESTRING (-4.5694743 34.9142261, -4.5693725 34.9142965)",
34022870,secondary,False,False,163.545,2,RR509,40,"LINESTRING (-4.5694743 34.9142261, -4.5695387 34.9143152, -4.5696098 34.9143932, -4.5697546 34.9145395, -4.5703661 34.9150872, -4.5706577 34.9153273)",
34022870,secondary,False,True,25.637,2,RR509,40,"LINESTRING (-4.5694743 34.9142261, -4.5693885 34.914082, -4.5693607 34.9140156)",
34022870,secondary,False,False,9.857,2,RR509,40,"LINESTRING (-4.5706577 34.9153273, -4.5707104 34.9154047)",
34022870,secondary,False,True,163.545,2,RR509,40,"LINESTRING (-4.5706577 34.9153273, -4.5703661 34.9150872, -4.5697546 34.9145395, -4.5696098 34.9143932, -4.5695387 34.9143152, -4.5694743 34.9142261)",
586422777,residential,False,True,131.318,,,,"LINESTRING (-4.5706577 34.9153273, -4.5712572 34.9149441, -4.5717562 34.9145652)",
139116943,primary,False,False,276.29099999999994,2,RN2,60,"LINESTRING (-4.5744807 34.9153863, -4.5737699 34.9157844, -4.5729974 34.9162177, -4.5726997 34.9163793, -4.5723483 34.9165827, -4.5719916 34.9168027)",
586422777,residential,False,False,323.759,,,,"LINESTRING (-4.5744807 34.9153863, -4.57403 34.9149046, -4.5739201 34.9148122, -4.5738289 34.9147155, -4.5737645 34.9146033, -4.5736948 34.9144867, -4.5736626 34.9144339, -4.5736264 34.9144009, -4.5735767 34.9143866, -4.5734788 34.9143943, -4.5733434 34.9143943, -4.5731556 34.9143767, -4.5730269 34.9143526, -4.5728713 34.9142976, -4.5727694 34.914247, -4.5726836 34.9142052, -4.5726031 34.9141766, -4.5725521 34.91417, -4.5725039 34.914181, -4.5724171 34.9142162, -4.5717562 34.9145652)",
183641829,residential,False,True,51.325,,,,"LINESTRING (-4.5684161 34.9187506, -4.5681021 34.9183675)",
734644852,primary,False,True,216.26899999999998,2,RN2,60,"LINESTRING (-4.5684161 34.9187506, -4.5690143 34.9184302, -4.5697974 34.9179891, -4.5703835 34.9176643)",
183641816,residential,False,False,44.23,,,,"LINESTRING (-4.5689896 34.9145407, -4.5693725 34.9142965)",
183641816,residential,False,True,71.104,,,,"LINESTRING (-4.5689896 34.9145407, -4.5683775 34.9149369)",
183641833,residential,False,False,23.387,,,,"LINESTRING (-4.5689896 34.9145407, -4.568834 34.9143735)",
183641833,residential,False,True,136.116,,,,"LINESTRING (-4.5689896 34.9145407, -4.5699745 34.9154606)",
183641814,residential,False,False,57.509,,,,"LINESTRING (-4.5680334 34.9171425, -4.5677315 34.9166884)",
586422779,residential,False,True,80.029,,,,"LINESTRING (-4.5680334 34.9171425, -4.5686976 34.916672)",
738425924,residential,False,False,41.045,,,,"LINESTRING (-4.5680334 34.9171425, -4.5682535 34.9174645)",
