osmid,highway,oneway,reversed,length,geometry,lanes,ref,maxspeed,bridge
302712731,residential,False,True,46.608,"LINESTRING (-2.9780631 35.290128, -2.9779484 35.2901395, -2.9778879 35.2901443, -2.9778167 35.2901463, -2.9777368 35.2901436, -2.9776551 35.2901377, -2.9775521 35.2901263)",,,,
307906978,tertiary,False,False,224.811,"LINESTRING (-2.9780631 35.290128, -2.9796862 35.2893428, -2.9798278 35.2892599, -2.9799391 35.2891333, -2.9800043 35.2890081, -2.9800272 35.2889643)",2,RP6209,60,
307906978,tertiary,False,True,40.800000000000004,"LINESTRING (-2.9780631 35.290128, -2.9778868 35.2902005, -2.9778389 35.290221, -2.9777903 35.2902418, -2.9776586 35.2902876)",2,RP6209,60,
167070720,residential,False,False,21.332,"LINESTRING (-2.9775521 35.2901263, -2.977599 35.2901635, -2.9776399 35.2902016, -2.977654 35.2902406, -2.9776586 35.2902876)",,,,
302712731,residential,False,False,46.608000000000004,"LINESTRING (-2.9775521 35.2901263, -2.9776551 35.2901377, -2.9777368 35.2901436, -2.9778167 35.2901463, -2.9778879 35.2901443, -2.9779484 35.2901395, -2.9780631 35.290128)",,,,
167144722,residential,False,True,228.07800000000003,"LINESTRING (-2.9830724 35.2878253, -2.9830939 35.2873559, -2.9832387 35.286629, -2.9832172 35.2864714, -2.9830188 35.2862919, -2.9825728 35.2860366)",,,,
896837876,residential,False,False,144.022,"LINESTRING (-2.9830724 35.2878253, -2.9824678 35.2876975, -2.9817814 35.2875086, -2.9815633 35.2874311)",,,,
896837876,residential,False,True,99.614,"LINESTRING (-2.9830724 35.2878253, -2.9836142 35.2879908, -2.9837805 35.2880083, -2.9841292 35.2879733)",,,,
302712449,residential,False,True,71.638,"LINESTRING (-2.9815633 35.2874311, -2.9818603 35.2868342)",,,,
896837876,residential,False,False,74.734,"LINESTRING (-2.9815633 35.2874311, -2.981117 35.2872331, -2.9810239 35.2871692, -2.98086 35.2870848)",,,,
896837876,residential,False,True,144.022,"LINESTRING (-2.9815633 35.2874311, -2.9817814 35.2875086, -2.9824678 35.2876975, -2.9830724 35.2878253)",,,,
302712445,tertiary,False,True,41.58,"LINESTRING (-2.9806062 35.2867735, -2.98086 35.2870848)",2,RP6209,60,
167144730,tertiary,True,False,31.119,"LINESTRING (-2.9806062 35.2867735, -2.9805033 35.2867733, -2.9804105 35.2867907, -2.9802879 35.2868535)",2,RP6209,60,
302712445,tertiary,False,False,34.92,"LINESTRING (-2.9806062 35.2867735, -2.9805297 35.2866394, -2.980442 35.2864895)",2,RP6209,60,
1159543509,residential,False,True,142.166,"LINESTRING (-2.9806062 35.2867735, -2.980671 35.2867448, -2.982022 35.2862269)",,,,
302712447,residential,False,True,45.567,"LINESTRING (-2.982022 35.2862269, -2.9821821 35.2866153)",,,,
1159543509,residential,False,True,54.288,"LINESTRING (-2.982022 35.2862269, -2.9825728 35.2860366)",,,,
1159543509,residential,False,False,142.166,"LINESTRING (-2.982022 35.2862269, -2.980671 35.2867448, -2.9806062 35.2867735)",,,,
167144730,tertiary,True,False,65.409,"LINESTRING (-2.9802879 35.2868535, -2.9802405 35.2868893, -2.9802073 35.286931, -2.9801896 35.2869657, -2.9801023 35.2874082)",2,RP6209,60,
178103830,tertiary,False,False,157.828,"LINESTRING (-2.9802879 35.2868535, -2.979575 35.2867379, -2.9794838 35.2867291, -2.9794034 35.2867291, -2.9793431 35.2867426, -2.9792827 35.286767, -2.9788508 35.287005, -2.9787435 35.2870532, -2.9786836 35.2870764)",2,,,
302712445,tertiary,False,False,41.58,"LINESTRING (-2.98086 35.2870848, -2.9806062 35.2867735)",2,RP6209,60,
896837876,residential,False,True,74.734,"LINESTRING (-2.98086 35.2870848, -2.9810239 35.2871692, -2.981117 35.2872331, -2.9815633 35.2874311)",,,,
302712444,tertiary,True,False,78.547,"LINESTRING (-2.9801023 35.2874082, -2.9802581 35.2873425, -2.98047 35.2872514, -2.9805548 35.2872273, -2.9806787 35.2871743, -2.9807774 35.2870968, -2.98086 35.2870848)",2,RP6209,60,
"[307906978, 167144685, 403663654]",tertiary,False,"[False, True]",176.65300000000002,"LINESTRING (-2.9801023 35.2874082, -2.9800793 35.2874952, -2.9800739 35.2876003, -2.9800793 35.2877229, -2.9801812 35.2883666, -2.9801919 35.288441, -2.9802001 35.2885542, -2.9801802 35.2886271, -2.9800759 35.2888713, -2.9800272 35.2889643)",2,RP6209,60,yes
302712449,residential,False,False,71.638,"LINESTRING (-2.9818603 35.2868342, -2.9815633 35.2874311)",,,,
302712447,residential,False,False,45.567,"LINESTRING (-2.9821821 35.2866153, -2.982022 35.2862269)",,,,
270480660,tertiary,True,False,45.052,"LINESTRING (-2.980442 35.2864895, -2.980447 35.2865704, -2.9804404 35.2866358, -2.9804227 35.2867059, -2.9803963 35.28676, -2.9802879 35.2868535)",2,RP6209,60,
302712445,tertiary,False,True,34.92,"LINESTRING (-2.980442 35.2864895, -2.9805297 35.2866394, -2.9806062 35.2867735)",2,RP6209,60,
403663655,tertiary,False,False,155.219,"LINESTRING (-2.980442 35.2864895, -2.9803478 35.2863155, -2.9803026 35.2862278, -2.9802275 35.2861473, -2.979972 35.2858359, -2.9798915 35.285757, -2.9798003 35.2856782, -2.9797199 35.2856213, -2.9796233 35.2855819, -2.9795267 35.2855556, -2.9794194 35.2855469, -2.9793247 35.2855491)",2,RP6209,60,
167070720,residential,False,True,21.331999999999997,"LINESTRING (-2.9776586 35.2902876, -2.977654 35.2902406, -2.9776399 35.2902016, -2.977599 35.2901635, -2.9775521 35.2901263)",,,,
307906978,tertiary,False,False,40.8,"LINESTRING (-2.9776586 35.2902876, -2.9777903 35.2902418, -2.9778389 35.290221, -2.9778868 35.2902005, -2.9780631 35.290128)",2,RP6209,60,
403663655,tertiary,False,False,95.57,"LINESTRING (-2.9793247 35.2855491, -2.9783293 35.2858293)",2,RP6209,60,
317719493,residential,False,True,383.783,"LINESTRING (-2.9793247 35.2855491, -2.9793514 35.2854337, -2.9793725 35.2853426, -2.979572 35.2851921, -2.9798027 35.2851155, -2.9801246 35.2851483, -2.9803686 35.2852228, -2.9805162 35.2853213, -2.9805993 35.2855029, -2.9807066 35.2856167, -2.9809972 35.2856535, -2.9810875 35.2856649, -2.9817194 35.2856579, -2.9819984 35.2856667, -2.9823428 35.2857569, -2.9829098 35.2859239)",,,,
403663655,tertiary,False,True,155.219,"LINESTRING (-2.9793247 35.2855491, -2.9794194 35.2855469, -2.9795267 35.2855556, -2.9796233 35.2855819, -2.9797199 35.2856213, -2.9798003 35.2856782, -2.9798915 35.285757, -2.979972 35.2858359, -2.9802275 35.2861473, -2.9803026 35.2862278, -2.9803478 35.2863155, -2.980442 35.2864895)",2,RP6209,60,
"[307906978, 167144685, 403663654]",tertiary,False,"[False, True]",176.653,"LINESTRING (-2.9800272 35.2889643, -2.9800759 35.2888713, -2.9801802 35.2886271, -2.9802001 35.2885542, -2.9801919 35.288441, -2.9801812 35.2883666, -2.9800793 35.2877229, -2.9800739 35.2876003, -2.9800793 35.2874952, -2.9801023 35.2874082)",2,RP6209,60,yes
