osmid,highway,oneway,reversed,length,lanes,ref,name,maxspeed,geometry,access
737741342,residential,False,True,41.71,,,,,"LINESTRING (-3.4650603 32.2934794, -3.4654516 32.2936563)",
1221416026,secondary,False,False,7.578,2,RR601;RR708;RN4,Piste du col de Belkasem,60,"LINESTRING (-3.4650603 32.2934794, -3.4650804 32.2934134)",
104657704,residential,False,False,104.527,,,,,"LINESTRING (-3.4650603 32.2934794, -3.4649909 32.2934315, -3.4649209 32.2933928, -3.4645356 32.2931787, -3.4641127 32.2929909)",
1221416026,secondary,False,True,154.464,2,RR601;RR708;RN4,Piste du col de Belkasem,60,"LINESTRING (-3.4654263 32.2920554, -3.4650804 32.2934134)",
152039392,secondary,False,False,70.981,,RR708,,,"LINESTRING (-3.4654263 32.2920554, -3.4653356 32.2920468, -3.4651814 32.2920308, -3.4649319 32.2920121, -3.4647998 32.2919821, -3.4646987 32.2919255)",
1221416027,secondary,False,False,107.50300000000001,2,RN4;RR601,Piste du col de Belkasem,60,"LINESTRING (-3.4654263 32.2920554, -3.4658654 32.2916139, -3.4661606 32.2913142)",
152039458,secondary,False,True,58.131,2,RN4;RR601,Piste du col de Belkasem,60,"LINESTRING (-3.4689579 32.2932904, -3.4684695 32.2929697)",
152039458,secondary,False,False,185.686,2,RN4;RR601,Piste du col de Belkasem,60,"LINESTRING (-3.4689579 32.2932904, -3.4690813 32.2933006, -3.4692 32.2932462, -3.4693381 32.2931549, -3.4697284 32.2929338, -3.469941 32.292821, -3.4700931 32.2927734, -3.4701897 32.2927632, -3.4703306 32.2927785, -3.4707484 32.2928015)",
192894879,residential,False,True,65.825,,,,,"LINESTRING (-3.4689579 32.2932904, -3.4693864 32.2935324, -3.4695324 32.2936284)",
152039458,secondary,False,True,105.202,2,RN4;RR601,Piste du col de Belkasem,60,"LINESTRING (-3.4670274 32.2919127, -3.4661606 32.2913142)",
216650148,residential,False,True,40.995,,,,,"LINESTRING (-3.4670274 32.2919127, -3.4667104 32.2921659)",
152039458,secondary,False,False,100.96000000000001,2,RN4;RR601,Piste du col de Belkasem,60,"LINESTRING (-3.4670274 32.2919127, -3.4676266 32.2923518, -3.4678285 32.2925171)",
132016166,residential,False,True,12.04,,,,,"LINESTRING (-3.4661606 32.2913142, -3.4660696 32.291238)",
152039458,secondary,False,False,105.202,2,RN4;RR601,Piste du col de Belkasem,60,"LINESTRING (-3.4661606 32.2913142, -3.4670274 32.2919127)",
1221416027,secondary,False,True,107.50300000000001,2,RN4;RR601,Piste du col de Belkasem,60,"LINESTRING (-3.4661606 32.2913142, -3.4658654 32.2916139, -3.4654263 32.2920554)",
132016166,residential,False,False,22.092,,,,,"LINESTRING (-3.4659128 32.29109, -3.4660696 32.291238)",
132016166,residential,False,True,44.675,,,,,"LINESTRING (-3.4659128 32.29109, -3.4655968 32.2907899)",
736410610,residential,False,True,36.64,,,,,"LINESTRING (-3.4659128 32.29109, -3.4661762 32.2908471)",
152039458,secondary,False,False,58.131,2,RN4;RR601,Piste du col de Belkasem,60,"LINESTRING (-3.4684695 32.2929697, -3.4689579 32.2932904)",
192894859,residential,False,False,133.909,,,,,"LINESTRING (-3.4684695 32.2929697, -3.4676402 32.2939489)",
152039458,secondary,False,True,78.509,2,RN4;RR601,Piste du col de Belkasem,60,"LINESTRING (-3.4684695 32.2929697, -3.4684051 32.2929216, -3.4678285 32.2925171)",
192894879,residential,False,False,65.825,,,,,"LINESTRING (-3.4695324 32.2936284, -3.4693864 32.2935324, -3.4689579 32.2932904)",
216650130,residential,False,False,38.228,,,,,"LINESTRING (-3.4670006 32.2862271, -3.4667197 32.2864757)",
216650130,residential,False,True,40.19,,,,,"LINESTRING (-3.4670006 32.2862271, -3.4672889 32.2859602)",
216650149,residential,False,False,77.46,,,,,"LINESTRING (-3.4670006 32.2862271, -3.4663743 32.2857744)",
216650149,residential,False,True,42.216,,,,,"LINESTRING (-3.4670006 32.2862271, -3.4673347 32.2864808)",
216650138,residential,False,False,37.444,,,,,"LINESTRING (-3.4613715 32.2888566, -3.4617318 32.2890002)",
216650146,residential,False,True,66.127,,,,,"LINESTRING (-3.4613715 32.2888566, -3.4616405 32.2883071)",
216650150,residential,False,False,39.311,,,,,"LINESTRING (-3.4669652 32.2895274, -3.4666653 32.289281)",
216650150,residential,False,True,44.091,,,,,"LINESTRING (-3.4669652 32.2895274, -3.4672935 32.2898106)",
216650151,residential,False,False,35.247,,,,,"LINESTRING (-3.4669652 32.2895274, -3.4667083 32.2897583)",
216650151,residential,False,True,35.051,,,,,"LINESTRING (-3.4669652 32.2895274, -3.4672319 32.2893071)",
132016166,residential,False,False,55.897,,,,,"LINESTRING (-3.4687033 32.2853756, -3.4683183 32.2857587)",
216650136,residential,False,False,94.985,,,,,"LINESTRING (-3.4687033 32.2853756, -3.4694627 32.2859391)",
216650130,residential,False,False,36.249,,,,,"LINESTRING (-3.4653527 32.2877072, -3.4651144 32.2879635)",
216650130,residential,False,True,35.533,,,,,"LINESTRING (-3.4653527 32.2877072, -3.4656217 32.2874827)",
216650155,residential,False,False,84.247,,,,,"LINESTRING (-3.4653527 32.2877072, -3.4647278 32.2871641)",
216650155,residential,False,True,55.455,,,,,"LINESTRING (-3.4653527 32.2877072, -3.4657795 32.2880515)",
216650143,residential,False,False,41.566,,,,,"LINESTRING (-3.4684458 32.2882087, -3.4687811 32.2884524)",
216650143,residential,False,True,41.241,,,,,"LINESTRING (-3.4684458 32.2882087, -3.4681239 32.2879567)",
216650151,residential,False,False,36.572,,,,,"LINESTRING (-3.4684458 32.2882087, -3.4681794 32.2884484)",
216650151,residential,False,True,36.062,,,,,"LINESTRING (-3.4684458 32.2882087, -3.4687124 32.2879755)",
216650130,residential,False,True,34.369,,,,,"LINESTRING (-3.464379 32.2886537, -3.4646313 32.28843)",
216650154,residential,False,False,55.814,,,,,"LINESTRING (-3.464379 32.2886537, -3.4647983 32.2890091)",
216650154,residential,False,True,101.435,,,,,"LINESTRING (-3.464379 32.2886537, -3.4635738 32.2880464)",
216650136,residential,False,False,25.15,,,,,"LINESTRING (-3.4697549 32.2861557, -3.4699515 32.2863091)",
216650136,residential,False,True,36.532,,,,,"LINESTRING (-3.4697549 32.2861557, -3.4694627 32.2859391)",
216650147,residential,False,False,55.362,,,,,"LINESTRING (-3.4697549 32.2861557, -3.4693472 32.286515)",
216650147,residential,False,True,45.355,,,,,"LINESTRING (-3.4697549 32.2861557, -3.4700805 32.2858547)",
216650125,residential,False,False,35.939,,,,,"LINESTRING (-3.4678567 32.2881887, -3.4675979 32.2884266)",
216650125,residential,False,True,36.005,,,,,"LINESTRING (-3.4678567 32.2881887, -3.4681239 32.2879567)",
216650142,residential,False,False,27.437,,,,,"LINESTRING (-3.4678567 32.2881887, -3.4676341 32.2880291)",
216650142,residential,False,True,41.882,,,,,"LINESTRING (-3.4678567 32.2881887, -3.4681794 32.2884484)",
216650134,residential,False,False,41.763,,,,,"LINESTRING (-3.4698926 32.2869367, -3.4702279 32.2871831)",
216650134,residential,False,True,43.282,,,,,"LINESTRING (-3.4698926 32.2869367, -3.4695428 32.2866836)",
216650151,residential,False,False,39.621,,,,,"LINESTRING (-3.4698926 32.2869367, -3.4696009 32.2871939)",
216650151,residential,False,True,54.834,,,,,"LINESTRING (-3.4698926 32.2869367, -3.4702965 32.2865809)",
132016166,residential,False,False,23.029,,,,,"LINESTRING (-3.4653677 32.2886979, -3.4652067 32.288854)",
132016166,residential,False,True,40.595,,,,,"LINESTRING (-3.4653677 32.2886979, -3.4656451 32.2884181)",
