osmid,oneway,lanes,ref,highway,maxspeed,reversed,length,geometry,bridge
157584992,True,2,RR410,secondary,60,False,38.569,"LINESTRING (-5.9031535 34.9999965, -5.9033174 34.9999703, -5.9034669 34.9999516, -5.903571 34.9999391)",
"[721771124, 157584986, 734303092]",False,2,RR410,secondary,60,True,59.870999999999995,"LINESTRING (-5.9031535 34.9999965, -5.9030901 35.0000164, -5.9027163 35.0001064, -5.9025215 35.0001428)",yes
689548526,False,,,living_street,,True,7.656,"LINESTRING (-5.8997615 34.9999417, -5.899681 34.9999219)",
721771124,False,2,RR410,secondary,60,False,19.814,"LINESTRING (-5.8997615 34.9999417, -5.8999787 34.9999319)",
721771124,False,2,RR410,secondary,60,True,37.641,"LINESTRING (-5.8997615 34.9999417, -5.8995724 35.0000329, -5.8994208 35.0001318)",
157584981,False,,,tertiary,,False,31.231,"LINESTRING (-5.9013078 35.0001406, -5.9014278 34.9998775)",
721771124,False,2,RR410,secondary,60,True,108.124,"LINESTRING (-5.9013078 35.0001406, -5.900149 34.9999297)",
721771124,False,2,RR410,secondary,60,False,55.657,"LINESTRING (-5.9013078 35.0001406, -5.9016377 35.0002087, -5.9019059 35.0002395)",
204252623,False,2,RN1,primary,60,False,23.4,"LINESTRING (-5.9040271 35.0000905, -5.9038559 34.9999336)",
204252623,False,2,RN1,primary,60,True,9.776,"LINESTRING (-5.9040271 35.0000905, -5.9040398 35.0001778)",
185915162,False,,,residential,,True,20.082,"LINESTRING (-5.9015607 34.998305, -5.9017664 34.99824)",
440958073,False,,,tertiary,,False,65.723,"LINESTRING (-5.9015607 34.998305, -5.900911 34.9980479)",
157584981,False,,,tertiary,,True,29.0,"LINESTRING (-5.9015607 34.998305, -5.9016035 34.9984554, -5.9016235 34.9985605)",
204252623,False,2,RN1,primary,60,True,66.668,"LINESTRING (-5.902209 34.9971568, -5.9023778 34.9977402)",
689548523,False,,,living_street,,True,15.267,"LINESTRING (-5.902209 34.9971568, -5.9023663 34.9971094)",
204252623,False,2,RN1,primary,60,False,84.777,"LINESTRING (-5.902209 34.9971568, -5.9021191 34.9968184, -5.9020695 34.9965691, -5.9020453 34.9964068)",
157584992,True,2,RR410,secondary,60,False,25.958,"LINESTRING (-5.903571 34.9999391, -5.9038559 34.9999336)",
731106659,True,,,primary_link,,False,51.215999999999994,"LINESTRING (-5.903571 34.9999391, -5.9037861 35.0000022, -5.9038485 35.0000324, -5.9038974 35.0000631, -5.9040398 35.0001778)",
204252623,False,2,RN1,primary,60,False,5.191,"LINESTRING (-5.9038559 34.9999336, -5.9038213 34.9998965)",
204252623,False,2,RN1,primary,60,True,23.4,"LINESTRING (-5.9038559 34.9999336, -5.9040271 35.0000905)",
204252623,False,2,RN1,primary,60,True,42.277,"LINESTRING (-5.9035273 34.9996023, -5.9038213 34.9998965)",
180923453,True,,RR410,secondary,,False,58.50599999999999,"LINESTRING (-5.9035273 34.9996023, -5.9035038 34.9997077, -5.9034743 34.9997594, -5.903422 34.9998297, -5.9033778 34.999878, -5.9033187 34.9999176, -5.9032537 34.9999461, -5.9031535 34.9999965)",
