osmid,oneway,lanes,name,highway,reversed,length,geometry,ref,maxspeed,junction
36891856,False,2,Boulevard de Palestine,tertiary,False,76.099,"LINESTRING (-7.3871134 33.6953634, -7.3868291 33.6947212)",,,
174184419,False,2,Boulevard de Sebta,tertiary,False,182.555,"LINESTRING (-7.3871134 33.6953634, -7.3875479 33.6950828, -7.3885397 33.6944361, -7.3886644 33.6943486)",,,
174184419,False,2,Boulevard de Sebta,tertiary,True,107.96199999999999,"LINESTRING (-7.3871134 33.6953634, -7.3865287 33.6957355, -7.3862015 33.6959687)",,,
36891948,False,2,,residential,False,47.668,"LINESTRING (-7.3849529 33.6924316, -7.3846029 33.6927462)",,,
36891948,False,2,,residential,True,56.857,"LINESTRING (-7.3849529 33.6924316, -7.3853834 33.6920667)",,,
36891856,False,2,Boulevard de Palestine,tertiary,False,63.80499999999999,"LINESTRING (-7.3849529 33.6924316, -7.3846243 33.6921705, -7.3844545 33.692035)",,,
36891856,False,2,Boulevard de Palestine,tertiary,True,26.511,"LINESTRING (-7.3849529 33.6924316, -7.3850441 33.6925063, -7.38515 33.6926045)",,,
576073376,False,2,,residential,True,36.541,"LINESTRING (-7.3847705 33.6936367, -7.384505 33.6933934)",,,
60892371,False,2,,residential,False,42.209,"LINESTRING (-7.3847705 33.6936367, -7.3847055 33.6936858, -7.3846686 33.6937187, -7.3846438 33.6937482, -7.3846149 33.6937906, -7.3845955 33.693828, -7.384574 33.6938626, -7.3845351 33.6939073, -7.3845017 33.6939387)",,,
"[60892370, 60892371]",False,2,,residential,True,99.81900000000002,"LINESTRING (-7.3847705 33.6936367, -7.3848389 33.6935982, -7.3849261 33.6935502, -7.3850562 33.6934659, -7.3851487 33.6934079, -7.3852017 33.6933717, -7.3852238 33.6933482, -7.3852412 33.6933198, -7.3852446 33.6932997, -7.3852406 33.6932757, -7.3852251 33.6932511, -7.385197 33.693221, -7.3851259 33.6931535, -7.3849583 33.6930252)",,,
515361318,False,4,Boulevard Hassan II شارع الحسن الثاني,primary,False,35.012,"LINESTRING (-7.3930116 33.6924906, -7.3932902 33.6922775)",RR322,60,
729941796,False,2,Boulevard de Sebta,tertiary,True,29.876,"LINESTRING (-7.3930116 33.6924906, -7.3927984 33.6922888)",,,
"[738382048, 262148371, 738382047]",False,4,Boulevard Hassan II شارع الحسن الثاني,primary,True,237.806,"LINESTRING (-7.3930116 33.6924906, -7.3928381 33.6926177, -7.3927649 33.6926714, -7.3926699 33.6927404, -7.3924149 33.6929256, -7.3922562 33.6930409, -7.3911947 33.6938629, -7.3911096 33.6939288)",RR322,60,
729941796,False,2,Boulevard de Sebta,tertiary,False,29.876,"LINESTRING (-7.3927984 33.6922888, -7.3930116 33.6924906)",,,
515361317,False,2,Boulevard de Sebta,tertiary,False,165.827,"LINESTRING (-7.3927984 33.6922888, -7.3927297 33.6922414, -7.3926162 33.6921817, -7.3924992 33.6921443, -7.3923832 33.6921194, -7.3922588 33.6921039, -7.3921119 33.6920883, -7.3918521 33.6920766, -7.391602 33.6920712, -7.3913933 33.6920712, -7.391239 33.692081, -7.3910655 33.6921058)",,,
174184329,True,1,Boulevard de Sebta,tertiary,False,30.643,"LINESTRING (-7.3910655 33.6921058, -7.3909218 33.6920969, -7.3908654 33.6920907, -7.3908153 33.6920823, -7.3907413 33.692059)",,,
515361317,False,2,Boulevard de Sebta,tertiary,True,165.827,"LINESTRING (-7.3910655 33.6921058, -7.391239 33.692081, -7.3913933 33.6920712, -7.391602 33.6920712, -7.3918521 33.6920766, -7.3921119 33.6920883, -7.3922588 33.6921039, -7.3923832 33.6921194, -7.3924992 33.6921443, -7.3926162 33.6921817, -7.3927297 33.6922414, -7.3927984 33.6922888)",,,
58784698,False,2,,residential,False,71.598,"LINESTRING (-7.3897825 33.6927801, -7.3896495 33.692705, -7.3895274 33.6926436, -7.3894295 33.6925889, -7.3893517 33.692542, -7.3892914 33.6924952, -7.3891781 33.6923853)",,,
515359969,False,2,Boulevard de Sebta,tertiary,False,62.028000000000006,"LINESTRING (-7.3897825 33.6927801, -7.3898941 33.692669, -7.3900588 33.6925073, -7.3902304 33.6923657)",,,
"[174184419, 729987269]",False,2,Boulevard de Sebta,tertiary,True,92.708,"LINESTRING (-7.3897825 33.6927801, -7.3896656 33.6929292, -7.3895837 33.6930498, -7.3894832 33.6932182, -7.389404 33.6933744, -7.389337 33.693524)",,,
58784698,False,2,,residential,False,21.297,"LINESTRING (-7.3891781 33.6923853, -7.3890828 33.6922988, -7.3890218 33.6922447)",,,
58784698,False,2,,residential,True,71.59799999999998,"LINESTRING (-7.3891781 33.6923853, -7.3892914 33.6924952, -7.3893517 33.692542, -7.3894295 33.6925889, -7.3895274 33.6926436, -7.3896495 33.692705, -7.3897825 33.6927801)",,,
58784700,False,2,,residential,False,79.486,"LINESTRING (-7.3891781 33.6923853, -7.3894885 33.6921325, -7.3897889 33.6918826)",,,
58784698,False,2,,residential,True,52.399,"LINESTRING (-7.3886423 33.6918949, -7.3887281 33.6919735, -7.3890218 33.6922447)",,,
243811626,False,2,,residential,False,50.81,"LINESTRING (-7.3886423 33.6918949, -7.3884586 33.6920332, -7.3882353 33.6922017)",,,
243811626,False,2,,residential,True,80.531,"LINESTRING (-7.3886423 33.6918949, -7.3891519 33.6915037, -7.3892827 33.6914044)",,,
243811626,False,2,,residential,False,80.531,"LINESTRING (-7.3892827 33.6914044, -7.3891519 33.6915037, -7.3886423 33.6918949)",,,
58784700,False,2,,residential,True,79.486,"LINESTRING (-7.3897889 33.6918826, -7.3894885 33.6921325, -7.3891781 33.6923853)",,,
174124191,False,2,Rue de Bir Anzarane,residential,False,119.559,"LINESTRING (-7.3910952 33.6967793, -7.3906606 33.6977919)",,,
174183822,False,2,Rue de Bourgogne,residential,False,59.814,"LINESTRING (-7.3910952 33.6967793, -7.390493 33.6965835)",,,
174124191,False,2,Rue de Bir Anzarane,residential,True,102.977,"LINESTRING (-7.3910952 33.6967793, -7.3914329 33.6959742, -7.3914547 33.6959031)",,,
174183822,False,2,Rue de Bourgogne,residential,True,79.244,"LINESTRING (-7.3910952 33.6967793, -7.3913037 33.6968362, -7.391586 33.6969227, -7.3918959 33.6970314)",,,
"[738382048, 262148371, 738382047]",False,4,Boulevard Hassan II شارع الحسن الثاني,primary,False,237.80599999999998,"LINESTRING (-7.3911096 33.6939288, -7.3911947 33.6938629, -7.3922562 33.6930409, -7.3924149 33.6929256, -7.3926699 33.6927404, -7.3927649 33.6926714, -7.3928381 33.6926177, -7.3930116 33.6924906)",RR322,60,
262148371,False,4,Boulevard Hassan II شارع الحسن الثاني,primary,True,43.195,"LINESTRING (-7.3911096 33.6939288, -7.3909668 33.6940444, -7.3907838 33.6942069)",RR322,60,
174124190,False,2,Rue du Gharb,residential,False,64.243,"LINESTRING (-7.3914318 33.699229, -7.3912122 33.6986809)",,,
"[30005909, 576073381]",False,2,Rue des Doukkalas,residential,False,115.363,"LINESTRING (-7.3914318 33.699229, -7.3915739 33.6991827, -7.3919119 33.6990728, -7.3919622 33.6990689, -7.3920011 33.6990753, -7.3920245 33.699082, -7.3920494 33.6990923, -7.3920893 33.6991171, -7.3921117 33.6991375, -7.392288 33.6995319)",,,
30005909,False,2,Rue des Doukkalas,residential,True,163.959,"LINESTRING (-7.3914318 33.699229, -7.3904689 33.6995023, -7.3897604 33.6997192)",,,
174124190,False,2,Rue du Gharb,residential,True,59.581999999999994,"LINESTRING (-7.3914318 33.699229, -7.3915283 33.6994711, -7.3916405 33.6997359)",,,
29989867,False,2,Rue du Rif,residential,False,64.051,"LINESTRING (-7.392288 33.6995319, -7.3916405 33.6997359)",,,
29989867,False,2,Rue du Rif,residential,True,65.959,"LINESTRING (-7.392288 33.6995319, -7.3929598 33.6993332)",,,
"[576073381, 30005909]",False,2,Rue des Doukkalas,residential,True,115.363,"LINESTRING (-7.392288 33.6995319, -7.3921117 33.6991375, -7.3920893 33.6991171, -7.3920494 33.6990923, -7.3920245 33.699082, -7.3920011 33.6990753, -7.3919622 33.6990689, -7.3919119 33.6990728, -7.3915739 33.6991827, -7.3914318 33.699229)",,,
