osmid,highway,oneway,reversed,length,geometry,lanes,name,ref,maxspeed,junction,bridge
"[585778894, 585778895]",residential,False,True,240.512,"LINESTRING (-2.9430011 35.0713352, -2.9431031 35.0713349, -2.9431534 35.0713291, -2.9432233 35.0713027, -2.9437271 35.0710893, -2.9441903 35.0708976, -2.9442347 35.0708861, -2.944278 35.0708816, -2.9442912 35.0708954, -2.944297 35.0709073, -2.9442991 35.0709248, -2.9442977 35.0709356, -2.944295 35.0709866, -2.9442126 35.0714899, -2.9441529 35.0718812)",,,,,,
167406364,residential,False,False,49.073,"LINESTRING (-2.94158 35.0709005, -2.9420963 35.0710278)",,,,,,
302869424,residential,False,False,55.715999999999994,"LINESTRING (-2.94158 35.0709005, -2.9414968 35.0710794, -2.9413748 35.0713725)",,,,,,
302994321,residential,False,True,48.629000000000005,"LINESTRING (-2.94158 35.0709005, -2.9416028 35.0708313, -2.9416132 35.0708039, -2.9416175 35.0707797, -2.9416122 35.0707534, -2.9415786 35.0707183, -2.9415075 35.0706821, -2.9413922 35.0706568, -2.941301 35.0706491)",,,,,,
167406483,tertiary,True,False,5.923,"LINESTRING (-2.9429642 35.0713784, -2.9429865 35.071359, -2.9430011 35.0713352)",1,,RP6209,40,roundabout,
167406585,residential,False,True,106.152,"LINESTRING (-2.9429642 35.0713784, -2.9431353 35.0714636, -2.9434079 35.0715843, -2.9435943 35.0716584, -2.9439926 35.071828)",,,,,,
167406622,tertiary,False,False,38.784,"LINESTRING (-2.9428512 35.0713924, -2.9428191 35.0717402)",,,,,,
167406483,tertiary,True,False,10.866000000000001,"LINESTRING (-2.9428512 35.0713924, -2.9428801 35.0713983, -2.94291 35.0713978, -2.9429387 35.0713911, -2.9429642 35.0713784)",1,,RP6209,40,roundabout,
167406585,residential,False,False,15.742,"LINESTRING (-2.9441529 35.0718812, -2.9439926 35.071828)",,,,,,
"[585778894, 585778895]",residential,False,False,240.51199999999997,"LINESTRING (-2.9441529 35.0718812, -2.9442126 35.0714899, -2.944295 35.0709866, -2.9442977 35.0709356, -2.9442991 35.0709248, -2.944297 35.0709073, -2.9442912 35.0708954, -2.944278 35.0708816, -2.9442347 35.0708861, -2.9441903 35.0708976, -2.9437271 35.0710893, -2.9432233 35.0713027, -2.9431534 35.0713291, -2.9431031 35.0713349, -2.9430011 35.0713352)",,,,,,
585778895,residential,False,True,112.03000000000002,"LINESTRING (-2.9441529 35.0718812, -2.9441026 35.0721309, -2.9440315 35.0725436, -2.9439819 35.0727335, -2.9439537 35.0728751)",,,,,,
167016102,tertiary,False,False,49.205,"LINESTRING (-2.9407914 35.0729739, -2.9413037 35.0731154)",,,,,,
167016102,tertiary,False,True,59.141,"LINESTRING (-2.9407914 35.0729739, -2.9405079 35.0728948, -2.940177 35.0728006)",,,,,,
302869424,residential,False,False,79.779,"LINESTRING (-2.9407914 35.0729739, -2.9407289 35.0731709, -2.9407042 35.0732347, -2.9405391 35.0736608)",,,,,,
302869424,residential,False,True,94.52,"LINESTRING (-2.9407914 35.0729739, -2.9410328 35.0722966, -2.9410958 35.0721616)",,,,,,
167406373,residential,False,False,57.044,"LINESTRING (-2.9413748 35.0713725, -2.9407828 35.0712039)",,,,,,
167406373,residential,False,True,50.388,"LINESTRING (-2.9413748 35.0713725, -2.9419052 35.0715025)",,,,,,
302869424,residential,False,False,91.344,"LINESTRING (-2.9413748 35.0713725, -2.9410958 35.0721616)",,,,,,
302869424,residential,False,True,55.715999999999994,"LINESTRING (-2.9413748 35.0713725, -2.9414968 35.0710794, -2.94158 35.0709005)",,,,,,
167406364,residential,False,False,28.1,"LINESTRING (-2.9420963 35.0710278, -2.9423873 35.0711123)",,,,,,
167406364,residential,False,True,49.073,"LINESTRING (-2.9420963 35.0710278, -2.94158 35.0709005)",,,,,,
"[179380169, 302869430]",residential,False,False,146.598,"LINESTRING (-2.9420963 35.0710278, -2.9421875 35.0707622, -2.9423216 35.0704362, -2.9423913 35.0702205, -2.9426389 35.0702759, -2.9429466 35.0703594)",,Rue Asila,,,,
179380169,residential,False,True,55.575,"LINESTRING (-2.9420963 35.0710278, -2.942044 35.0711595, -2.9419052 35.0715025)",,Rue Asila,,,,
167406357,tertiary,False,False,95.772,"LINESTRING (-2.9428563 35.0712173, -2.9428641 35.0710536, -2.942917 35.0706019, -2.9429466 35.0703594)",2,,,,,
167406483,tertiary,True,False,6.337,"LINESTRING (-2.9428563 35.0712173, -2.9428254 35.0712305, -2.9428009 35.0712507)",1,,RP6209,40,roundabout,
167406606,residential,False,True,61.078,"LINESTRING (-2.943371 35.0735808, -2.9435404 35.0730493)",,,,,,
302931569,residential,False,False,33.411,"LINESTRING (-2.943371 35.0735808, -2.9437217 35.0736697)",,,,,,
302931569,residential,False,True,59.902,"LINESTRING (-2.943371 35.0735808, -2.9431186 35.0735188, -2.942738 35.0734332)",,,,,,
167406373,residential,False,False,23.815,"LINESTRING (-2.9424477 35.071648, -2.9421996 35.0715799)",,,,,,
167406373,residential,False,True,4.119,"LINESTRING (-2.9424477 35.071648, -2.942491 35.0716588)",,,,,,
249639460,residential,False,True,91.125,"LINESTRING (-2.9424477 35.071648, -2.9421459 35.0724294)",,Rue Ksar Kabir,,,,
179380149,residential,False,False,141.025,"LINESTRING (-2.9407721 35.0759495, -2.9413157 35.0760885, -2.9415071 35.0761375, -2.9418924 35.0762424, -2.9422492 35.076333)",,,,,,
179380149,residential,False,True,97.158,"LINESTRING (-2.9407721 35.0759495, -2.9402742 35.0758221, -2.9400234 35.0757573, -2.939753 35.075689)",,,,,,
586433173,residential,False,False,55.998000000000005,"LINESTRING (-2.9407721 35.0759495, -2.9408853 35.0756835, -2.9409671 35.0754719)",,Rue Ksar Kabir,,,,
586433173,residential,False,True,113.68,"LINESTRING (-2.9407721 35.0759495, -2.9405671 35.0765141, -2.9404163 35.0769295)",,Rue Ksar Kabir,,,,
167406617,residential,False,False,49.826,"LINESTRING (-2.9421459 35.0724294, -2.9416236 35.072295)",,,,,,
167406617,residential,False,True,54.107,"LINESTRING (-2.9421459 35.0724294, -2.9427186 35.0725601)",,,,,,
249639460,residential,False,False,91.125,"LINESTRING (-2.9421459 35.0724294, -2.9424477 35.071648)",,Rue Ksar Kabir,,,,
249639460,residential,False,True,95.271,"LINESTRING (-2.9421459 35.0724294, -2.9418294 35.0732461)",,Rue Ksar Kabir,,,,
167016102,tertiary,False,False,34.76,"LINESTRING (-2.9422592 35.0733459, -2.9426301 35.0734206)",,,,,,
167016102,tertiary,False,True,40.657,"LINESTRING (-2.9422592 35.0733459, -2.9418294 35.0732461)",,,,,,
167016159,residential,False,False,250.39600000000002,"LINESTRING (-2.9422592 35.0733459, -2.9421057 35.0737246, -2.9420882 35.0737784, -2.9420095 35.0739913, -2.941896 35.0742865, -2.9417838 35.0745785, -2.9417261 35.0747611, -2.941588 35.0750592, -2.9414351 35.0754933)",,,,,,
302864706,residential,False,True,61.377,"LINESTRING (-2.9422492 35.076333, -2.9423431 35.0757864)",,,,,,
179380149,residential,False,True,141.025,"LINESTRING (-2.9422492 35.076333, -2.9418924 35.0762424, -2.9415071 35.0761375, -2.9413157 35.0760885, -2.9407721 35.0759495)",,,,,,
167016159,residential,False,True,250.39600000000002,"LINESTRING (-2.9414351 35.0754933, -2.941588 35.0750592, -2.9417261 35.0747611, -2.9417838 35.0745785, -2.941896 35.0742865, -2.9420095 35.0739913, -2.9420882 35.0737784, -2.9421057 35.0737246, -2.9422592 35.0733459)",,,,,,
179380168,residential,False,False,42.768,"LINESTRING (-2.9414351 35.0754933, -2.9413563 35.07548, -2.9412422 35.0754747, -2.9410869 35.07547, -2.9409671 35.0754719)",,,,,,
179380168,residential,False,True,87.645,"LINESTRING (-2.9414351 35.0754933, -2.9417302 35.0755559, -2.942111 35.0756431, -2.9423612 35.075709)",,,,,,
586433170,residential,False,True,72.513,"LINESTRING (-2.9404163 35.0769295, -2.9400695 35.0768356, -2.9397745 35.0767558, -2.9396582 35.0767289)",,,,,,
586433173,residential,False,False,113.68,"LINESTRING (-2.9404163 35.0769295, -2.9405671 35.0765141, -2.9407721 35.0759495)",,Rue Ksar Kabir,,,,
179380149,residential,False,False,59.404,"LINESTRING (-2.9391292 35.0755316, -2.939753 35.075689)",,,,,,
302994103,tertiary,False,False,91.338,"LINESTRING (-2.9391292 35.0755316, -2.9390718 35.075663, -2.9390181 35.0757859, -2.9389401 35.0759265, -2.9387236 35.0762817)",4,Boulevard Mohamed V شارع محمد الخامس,,,,
302994103,tertiary,False,True,49.885000000000005,"LINESTRING (-2.9391292 35.0755316, -2.9391856 35.0753962, -2.9392396 35.0752607, -2.9392938 35.0751038)",4,Boulevard Mohamed V شارع محمد الخامس,,,,
167406617,residential,False,False,50.271,"LINESTRING (-2.9416236 35.072295, -2.9410958 35.0721616)",,,,,,
167406617,residential,False,True,49.826,"LINESTRING (-2.9416236 35.072295, -2.9421459 35.0724294)",,,,,,
179380169,residential,False,False,91.773,"LINESTRING (-2.9416236 35.072295, -2.9417396 35.0719652, -2.9419052 35.0715025)",,Rue Asila,,,,
179380169,residential,False,True,95.763,"LINESTRING (-2.9416236 35.072295, -2.9414633 35.0726901, -2.9413037 35.0731154)",,Rue Asila,,,,
179380169,residential,False,False,40.686,"LINESTRING (-2.9408914 35.0742231, -2.9409348 35.0741243, -2.9410312 35.0738756)",,Rue Asila,,,,
167406617,residential,False,False,58.777,"LINESTRING (-2.9410958 35.0721616, -2.9404784 35.0720064)",,,,,,
167406617,residential,False,True,50.271,"LINESTRING (-2.9410958 35.0721616, -2.9416236 35.072295)",,,,,,
302869424,residential,False,True,91.344,"LINESTRING (-2.9410958 35.0721616, -2.9413748 35.0713725)",,,,,,
302869424,residential,False,False,94.52,"LINESTRING (-2.9410958 35.0721616, -2.9410328 35.0722966, -2.9407914 35.0729739)",,,,,,
167406617,residential,False,True,58.777,"LINESTRING (-2.9404784 35.0720064, -2.9410958 35.0721616)",,,,,,
302994103,tertiary,False,False,92.473,"LINESTRING (-2.9404784 35.0720064, -2.9404629 35.0720472, -2.940177 35.0728006)",4,Boulevard Mohamed V شارع محمد الخامس,,,,
302994103,tertiary,False,True,93.435,"LINESTRING (-2.9404784 35.0720064, -2.9407357 35.071328, -2.9407828 35.0712039)",4,Boulevard Mohamed V شارع محمد الخامس,,,,
179380153,residential,False,False,62.432,"LINESTRING (-2.9386573 35.0763664, -2.9393125 35.0765329)",,,,,,
302994103,tertiary,False,False,66.335,"LINESTRING (-2.9386573 35.0763664, -2.938315 35.0768931)",4,Boulevard Mohamed V شارع محمد الخامس,,,,
302994103,tertiary,False,True,11.185,"LINESTRING (-2.9386573 35.0763664, -2.9387236 35.0762817)",4,Boulevard Mohamed V شارع محمد الخامس,,,,
167016102,tertiary,False,False,40.657,"LINESTRING (-2.9418294 35.0732461, -2.9422592 35.0733459)",,,,,,
249639460,residential,False,False,95.271,"LINESTRING (-2.9418294 35.0732461, -2.9421459 35.0724294)",,Rue Ksar Kabir,,,,
167016102,tertiary,False,True,50.06,"LINESTRING (-2.9418294 35.0732461, -2.94158 35.0731956, -2.9413037 35.0731154)",,,,,,
249639460,residential,False,True,91.99199999999999,"LINESTRING (-2.9418294 35.0732461, -2.9416873 35.073628, -2.9415102 35.0740308)",,Rue Ksar Kabir,,,,
302994103,tertiary,False,False,11.185,"LINESTRING (-2.9387236 35.0762817, -2.9386573 35.0763664)",4,Boulevard Mohamed V شارع محمد الخامس,,,,
302994103,tertiary,False,True,91.338,"LINESTRING (-2.9387236 35.0762817, -2.9389401 35.0759265, -2.9390181 35.0757859, -2.9390718 35.075663, -2.9391292 35.0755316)",4,Boulevard Mohamed V شارع محمد الخامس,,,,
181417990,residential,False,False,154.19400000000002,"LINESTRING (-2.9414016 35.0694791, -2.9419917 35.0696459, -2.9420681 35.0696657, -2.9421553 35.0696843, -2.9425429 35.0697282, -2.942795 35.0697502, -2.9430485 35.0697721)",,,,,,
1093370520,tertiary,False,False,95.25,"LINESTRING (-2.9414016 35.0694791, -2.9413198 35.0696997, -2.9410985 35.070299)",4,Boulevard Mohamed V شارع محمد الخامس,,,,
585778809,tertiary,False,False,35.574,"LINESTRING (-2.9468867 35.0701453, -2.9465112 35.0702342)",2,,RP6209,,,
207201959,unclassified,False,True,887.0070000000003,"LINESTRING (-2.9468867 35.0701453, -2.9467191 35.0702705, -2.9466091 35.0703275, -2.9465032 35.0703714, -2.946298 35.0704362, -2.9458956 35.0705481, -2.9455769 35.0706354, -2.9454481 35.0706607, -2.9453115 35.0706817, -2.9451757 35.0706946, -2.945065 35.0707066, -2.9449813 35.0707276, -2.944894 35.0707697, -2.9448276 35.0708096, -2.9447715 35.0708736, -2.9447415 35.0709471, -2.9447007 35.0710651, -2.9446732 35.0711721, -2.9446357 35.0713675, -2.9445304 35.0720266, -2.9442595 35.073707, -2.9442592 35.0737586, -2.9442649 35.0738014, -2.9442811 35.073844, -2.9442991 35.0738789, -2.9443708 35.0739781, -2.9444307 35.0740766, -2.9448135 35.0747058, -2.945087 35.0751207, -2.9453499 35.0754828, -2.945838 35.0758824, -2.9463235 35.0762896, -2.9463726 35.0763337)",,,,,,
179380153,residential,False,True,62.432,"LINESTRING (-2.9393125 35.0765329, -2.9386573 35.0763664)",,,,,,
586433174,residential,False,True,12.644,"LINESTRING (-2.9393125 35.0765329, -2.9392638 35.0766394)",,,,,,
"[179380153, 586433170]",residential,False,False,49.45,"LINESTRING (-2.9393125 35.0765329, -2.9394687 35.076567, -2.9396839 35.0766175, -2.939694 35.0766202, -2.9397019 35.0766258, -2.9397054 35.0766319, -2.9397063 35.0766383, -2.9396972 35.0766554, -2.9396582 35.0767289)",,,,,,
302994103,tertiary,False,True,33.939,"LINESTRING (-2.9381308 35.0771585, -2.938315 35.0768931)",4,Boulevard Mohamed V شارع محمد الخامس,,,,
167016102,tertiary,False,True,34.76,"LINESTRING (-2.9426301 35.0734206, -2.9422592 35.0733459)",,,,,,
302931569,residential,False,False,9.919,"LINESTRING (-2.9426301 35.0734206, -2.942738 35.0734332)",,,,,,
167406622,tertiary,False,True,96.15700000000001,"LINESTRING (-2.9426301 35.0734206, -2.9426649 35.0732812, -2.9426757 35.0730803, -2.9427186 35.0725601)",,,,,,
302994103,tertiary,False,True,80.608,"LINESTRING (-2.9399135 35.0734927, -2.940177 35.0728006)",4,Boulevard Mohamed V شارع محمد الخامس,,,,
302865248,residential,False,False,59.923,"LINESTRING (-2.9399135 35.0734927, -2.9403366 35.073605, -2.9405391 35.0736608)",,,,,,
