osmid,oneway,lanes,ref,highway,maxspeed,reversed,length,geometry,junction,name
141915009,False,2,RN8,primary,40,False,48.314,"LINESTRING (-7.4073082 32.0527475, -7.4073972 32.0523196)",,
104975779,True,2,RN8,primary,60,False,44.515,"LINESTRING (-7.4073082 32.0527475, -7.4071566 32.0529547, -7.4070251 32.0530646)",,
87872754,True,,RR206,secondary,,False,39.637,"LINESTRING (-7.4070774 32.0534044, -7.4073955 32.0535508, -7.407447 32.0535745)",,
104975925,True,,RN8,primary,,False,35.876,"LINESTRING (-7.4070774 32.0534044, -7.4071408 32.0534038, -7.4072012 32.0533872, -7.4072529 32.053356, -7.4072913 32.0533132, -7.4073128 32.0532626, -7.4073155 32.0532089)",roundabout,
104975942,True,2,RR206,secondary,,False,34.252,"LINESTRING (-7.4078186 32.0537144, -7.4081696 32.0537943)",,
104975841,False,,RP2115,secondary,,True,34.881,"LINESTRING (-7.407447 32.0535745, -7.407434 32.053888)",,
711552971,False,,RP2115,secondary,,False,16.282,"LINESTRING (-7.407447 32.0535745, -7.4075455 32.0534542)",,
104975942,True,2,RR206,secondary,,False,38.364000000000004,"LINESTRING (-7.407447 32.0535745, -7.4075913 32.0536376, -7.4078186 32.0537144)",,
104975925,True,,RN8,primary,,False,2.61,"LINESTRING (-7.4073155 32.0532089, -7.4073106 32.0531858)",roundabout,
192995969,False,,,residential,,True,35.974,"LINESTRING (-7.4037263 32.0538649, -7.4037092 32.0541881)",,
104975747,True,2,RN8,primary,60,False,79.316,"LINESTRING (-7.4037263 32.0538649, -7.4039677 32.0538728, -7.4042695 32.0538408, -7.4045606 32.0537959)",,
104975765,False,,,residential,,False,41.525,"LINESTRING (-7.4043627 32.056679, -7.4048029 32.0566955)",,
104975879,False,,,residential,,False,43.377,"LINESTRING (-7.4043627 32.056679, -7.4043903 32.0562896)",,
104975879,False,,,residential,,True,105.049,"LINESTRING (-7.4043627 32.056679, -7.4042993 32.0576222)",,
104975870,False,,,residential,,False,7.866,"LINESTRING (-7.4101084 32.0556404, -7.4101475 32.0557029)",,
104975952,True,,,secondary,,False,9.146,"LINESTRING (-7.4101084 32.0556404, -7.4100234 32.0556801)",,
1191461528,True,,,residential,,False,8.507,"LINESTRING (-7.4067451 32.057004, -7.4066592 32.0569805)",,
104975947,True,,RP2115,secondary,,False,7.428,"LINESTRING (-7.4067451 32.057004, -7.4067151 32.0570257, -7.4066952 32.0570545)",roundabout,
104975870,False,,,residential,,False,53.437,"LINESTRING (-7.4112986 32.0575415, -7.4115644 32.057966)",,
104975870,False,,,residential,,True,54.578,"LINESTRING (-7.4112986 32.0575415, -7.4110272 32.0571079)",,
508087252,False,,,residential,,True,119.213,"LINESTRING (-7.4112986 32.0575415, -7.4107102 32.0578261, -7.4102034 32.058078)",,
104975765,False,,,residential,,False,27.958,"LINESTRING (-7.4048029 32.0566955, -7.4050992 32.056708)",,
104975765,False,,,residential,,True,41.525,"LINESTRING (-7.4048029 32.0566955, -7.4043627 32.056679)",,
104975741,False,,,residential,,True,220.46800000000002,"LINESTRING (-7.4048029 32.0566955, -7.4048579 32.056591, -7.4053113 32.0561141, -7.4053456 32.0560681, -7.4053695 32.056013, -7.4053777 32.0559324, -7.4053601 32.0548707)",,
104975841,False,,RP2115,secondary,,False,44.567,"LINESTRING (-7.4069694 32.0567757, -7.4071322 32.0563994)",,
731104604,True,,RP2115,secondary,,False,29.827,"LINESTRING (-7.4069694 32.0567757, -7.4067819 32.0569918)",,
104975941,False,,,residential,,True,37.809,"LINESTRING (-7.4059417 32.0575991, -7.4059241 32.0579388)",,
104975998,False,,,residential,,False,65.12,"LINESTRING (-7.4059417 32.0575991, -7.4066324 32.0576164)",,
104975998,False,,,residential,,True,9.72,"LINESTRING (-7.4059417 32.0575991, -7.4058386 32.0575965)",,
104975846,True,,RP2115,secondary,,False,21.849,"LINESTRING (-7.406711 32.0571502, -7.4066981 32.0573076, -7.40669 32.0573457)",,
104975947,True,,RP2115,secondary,,False,15.604000000000001,"LINESTRING (-7.406711 32.0571502, -7.4067344 32.0571701, -7.4067633 32.0571838, -7.4067955 32.0571902, -7.4068286 32.0571887, -7.4068599 32.0571796)",roundabout,
104975887,True,,RN8,primary,,False,48.808,"LINESTRING (-7.4073106 32.0531858, -7.4073234 32.0530028, -7.4073082 32.0527475)",,
104975925,True,,RN8,primary,,False,34.032000000000004,"LINESTRING (-7.4073106 32.0531858, -7.4072815 32.0531298, -7.4072318 32.0530854, -7.4071672 32.053058, -7.4070954 32.0530508, -7.4070251 32.0530646)",roundabout,
104975947,True,,RP2115,secondary,,False,17.847,"LINESTRING (-7.4068875 32.057163, -7.4069105 32.0571375, -7.4069228 32.0571072, -7.4069232 32.0570751, -7.4069116 32.0570445, -7.4068892 32.0570186)",roundabout,
104976006,True,,,secondary,,False,94.35600000000001,"LINESTRING (-7.4068875 32.057163, -7.4070646 32.0570869, -7.4077877 32.0567916)",,
