osmid,lanes,highway,oneway,reversed,length,geometry,junction,maxspeed,name
92003286,1,residential,True,False,8.927,"LINESTRING (-9.5457412 30.3563181, -9.5457647 30.3563528, -9.5457984 30.3563804)",roundabout,,
92003286,1,residential,True,False,13.541,"LINESTRING (-9.5459594 30.356396, -9.5459998 30.3563752, -9.5460319 30.3563455, -9.5460529 30.3563092)",roundabout,,
94124026,1,residential,True,False,30.412999999999997,"LINESTRING (-9.5459594 30.356396, -9.5460262 30.356433, -9.5460925 30.3564704, -9.5461584 30.3565083, -9.5462239 30.3565467)",,,
586710242,1,living_street,False,True,67.651,"LINESTRING (-9.5417645 30.3520131, -9.5417185 30.3526202)",,,
421306077,2,tertiary,False,False,32.804,"LINESTRING (-9.5417645 30.3520131, -9.5418494 30.3520216, -9.5419334 30.3520352, -9.5420161 30.3520538, -9.5420976 30.352076)",,,
421306077,2,tertiary,False,True,21.761000000000003,"LINESTRING (-9.5417645 30.3520131, -9.5416511 30.3520108, -9.5415379 30.3520159)",,,
182345264,2,residential,False,True,56.174,"LINESTRING (-9.5461369 30.3525294, -9.5461039 30.3520902, -9.5461107 30.3520254)",,,
421306077,2,tertiary,False,False,28.345,"LINESTRING (-9.5461369 30.3525294, -9.5462102 30.3525202, -9.5462831 30.3525095, -9.5463554 30.3524963, -9.5464271 30.3524824)",,,
421306077,2,tertiary,False,True,12.296,"LINESTRING (-9.5461369 30.3525294, -9.5460731 30.3525353, -9.5460093 30.3525394)",,,
92003284,2,residential,False,False,4.122,"LINESTRING (-9.5429215 30.3543099, -9.5429188 30.3543469)",,,
92003284,2,residential,False,True,36.235,"LINESTRING (-9.5429215 30.3543099, -9.5429456 30.3539847)",,,
426032891,2,residential,False,False,34.047,"LINESTRING (-9.5429215 30.3543099, -9.5425673 30.3542916)",,,Avenue Al Mourabitine
92003284,2,residential,False,False,30.768,"LINESTRING (-9.5430876 30.352332, -9.5430725 30.3526084)",,,
421306077,2,tertiary,False,False,16.04,"LINESTRING (-9.5430876 30.352332, -9.5432478 30.3523732)",,,
421306077,2,tertiary,False,True,36.351,"LINESTRING (-9.5430876 30.352332, -9.5427237 30.3522411)",,,
421306077,2,tertiary,False,False,16.748,"LINESTRING (-9.5490842 30.3521314, -9.5492587 30.3521348)",,,
421306077,2,tertiary,False,True,28.096,"LINESTRING (-9.5490842 30.3521314, -9.5487914 30.3521294)",,,
725068683,1,residential,False,False,38.131,"LINESTRING (-9.5490842 30.3521314, -9.5488919 30.3524315)",,,
421306077,2,tertiary,False,True,60.612,"LINESTRING (-9.5438533 30.3525285, -9.5432478 30.3523732)",,,
421306077,2,tertiary,False,False,46.499,"LINESTRING (-9.5438533 30.3525285, -9.544008 30.3525685, -9.5441641 30.3526044, -9.5443214 30.3526362)",,,
725090604,,residential,False,False,53.150000000000006,"LINESTRING (-9.5438533 30.3525285, -9.5439568 30.3521932, -9.5439832 30.3520642)",,,
92003286,1,residential,True,False,0.957,"LINESTRING (-9.5459501 30.3563991, -9.5459594 30.356396)",roundabout,,
92003286,1,residential,True,False,15.244000000000002,"LINESTRING (-9.5457984 30.3563804, -9.5458333 30.3563969, -9.5458716 30.3564057, -9.5459113 30.3564065, -9.5459501 30.3563991)",roundabout,,
94124077,1,residential,True,False,95.364,"LINESTRING (-9.5457984 30.3563804, -9.5458402 30.3564689, -9.5458491 30.3565057, -9.5458515 30.3565487, -9.5458485 30.3565889, -9.5458426 30.3566473, -9.5457973 30.3572285)",,,
94123986,2,residential,False,False,6.954,"LINESTRING (-9.5493403 30.3562535, -9.5492729 30.3562305)",,,
94123986,2,residential,False,True,21.747,"LINESTRING (-9.5493403 30.3562535, -9.54955 30.3563277)",,,
94123997,2,residential,False,False,28.106,"LINESTRING (-9.5493403 30.3562535, -9.5492971 30.3560035)",,,
94124050,,residential,False,False,42.274,"LINESTRING (-9.5457282 30.3544378, -9.5452879 30.3544244)",,,
725094916,,residential,False,False,22.111,"LINESTRING (-9.5419478 30.3526399, -9.5417185 30.3526202)",,,
725094916,,residential,False,True,15.99,"LINESTRING (-9.5419478 30.3526399, -9.5419466 30.3527837)",,,
586710241,1,living_street,False,False,70.639,"LINESTRING (-9.5419478 30.3526399, -9.5420146 30.3526376, -9.5420313 30.3526315, -9.5420447 30.352615, -9.5420524 30.3525956, -9.5420578 30.3525739, -9.5420976 30.352076)",,,
94123993,2,residential,False,False,33.095,"LINESTRING (-9.5505523 30.3587175, -9.5508643 30.3585906)",,,
94123993,2,residential,False,True,43.036,"LINESTRING (-9.5505523 30.3587175, -9.5501307 30.3588496)",,,
94123951,2,residential,False,True,127.182,"LINESTRING (-9.5505523 30.3587175, -9.5505757 30.3589775, -9.5506288 30.3596764, -9.5506426 30.3598586)",,,
499953039,2,residential,False,True,47.382,"LINESTRING (-9.5505523 30.3587175, -9.5505289 30.3586246, -9.5505175 30.3586119, -9.550486 30.3586032, -9.5501554 30.3585772)",,,
94123962,,residential,False,False,48.361,"LINESTRING (-9.5464231 30.3549996, -9.546926 30.3550285)",,,
94123962,,residential,False,True,54.787,"LINESTRING (-9.5464231 30.3549996, -9.5458531 30.3549706)",,,
94124089,2,residential,False,True,41.454,"LINESTRING (-9.5464231 30.3549996, -9.546407 30.3553537, -9.5464057 30.3553721)",,,
94124035,,residential,False,False,54.227,"LINESTRING (-9.5498697 30.354815, -9.5496337 30.3547936, -9.5493085 30.3547577)",,,
94124035,,residential,False,True,78.242,"LINESTRING (-9.5498697 30.354815, -9.5504855 30.3547465, -9.5506797 30.3547366)",,,
725082247,,residential,False,False,87.128,"LINESTRING (-9.5498697 30.354815, -9.5499988 30.3548674, -9.5500424 30.3548908, -9.5501413 30.3549272, -9.550423 30.3549637, -9.5507416 30.3550018)",,,
94123955,2,residential,False,False,40.223,"LINESTRING (-9.546926 30.3550285, -9.5469012 30.3553896)",,,
94123962,,residential,False,False,86.471,"LINESTRING (-9.546926 30.3550285, -9.5478259 30.3550702)",,,
94123962,,residential,False,True,48.361,"LINESTRING (-9.546926 30.3550285, -9.5464231 30.3549996)",,,
94124080,2,residential,False,False,64.851,"LINESTRING (-9.5444141 30.3555961, -9.5443761 30.3561784)",,,
94124080,2,residential,False,True,21.602,"LINESTRING (-9.5444141 30.3555961, -9.5444235 30.355402)",,,
388447004,,residential,False,True,57.311,"LINESTRING (-9.5444141 30.3555961, -9.5438196 30.3555463)",,,
94124032,,residential,False,False,52.935,"LINESTRING (-9.5457521 30.3546943, -9.5452007 30.354679)",,,
94124027,,residential,False,True,75.449,"LINESTRING (-9.5411032 30.3525922, -9.5410471 30.353269)",,,
94124090,,residential,True,False,27.881,"LINESTRING (-9.5411032 30.3525922, -9.5411907 30.3525971, -9.5413931 30.3526091)",,,
92003284,2,residential,False,False,23.58,"LINESTRING (-9.5428357 30.355187, -9.5428236 30.3553988)",,,
92003284,2,residential,False,True,50.241,"LINESTRING (-9.5428357 30.355187, -9.5428611 30.3547357)",,,
94123956,,residential,False,False,31.525,"LINESTRING (-9.5428357 30.355187, -9.5425086 30.3551604)",,,
94124040,2,residential,False,True,16.518,"LINESTRING (-9.54785 30.3541646, -9.5478366 30.3543127)",,,
94124012,2,residential,False,False,80.52,"LINESTRING (-9.54785 30.3541646, -9.5473491 30.3541276, -9.5471714 30.3541166, -9.5470132 30.3541125)",,,
94124040,2,residential,False,False,95.622,"LINESTRING (-9.54785 30.3541646, -9.5478588 30.3540564, -9.5478695 30.3539152, -9.547899 30.3537254, -9.5479915 30.3533146)",,,
92003288,2,residential,False,True,30.454,"LINESTRING (-9.5416395 30.3560117, -9.5413229 30.3559924)",,40,
94124099,2,residential,False,False,51.31,"LINESTRING (-9.5416395 30.3560117, -9.5416803 30.3555516)",,,Rue Ducaine
92003288,2,residential,False,False,25.721000000000004,"LINESTRING (-9.5416395 30.3560117, -9.5418274 30.3560231, -9.5419069 30.356028)",,40,
94123955,2,residential,False,False,20.216,"LINESTRING (-9.5468362 30.3558646, -9.5468058 30.3560445)",,,
94123955,2,residential,False,True,53.185,"LINESTRING (-9.5468362 30.3558646, -9.546867 30.3556442, -9.5469012 30.3553896)",,,
94124089,2,residential,False,False,79.75099999999999,"LINESTRING (-9.5468362 30.3558646, -9.5467815 30.3558626, -9.5467155 30.3558585, -9.5466692 30.355851, -9.5466182 30.3558256, -9.5465626 30.3557691, -9.5464301 30.3556384, -9.5464037 30.3556008, -9.5463949 30.3555629, -9.5463973 30.3555088, -9.5464057 30.3553721)",,,
94124089,2,residential,False,True,63.419,"LINESTRING (-9.5468362 30.3558646, -9.5469274 30.3558473, -9.5470467 30.3558163, -9.5474732 30.355713)",,,
94124083,,residential,False,True,7.673,"LINESTRING (-9.5498892 30.3571648, -9.5499657 30.3571849)",,,
94124070,2,residential,True,False,67.857,"LINESTRING (-9.5498892 30.3571648, -9.5498453 30.3572543, -9.5497696 30.3574487, -9.5497216 30.3575674, -9.5496741 30.357745)",,,
94124083,,residential,False,False,60.847,"LINESTRING (-9.5498892 30.3571648, -9.5495613 30.3571237, -9.5492595 30.3571023)",,,
94124032,,residential,False,True,72.526,"LINESTRING (-9.5444485 30.3546149, -9.5452007 30.354679)",,,
94124080,2,residential,False,False,29.389,"LINESTRING (-9.5444485 30.3546149, -9.5444487 30.3548792)",,,
94124080,2,residential,False,True,28.311,"LINESTRING (-9.5444485 30.3546149, -9.5444097 30.3543625)",,,
94124050,,residential,False,True,19.943,"LINESTRING (-9.5444097 30.3543625, -9.5446168 30.3543777)",,,
94124080,2,residential,False,False,28.311,"LINESTRING (-9.5444097 30.3543625, -9.5444485 30.3546149)",,,
94124080,2,residential,False,True,51.356,"LINESTRING (-9.5444097 30.3543625, -9.5442819 30.353914)",,,
94123963,,residential,False,False,36.888,"LINESTRING (-9.54154 30.3542324, -9.5415804 30.3539025)",,,
426032891,2,residential,False,True,22.767,"LINESTRING (-9.54154 30.3542324, -9.5417767 30.3542466)",,,Avenue Al Mourabitine
94123997,2,residential,False,True,40.542,"LINESTRING (-9.5500932 30.3529022, -9.5499111 30.3532312)",,,
94123997,2,residential,False,False,86.786,"LINESTRING (-9.5500932 30.3529022, -9.5503255 30.3524506, -9.5504522 30.3521859)",,,
94124018,2,residential,False,False,67.378,"LINESTRING (-9.5500932 30.3529022, -9.5495578 30.3527586, -9.5494207 30.3527283)",,,
94124055,,residential,False,False,52.067,"LINESTRING (-9.5473852 30.3535426, -9.5474812 30.3532677, -9.54749 30.3532512, -9.5475058 30.3532424, -9.5475245 30.3532385, -9.5476752 30.3532437)",,,
94124040,2,residential,False,False,17.588,"LINESTRING (-9.5477984 30.3556366, -9.5478165 30.3554792)",,,
94124040,2,residential,False,True,16.245,"LINESTRING (-9.5477984 30.3556366, -9.5477877 30.3557824)",,,
94124089,2,residential,False,False,32.339,"LINESTRING (-9.5477984 30.3556366, -9.5474732 30.355713)",,,
94124018,2,residential,False,True,29.774,"LINESTRING (-9.5491201 30.3526619, -9.5494207 30.3527283)",,,
94129587,1,residential,False,True,5.634,"LINESTRING (-9.5491201 30.3526619, -9.5491013 30.3527099)",,,
94129587,1,residential,False,False,61.084,"LINESTRING (-9.5491201 30.3526619, -9.5491717 30.3523089, -9.5491891 30.352232, -9.549216 30.3521805, -9.5492587 30.3521348)",,,
94124011,,residential,False,False,55.15,"LINESTRING (-9.5410471 30.353269, -9.5416193 30.3533158)",,,
94124027,,residential,False,False,75.449,"LINESTRING (-9.5410471 30.353269, -9.5411032 30.3525922)",,,
94123951,2,residential,False,False,106.758,"LINESTRING (-9.5480421 30.3596824, -9.5480581 30.3606424)",,,
94123951,2,residential,False,True,43.03,"LINESTRING (-9.5480421 30.3596824, -9.5480285 30.3592956)",,,
94124095,2,residential,False,True,65.961,"LINESTRING (-9.5480421 30.3596824, -9.5487269 30.3597347)",,,
94123997,2,residential,False,True,28.106,"LINESTRING (-9.5492971 30.3560035, -9.5493403 30.3562535)",,,
94124059,2,residential,False,True,39.752,"LINESTRING (-9.5492971 30.3560035, -9.5488905 30.3559349)",,,
94123997,2,residential,False,False,35.721,"LINESTRING (-9.5492971 30.3560035, -9.5492464 30.3557568, -9.5492334 30.355687)",,,
725081813,,residential,False,True,38.73,"LINESTRING (-9.5452905 30.3540761, -9.5452879 30.3544244)",,,
592410697,,residential,False,False,24.104,"LINESTRING (-9.5452905 30.3540761, -9.5454139 30.3540686, -9.5454414 30.3540547, -9.5454642 30.3540338, -9.5454823 30.3539823)",,,
592410697,,residential,False,True,63.387,"LINESTRING (-9.5452905 30.3540761, -9.5448386 30.3540437, -9.5447963 30.3540327, -9.5447655 30.3540176, -9.5447447 30.3539962, -9.5447367 30.3539656, -9.5447481 30.3539158)",,,
94123951,2,residential,False,False,127.182,"LINESTRING (-9.5506426 30.3598586, -9.5506288 30.3596764, -9.5505757 30.3589775, -9.5505523 30.3587175)",,,
94123951,2,residential,False,True,86.471,"LINESTRING (-9.5506426 30.3598586, -9.5506737 30.3600595, -9.5507043 30.3601903, -9.5508158 30.3605101, -9.5508543 30.3606124)",,,
94124095,2,residential,False,False,70.459,"LINESTRING (-9.5506426 30.3598586, -9.5505149 30.3598526, -9.5500588 30.3598311, -9.5499096 30.3598208)",,,
421306077,2,tertiary,False,False,9.563,"LINESTRING (-9.5479067 30.3521628, -9.5480036 30.3521427)",,,
421306077,2,tertiary,False,True,45.951,"LINESTRING (-9.5479067 30.3521628, -9.5474432 30.3522667)",,,
94123973,1,residential,False,True,122.275,"LINESTRING (-9.5479067 30.3521628, -9.5478353 30.3524403, -9.5477964 30.3525971, -9.5477575 30.3527892, -9.5477318 30.3529417, -9.5476752 30.3532437)",,,
94123986,2,residential,False,False,55.4,"LINESTRING (-9.5503626 30.3565985, -9.5498227 30.3564219)",,,
94123986,2,residential,False,True,8.862,"LINESTRING (-9.5503626 30.3565985, -9.5504458 30.3566331)",,,
94124070,2,residential,True,False,79.06099999999999,"LINESTRING (-9.5503626 30.3565985, -9.5502169 30.3567038, -9.5501257 30.356781, -9.5500723 30.3568407, -9.5500184 30.35692, -9.5499499 30.3570312, -9.549919 30.3570991, -9.5498892 30.3571648)",,,
94124099,2,residential,False,True,32.582,"LINESTRING (-9.5417767 30.3542466, -9.5417547 30.354539)",,,Rue Ducaine
426032891,2,residential,False,False,22.767,"LINESTRING (-9.5417767 30.3542466, -9.54154 30.3542324)",,,Avenue Al Mourabitine
426032891,2,residential,False,True,46.66,"LINESTRING (-9.5417767 30.3542466, -9.5422618 30.3542758)",,,Avenue Al Mourabitine
94123962,,residential,False,False,70.383,"LINESTRING (-9.5451222 30.3549423, -9.54531 30.3549695, -9.5458531 30.3549706)",,,
94123962,,residential,False,True,65.055,"LINESTRING (-9.5451222 30.3549423, -9.544707 30.3549149, -9.5444487 30.3548792)",,,
94124047,,residential,False,False,30.898000000000003,"LINESTRING (-9.5451222 30.3549423, -9.5451383 30.3548341, -9.545147 30.354782, -9.5451618 30.3547207, -9.5452007 30.354679)",,,
94123993,2,residential,False,False,5.672,"LINESTRING (-9.5456884 30.3585712, -9.5457471 30.3585772)",,,
94124077,1,residential,True,False,108.339,"LINESTRING (-9.5456884 30.3585712, -9.5456793 30.3586957, -9.5456176 30.3595436)",,,
94123962,,residential,False,True,86.471,"LINESTRING (-9.5478259 30.3550702, -9.546926 30.3550285)",,,
94124040,2,residential,False,False,10.698,"LINESTRING (-9.5478259 30.3550702, -9.5478313 30.3549741)",,,
94124040,2,residential,False,True,45.489000000000004,"LINESTRING (-9.5478259 30.3550702, -9.5478219 30.355301, -9.5478165 30.3554792)",,,
92003284,2,residential,False,False,32.887,"LINESTRING (-9.5429952 30.3534164, -9.5429724 30.3537115)",,,
92003284,2,residential,False,True,29.343,"LINESTRING (-9.5429952 30.3534164, -9.5430188 30.3531533)",,,
94124011,,residential,False,True,34.925,"LINESTRING (-9.5429952 30.3534164, -9.5426332 30.3533837)",,,
725095615,,residential,False,True,42.114999999999995,"LINESTRING (-9.5429952 30.3534164, -9.5432762 30.3534561, -9.543429 30.3534738)",,,
94123958,2,residential,False,True,36.067,"LINESTRING (-9.5417252 30.3550407, -9.5413498 30.3550241)",,,
94124099,2,residential,False,False,55.858,"LINESTRING (-9.5417252 30.3550407, -9.5417547 30.354539)",,,Rue Ducaine
94124099,2,residential,False,True,6.188,"LINESTRING (-9.5417252 30.3550407, -9.5417205 30.3550962)",,,Rue Ducaine
404985893,2,residential,False,True,39.682,"LINESTRING (-9.5480371 30.3580664, -9.5477305 30.3578269)",,,
94123951,2,residential,False,False,87.714,"LINESTRING (-9.5480371 30.3580664, -9.5480217 30.3582491, -9.548013 30.3588547)",,,
94123951,2,residential,False,True,71.634,"LINESTRING (-9.5480371 30.3580664, -9.5482843 30.358075, -9.5487814 30.3581143)",,,
94123955,2,residential,False,True,20.216,"LINESTRING (-9.5468058 30.3560445, -9.5468362 30.3558646)",,,
94123986,2,residential,False,True,16.428,"LINESTRING (-9.5468058 30.3560445, -9.5469766 30.3560548)",,,
94123986,2,residential,False,False,51.275999999999996,"LINESTRING (-9.5468058 30.3560445, -9.5466989 30.3560438, -9.5465924 30.3560513, -9.5464871 30.356067, -9.5463838 30.3560908, -9.5462834 30.3561224)",,,
94124096,2,residential,False,False,24.339,"LINESTRING (-9.5500132 30.3551792, -9.5497604 30.3551612)",,,
94124096,2,residential,False,True,37.84,"LINESTRING (-9.5500132 30.3551792, -9.5502772 30.355242, -9.5503946 30.3552655)",,,
94129446,1,residential,False,False,74.58099999999999,"LINESTRING (-9.5500132 30.3551792, -9.5500434 30.3554197, -9.5500797 30.355589, -9.5501366 30.3558409)",,,
94123986,2,residential,False,False,30.247,"LINESTRING (-9.5477526 30.3561083, -9.5474388 30.3560824)",,,
94123986,2,residential,False,True,102.469,"LINESTRING (-9.5477526 30.3561083, -9.5488176 30.3561766)",,,
587295557,2,residential,False,True,20.698,"LINESTRING (-9.5477526 30.3561083, -9.547724 30.3562928)",,,
94124040,2,residential,False,False,36.402,"LINESTRING (-9.5477526 30.3561083, -9.5477676 30.3559664, -9.5477816 30.3558646, -9.5477877 30.3557824)",,,
94123986,2,residential,False,True,51.275999999999996,"LINESTRING (-9.5462834 30.3561224, -9.5463838 30.3560908, -9.5464871 30.356067, -9.5465924 30.3560513, -9.5466989 30.3560438, -9.5468058 30.3560445)",,,
404985898,1,residential,True,False,27.515,"LINESTRING (-9.5462834 30.3561224, -9.5462133 30.3561359, -9.5461425 30.3561456, -9.5460711 30.3561508, -9.5459995 30.3561515)",,,
92003284,2,residential,False,False,19.622,"LINESTRING (-9.5429604 30.3538087, -9.5429456 30.3539847)",,,
92003284,2,residential,False,True,10.869,"LINESTRING (-9.5429604 30.3538087, -9.5429724 30.3537115)",,,
94124012,2,residential,False,True,127.341,"LINESTRING (-9.5429604 30.3538087, -9.5442819 30.353914)",,,
94123997,2,residential,False,False,35.225,"LINESTRING (-9.5492899 30.3550719, -9.5492776 30.3550172, -9.54928 30.3549544, -9.5493085 30.3547577)",,,
94123997,2,residential,False,True,6.939,"LINESTRING (-9.5492899 30.3550719, -9.5493011 30.3550956, -9.5493132 30.3551309)",,,
725320543,2,residential,False,False,28.877000000000002,"LINESTRING (-9.5492899 30.3550719, -9.5492136 30.3550745, -9.5489901 30.3550554)",,,
94123993,2,residential,False,False,6.395,"LINESTRING (-9.5496538 30.3589263, -9.5497197 30.3589177)",,,
94123993,2,residential,False,True,85.712,"LINESTRING (-9.5496538 30.3589263, -9.5487609 30.3589027)",,,
94124070,2,residential,True,False,47.123,"LINESTRING (-9.5496538 30.3589263, -9.5497374 30.3593439)",,,
94123977,2,residential,False,True,5.03,"LINESTRING (-9.5455204 30.3607077, -9.5455728 30.3607064)",,,
94123997,2,residential,False,False,22.744,"LINESTRING (-9.5492334 30.355687, -9.5492461 30.355566, -9.5492627 30.3554842)",,,
94123997,2,residential,False,True,35.721,"LINESTRING (-9.5492334 30.355687, -9.5492464 30.3557568, -9.5492971 30.3560035)",,,
94129529,2,residential,False,False,37.925,"LINESTRING (-9.5492334 30.355687, -9.5495331 30.3557223, -9.549625 30.3557333)",,,
94129529,2,residential,False,True,29.41,"LINESTRING (-9.5492334 30.355687, -9.5489685 30.3556416, -9.5489328 30.3556353)",,,
94124047,,residential,False,True,28.798,"LINESTRING (-9.5451929 30.3544201, -9.5452007 30.354679)",,,
94124050,,residential,False,False,55.479,"LINESTRING (-9.5451929 30.3544201, -9.5446168 30.3543777)",,,
94124050,,residential,False,True,9.128,"LINESTRING (-9.5451929 30.3544201, -9.5452879 30.3544244)",,,
94124012,2,residential,False,False,127.341,"LINESTRING (-9.5442819 30.353914, -9.5429604 30.3538087)",,,
94124012,2,residential,False,True,33.929,"LINESTRING (-9.5442819 30.353914, -9.5446355 30.3539154)",,,
94124080,2,residential,False,False,51.356,"LINESTRING (-9.5442819 30.353914, -9.5444097 30.3543625)",,,
94124080,2,residential,False,True,10.048,"LINESTRING (-9.5442819 30.353914, -9.5442899 30.3538239)",,,
94124055,,residential,False,False,31.357,"LINESTRING (-9.5476752 30.3532437, -9.5479915 30.3533146)",,,
94123973,1,residential,False,False,122.275,"LINESTRING (-9.5476752 30.3532437, -9.5477318 30.3529417, -9.5477575 30.3527892, -9.5477964 30.3525971, -9.5478353 30.3524403, -9.5479067 30.3521628)",,,
94124055,,residential,False,True,52.06699999999999,"LINESTRING (-9.5476752 30.3532437, -9.5475245 30.3532385, -9.5475058 30.3532424, -9.54749 30.3532512, -9.5474812 30.3532677, -9.5473852 30.3535426)",,,
94124002,,residential,False,True,25.807,"LINESTRING (-9.5478366 30.3543127, -9.5481055 30.3543081)",,,
94124040,2,residential,False,False,16.518,"LINESTRING (-9.5478366 30.3543127, -9.54785 30.3541646)",,,
94124040,2,residential,False,True,73.688,"LINESTRING (-9.5478366 30.3543127, -9.5478132 30.3545587, -9.5478152 30.3547623, -9.5478313 30.3549741)",,,
94123997,2,residential,False,False,25.008000000000003,"LINESTRING (-9.5493085 30.3547577, -9.5493226 30.3546657, -9.549344 30.3545349)",,,
94123997,2,residential,False,True,35.225,"LINESTRING (-9.5493085 30.3547577, -9.54928 30.3549544, -9.5492776 30.3550172, -9.5492899 30.3550719)",,,
94124035,,residential,False,True,54.227,"LINESTRING (-9.5493085 30.3547577, -9.5496337 30.3547936, -9.5498697 30.354815)",,,
421306077,2,tertiary,False,False,20.456,"LINESTRING (-9.5464271 30.3524824, -9.5466321 30.3524319)",,,
421306077,2,tertiary,False,True,28.345,"LINESTRING (-9.5464271 30.3524824, -9.5463554 30.3524963, -9.5462831 30.3525095, -9.5462102 30.3525202, -9.5461369 30.3525294)",,,
94123977,2,residential,False,False,131.666,"LINESTRING (-9.5499869 30.3605805, -9.5486157 30.3606277)",,,
94123977,2,residential,False,True,7.699,"LINESTRING (-9.5499869 30.3605805, -9.5500669 30.3605751)",,,
94123951,2,residential,False,False,49.048,"LINESTRING (-9.548013 30.3588547, -9.5480285 30.3592956)",,,
94123993,2,residential,False,False,71.957,"LINESTRING (-9.548013 30.3588547, -9.5487609 30.3589027)",,,
94123951,2,residential,False,True,87.714,"LINESTRING (-9.548013 30.3588547, -9.5480217 30.3582491, -9.5480371 30.3580664)",,,
94123993,2,residential,False,True,79.507,"LINESTRING (-9.548013 30.3588547, -9.5474947 30.3587953, -9.5471928 30.3587533)",,,
94124011,,residential,False,False,44.026,"LINESTRING (-9.5419639 30.3533324, -9.5424209 30.3533677)",,,
94124011,,residential,False,True,6.083,"LINESTRING (-9.5419639 30.3533324, -9.5419006 30.3533294)",,,
94129637,,residential,False,True,35.198,"LINESTRING (-9.5419639 30.3533324, -9.5419356 30.353648)",,,
94123962,,residential,False,False,54.787,"LINESTRING (-9.5458531 30.3549706, -9.5464231 30.3549996)",,,
404985896,2,residential,False,False,108.022,"LINESTRING (-9.5458531 30.3549706, -9.5458914 30.3539997)",,,
94123962,,residential,False,True,70.383,"LINESTRING (-9.5458531 30.3549706, -9.54531 30.3549695, -9.5451222 30.3549423)",,,
404985896,2,residential,False,True,100.44299999999998,"LINESTRING (-9.5458531 30.3549706, -9.5458605 30.3550979, -9.545887 30.3552837, -9.5458986 30.3554094, -9.5459028 30.355551, -9.5459034 30.3558719)",,,
94124040,2,residential,False,False,16.245,"LINESTRING (-9.5477877 30.3557824, -9.5477984 30.3556366)",,,
94124040,2,residential,False,True,36.402,"LINESTRING (-9.5477877 30.3557824, -9.5477816 30.3558646, -9.5477676 30.3559664, -9.5477526 30.3561083)",,,
94124059,2,residential,False,False,107.189,"LINESTRING (-9.5477877 30.3557824, -9.5485796 30.3558825, -9.5488905 30.3559349)",,,
94124080,2,residential,False,False,58.183,"LINESTRING (-9.5444487 30.3548792, -9.5444235 30.355402)",,,
94124080,2,residential,False,True,29.389,"LINESTRING (-9.5444487 30.3548792, -9.5444485 30.3546149)",,,
94123962,,residential,False,False,65.055,"LINESTRING (-9.5444487 30.3548792, -9.544707 30.3549149, -9.5451222 30.3549423)",,,
94123962,,residential,False,True,55.369,"LINESTRING (-9.5444487 30.3548792, -9.5440059 30.3547607, -9.5438977 30.3547313)",,,
94123951,2,residential,False,False,79.025,"LINESTRING (-9.549604 30.3581497, -9.5487814 30.3581143)",,,
94123951,2,residential,False,True,7.137,"LINESTRING (-9.549604 30.3581497, -9.5496782 30.3581542)",,,
94124070,2,residential,True,False,13.09,"LINESTRING (-9.549604 30.3581497, -9.5496028 30.3582016, -9.5496012 30.3582674)",,,
94124080,2,residential,False,True,64.851,"LINESTRING (-9.5443761 30.3561784, -9.5444141 30.3555961)",,,
92003288,2,residential,False,False,105.219,"LINESTRING (-9.5443761 30.3561784, -9.5450871 30.3562217, -9.54547 30.3562448)",,40,
