osmid,highway,maxspeed,oneway,reversed,length,geometry,junction,name,lanes
105837488,tertiary,,False,True,34.014,"LINESTRING (37.0558736 35.0082521, 37.0558165 35.0085544)",,,
208893421,secondary,,True,False,65.11500000000001,"LINESTRING (37.0558736 35.0082521, 37.0553719 35.0081874, 37.0551686 35.0081552)",,,
105837464,residential,,False,False,24.601,"LINESTRING (37.054642 35.0090803, 37.0545981 35.0092986)",,,
112232309,residential,,False,True,99.51,"LINESTRING (37.054642 35.0090803, 37.0535573 35.0089728)",,,
105837464,residential,,False,True,113.22100000000003,"LINESTRING (37.054642 35.0090803, 37.054739 35.0086815, 37.0548047 35.0084695, 37.0548172 35.0084231, 37.0548493 35.0083038, 37.0548584 35.0082482, 37.0548657 35.0081773, 37.0548637 35.0081312, 37.05486 35.0080815)",,,
138665810,residential,,False,True,102.46199999999999,"LINESTRING (37.054642 35.0090803, 37.054721 35.0090248, 37.0551551 35.0090012, 37.0557392 35.0089638)",,,
138664833,residential,,False,False,13.712,"LINESTRING (37.0582418 35.0084762, 37.0582915 35.0085926)",,,
208893472,secondary,,True,False,45.016,"LINESTRING (37.0582418 35.0084762, 37.0583205 35.0085076, 37.0585361 35.0085884, 37.0586959 35.008635)",,,
105837457,tertiary,,False,False,74.158,"LINESTRING (37.0495294 35.0092894, 37.0494249 35.008628)",,,
105837457,tertiary,,False,True,53.276,"LINESTRING (37.0495294 35.0092894, 37.0495917 35.0097658)",,,
152558243,residential,,False,True,58.318000000000005,"LINESTRING (37.0495294 35.0092894, 37.0500641 35.0090804, 37.0501097 35.0090685)",,,
101255082,primary,110,True,False,138.679,"LINESTRING (37.0494478 35.0134975, 37.0502756 35.0132381, 37.05087 35.0130518)",,طريق حماة,2
105837560,tertiary,,False,False,103.545,"LINESTRING (37.0494478 35.0134975, 37.0492661 35.0129618, 37.0491674 35.0125954)",,,
105837457,tertiary,,False,True,7.315,"LINESTRING (37.0491922 35.0082549, 37.0492325 35.0083118)",,,
208893437,secondary,,True,False,97.859,"LINESTRING (37.0491922 35.0082549, 37.049591 35.0080157, 37.0497358 35.0079338, 37.0497883 35.0079057, 37.0498242 35.0078864, 37.0499161 35.007858, 37.0501115 35.0078219)",,,
368822553,secondary,,True,False,122.58699999999999,"LINESTRING (37.0560503 35.0159643, 37.0554407 35.0159215, 37.0547066 35.0159089)",,,
368822727,secondary,,True,False,11.91,"LINESTRING (37.0560503 35.0159643, 37.0560437 35.0159378, 37.0560478 35.0159127, 37.0560613 35.0158899, 37.0560828 35.0158717, 37.0560872 35.0158698)",roundabout,,
105837560,tertiary,,False,False,86.835,"LINESTRING (37.049244 35.011402, 37.0495335 35.0107952, 37.0496433 35.0107021)",,,
334194327,tertiary,,False,False,44.596999999999994,"LINESTRING (37.049244 35.011402, 37.0494358 35.011452, 37.0497117 35.0115208)",,شارع المؤسسة العسكرية,
105837488,tertiary,,False,False,25.121,"LINESTRING (37.055224 35.0108524, 37.0553173 35.0106398)",,,
105837560,tertiary,,False,True,47.151,"LINESTRING (37.055224 35.0108524, 37.0547072 35.0108271)",,,
105837536,tertiary,,False,True,81.012,"LINESTRING (37.055224 35.0108524, 37.0551933 35.0110363, 37.055161 35.0115786)",,,
105837444,secondary,,False,True,37.502,"LINESTRING (37.0524532 35.0158251, 37.0525077 35.0154908)",,شارع إخوان الصفاء,
105837505,secondary,,False,False,20.846,"LINESTRING (37.0524532 35.0158251, 37.0526816 35.0158375)",,,
105837505,secondary,,False,True,91.556,"LINESTRING (37.0524532 35.0158251, 37.0514521 35.0157494)",,,
334194327,tertiary,,False,False,47.945,"LINESTRING (37.0510203 35.0120472, 37.0511806 35.0124579)",,شارع المؤسسة العسكرية,
1100612525,residential,,False,False,28.04,"LINESTRING (37.0510203 35.0120472, 37.0510901 35.0118016)",,,
334194327,tertiary,,False,True,97.804,"LINESTRING (37.0510203 35.0120472, 37.0508221 35.0119543, 37.0505466 35.0118451, 37.0502792 35.0117244, 37.0501649 35.0116762, 37.0500692 35.0116396)",,شارع المؤسسة العسكرية,
105837560,tertiary,,False,False,22.857,"LINESTRING (37.0531986 35.0107378, 37.0534447 35.0107781)",,,
105837560,tertiary,,False,True,40.608,"LINESTRING (37.0531986 35.0107378, 37.0527539 35.0107113)",,,
101254993,primary,,True,False,63.705,"LINESTRING (37.0531986 35.0107378, 37.0531364 35.0111587, 37.0531072 35.0113057)",,,
208893475,secondary,,False,True,122.676,"LINESTRING (37.0536531 35.0080461, 37.0523084 35.0079823)",,,
368973440,primary,,True,False,3.349,"LINESTRING (37.0536531 35.0080461, 37.0536582 35.0080317, 37.0536686 35.0080192)",roundabout,,
152551635,residential,,False,False,94.26,"LINESTRING (37.0544552 35.0098941, 37.0554746 35.0100406)",,,
105837464,residential,,False,False,107.41199999999999,"LINESTRING (37.0544552 35.0098941, 37.0542946 35.0101639, 37.0541339 35.010408, 37.054043 35.0107893)",,,
105837464,residential,,False,True,52.763,"LINESTRING (37.0544552 35.0098941, 37.0545126 35.0096654, 37.0545718 35.0094293)",,,
105837560,tertiary,,False,True,20.591,"LINESTRING (37.0498441 35.010617, 37.0496433 35.0107021)",,,
105837457,tertiary,,False,False,97.404,"LINESTRING (37.0498441 35.010617, 37.0496136 35.0098312, 37.0495917 35.0097658)",,,
105837457,tertiary,,False,True,32.631,"LINESTRING (37.0498441 35.010617, 37.0498745 35.0107324, 37.0499258 35.0109027)",,,
105837560,tertiary,,False,False,64.753,"LINESTRING (37.0498441 35.010617, 37.0501344 35.010612, 37.0505547 35.0105985)",,,
208893416,secondary,,True,False,13.904,"LINESTRING (37.0523084 35.0079823, 37.0521577 35.0080023)",,,
208893475,secondary,,False,False,122.676,"LINESTRING (37.0523084 35.0079823, 37.0536531 35.0080461)",,,
112232304,residential,,False,False,74.9,"LINESTRING (37.0503566 35.0073174, 37.0511783 35.0073448)",,,
112232304,residential,,False,True,6.889,"LINESTRING (37.0503566 35.0073174, 37.0502812 35.0073223)",,,
112232304,residential,,False,True,74.9,"LINESTRING (37.0511783 35.0073448, 37.0503566 35.0073174)",,,
112232307,residential,,False,False,58.851,"LINESTRING (37.0511783 35.0073448, 37.0511684 35.007874)",,,
112232307,residential,,False,True,58.851,"LINESTRING (37.0511684 35.007874, 37.0511783 35.0073448)",,,
208893437,secondary,,True,False,92.707,"LINESTRING (37.0511684 35.007874, 37.0520441 35.0079314, 37.0521802 35.0079561)",,,
112232308,residential,,False,True,29.332,"LINESTRING (37.0515547 35.0082507, 37.0516278 35.0079938)",,,
152558246,residential,,False,True,50.819,"LINESTRING (37.0515547 35.0082507, 37.052108 35.0083098)",,,
112232308,residential,,False,False,59.657,"LINESTRING (37.0515547 35.0082507, 37.0515117 35.0084925, 37.0514603 35.0087816)",,,
1106310552,residential,,False,True,42.546,"LINESTRING (37.0515547 35.0082507, 37.0513351 35.0082186, 37.0512292 35.0082054, 37.0510929 35.0081944)",,,
112232308,residential,,False,False,27.982,"LINESTRING (37.0514603 35.0087816, 37.0515138 35.0090294)",,,
112232309,residential,,False,False,71.326,"LINESTRING (37.0514603 35.0087816, 37.052239 35.0088499)",,,
112232309,residential,,False,True,34.44,"LINESTRING (37.0514603 35.0087816, 37.0510847 35.0087457)",,,
112232308,residential,,False,True,59.657,"LINESTRING (37.0514603 35.0087816, 37.0515117 35.0084925, 37.0515547 35.0082507)",,,
101255082,primary,110,True,False,22.381,"LINESTRING (37.0516156 35.0124349, 37.05186 35.0124138)",,طريق حماة,2
1105218534,residential,,True,False,76.252,"LINESTRING (37.0516156 35.0124349, 37.0515882 35.0123067, 37.0515821 35.0120458, 37.0515813 35.0120154, 37.0515751 35.0117512)",,,
112232309,residential,,False,False,5.702,"LINESTRING (37.0534947 35.0089735, 37.0535573 35.0089728)",,,
368972276,primary,,True,False,63.857,"LINESTRING (37.0534947 35.0089735, 37.0536029 35.0084061)",,طريق حمص,
112232309,residential,,False,True,115.197,"LINESTRING (37.0534947 35.0089735, 37.0525138 35.0088713, 37.052239 35.0088499)",,,
105837560,tertiary,,False,False,43.218,"LINESTRING (37.0542335 35.010804, 37.0547072 35.0108271)",,,
105837560,tertiary,,False,True,17.426,"LINESTRING (37.0542335 35.010804, 37.054043 35.0107893)",,,
112232583,residential,,False,False,47.533,"LINESTRING (37.0542335 35.010804, 37.0542089 35.011231)",,,
112232583,residential,,False,True,11.109,"LINESTRING (37.0542032 35.0113308, 37.0542089 35.011231)",,,
112232585,residential,,False,False,33.604,"LINESTRING (37.0542032 35.0113308, 37.0538356 35.0113047)",,,
112232583,residential,,False,False,44.21,"LINESTRING (37.0542032 35.0113308, 37.0543681 35.0115586, 37.0544153 35.0116856)",,,
112232583,residential,,False,False,25.891,"LINESTRING (37.0544153 35.0116856, 37.0543659 35.0119149)",,,
112232584,residential,,False,True,68.947,"LINESTRING (37.0544153 35.0116856, 37.055161 35.0115786)",,,
112232583,residential,,False,True,44.21,"LINESTRING (37.0544153 35.0116856, 37.0543681 35.0115586, 37.0542032 35.0113308)",,,
112232583,residential,,False,True,47.08,"LINESTRING (37.0543664 35.0123383, 37.0543659 35.0119149)",,,
334196529,secondary,60,False,False,32.951,"LINESTRING (37.0543664 35.0123383, 37.0540049 35.012326)",,شارع الثورة,
334196529,secondary,60,False,True,42.621,"LINESTRING (37.0543664 35.0123383, 37.0548341 35.0123518)",,شارع الثورة,
105837536,tertiary,,False,True,34.665,"LINESTRING (37.055161 35.0115786, 37.0551729 35.0118902)",,,
112232584,residential,,False,False,68.947,"LINESTRING (37.055161 35.0115786, 37.0544153 35.0116856)",,,
105837536,tertiary,,False,False,81.012,"LINESTRING (37.055161 35.0115786, 37.0551933 35.0110363, 37.055224 35.0108524)",,,
112232585,residential,,False,False,43.985,"LINESTRING (37.0538356 35.0113047, 37.0535778 35.0116392)",,,
112232585,residential,,False,True,33.604,"LINESTRING (37.0538356 35.0113047, 37.0542032 35.0113308)",,,
1106310525,residential,,False,False,10.884,"LINESTRING (37.0538356 35.0113047, 37.053882 35.0112145)",,,
112232585,residential,,False,False,23.311,"LINESTRING (37.0535778 35.0116392, 37.0535102 35.0118414)",,,
112232585,residential,,False,True,43.985,"LINESTRING (37.0535778 35.0116392, 37.0538356 35.0113047)",,,
112232586,residential,,False,True,48.501,"LINESTRING (37.0535778 35.0116392, 37.0530634 35.0115263)",,,
112232585,residential,,False,False,54.057,"LINESTRING (37.0535102 35.0118414, 37.0534161 35.0123214)",,,
112232585,residential,,False,True,23.311,"LINESTRING (37.0535102 35.0118414, 37.0535778 35.0116392)",,,
334195266,residential,,False,False,78.358,"LINESTRING (37.0535102 35.0118414, 37.0543659 35.0119149)",,,
112232585,residential,,False,True,54.057,"LINESTRING (37.0534161 35.0123214, 37.0535102 35.0118414)",,,
112232587,residential,,False,False,38.747,"LINESTRING (37.0534161 35.0123214, 37.0533757 35.0125193, 37.0533305 35.0126624)",,,
334196529,secondary,60,False,False,35.665000000000006,"LINESTRING (37.0534161 35.0123214, 37.0532069 35.012306, 37.0530256 35.0122979)",,شارع الثورة,
334196529,secondary,60,False,True,53.653999999999996,"LINESTRING (37.0534161 35.0123214, 37.0536928 35.0123229, 37.053863 35.0123189, 37.0540049 35.012326)",,شارع الثورة,
101254993,primary,,True,False,16.744,"LINESTRING (37.0530634 35.0115263, 37.0530435 35.011676)",,,
112232586,residential,,False,False,48.501,"LINESTRING (37.0530634 35.0115263, 37.0535778 35.0116392)",,,
112232588,residential,,False,False,35.598,"LINESTRING (37.0532045 35.0130177, 37.053589 35.0130753)",,,
112232588,residential,,False,True,89.582,"LINESTRING (37.0532045 35.0130177, 37.0522294 35.0129117)",,,
112232587,residential,,False,True,41.144999999999996,"LINESTRING (37.0532045 35.0130177, 37.0533033 35.0127484, 37.0533305 35.0126624)",,,
105837444,secondary,,False,True,28.976,"LINESTRING (37.0522294 35.0129117, 37.0521633 35.0126568)",,شارع إخوان الصفاء,
112232588,residential,,False,False,89.582,"LINESTRING (37.0522294 35.0129117, 37.0532045 35.0130177)",,,
105837444,secondary,,False,False,73.721,"LINESTRING (37.0522294 35.0129117, 37.05231 35.0132375, 37.0524215 35.0135552)",,شارع إخوان الصفاء,
112232588,residential,,False,False,16.979,"LINESTRING (37.053589 35.0130753, 37.0537697 35.0131129)",,,
112232588,residential,,False,True,35.598,"LINESTRING (37.053589 35.0130753, 37.0532045 35.0130177)",,,
112232589,residential,,False,False,38.45,"LINESTRING (37.053589 35.0130753, 37.0534999 35.0134133)",,,
112232588,residential,,False,True,16.979,"LINESTRING (37.0537697 35.0131129, 37.053589 35.0130753)",,,
112232590,residential,,False,True,36.724,"LINESTRING (37.0537697 35.0131129, 37.0538746 35.012794)",,,
112232588,residential,,False,False,81.662,"LINESTRING (37.0537697 35.0131129, 37.053987 35.0131967, 37.0542557 35.0133414, 37.0542903 35.0134658, 37.0542881 35.0136125)",,,
112232596,residential,,False,False,33.016,"LINESTRING (37.0542881 35.0136125, 37.0546494 35.013637)",,,
112232588,residential,,False,False,49.842,"LINESTRING (37.0542881 35.0136125, 37.0542671 35.0139478, 37.0542727 35.0140602)",,,
112232588,residential,,False,True,81.66199999999999,"LINESTRING (37.0542881 35.0136125, 37.0542903 35.0134658, 37.0542557 35.0133414, 37.053987 35.0131967, 37.0537697 35.0131129)",,,
112232588,residential,,False,True,7.487,"LINESTRING (37.0547066 35.0159089, 37.0546937 35.0158424)",,,
368822553,secondary,,True,False,8.16,"LINESTRING (37.0547066 35.0159089, 37.054617 35.0159096)",,,
334196529,secondary,60,False,True,32.951,"LINESTRING (37.0540049 35.012326, 37.0543664 35.0123383)",,شارع الثورة,
112232590,residential,,False,False,36.554,"LINESTRING (37.0540049 35.012326, 37.0539882 35.012555, 37.0539456 35.012648)",,,
334196529,secondary,60,False,False,53.653999999999996,"LINESTRING (37.0540049 35.012326, 37.053863 35.0123189, 37.0536928 35.0123229, 37.0534161 35.0123214)",,شارع الثورة,
112232594,residential,,False,False,33.471,"LINESTRING (37.0548341 35.0123518, 37.0548175 35.0126525)",,,
334196529,secondary,60,False,False,42.621,"LINESTRING (37.0548341 35.0123518, 37.0543664 35.0123383)",,شارع الثورة,
334196529,secondary,60,False,True,30.983,"LINESTRING (37.0548341 35.0123518, 37.0551743 35.0123501)",,شارع الثورة,
112232594,residential,,False,False,8.017,"LINESTRING (37.0548175 35.0126525, 37.054818 35.0127246)",,,
112232594,residential,,False,True,33.471,"LINESTRING (37.0548175 35.0126525, 37.0548341 35.0123518)",,,
334198124,residential,,False,True,79.434,"LINESTRING (37.0548175 35.0126525, 37.0544625 35.0126432, 37.0543545 35.0126476, 37.0539456 35.012648)",,,
112232596,residential,,False,True,33.016,"LINESTRING (37.0546494 35.013637, 37.0542881 35.0136125)",,,
112232594,residential,,False,True,32.778999999999996,"LINESTRING (37.0546494 35.013637, 37.054636 35.0135749, 37.0546695 35.0133448)",,,
112232596,residential,,False,False,23.415,"LINESTRING (37.0546494 35.013637, 37.0547963 35.0136647, 37.0548079 35.0137513)",,,
112232754,residential,,False,False,26.542,"LINESTRING (37.0563229 35.0137294, 37.0563311 35.013968)",,,
112232754,residential,,False,True,10.229,"LINESTRING (37.0563229 35.0137294, 37.0563583 35.0136421)",,,
112232596,residential,,False,True,81.887,"LINESTRING (37.0563229 35.0137294, 37.0557105 35.0137096, 37.0554932 35.013757, 37.0554319 35.0137601)",,,
112232754,residential,,False,False,10.229,"LINESTRING (37.0563583 35.0136421, 37.0563229 35.0137294)",,,
112232754,residential,,False,True,21.7,"LINESTRING (37.0563583 35.0136421, 37.0563264 35.0134487)",,,
112232755,residential,,False,True,38.899,"LINESTRING (37.0563583 35.0136421, 37.0567735 35.01356)",,,
112232799,residential,,False,False,35.028,"LINESTRING (37.0535229 35.0159218, 37.0536036 35.0162298)",,,
112232799,residential,,False,True,7.834,"LINESTRING (37.0535229 35.0159218, 37.0535196 35.0158514)",,,
368822553,secondary,,True,False,77.69,"LINESTRING (37.0535229 35.0159218, 37.0532852 35.0159104, 37.0528755 35.015891, 37.0526816 35.0158375)",,,
105837463,residential,,False,False,94.84,"LINESTRING (37.049895 35.0138886, 37.0504832 35.0138542, 37.0509324 35.0138154)",,,
112232945,residential,,False,False,43.111,"LINESTRING (37.049895 35.0138886, 37.0500414 35.014111, 37.0501189 35.0142302)",,,
112232947,residential,,False,False,24.081,"LINESTRING (37.0501189 35.0142302, 37.050044 35.0144379)",,,
112232945,residential,,False,False,90.80099999999999,"LINESTRING (37.0501189 35.0142302, 37.050187 35.0142518, 37.050331 35.0143369, 37.0504016 35.0144455, 37.0506837 35.0145596, 37.0509478 35.0146396)",,,
112232945,residential,,False,True,43.111,"LINESTRING (37.0501189 35.0142302, 37.0500414 35.014111, 37.049895 35.0138886)",,,
112232946,residential,,False,False,38.684,"LINESTRING (37.0509478 35.0146396, 37.0508655 35.0149809)",,,
112232946,residential,,False,True,26.923,"LINESTRING (37.0509478 35.0146396, 37.0509433 35.0143975)",,,
112232945,residential,,False,True,90.80099999999999,"LINESTRING (37.0509478 35.0146396, 37.0506837 35.0145596, 37.0504016 35.0144455, 37.050331 35.0143369, 37.050187 35.0142518, 37.0501189 35.0142302)",,,
105837463,residential,,False,False,4.912,"LINESTRING (37.0509324 35.0138154, 37.0509851 35.013806)",,,
105837463,residential,,False,True,94.84,"LINESTRING (37.0509324 35.0138154, 37.0504832 35.0138542, 37.049895 35.0138886)",,,
112232946,residential,,False,False,64.734,"LINESTRING (37.0509324 35.0138154, 37.050937 35.0140556, 37.0509433 35.0143975)",,,
105837505,secondary,,False,False,59.585,"LINESTRING (37.0506872 35.015705, 37.05134 35.0157412)",,,
105837505,secondary,,False,True,25.449,"LINESTRING (37.0506872 35.015705, 37.0504079 35.0156976)",,,
112232946,residential,,False,True,28.435,"LINESTRING (37.0506872 35.015705, 37.0507494 35.0154544)",,,
112232947,residential,,False,False,116.795,"LINESTRING (37.0500096 35.0146258, 37.049854 35.0156684)",,,
112232947,residential,,False,True,21.127,"LINESTRING (37.0500096 35.0146258, 37.050044 35.0144379)",,,
334190376,residential,,False,False,50.134,"LINESTRING (37.0500096 35.0146258, 37.0494593 35.0146137)",,,
105837505,secondary,,False,False,91.556,"LINESTRING (37.0514521 35.0157494, 37.0524532 35.0158251)",,,
105837505,secondary,,False,True,10.249,"LINESTRING (37.0514521 35.0157494, 37.05134 35.0157412)",,,
112352515,residential,,False,True,82.524,"LINESTRING (37.0580258 35.0148348, 37.0589241 35.0149324)",,,
368822983,secondary,,True,False,9.161,"LINESTRING (37.0580258 35.0148348, 37.0580421 35.0149161)",,,
368822984,secondary,,False,False,29.6,"LINESTRING (37.0580258 35.0148348, 37.058084 35.0145729)",,,
112352516,residential,,False,True,60.93,"LINESTRING (37.0593062 35.0107964, 37.0599729 35.010842)",,,
368822984,secondary,,False,True,58.548,"LINESTRING (37.0593062 35.0107964, 37.0591403 35.0113051)",,,
112352516,residential,,False,False,133.097,"LINESTRING (37.0593062 35.0107964, 37.0587761 35.0107719, 37.0578464 35.0107408)",,,
368822984,secondary,,False,False,45.849000000000004,"LINESTRING (37.0593062 35.0107964, 37.0594147 35.0105401, 37.0594899 35.0104132)",,,
112352516,residential,,False,False,68.533,"LINESTRING (37.0578464 35.0107408, 37.0577751 35.0107969, 37.0571316 35.010703)",,,
112352516,residential,,False,True,133.097,"LINESTRING (37.0578464 35.0107408, 37.0587761 35.0107719, 37.0593062 35.0107964)",,,
138664833,residential,,False,True,63.857,"LINESTRING (37.0578464 35.0107408, 37.0579663 35.0104547, 37.0580706 35.0102478, 37.0580921 35.0102032)",,,
334198527,residential,,False,False,91.83500000000001,"LINESTRING (37.0578464 35.0107408, 37.0577769 35.0110623, 37.0577331 35.0115604)",,,
138664828,residential,,False,False,9.79,"LINESTRING (37.0571316 35.010703, 37.0571596 35.010618)",,,
112352516,residential,,False,True,68.533,"LINESTRING (37.0571316 35.010703, 37.0577751 35.0107969, 37.0578464 35.0107408)",,,
138664828,residential,,False,True,54.684,"LINESTRING (37.0571316 35.010703, 37.0570438 35.010944, 37.0569527 35.0111724)",,,
