osmid,oneway,highway,junction,reversed,length,geometry
349925203,True,primary,roundabout,False,8.782,"LINESTRING (36.6019155 35.2608918, 36.6019303 35.2608651, 36.6019554 35.2608434, 36.6019769 35.2608342)"
349925203,True,primary,roundabout,False,16.292,"LINESTRING (36.6020708 35.2609954, 36.6020365 35.261004, 36.6020006 35.2610031, 36.601967 35.2609929, 36.6019392 35.2609744, 36.6019202 35.2609495)"
349925754,False,residential,,False,20.587,"LINESTRING (36.6114718 35.2640633, 36.6112453 35.2640721)"
349927652,False,tertiary,,False,82.076,"LINESTRING (36.6114718 35.2640633, 36.6114639 35.2648014)"
349927652,False,tertiary,,True,73.345,"LINESTRING (36.6114718 35.2640633, 36.6116204 35.263861, 36.6119215 35.2635159)"
349927652,False,tertiary,,False,16.487,"LINESTRING (36.6120268 35.2633951, 36.6119215 35.2635159)"
349925754,False,residential,,True,59.381,"LINESTRING (36.609843 35.2641266, 36.6104963 35.2641012)"
349925756,False,residential,,False,31.139,"LINESTRING (36.609843 35.2641266, 36.609837 35.2644066)"
349925756,False,residential,,True,87.585,"LINESTRING (36.609843 35.2641266, 36.6098681 35.2633392)"
350148956,False,residential,,True,39.36,"LINESTRING (36.609843 35.2641266, 36.6094098 35.2641404)"
349925596,False,tertiary,,False,53.921,"LINESTRING (36.6091075 35.2633145, 36.6092046 35.2628361)"
349925596,False,tertiary,,True,94.789,"LINESTRING (36.6091075 35.2633145, 36.6089369 35.2641555)"
349925755,False,residential,,False,69.111,"LINESTRING (36.6091075 35.2633145, 36.6098681 35.2633392)"
349927652,False,tertiary,,True,16.487,"LINESTRING (36.6119215 35.2635159, 36.6120268 35.2633951)"
349925755,False,residential,,True,85.365,"LINESTRING (36.6119215 35.2635159, 36.6112131 35.263383, 36.6109999 35.2633761)"
349927652,False,tertiary,,False,73.345,"LINESTRING (36.6119215 35.2635159, 36.6116204 35.263861, 36.6114718 35.2640633)"
349925755,False,residential,,False,31.257,"LINESTRING (36.6098681 35.2633392, 36.6102121 35.2633504)"
349925755,False,residential,,True,69.111,"LINESTRING (36.6098681 35.2633392, 36.6091075 35.2633145)"
349925756,False,residential,,False,87.585,"LINESTRING (36.6098681 35.2633392, 36.609843 35.2641266)"
349925756,False,residential,,True,53.026,"LINESTRING (36.6098267 35.2648834, 36.609837 35.2644066)"
349925758,False,residential,,False,43.789,"LINESTRING (36.6098267 35.2648834, 36.6093501 35.264823)"
349925758,False,residential,,True,45.114000000000004,"LINESTRING (36.6098267 35.2648834, 36.610091 35.2649266, 36.6102007 35.2650892)"
349925754,False,residential,,False,68.079,"LINESTRING (36.6112453 35.2640721, 36.6104963 35.2641012)"
349925754,False,residential,,True,20.587,"LINESTRING (36.6112453 35.2640721, 36.6114718 35.2640633)"
349925757,False,residential,,False,67.849,"LINESTRING (36.6112453 35.2640721, 36.6109073 35.2646163)"
349925757,False,residential,,False,81.507,"LINESTRING (36.6107618 35.2650959, 36.6114923 35.265522)"
349925758,False,residential,,False,50.948,"LINESTRING (36.6107618 35.2650959, 36.6102007 35.2650892)"
349925757,False,residential,,True,56.935,"LINESTRING (36.6107618 35.2650959, 36.6107374 35.2649764, 36.6107537 35.2648635, 36.6109073 35.2646163)"
349925757,False,residential,,True,81.507,"LINESTRING (36.6114923 35.265522, 36.6107618 35.2650959)"
349927652,False,tertiary,,True,44.624,"LINESTRING (36.6114923 35.265522, 36.6114576 35.2653983, 36.6114605 35.2651239)"
349925758,False,residential,,True,50.948,"LINESTRING (36.6102007 35.2650892, 36.6107618 35.2650959)"
350148958,False,residential,,False,24.811,"LINESTRING (36.6102007 35.2650892, 36.610172 35.2653111)"
349925758,False,residential,,False,45.114000000000004,"LINESTRING (36.6102007 35.2650892, 36.610091 35.2649266, 36.6098267 35.2648834)"
349925596,False,tertiary,,False,20.389,"LINESTRING (36.6088152 35.2647552, 36.6088519 35.2645743)"
349925596,False,tertiary,,True,45.817,"LINESTRING (36.6088152 35.2647552, 36.6087327 35.2651617)"
349925758,False,residential,,True,49.145,"LINESTRING (36.6088152 35.2647552, 36.6093501 35.264823)"
349925596,False,tertiary,,False,47.204,"LINESTRING (36.6088519 35.2645743, 36.6089369 35.2641555)"
349925596,False,tertiary,,True,20.389,"LINESTRING (36.6088519 35.2645743, 36.6088152 35.2647552)"
349925759,False,residential,,False,65.537,"LINESTRING (36.6088519 35.2645743, 36.6081336 35.2645159)"
349925759,False,residential,,False,61.393,"LINESTRING (36.6066109 35.2643921, 36.605938 35.2643376)"
349925759,False,residential,,True,120.563,"LINESTRING (36.6066109 35.2643921, 36.6079323 35.2644995)"
350131609,False,residential,,True,64.343,"LINESTRING (36.6066109 35.2643921, 36.6066592 35.2638148)"
350131609,False,residential,,False,67.025,"LINESTRING (36.6066109 35.2643921, 36.6065979 35.2646573, 36.6067911 35.2649555)"
349925759,False,residential,,False,69.062,"LINESTRING (36.6045619 35.2642262, 36.6038098 35.2641332)"
349925759,False,residential,,True,125.549,"LINESTRING (36.6045619 35.2642262, 36.605938 35.2643376)"
349925861,False,tertiary,,False,54.31,"LINESTRING (36.6045619 35.2642262, 36.6044825 35.2647103)"
349925861,False,tertiary,,True,146.441,"LINESTRING (36.6045619 35.2642262, 36.6047456 35.2629178)"
349925759,False,residential,,True,69.062,"LINESTRING (36.6038098 35.2641332, 36.6045619 35.2642262)"
350130654,False,residential,,False,46.472,"LINESTRING (36.6038098 35.2641332, 36.6037463 35.2645479)"
350130654,False,residential,,True,236.024,"LINESTRING (36.6038098 35.2641332, 36.6038704 35.2637061, 36.6037116 35.2636756, 36.6039137 35.2621249)"
349925203,True,primary,roundabout,False,20.974999999999998,"LINESTRING (36.6019769 35.2608342, 36.6019877 35.2608296, 36.6020238 35.2608252, 36.6020596 35.2608307, 36.6020913 35.2608455, 36.6021154 35.2608679, 36.6021291 35.2608955, 36.602131 35.2609252)"
