osmid,oneway,name,highway,reversed,length,geometry,junction,lanes
43152855,True,شارع خان الوزير,tertiary,False,80.175,"LINESTRING (37.158701 36.1999935, 37.1595945 36.1999979)",,
"[173158305, 173158317]",False,,residential,"[False, True]",205.91,"LINESTRING (37.158701 36.1999935, 37.1587389 36.1997286, 37.158742 36.1994157, 37.158747 36.1992222, 37.1590973 36.1992218, 37.159675 36.1992179, 37.1597179 36.19951, 37.1597619 36.1995133)",,
203405888,False,,secondary,True,75.547,"LINESTRING (37.1678342 36.1985527, 37.1679487 36.1978796)",,
1022216784,False,,secondary_link,True,50.053,"LINESTRING (37.1678342 36.1985527, 37.1672764 36.1985506)",,
24861275,False,شارع باب الحديد,secondary,False,85.592,"LINESTRING (37.1678342 36.1985527, 37.1678048 36.1988217, 37.1678069 36.1991368, 37.1678576 36.1993168)",,
24861164,False,شارع عنتر بن شداد,secondary,False,193.981,"LINESTRING (37.16697 36.1968237, 37.1672764 36.1985506)",,
1095630284,False,شارع مسلمة بن عبد الملك,tertiary,False,99.359,"LINESTRING (37.16697 36.1968237, 37.1680742 36.1967573)",,
1095630284,False,شارع مسلمة بن عبد الملك,tertiary,True,59.486000000000004,"LINESTRING (37.16697 36.1968237, 37.1668922 36.1968315, 37.166827 36.1968294, 37.1667509 36.1968295, 37.1666178 36.1968328, 37.1664912 36.1968397, 37.1663081 36.1968419)",,
24861164,False,شارع عنتر بن شداد,secondary,True,193.981,"LINESTRING (37.1672764 36.1985506, 37.16697 36.1968237)",,
1022216784,False,,secondary_link,False,50.053,"LINESTRING (37.1672764 36.1985506, 37.1678342 36.1985527)",,
172770556,False,,secondary,False,97.52499999999999,"LINESTRING (37.1672764 36.1985506, 37.1672979 36.1986897, 37.1673354 36.1988325, 37.167433 36.1991787, 37.1674481 36.1993109, 37.1674459 36.199414)",,
24861275,False,شارع باب الحديد,secondary,True,55.172,"LINESTRING (37.1680754 36.1997808, 37.1678576 36.1993168)",,
836238186,False,,tertiary,True,61.146,"LINESTRING (37.1680754 36.1997808, 37.1674203 36.1996294)",,
