osmid,oneway,highway,junction,reversed,length,geometry,ref
350157652,True,primary,roundabout,False,10.854,"LINESTRING (36.3839287 35.2601454, 36.3839219 35.2601641, 36.3839086 35.2601804, 36.38389 35.2601927, 36.3838679 35.2602, 36.3838441 35.2602017)",
350157339,True,primary,,False,9.067,"LINESTRING (36.3838441 35.2602017, 36.3837843 35.260267)",50
350157652,True,primary,roundabout,False,9.591000000000001,"LINESTRING (36.3838441 35.2602017, 36.3838234 35.2601984, 36.3838044 35.2601908, 36.3837885 35.2601794, 36.3837768 35.2601651, 36.3837701 35.2601487)",
350157652,True,primary,roundabout,False,11.775,"LINESTRING (36.3837701 35.2601487, 36.3837693 35.2601276, 36.3837768 35.2601073, 36.3837918 35.26009, 36.3838128 35.2600775, 36.3838375 35.2600711)",
207894787,True,primary,,False,84.234,"LINESTRING (36.3848544 35.2600953, 36.3839287 35.2601454)",50
350160900,False,residential,,True,9.504,"LINESTRING (36.3848544 35.2600953, 36.3848379 35.2601797)",
350157339,True,primary,,False,72.229,"LINESTRING (36.3828695 35.261219, 36.3824945 35.2615381, 36.382332 35.2616974)",50
350161476,False,residential,,True,107.796,"LINESTRING (36.3828695 35.261219, 36.382971 35.2613018, 36.3834223 35.2620703)",
207894796,True,primary,roundabout,False,12.588000000000001,"LINESTRING (36.3821466 35.2616275, 36.3821663 35.2616042, 36.3821943 35.2615876, 36.3822276 35.2615796, 36.3822622 35.2615812)",
207894796,True,primary,roundabout,False,4.381,"LINESTRING (36.382332 35.2616974, 36.3823142 35.2617191, 36.3823014 35.2617273)",
207894784,True,primary,,False,103.268,"LINESTRING (36.3821965 35.2617381, 36.3819757 35.2618171, 36.3811526 35.2619805, 36.3811041 35.2619875)",50
207894796,True,primary,roundabout,False,14.492,"LINESTRING (36.3821965 35.2617381, 36.38217 35.2617236, 36.3821502 35.2617031, 36.3821392 35.2616786, 36.382138 35.2616526, 36.3821466 35.2616275)",
350162250,False,residential,,True,83.392,"LINESTRING (36.3813246 35.2618582, 36.3811361 35.2611242)",
207894782,True,primary,,False,72.94,"LINESTRING (36.3813246 35.2618582, 36.3817908 35.2617585, 36.3820058 35.2617058, 36.3820859 35.2616612)",50
350152144,False,tertiary,,False,63.336,"LINESTRING (36.3821392 35.2573111, 36.3819797 35.2567566)",
350158381,False,tertiary,,True,61.228,"LINESTRING (36.3821392 35.2573111, 36.3828134 35.2573005)",
350158381,False,tertiary,,False,111.241,"LINESTRING (36.3821392 35.2573111, 36.3814151 35.2573675, 36.3809229 35.2574281)",
350157338,True,primary,,False,66.695,"LINESTRING (36.3838879 35.2600786, 36.3846196 35.2600257)",50
350157652,True,primary,roundabout,False,8.794999999999998,"LINESTRING (36.3838879 35.2600786, 36.3839071 35.2600907, 36.3839211 35.2601068, 36.3839285 35.2601257, 36.3839287 35.2601454)",
350158381,False,tertiary,,False,38.659,"LINESTRING (36.3795746 35.2570236, 36.3792741 35.2567773)",
350158613,False,residential,,False,113.1,"LINESTRING (36.3795746 35.2570236, 36.3808069 35.2568753)",
350158381,False,tertiary,,True,69.96100000000001,"LINESTRING (36.3795746 35.2570236, 36.3796522 35.2570872, 36.3800655 35.257459, 36.3801095 35.2574689)",
350152144,False,tertiary,,True,63.336,"LINESTRING (36.3819797 35.2567566, 36.3821392 35.2573111)",
350158613,False,residential,,True,107.304,"LINESTRING (36.3819797 35.2567566, 36.3808069 35.2568753)",
350152144,False,tertiary,,False,65.54,"LINESTRING (36.3819797 35.2567566, 36.3818546 35.2563218, 36.381885 35.2561812)",
350158727,False,tertiary,,False,33.059,"LINESTRING (36.3835899 35.2586264, 36.3836863 35.2589131)",
350158727,False,tertiary,,True,136.069,"LINESTRING (36.3835899 35.2586264, 36.383193 35.2574464)",
350160009,False,residential,,False,109.243,"LINESTRING (36.3835899 35.2586264, 36.3847881 35.2587155)",
350158736,False,residential,,False,61.057,"LINESTRING (36.3847881 35.2587155, 36.3847179 35.2592616)",
350158736,False,residential,,True,23.256,"LINESTRING (36.3847881 35.2587155, 36.3848149 35.2585075)",
350160009,False,residential,,True,109.243,"LINESTRING (36.3847881 35.2587155, 36.3835899 35.2586264)",
207894785,True,primary,,False,116.356,"LINESTRING (36.3822622 35.2615812, 36.3828234 35.2611452, 36.3831569 35.2608335)",50
207894796,True,primary,roundabout,False,16.42,"LINESTRING (36.3822622 35.2615812, 36.3822942 35.2615921, 36.3823163 35.2616077, 36.3823322 35.2616277, 36.3823404 35.2616506, 36.3823404 35.2616745, 36.382332 35.2616974)",
350157652,True,primary,roundabout,False,4.713,"LINESTRING (36.3838375 35.2600711, 36.3838635 35.2600715, 36.3838879 35.2600786)",
350158727,False,tertiary,,True,98.99,"LINESTRING (36.3838375 35.2600711, 36.3838798 35.2596036, 36.3838554 35.2594442, 36.3837758 35.2591916)",
350158303,False,tertiary,,False,72.172,"LINESTRING (36.3873437 35.2565181, 36.3866986 35.2568973)",
350159155,False,residential,,False,45.105,"LINESTRING (36.3873437 35.2565181, 36.3873306 35.2569236)",
350158303,False,tertiary,,True,88.03,"LINESTRING (36.3873437 35.2565181, 36.3877286 35.2562663, 36.3881197 35.2560443)",
350158862,False,residential,,False,45.164,"LINESTRING (36.387191 35.2581268, 36.3866959 35.2580877)",
350158862,False,residential,,True,38.304,"LINESTRING (36.387191 35.2581268, 36.3876109 35.25816)",
350159155,False,residential,,True,70.713,"LINESTRING (36.387191 35.2581268, 36.3872658 35.2574938)",
350159070,False,residential,,False,43.277,"LINESTRING (36.3868636 35.2574545, 36.3867628 35.2578349)",
350159070,False,residential,,True,23.13,"LINESTRING (36.3868636 35.2574545, 36.3869175 35.2572512)",
350159157,False,residential,,False,36.78,"LINESTRING (36.3868636 35.2574545, 36.3872658 35.2574938)",
350159155,False,residential,,False,70.713,"LINESTRING (36.3872658 35.2574938, 36.387191 35.2581268)",
350159155,False,residential,,True,63.676,"LINESTRING (36.3872658 35.2574938, 36.3873306 35.2569236)",
350159157,False,residential,,False,65.732,"LINESTRING (36.3872658 35.2574938, 36.3879846 35.2575641)",
350159157,False,residential,,True,36.78,"LINESTRING (36.3872658 35.2574938, 36.3868636 35.2574545)",
207894796,True,primary,roundabout,False,10.120000000000001,"LINESTRING (36.3823014 35.2617273, 36.3822892 35.2617352, 36.3822592 35.2617442, 36.3822273 35.2617452, 36.3821965 35.2617381)",
350158303,False,tertiary,,True,13.458,"LINESTRING (36.3835215 35.2573005, 36.3836697 35.2572985)",
350158329,True,tertiary,,False,24.35,"LINESTRING (36.3835215 35.2573005, 36.3832723 35.2573814)",
350158381,False,tertiary,,True,51.503,"LINESTRING (36.380362 35.2574971, 36.3809229 35.2574281)",
350162129,False,residential,,False,53.188,"LINESTRING (36.380362 35.2574971, 36.3804577 35.257969)",
350158381,False,tertiary,,False,23.261,"LINESTRING (36.380362 35.2574971, 36.3802009 35.2574895, 36.3801095 35.2574689)",
350158727,False,tertiary,,False,136.069,"LINESTRING (36.383193 35.2574464, 36.3835899 35.2586264)",
