osmid,highway,oneway,reversed,length,name,junction,geometry
130713916,secondary,False,False,16.562,,,"LINESTRING (37.3387998 36.1174164, 37.3386784 36.1175285)"
130713916,secondary,False,True,45.429,,,"LINESTRING (37.3387998 36.1174164, 37.3391381 36.1171127)"
396804449,residential,False,True,183.285,,,"LINESTRING (37.3387998 36.1174164, 37.3408367 36.1173189)"
133490260,secondary,True,False,15.006,,,"LINESTRING (37.3360803 36.1197664, 37.3362256 36.1196998)"
130713913,secondary,True,False,26.252000000000002,دوار السبيل,roundabout,"LINESTRING (37.3360803 36.1197664, 37.3361389 36.1197698, 37.3362058 36.1197959, 37.3362457 36.1198314, 37.3362689 36.119876, 37.3362733 36.1199081)"
133490257,residential,True,False,33.316,,,"LINESTRING (37.3362733 36.1199081, 37.3365899 36.1200642)"
130713913,secondary,True,False,15.254999999999999,دوار السبيل,roundabout,"LINESTRING (37.3362733 36.1199081, 37.3362564 36.1199686, 37.3362203 36.1200095, 37.3361964 36.1200253)"
130713913,secondary,True,False,5.486,دوار السبيل,roundabout,"LINESTRING (37.3359215 36.1199097, 37.3359313 36.119861)"
130713913,secondary,True,False,17.005000000000003,دوار السبيل,roundabout,"LINESTRING (37.3361964 36.1200253, 37.3361407 36.1200456, 37.3360762 36.1200489, 37.3360155 36.1200336)"
130713916,secondary,False,True,79.818,,,"LINESTRING (37.336458 36.1195801, 37.3370429 36.1190397)"
396803978,secondary,True,False,40.16,,,"LINESTRING (37.336458 36.1195801, 37.3363802 36.1197478, 37.3362733 36.1199081)"
133490260,secondary,True,False,24.757,,,"LINESTRING (37.3362256 36.1196998, 37.336458 36.1195801)"
133490242,residential,False,False,112.787,,,"LINESTRING (37.3365899 36.1200642, 37.337769 36.120413)"
396803983,residential,True,False,35.608,,,"LINESTRING (37.3365899 36.1200642, 37.3361964 36.1200253)"
396803104,residential,False,True,151.267,,,"LINESTRING (37.3365899 36.1200642, 37.336572 36.1201779, 37.3368648 36.121401)"
133490242,residential,False,False,20.168,,,"LINESTRING (37.337769 36.120413, 37.3379848 36.1204631)"
133490242,residential,False,True,112.787,,,"LINESTRING (37.337769 36.120413, 37.3365899 36.1200642)"
133490254,residential,False,False,90.661,,,"LINESTRING (37.337769 36.120413, 37.3377146 36.1207759, 37.3378449 36.1212132)"
133490242,residential,False,True,10.635,,,"LINESTRING (37.3412755 36.1212545, 37.341159 36.1212374)"
396803988,residential,False,False,159.808,,,"LINESTRING (37.3412755 36.1212545, 37.3413517 36.1216728, 37.3415126 36.1222102, 37.3415807 36.1226684)"
133490254,residential,False,False,36.126,,,"LINESTRING (37.3385431 36.123556, 37.3386401 36.1238713)"
133490254,residential,False,True,78.715,,,"LINESTRING (37.3385431 36.123556, 37.3383173 36.122872)"
396803979,residential,False,True,115.333,,,"LINESTRING (37.3385431 36.123556, 37.3398128 36.1234012)"
396803988,residential,False,True,74.887,,,"LINESTRING (37.3416615 36.1247701, 37.3416804 36.1240968)"
396803996,tertiary,False,True,122.562,,,"LINESTRING (37.3416615 36.1247701, 37.3410306 36.1250862, 37.3404596 36.1252858)"
396803996,tertiary,False,False,122.562,,,"LINESTRING (37.3404596 36.1252858, 37.3410306 36.1250862, 37.3416615 36.1247701)"
140069339,tertiary,False,True,21.226,,,"LINESTRING (37.3359313 36.119861, 37.3357155 36.1197832)"
130713913,secondary,True,False,17.855,دوار السبيل,roundabout,"LINESTRING (37.3359313 36.119861, 37.3359767 36.1198045, 37.3360262 36.1197779, 37.3360803 36.1197664)"
130713913,secondary,True,False,16.848,دوار السبيل,roundabout,"LINESTRING (37.3360155 36.1200336, 37.3359825 36.1200155, 37.335943 36.1199759, 37.3359215 36.1199097)"
396803100,secondary,True,False,37.29,,,"LINESTRING (37.3360155 36.1200336, 37.3358746 36.1201259, 37.3357296 36.120274)"
396803100,secondary,True,False,70.378,,,"LINESTRING (37.3340324 36.1219696, 37.3335042 36.1224371)"
396803099,residential,False,False,74.269,,,"LINESTRING (37.3366685 36.1238524, 37.3365024 36.1231981)"
396803982,residential,False,True,69.445,,,"LINESTRING (37.3366685 36.1238524, 37.3374279 36.123735)"
396803982,residential,False,False,149.46699999999998,,,"LINESTRING (37.3366685 36.1238524, 37.3364458 36.1239038, 37.3367585 36.125033)"
396803100,secondary,True,False,79.816,,,"LINESTRING (37.3316245 36.1239556, 37.3310079 36.1244725)"
396803100,secondary,True,False,167.301,,,"LINESTRING (37.3352082 36.1208027, 37.3340324 36.1219696)"
396805003,residential,False,True,340.536,,,"LINESTRING (37.3352082 36.1208027, 37.3354535 36.1218353, 37.3359577 36.1238047)"
396803100,secondary,True,False,165.604,,,"LINESTRING (37.3335042 36.1224371, 37.3326237 36.1231678, 37.3322119 36.1234993)"
396803100,secondary,True,False,75.163,,,"LINESTRING (37.3357296 36.120274, 37.3352082 36.1208027)"
396803099,residential,False,True,332.691,,,"LINESTRING (37.3357296 36.120274, 37.3357941 36.1204075, 37.3365024 36.1231981)"
396803104,residential,False,False,77.111,,,"LINESTRING (37.3374279 36.123735, 37.3372607 36.1230548)"
396803982,residential,False,False,69.445,,,"LINESTRING (37.3374279 36.123735, 37.3366685 36.1238524)"
396803982,residential,False,True,3.127,,,"LINESTRING (37.3374279 36.123735, 37.3374618 36.1237286)"
396803979,residential,False,False,115.333,,,"LINESTRING (37.3398128 36.1234012, 37.3385431 36.123556)"
396803979,residential,False,True,164.15,,,"LINESTRING (37.3398128 36.1234012, 37.3416199 36.1231808)"
