osmid,highway,oneway,reversed,length,geometry,junction,name
130866673,residential,False,False,86.329,"LINESTRING (37.9565299 36.5227338, 37.9565042 36.5235099)",,
130866676,residential,False,True,143.298,"LINESTRING (37.9565299 36.5227338, 37.954927 36.5227727)",,
130866664,residential,False,True,87.816,"LINESTRING (37.954927 36.5227727, 37.9549726 36.5235616)",,
130866676,residential,False,False,143.298,"LINESTRING (37.954927 36.5227727, 37.9565299 36.5227338)",,
130866676,residential,False,True,51.065,"LINESTRING (37.954927 36.5227727, 37.9543559 36.5227891)",,
130866662,residential,False,False,91.609,"LINESTRING (37.9531219 36.5228245, 37.9531595 36.5236478)",,
130866676,residential,False,False,110.339,"LINESTRING (37.9531219 36.5228245, 37.9543559 36.5227891)",,
130866676,residential,False,True,93.386,"LINESTRING (37.9531219 36.5228245, 37.9520785 36.5228719)",,
130866676,residential,False,False,53.726,"LINESTRING (37.9514773 36.522866, 37.9520785 36.5228719)",,
130866676,residential,False,True,43.785,"LINESTRING (37.9514773 36.522866, 37.9509888 36.5228967)",,
1024766448,primary,False,False,95.283,"LINESTRING (37.9514773 36.522866, 37.9515336 36.5237217)",,
130866673,residential,False,False,94.574,"LINESTRING (37.9565042 36.5235099, 37.9564451 36.5243591)",,
130866673,residential,False,True,86.329,"LINESTRING (37.9565042 36.5235099, 37.9565299 36.5227338)",,
130866679,residential,False,False,136.981,"LINESTRING (37.9565042 36.5235099, 37.9549726 36.5235616)",,
130866664,residential,False,False,87.816,"LINESTRING (37.9549726 36.5235616, 37.954927 36.5227727)",,
130866664,residential,False,True,94.004,"LINESTRING (37.9549726 36.5235616, 37.9550048 36.5244066)",,
130866679,residential,False,False,162.298,"LINESTRING (37.9549726 36.5235616, 37.9531595 36.5236478)",,
130866679,residential,False,True,136.981,"LINESTRING (37.9549726 36.5235616, 37.9565042 36.5235099)",,
130866662,residential,False,False,97.809,"LINESTRING (37.9531595 36.5236478, 37.9532004 36.5245268)",,
130866662,residential,False,True,91.609,"LINESTRING (37.9531595 36.5236478, 37.9531219 36.5228245)",,
130866679,residential,False,False,145.519,"LINESTRING (37.9531595 36.5236478, 37.9515336 36.5237217)",,
130866679,residential,False,True,162.298,"LINESTRING (37.9531595 36.5236478, 37.9549726 36.5235616)",,
130866679,residential,False,False,22.417,"LINESTRING (37.9515336 36.5237217, 37.9512832 36.523734)",,
130866679,residential,False,True,145.519,"LINESTRING (37.9515336 36.5237217, 37.9531595 36.5236478)",,
1024766448,primary,False,False,91.915,"LINESTRING (37.9515336 36.5237217, 37.9515845 36.5245473)",,
1024766448,primary,False,True,95.283,"LINESTRING (37.9515336 36.5237217, 37.9514773 36.522866)",,
130866679,residential,False,True,80.721,"LINESTRING (37.9503815 36.5237779, 37.9512832 36.523734)",,
130866683,tertiary,True,False,91.532,"LINESTRING (37.9503815 36.5237779, 37.9504256 36.5246003)",,
130866673,residential,False,True,94.574,"LINESTRING (37.9564451 36.5243591, 37.9565042 36.5235099)",,
309126507,residential,False,True,128.809,"LINESTRING (37.9564451 36.5243591, 37.9550048 36.5244066)",,
130866673,residential,False,False,104.833,"LINESTRING (37.9564451 36.5243591, 37.9564027 36.5248188, 37.9563618 36.5252995)",,
130866664,residential,False,False,94.004,"LINESTRING (37.9550048 36.5244066, 37.9549726 36.5235616)",,
130866664,residential,False,True,59.648,"LINESTRING (37.9550048 36.5244066, 37.9550395 36.5249423)",,
309126507,residential,False,False,128.809,"LINESTRING (37.9550048 36.5244066, 37.9564451 36.5243591)",,
309126507,residential,False,True,161.788,"LINESTRING (37.9550048 36.5244066, 37.9532004 36.5245268)",,
130866662,residential,False,False,96.739,"LINESTRING (37.9532004 36.5245268, 37.9532571 36.5253956)",,
130866662,residential,False,True,97.809,"LINESTRING (37.9532004 36.5245268, 37.9531595 36.5236478)",,
309126507,residential,False,False,161.788,"LINESTRING (37.9532004 36.5245268, 37.9550048 36.5244066)",,
