osmid,name,highway,maxspeed,oneway,reversed,length,geometry,junction,ref
289173717,Babək küç.,living_street,40,False,True,139.791,"LINESTRING (46.4067877 41.7211108, 46.4066961 41.7210097, 46.4064515 41.7208363, 46.4060265 41.7205644, 46.405568 41.7202488)",,
653797888,,living_street,40,False,True,84.112,"LINESTRING (46.4067877 41.7211108, 46.4071418 41.7210201, 46.4072424 41.7210135, 46.4077567 41.7211316)",,
289173717,Babək küç.,living_street,40,False,False,47.721000000000004,"LINESTRING (46.4080248 41.7222309, 46.4080471 41.7223248, 46.4080457 41.7224378, 46.4080229 41.722535, 46.4079722 41.7226511)",,
289173717,Babək küç.,living_street,40,False,True,179.512,"LINESTRING (46.4080248 41.7222309, 46.4077869 41.7221906, 46.4076334 41.7221492, 46.4075026 41.7221026, 46.4074329 41.7220645, 46.4073703 41.7220139, 46.4072907 41.7218263, 46.4072341 41.7217518, 46.4071754 41.7216821, 46.4070904 41.7216172, 46.4068964 41.721504, 46.4068256 41.7214472, 46.406765 41.7213819, 46.406757 41.7213318, 46.4067877 41.7211108)",,
289173718,,living_street,40,False,False,74.601,"LINESTRING (46.4080248 41.7222309, 46.4082107 41.7222267, 46.4088911 41.7220679)",,
289173717,Babək küç.,living_street,40,False,True,47.721000000000004,"LINESTRING (46.4079722 41.7226511, 46.4080229 41.722535, 46.4080457 41.7224378, 46.4080471 41.7223248, 46.4080248 41.7222309)",,
655636562,Zərifə Əliyeva küçəsi,tertiary,,False,False,200.98199999999997,"LINESTRING (46.4079722 41.7226511, 46.4077225 41.722573, 46.4073947 41.7224326, 46.4064118 41.7219265, 46.405939 41.7216772)",,
655636562,Zərifə Əliyeva küçəsi,tertiary,,False,True,81.372,"LINESTRING (46.4079722 41.7226511, 46.408149 41.7227232, 46.4087922 41.7230512)",,
289173718,,living_street,40,False,True,74.601,"LINESTRING (46.4088911 41.7220679, 46.4082107 41.7222267, 46.4080248 41.7222309)",,
289173662,Gənclik küç.,living_street,40,False,True,256.222,"LINESTRING (46.4055994 41.7228297, 46.4052549 41.722563, 46.4048168 41.722174, 46.404664 41.7220198, 46.4044315 41.7218984, 46.4042008 41.7218303, 46.4039371 41.7217816, 46.4031206 41.7216064)",,
656420487,28 May küçəsi,living_street,40,False,False,102.646,"LINESTRING (46.4055994 41.7228297, 46.4051172 41.723506, 46.4050477 41.7236542)",,
656420487,28 May küçəsi,living_street,40,False,True,100.243,"LINESTRING (46.4055994 41.7228297, 46.4057794 41.7226795, 46.4059529 41.7224954, 46.4059704 41.7224579, 46.4059585 41.7224244, 46.4058938 41.7223784, 46.4058852 41.7223388, 46.4060998 41.7220926)",,
289331745,Azadlıq küçəsi,living_street,40,False,False,143.729,"LINESTRING (46.4128774 41.7281514, 46.4113488 41.7275437)",,
593493592,Heydər Əliyev pr.,trunk,,False,False,50.718,"LINESTRING (46.4074819 41.7271588, 46.406993 41.7274325)",,M5
593493592,Heydər Əliyev pr.,trunk,,False,True,78.758,"LINESTRING (46.4074819 41.7271588, 46.4081946 41.7266911)",,M5
289331757,Ramazan Cirinqov küçəsi,living_street,40,False,False,467.29,"LINESTRING (46.4074819 41.7271588, 46.4076249 41.7272423, 46.407851 41.7273257, 46.4083084 41.7274806, 46.4090139 41.7276876, 46.4094096 41.7277878, 46.4098049 41.72788, 46.4105367 41.7280721, 46.41096 41.7282122, 46.4112912 41.7283488, 46.4125464 41.7289446)",,
289331757,Ramazan Cirinqov küçəsi,living_street,40,False,True,467.29,"LINESTRING (46.4125464 41.7289446, 46.4112912 41.7283488, 46.41096 41.7282122, 46.4105367 41.7280721, 46.4098049 41.72788, 46.4094096 41.7277878, 46.4090139 41.7276876, 46.4083084 41.7274806, 46.407851 41.7273257, 46.4076249 41.7272423, 46.4074819 41.7271588)",,
593493592,Heydər Əliyev pr.,trunk,,False,False,172.781,"LINESTRING (46.4121161 41.7229157, 46.4108183 41.7241307)",,M5
593493592,Heydər Əliyev pr.,trunk,,False,True,125.358,"LINESTRING (46.4121161 41.7229157, 46.4130806 41.7220481)",,M5
289331426,,living_street,40,False,False,202.299,"LINESTRING (46.4121161 41.7229157, 46.4123726 41.7230071, 46.4141268 41.7239392)",,
289427609,Axundov küç.,residential,50,False,False,221.546,"LINESTRING (46.4121161 41.7229157, 46.4119639 41.7228421, 46.4115658 41.7226681, 46.4098167 41.7219039)",,
289331426,,living_street,40,False,True,202.299,"LINESTRING (46.4141268 41.7239392, 46.4123726 41.7230071, 46.4121161 41.7229157)",,
846154270,Rüfət Əhmədzadə küçəsi,residential,50,False,True,210.20999999999998,"LINESTRING (46.4109006 41.7289776, 46.4108634 41.7289499, 46.4108071 41.7289268, 46.4106435 41.7288688, 46.4103436 41.7287816, 46.4095095 41.7285537, 46.4085303 41.7283274)",,
289331916,,living_street,40,False,False,40.001,"LINESTRING (46.4144587 41.7207101, 46.414825 41.7209439)",,
198291774,Heydər Əliyev pr.,trunk,,False,False,187.66199999999998,"LINESTRING (46.4144587 41.7207101, 46.4139487 41.7212063, 46.4130806 41.7220481)",,M5
289331916,,living_street,40,False,True,40.001,"LINESTRING (46.414825 41.7209439, 46.4144587 41.7207101)",,
593493592,Heydər Əliyev pr.,trunk,,False,True,76.013,"LINESTRING (46.4046618 41.728326, 46.4055131 41.7280737)",,M5
198291802,Məmməd Əsədov küç.,secondary,,True,False,137.852,"LINESTRING (46.407958 41.7249242, 46.4082928 41.7250469, 46.4094491 41.7254705)",,Y08-11
290826650,,tertiary,,False,False,145.768,"LINESTRING (46.407958 41.7249242, 46.4077444 41.72522, 46.4071247 41.7260782)",,
290826650,,tertiary,,False,True,145.768,"LINESTRING (46.4071247 41.7260782, 46.4077444 41.72522, 46.407958 41.7249242)",,
593493589,Rafiq Səmədov küç.,secondary,,True,False,44.119,"LINESTRING (46.4071247 41.7260782, 46.4067363 41.7258826, 46.406684 41.7258563)",,Y08-11
290826688,,living_street,40,False,False,125.985,"LINESTRING (46.406684 41.7258563, 46.4064905 41.7261246, 46.4064753 41.7261564, 46.4064559 41.7262164, 46.4064234 41.7262702, 46.4062847 41.7264714, 46.405944 41.7268397)",,
593493589,Rafiq Səmədov küç.,secondary,,True,False,291.15999999999997,"LINESTRING (46.406684 41.7258563, 46.4048164 41.7250043, 46.404653 41.7249301, 46.4038081 41.7245466, 46.4037749 41.7245315, 46.403689 41.7244926)",,Y08-11
845812020,,living_street,40,False,True,24.237,"LINESTRING (46.405944 41.7268397, 46.4056894 41.7267329)",,
290826688,,living_street,40,False,False,109.289,"LINESTRING (46.405944 41.7268397, 46.406475 41.727114, 46.406993 41.7274325)",,
290826688,,living_street,40,False,True,125.985,"LINESTRING (46.405944 41.7268397, 46.4062847 41.7264714, 46.4064234 41.7262702, 46.4064559 41.7262164, 46.4064753 41.7261564, 46.4064905 41.7261246, 46.406684 41.7258563)",,
593493592,Heydər Əliyev pr.,trunk,,False,False,58.144,"LINESTRING (46.406993 41.7274325, 46.4064468 41.72776)",,M5
593493592,Heydər Əliyev pr.,trunk,,False,True,50.718,"LINESTRING (46.406993 41.7274325, 46.4074819 41.7271588)",,M5
290826688,,living_street,40,False,True,109.289,"LINESTRING (46.406993 41.7274325, 46.406475 41.727114, 46.405944 41.7268397)",,
593493592,Heydər Əliyev pr.,trunk,,False,False,76.013,"LINESTRING (46.4055131 41.7280737, 46.4046618 41.728326)",,M5
291052739,,living_street,40,False,False,132.71800000000002,"LINESTRING (46.4055131 41.7280737, 46.405566 41.7281682, 46.4056545 41.7282843, 46.4057455 41.7283393, 46.4057504 41.7283629, 46.405739 41.7283934, 46.4054945 41.7286357, 46.4054815 41.7286736, 46.4055013 41.728703, 46.4060185 41.7289127)",,
593493592,Heydər Əliyev pr.,trunk,,False,True,85.021,"LINESTRING (46.4055131 41.7280737, 46.4062853 41.7278249, 46.4064468 41.72776)",,M5
291052739,,living_street,40,False,True,132.718,"LINESTRING (46.4060185 41.7289127, 46.4055013 41.728703, 46.4054815 41.7286736, 46.4054945 41.7286357, 46.405739 41.7283934, 46.4057504 41.7283629, 46.4057455 41.7283393, 46.4056545 41.7282843, 46.405566 41.7281682, 46.4055131 41.7280737)",,
291052737,,living_street,40,False,False,71.4,"LINESTRING (46.4085303 41.7283274, 46.4081651 41.7289088)",,
846154270,Rüfət Əhmədzadə küçəsi,residential,50,False,False,210.20999999999998,"LINESTRING (46.4085303 41.7283274, 46.4095095 41.7285537, 46.4103436 41.7287816, 46.4106435 41.7288688, 46.4108071 41.7289268, 46.4108634 41.7289499, 46.4109006 41.7289776)",,
846154270,Rüfət Əhmədzadə küçəsi,residential,50,False,True,145.093,"LINESTRING (46.4085303 41.7283274, 46.4075139 41.7280793, 46.4068664 41.7279267)",,
291052737,,living_street,40,False,True,9.406,"LINESTRING (46.4081001 41.7289781, 46.4081651 41.7289088)",,
289084003,Cəlil Məmmədquluzadə küçəsi,living_street,40,False,False,153.357,"LINESTRING (46.4087922 41.7230512, 46.4094811 41.7222919, 46.40971 41.7220425, 46.4098167 41.7219039)",,
289084003,Cəlil Məmmədquluzadə küçəsi,living_street,40,False,True,223.936,"LINESTRING (46.4087922 41.7230512, 46.4082442 41.7236284, 46.4077065 41.7241946, 46.4076313 41.7242606, 46.4075804 41.7242867, 46.4073763 41.7243545, 46.4073148 41.7243907, 46.4072531 41.7244428, 46.4071226 41.7246001)",,
655636562,Zərifə Əliyeva küçəsi,tertiary,,False,False,81.372,"LINESTRING (46.4087922 41.7230512, 46.408149 41.7227232, 46.4079722 41.7226511)",,
656323206,Zərifə Əliyeva küçəsi,tertiary,,False,True,206.603,"LINESTRING (46.4087922 41.7230512, 46.4097017 41.7235337, 46.4100199 41.723699, 46.4108183 41.7241307)",,
198291802,Məmməd Əsədov küç.,secondary,,True,False,78.13900000000001,"LINESTRING (46.4071226 41.7246001, 46.4075762 41.724779, 46.4078018 41.7248648, 46.407958 41.7249242)",,Y08-11
289084003,Cəlil Məmmədquluzadə küçəsi,living_street,40,False,False,223.936,"LINESTRING (46.4071226 41.7246001, 46.4072531 41.7244428, 46.4073148 41.7243907, 46.4073763 41.7243545, 46.4075804 41.7242867, 46.4076313 41.7242606, 46.4077065 41.7241946, 46.4082442 41.7236284, 46.4087922 41.7230512)",,
198291808,Zərifə Əliyeva küçəsi,residential,50,False,False,48.231,"LINESTRING (46.4133743 41.7258216, 46.4129437 41.7255303)",,
845821346,,living_street,40,False,False,43.809,"LINESTRING (46.4133743 41.7258216, 46.4134571 41.72578, 46.4135094 41.725774, 46.413606 41.725772, 46.413669 41.725755, 46.4138152 41.7256409)",,
592842653,,living_street,40,False,False,80.568,"LINESTRING (46.410929 41.7256772, 46.4109868 41.7255074, 46.4110257 41.7254437, 46.4110878 41.725376, 46.4114241 41.725068)",,
593493596,Məmməd Əsədov küçəsi,secondary,,False,False,82.549,"LINESTRING (46.410929 41.7256772, 46.4118419 41.7258019, 46.411908 41.7258082)",,
593493596,Məmməd Əsədov küçəsi,secondary,,False,True,125.071,"LINESTRING (46.410929 41.7256772, 46.4107566 41.7256551, 46.4101584 41.7255796, 46.4095759 41.7254998, 46.4095008 41.7254868, 46.4094491 41.7254705)",,
592842653,,living_street,40,False,True,80.568,"LINESTRING (46.4114241 41.725068, 46.4110878 41.725376, 46.4110257 41.7254437, 46.4109868 41.7255074, 46.410929 41.7256772)",,
592848973,,living_street,40,False,False,68.799,"LINESTRING (46.4064967 41.7284805, 46.4068664 41.7279267)",,
592848973,,living_street,40,False,True,68.799,"LINESTRING (46.4068664 41.7279267, 46.4064967 41.7284805)",,
846154270,Rüfət Əhmədzadə küçəsi,residential,50,False,False,145.093,"LINESTRING (46.4068664 41.7279267, 46.4075139 41.7280793, 46.4085303 41.7283274)",,
846154270,Rüfət Əhmədzadə küçəsi,residential,50,False,True,39.448,"LINESTRING (46.4068664 41.7279267, 46.406726 41.7278707, 46.4064468 41.72776)",,
198291802,Məmməd Əsədov küç.,secondary,,True,False,202.13000000000002,"LINESTRING (46.4050477 41.7236542, 46.4051291 41.7236733, 46.4053619 41.7237783, 46.4060519 41.724119, 46.4065532 41.7243665, 46.4067623 41.7244568, 46.4070121 41.7245562, 46.4071226 41.7246001)",,Y08-11
656420487,28 May küçəsi,living_street,40,False,True,102.646,"LINESTRING (46.4050477 41.7236542, 46.4051172 41.723506, 46.4055994 41.7228297)",,
650776630,,living_street,40,False,False,14.081,"LINESTRING (46.4121336 41.7250471, 46.4120112 41.7249594)",,
592842654,Əli Ansuxski küç.,tertiary,,False,True,64.858,"LINESTRING (46.4144532 41.7279375, 46.4138955 41.7276383, 46.4138236 41.7275923)",,Y08-03
650776631,,living_street,40,False,False,142.73000000000002,"LINESTRING (46.4144532 41.7279375, 46.4141798 41.7281825, 46.4141214 41.7282348, 46.414063 41.7282662, 46.413946 41.7283056, 46.4138184 41.7283409, 46.4137106 41.7284129, 46.4136384 41.7284966, 46.413338 41.728873)",,
650776631,,living_street,40,False,True,142.73,"LINESTRING (46.413338 41.728873, 46.4136384 41.7284966, 46.4137106 41.7284129, 46.4138184 41.7283409, 46.413946 41.7283056, 46.414063 41.7282662, 46.4141214 41.7282348, 46.4141798 41.7281825, 46.4144532 41.7279375)",,
653797887,,living_street,40,False,False,38.83,"LINESTRING (46.4097924 41.7205962, 46.4100878 41.7203254)",,
282346845,Füzuli küçəsi,tertiary,,False,True,70.022,"LINESTRING (46.4100878 41.7203254, 46.4107454 41.7207199)",,
653797887,,living_street,40,False,True,38.83,"LINESTRING (46.4100878 41.7203254, 46.4097924 41.7205962)",,
653797888,,living_street,40,False,False,84.112,"LINESTRING (46.4077567 41.7211316, 46.4072424 41.7210135, 46.4071418 41.7210201, 46.4067877 41.7211108)",,
592842654,Əli Ansuxski küç.,tertiary,,False,False,64.858,"LINESTRING (46.4138236 41.7275923, 46.4138955 41.7276383, 46.4144532 41.7279375)",,Y08-03
592842654,Əli Ansuxski küç.,tertiary,,False,True,202.224,"LINESTRING (46.4138236 41.7275923, 46.413741 41.7275162, 46.4132142 41.7268854, 46.4128428 41.7263295, 46.412606 41.7260202)",,Y08-03
845821333,,living_street,40,False,False,57.662,"LINESTRING (46.4138236 41.7275923, 46.4137173 41.7276477, 46.4136529 41.7276657, 46.4131781 41.7275576)",,
845810326,,living_street,40,False,True,42.333,"LINESTRING (46.405568 41.7202488, 46.4052227 41.720529)",,
289173717,Babək küç.,living_street,40,False,False,139.79100000000003,"LINESTRING (46.405568 41.7202488, 46.4060265 41.7205644, 46.4064515 41.7208363, 46.4066961 41.7210097, 46.4067877 41.7211108)",,
845810326,,living_street,40,False,False,42.333,"LINESTRING (46.4052227 41.720529, 46.405568 41.7202488)",,
656323201,,secondary,,True,False,37.909,"LINESTRING (46.4124324 41.7256598, 46.4124753 41.7256409, 46.4125235 41.7256319, 46.4125732 41.7256335, 46.4126203 41.7256455, 46.4126609 41.7256671, 46.4126916 41.7256963, 46.4127099 41.7257308, 46.4127141 41.7257712, 46.4127013 41.7258105)",roundabout,
656323201,,secondary,,True,False,4.498,"LINESTRING (46.4127013 41.7258105, 46.412673 41.725845)",roundabout,
845812020,,living_street,40,False,False,24.237,"LINESTRING (46.4056894 41.7267329, 46.405944 41.7268397)",,
656420487,28 May küçəsi,living_street,40,False,False,100.24299999999998,"LINESTRING (46.4060998 41.7220926, 46.4058852 41.7223388, 46.4058938 41.7223784, 46.4059585 41.7224244, 46.4059704 41.7224579, 46.4059529 41.7224954, 46.4057794 41.7226795, 46.4055994 41.7228297)",,
845813118,,living_street,40,False,True,25.4,"LINESTRING (46.405939 41.7216772, 46.4057457 41.7218543)",,
655636562,Zərifə Əliyeva küçəsi,tertiary,,False,False,192.313,"LINESTRING (46.405939 41.7216772, 46.4057394 41.721572, 46.4042377 41.7208547, 46.4039976 41.7207334)",,
655636562,Zərifə Əliyeva küçəsi,tertiary,,False,True,200.98199999999997,"LINESTRING (46.405939 41.7216772, 46.4064118 41.7219265, 46.4073947 41.7224326, 46.4077225 41.722573, 46.4079722 41.7226511)",,
845813118,,living_street,40,False,False,25.4,"LINESTRING (46.4057457 41.7218543, 46.405939 41.7216772)",,
845813123,,living_street,40,False,True,44.352,"LINESTRING (46.410104 41.7214494, 46.4097154 41.7211756)",,
289084003,Cəlil Məmmədquluzadə küçəsi,living_street,40,False,False,97.09,"LINESTRING (46.410104 41.7214494, 46.4102118 41.7213039, 46.4107454 41.7207199)",,
289084003,Cəlil Məmmədquluzadə küçəsi,living_street,40,False,True,55.962,"LINESTRING (46.410104 41.7214494, 46.4100225 41.7215595, 46.4099032 41.7217382, 46.4098167 41.7219039)",,
845813123,,living_street,40,False,False,44.352,"LINESTRING (46.4097154 41.7211756, 46.410104 41.7214494)",,
845813124,,living_street,40,False,True,45.815,"LINESTRING (46.4091548 41.7209334, 46.4087966 41.7212469)",,
845813124,,living_street,40,False,False,45.815,"LINESTRING (46.4087966 41.7212469, 46.4091548 41.7209334)",,
289427609,Axundov küç.,residential,50,False,True,112.06700000000001,"LINESTRING (46.4087966 41.7212469, 46.4090073 41.7214019, 46.4092407 41.721574, 46.4094347 41.7216948, 46.4098167 41.7219039)",,
845821329,,living_street,40,False,True,36.767,"LINESTRING (46.4077225 41.7288938, 46.4081651 41.7289088)",,
291052737,,living_street,40,False,False,9.406,"LINESTRING (46.4081651 41.7289088, 46.4081001 41.7289781)",,
291052737,,living_street,40,False,True,71.4,"LINESTRING (46.4081651 41.7289088, 46.4085303 41.7283274)",,
845821329,,living_street,40,False,False,36.767,"LINESTRING (46.4081651 41.7289088, 46.4077225 41.7288938)",,
845821333,,living_street,40,False,True,57.662,"LINESTRING (46.4131781 41.7275576, 46.4136529 41.7276657, 46.4137173 41.7276477, 46.4138236 41.7275923)",,
198291775,,living_street,40,False,False,154.374,"LINESTRING (46.4123218 41.7263619, 46.4118235 41.7269112, 46.4113488 41.7275437)",,
198291775,,living_street,40,False,True,44.751999999999995,"LINESTRING (46.4123218 41.7263619, 46.4124647 41.7262044, 46.412606 41.7260202)",,
845821344,,living_street,40,False,True,36.983999999999995,"LINESTRING (46.4123218 41.7263619, 46.4122353 41.7263165, 46.4121146 41.7262695, 46.4119188 41.7262274)",,
