osmid,oneway,name,highway,reversed,length,geometry,tunnel,lanes
667702403,True,Bəşir Səfəroğlu,residential,False,142.206,"LINESTRING (49.8350589 40.373882, 49.8366649 40.3742543)",,
25452343,True,Rəsul Rza küç.,residential,False,48.146,"LINESTRING (49.8379671 40.3750059, 49.8380797 40.3745815)",,
439581195,True,Vidadi küçəsi,residential,False,127.271,"LINESTRING (49.8379671 40.3750059, 49.8365268 40.3746802)",,
521350966,True,Mirzə Fətəli Axundov küçəsi,residential,False,71.772,"LINESTRING (49.8289476 40.3731164, 49.8291191 40.3724843)",,
25451592,True,Mirzə İbrahimov küçəsi,residential,False,56.542,"LINESTRING (49.8348615 40.3743382, 49.8346473 40.3748198)",,
439581195,True,Vidadi küçəsi,residential,False,41.847,"LINESTRING (49.8348615 40.3743382, 49.834383 40.3742447)",,
360892174,True,İslam Səfərli küçəsi,residential,False,56.6,"LINESTRING (49.834383 40.3742447, 49.8341869 40.3747313)",,
439581195,True,Vidadi küçəsi,residential,False,53.496,"LINESTRING (49.834383 40.3742447, 49.8337698 40.3741297)",,
25449074,True,Təbriz Xəlilrza oğlu,residential,False,55.526,"LINESTRING (49.8337698 40.3741297, 49.8339633 40.3736526)",,
439581195,True,Vidadi küçəsi,residential,False,99.998,"LINESTRING (49.8337698 40.3741297, 49.8327883 40.373913, 49.8326918 40.3738917, 49.832636 40.3738794)",,
25449011,True,Zərgərpalan küç.,residential,False,56.967,"LINESTRING (49.8316099 40.3736296, 49.8317523 40.3731289)",,
319502478,True,Vidadi küçəsi,residential,False,103.31,"LINESTRING (49.8316099 40.3736296, 49.8304264 40.3734054)",,
183158725,True,Murtuza Muxtarov küçəsi,residential,False,62.493,"LINESTRING (49.8304264 40.3734054, 49.8305543 40.3728519)",,
319502478,True,Vidadi küçəsi,residential,False,129.33,"LINESTRING (49.8304264 40.3734054, 49.8289476 40.3731164)",,
"[319502476, 176766307, 319502475]",True,"['Dilarə Əliyeva küç.', 'Dilarə Əliyeva küçəsi']","['residential', 'secondary']",False,36.096000000000004,"LINESTRING (49.8324167 40.374385, 49.8324641 40.3743953, 49.8325889 40.3744223, 49.8327583 40.3744575, 49.8328276 40.3744709)",building_passage,
775005916,True,Azərbaycan prospekti,primary,False,128.53199999999998,"LINESTRING (49.8324167 40.374385, 49.8322644 40.374714, 49.832248 40.3747769, 49.8322532 40.3748313, 49.8322832 40.3748827, 49.8323218 40.3749163, 49.8323576 40.3749345, 49.832422 40.374959, 49.8324993 40.3749809, 49.8330474 40.3751099)",,
25451643,True,Lev Tolstoy küçəsi,residential,False,134.666,"LINESTRING (49.8371438 40.3729634, 49.835613 40.3726369)",,
25452319,True,Əlimərdan Topçubaşov küçəsi,residential,False,55.654,"LINESTRING (49.8371438 40.3729634, 49.8369706 40.3734462)",,
25452319,True,Əlimərdan Topçubaşov küçəsi,residential,False,47.89,"LINESTRING (49.8369706 40.3734462, 49.8368134 40.3738599)",,
328553271,True,Həzi Aslanov küç.,residential,False,138.357,"LINESTRING (49.8369706 40.3734462, 49.8354112 40.3730763)",,
25452319,True,Əlimərdan Topçubaşov küçəsi,residential,False,45.624,"LINESTRING (49.8368134 40.3738599, 49.8366649 40.3742543)",,
178630942,True,Əlövsət Quliyev küçəsi,residential,False,140.496,"LINESTRING (49.8368134 40.3738599, 49.8352349 40.3734722)",,
25452319,True,Əlimərdan Topçubaşov küçəsi,residential,False,48.782,"LINESTRING (49.8366649 40.3742543, 49.8365268 40.3746802)",,
667702403,True,Bəşir Səfəroğlu,residential,False,125.251,"LINESTRING (49.8366649 40.3742543, 49.8373511 40.374413, 49.8380797 40.3745815)",,
439581195,True,Vidadi küçəsi,residential,False,146.106,"LINESTRING (49.8365268 40.3746802, 49.8348615 40.3743382)",,
25452319,True,Əlimərdan Topçubaşov küçəsi,residential,False,54.385999999999996,"LINESTRING (49.8365268 40.3746802, 49.8364948 40.3748044, 49.8364887 40.3748532, 49.8364811 40.3749363, 49.8364203 40.3751618)",,
319502476,True,Dilarə Əliyeva küç.,secondary,False,141.931,"LINESTRING (49.8364203 40.3751618, 49.8380399 40.3754887)",,
25452319,True,Əlimərdan Topçubaşov küçəsi,residential,False,64.10900000000001,"LINESTRING (49.8364203 40.3751618, 49.836265 40.3756957, 49.8362566 40.3757247)",,
299464089,True,Mirzəağa Əliyev küçəsi,tertiary,False,138.728,"LINESTRING (49.8362566 40.3757247, 49.83684 40.3758361, 49.8378472 40.3760217)",,2
439581195,True,Vidadi küçəsi,residential,False,20.586,"LINESTRING (49.8382013 40.3750553, 49.8379671 40.3750059)",,
167173317,True,Rəsul Rza küçəsi,residential,False,61.474000000000004,"LINESTRING (49.8378472 40.3760217, 49.8378553 40.3759992, 49.8380399 40.3754887)",,
775005916,True,Azərbaycan prospekti,primary,False,55.281,"LINESTRING (49.8328433 40.373408, 49.832636 40.3738794)",,
667702403,True,Bəşir Səfəroğlu,residential,False,98.7,"LINESTRING (49.8328433 40.373408, 49.8328965 40.3734196, 49.8330194 40.3734465, 49.8339633 40.3736526)",,
25449011,True,Zərgərpalan küç.,residential,False,51.029,"LINESTRING (49.831879 40.3726449, 49.8320288 40.3722004)",,
319502480,False,Əlövsət Quliyev küçəsi,residential,False,105.91,"LINESTRING (49.831879 40.3726449, 49.8306933 40.3723429)",,
319502480,False,Əlövsət Quliyev küçəsi,residential,True,77.21799999999999,"LINESTRING (49.831879 40.3726449, 49.832711 40.3728449, 49.8327483 40.3728538)",,
"[319502481, 178630942]",True,Əlövsət Quliyev küçəsi,residential,False,26.619,"LINESTRING (49.8330473 40.3729274, 49.8329483 40.3729029, 49.8328964 40.372891, 49.8327483 40.3728538)",building_passage,
775005916,True,Azərbaycan prospekti,primary,False,56.167,"LINESTRING (49.8330473 40.3729274, 49.8328753 40.3733274, 49.8328433 40.373408)",,
25449074,True,Təbriz Xəlilrza oğlu,residential,False,48.056,"LINESTRING (49.8341392 40.3731981, 49.8343033 40.3727844)",,
178630942,True,Əlövsət Quliyev küçəsi,residential,False,97.273,"LINESTRING (49.8341392 40.3731981, 49.8331279 40.3729474, 49.8330879 40.3729375, 49.8330473 40.3729274)",,
183158725,True,Murtuza Muxtarov küçəsi,residential,False,64.452,"LINESTRING (49.83028 40.3739742, 49.8304264 40.3734054)",,
25452034,False,Çingiz Mustafayev küçəsi,residential,False,131.975,"LINESTRING (49.83028 40.3739742, 49.8288345 40.3737064, 49.828807 40.3736931, 49.8287956 40.3736657)",,
493337823,True,Çingiz Mustafayev küçəsi,residential,False,101.928,"LINESTRING (49.83028 40.3739742, 49.8307273 40.3740543, 49.8314513 40.374184)",,
25449074,True,Təbriz Xəlilrza oğlu,residential,False,56.505,"LINESTRING (49.8335674 40.3746139, 49.8337698 40.3741297)",,
319502476,True,Dilarə Əliyeva küç.,secondary,False,54.078,"LINESTRING (49.8335674 40.3746139, 49.8341869 40.3747313)",,
319502476,True,Dilarə Əliyeva küç.,secondary,False,40.223,"LINESTRING (49.8341869 40.3747313, 49.8346473 40.3748198)",,
360892174,True,İslam Səfərli küçəsi,residential,False,64.989,"LINESTRING (49.8341869 40.3747313, 49.8339975 40.3752001, 49.8339612 40.3752899)",,
25452343,True,Rəsul Rza küç.,residential,False,40.879,"LINESTRING (49.8380797 40.3745815, 49.8381363 40.3742164)",,
25451592,True,Mirzə İbrahimov küçəsi,residential,False,47.945,"LINESTRING (49.8352349 40.3734722, 49.8350589 40.373882)",,
178630942,True,Əlövsət Quliyev küçəsi,residential,False,44.026,"LINESTRING (49.8352349 40.3734722, 49.834738 40.3733562)",,
178630942,True,Əlövsət Quliyev küçəsi,residential,False,53.686,"LINESTRING (49.834738 40.3733562, 49.8341392 40.3731981)",,
360892174,True,İslam Səfərli küçəsi,residential,False,49.337,"LINESTRING (49.834738 40.3733562, 49.8345729 40.3737817)",,
328553271,True,Həzi Aslanov küç.,residential,False,112.109,"LINESTRING (49.8382275 40.3737618, 49.8369706 40.3734462)",,
328553272,True,Rəsul Rza küç.,residential,False,64.406,"LINESTRING (49.8382275 40.3737618, 49.8382326 40.3737015, 49.838259 40.3733872, 49.8382768 40.3731838)",,
775005916,True,Azərbaycan prospekti,primary,False,59.21,"LINESTRING (49.832636 40.3738794, 49.8324167 40.374385)",,
"[439581195, 319502478, 319502479]",True,Vidadi küçəsi,residential,False,91.281,"LINESTRING (49.832636 40.3738794, 49.8325406 40.3738578, 49.8325201 40.3738532, 49.8322488 40.3737778, 49.8316099 40.3736296)",building_passage,
521350966,True,Mirzə Fətəli Axundov küçəsi,residential,False,55.661,"LINESTRING (49.8291191 40.3724843, 49.8292812 40.3719992)",,
667702403,True,Bəşir Səfəroğlu,residential,False,128.268,"LINESTRING (49.8291191 40.3724843, 49.8305543 40.3728519)",,
175033440,False,Lev Tolstoy küçəsi,residential,False,77.317,"LINESTRING (49.8285503 40.3711988, 49.8294353 40.3713687)",,
"[667702403, 116321430]",True,"['Mustafa Sübhi küçəsi', 'Bəşir Səfəroğlu']",residential,False,195.573,"LINESTRING (49.8285503 40.3711988, 49.8285007 40.3713596, 49.8284518 40.3715659, 49.8283889 40.3718312, 49.8283756 40.3718872, 49.8283423 40.3720071, 49.8282914 40.3722351, 49.8282934 40.3722638, 49.8283041 40.3722832, 49.8283259 40.3722959, 49.8291191 40.3724843)",,
183158725,True,Murtuza Muxtarov küçəsi,residential,False,48.38,"LINESTRING (49.8306933 40.3723429, 49.8308029 40.3719159)",,
319502480,False,Əlövsət Quliyev küçəsi,residential,False,125.582,"LINESTRING (49.8306933 40.3723429, 49.8292812 40.3719992)",,
319502480,False,Əlövsət Quliyev küçəsi,residential,True,105.91,"LINESTRING (49.8306933 40.3723429, 49.831879 40.3726449)",,
167173317,True,Rəsul Rza küçəsi,residential,False,50.094,"LINESTRING (49.8380399 40.3754887, 49.8382013 40.3750553)",,
175033440,False,Lev Tolstoy küçəsi,residential,True,77.317,"LINESTRING (49.8294353 40.3713687, 49.8285503 40.3711988)",,
521350966,True,Mirzə Fətəli Axundov küçəsi,residential,False,11.742,"LINESTRING (49.8294136 40.371473, 49.8294353 40.3713687)",,
183158725,True,Murtuza Muxtarov küçəsi,residential,False,61.596,"LINESTRING (49.830863 40.3716538, 49.8309638 40.3711052)",,
319502484,True,Lev Tolstoy küçəsi,residential,False,124.90700000000001,"LINESTRING (49.830863 40.3716538, 49.8302459 40.3715298, 49.8299374 40.371497, 49.8294136 40.371473)",,
25449011,True,Zərgərpalan küç.,residential,False,56.61,"LINESTRING (49.8321086 40.3719016, 49.8322474 40.3714036)",,
319502484,True,Lev Tolstoy küçəsi,residential,False,109.06899999999999,"LINESTRING (49.8321086 40.3719016, 49.8312633 40.3717398, 49.830863 40.3716538)",,
25452343,True,Rəsul Rza küç.,residential,False,43.972,"LINESTRING (49.838149 40.3741527, 49.8382275 40.3737618)",,
178630942,True,Əlövsət Quliyev küçəsi,residential,False,117.733,"LINESTRING (49.838149 40.3741527, 49.8368134 40.3738599)",,
25452343,True,Rəsul Rza küç.,residential,False,7.164,"LINESTRING (49.8381363 40.3742164, 49.838149 40.3741527)",,
25451592,True,Mirzə İbrahimov küçəsi,residential,False,62.844,"LINESTRING (49.8346473 40.3748198, 49.834464 40.3753025, 49.8344411 40.3753627)",,
319502476,True,Dilarə Əliyeva küç.,secondary,False,154.933,"LINESTRING (49.8346473 40.3748198, 49.8352281 40.3749335, 49.8358117 40.375046, 49.8364203 40.3751618)",,
319502480,False,Əlövsət Quliyev küçəsi,residential,False,77.21799999999999,"LINESTRING (49.8327483 40.3728538, 49.832711 40.3728449, 49.831879 40.3726449)",,
25449011,True,Zərgərpalan küç.,residential,False,63.094,"LINESTRING (49.8314513 40.374184, 49.8316099 40.3736296)",,
"[319502474, 319502477, 493337823]",True,Çingiz Mustafayev küçəsi,residential,False,84.80000000000001,"LINESTRING (49.8314513 40.374184, 49.8319988 40.3743055, 49.8320794 40.374319, 49.8322708 40.374356, 49.8323267 40.3743671, 49.8324167 40.374385)",building_passage,
521350966,True,Mirzə Fətəli Axundov küçəsi,residential,False,62.422,"LINESTRING (49.8287956 40.3736657, 49.8289476 40.3731164)",,
25452034,False,Çingiz Mustafayev küçəsi,residential,True,131.975,"LINESTRING (49.8287956 40.3736657, 49.828807 40.3736931, 49.8288345 40.3737064, 49.83028 40.3739742)",,
299464089,True,Mirzəağa Əliyev küçəsi,tertiary,False,159.042,"LINESTRING (49.8344411 40.3753627, 49.834545 40.3753799, 49.8349585 40.3754462, 49.8357731 40.3756205, 49.8362566 40.3757247)",,2
1227968578,False,,residential,False,42.932,"LINESTRING (49.8330161 40.3741125, 49.8328276 40.3744709)",,
1227968579,False,,residential,True,34.726,"LINESTRING (49.8326969 40.3747669, 49.8328276 40.3744709)",,
319502476,True,Dilarə Əliyeva küç.,secondary,False,64.655,"LINESTRING (49.8328276 40.3744709, 49.8335674 40.3746139)",,
1227968578,False,,residential,True,42.932,"LINESTRING (49.8328276 40.3744709, 49.8330161 40.3741125)",,
1227968579,False,,residential,False,34.726,"LINESTRING (49.8328276 40.3744709, 49.8326969 40.3747669)",,
