osmid,highway,oneway,reversed,length,junction,geometry,ref,name
703197392,unclassified,False,True,122.581,,"LINESTRING (46.8232627 40.5040842, 46.8219965 40.5046212)",,
703196249,unclassified,False,True,343.385,,"LINESTRING (46.8232627 40.5040842, 46.820901 40.5040477, 46.819459 40.5040346, 46.8192019 40.5040322)",,
288158567,unclassified,False,False,192.652,,"LINESTRING (46.8192019 40.5040322, 46.818928 40.5048085, 46.8186906 40.5057196)",,
703196249,unclassified,False,False,343.385,,"LINESTRING (46.8192019 40.5040322, 46.819459 40.5040346, 46.820901 40.5040477, 46.8232627 40.5040842)",,
288158568,unclassified,False,False,22.027,,"LINESTRING (46.8185298 40.5084903, 46.8183954 40.5083206)",,
278519976,secondary,False,False,65.887,,"LINESTRING (46.8185298 40.5084903, 46.8181366 40.5084962, 46.8179361 40.5085255, 46.8177582 40.5085543)",,
278519976,secondary,False,True,99.83699999999999,,"LINESTRING (46.8185298 40.5084903, 46.8187568 40.5084913, 46.8197107 40.5084912)",,
288158568,unclassified,False,True,22.027,,"LINESTRING (46.8183954 40.5083206, 46.8185298 40.5084903)",,
288158568,unclassified,False,False,557.0279999999999,,"LINESTRING (46.8183954 40.5083206, 46.8196801 40.5082781, 46.8200614 40.508003, 46.8200614 40.5079686, 46.819832 40.5077597, 46.8198288 40.507686, 46.8200614 40.50746, 46.8205913 40.5070203, 46.8206204 40.5069024, 46.8206721 40.5062661, 46.8216672 40.5060524, 46.8226136 40.5064555)",,
288161449,unclassified,False,True,96.21100000000001,,"LINESTRING (46.8183954 40.5083206, 46.8181803 40.5081136, 46.8180425 40.5080319, 46.8178342 40.5079808, 46.8174407 40.5080232)",,
288158568,unclassified,False,False,109.59,,"LINESTRING (46.8226136 40.5064555, 46.8228474 40.5074249)",,
311300740,unclassified,False,False,92.624,,"LINESTRING (46.8226136 40.5064555, 46.8223421 40.5056485)",,
288158568,unclassified,False,True,557.028,,"LINESTRING (46.8226136 40.5064555, 46.8216672 40.5060524, 46.8206721 40.5062661, 46.8206204 40.5069024, 46.8205913 40.5070203, 46.8200614 40.50746, 46.8198288 40.507686, 46.819832 40.5077597, 46.8200614 40.5079686, 46.8200614 40.508003, 46.8196801 40.5082781, 46.8183954 40.5083206)",,
278519984,secondary,False,False,31.763,,"LINESTRING (46.8143635 40.5090487, 46.814718 40.5089541)",Y22-16,
288160232,unclassified,False,False,26.218,,"LINESTRING (46.8143635 40.5090487, 46.8143288 40.509283)",,
288160232,unclassified,False,True,26.218,,"LINESTRING (46.8143288 40.509283, 46.8143635 40.5090487)",,
288160232,unclassified,False,False,68.565,,"LINESTRING (46.8143288 40.509283, 46.8142065 40.5094495, 46.8139213 40.5096353, 46.8138343 40.5097591)",,
288160234,unclassified,False,False,69.667,,"LINESTRING (46.8143288 40.509283, 46.8144443 40.5096863, 46.8144697 40.5098992)",,
288160233,unclassified,False,False,61.715,,"LINESTRING (46.8138343 40.5097591, 46.8138806 40.510313)",,
288160232,unclassified,False,True,68.565,,"LINESTRING (46.8138343 40.5097591, 46.8139213 40.5096353, 46.8142065 40.5094495, 46.8143288 40.509283)",,
288160233,unclassified,False,True,61.715,,"LINESTRING (46.8138806 40.510313, 46.8138343 40.5097591)",,
288160996,unclassified,False,True,48.403,,"LINESTRING (46.8138806 40.510313, 46.8144518 40.5103428)",,
288160234,unclassified,False,False,64.47,,"LINESTRING (46.8144697 40.5098992, 46.8146123 40.5100464, 46.814979 40.510329)",,
288160234,unclassified,False,True,69.667,,"LINESTRING (46.8144697 40.5098992, 46.8144443 40.5096863, 46.8143288 40.509283)",,
288160990,unclassified,False,False,49.42,,"LINESTRING (46.8144697 40.5098992, 46.8144451 40.5101235, 46.8144518 40.5103428)",,
288160996,unclassified,False,False,44.596,,"LINESTRING (46.814979 40.510329, 46.8144518 40.5103428)",,
288160234,unclassified,False,False,53.824,,"LINESTRING (46.814979 40.510329, 46.815361 40.5103252, 46.8156105 40.5103639)",,
288160234,unclassified,False,True,64.47,,"LINESTRING (46.814979 40.510329, 46.8146123 40.5100464, 46.8144697 40.5098992)",,
288160234,unclassified,False,False,34.152,,"LINESTRING (46.8156105 40.5103639, 46.8160129 40.5103368)",,
288160234,unclassified,False,True,53.824,,"LINESTRING (46.8156105 40.5103639, 46.815361 40.5103252, 46.814979 40.510329)",,
288160234,unclassified,False,True,34.152,,"LINESTRING (46.8160129 40.5103368, 46.8156105 40.5103639)",,
288160234,unclassified,False,False,134.873,,"LINESTRING (46.8160129 40.5103368, 46.8164712 40.5102516, 46.8167972 40.5100464, 46.8172046 40.5098954, 46.8174429 40.5099451)",,
288160997,unclassified,False,False,41.42,,"LINESTRING (46.8160129 40.5103368, 46.8160633 40.5106664, 46.8160583 40.5107069)",,
288160234,unclassified,False,False,45.681,,"LINESTRING (46.8174429 40.5099451, 46.817953 40.5098096)",,
288160234,unclassified,False,True,134.873,,"LINESTRING (46.8174429 40.5099451, 46.8172046 40.5098954, 46.8167972 40.5100464, 46.8164712 40.5102516, 46.8160129 40.5103368)",,
288160999,unclassified,False,False,113.041,,"LINESTRING (46.8174429 40.5099451, 46.8172145 40.510082, 46.8170176 40.5103226, 46.8168787 40.5106073, 46.8167204 40.5107775)",,
288160234,unclassified,False,False,26.569,,"LINESTRING (46.817953 40.5098096, 46.8179474 40.5095707)",,
288160234,unclassified,False,True,45.681,,"LINESTRING (46.817953 40.5098096, 46.8174429 40.5099451)",,
288161001,unclassified,False,False,107.679,,"LINESTRING (46.817953 40.5098096, 46.8178868 40.5104357, 46.8179124 40.5107754)",,
288160234,unclassified,False,True,26.569,,"LINESTRING (46.8179474 40.5095707, 46.817953 40.5098096)",,
288160234,unclassified,False,False,124.565,,"LINESTRING (46.8179474 40.5095707, 46.8185287 40.5095082, 46.8194149 40.5095198)",,
790266591,residential,False,False,29.365000000000002,,"LINESTRING (46.8179474 40.5095707, 46.8178913 40.5093445, 46.8178811 40.5093115)",,
288160989,unclassified,False,True,117.077,,"LINESTRING (46.8194149 40.5095198, 46.8197107 40.5084912)",,
288160234,unclassified,False,True,124.565,,"LINESTRING (46.8194149 40.5095198, 46.8185287 40.5095082, 46.8179474 40.5095707)",,
288160989,unclassified,False,False,117.077,,"LINESTRING (46.8197107 40.5084912, 46.8194149 40.5095198)",,
278519976,secondary,False,False,99.83699999999999,,"LINESTRING (46.8197107 40.5084912, 46.8187568 40.5084913, 46.8185298 40.5084903)",,
278519976,secondary,False,True,264.479,,"LINESTRING (46.8197107 40.5084912, 46.8208144 40.5085092, 46.822838 40.5085525)",,
278519980,secondary,False,False,334.098,,"LINESTRING (46.8241004 40.5115517, 46.8238979 40.5108698, 46.8235867 40.5099154, 46.8231979 40.5086266)",,
288160996,unclassified,False,False,48.403,,"LINESTRING (46.8144518 40.5103428, 46.8138806 40.510313)",,
288160996,unclassified,False,True,44.596,,"LINESTRING (46.8144518 40.5103428, 46.814979 40.510329)",,
288160990,unclassified,False,True,49.42,,"LINESTRING (46.8144518 40.5103428, 46.8144451 40.5101235, 46.8144697 40.5098992)",,
288160997,unclassified,False,True,41.42,,"LINESTRING (46.8160583 40.5107069, 46.8160633 40.5106664, 46.8160129 40.5103368)",,
288160998,unclassified,False,False,57.168,,"LINESTRING (46.8160583 40.5107069, 46.8162959 40.5107188, 46.816566 40.5107276, 46.8167204 40.5107775)",,
288160998,unclassified,False,True,57.16799999999999,,"LINESTRING (46.8167204 40.5107775, 46.816566 40.5107276, 46.8162959 40.5107188, 46.8160583 40.5107069)",,
288160999,unclassified,False,False,95.356,,"LINESTRING (46.8167204 40.5107775, 46.8166625 40.5108508, 46.8166201 40.5111589, 46.8166703 40.5116196)",,
288160999,unclassified,False,True,113.041,,"LINESTRING (46.8167204 40.5107775, 46.8168787 40.5106073, 46.8170176 40.5103226, 46.8172145 40.510082, 46.8174429 40.5099451)",,
288161000,unclassified,False,False,45.642,,"LINESTRING (46.8166703 40.5116196, 46.8172096 40.5116389)",,
288160999,unclassified,False,True,95.356,,"LINESTRING (46.8166703 40.5116196, 46.8166201 40.5111589, 46.8166625 40.5108508, 46.8167204 40.5107775)",,
288161000,unclassified,False,True,45.642,,"LINESTRING (46.8172096 40.5116389, 46.8166703 40.5116196)",,
288161002,unclassified,False,True,57.730000000000004,,"LINESTRING (46.8172096 40.5116389, 46.817235 40.5115498, 46.8173878 40.5114414, 46.8175915 40.5113872, 46.8176945 40.5113172)",,
288161001,unclassified,False,False,64.398,,"LINESTRING (46.8179124 40.5107754, 46.8177698 40.5110116, 46.8176832 40.5111665, 46.8176945 40.5113172)",,
288161001,unclassified,False,True,107.679,,"LINESTRING (46.8179124 40.5107754, 46.8178868 40.5104357, 46.817953 40.5098096)",,
288161003,unclassified,False,False,82.27799999999999,,"LINESTRING (46.8179124 40.5107754, 46.8180041 40.5110813, 46.818167 40.5112865, 46.81833 40.5114259)",,
288161001,unclassified,False,True,64.398,,"LINESTRING (46.8176945 40.5113172, 46.8176832 40.5111665, 46.8177698 40.5110116, 46.8179124 40.5107754)",,
288161002,unclassified,False,False,57.73,,"LINESTRING (46.8176945 40.5113172, 46.8175915 40.5113872, 46.8173878 40.5114414, 46.817235 40.5115498, 46.8172096 40.5116389)",,
288161003,unclassified,False,True,82.27799999999999,,"LINESTRING (46.81833 40.5114259, 46.818167 40.5112865, 46.8180041 40.5110813, 46.8179124 40.5107754)",,
288161005,unclassified,False,False,80.743,,"LINESTRING (46.81833 40.5114259, 46.818768 40.5117047, 46.8190187 40.5119257)",,
288161005,unclassified,False,True,80.743,,"LINESTRING (46.8190187 40.5119257, 46.818768 40.5117047, 46.81833 40.5114259)",,
288161449,unclassified,False,False,43.519,,"LINESTRING (46.814898 40.5057646, 46.8149081 40.5061559)",,
288158565,unclassified,False,False,196.865,,"LINESTRING (46.814898 40.5057646, 46.8161089 40.5057577, 46.8172259 40.5057309)",,Gurbanov street
288161449,unclassified,False,False,49.131,,"LINESTRING (46.8172884 40.5076083, 46.8173336 40.5076308, 46.8174407 40.5080232)",,
288161449,unclassified,False,True,285.197,,"LINESTRING (46.8172884 40.5076083, 46.8159842 40.507761, 46.8159386 40.5077528, 46.8159065 40.5077345, 46.8158421 40.5075489, 46.8158014 40.5075184, 46.8157428 40.5075224, 46.8152279 40.5075733, 46.8151481 40.5075741, 46.8150842 40.5075754, 46.814957 40.5068708)",,
314760945,unclassified,False,True,90.069,,"LINESTRING (46.8172884 40.5076083, 46.8172751 40.5074153, 46.8172348 40.5068596, 46.8172344 40.5067994)",,
288161449,unclassified,False,False,96.211,,"LINESTRING (46.8174407 40.5080232, 46.8178342 40.5079808, 46.8180425 40.5080319, 46.8181803 40.5081136, 46.8183954 40.5083206)",,
288161449,unclassified,False,True,49.131,,"LINESTRING (46.8174407 40.5080232, 46.8173336 40.5076308, 46.8172884 40.5076083)",,
314761058,unclassified,False,False,233.613,,"LINESTRING (46.8174407 40.5080232, 46.8157713 40.5082524, 46.8147349 40.5084448)",,
311300740,unclassified,False,True,117.909,,"LINESTRING (46.8219965 40.5046212, 46.8223421 40.5056485)",,
703197392,unclassified,False,False,122.581,,"LINESTRING (46.8219965 40.5046212, 46.8232627 40.5040842)",,
703197392,unclassified,False,True,86.186,,"LINESTRING (46.8219965 40.5046212, 46.8210873 40.5049717)",,
311300740,unclassified,False,False,117.909,,"LINESTRING (46.8223421 40.5056485, 46.8219965 40.5046212)",,
311300740,unclassified,False,True,92.624,,"LINESTRING (46.8223421 40.5056485, 46.8226136 40.5064555)",,
311300741,unclassified,False,False,276.16700000000003,,"LINESTRING (46.8223421 40.5056485, 46.8244186 40.5052963, 46.8247317 40.505083, 46.8254487 40.5050476)",,
311300741,unclassified,False,True,276.16700000000003,,"LINESTRING (46.8254487 40.5050476, 46.8247317 40.505083, 46.8244186 40.5052963, 46.8223421 40.5056485)",,
278519987,secondary,False,False,24.303,,"LINESTRING (46.8147349 40.5084448, 46.8148779 40.5086344)",,
314761058,unclassified,False,True,233.613,,"LINESTRING (46.8147349 40.5084448, 46.8157713 40.5082524, 46.8174407 40.5080232)",,
288158565,unclassified,False,True,202.625,,"LINESTRING (46.8208714 40.5050877, 46.8194498 40.5057012, 46.8187681 40.5057037, 46.8186906 40.5057196)",,Gurbanov street
703197393,unclassified,False,False,33.077,,"LINESTRING (46.8208714 40.5050877, 46.8209046 40.505109, 46.820945 40.505121, 46.8209884 40.5051224, 46.8210301 40.5051132, 46.8210656 40.5050942, 46.8210911 40.5050675, 46.8211039 40.5050359, 46.8211027 40.5050029, 46.8210873 40.5049717)",,
703197393,unclassified,False,True,37.096000000000004,,"LINESTRING (46.8208714 40.5050877, 46.8208489 40.505059, 46.8208399 40.5050264, 46.8208454 40.5049933, 46.8208647 40.5049634, 46.8208959 40.5049399, 46.8209354 40.5049254, 46.820979 40.5049215, 46.8210219 40.5049286, 46.8210593 40.504946, 46.8210873 40.5049717)",,
703197392,unclassified,False,False,86.186,,"LINESTRING (46.8210873 40.5049717, 46.8219965 40.5046212)",,
703197393,unclassified,False,False,37.096000000000004,,"LINESTRING (46.8210873 40.5049717, 46.8210593 40.504946, 46.8210219 40.5049286, 46.820979 40.5049215, 46.8209354 40.5049254, 46.8208959 40.5049399, 46.8208647 40.5049634, 46.8208454 40.5049933, 46.8208399 40.5050264, 46.8208489 40.505059, 46.8208714 40.5050877)",,
703197393,unclassified,False,True,33.077000000000005,,"LINESTRING (46.8210873 40.5049717, 46.8211027 40.5050029, 46.8211039 40.5050359, 46.8210911 40.5050675, 46.8210656 40.5050942, 46.8210301 40.5051132, 46.8209884 40.5051224, 46.820945 40.505121, 46.8209046 40.505109, 46.8208714 40.5050877)",,
278519976,secondary,False,False,188.772,,"LINESTRING (46.8177582 40.5085543, 46.8172704 40.5086078, 46.8155648 40.5088696)",,
278519976,secondary,False,True,65.887,,"LINESTRING (46.8177582 40.5085543, 46.8179361 40.5085255, 46.8181366 40.5084962, 46.8185298 40.5084903)",,
790266591,residential,False,True,51.275,,"LINESTRING (46.8177582 40.5085543, 46.8177652 40.5088224, 46.8178014 40.5090134)",,
288158567,unclassified,False,True,183.08100000000002,,"LINESTRING (46.818466 40.5073475, 46.8185015 40.5070625, 46.8186202 40.5067331, 46.8186564 40.5066567, 46.8186906 40.5057196)",,
288158565,unclassified,False,True,123.841,,"LINESTRING (46.8186906 40.5057196, 46.8172259 40.5057309)",,Gurbanov street
288158565,unclassified,False,False,202.625,,"LINESTRING (46.8186906 40.5057196, 46.8187681 40.5057037, 46.8194498 40.5057012, 46.8208714 40.5050877)",,Gurbanov street
288158567,unclassified,False,False,183.081,,"LINESTRING (46.8186906 40.5057196, 46.8186564 40.5066567, 46.8186202 40.5067331, 46.8185015 40.5070625, 46.818466 40.5073475)",,
288158567,unclassified,False,True,192.652,,"LINESTRING (46.8186906 40.5057196, 46.818928 40.5048085, 46.8192019 40.5040322)",,
314760945,unclassified,False,True,74.269,,"LINESTRING (46.8172344 40.5067994, 46.8172291 40.5061315)",,
790269286,residential,False,True,25.094,,"LINESTRING (46.8172344 40.5067994, 46.8169377 40.5067933)",,
314760945,unclassified,False,False,90.06899999999999,,"LINESTRING (46.8172344 40.5067994, 46.8172348 40.5068596, 46.8172751 40.5074153, 46.8172884 40.5076083)",,
288158565,unclassified,False,False,123.841,,"LINESTRING (46.8172259 40.5057309, 46.8186906 40.5057196)",,Gurbanov street
314760945,unclassified,False,False,44.546,,"LINESTRING (46.8172259 40.5057309, 46.8172291 40.5061315)",,
288158565,unclassified,False,True,196.865,,"LINESTRING (46.8172259 40.5057309, 46.8161089 40.5057577, 46.814898 40.5057646)",,Gurbanov street
790269286,residential,False,True,42.636,,"LINESTRING (46.8154599 40.5068422, 46.814957 40.5068708)",,
1242745968,residential,False,False,77.483,,"LINESTRING (46.8154599 40.5068422, 46.8154666 40.5061454)",,
790269286,residential,False,False,73.926,,"LINESTRING (46.8154599 40.5068422, 46.8161076 40.5068117, 46.8163328 40.5068036)",,
790269286,residential,False,False,42.636,,"LINESTRING (46.814957 40.5068708, 46.8154599 40.5068422)",,
288161449,unclassified,False,False,285.19699999999995,,"LINESTRING (46.814957 40.5068708, 46.8150842 40.5075754, 46.8151481 40.5075741, 46.8152279 40.5075733, 46.8157428 40.5075224, 46.8158014 40.5075184, 46.8158421 40.5075489, 46.8159065 40.5077345, 46.8159386 40.5077528, 46.8159842 40.507761, 46.8172884 40.5076083)",,
288161449,unclassified,False,True,79.78099999999999,,"LINESTRING (46.814957 40.5068708, 46.8149231 40.5067379, 46.8149081 40.5061559)",,
790269286,residential,False,True,35.888999999999996,,"LINESTRING (46.814957 40.5068708, 46.8146324 40.50688, 46.8145333 40.5068881)",,
314760945,unclassified,False,False,74.269,,"LINESTRING (46.8172291 40.5061315, 46.8172344 40.5067994)",,
314760945,unclassified,False,True,44.546,,"LINESTRING (46.8172291 40.5061315, 46.8172259 40.5057309)",,
790271102,residential,False,True,25.425,,"LINESTRING (46.8172291 40.5061315, 46.8169284 40.5061342)",,
790271102,residential,False,False,51.255,,"LINESTRING (46.8163222 40.5061397, 46.8169284 40.5061342)",,
1242745967,residential,False,True,73.828,,"LINESTRING (46.8163222 40.5061397, 46.8163328 40.5068036)",,
790271102,residential,False,True,72.34,,"LINESTRING (46.8163222 40.5061397, 46.8160607 40.5061417, 46.8154666 40.5061454)",,
790271102,residential,False,True,47.233,,"LINESTRING (46.8154666 40.5061454, 46.8149081 40.5061559)",,
1242745968,residential,False,True,77.483,,"LINESTRING (46.8154666 40.5061454, 46.8154599 40.5068422)",,
790271102,residential,False,False,72.34,,"LINESTRING (46.8154666 40.5061454, 46.8160607 40.5061417, 46.8163222 40.5061397)",,
288161449,unclassified,False,True,43.519,,"LINESTRING (46.8149081 40.5061559, 46.814898 40.5057646)",,
790271102,residential,False,False,47.233,,"LINESTRING (46.8149081 40.5061559, 46.8154666 40.5061454)",,
790271102,residential,False,True,31.828,,"LINESTRING (46.8149081 40.5061559, 46.8145318 40.5061476)",,
288161449,unclassified,False,False,79.78099999999999,,"LINESTRING (46.8149081 40.5061559, 46.8149231 40.5067379, 46.814957 40.5068708)",,
790266591,residential,False,False,33.856,,"LINESTRING (46.8178811 40.5093115, 46.8178216 40.5091202, 46.8178014 40.5090134)",,
791776207,residential,False,True,196.14999999999998,,"LINESTRING (46.8178811 40.5093115, 46.8183245 40.5092782, 46.8185739 40.5092609, 46.8188167 40.5092079, 46.8188636 40.5091844, 46.8188837 40.5091293, 46.818873 40.50901, 46.8188542 40.5089927, 46.8187121 40.5089897, 46.8178014 40.5090134)",,
790266591,residential,False,True,29.365000000000002,,"LINESTRING (46.8178811 40.5093115, 46.8178913 40.5093445, 46.8179474 40.5095707)",,
790266591,residential,False,False,51.275,,"LINESTRING (46.8178014 40.5090134, 46.8177652 40.5088224, 46.8177582 40.5085543)",,
790266591,residential,False,True,33.856,,"LINESTRING (46.8178014 40.5090134, 46.8178216 40.5091202, 46.8178811 40.5093115)",,
791776207,residential,False,False,196.15,,"LINESTRING (46.8178014 40.5090134, 46.8187121 40.5089897, 46.8188542 40.5089927, 46.818873 40.50901, 46.8188837 40.5091293, 46.8188636 40.5091844, 46.8188167 40.5092079, 46.8185739 40.5092609, 46.8183245 40.5092782, 46.8178811 40.5093115)",,
790271102,residential,False,False,31.828,,"LINESTRING (46.8145318 40.5061476, 46.8149081 40.5061559)",,
1242745965,residential,False,True,82.34,,"LINESTRING (46.8145318 40.5061476, 46.8145333 40.5068881)",,
1242745965,residential,False,False,82.34,,"LINESTRING (46.8145333 40.5068881, 46.8145318 40.5061476)",,
790269286,residential,False,False,35.888999999999996,,"LINESTRING (46.8145333 40.5068881, 46.8146324 40.50688, 46.814957 40.5068708)",,
790271102,residential,False,False,25.425,,"LINESTRING (46.8169284 40.5061342, 46.8172291 40.5061315)",,
790271102,residential,False,True,51.255,,"LINESTRING (46.8169284 40.5061342, 46.8163222 40.5061397)",,
1242745966,residential,False,True,73.293,,"LINESTRING (46.8169284 40.5061342, 46.8169377 40.5067933)",,
790269286,residential,False,False,25.094,,"LINESTRING (46.8169377 40.5067933, 46.8172344 40.5067994)",,
1242745966,residential,False,False,73.293,,"LINESTRING (46.8169377 40.5067933, 46.8169284 40.5061342)",,
790269286,residential,False,True,51.185,,"LINESTRING (46.8169377 40.5067933, 46.8167353 40.5067892, 46.8163328 40.5068036)",,
1242745967,residential,False,False,73.828,,"LINESTRING (46.8163328 40.5068036, 46.8163222 40.5061397)",,
790269286,residential,False,False,51.185,,"LINESTRING (46.8163328 40.5068036, 46.8167353 40.5067892, 46.8169377 40.5067933)",,
790269286,residential,False,True,73.926,,"LINESTRING (46.8163328 40.5068036, 46.8161076 40.5068117, 46.8154599 40.5068422)",,
