osmid,oneway,ref,highway,reversed,length,geometry,name
365494343,True,11,primary,False,152.995,"LINESTRING (45.0502255 37.7322593, 45.0505663 37.7318288, 45.0510017 37.731298, 45.051174 37.7311062)",
730005569,False,,residential,False,107.96000000000001,"LINESTRING (45.0502255 37.7322593, 45.0497925 37.7322358, 45.0489989 37.7322316)",
201571898,True,11,trunk,False,7.162,"LINESTRING (45.0548267 37.7300598, 45.0547971 37.7301198)",ارومیه - سلماس - خوی
384023069,False,,trunk_link,False,16.246,"LINESTRING (45.0548267 37.7300598, 45.054652 37.7300123)",
827224846,True,11,primary,False,38.325,"LINESTRING (45.0515597 37.7309012, 45.0513047 37.7311807)",
527007686,False,,residential,False,124.888,"LINESTRING (45.0515597 37.7309012, 45.0517656 37.7310456, 45.0520978 37.7311821, 45.052329 37.7312233, 45.052583 37.7312207, 45.052862 37.7312069)",
889005735,False,,residential,True,54.363,"LINESTRING (45.0499484 37.7330115, 45.0504941 37.7332412)",
827224846,True,11,primary,False,114.274,"LINESTRING (45.0499484 37.7330115, 45.0496212 37.7336712, 45.0494968 37.7339747)",
384023069,False,,trunk_link,True,16.246,"LINESTRING (45.054652 37.7300123, 45.0548267 37.7300598)",
371788968,False,,unclassified,False,11.121,"LINESTRING (45.048893 37.7375594, 45.0490118 37.7375251)",
365494342,True,11,trunk,False,125.381,"LINESTRING (45.0513593 37.7384979, 45.0517766 37.7374197)",خوی - سلماس - ارومیه
371788968,False,,unclassified,True,241.10699999999997,"LINESTRING (45.0513593 37.7384979, 45.0512117 37.7385266, 45.0511071 37.7385075, 45.0509998 37.7384439, 45.0508952 37.7383484, 45.0507745 37.7382297, 45.0506699 37.7381491, 45.0503615 37.7380494, 45.0501093 37.7379921, 45.0499377 37.7379221, 45.0497499 37.7378415, 45.0495997 37.7377545, 45.049412 37.7376569, 45.0492564 37.7375933, 45.0491126 37.7375389, 45.0490118 37.7375251)",
371789200,False,,tertiary,False,44.351,"LINESTRING (45.0504592 37.7322407, 45.050804 37.7322818, 45.0509578 37.7323006)",
827224846,True,11,primary,False,96.788,"LINESTRING (45.0504592 37.7322407, 45.0503867 37.7323372, 45.0499484 37.7330115)",
365494342,True,11,trunk,False,107.215,"LINESTRING (45.053538 37.7328081, 45.0538667 37.7318796)",خوی - سلماس - ارومیه
371789200,False,,tertiary,True,164.622,"LINESTRING (45.053538 37.7328081, 45.0524804 37.7326, 45.051775 37.732443, 45.051727 37.7324341)",
365494342,True,11,trunk,False,114.063,"LINESTRING (45.0530997 37.7339718, 45.05347 37.7329887)",خوی - سلماس - ارومیه
382725993,False,,residential,False,53.345,"LINESTRING (45.0530997 37.7339718, 45.0525136 37.7338481)",
382725993,False,,residential,True,67.351,"LINESTRING (45.0509063 37.7334219, 45.0516222 37.7336371)",
382725993,False,,residential,False,42.668000000000006,"LINESTRING (45.0509063 37.7334219, 45.0506485 37.7333607, 45.0504941 37.7332412)",
