osmid,highway,oneway,reversed,length,geometry,junction,maxspeed,name,ref
479674550,tertiary,False,True,55.491,"LINESTRING (50.8428126 32.2220655, 50.8429789 32.2225443)",,,شهدا,
469488012,residential,False,False,315.068,"LINESTRING (50.8428126 32.2220655, 50.8416733 32.2226677, 50.8399504 32.2235368)",,,,
458818997,residential,False,False,60.724000000000004,"LINESTRING (50.8399504 32.2235368, 50.8396859 32.2233612, 50.8394987 32.2231529)",,30,,
458818997,residential,False,True,60.801,"LINESTRING (50.8399504 32.2235368, 50.840295 32.2237655, 50.8404856 32.2238367)",,30,,
469488012,residential,False,True,315.068,"LINESTRING (50.8399504 32.2235368, 50.8416733 32.2226677, 50.8428126 32.2220655)",,,,
469488014,residential,False,False,90.88,"LINESTRING (50.8424651 32.2265453, 50.8415567 32.2268236)",,,,
479674550,tertiary,False,False,66.725,"LINESTRING (50.8424651 32.2265453, 50.8425945 32.2259553)",,,شهدا,
469488014,residential,False,True,90.88,"LINESTRING (50.8415567 32.2268236, 50.8424651 32.2265453)",,,,
469488896,residential,False,True,54.893,"LINESTRING (50.8415567 32.2268236, 50.8414006 32.2264107, 50.8414094 32.226351)",,30,,
469488896,residential,False,True,6.742,"LINESTRING (50.8414094 32.226351, 50.8413889 32.2262929)",,30,,
469488896,residential,False,False,54.893,"LINESTRING (50.8414094 32.226351, 50.8414006 32.2264107, 50.8415567 32.2268236)",,30,,
479674777,residential,False,False,40.984,"LINESTRING (50.8394525 32.2261964, 50.8390587 32.2263541)",,30,,
469488894,residential,False,False,42.613,"LINESTRING (50.8394525 32.2261964, 50.8394613 32.2264765, 50.8394822 32.226578)",,,,
479674777,residential,False,True,173.438,"LINESTRING (50.8394525 32.2261964, 50.8410811 32.2255445, 50.8411185 32.2255282)",,30,,
469488895,residential,False,False,61.626,"LINESTRING (50.8400752 32.2263424, 50.8394822 32.226578)",,,,
469488895,residential,False,True,61.626,"LINESTRING (50.8394822 32.226578, 50.8400752 32.2263424)",,,,
469488894,residential,False,True,42.613,"LINESTRING (50.8394822 32.226578, 50.8394613 32.2264765, 50.8394525 32.2261964)",,,,
469488896,residential,False,False,47.271,"LINESTRING (50.8414707 32.2242018, 50.8412586 32.2245872)",,30,,
469488013,residential,False,False,50.849999999999994,"LINESTRING (50.8414707 32.2242018, 50.8417238 32.2242817, 50.8419594 32.224394)",,30,,
"[469488013, 458818997]",residential,False,"[False, True]",48.751,"LINESTRING (50.8414707 32.2242018, 50.8414196 32.2241857, 50.8409954 32.2240272)",,30,,
469488896,residential,False,False,28.76,"LINESTRING (50.8411185 32.2255282, 50.8412061 32.225776)",,30,,
479674777,residential,False,True,75.898,"LINESTRING (50.8411185 32.2255282, 50.8418354 32.225215)",,30,,
469488896,residential,False,True,82.286,"LINESTRING (50.8411185 32.2255282, 50.8409696 32.2251524, 50.8410143 32.2249117, 50.8410781 32.2248275)",,30,,
479674777,residential,False,False,173.438,"LINESTRING (50.8411185 32.2255282, 50.8410811 32.2255445, 50.8394525 32.2261964)",,30,,
479674550,tertiary,False,False,33.431,"LINESTRING (50.8427204 32.2253818, 50.8427853 32.2250862)",,,شهدا,
479674550,tertiary,False,True,64.861,"LINESTRING (50.8427204 32.2253818, 50.8425945 32.2259553)",,,شهدا,
469488897,residential,False,False,150.044,"LINESTRING (50.8427204 32.2253818, 50.842238 32.225434, 50.8417258 32.2255887, 50.8412061 32.225776)",,,,
469488896,residential,False,False,59.994,"LINESTRING (50.8412061 32.225776, 50.8413889 32.2262929)",,30,,
469488896,residential,False,True,28.76,"LINESTRING (50.8412061 32.225776, 50.8411185 32.2255282)",,30,,
469488897,residential,False,True,150.04399999999998,"LINESTRING (50.8412061 32.225776, 50.8417258 32.2255887, 50.842238 32.225434, 50.8427204 32.2253818)",,,,
469488896,residential,False,True,47.271,"LINESTRING (50.8412586 32.2245872, 50.8414707 32.2242018)",,30,,
469488898,residential,False,True,14.437,"LINESTRING (50.8412586 32.2245872, 50.8413528 32.2246897)",,,,
469488896,residential,False,False,31.668,"LINESTRING (50.8412586 32.2245872, 50.8412542 32.2245953, 50.8410781 32.2248275)",,30,,
469488899,residential,False,False,65.857,"LINESTRING (50.8419594 32.224394, 50.8413528 32.2246897)",,,,
469488013,residential,False,False,104.09600000000002,"LINESTRING (50.8419594 32.224394, 50.8421047 32.2244633, 50.8423944 32.2246765, 50.8426411 32.2248354, 50.8427538 32.2249261, 50.8428001 32.2249916)",,30,,
469488013,residential,False,True,50.849999999999994,"LINESTRING (50.8419594 32.224394, 50.8417238 32.2242817, 50.8414707 32.2242018)",,30,,
469488898,residential,False,False,14.437,"LINESTRING (50.8413528 32.2246897, 50.8412586 32.2245872)",,,,
469488898,residential,False,True,73.977,"LINESTRING (50.8413528 32.2246897, 50.8418354 32.225215)",,,,
469488899,residential,False,True,65.857,"LINESTRING (50.8413528 32.2246897, 50.8419594 32.224394)",,,,
469488900,residential,False,False,204.789,"LINESTRING (50.8410781 32.2248275, 50.8390792 32.2255572)",,,,
469488896,residential,False,False,82.286,"LINESTRING (50.8410781 32.2248275, 50.8410143 32.2249117, 50.8409696 32.2251524, 50.8411185 32.2255282)",,30,,
469488896,residential,False,True,31.668,"LINESTRING (50.8410781 32.2248275, 50.8412542 32.2245953, 50.8412586 32.2245872)",,30,,
177670899,secondary,True,False,88.632,"LINESTRING (50.8390792 32.2255572, 50.8390587 32.2263541)",,,بلوار امام خمینی,
469488900,residential,False,True,204.789,"LINESTRING (50.8390792 32.2255572, 50.8410781 32.2248275)",,,,
479674550,tertiary,False,False,50.472,"LINESTRING (50.8423843 32.2211784, 50.8421814 32.2207582)",,,شهدا,
479674550,tertiary,False,True,51.159,"LINESTRING (50.8423843 32.2211784, 50.84259 32.2216043)",,,شهدا,
469490478,residential,False,False,137.393,"LINESTRING (50.8423843 32.2211784, 50.8414179 32.2215315, 50.8410327 32.2216449)",,,,
177670899,secondary,True,False,61.627,"LINESTRING (50.839036 32.2220735, 50.8391235 32.2225769, 50.8391224 32.2226223)",,,بلوار امام خمینی,
469490478,residential,False,True,193.852,"LINESTRING (50.839036 32.2220735, 50.8408569 32.2216966, 50.8410327 32.2216449)",,,,
469490479,residential,False,False,325.917,"LINESTRING (50.8421814 32.2207582, 50.8388313 32.2215055)",,,,
479674550,tertiary,False,False,58.061,"LINESTRING (50.8421814 32.2207582, 50.841913 32.220288)",,,شهدا,
479674550,tertiary,False,True,50.472,"LINESTRING (50.8421814 32.2207582, 50.8423843 32.2211784)",,,شهدا,
469490479,residential,False,True,325.917,"LINESTRING (50.8388313 32.2215055, 50.8421814 32.2207582)",,,,
177670899,secondary,True,False,66.072,"LINESTRING (50.8388313 32.2215055, 50.8388796 32.2216105, 50.839036 32.2220735)",,,بلوار امام خمینی,
469490480,residential,True,False,154.83700000000002,"LINESTRING (50.8415907 32.2196953, 50.8410522 32.2197289, 50.8405491 32.219867, 50.8402035 32.2200448, 50.8400374 32.2200844)",,30,,
479675929,tertiary,True,False,26.408,"LINESTRING (50.8415907 32.2196953, 50.8415714 32.2196596, 50.841474 32.2194793)",,,,
463509535,residential,False,False,8.48,"LINESTRING (50.838234 32.2202997, 50.8382064 32.2202271)",,30,,
463509535,residential,False,True,67.573,"LINESTRING (50.838234 32.2202997, 50.8384536 32.2208783)",,30,,
469490480,residential,True,False,48.436,"LINESTRING (50.838234 32.2202997, 50.8377327 32.2203991)",,30,,
458818993,residential,False,False,5.737,"LINESTRING (50.8388912 32.2187036, 50.8388847 32.2187549)",,30,,
469490481,residential,False,False,57.625,"LINESTRING (50.8388912 32.2187036, 50.8382841 32.2187726)",,,,
458818993,residential,False,True,82.935,"LINESTRING (50.8388912 32.2187036, 50.8389093 32.2185621, 50.8390311 32.2182767, 50.8393778 32.2182133)",,30,,
469490481,residential,False,True,57.625,"LINESTRING (50.8382841 32.2187726, 50.8388912 32.2187036)",,,,
469490482,residential,False,False,137.5,"LINESTRING (50.8403389 32.2186304, 50.8388847 32.2187549)",,,,
458818993,residential,False,True,5.737,"LINESTRING (50.8388847 32.2187549, 50.8388912 32.2187036)",,30,,
469490482,residential,False,True,137.5,"LINESTRING (50.8388847 32.2187549, 50.8403389 32.2186304)",,,,
458818993,residential,False,False,46.899,"LINESTRING (50.8388847 32.2187549, 50.8388718 32.2188555, 50.8388903 32.2191757)",,30,,
458818993,residential,False,False,46.166999999999994,"LINESTRING (50.8388903 32.2191757, 50.8389093 32.2195056, 50.8389093 32.2195905)",,30,,
458818993,residential,False,True,46.899,"LINESTRING (50.8388903 32.2191757, 50.8388718 32.2188555, 50.8388847 32.2187549)",,30,,
"[469490483, 458818996]",residential,False,"[False, True]",142.716,"LINESTRING (50.8388903 32.2191757, 50.8395264 32.2190926, 50.8402655 32.2190457, 50.8402544 32.2191572)",,30,,
458818996,residential,False,False,85.928,"LINESTRING (50.8402544 32.2191572, 50.8401772 32.2199272)",,30,,
"[469490483, 458818996]",residential,False,"[False, True]",142.716,"LINESTRING (50.8402544 32.2191572, 50.8402655 32.2190457, 50.8395264 32.2190926, 50.8388903 32.2191757)",,30,,
469490484,residential,False,False,137.313,"LINESTRING (50.8402544 32.2191572, 50.8399794 32.2192941, 50.8395824 32.2194798, 50.8392088 32.2195589, 50.8389093 32.2195905)",,,,
458818993,residential,False,False,100.25,"LINESTRING (50.8389093 32.2195905, 50.8388686 32.2197445, 50.8386762 32.2199347, 50.8382064 32.2202271)",,30,,
458818993,residential,False,True,46.166999999999994,"LINESTRING (50.8389093 32.2195905, 50.8389093 32.2195056, 50.8388903 32.2191757)",,30,,
469490484,residential,False,True,137.313,"LINESTRING (50.8389093 32.2195905, 50.8392088 32.2195589, 50.8395824 32.2194798, 50.8399794 32.2192941, 50.8402544 32.2191572)",,,,
469490485,residential,False,False,8.829,"LINESTRING (50.8377325 32.2204785, 50.8377327 32.2203991)",,,,
463509538,secondary,True,False,80.61999999999999,"LINESTRING (50.8377325 32.2204785, 50.8379946 32.2206026, 50.8382398 32.2207191, 50.838438 32.2208809)",,,خیابان امام,
469490485,residential,False,True,147.261,"LINESTRING (50.8375035 32.2190129, 50.8376997 32.2201745, 50.8377217 32.2203243)",,,,
458818995,residential,True,False,46.86,"LINESTRING (50.8377217 32.2203243, 50.8382064 32.2202271)",,30,,
469490485,residential,False,True,8.382,"LINESTRING (50.8377217 32.2203243, 50.8377327 32.2203991)",,,,
469490485,residential,False,False,147.261,"LINESTRING (50.8377217 32.2203243, 50.8376997 32.2201745, 50.8375035 32.2190129)",,,,
469490485,residential,False,False,8.382,"LINESTRING (50.8377327 32.2203991, 50.8377217 32.2203243)",,,,
469490485,residential,False,True,8.829,"LINESTRING (50.8377327 32.2203991, 50.8377325 32.2204785)",,,,
463509538,secondary,True,False,84.434,"LINESTRING (50.8368476 32.2203616, 50.8371482 32.2204242, 50.8375611 32.2204679, 50.8377325 32.2204785)",,,خیابان امام,
469490486,residential,False,False,392.28700000000003,"LINESTRING (50.8368476 32.2203616, 50.8366522 32.2192456, 50.8360872 32.2192957, 50.8361086 32.2195657, 50.8360872 32.2196134, 50.8360308 32.2196315, 50.8357304 32.2196384, 50.8356902 32.2196134, 50.8356902 32.2195453, 50.8356473 32.2191346, 50.8355829 32.2189394, 50.8355615 32.2187715, 50.8356017 32.2186286, 50.8357143 32.2185106, 50.8358109 32.2184538)",,,,
177670898,secondary,True,False,91.041,"LINESTRING (50.838969 32.2247591, 50.8389696 32.2247287, 50.8389791 32.2239404)",,,بلوار امام خمینی,
469768817,residential,False,False,240.83800000000002,"LINESTRING (50.838969 32.2247591, 50.8377767 32.225379, 50.8367567 32.2258478)",,,,
177670898,secondary,True,False,61.444,"LINESTRING (50.8389583 32.2253116, 50.838969 32.2247591)",,,بلوار امام خمینی,
469768818,residential,False,False,220.894,"LINESTRING (50.8389583 32.2253116, 50.8368531 32.2261918)",,,,
458818989,tertiary,False,False,39.311,"LINESTRING (50.8368531 32.2261918, 50.8367567 32.2258478)",,30,ولیعصر,
458818989,tertiary,False,True,6.309,"LINESTRING (50.8368531 32.2261918, 50.8368686 32.226247)",,30,ولیعصر,
469768818,residential,False,True,220.894,"LINESTRING (50.8368531 32.2261918, 50.8389583 32.2253116)",,,,
177670898,secondary,True,False,76.845,"LINESTRING (50.8389383 32.2264218, 50.8389511 32.2257308)",,,بلوار امام خمینی,
177670898,secondary,True,False,78.83,"LINESTRING (50.8389791 32.2239404, 50.8389877 32.2232315)",,,بلوار امام خمینی,
469768822,residential,False,False,274.59799999999996,"LINESTRING (50.8389791 32.2239404, 50.8386086 32.2241904, 50.8375241 32.2249463, 50.8366378 32.2254067)",,,,
458818989,tertiary,False,True,50.307,"LINESTRING (50.8366378 32.2254067, 50.8367567 32.2258478)",,30,ولیعصر,
458818989,tertiary,False,False,62.733000000000004,"LINESTRING (50.8366378 32.2254067, 50.8365136 32.2249462, 50.8364958 32.2248556)",,30,ولیعصر,
469768822,residential,False,True,274.598,"LINESTRING (50.8366378 32.2254067, 50.8375241 32.2249463, 50.8386086 32.2241904, 50.8389791 32.2239404)",,,,
177670898,secondary,True,False,66.483,"LINESTRING (50.8389877 32.2232315, 50.8389893 32.2231011, 50.839 32.2226337)",,,بلوار امام خمینی,
469768823,residential,False,False,287.825,"LINESTRING (50.8389877 32.2232315, 50.8382759 32.2237056, 50.8370065 32.224446, 50.8364722 32.2246984)",,,,
458818989,tertiary,False,False,84.21,"LINESTRING (50.8364722 32.2246984, 50.8364194 32.2239424)",,30,ولیعصر,
458818989,tertiary,False,True,17.644,"LINESTRING (50.8364722 32.2246984, 50.8364762 32.2247564, 50.8364958 32.2248556)",,30,ولیعصر,
469768823,residential,False,True,287.825,"LINESTRING (50.8364722 32.2246984, 50.8370065 32.224446, 50.8382759 32.2237056, 50.8389877 32.2232315)",,,,
479674550,tertiary,False,False,10.611,"LINESTRING (50.8427853 32.2250862, 50.8428001 32.2249916)",,,شهدا,
479674550,tertiary,False,True,33.431,"LINESTRING (50.8427853 32.2250862, 50.8427204 32.2253818)",,,شهدا,
479674777,residential,False,False,91.268,"LINESTRING (50.8427853 32.2250862, 50.8423671 32.2250894, 50.8418354 32.225215)",,30,,
479674550,tertiary,False,True,10.611,"LINESTRING (50.8428001 32.2249916, 50.8427853 32.2250862)",,,شهدا,
469488013,residential,False,True,104.096,"LINESTRING (50.8428001 32.2249916, 50.8427538 32.2249261, 50.8426411 32.2248354, 50.8423944 32.2246765, 50.8421047 32.2244633, 50.8419594 32.224394)",,30,,
479674550,tertiary,False,False,274.79,"LINESTRING (50.8428001 32.2249916, 50.8430428 32.223871, 50.8430589 32.2236441, 50.8430668 32.223326, 50.8430433 32.2228824, 50.8429789 32.2225443)",,,شهدا,
479674550,tertiary,False,False,64.861,"LINESTRING (50.8425945 32.2259553, 50.8427204 32.2253818)",,,شهدا,
479674550,tertiary,False,True,66.725,"LINESTRING (50.8425945 32.2259553, 50.8424651 32.2265453)",,,شهدا,
479674551,residential,False,False,119.457,"LINESTRING (50.8425945 32.2259553, 50.8413889 32.2262929)",,,,
469488896,residential,False,False,6.742,"LINESTRING (50.8413889 32.2262929, 50.8414094 32.226351)",,30,,
469488896,residential,False,True,59.994,"LINESTRING (50.8413889 32.2262929, 50.8412061 32.225776)",,30,,
479674551,residential,False,True,119.457,"LINESTRING (50.8413889 32.2262929, 50.8425945 32.2259553)",,,,
479674550,tertiary,False,True,58.061,"LINESTRING (50.841913 32.220288, 50.8421814 32.2207582)",,,شهدا,
479675927,primary_link,True,False,18.237,"LINESTRING (50.841913 32.220288, 50.8417273 32.2202409)",,30,,
454660747,tertiary,False,True,146.67,"LINESTRING (50.8417273 32.2202409, 50.8402206 32.2205801)",,30,,
479675928,primary_link,True,False,33.99,"LINESTRING (50.8417273 32.2202409, 50.8417728 32.2201917, 50.8418155 32.2201126, 50.8418621 32.2199614)",,30,,
1226650477,primary,True,False,21.742,"LINESTRING (50.84207 32.2203715, 50.8419789 32.2201918)",,,کمربندی طاقانک,51
479675927,primary_link,True,False,17.446,"LINESTRING (50.84207 32.2203715, 50.8420065 32.2203379, 50.841913 32.220288)",,30,,
948601320,primary,False,True,27.876,"LINESTRING (50.8418621 32.2199614, 50.8419789 32.2201918)",,,کمربندی طاقانک,51
479675929,tertiary,True,False,41.966,"LINESTRING (50.8418621 32.2199614, 50.8417346 32.2199311, 50.8415907 32.2196953)",,,,
479676565,residential,False,True,50.801,"LINESTRING (50.8406261 32.2192229, 50.8406885 32.2196767)",,,,
