osmid,oneway,highway,reversed,length,junction,geometry,name,maxspeed
68595070,True,secondary,False,60.233,,"LINESTRING (58.9309734 33.910782, 58.93072 33.9102828)",,
255940260,True,tertiary,False,16.945,roundabout,"LINESTRING (58.9309734 33.910782, 58.9310148 33.9107446, 58.9310664 33.9107173, 58.9311248 33.910702)",,
68595070,True,secondary,False,137.331,,"LINESTRING (58.93072 33.9102828, 58.9301952 33.9091271)",,
585508179,False,residential,True,99.072,,"LINESTRING (58.93072 33.9102828, 58.9296475 33.9103227)",,
255940286,False,tertiary,True,36.788,,"LINESTRING (58.935881 33.9106367, 58.9354834 33.9106607)",شهید کاوه,30
585508162,True,tertiary,False,81.98,roundabout,"LINESTRING (58.935881 33.9106367, 58.9358929 33.9105567, 58.935936 33.9104845, 58.9360055 33.9104283, 58.9360934 33.9103943, 58.9361899 33.9103865, 58.9362841 33.9104056, 58.9363692 33.9104524, 58.9364293 33.9105209, 58.9364569 33.9106024)",,
255940260,True,tertiary,False,39.551,roundabout,"LINESTRING (58.9311248 33.910702, 58.931186 33.9106998, 58.9312457 33.9107108, 58.9313001 33.9107343, 58.9313452 33.9107686, 58.9313781 33.9108115, 58.9313965 33.9108599, 58.9313992 33.9109107)",,
255940286,False,tertiary,False,121.809,,"LINESTRING (58.9326373 33.9108324, 58.9339538 33.910753)",شهید کاوه,30
255940286,False,tertiary,True,96.662,,"LINESTRING (58.9326373 33.9108324, 58.9315929 33.9108989)",شهید کاوه,30
255940303,False,residential,False,51.1,,"LINESTRING (58.9326373 33.9108324, 58.9326669 33.9112913)",,30
"[982877081, 585508157]",False,residential,True,411.5559999999999,,"LINESTRING (58.9326373 33.9108324, 58.9325622 33.9101631, 58.9330378 33.9100327, 58.9332289 33.9099803, 58.9333543 33.9098718, 58.9334482 33.9097048, 58.9335287 33.9096403, 58.9342504 33.9095825, 58.9353618 33.9094826, 58.9354122 33.9099701)",رضوان,
982877098,False,residential,False,219.927,,"LINESTRING (58.9309318 33.9108767, 58.9285524 33.9109887)",شهید مطهری,
255940260,True,tertiary,False,11.304,roundabout,"LINESTRING (58.9309318 33.9108767, 58.9309451 33.9108271, 58.9309734 33.910782)",,
255940286,False,tertiary,False,96.662,,"LINESTRING (58.9315929 33.9108989, 58.9326373 33.9108324)",شهید کاوه,30
255940286,False,tertiary,True,10.882,,"LINESTRING (58.9315929 33.9108989, 58.9314753 33.9109061)",شهید کاوه,30
255940203,True,residential,False,99.51,,"LINESTRING (58.9315929 33.9108989, 58.9321446 33.9115101, 58.9322181 33.9116263)",,30
255940286,False,tertiary,False,7.041,,"LINESTRING (58.9313992 33.9109107, 58.9314753 33.9109061)",شهید کاوه,30
255940260,True,tertiary,False,22.6,roundabout,"LINESTRING (58.9313992 33.9109107, 58.9313859 33.9109603, 58.9313576 33.9110054, 58.9313162 33.9110429, 58.9312646 33.9110701)",,
255940245,False,residential,False,165.025,,"LINESTRING (58.9285524 33.9109887, 58.9267679 33.9110852)",شهید مطهری,30
982877098,False,residential,True,219.927,,"LINESTRING (58.9285524 33.9109887, 58.9309318 33.9108767)",شهید مطهری,
255940198,False,residential,False,117.632,,"LINESTRING (58.9285524 33.9109887, 58.9282992 33.9111472, 58.9278923 33.9114836, 58.9276392 33.9117224)",دانشجو,
255940304,False,residential,False,88.758,,"LINESTRING (58.9309858 33.9110188, 58.9303437 33.9116131)",خیابان معلم,30
255940260,True,tertiary,False,16.951,roundabout,"LINESTRING (58.9309858 33.9110188, 58.9309529 33.9109759, 58.9309345 33.9109275, 58.9309318 33.9108767)",,
255940190,True,tertiary,False,93.65100000000001,,"LINESTRING (58.9312646 33.9110701, 58.9312314 33.911253, 58.9312877 33.9119086)",بلوار ولیعصر,
255940260,True,tertiary,False,16.956,roundabout,"LINESTRING (58.9312646 33.9110701, 58.9312062 33.9110854, 58.931145 33.9110876, 58.9310852 33.9110766)",,
255940252,False,tertiary_link,False,14.619,,"LINESTRING (58.9266248 33.9110288, 58.9267679 33.9110852)",,
255940280,True,tertiary,False,20.538,,"LINESTRING (58.9266248 33.9110288, 58.926672 33.9108483)",بلوار خلیج فارس,
255940260,True,tertiary,False,11.296,roundabout,"LINESTRING (58.9310852 33.9110766, 58.9310309 33.9110531, 58.9309858 33.9110188)",,
255940197,True,tertiary,False,77.586,,"LINESTRING (58.9267679 33.9110852, 58.9265795 33.9117652)",بلوار خلیج فارس,
255940245,False,residential,True,165.025,,"LINESTRING (58.9267679 33.9110852, 58.9285524 33.9109887)",شهید مطهری,30
255940252,False,tertiary_link,True,14.619,,"LINESTRING (58.9267679 33.9110852, 58.9266248 33.9110288)",,
255940233,False,residential,True,113.96,,"LINESTRING (58.9361585 33.9111624, 58.9349248 33.9112079)",انقلاب ۱,30
585508183,True,tertiary,False,37.433,,"LINESTRING (58.9361585 33.9111624, 58.9361364 33.9109381, 58.9360589 33.9108469)",بلوار شهرداری,
255940233,False,residential,False,121.229,,"LINESTRING (58.9326669 33.9112913, 58.9339793 33.9112429)",انقلاب ۱,30
255940303,False,residential,False,36.635,,"LINESTRING (58.9326669 33.9112913, 58.9326881 33.9116203)",,30
255940303,False,residential,True,51.1,,"LINESTRING (58.9326669 33.9112913, 58.9326373 33.9108324)",,30
255940235,False,residential,False,249.869,,"LINESTRING (58.9303437 33.9116131, 58.9276392 33.9117224)",معلم ۱,30
255940304,False,residential,True,88.758,,"LINESTRING (58.9303437 33.9116131, 58.9309858 33.9110188)",خیابان معلم,30
255940304,False,residential,False,72.755,,"LINESTRING (58.9303437 33.9116131, 58.9303081 33.9117886, 58.9303112 33.9118925, 58.9303588 33.9122628)",خیابان معلم,30
255940235,False,residential,True,249.869,,"LINESTRING (58.9276392 33.9117224, 58.9303437 33.9116131)",معلم ۱,30
