osmid,highway,maxspeed,oneway,reversed,length,geometry,name
238704604,secondary,90,False,True,82.445,"LINESTRING (44.1579821 39.327492, 44.1573977 39.3280797)",
795022011,residential,,True,False,89.734,"LINESTRING (44.1579821 39.327492, 44.1579026 39.3277209, 44.1578813 39.3278477, 44.1578899 39.3279778, 44.1579239 39.32807, 44.1579942 39.3281375, 44.1581432 39.3281961)",
238704604,secondary,90,False,False,14.443,"LINESTRING (44.1560859 39.3294634, 44.1561786 39.3293551)",
238704604,secondary,90,False,True,51.213,"LINESTRING (44.1560859 39.3294634, 44.1558407 39.3298831)",
579623360,residential,,False,True,121.947,"LINESTRING (44.1560859 39.3294634, 44.1575025 39.3294182)",
238704604,secondary,90,False,False,31.572,"LINESTRING (44.1555172 39.3305571, 44.1556449 39.3302909)",
238704604,secondary,90,False,True,24.368,"LINESTRING (44.1555172 39.3305571, 44.1554416 39.3307683)",
238705674,residential,,False,False,87.962,"LINESTRING (44.1555172 39.3305571, 44.1546145 39.3305329, 44.1544961 39.3305207)",
179532304,unclassified,,False,True,33.012,"LINESTRING (44.1537285 39.3334541, 44.1535285 39.3337075)",
238704604,secondary,90,False,False,13.783,"LINESTRING (44.1537285 39.3334541, 44.1538203 39.3333525)",
579623358,secondary,,False,True,156.832,"LINESTRING (44.1537285 39.3334541, 44.1537476 39.3335114, 44.1540833 39.3336677, 44.1543617 39.3338738, 44.1549604 39.3344639)",جاده آواجیق
179532304,unclassified,,False,False,59.831,"LINESTRING (44.1531661 39.3341668, 44.1535285 39.3337075)",
238705670,residential,,False,True,177.065,"LINESTRING (44.1531661 39.3341668, 44.1529671 39.3340875, 44.1525165 39.3338756, 44.1521984 39.3336808, 44.1519024 39.3332947, 44.1517241 39.3330878)",
238705668,residential,,False,False,87.63900000000001,"LINESTRING (44.1595613 39.3284687, 44.1589683 39.3283357, 44.1585761 39.3282693)",
238705668,residential,,False,True,38.114,"LINESTRING (44.1581432 39.3281961, 44.1585761 39.3282693)",
238705668,residential,,False,False,65.417,"LINESTRING (44.1581432 39.3281961, 44.1578338 39.3281496, 44.1573977 39.3280797)",
238704604,secondary,90,False,False,82.445,"LINESTRING (44.1573977 39.3280797, 44.1579821 39.327492)",
238704604,secondary,90,False,True,176.60500000000002,"LINESTRING (44.1573977 39.3280797, 44.157135 39.3283043, 44.1564903 39.3289909, 44.1561786 39.3293551)",
238705668,residential,,False,True,65.417,"LINESTRING (44.1573977 39.3280797, 44.1578338 39.3281496, 44.1581432 39.3281961)",
238705669,residential,,False,False,98.96000000000001,"LINESTRING (44.1489419 39.3323168, 44.1494532 39.3322765, 44.1498707 39.3322159, 44.1500794 39.3321877)",
238705669,residential,,False,False,182.27100000000002,"LINESTRING (44.1500794 39.3321877, 44.1503924 39.3322038, 44.151316 39.3320303, 44.1521614 39.331931)",
238705669,residential,,False,True,98.96000000000001,"LINESTRING (44.1500794 39.3321877, 44.1498707 39.3322159, 44.1494532 39.3322765, 44.1489419 39.3323168)",
238705670,residential,,False,False,173.43200000000002,"LINESTRING (44.1500794 39.3321877, 44.1503561 39.3323686, 44.1511071 39.3327718, 44.1517241 39.3330878)",
238705670,residential,,False,True,177.75300000000001,"LINESTRING (44.1500794 39.3321877, 44.1487753 39.3314505, 44.1483284 39.3314011)",
238705669,residential,,False,False,19.839,"LINESTRING (44.1521614 39.331931, 44.1523891 39.3319025)",
238705669,residential,,False,True,182.271,"LINESTRING (44.1521614 39.331931, 44.151316 39.3320303, 44.1503924 39.3322038, 44.1500794 39.3321877)",
