osmid,name,highway,oneway,reversed,length,geometry,junction
429492086,شهرداری,residential,False,False,92.523,"LINESTRING (48.8465829 32.2413333, 48.8466529 32.2413571, 48.8475167 32.2415947)",
429492009,,residential,False,False,123.495,"LINESTRING (48.8428917 32.2415206, 48.842632 32.2425397, 48.8426112 32.2426055)",
429492021,ابوالفضل غربی,residential,False,False,229.77599999999998,"LINESTRING (48.8428917 32.2415206, 48.8435078 32.2418679, 48.8435487 32.24189, 48.8440664 32.2421693, 48.8443002 32.242385, 48.8444983 32.2425678, 48.8447399 32.2428385)",
429492086,شهرداری,residential,False,False,30.264,"LINESTRING (48.8475167 32.2415947, 48.8478227 32.2416789)",
429492086,شهرداری,residential,False,True,92.523,"LINESTRING (48.8475167 32.2415947, 48.8466529 32.2413571, 48.8465829 32.2413333)",
429492483,,residential,False,False,136.397,"LINESTRING (48.8475167 32.2415947, 48.8473162 32.2419531, 48.847007 32.2423214, 48.8467133 32.2426069)",
429492086,شهرداری,residential,False,True,30.264,"LINESTRING (48.8478227 32.2416789, 48.8475167 32.2415947)",
429492086,شهرداری,residential,False,False,60.865,"LINESTRING (48.8478227 32.2416789, 48.8480178 32.2417326, 48.8484407 32.2418413)",
429492086,شهرداری,residential,False,False,110.12,"LINESTRING (48.8484407 32.2418413, 48.8493284 32.2420697, 48.8495415 32.2421685)",
429492086,شهرداری,residential,False,True,60.865,"LINESTRING (48.8484407 32.2418413, 48.8480178 32.2417326, 48.8478227 32.2416789)",
429492287,,residential,False,True,89.511,"LINESTRING (48.8484407 32.2418413, 48.8484008 32.242158, 48.8484085 32.2423236, 48.848544 32.2426232)",
901765971,,tertiary,True,False,7.902,"LINESTRING (48.8501478 32.2418977, 48.8501748 32.2418742, 48.8502063 32.2418467)",roundabout
429492413,,residential,False,False,38.715,"LINESTRING (48.8453761 32.2420229, 48.8451247 32.2422986)",
429492004,,residential,False,False,141.727,"LINESTRING (48.8453761 32.2420229, 48.8458425 32.2422059, 48.846265 32.2423759, 48.8467133 32.2426069)",
429492086,شهرداری,residential,False,True,110.12,"LINESTRING (48.8495415 32.2421685, 48.8493284 32.2420697, 48.8484407 32.2418413)",
"[970313867, 429492199]",,tertiary,True,False,64.812,"LINESTRING (48.8495415 32.2421685, 48.8499072 32.241975, 48.8500921 32.2419102, 48.8501478 32.2418977)",
