osmid,name,highway,oneway,reversed,length,bridge,geometry,junction
146473586,شهید بهشتی جنوبی,residential,False,True,133.042,,"LINESTRING (57.1070957 37.9310183, 57.1077496 37.9320979)",
584755081,,residential,False,False,57.94,,"LINESTRING (57.1070957 37.9310183, 57.1065356 37.9312946)",
584755081,,residential,False,True,69.239,,"LINESTRING (57.1070957 37.9310183, 57.1077588 37.9306804)",
146473484,,residential,False,True,72.573,,"LINESTRING (57.1095824 37.9312266, 57.1088737 37.9315635)",
146473584,,residential,False,False,61.888,,"LINESTRING (57.1095824 37.9312266, 57.1092603 37.9307314)",
146473584,,residential,False,True,91.439,,"LINESTRING (57.1095824 37.9312266, 57.1100636 37.9319561)",
146473484,,residential,False,False,68.269,,"LINESTRING (57.1077496 37.9320979, 57.1084163 37.931781)",
146473586,شهید بهشتی جنوبی,residential,False,False,133.042,,"LINESTRING (57.1077496 37.9320979, 57.1070957 37.9310183)",
146473586,شهید بهشتی جنوبی,residential,False,True,70.3,,"LINESTRING (57.1077496 37.9320979, 57.1080363 37.9326883)",
584755092,,residential,False,False,35.346,,"LINESTRING (57.1077496 37.9320979, 57.1073763 37.9322177)",
146473485,,residential,False,True,15.958,yes,"LINESTRING (57.1104319 37.9329065, 57.110503 37.9330386)",
146473584,,residential,False,False,26.362,,"LINESTRING (57.1104319 37.9329065, 57.1103205 37.9326863)",
584755060,,residential,False,True,227.62400000000002,,"LINESTRING (57.1104319 37.9329065, 57.1105297 37.9327195, 57.1120129 37.9322706, 57.1127248 37.9320838)",
146473644,,residential,False,False,75.824,,"LINESTRING (57.1147726 37.9329578, 57.1151876 37.933556)",
146473644,,residential,False,True,153.325,,"LINESTRING (57.1147726 37.9329578, 57.1139429 37.9317441)",
146473648,امام خمینی شرقی,tertiary,False,False,101.263,,"LINESTRING (57.1147726 37.9329578, 57.115801 37.9325438)",
146473648,امام خمینی شرقی,tertiary,False,True,42.928,,"LINESTRING (57.1147726 37.9329578, 57.1143378 37.9331351)",
146473478,,residential,False,True,67.913,,"LINESTRING (57.110503 37.9330386, 57.1107986 37.9336031)",
146473485,,residential,False,False,15.958,yes,"LINESTRING (57.110503 37.9330386, 57.1104319 37.9329065)",
801753365,,residential,False,True,210.46,,"LINESTRING (57.110503 37.9330386, 57.1109576 37.9328301, 57.1117281 37.9325662, 57.1124386 37.9324314, 57.1127387 37.9323983)",
146473481,,residential,False,True,72.476,,"LINESTRING (57.1143378 37.9331351, 57.1147279 37.9337097)",
146473648,امام خمینی شرقی,tertiary,False,False,42.928,,"LINESTRING (57.1143378 37.9331351, 57.1147726 37.9329578)",
146473648,امام خمینی شرقی,tertiary,False,True,89.059,,"LINESTRING (57.1143378 37.9331351, 57.1134358 37.933503)",
146473644,,residential,False,False,105.609,,"LINESTRING (57.1151876 37.933556, 57.1157649 37.9343895)",
