osmid,highway,oneway,reversed,length,lanes,ref,name,geometry,junction,maxspeed
397738765,secondary,True,False,59.562999999999995,,,میدان امام حسین,"LINESTRING (48.58912 36.119742, 48.5893468 36.1196518, 48.5893867 36.1196474, 48.5894282 36.1196498, 48.5894895 36.1196584, 48.5895418 36.1196857, 48.5895877 36.1197157, 48.5896282 36.1197575, 48.5896614 36.1198156)",roundabout,
281344543,secondary,False,False,81.649,2,,مطهری جنوبی,"LINESTRING (48.5896614 36.1198156, 48.5896921 36.1198565, 48.5901742 36.1204218)",,
397738765,secondary,True,False,44.829,,,میدان امام حسین,"LINESTRING (48.5896614 36.1198156, 48.5896701 36.1198811, 48.5896614 36.1199141, 48.5896432 36.1199464, 48.5896187 36.1199802, 48.5895862 36.1200067, 48.5893747 36.1200934)",roundabout,
281336165,secondary,True,False,469.85800000000006,,,خیابان امام,"LINESTRING (48.5890246 36.1203462, 48.5898219 36.1215642, 48.5901949 36.1221648, 48.5911302 36.1237666, 48.5912187 36.1239105, 48.5912545 36.1240072, 48.5913128 36.1241424)",,
281336192,tertiary,False,False,59.391,,,آیت الله طالقانی,"LINESTRING (48.5878862 36.1198849, 48.5885474 36.1198882)",,
281336192,tertiary,False,True,206.994,,,آیت الله طالقانی,"LINESTRING (48.5878862 36.1198849, 48.587689 36.1198839, 48.5875306 36.1198831, 48.5871636 36.1198813, 48.5855819 36.1198617)",,
797218596,tertiary,False,False,499.00700000000006,,,خیابان تختی,"LINESTRING (48.5878862 36.1198849, 48.5878894 36.1200704, 48.5879476 36.1207366, 48.5879473 36.1208416, 48.587961 36.121096, 48.5879684 36.1212177, 48.5879974 36.1216407, 48.5880354 36.121991, 48.5880349 36.1220806, 48.5880537 36.1221899, 48.5880493 36.1222774, 48.5880651 36.1225154, 48.5880749 36.122678, 48.5880875 36.1229236, 48.5881053 36.1233244, 48.5881059 36.123667, 48.5880919 36.1237435, 48.5880879 36.1240441, 48.5880778 36.124299, 48.5880774 36.1243269, 48.5880768 36.1243654)",,
281336192,tertiary,False,True,59.391,,,آیت الله طالقانی,"LINESTRING (48.5885474 36.1198882, 48.5878862 36.1198849)",,
397738766,secondary,True,False,53.94,,,,"LINESTRING (48.5885474 36.1198882, 48.58912 36.119742)",,
281336194,secondary,True,False,57.254999999999995,,,,"LINESTRING (48.5885474 36.1198882, 48.5887038 36.1199432, 48.5887534 36.1199811, 48.5889684 36.1202522)",,
281308913,secondary,True,False,51.401,,,خیابان امام,"LINESTRING (48.5888097 36.1202986, 48.5887189 36.1201563, 48.5886949 36.1201187, 48.5886474 36.1200294, 48.5885474 36.1198882)",,50
281308913,secondary,True,False,11.099,,,خیابان امام,"LINESTRING (48.5888666 36.1203872, 48.5888097 36.1202986)",,50
281336198,secondary_link,True,False,18.442,,,,"LINESTRING (48.5888666 36.1203872, 48.5888842 36.1203464, 48.5889259 36.1203276, 48.5889659 36.1203256, 48.5890246 36.1203462)",,
202672138,primary,True,False,25.729,2,47,بلوار شهید بهشتی,"LINESTRING (48.5917202 36.1195543, 48.5916403 36.1193321)",,
281342836,primary_link,False,True,12.157,,,,"LINESTRING (48.5917202 36.1195543, 48.5918549 36.1195436)",,
281342841,tertiary,True,False,27.354,,,,"LINESTRING (48.5917202 36.1195543, 48.5914671 36.1196911)",,
281342841,tertiary,True,False,141.748,,,,"LINESTRING (48.5914671 36.1196911, 48.5911745 36.1198468, 48.5908458 36.1200362, 48.5901742 36.1204218)",,
281344543,secondary,False,False,260.69599999999997,2,,مطهری جنوبی,"LINESTRING (48.5901742 36.1204218, 48.5903315 36.1206077, 48.5907786 36.1211396, 48.5909242 36.1212933, 48.5917992 36.1223639)",,
281344543,secondary,False,True,81.649,2,,مطهری جنوبی,"LINESTRING (48.5901742 36.1204218, 48.5896921 36.1198565, 48.5896614 36.1198156)",,
684912040,secondary,True,False,12.962,,,مطهری شمالی (جاده گوندره),"LINESTRING (48.5917992 36.1223639, 48.591923 36.1224238)",,
202672138,primary,True,False,290.57699999999994,2,47,بلوار شهید بهشتی,"LINESTRING (48.5917992 36.1223639, 48.5918876 36.1220992, 48.5919344 36.1218449, 48.5919767 36.1215073, 48.5919921 36.1210951, 48.5919612 36.120583, 48.5919281 36.1203778, 48.5918974 36.1202617, 48.591852 36.1200854, 48.5918021 36.1198914, 48.5917691 36.1197809)",,
281344543,secondary,False,True,260.696,2,,مطهری جنوبی,"LINESTRING (48.5917992 36.1223639, 48.5909242 36.1212933, 48.5907786 36.1211396, 48.5903315 36.1206077, 48.5901742 36.1204218)",,
615193869,primary,True,False,9.338,2,47,بلوار شهید بهشتی (کمربندی),"LINESTRING (48.591923 36.1224238, 48.5919089 36.122507)",,
684912040,secondary,True,False,20.059,,,مطهری شمالی (جاده گوندره),"LINESTRING (48.591923 36.1224238, 48.59208 36.1225521)",,
281920325,tertiary,False,False,205.089,,,شهید باهنر,"LINESTRING (48.5930321 36.1238719, 48.5949121 36.1228251)",,
684912040,secondary,True,False,113.049,,,مطهری شمالی (جاده گوندره),"LINESTRING (48.5930321 36.1238719, 48.5933158 36.1242708, 48.5934937 36.1245209, 48.5936592 36.1247534)",,
281344547,secondary_link,True,False,13.379000000000001,,,,"LINESTRING (48.5950383 36.1266932, 48.5950361 36.1267333, 48.5950022 36.1267626, 48.5949529 36.1267672)",,
281344548,secondary,True,False,19.907,,,مطهری شمالی,"LINESTRING (48.5950383 36.1266932, 48.5951017 36.1267605, 48.595207 36.1268016)",,
684912040,secondary,True,False,18.716,,,مطهری شمالی (جاده گوندره),"LINESTRING (48.5919089 36.122507, 48.5917992 36.1223639)",,
615193869,primary,True,False,189.038,2,47,بلوار شهید بهشتی (کمربندی),"LINESTRING (48.5919089 36.122507, 48.5918067 36.1228431, 48.5917258 36.1232076, 48.5916241 36.1235377, 48.5915648 36.1237897, 48.5913932 36.124151)",,
281344545,secondary,True,False,31.692,,,مطهری شمالی (جاده گوندره),"LINESTRING (48.5949529 36.1267672, 48.5947764 36.1265204)",,
281344546,secondary,True,False,15.203,,,میدان هجرت,"LINESTRING (48.5952047 36.1270421, 48.5951633 36.127049, 48.595121 36.1270468, 48.5950811 36.1270356, 48.5950462 36.1270162)",roundabout,
281344546,secondary,True,False,13.754000000000001,,,میدان هجرت,"LINESTRING (48.595207 36.1268016, 48.5952515 36.1268219, 48.5952856 36.1268526, 48.5953058 36.1268904)",roundabout,
281344546,secondary,True,False,25.785000000000004,,,میدان هجرت,"LINESTRING (48.594995 36.1269086, 48.595007 36.1268711, 48.5950323 36.1268383, 48.5950686 36.1268132, 48.5951126 36.1267979, 48.5951601 36.1267939, 48.595207 36.1268016)",roundabout,
281344549,secondary,True,False,16.34,,,مطهری شمالی,"LINESTRING (48.594995 36.1269086, 48.5949843 36.1268279, 48.5949529 36.1267672)",,
684912040,secondary,True,False,12.236,,,مطهری شمالی (جاده گوندره),"LINESTRING (48.5919711 36.1226049, 48.5919089 36.122507)",,
684912039,secondary_link,True,False,13.736,,,,"LINESTRING (48.5919711 36.1226049, 48.5919925 36.1225617, 48.5920231 36.1225441, 48.59208 36.1225521)",,
281336192,tertiary,False,False,206.994,,,آیت الله طالقانی,"LINESTRING (48.5855819 36.1198617, 48.5871636 36.1198813, 48.5875306 36.1198831, 48.587689 36.1198839, 48.5878862 36.1198849)",,
281344546,secondary,True,False,13.245000000000001,,,میدان هجرت,"LINESTRING (48.5950462 36.1270162, 48.5950153 36.1269853, 48.5949977 36.1269482, 48.594995 36.1269086)",roundabout,
202672137,primary,True,False,43.480000000000004,2,47,خیابان امام,"LINESTRING (48.5911676 36.1247717, 48.5911931 36.1244987, 48.5912057 36.1243819)",,50
281389311,tertiary,True,False,274.88,,,بهارستان ۲۱,"LINESTRING (48.5881661 36.1252547, 48.5911676 36.1247717)",,
797218595,tertiary,True,False,33.003,,,خیابان تختی,"LINESTRING (48.5881661 36.1252547, 48.588168 36.1253403, 48.5881707 36.1254606, 48.588113 36.1255386)",,
281389644,tertiary,False,False,255.867,,,بهارستان ۲۵,"LINESTRING (48.591002 36.1256891, 48.5882084 36.12614)",,
202672137,primary,True,False,103.23,2,47,خیابان امام,"LINESTRING (48.591002 36.1256891, 48.5910475 36.1254655, 48.5911461 36.1250414, 48.5911676 36.1247717)",,50
281389644,tertiary,False,True,255.867,,,بهارستان ۲۵,"LINESTRING (48.5882084 36.12614, 48.591002 36.1256891)",,
281336170,tertiary,False,True,67.419,,,خیابان تختی,"LINESTRING (48.5882084 36.12614, 48.5881691 36.1258925, 48.5881446 36.1257378, 48.5881404 36.1257112, 48.588113 36.1255386)",,
281344546,secondary,True,False,2.09,,,میدان هجرت,"LINESTRING (48.5953058 36.1268904, 48.5953081 36.1269091)",roundabout,
281920316,residential,False,False,46.234,,,فراهانی,"LINESTRING (48.5953058 36.1268904, 48.5957538 36.1266856)",,
281920317,residential,False,False,122.448,,,صراط,"LINESTRING (48.5947092 36.1262294, 48.5959103 36.1257084)",,
684912040,secondary,True,False,59.442,,,مطهری شمالی (جاده گوندره),"LINESTRING (48.5947092 36.1262294, 48.5950383 36.1266932)",,
281920316,residential,False,True,46.234,,,فراهانی,"LINESTRING (48.5957538 36.1266856, 48.5953058 36.1268904)",,
281920320,residential,False,False,60.075,,,۱۶ متری علامه جعفری شمالی,"LINESTRING (48.5957538 36.1266856, 48.5958396 36.1261498)",,
281920317,residential,False,True,122.448,,,صراط,"LINESTRING (48.5959103 36.1257084, 48.5947092 36.1262294)",,
281920320,residential,False,True,49.491,,,۱۶ متری علامه جعفری شمالی,"LINESTRING (48.5959103 36.1257084, 48.5958396 36.1261498)",,
281920320,residential,False,False,113.54599999999999,,,۱۶ متری علامه جعفری شمالی,"LINESTRING (48.5959103 36.1257084, 48.5959946 36.1251821, 48.5960725 36.1246957)",,
281920320,residential,False,True,113.54599999999999,,,۱۶ متری علامه جعفری شمالی,"LINESTRING (48.5960725 36.1246957, 48.5959946 36.1251821, 48.5959103 36.1257084)",,
281920320,residential,False,False,49.491,,,۱۶ متری علامه جعفری شمالی,"LINESTRING (48.5958396 36.1261498, 48.5959103 36.1257084)",,
281920320,residential,False,True,60.075,,,۱۶ متری علامه جعفری شمالی,"LINESTRING (48.5958396 36.1261498, 48.5957538 36.1266856)",,
281920325,tertiary,False,True,205.089,,,شهید باهنر,"LINESTRING (48.5949121 36.1228251, 48.5930321 36.1238719)",,
797216784,tertiary,False,False,138.25300000000001,,,باران,"LINESTRING (48.5949121 36.1228251, 48.595264 36.123092, 48.5953241 36.12314, 48.5957138 36.1234174, 48.5960227 36.1236846)",,
797216784,tertiary,False,True,344.664,,,باران,"LINESTRING (48.5949121 36.1228251, 48.5948644 36.1227854, 48.5944338 36.1224997, 48.5942379 36.1223566, 48.5940226 36.1221664, 48.5939067 36.1220429, 48.593685 36.1217715, 48.5933975 36.1214486, 48.5930464 36.1210845, 48.592744 36.1207847, 48.5924279 36.1204807)",,
797216784,tertiary,False,True,33.975,,,باران,"LINESTRING (48.5924279 36.1204807, 48.5920588 36.1204139)",,
863216534,residential,False,False,34.286,,,,"LINESTRING (48.5924279 36.1204807, 48.592096 36.120633)",,
797216784,tertiary,False,False,344.664,,,باران,"LINESTRING (48.5924279 36.1204807, 48.592744 36.1207847, 48.5930464 36.1210845, 48.5933975 36.1214486, 48.593685 36.1217715, 48.5939067 36.1220429, 48.5940226 36.1221664, 48.5942379 36.1223566, 48.5944338 36.1224997, 48.5948644 36.1227854, 48.5949121 36.1228251)",,
615193869,primary,True,False,24.591,2,47,بلوار شهید بهشتی (کمربندی),"LINESTRING (48.5920588 36.1204139, 48.592096 36.120633)",,
797216784,tertiary,False,False,33.975,,,باران,"LINESTRING (48.5920588 36.1204139, 48.5924279 36.1204807)",,
797216784,tertiary,False,False,25.581,,,باران,"LINESTRING (48.5960227 36.1236846, 48.5962243 36.1238471)",,
991572377,residential,False,True,243.286,,,شهید رمضان محمدی,"LINESTRING (48.5960227 36.1236846, 48.5936592 36.1247534)",,
797216784,tertiary,False,True,138.253,,,باران,"LINESTRING (48.5960227 36.1236846, 48.5957138 36.1234174, 48.5953241 36.12314, 48.595264 36.123092, 48.5949121 36.1228251)",,
202672138,primary,True,False,25.577,2,47,بلوار شهید بهشتی,"LINESTRING (48.5917691 36.1197809, 48.5917202 36.1195543)",,
281921188,primary_link,True,False,14.653,,,,"LINESTRING (48.5917691 36.1197809, 48.5918111 36.119753, 48.5918642 36.1197434, 48.5919169 36.1197541)",,
438438676,tertiary,True,False,32.84,,,,"LINESTRING (48.5917691 36.1197809, 48.5916838 36.1196992, 48.5915977 36.1196618, 48.5914671 36.1196911)",,
615193869,primary,True,False,74.468,2,47,بلوار شهید بهشتی (کمربندی),"LINESTRING (48.5919169 36.1197541, 48.591945 36.1198754, 48.592001 36.1201298, 48.5920588 36.1204139)",,
295382096,residential,False,False,96.35,,,علامه جعفری,"LINESTRING (48.5966402 36.1212941, 48.5965933 36.1215744, 48.5965817 36.1216438, 48.5964966 36.1221528)",,
991572377,residential,False,False,243.286,,,شهید رمضان محمدی,"LINESTRING (48.5936592 36.1247534, 48.5960227 36.1236846)",,
684912040,secondary,True,False,189.30700000000002,,,مطهری شمالی (جاده گوندره),"LINESTRING (48.5936592 36.1247534, 48.593946 36.1251738, 48.5942073 36.1255239, 48.5944495 36.1258643, 48.5947092 36.1262294)",,
797218595,tertiary,True,False,54.166,,,خیابان تختی,"LINESTRING (48.5881594 36.1247676, 48.5881661 36.1252547)",,
992085811,tertiary_link,False,False,15.546,,,,"LINESTRING (48.5881594 36.1247676, 48.5879891 36.1247926)",,
304607435,residential,False,False,17.203,,,,"LINESTRING (48.5931867 36.118914, 48.5933775 36.1189006)",,
281342824,primary,True,False,92.349,,,خیابان شهرداری,"LINESTRING (48.5923848 36.1195306, 48.5930699 36.1195686, 48.593409 36.1196007)",,
302832242,primary_link,True,False,31.977000000000004,,,,"LINESTRING (48.5921881 36.1195924, 48.5920944 36.1196221, 48.5919979 36.1196568, 48.5919415 36.119698, 48.5919169 36.1197541)",,
306112449,primary,True,False,30.832,,,خیابان شهرداری,"LINESTRING (48.5921881 36.1195924, 48.591911 36.1195697, 48.5918549 36.1195436)",,
281342824,primary,True,False,103.505,,,خیابان شهرداری,"LINESTRING (48.593409 36.1196007, 48.5939304 36.119654, 48.5945537 36.1197072)",,
302832245,residential,False,False,83.56700000000001,,,صفا,"LINESTRING (48.593409 36.1196007, 48.5935319 36.1190631, 48.5933775 36.1189006)",,
304607435,residential,False,True,17.203,,,,"LINESTRING (48.5933775 36.1189006, 48.5931867 36.118914)",,
302832245,residential,False,True,83.56700000000001,,,صفا,"LINESTRING (48.5933775 36.1189006, 48.5935319 36.1190631, 48.593409 36.1196007)",,
615193869,primary,True,False,24.443,2,47,بلوار شهید بهشتی (کمربندی),"LINESTRING (48.5918085 36.119327, 48.5918549 36.1195436)",,
281342842,primary_link,True,False,23.75,,,,"LINESTRING (48.5918085 36.119327, 48.5917925 36.1193607, 48.5917707 36.1193902, 48.5917278 36.1194013, 48.5916839 36.1193929, 48.5916677 36.1193728, 48.5916403 36.1193321)",,
281342824,primary,True,False,17.971,,,خیابان شهرداری,"LINESTRING (48.5945537 36.1197072, 48.5947515 36.1197315)",,
304202404,unclassified,False,False,132.78300000000002,,,,"LINESTRING (48.5945537 36.1197072, 48.5946587 36.1191916, 48.5946899 36.1191702, 48.5947235 36.1191605, 48.5947643 36.1191663, 48.5947835 36.1191819, 48.5948003 36.1192109, 48.5947943 36.1192371, 48.5947515 36.1197315)",,
281342824,primary,True,False,142.904,,,خیابان شهرداری,"LINESTRING (48.5947515 36.1197315, 48.5948774 36.119746, 48.5954366 36.1198017, 48.596332 36.1198779)",,
304202404,unclassified,False,True,132.78300000000002,,,,"LINESTRING (48.5947515 36.1197315, 48.5947943 36.1192371, 48.5948003 36.1192109, 48.5947835 36.1191819, 48.5947643 36.1191663, 48.5947235 36.1191605, 48.5946899 36.1191702, 48.5946587 36.1191916, 48.5945537 36.1197072)",,
304643568,residential,False,True,70.204,,,سنبل,"LINESTRING (48.5939845 36.1263093, 48.5937577 36.1269135)",,
295382096,residential,False,False,189.982,,,علامه جعفری,"LINESTRING (48.5964966 36.1221528, 48.5964013 36.122717, 48.5963416 36.1230797, 48.5962715 36.1235352, 48.5962243 36.1238471)",,
295382096,residential,False,True,96.35,,,علامه جعفری,"LINESTRING (48.5964966 36.1221528, 48.5965817 36.1216438, 48.5965933 36.1215744, 48.5966402 36.1212941)",,
304643568,residential,False,False,70.204,,,سنبل,"LINESTRING (48.5937577 36.1269135, 48.5939845 36.1263093)",,
311225287,residential,False,True,101.399,,,شهید اکرادی,"LINESTRING (48.5937577 36.1269135, 48.5947764 36.1265204)",,
684912036,primary,True,False,35.393,,47,میدان شهدا,"LINESTRING (48.5913932 36.124151, 48.5914397 36.1241724, 48.5914732 36.1242009, 48.5914956 36.1242356, 48.5915054 36.1242741, 48.5915017 36.1243132, 48.5914848 36.1243501, 48.5914559 36.1243818, 48.5914173 36.1244059)",roundabout,
684912036,primary,True,False,4.814,,47,میدان شهدا,"LINESTRING (48.5913408 36.1241419, 48.5913932 36.124151)",roundabout,
202672138,primary,True,False,202.129,2,47,بلوار شهید بهشتی,"LINESTRING (48.5913408 36.1241419, 48.5913738 36.1240558, 48.5914091 36.1238789, 48.5915374 36.1235027, 48.5916974 36.1228092, 48.5917992 36.1223639)",,
684912036,primary,True,False,2.515,,47,میدان شهدا,"LINESTRING (48.5913128 36.1241424, 48.5913408 36.1241419)",roundabout,
281308913,secondary,True,False,472.711,,,خیابان امام,"LINESTRING (48.5911944 36.1241944, 48.5911232 36.1240084, 48.5910981 36.1239259, 48.5910002 36.1237796, 48.5908653 36.1235663, 48.5906969 36.1232972, 48.590474 36.1229399, 48.5901167 36.1223854, 48.5891864 36.1209199, 48.5891732 36.1208991, 48.5888666 36.1203872)",,50
684912036,primary,True,False,12.389,,47,میدان شهدا,"LINESTRING (48.5911944 36.1241944, 48.5912277 36.1241688, 48.5912681 36.124151, 48.5913128 36.1241424)",roundabout,
684912036,primary,True,False,5.052,,47,میدان شهدا,"LINESTRING (48.5911666 36.1242339, 48.5911944 36.1241944)",roundabout,
281389310,tertiary,True,False,276.539,,,بهارستان ۱۹,"LINESTRING (48.5911666 36.1242339, 48.5898827 36.1244618, 48.5881594 36.1247676)",,
684912036,primary,True,False,20.582,,47,میدان شهدا,"LINESTRING (48.5914173 36.1244059, 48.5913748 36.1244198, 48.5913293 36.1244244, 48.591284 36.1244192, 48.5912418 36.1244047, 48.5912057 36.1243819)",roundabout,
684912036,primary,True,False,17.696,,47,میدان شهدا,"LINESTRING (48.5912057 36.1243819, 48.5911765 36.1243498, 48.5911596 36.1243125, 48.5911562 36.1242728, 48.5911666 36.1242339)",roundabout,
684912040,secondary,True,False,169.89800000000002,,,مطهری شمالی (جاده گوندره),"LINESTRING (48.59208 36.1225521, 48.5921509 36.1226333, 48.592341 36.1229005, 48.5925957 36.1232586, 48.5930321 36.1238719)",,
281344546,secondary,True,False,18.857,,,میدان هجرت,"LINESTRING (48.5953081 36.1269091, 48.5953104 36.1269279, 48.5953012 36.1269648, 48.5952791 36.126998, 48.595246 36.1270245, 48.5952047 36.1270421)",roundabout,
281336170,tertiary,False,False,67.419,,,خیابان تختی,"LINESTRING (48.588113 36.1255386, 48.5881404 36.1257112, 48.5881446 36.1257378, 48.5881691 36.1258925, 48.5882084 36.12614)",,
797218597,tertiary,True,False,86.656,,,خیابان تختی,"LINESTRING (48.588113 36.1255386, 48.5880259 36.125479, 48.588015 36.1253576, 48.5879891 36.1247926)",,
992085811,tertiary_link,False,True,15.546,,,,"LINESTRING (48.5879891 36.1247926, 48.5881594 36.1247676)",,
797218597,tertiary,True,False,51.227,,,خیابان تختی,"LINESTRING (48.5879891 36.1247926, 48.5880044 36.1244001, 48.5880768 36.1243654)",,
797218595,tertiary,True,False,47.302,,,خیابان تختی,"LINESTRING (48.5880768 36.1243654, 48.5881325 36.124399, 48.5881594 36.1247676)",,
797218596,tertiary,False,True,499.007,,,خیابان تختی,"LINESTRING (48.5880768 36.1243654, 48.5880774 36.1243269, 48.5880778 36.124299, 48.5880879 36.1240441, 48.5880919 36.1237435, 48.5881059 36.123667, 48.5881053 36.1233244, 48.5880875 36.1229236, 48.5880749 36.122678, 48.5880651 36.1225154, 48.5880493 36.1222774, 48.5880537 36.1221899, 48.5880349 36.1220806, 48.5880354 36.121991, 48.5879974 36.1216407, 48.5879684 36.1212177, 48.587961 36.121096, 48.5879473 36.1208416, 48.5879476 36.1207366, 48.5878894 36.1200704, 48.5878862 36.1198849)",,
797216784,tertiary,False,True,25.581,,,باران,"LINESTRING (48.5962243 36.1238471, 48.5960227 36.1236846)",,
295382096,residential,False,True,189.982,,,علامه جعفری,"LINESTRING (48.5962243 36.1238471, 48.5962715 36.1235352, 48.5963416 36.1230797, 48.5964013 36.122717, 48.5964966 36.1221528)",,
311225287,residential,False,False,101.399,,,شهید اکرادی,"LINESTRING (48.5947764 36.1265204, 48.5937577 36.1269135)",,
"[684912040, 281344545]",secondary,True,False,503.03599999999994,,,مطهری شمالی (جاده گوندره),"LINESTRING (48.5947764 36.1265204, 48.5947531 36.1264878, 48.5944872 36.1261165, 48.5944597 36.126078, 48.5939312 36.1253403, 48.5935031 36.1247426, 48.5930659 36.1241322, 48.5927982 36.1237584, 48.5926682 36.123577, 48.5925137 36.1233612, 48.59238 36.1231746, 48.5922306 36.1229661, 48.5919711 36.1226049)",,
