osmid,highway,maxspeed,oneway,reversed,length,lanes,name,geometry
420453826,residential,30,False,False,69.472,,,"LINESTRING (51.5733022 32.5699351, 51.5725609 32.5699265)"
368983216,secondary,50,True,False,60.867999999999995,4,الغدیر,"LINESTRING (51.5733022 32.5699351, 51.5732848 32.5697037, 51.5732611 32.5693888)"
420302681,residential,30,False,True,274.424,,کشاورز 75,"LINESTRING (51.568071 32.5697592, 51.5708462 32.5689712)"
420300280,residential,30,False,False,430.672,,۱۸,"LINESTRING (51.568071 32.5697592, 51.5688513 32.5711393, 51.5681106 32.5721076, 51.5683142 32.5732875)"
420300280,residential,30,False,True,311.671,,۱۸,"LINESTRING (51.568071 32.5697592, 51.5674304 32.5685511, 51.5673807 32.5684781, 51.566602 32.5672465)"
420300280,residential,30,False,True,430.672,,۱۸,"LINESTRING (51.5683142 32.5732875, 51.5681106 32.5721076, 51.5688513 32.5711393, 51.568071 32.5697592)"
685949512,residential,30,False,True,301.952,,,"LINESTRING (51.5683142 32.5732875, 51.5707358 32.5724058, 51.5709359 32.5723271, 51.5711404 32.5722864, 51.5712917 32.5722648)"
420302678,residential,30,False,False,304.882,,,"LINESTRING (51.5696421 32.56627, 51.5695427 32.566302, 51.566602 32.5672465)"
420300280,residential,30,False,False,311.671,,۱۸,"LINESTRING (51.566602 32.5672465, 51.5673807 32.5684781, 51.5674304 32.5685511, 51.568071 32.5697592)"
420302678,residential,30,False,True,304.882,,,"LINESTRING (51.566602 32.5672465, 51.5695427 32.566302, 51.5696421 32.56627)"
685949512,residential,30,False,True,127.994,,,"LINESTRING (51.5719877 32.5721657, 51.5733151 32.5718943)"
685949512,residential,30,False,False,66.151,,,"LINESTRING (51.5719877 32.5721657, 51.5716859 32.5722134, 51.5712917 32.5722648)"
420302685,residential,30,False,True,369.54900000000004,,,"LINESTRING (51.5712917 32.5722648, 51.5712204 32.5715287, 51.5711738 32.5708723, 51.5710357 32.5695671, 51.5708462 32.5689712)"
685949512,residential,30,False,False,301.952,,,"LINESTRING (51.5712917 32.5722648, 51.5711404 32.5722864, 51.5709359 32.5723271, 51.5707358 32.5724058, 51.5683142 32.5732875)"
685949512,residential,30,False,True,66.151,,,"LINESTRING (51.5712917 32.5722648, 51.5716859 32.5722134, 51.5719877 32.5721657)"
420453821,residential,30,False,False,53.728,,,"LINESTRING (51.5727041 32.5658687, 51.5726112 32.5663455)"
420453821,residential,30,False,True,50.191,,,"LINESTRING (51.5725243 32.5667909, 51.5726112 32.5663455)"
420453823,residential,30,False,False,59.544,,,"LINESTRING (51.5725243 32.5667909, 51.5718973 32.5667041)"
420453823,residential,30,False,True,70.609,,,"LINESTRING (51.5725243 32.5667909, 51.5732678 32.5668939)"
420453822,residential,30,False,True,70.754,,,"LINESTRING (51.5718662 32.5662422, 51.5726112 32.5663455)"
420453823,residential,30,False,True,59.544,,,"LINESTRING (51.5718973 32.5667041, 51.5725243 32.5667909)"
420453826,residential,30,False,True,69.472,,,"LINESTRING (51.5725609 32.5699265, 51.5733022 32.5699351)"
