osmid,highway,junction,oneway,reversed,length,geometry,name,bridge
219415459,secondary,roundabout,True,False,8.329,"LINESTRING (44.3866205 39.0660081, 44.3866126 39.065984, 44.3866132 39.0659592, 44.3866224 39.065935)",,
1227838245,secondary,,True,False,203.72899999999998,"LINESTRING (44.3866205 39.0660081, 44.3859726 39.0659456, 44.3842794 39.0657781)",خیابان امام,
219415452,secondary,,True,False,36.752,"LINESTRING (44.3866631 39.0658971, 44.3867255 39.0657831, 44.386781 39.065581)",بلوار رجایی جنوبی,
219415459,secondary,roundabout,True,False,16.173000000000002,"LINESTRING (44.3866631 39.0658971, 44.3866914 39.0658858, 44.3867223 39.0658807, 44.3867535 39.065882, 44.3867831 39.0658895, 44.386809 39.0659026, 44.3868296 39.0659202)",,
219415448,secondary,,True,False,74.587,"LINESTRING (44.386436 39.0671069, 44.3862157 39.0677555)",بلوار رجایی شمالی,
549369509,residential,,False,True,12.1,"LINESTRING (44.386436 39.0671069, 44.3862962 39.0670992)",,
549369510,residential,,False,False,77.047,"LINESTRING (44.386436 39.0671069, 44.3873122 39.0672385)",,
549311859,secondary,,True,False,92.614,"LINESTRING (44.3876217 39.0634975, 44.3873523 39.0643037)",بلوار رجایی جنوبی,
816052109,residential,,False,False,36.191,"LINESTRING (44.3876217 39.0634975, 44.3880299 39.0635715)",,
219415448,secondary,,True,False,59.053,"LINESTRING (44.386804 39.0660472, 44.3867275 39.0662168, 44.3866143 39.066557)",بلوار رجایی شمالی,
219415459,secondary,roundabout,True,False,16.18,"LINESTRING (44.386804 39.0660472, 44.3867774 39.0660591, 44.3867476 39.0660654, 44.3867165 39.0660655, 44.3866862 39.0660594, 44.3866588 39.0660472, 44.3866363 39.0660297)",,
219415453,secondary,,True,False,160.41699999999997,"LINESTRING (44.3868296 39.0659202, 44.3870692 39.0659738, 44.388663 39.0661437)",,
219415459,secondary,roundabout,True,False,15.742999999999999,"LINESTRING (44.3868296 39.0659202, 44.3868437 39.0659412, 44.3868505 39.0659642, 44.3868497 39.0659877, 44.3868412 39.0660103, 44.3868257 39.0660306, 44.386804 39.0660472)",,
219415460,secondary,,True,False,25.259999999999998,"LINESTRING (44.3818943 39.0656098, 44.3819659 39.0655592, 44.3820468 39.0655478, 44.3821603 39.0655456)",خیابان امام,
220110721,residential,,False,True,64.405,"LINESTRING (44.3818943 39.0656098, 44.381929 39.065791, 44.3819851 39.0660653, 44.3819459 39.0661796)",,
"[832349588, 847859310, 832349575]",secondary,,True,False,29.947,"LINESTRING (44.3818943 39.0656098, 44.3818172 39.0656618, 44.381642 39.065704, 44.3815819 39.0657134)",خیابان امام,yes
1165596393,residential,,False,False,295.718,"LINESTRING (44.3818943 39.0656098, 44.3814435 39.0649685, 44.3814463 39.0647873, 44.3814436 39.0647061, 44.3814784 39.0646311, 44.3815448 39.0645508, 44.3816049 39.0644516, 44.3818223 39.0642831, 44.3824071 39.0638135, 44.3828832 39.063492)",سعدی جنوبی,
219415459,secondary,roundabout,True,False,2.762,"LINESTRING (44.3866363 39.0660297, 44.3866205 39.0660081)",,
219415460,secondary,,True,False,120.691,"LINESTRING (44.3829035 39.0655451, 44.3835846 39.0656193, 44.3842875 39.065698)",خیابان امام,
234410263,residential,,False,True,158.242,"LINESTRING (44.3829035 39.0655451, 44.3832278 39.0651386, 44.3832889 39.0650321, 44.3837527 39.0644346, 44.3838371 39.0643215)",شهید سلیمانی,
219415459,secondary,roundabout,True,False,5.536,"LINESTRING (44.3866224 39.065935, 44.3866395 39.0659139, 44.3866631 39.0658971)",,
220110699,secondary_link,,False,True,11.165,"LINESTRING (44.3881107 39.0615352, 44.3882321 39.0615698)",,
234410225,residential,,False,True,139.88400000000001,"LINESTRING (44.3881107 39.0615352, 44.3879824 39.0614931, 44.387885 39.0614815, 44.3877482 39.0614763, 44.387498 39.0614994, 44.3873697 39.0615546, 44.3867477 39.0620007)",سعدی جنوبی,
220110699,secondary_link,,False,False,11.165,"LINESTRING (44.3882321 39.0615698, 44.3881107 39.0615352)",,
1162707533,residential,,False,False,47.723,"LINESTRING (44.3882321 39.0615698, 44.388734 39.0617496)",شهید کچلانلو,
549311859,secondary,,True,False,220.75400000000002,"LINESTRING (44.3882321 39.0615698, 44.3881643 39.0618212, 44.3876217 39.0634975)",بلوار رجایی جنوبی,
832350408,tertiary,,False,True,43.647,"LINESTRING (44.3806912 39.0618332, 44.3805805 39.0614502)",شهید مدنی,
832350408,tertiary,,False,False,133.431,"LINESTRING (44.3806912 39.0618332, 44.3809753 39.0626953, 44.3810474 39.0630003)",شهید مدنی,
1233476896,residential,,False,True,70.636,"LINESTRING (44.3806912 39.0618332, 44.3804806 39.0619253, 44.3801139 39.0620253, 44.3799372 39.0620746)",,
220110684,tertiary,,False,False,68.533,"LINESTRING (44.3821477 39.061766, 44.3823082 39.0614075, 44.3823919 39.0611798)",مدرس,
220110684,tertiary,,False,True,153.141,"LINESTRING (44.3821477 39.061766, 44.38182 39.0623277, 44.3816732 39.0625811, 44.3816142 39.0628551, 44.3816098 39.06306)",مدرس,
234410281,tertiary,,False,False,23.816,"LINESTRING (44.3821477 39.061766, 44.3822438 39.0618256, 44.3823823 39.0618758)",,
832349582,residential,,False,False,181.10999999999999,"LINESTRING (44.3821477 39.061766, 44.3811846 39.0617949, 44.3811635 39.0613739, 44.3805805 39.0614502)",صادقی اقدم,
220110691,tertiary,,False,False,34.358,"LINESTRING (44.3825807 39.0619039, 44.3826007 39.0622125)",شهید صادقی,
