osmid,oneway,highway,reversed,length,junction,geometry,name
103475860,True,secondary,False,30.94,,"LINESTRING (57.8577421 37.6030645, 57.8576267 37.6033273)",
584523469,True,secondary,False,35.952,roundabout,"LINESTRING (57.8577421 37.6030645, 57.8576269 37.6031313, 57.8575511 37.6031424, 57.8574827 37.6031206, 57.8574056 37.6030535)",
103475858,False,residential,False,59.04,,"LINESTRING (57.8570338 37.6074134, 57.8576751 37.6072591)",
866784130,False,residential,True,11.085,,"LINESTRING (57.8570338 37.6074134, 57.856908 37.607416)",
103475860,True,secondary,False,110.529,,"LINESTRING (57.8570338 37.6074134, 57.8570279 37.6078981, 57.8570268 37.6080568, 57.8570989 37.6082568, 57.8571893 37.6083801)",
922816744,False,secondary,True,19.153,,"LINESTRING (57.8568899 37.6082318, 57.8569829 37.6083875)",
922816748,True,secondary,False,90.727,,"LINESTRING (57.8568899 37.6082318, 57.856908 37.607416)",
103475860,True,secondary,False,212.38600000000002,,"LINESTRING (57.8576267 37.6033273, 57.8575758 37.6035261, 57.8573538 37.6052242)",
866784134,False,residential,True,18.633,,"LINESTRING (57.8576267 37.6033273, 57.8576104 37.6033088, 57.8575891 37.6032939, 57.857564 37.6032834, 57.8575364 37.6032779, 57.8575038 37.6032781, 57.8574725 37.6032853, 57.8574448 37.6032989)",
584523469,True,secondary,False,43.515,roundabout,"LINESTRING (57.857966 37.6027173, 57.8579038 37.6028486, 57.8578421 37.6029358, 57.8577421 37.6030645)",
584523739,False,residential,False,198.877,,"LINESTRING (57.857966 37.6027173, 57.8584561 37.6028023, 57.858114 37.6041667)",
584522678,False,residential,True,103.727,,"LINESTRING (57.856908 37.607416, 57.8557521 37.6072381)",
866784130,False,residential,False,11.085,,"LINESTRING (57.856908 37.607416, 57.8570338 37.6074134)",
922816748,True,secondary,False,148.442,,"LINESTRING (57.856908 37.607416, 57.857093 37.6060891)",
922829735,False,secondary,False,185.99,,"LINESTRING (57.8524754 37.6108311, 57.852952 37.6104895, 57.8542552 37.6099529)",جاده قوشخانه
922816746,True,secondary,False,137.536,,"LINESTRING (57.856293 37.6092657, 57.856672 37.6090617, 57.8568167 37.6089244, 57.8568649 37.6084497, 57.8568899 37.6082318)",
922829735,False,secondary,True,195.41500000000002,,"LINESTRING (57.856293 37.6092657, 57.8561872 37.609302, 57.8557252 37.6094254, 57.8549346 37.609676, 57.8542552 37.6099529)",جاده قوشخانه
922829735,False,secondary,False,195.41500000000002,,"LINESTRING (57.8542552 37.6099529, 57.8549346 37.609676, 57.8557252 37.6094254, 57.8561872 37.609302, 57.856293 37.6092657)",جاده قوشخانه
922829735,False,secondary,True,185.99,,"LINESTRING (57.8542552 37.6099529, 57.852952 37.6104895, 57.8524754 37.6108311)",جاده قوشخانه
584522685,False,residential,False,79.558,,"LINESTRING (57.8591661 37.6085201, 57.858966 37.6092178)",
584522685,False,residential,True,173.669,,"LINESTRING (57.8591661 37.6085201, 57.8583328 37.6083672, 57.8578713 37.6083181, 57.8573974 37.6084267, 57.8572497 37.6084693)",
584523466,False,residential,True,83.616,,"LINESTRING (57.8591661 37.6085201, 57.8591604 37.6081867, 57.8593388 37.6078839, 57.8592759 37.6078158)",
103475860,True,secondary,False,147.276,,"LINESTRING (57.857226 37.6060977, 57.8570338 37.6074134)",
866784129,False,residential,True,96.268,,"LINESTRING (57.857226 37.6060977, 57.8582928 37.6062855)",
866784131,False,residential,False,11.755,,"LINESTRING (57.857226 37.6060977, 57.857093 37.6060891)",
922816741,False,residential,True,195.858,,"LINESTRING (57.8601507 37.6103699, 57.8598415 37.6103398, 57.8593537 37.6103624, 57.8585925 37.6103888, 57.8581901 37.609973)",
584522686,False,residential,True,23.379,,"LINESTRING (57.8574448 37.6032989, 57.8571797 37.6032891)",
922816748,True,secondary,False,27.505,,"LINESTRING (57.8574448 37.6032989, 57.8574056 37.6030535)",
866784134,False,residential,False,18.633000000000003,,"LINESTRING (57.8574448 37.6032989, 57.8574725 37.6032853, 57.8575038 37.6032781, 57.8575364 37.6032779, 57.857564 37.6032834, 57.8575891 37.6032939, 57.8576104 37.6033088, 57.8576267 37.6033273)",
584522678,False,residential,False,103.727,,"LINESTRING (57.8557521 37.6072381, 57.856908 37.607416)",
584522680,False,residential,True,147.593,,"LINESTRING (57.8557521 37.6072381, 57.8564819 37.6060433)",
584522678,False,residential,True,188.06900000000002,,"LINESTRING (57.8557521 37.6072381, 57.8547898 37.6068967, 57.8537745 37.6066037)",
584522684,False,residential,False,57.155,,"LINESTRING (57.8597051 37.6099373, 57.8603351 37.6098143)",
584522684,False,residential,True,133.511,,"LINESTRING (57.8597051 37.6099373, 57.8581901 37.609973)",
584522688,False,residential,True,62.683,,"LINESTRING (57.8597051 37.6099373, 57.859836 37.6093832)",
584522678,False,residential,False,65.895,,"LINESTRING (57.8530859 37.6063727, 57.8534621 37.6064908, 57.8537745 37.6066037)",
584522677,False,residential,False,61.398,,"LINESTRING (57.8571797 37.6032891, 57.8564867 37.6032304)",
584522686,False,residential,False,23.379,,"LINESTRING (57.8571797 37.6032891, 57.8574448 37.6032989)",
584522677,False,residential,True,152.05200000000002,,"LINESTRING (57.8571797 37.6032891, 57.8571132 37.6037948, 57.8570127 37.6046501)",
