osmid,oneway,name,highway,reversed,length,geometry,junction,maxspeed,bridge
177589691,True,بلوار فدائیان اسلام,secondary,False,38.722,"LINESTRING (50.984849 32.2763065, 50.9848782 32.2763958, 50.9849758 32.2765126, 50.985069 32.276593)",,,
197851193,True,شهید قاسم سلیمانی,secondary,False,35.643,"LINESTRING (50.984849 32.2763065, 50.9848173 32.276382, 50.9847587 32.276445, 50.9846792 32.2764887, 50.9845874 32.2765085)",roundabout,,
197851193,True,شهید قاسم سلیمانی,secondary,False,22.527,"LINESTRING (50.9845874 32.2765085, 50.9844929 32.2765023, 50.9844057 32.2764708, 50.9843659 32.2764452)",roundabout,,
310350258,False,,secondary,True,49.114,"LINESTRING (50.9843659 32.2764452, 50.9840848 32.2768175)",,,
197851193,True,شهید قاسم سلیمانی,secondary,False,27.709000000000003,"LINESTRING (50.9843659 32.2764452, 50.9843182 32.2763977, 50.984286 32.2763417, 50.9842715 32.2762806, 50.9842756 32.2762184)",roundabout,,
205258314,False,,residential,False,59.893,"LINESTRING (50.9847835 32.2765504, 50.9843285 32.2769274)",,30,
177589692,True,بلوار فدائیان اسلام,secondary,False,19.044,"LINESTRING (50.9847835 32.2765504, 50.9846648 32.2765203, 50.9845874 32.2765085)",,,
202367223,True,میدان بسیج,tertiary,False,45.101,"LINESTRING (50.9836633 32.2733426, 50.9837078 32.2734588, 50.9837024 32.2735631, 50.9836544 32.2736495, 50.9835791 32.2737037)",roundabout,,
202628809,True,,residential,False,81.625,"LINESTRING (50.9836633 32.2733426, 50.983796 32.2734775, 50.9839384 32.2736383, 50.9841436 32.2738534, 50.9842051 32.273916)",,30,
205074590,False,خیابان خرم,residential,True,42.002,"LINESTRING (50.9825925 32.2732502, 50.9824435 32.2728941)",,30,
202367224,True,خیابان هفت تیر,tertiary,False,63.258,"LINESTRING (50.9825925 32.2732502, 50.9830799 32.2731667, 50.9831406 32.2731524, 50.9831914 32.2731533, 50.9832518 32.273164)",,,
202367218,True,خیابان هفت تیر,tertiary,False,302.348,"LINESTRING (50.9831877 32.2734318, 50.9831446 32.27335, 50.983099 32.2733318, 50.9830265 32.2733182, 50.9828066 32.2733273, 50.9824579 32.2733908, 50.9823165 32.2734078, 50.9822616 32.2734144, 50.981352 32.2734484, 50.9807725 32.273472, 50.9801126 32.2734504, 50.9800542 32.2734427)",,,
202367223,True,میدان بسیج,tertiary,False,32.626000000000005,"LINESTRING (50.9831877 32.2734318, 50.983166 32.2733182, 50.9831821 32.2732275, 50.9832518 32.273164)",roundabout,,
299494481,False,,tertiary_link,False,12.799,"LINESTRING (50.9783702 32.2731867, 50.978376 32.2730717)",,,
202367223,True,میدان بسیج,tertiary,False,10.657,"LINESTRING (50.983225 32.2735223, 50.9831877 32.2734318)",roundabout,,
202367223,True,میدان بسیج,tertiary,False,22.061,"LINESTRING (50.983343 32.2731277, 50.9834503 32.2731322, 50.983563 32.2731821)",roundabout,,
202626551,True,خیابان ولیعصر,tertiary,False,161.85700000000003,"LINESTRING (50.983343 32.2731277, 50.9835394 32.2730743, 50.9847285 32.2722802)",,,
202367223,True,میدان بسیج,tertiary,False,20.204,"LINESTRING (50.983563 32.2731821, 50.9836138 32.2732549, 50.9836633 32.2733426)",roundabout,,
202367223,True,میدان بسیج,tertiary,False,44.249,"LINESTRING (50.9835791 32.2737037, 50.9834557 32.2737128, 50.9833538 32.2736901, 50.9832843 32.2736359, 50.983225 32.2735223)",roundabout,,
202628822,True,خیابان ۲۲ بهمن,tertiary,False,50.742,"LINESTRING (50.9835791 32.2737037, 50.9834486 32.2737631, 50.9833689 32.2737944, 50.9830874 32.2738906)",,,
202367223,True,میدان بسیج,tertiary,False,9.477,"LINESTRING (50.9832518 32.273164, 50.983343 32.2731277)",roundabout,,
205160029,False,,residential,True,35.133,"LINESTRING (50.9791364 32.2731886, 50.9790837 32.2728758)",,30,
202367224,True,خیابان هفت تیر,tertiary,False,90.967,"LINESTRING (50.9791364 32.2731886, 50.9798484 32.2733058, 50.9800883 32.2733339)",,,
202626548,False,حافظ,tertiary,False,24.253,"LINESTRING (50.9865991 32.2748602, 50.9867947 32.2750024)",,,
202626548,False,حافظ,tertiary,True,22.985,"LINESTRING (50.9865991 32.2748602, 50.986456 32.2746926)",,,
205160099,False,کوچه 49,residential,True,76.429,"LINESTRING (50.9865991 32.2748602, 50.9860993 32.2754023)",,30,
202765294,False,,residential,False,72.239,"LINESTRING (50.9865991 32.2748602, 50.9863284 32.2746811, 50.9859827 32.2744726)",,30,
205073740,False,خیابان فردوسی,residential,True,34.815,"LINESTRING (50.9861753 32.2742869, 50.9864254 32.274056)",,30,
205160152,False,,unclassified,False,27.464,"LINESTRING (50.9861753 32.2742869, 50.9859827 32.2744726)",,,
202626548,False,حافظ,tertiary,False,52.331,"LINESTRING (50.9861753 32.2742869, 50.9863846 32.2746089, 50.986456 32.2746926)",,,
202626548,False,حافظ,tertiary,True,78.43799999999999,"LINESTRING (50.9861753 32.2742869, 50.985773 32.2737218, 50.9857447 32.2736827)",,,
226832400,False,سعدی,tertiary,True,67.356,"LINESTRING (50.9847285 32.2722802, 50.9843498 32.271766)",,,
854402765,False,,tertiary_link,True,11.069,"LINESTRING (50.9847285 32.2722802, 50.9847942 32.2723628)",,,
202626551,True,خیابان ولیعصر,tertiary,False,222.988,"LINESTRING (50.9847285 32.2722802, 50.9864431 32.2711229, 50.9865205 32.2710475, 50.98656 32.2710096)",,,
202626548,False,حافظ,tertiary,False,41.501,"LINESTRING (50.9847942 32.2723628, 50.985017 32.272685)",,,
202626550,True,خیابان ولیعصر,tertiary,False,79.279,"LINESTRING (50.9847942 32.2723628, 50.9841305 32.2728026)",,,
854402765,False,,tertiary_link,False,11.069,"LINESTRING (50.9847942 32.2723628, 50.9847285 32.2722802)",,,
202627627,True,خیابان ولیعصر,tertiary,False,198.879,"LINESTRING (50.9866583 32.2709142, 50.986756 32.2708667, 50.9868216 32.2708305, 50.9870284 32.2707282, 50.9872053 32.2706085, 50.9872616 32.2705767, 50.9883551 32.2698506)",,,
202627632,True,میدان نماز,tertiary,False,31.269,"LINESTRING (50.9866583 32.2709142, 50.9867054 32.2709107, 50.9867642 32.2709274, 50.9868036 32.2709589, 50.9868198 32.2709855, 50.9868276 32.2710286, 50.9868218 32.2710572, 50.9867999 32.2710931)",roundabout,,
202627625,True,خیابان شهید چمران,tertiary,False,68.653,"LINESTRING (50.9867999 32.2710931, 50.9867998 32.2711435, 50.9868431 32.2712542, 50.9871261 32.2716358)",,,
202627632,True,میدان نماز,tertiary,False,16.714,"LINESTRING (50.9867999 32.2710931, 50.9867684 32.2711181, 50.9867189 32.2711354, 50.9866716 32.271136, 50.9866393 32.2711279)",roundabout,,
202626550,True,خیابان ولیعصر,tertiary,False,221.243,"LINESTRING (50.9866393 32.2711279, 50.9865938 32.271159, 50.9865145 32.2712117, 50.9847942 32.2723628)",,,
202627632,True,میدان نماز,tertiary,False,16.125999999999998,"LINESTRING (50.9866393 32.2711279, 50.9865933 32.2710997, 50.9865701 32.2710692, 50.9865616 32.2710462, 50.98656 32.2710096)",roundabout,,
202627924,False,خیابان فدائیان اسلام,tertiary,False,54.888,"LINESTRING (50.9831615 32.2760625, 50.9837382 32.2761394)",,,
205258334,False,,residential,False,65.52,"LINESTRING (50.9831615 32.2760625, 50.982789 32.2765605)",,30,
202627924,False,خیابان فدائیان اسلام,tertiary,True,71.692,"LINESTRING (50.9831615 32.2760625, 50.9830856 32.2760531, 50.9824982 32.2759669, 50.9824108 32.2759499)",,,
879559387,False,آبان,residential,False,74.402,"LINESTRING (50.9831615 32.2760625, 50.9832142 32.2759941, 50.983595 32.2755027)",,30,
202626549,False,سعدی,tertiary,True,58.004,"LINESTRING (50.9828688 32.269722, 50.9825502 32.2692753)",,,
226832400,False,سعدی,tertiary,False,49.762,"LINESTRING (50.9828688 32.269722, 50.9831476 32.2701024)",,,
202627921,False,خیابان سرحدی,tertiary,True,145.72299999999998,"LINESTRING (50.9828688 32.269722, 50.9826456 32.2696986, 50.9824846 32.2697104, 50.9814117 32.2698011, 50.9813271 32.2698093)",,,
202628810,False,آصف,tertiary,False,103.02000000000001,"LINESTRING (50.9828688 32.269722, 50.9830085 32.2697126, 50.9835682 32.269431, 50.9838273 32.2692961)",,,
202627921,False,خیابان سرحدی,tertiary,False,5.281,"LINESTRING (50.9802852 32.2699099, 50.980341 32.2699045)",,,
202627921,False,خیابان سرحدی,tertiary,True,43.267,"LINESTRING (50.9802852 32.2699099, 50.9798287 32.2699591)",,,
205160030,False,کوچه ۳۲,residential,True,71.178,"LINESTRING (50.9802852 32.2699099, 50.9803853 32.2705444)",,30,
202627630,True,خیابان شهید توسلی,tertiary,False,11.469,"LINESTRING (50.9850329 32.2687692, 50.9850973 32.2688568)",,,
967716846,True,,tertiary,False,8.504,"LINESTRING (50.9850329 32.2687692, 50.9849496 32.268799)",,,
879559387,False,آبان,residential,True,11.962,"LINESTRING (50.984448 32.2744021, 50.9843783 32.2744921)",,30,
202628817,True,آبان,residential,False,120.91199999999999,"LINESTRING (50.984448 32.2744021, 50.9844587 32.2743522, 50.9844319 32.2742978, 50.9843729 32.2742343, 50.9840725 32.273935, 50.9838794 32.2737717, 50.9837828 32.2737127, 50.9836916 32.2737036, 50.9835791 32.2737037)",,30,
202367224,True,خیابان هفت تیر,tertiary,False,72.663,"LINESTRING (50.978376 32.2730717, 50.9791364 32.2731886)",,,
202763694,False,خیابان شهید دانشور,residential,True,50.561,"LINESTRING (50.978376 32.2730717, 50.9783738 32.272617)",,30,
299494481,False,,tertiary_link,True,12.799,"LINESTRING (50.978376 32.2730717, 50.9783702 32.2731867)",,,
205259281,True,خیابان ساحل شرقی,tertiary,False,9.509,"LINESTRING (50.979066 32.2772547, 50.9789649 32.2772522)",,,
