osmid,highway,oneway,reversed,length,name,geometry,junction
588457536,residential,False,True,17.287,,"LINESTRING (48.81366 32.2484016, 48.8138065 32.2484955)",
179544267,tertiary,True,False,143.28600000000003,بلوار شهید مطهری,"LINESTRING (48.81366 32.2484016, 48.813919 32.2480145, 48.8143861 32.247409, 48.814394 32.2473597, 48.8143275 32.2473162)",
588457536,residential,False,False,49.481,,"LINESTRING (48.81366 32.2484016, 48.8135601 32.2483385, 48.8133365 32.2480565)",
179544270,tertiary,True,False,12.687,,"LINESTRING (48.8143275 32.2473162, 48.8142699 32.2472877, 48.8142267 32.2472431)",roundabout
179544268,tertiary,True,False,67.995,بلوار شهید مطهری,"LINESTRING (48.8144335 32.2474696, 48.8140766 32.2480014)",
179544271,residential,False,False,62.719,خیابان گلزار شهدا,"LINESTRING (48.8144335 32.2474696, 48.814428 32.2477133, 48.8143857 32.2480316)",
179544271,residential,False,True,23.673000000000002,خیابان گلزار شهدا,"LINESTRING (48.8144335 32.2474696, 48.8144647 32.2473578, 48.8145098 32.2472675)",
588457536,residential,False,False,17.287,,"LINESTRING (48.8138065 32.2484955, 48.81366 32.2484016)",
179544268,tertiary,True,False,52.031,بلوار شهید مطهری,"LINESTRING (48.8138065 32.2484955, 48.8136947 32.2488081, 48.8136505 32.2489444)",
179544270,tertiary,True,False,6.29,,"LINESTRING (48.8145338 32.2472147, 48.8145098 32.2472675)",roundabout
428726530,residential,False,True,61.34,,"LINESTRING (48.8145338 32.2472147, 48.8146643 32.2472912, 48.8147555 32.2474619, 48.8149024 32.2476555)",
179544270,tertiary,True,False,18.878,,"LINESTRING (48.8145098 32.2472675, 48.814457 32.247304, 48.8143947 32.2473202, 48.8143275 32.2473162)",roundabout
179544271,residential,False,False,23.673000000000002,خیابان گلزار شهدا,"LINESTRING (48.8145098 32.2472675, 48.8144647 32.2473578, 48.8144335 32.2474696)",
179544270,tertiary,True,False,12.76,,"LINESTRING (48.8142267 32.2472431, 48.8142171 32.2471863, 48.8142267 32.2471295)",roundabout
179544278,tertiary,True,False,123.893,بلوار امام,"LINESTRING (48.8142267 32.2472431, 48.8141391 32.2472809, 48.8139889 32.247411, 48.8133365 32.2480565)",
179544270,tertiary,True,False,6.42,,"LINESTRING (48.8142267 32.2471295, 48.8142699 32.2470848)",roundabout
179544276,tertiary,True,False,24.375,,"LINESTRING (48.8142699 32.2470848, 48.814418 32.2469049)",
179544270,tertiary,True,False,31.438,,"LINESTRING (48.8142699 32.2470848, 48.8143275 32.2470564, 48.8143947 32.2470524, 48.814457 32.2470686, 48.8145098 32.2471051, 48.8145338 32.2471579)",roundabout
179544270,tertiary,True,False,6.316,,"LINESTRING (48.8145338 32.2471579, 48.8145338 32.2472147)",roundabout
179544271,residential,False,False,69.028,خیابان گلزار شهدا,"LINESTRING (48.8143857 32.2480316, 48.8143895 32.2481557, 48.8144299 32.2482653, 48.8146457 32.2486007)",
179544271,residential,False,True,62.719,خیابان گلزار شهدا,"LINESTRING (48.8143857 32.2480316, 48.814428 32.2477133, 48.8144335 32.2474696)",
428726637,residential,False,False,33.45,,"LINESTRING (48.8143857 32.2480316, 48.8143285 32.2479668, 48.8142069 32.2479621, 48.8140766 32.2480014)",
428726637,residential,False,True,65.039,,"LINESTRING (48.8143857 32.2480316, 48.8144985 32.2480252, 48.8150126 32.2478008)",
179544271,residential,False,False,158.305,خیابان گلزار شهدا,"LINESTRING (48.8146457 32.2486007, 48.8149045 32.2488731, 48.8150908 32.2490299, 48.8151961 32.2491075, 48.8155606 32.2493762, 48.8156469 32.249415, 48.8157093 32.2494228, 48.8157901 32.2494212, 48.8159223 32.2493762)",
179544271,residential,False,True,69.028,خیابان گلزار شهدا,"LINESTRING (48.8146457 32.2486007, 48.8144299 32.2482653, 48.8143895 32.2481557, 48.8143857 32.2480316)",
428726393,residential,False,False,101.453,شهدای تاجبخش,"LINESTRING (48.8146457 32.2486007, 48.8138841 32.2488796, 48.8137149 32.2489416, 48.8136505 32.2489444)",
428726393,residential,False,True,72.563,شهدای تاجبخش,"LINESTRING (48.8146457 32.2486007, 48.8150748 32.2484554, 48.8153451 32.2483281)",
179544271,residential,False,False,85.191,خیابان گلزار شهدا,"LINESTRING (48.8159223 32.2493762, 48.8167378 32.2490426)",
179544271,residential,False,True,158.305,خیابان گلزار شهدا,"LINESTRING (48.8159223 32.2493762, 48.8157901 32.2494212, 48.8157093 32.2494228, 48.8156469 32.249415, 48.8155606 32.2493762, 48.8151961 32.2491075, 48.8150908 32.2490299, 48.8149045 32.2488731, 48.8146457 32.2486007)",
179544271,residential,False,False,99.919,خیابان گلزار شهدا,"LINESTRING (48.8167378 32.2490426, 48.8177254 32.2487112)",
179544271,residential,False,True,85.191,خیابان گلزار شهدا,"LINESTRING (48.8167378 32.2490426, 48.8159223 32.2493762)",
428726212,residential,False,False,102.059,شهید امین زاده,"LINESTRING (48.8167378 32.2490426, 48.8164897 32.248534, 48.8164319 32.2484156, 48.81615 32.248439)",
179544272,tertiary,True,False,54.516,بلوار امام,"LINESTRING (48.814418 32.2469049, 48.814702 32.2466706, 48.8148185 32.2465513)",
179544272,tertiary,True,False,21.857,بلوار امام,"LINESTRING (48.8156716 32.245872, 48.8158807 32.2457862)",
179544272,tertiary,True,False,81.03099999999999,بلوار امام,"LINESTRING (48.8158807 32.2457862, 48.8161173 32.2457094, 48.8164552 32.2456147, 48.8166921 32.2455415)",
428726475,residential,False,True,107.63400000000001,,"LINESTRING (48.8158807 32.2457862, 48.8156925 32.2454164, 48.8160353 32.2452644, 48.8163006 32.245185)",
179544273,tertiary,True,False,65.834,بلوار امام,"LINESTRING (48.8152829 32.246299, 48.8150167 32.2465241, 48.814833 32.2467116, 48.8148141 32.2467372)",
428726207,residential,False,False,242.72700000000003,شهید خدابخشی,"LINESTRING (48.8152829 32.246299, 48.8155004 32.2465104, 48.8158846 32.2469149, 48.815745 32.2471545, 48.8157658 32.2471825, 48.8156801 32.247352, 48.8159454 32.2474338, 48.8162066 32.2474923, 48.8164858 32.2475589, 48.8166834 32.2476419)",
179544274,tertiary,True,False,25.031,بلوار امام,"LINESTRING (48.8106813 32.2492292, 48.8109323 32.2491543)",
428726412,residential,False,True,110.71600000000001,,"LINESTRING (48.8106813 32.2492292, 48.8106942 32.2487779, 48.8107098 32.2482338)",
179544275,tertiary,True,False,11.902,,"LINESTRING (48.8141098 32.2471705, 48.8142267 32.2471295)",
"[179544272, 179544274]",tertiary,True,False,41.406,بلوار امام,"LINESTRING (48.8141098 32.2471705, 48.8141878 32.2470949, 48.814418 32.2469049)",
428726656,residential,False,True,23.745,حافظ,"LINESTRING (48.8108554 32.2493577, 48.8109323 32.2491543)",
179544279,tertiary,False,False,33.303,خیابان استقلال,"LINESTRING (48.807756 32.2443272, 48.8080958 32.2442429)",
428726229,residential,False,False,78.215,بسیج,"LINESTRING (48.807756 32.2443272, 48.8082352 32.2449021)",
428726229,residential,False,True,65.598,بسیج,"LINESTRING (48.807756 32.2443272, 48.807412 32.243814)",
179544279,tertiary,False,False,39.171,خیابان استقلال,"LINESTRING (48.8125643 32.2434272, 48.8129808 32.2434272)",
179544279,tertiary,False,True,115.513,خیابان استقلال,"LINESTRING (48.8125643 32.2434272, 48.8122864 32.2434457, 48.8120678 32.2434853, 48.8118123 32.2435476, 48.8113705 32.243656)",
428726395,residential,False,True,116.101,کشاورز,"LINESTRING (48.8125643 32.2434272, 48.8124117 32.2432809, 48.8118682 32.2430718, 48.8117764 32.2430409, 48.8114903 32.2429446)",
428726600,residential,False,True,107.371,شهید جوادی پور,"LINESTRING (48.8094959 32.2404793, 48.8096926 32.2407746, 48.8098061 32.240945, 48.8100202 32.2413362)",
428726454,tertiary,False,True,28.549,رکعت,"LINESTRING (48.8178698 32.2404819, 48.8178945 32.2407378)",
428726222,residential,False,False,72.418,ملکوت,"LINESTRING (48.8104686 32.2405543, 48.8108232 32.2411324)",
428726395,residential,False,False,11.015,کشاورز,"LINESTRING (48.8072916 32.2405938, 48.8073621 32.2406729)",
629204394,residential,False,False,45.664,خیابان شهید طیبی,"LINESTRING (48.8158363 32.2406256, 48.8159959 32.240967, 48.8160148 32.2410075)",
428726395,residential,False,False,10.957,کشاورز,"LINESTRING (48.8073621 32.2406729, 48.8074322 32.2407516)",
428726395,residential,False,True,11.015,کشاورز,"LINESTRING (48.8073621 32.2406729, 48.8072916 32.2405938)",
428726454,tertiary,False,False,28.549,رکعت,"LINESTRING (48.8178945 32.2407378, 48.8178698 32.2404819)",
428726519,residential,False,True,179.758,شهید ایرج تاجوند,"LINESTRING (48.8178945 32.2407378, 48.8172764 32.2407753, 48.8165509 32.2408937, 48.8160148 32.2410075)",
428726396,residential,False,False,9.663,وحدت,"LINESTRING (48.8127452 32.2407496, 48.8127452 32.2408365)",
936321148,residential,False,True,81.791,شهدای اسدی,"LINESTRING (48.8127452 32.2407496, 48.8118822 32.2408404)",
428726395,residential,False,True,10.957,کشاورز,"LINESTRING (48.8074322 32.2407516, 48.8073621 32.2406729)",
428726395,residential,False,False,49.463,کشاورز,"LINESTRING (48.8074322 32.2407516, 48.8076951 32.2410466, 48.8077488 32.2411068)",
428726396,residential,False,True,9.663,وحدت,"LINESTRING (48.8127452 32.2408365, 48.8127452 32.2407496)",
428726396,residential,False,False,73.637,وحدت,"LINESTRING (48.8127452 32.2408365, 48.8127452 32.2409174, 48.8126823 32.2414047, 48.8126763 32.2414957)",
428726577,residential,False,False,203.452,شهید سلیمانی,"LINESTRING (48.8127452 32.2408365, 48.81316 32.2408537, 48.8137621 32.2408787, 48.8138369 32.2408818, 48.8146696 32.2409312, 48.814905 32.2409359)",
936321148,residential,False,False,81.791,شهدای اسدی,"LINESTRING (48.8118822 32.2408404, 48.8127452 32.2407496)",
