osmid,oneway,name,highway,maxspeed,reversed,length,geometry,lanes,junction,bridge
155246767,True,بلوار امام خمینی,primary,60,False,102.999,"LINESTRING (60.6446335 25.2930608, 60.6436093 25.2930836)",,,
143073278,False,مقداد - امام خمینی ۳۸,tertiary,40,False,127.436,"LINESTRING (60.6446335 25.2930608, 60.644635 25.2930825, 60.6446644 25.2942065)",,,
817982486,False,رسالت,tertiary,40,False,111.907,"LINESTRING (60.6431409 25.297936, 60.644254 25.2979457)",,,
817982486,False,رسالت,tertiary,40,True,33.447,"LINESTRING (60.6431409 25.297936, 60.6428083 25.2979287)",,,
678978918,False,خیبر - رسالت ۱۸,tertiary,40,True,43.149,"LINESTRING (60.6458776 25.2976734, 60.6457086 25.2973167)",,,
817982486,False,رسالت,tertiary,40,True,91.816,"LINESTRING (60.6458776 25.2976734, 60.6449768 25.2978096)",,,
817982486,False,رسالت,tertiary,40,False,85.138,"LINESTRING (60.6458776 25.2976734, 60.6464293 25.2975811, 60.6467108 25.2975364)",,,
678984819,False,,residential,,True,102.56,"LINESTRING (60.6447462 25.2958251, 60.6437358 25.2959524)",,,
143073278,False,مقداد - امام خمینی ۳۸,tertiary,40,True,71.223,"LINESTRING (60.6447462 25.2958251, 60.6447136 25.2957098, 60.644702 25.2955765, 60.6447004 25.2951887)",,,
678978918,False,خیبر - رسالت ۱۸,tertiary,40,False,46.456,"LINESTRING (60.6447462 25.2958251, 60.6448236 25.2959195, 60.6449075 25.2960018, 60.6449516 25.2960311, 60.6450696 25.29612)",,,
678984820,False,,residential,,False,172.102,"LINESTRING (60.6447462 25.2958251, 60.6462355 25.295771, 60.6462408 25.2955709)",,,
678978919,False,,residential,,False,62.839,"LINESTRING (60.6450696 25.29612, 60.6444485 25.2961835)",,,
678978918,False,خیبر - رسالت ۱۸,tertiary,40,False,79.79,"LINESTRING (60.6450696 25.29612, 60.6452599 25.2963234, 60.645441 25.2967438)",,,
678978918,False,خیبر - رسالت ۱۸,tertiary,40,True,46.456,"LINESTRING (60.6450696 25.29612, 60.6449516 25.2960311, 60.6449075 25.2960018, 60.6448236 25.2959195, 60.6447462 25.2958251)",,,
