osmid,oneway,highway,reversed,length,geometry,name,junction,bridge
543224035,True,tertiary,False,35.440999999999995,"LINESTRING (52.5221041 35.2217253, 52.5222802 35.2216321, 52.5223833 35.2215867, 52.5224402 35.2215642)",,,
1092887212,False,tertiary,True,114.54399999999998,"LINESTRING (52.5221041 35.2217253, 52.5216846 35.2216887, 52.5213294 35.2216505, 52.5209877 35.2216676, 52.5208494 35.2216733)",جاده فروان - کهن آباد,,
543224069,False,tertiary,False,61.736,"LINESTRING (52.5223581 35.2212251, 52.5222181 35.2206818)",جاده کهن آباد - حسین آباد کردها,,
543224013,True,tertiary,False,38.105999999999995,"LINESTRING (52.5223581 35.2212251, 52.5224579 35.2213643, 52.522582 35.2215147)",,,
1092887212,False,tertiary,False,52.012,"LINESTRING (52.518943 35.2220296, 52.5195113 35.2219725)",جاده فروان - کهن آباد,,
1092887212,False,tertiary,True,87.772,"LINESTRING (52.518943 35.2220296, 52.5179894 35.2221569)",جاده فروان - کهن آباد,,
1092887214,False,residential,True,50.135,"LINESTRING (52.518943 35.2220296, 52.5187227 35.2216162)",,,
1092887213,False,residential,True,81.50499999999998,"LINESTRING (52.518943 35.2220296, 52.5190977 35.2224602, 52.5191009 35.2224767, 52.5190966 35.2224906, 52.5190647 35.2225759, 52.5190604 35.2225941, 52.5190647 35.2226141, 52.5191147 35.2227324)",,,
543224023,True,tertiary,False,5.507,"LINESTRING (52.5226004 35.2217217, 52.5225403 35.2217282)",میدان شهدا,roundabout,
543224023,True,tertiary,False,11.475,"LINESTRING (52.522582 35.2215147, 52.5226387 35.2215375, 52.522676 35.2215791)",میدان شهدا,roundabout,
543224023,True,tertiary,False,12.902000000000001,"LINESTRING (52.5226851 35.2216339, 52.5226599 35.2216851, 52.5226004 35.2217217)",میدان شهدا,roundabout,
751222874,True,tertiary,False,66.529,"LINESTRING (52.5226851 35.2216339, 52.5227568 35.2217016, 52.523076 35.2219645, 52.5231933 35.2220645)",,,
543224023,True,tertiary,False,23.839,"LINESTRING (52.5225403 35.2217282, 52.522461 35.2216981, 52.522422 35.2216341, 52.5224402 35.2215642)",میدان شهدا,roundabout,
543224058,True,tertiary,False,39.635999999999996,"LINESTRING (52.5225403 35.2217282, 52.5224195 35.2217298, 52.5222858 35.2217252, 52.5221041 35.2217253)",,,
543224023,True,tertiary,False,6.149,"LINESTRING (52.522676 35.2215791, 52.5226851 35.2216339)",میدان شهدا,roundabout,
589492651,False,residential,True,53.859,"LINESTRING (52.522676 35.2215791, 52.5231143 35.2212529)",,,
543224013,True,tertiary,False,38.61,"LINESTRING (52.5224402 35.2215642, 52.5224217 35.2214033, 52.5223581 35.2212251)",,,
543224023,True,tertiary,False,14.708,"LINESTRING (52.5224402 35.2215642, 52.5225014 35.2215209, 52.522582 35.2215147)",میدان شهدا,roundabout,
543224069,False,tertiary,True,174.531,"LINESTRING (52.5218793 35.2191372, 52.5220781 35.2201384, 52.5222181 35.2206818)",جاده کهن آباد - حسین آباد کردها,,
543568287,False,residential,True,302.24899999999997,"LINESTRING (52.5218793 35.2191372, 52.5206539 35.2191248, 52.5198466 35.2191138, 52.5191653 35.2190897, 52.5190419 35.2191051, 52.5189212 35.219173, 52.5187039 35.2193877)",,,
543568288,False,tertiary,True,190.754,"LINESTRING (52.5218793 35.2191372, 52.5224054 35.2191314, 52.5239791 35.2191375)",جاده کهن آباد - فروان,,
543568283,False,residential,True,131.255,"LINESTRING (52.517269 35.2194907, 52.5185618 35.2193702, 52.5187039 35.2193877)",,,
543568284,False,residential,False,166.36599999999999,"LINESTRING (52.517269 35.2194907, 52.5173521 35.2206104, 52.517733 35.220628, 52.5178081 35.2206411)",,,
543568284,False,residential,True,166.36599999999999,"LINESTRING (52.5178081 35.2206411, 52.517733 35.220628, 52.5173521 35.2206104, 52.517269 35.2194907)",,,
543568286,True,residential,False,63.75,"LINESTRING (52.5178081 35.2206411, 52.5179046 35.22033, 52.5179824 35.2202007, 52.5180602 35.220113)",,,
543568286,True,residential,False,128.958,"LINESTRING (52.5174808 35.2217696, 52.5178081 35.2206411)",,,
1092887204,False,residential,True,153.796,"LINESTRING (52.5174808 35.2217696, 52.5167695 35.2218146, 52.5167222 35.2218008, 52.5167019 35.2217676, 52.5166039 35.2210499)",,,
543224068,False,tertiary,False,8.746,"LINESTRING (52.517372 35.2222159, 52.5174677 35.2222073)",جاده فروان - کهن آباد,,
543224068,False,tertiary,True,55.944,"LINESTRING (52.517372 35.2222159, 52.5172623 35.2222319, 52.5167588 35.2222571)",جاده فروان - کهن آباد,,
543568286,True,residential,False,50.601,"LINESTRING (52.517372 35.2222159, 52.5173977 35.222107, 52.5174808 35.2217696)",,,
543224068,False,tertiary,True,8.746,"LINESTRING (52.5174677 35.2222073, 52.517372 35.2222159)",جاده فروان - کهن آباد,,
1092887212,False,tertiary,False,47.72,"LINESTRING (52.5174677 35.2222073, 52.5179894 35.2221569)",جاده فروان - کهن آباد,,
543568287,False,residential,False,44.958,"LINESTRING (52.5180602 35.220113, 52.5183236 35.2197707)",,,
543568285,True,residential,False,239.049,"LINESTRING (52.5180602 35.220113, 52.5179797 35.2203497, 52.5178939 35.2206499, 52.5174889 35.2221202, 52.5174677 35.2222073)",,,
543568287,False,residential,False,54.838,"LINESTRING (52.5183236 35.2197707, 52.5187039 35.2193877)",,,
543568287,False,residential,True,44.958,"LINESTRING (52.5183236 35.2197707, 52.5180602 35.220113)",,,
1092887203,False,residential,True,74.985,"LINESTRING (52.5183236 35.2197707, 52.5190945 35.2200118)",,,
543568287,False,residential,True,54.838,"LINESTRING (52.5187039 35.2193877, 52.5183236 35.2197707)",,,
543568283,False,residential,False,131.255,"LINESTRING (52.5187039 35.2193877, 52.5185618 35.2193702, 52.517269 35.2194907)",,,
543568287,False,residential,False,302.249,"LINESTRING (52.5187039 35.2193877, 52.5189212 35.219173, 52.5190419 35.2191051, 52.5191653 35.2190897, 52.5198466 35.2191138, 52.5206539 35.2191248, 52.5218793 35.2191372)",,,
543568288,False,tertiary,False,68.554,"LINESTRING (52.5247336 35.2191249, 52.5239791 35.2191375)",جاده کهن آباد - فروان,,
1092891036,False,residential,False,68.113,"LINESTRING (52.5247336 35.2191249, 52.5246562 35.2187897, 52.5246221 35.2187515, 52.5245753 35.218741, 52.5243496 35.2187341)",,,
1092889899,False,residential,True,97.74199999999999,"LINESTRING (52.5208199 35.223273, 52.5206967 35.2236958, 52.5206693 35.2237415, 52.5203577 35.2240416)",,,
1092889895,False,residential,False,55.921,"LINESTRING (52.516651 35.2249981, 52.5166478 35.2244952)",,,
1092889901,False,residential,False,57.133,"LINESTRING (52.516651 35.2249981, 52.5172764 35.2250528)",,,
1092889901,False,residential,True,30.573,"LINESTRING (52.516651 35.2249981, 52.5163148 35.2250112)",,,
589484998,False,residential,True,120.91000000000001,"LINESTRING (52.516338 35.2232605, 52.5165823 35.2229594, 52.5167653 35.2224806, 52.5167727 35.2224554, 52.5167588 35.2222571)",,,
1092887205,False,residential,True,53.885999999999996,"LINESTRING (52.516338 35.2232605, 52.5164856 35.2232777, 52.5165194 35.2232833, 52.5169216 35.2232198)",,,
1092889892,False,residential,False,117.98400000000001,"LINESTRING (52.5187014 35.2250843, 52.5192103 35.2256714, 52.5193862 35.2259814)",,,
"[1092889900, 589484999]",False,residential,False,137.85699999999997,"LINESTRING (52.5187014 35.2250843, 52.5192601 35.2250556, 52.5193245 35.2250479, 52.5193817 35.2250031, 52.5198492 35.2245515, 52.5198898 35.2244863)",,,
"[1092889900, 1092889901]",False,residential,True,130.045,"LINESTRING (52.5187014 35.2250843, 52.5181854 35.2251218, 52.5176988 35.2250997, 52.5172764 35.2250528)",,,
589484999,False,residential,False,25.714,"LINESTRING (52.5201323 35.2241815, 52.5203577 35.2240416)",,,
589484999,False,residential,True,41.126000000000005,"LINESTRING (52.5201323 35.2241815, 52.5199518 35.2243471, 52.5198898 35.2244863)",,,
1092889902,False,residential,True,87.673,"LINESTRING (52.5201323 35.2241815, 52.5199686 35.223998, 52.5198559 35.2238292, 52.5198399 35.2238095, 52.5198117 35.2237975, 52.5194228 35.2237635)",,,
589484999,False,residential,True,25.714,"LINESTRING (52.5203577 35.2240416, 52.5201323 35.2241815)",,,
1092889898,False,residential,True,90.188,"LINESTRING (52.5203577 35.2240416, 52.5204496 35.2244344, 52.5205476 35.2246111, 52.5206355 35.2246995, 52.5207369 35.2247612)",,,
1092889899,False,residential,False,97.74199999999999,"LINESTRING (52.5203577 35.2240416, 52.5206693 35.2237415, 52.5206967 35.2236958, 52.5208199 35.223273)",,,
589492651,False,residential,False,105.551,"LINESTRING (52.5244818 35.2205898, 52.5234441 35.2210169)",,,
1092888686,False,residential,True,97.101,"LINESTRING (52.5244818 35.2205898, 52.5238898 35.2198627)",,,
1092889894,False,residential,True,43.777,"LINESTRING (52.5220718 35.2236941, 52.521602 35.2236063)",,,
589492649,False,residential,False,126.84,"LINESTRING (52.5220718 35.2236941, 52.5225188 35.2232837, 52.5229069 35.2227845)",,,
1092889889,False,residential,True,141.777,"LINESTRING (52.5220718 35.2236941, 52.5216404 35.2241566, 52.5209836 35.2245961)",,,
589492651,False,residential,False,53.859,"LINESTRING (52.5231143 35.2212529, 52.522676 35.2215791)",,,
589492651,False,residential,True,39.827,"LINESTRING (52.5231143 35.2212529, 52.5234441 35.2210169)",,,
985099748,False,residential,True,77.764,"LINESTRING (52.5231143 35.2212529, 52.5235212 35.2218682)",,,
