osmid,highway,oneway,reversed,length,geometry,name,lanes,ref,junction
920252005,residential,False,False,19.923,"LINESTRING (57.8806884 28.9053157, 57.8804838 28.9053109)",,,,
920251978,secondary,False,False,61.434,"LINESTRING (57.8867635 28.9063291, 57.8869288 28.9057959)",,,,
920251978,secondary,False,True,106.097,"LINESTRING (57.8867635 28.9063291, 57.8866595 28.9072789)",,,,
920251983,residential,False,True,222.139,"LINESTRING (57.8867635 28.9063291, 57.8845472 28.905853)",,,,
920251978,secondary,False,False,67.773,"LINESTRING (57.887064 28.9053699, 57.8872825 28.9047912)",,,,
920251978,secondary,False,True,28.397,"LINESTRING (57.887064 28.9053699, 57.886989 28.9056167)",,,,
920251996,residential,False,False,89.176,"LINESTRING (57.887064 28.9053699, 57.8879204 28.9056547)",,,,
920251999,residential,False,False,225.565,"LINESTRING (57.887064 28.9053699, 57.886887 28.9053291, 57.8857246 28.9050488, 57.8848313 28.9048271)",,,,
371565428,tertiary,False,False,25.534,"LINESTRING (57.8817694 28.9066254, 57.8820287 28.9066601)",خیابان صباحی,,,
509403877,trunk,True,False,107.426,"LINESTRING (57.8817694 28.9066254, 57.8811231 28.9058423)",,2,91,
371565428,tertiary,False,True,227.491,"LINESTRING (57.8866595 28.9072789, 57.8843492 28.9069702)",خیابان صباحی,,,
920251978,secondary,False,False,106.097,"LINESTRING (57.8866595 28.9072789, 57.8867635 28.9063291)",,,,
920251978,secondary,False,True,74.277,"LINESTRING (57.8866595 28.9072789, 57.8866103 28.9079455)",,,,
920251976,residential,False,True,85.55199999999999,"LINESTRING (57.8866595 28.9072789, 57.8870827 28.9073136, 57.8875322 28.9073684)",,,,
371565428,tertiary,False,False,14.938,"LINESTRING (57.8820287 28.9066601, 57.8821804 28.9066804)",خیابان صباحی,,,
371565428,tertiary,False,True,25.534,"LINESTRING (57.8820287 28.9066601, 57.8817694 28.9066254)",خیابان صباحی,,,
509403885,trunk,True,False,76.907,"LINESTRING (57.8820287 28.9066601, 57.8823565 28.9072894)",,,91,
