osmid,ref,name,highway,maxspeed,junction,oneway,reversed,length,geometry,bridge
137329085,17,میدان امام خمینی,secondary,20,roundabout,True,False,31.629,"LINESTRING (46.5270494 34.1103001, 46.5270915 34.1102381, 46.5271514 34.1101872, 46.5272254 34.1101509, 46.527308 34.1101317)",
673501114,17,خیابان چمران,secondary,50,,True,False,68.65700000000001,"LINESTRING (46.5270494 34.1103001, 46.5270051 34.1101912, 46.5269462 34.1100859, 46.5266425 34.1097924)",
137329172,,بلوار معلم,secondary,50,,True,False,123.906,"LINESTRING (46.5298499 34.1091774, 46.5307468 34.1100082)",
345763298,,خیابان آزادی,residential,30,,False,False,26.465,"LINESTRING (46.5298499 34.1091774, 46.5301184 34.1090924)",
940970151,,,tertiary,30,,False,True,12.074000000000002,"LINESTRING (46.5298499 34.1091774, 46.5297841 34.1091941, 46.5297245 34.1092092)",
137329184,,بلوار معلم,secondary,50,,True,False,39.732,"LINESTRING (46.5297245 34.1092092, 46.5294462 34.1089361)",
940970151,,,tertiary,30,,False,False,12.074000000000002,"LINESTRING (46.5297245 34.1092092, 46.5297841 34.1091941, 46.5298499 34.1091774)",
137329085,17,میدان امام خمینی,secondary,20,roundabout,True,False,47.44799999999999,"LINESTRING (46.5273939 34.1101308, 46.5274772 34.1101484, 46.5275521 34.1101832, 46.5276135 34.1102329, 46.5276573 34.110294, 46.5276806 34.1103625, 46.5276817 34.1104336)",
137329208,,خیابان شهید ریزه وندی,tertiary,30,,True,False,39.165,"LINESTRING (46.5273939 34.1101308, 46.5274818 34.1100901, 46.5275423 34.110034, 46.5276864 34.1098815)",
137329085,17,میدان امام خمینی,secondary,20,roundabout,True,False,7.909,"LINESTRING (46.527308 34.1101317, 46.5273939 34.1101308)",
137329205,,خیابان مصطفی خمینی,secondary,50,,True,False,14.003,"LINESTRING (46.5308366 34.1104616, 46.5309513 34.1103789)",
137329184,,بلوار معلم,secondary,50,,True,False,66.555,"LINESTRING (46.5308366 34.1104616, 46.5308467 34.1103755, 46.5308413 34.1103, 46.5308212 34.1102212, 46.5307835 34.1101581, 46.5305526 34.1099461)",
137329085,17,میدان امام خمینی,secondary,20,roundabout,True,False,7.906,"LINESTRING (46.5270282 34.110369, 46.5270494 34.1103001)",
137329085,17,میدان امام خمینی,secondary,20,roundabout,True,False,31.631999999999998,"LINESTRING (46.5276817 34.1104336, 46.5276604 34.1105025, 46.5276184 34.1105645, 46.5275584 34.1106155, 46.5274846 34.1106518)",
137329222,,خیابان طالقانی,secondary,,,True,False,43.049,"LINESTRING (46.5276817 34.1104336, 46.5277271 34.1105735, 46.5277781 34.1106787, 46.5278735 34.1107806)",
137329045,,خیابان شهرداری,secondary,50,,True,False,28.577,"LINESTRING (46.5270525 34.1105087, 46.5267653 34.1106062)",
137329085,17,میدان امام خمینی,secondary,20,roundabout,True,False,15.831,"LINESTRING (46.5270525 34.1105087, 46.5270292 34.1104402, 46.5270282 34.110369)",
