osmid,oneway,ref,name,highway,reversed,length,geometry,junction,bridge
203090100,True,15,بلوار ۲۲ بهمن,primary,False,119.988,"LINESTRING (46.653019 34.7185181, 46.654085 34.7178883)",,
203090134,False,,پاسداران,tertiary,True,10.499,"LINESTRING (46.653019 34.7185181, 46.6529069 34.7184975)",,
203090132,False,,فاروقیه,secondary,False,105.623,"LINESTRING (46.654085 34.7178883, 46.6534139 34.717115)",,
203090100,True,15,بلوار ۲۲ بهمن,primary,False,211.908,"LINESTRING (46.654085 34.7178883, 46.654982 34.7173286, 46.6551858 34.7172065, 46.6553762 34.7170924, 46.6555515 34.7169726, 46.6555999 34.7169395, 46.6558089 34.7167999, 46.6559091 34.7167146)",,
203090107,True,15,,primary,False,7.102,"LINESTRING (46.6560032 34.7166255, 46.6560093 34.7166061, 46.6560177 34.7165874, 46.6560345 34.7165679)",roundabout,
625335105,False,,قدس,residential,True,37.233,"LINESTRING (46.6556015 34.7170457, 46.6558372 34.7173188)",,
203090104,True,15,بلوار ۲۲ بهمن,primary,False,148.14600000000002,"LINESTRING (46.6556015 34.7170457, 46.6549615 34.7174386, 46.654492 34.7177246, 46.654301 34.7178409)",,
203090104,True,15,بلوار ۲۲ بهمن,primary,False,75.472,"LINESTRING (46.6525381 34.7189453, 46.6518843 34.7193599)",,
625335087,False,,,residential,True,118.253,"LINESTRING (46.6525381 34.7189453, 46.6528851 34.7196114, 46.6531272 34.7198857)",,
203090107,True,15,,primary,False,10.686,"LINESTRING (46.6560345 34.7165679, 46.6560574 34.716553, 46.6560846 34.7165442, 46.6561137 34.7165419, 46.6561423 34.7165469)",roundabout,
625270903,True,,,secondary,False,232.85899999999998,"LINESTRING (46.6560345 34.7165679, 46.6559128 34.7163451, 46.6554478 34.7155689, 46.6548323 34.7147241)",,
203090107,True,15,,primary,False,8.949,"LINESTRING (46.6561423 34.7165469, 46.656171 34.7165598, 46.656193 34.7165797, 46.6562062 34.7166041)",roundabout,
203090107,True,15,,primary,False,12.102,"LINESTRING (46.6562062 34.7166041, 46.6562092 34.7166313, 46.6562016 34.7166577, 46.6561839 34.7166807, 46.6561582 34.7166978)",roundabout,
203090132,False,,فاروقیه,secondary,False,112.913,"LINESTRING (46.6527871 34.7164193, 46.6520735 34.7155904)",,
203090132,False,,فاروقیه,secondary,True,2.6,"LINESTRING (46.6527871 34.7164193, 46.6528045 34.7164378)",,
203090147,False,,,residential,True,30.436,"LINESTRING (46.6527871 34.7164193, 46.6524548 34.716437)",,
203090133,True,,میدان فرهنگیان,tertiary,False,25.61,"LINESTRING (46.649363 34.7181541, 46.6493402 34.718112, 46.6493359 34.7180661, 46.6493504 34.7180216, 46.6493821 34.7179836, 46.6494274 34.7179565)",roundabout,
625275532,False,,عزیزیانی,residential,True,143.346,"LINESTRING (46.649363 34.7181541, 46.6493019 34.7181708, 46.6478226 34.7179478)",,
625275517,False,,,tertiary,True,29.979,"LINESTRING (46.6494274 34.7179565, 46.6493144 34.7177034)",,
203090133,True,,میدان فرهنگیان,tertiary,False,29.592000000000002,"LINESTRING (46.6494274 34.7179565, 46.649479 34.7179435, 46.6495329 34.7179449, 46.6495835 34.7179604, 46.6496253 34.7179884, 46.6496539 34.718026, 46.6496663 34.7180692)",roundabout,
203090134,False,,پاسداران,tertiary,False,69.003,"LINESTRING (46.6504926 34.7181704, 46.6512413 34.7182502)",,
203090146,False,,,residential,False,32.821,"LINESTRING (46.6504926 34.7181704, 46.6505513 34.7178792)",,
203090134,False,,پاسداران,tertiary,True,76.357,"LINESTRING (46.6504926 34.7181704, 46.6498325 34.7180882, 46.6496663 34.7180692)",,
203090149,False,,,residential,False,84.492,"LINESTRING (46.6467583 34.7173166, 46.6458484 34.7171824)",,
203090139,True,,,secondary,False,35.351,"LINESTRING (46.6467583 34.7173166, 46.6468444 34.717271, 46.6471234 34.7173161)",,
625275838,False,,تندرستی,residential,True,65.87299999999999,"LINESTRING (46.6467583 34.7173166, 46.6465959 34.7173695, 46.6465144 34.7178133)",,
203090148,False,,تختی,tertiary,False,24.501,"LINESTRING (46.6471234 34.7173161, 46.6471713 34.7170993)",,
203090139,True,,,secondary,False,77.342,"LINESTRING (46.6471234 34.7173161, 46.6476736 34.7174374, 46.6478022 34.7174531, 46.6479486 34.7174585)",,
625275526,False,,شهید نادر احمدی,residential,False,11.547,"LINESTRING (46.6479486 34.7174585, 46.6479269 34.7175608)",,
203090139,True,,,secondary,False,34.921,"LINESTRING (46.6479486 34.7174585, 46.648125 34.7174265, 46.6482985 34.7173424)",,
325604592,False,,غزالی,residential,True,50.856,"LINESTRING (46.6482985 34.7173424, 46.6483938 34.7168918)",,
203090139,True,,,secondary,False,65.458,"LINESTRING (46.6482985 34.7173424, 46.6487347 34.7171187, 46.6489029 34.7170267)",,
1162476011,False,,شهید محمد علی ویسی,residential,False,106.614,"LINESTRING (46.6482985 34.7173424, 46.6476931 34.7171903, 46.6471713 34.7170993)",,
203090140,True,,,secondary,False,70.22,"LINESTRING (46.6507455 34.7161315, 46.6501002 34.7164742)",,
203090146,False,,,residential,True,23.623,"LINESTRING (46.6507455 34.7161315, 46.6509777 34.7162248)",,
625275521,False,,,residential,True,104.229,"LINESTRING (46.6481972 34.7175154, 46.6493144 34.7177034)",,
