osmid,oneway,name,highway,reversed,length,geometry,maxspeed,lanes,tunnel,ref,junction,bridge
266282746,True,,secondary,False,109.376,"LINESTRING (51.0038349 35.7885668, 51.0037837 35.7885449, 51.003402 35.7887396, 51.0030305 35.7888821, 51.0027465 35.7889402)",50,,,,,
266283772,True,شهدای آخوندی,secondary,False,56.007,"LINESTRING (51.0024741 35.7887964, 51.0024166 35.7887123, 51.0023583 35.788634, 51.0022624 35.7885356, 51.0021464 35.7884453, 51.0020946 35.7884022)",50,,,,,
599527549,True,میدان مترو,secondary,False,22.619,"LINESTRING (51.0024741 35.7887964, 51.0024796 35.7887628, 51.0024942 35.7887311, 51.0025171 35.7887027, 51.0025472 35.7886792, 51.002583 35.7886616, 51.0026227 35.788651)",30,,,,roundabout,
599527549,True,میدان مترو,secondary,False,10.542,"LINESTRING (51.0028305 35.7888745, 51.0027865 35.7889126, 51.0027465 35.7889402)",30,,,,roundabout,
609591552,True,لقمان حکیم,secondary,False,32.426,"LINESTRING (51.0013147 35.7900286, 51.0012695 35.7897393)",40,,,,,
266285620,False,لقمان حکیم,tertiary,False,220.187,"LINESTRING (51.0013147 35.7900286, 51.001179 35.7902484, 51.0011219 35.7903131, 51.0010701 35.7903648, 51.0010076 35.7904153, 51.0009239 35.7904778, 51.0007435 35.7905758, 51.0006564 35.790615, 51.0005759 35.7906455, 51.0004786 35.7906635, 51.0003885 35.7906705, 51.0001685 35.7906736, 51.000011 35.7906706, 50.9998102 35.7906767, 50.9993752 35.7907021, 50.9992299 35.7907065)",40,,,,,
9218999,True,جاده ملارد,trunk,False,168.397,"LINESTRING (51.0043232 35.7881519, 51.0049882 35.7872898, 51.0052855 35.7868547)",60,2,,,,
480914853,True,,trunk_link,False,66.114,"LINESTRING (51.0060422 35.7863547, 51.0060155 35.7864218, 51.0059936 35.7864658, 51.0059551 35.7865062, 51.0058733 35.7865394, 51.0057904 35.7865411, 51.0057153 35.7865199, 51.0056606 35.7864827, 51.0056255 35.7864358, 51.0056116 35.7863967, 51.0055988 35.7863314)",,,,,,
1037470497,True,جاده ملارد,trunk,False,108.149,"LINESTRING (51.0060422 35.7863547, 51.0060405 35.7865987, 51.0060333 35.7867475, 51.0060006 35.7868778, 51.0059413 35.7869771, 51.0058962 35.7870174, 51.0058263 35.787059, 51.0057595 35.7870903, 51.0055904 35.7871486)",60,,,,,
9218999,True,جاده ملارد,trunk,False,67.336,"LINESTRING (51.0039068 35.7886545, 51.0042105 35.7882895, 51.0043232 35.7881519)",60,2,,,,
266282746,True,,secondary,False,12.775,"LINESTRING (51.0039068 35.7886545, 51.0038889 35.7885916, 51.0038349 35.7885668)",50,,,,,
266284262,True,بلوار آخوندی -- ‫بلوار شورا,secondary,False,19.876,"LINESTRING (50.9991899 35.7860945, 50.9990336 35.7859685)",50,2,,,,
317586047,False,مرداد,tertiary,True,140.077,"LINESTRING (50.9973244 35.7844776, 50.9983999 35.7835689)",30,,,,,
1028844709,True,بلوار آخوندی -- ‫بلوار شورا,secondary,False,228.11899999999997,"LINESTRING (50.9973244 35.7844776, 50.9979502 35.7849811, 50.9985685 35.7854578, 50.9991303 35.7859136)",50,1,,,,
266284262,True,بلوار آخوندی -- ‫بلوار شورا,secondary,False,109.384,"LINESTRING (50.9990336 35.7859685, 50.9981551 35.7852904)",50,2,,,,
384967865,False,شهید احمدی,residential,False,138.101,"LINESTRING (50.9990336 35.7859685, 50.9983101 35.7862878, 50.99768 35.7865486)",30,,,,,
266284262,True,بلوار آخوندی -- ‫بلوار شورا,secondary,False,73.005,"LINESTRING (50.9997915 35.7865337, 50.9991899 35.7860945)",50,2,,,,
266284267,True,بلوار استقلال,tertiary,False,40.902,"LINESTRING (50.9997915 35.7865337, 50.9996114 35.7864699, 50.9995081 35.7864796, 50.9993797 35.786547)",40,2,,,,
266284268,True,بلوار استقلال,tertiary,False,49.971000000000004,"LINESTRING (50.9992361 35.7865112, 50.9992902 35.7864139, 50.9993113 35.7863287, 50.9992814 35.7862342, 50.9991899 35.7860945)",40,2,,,,
266284269,True,,tertiary_link,False,29.616,"LINESTRING (50.9992361 35.7865112, 50.9993187 35.7864464, 50.9993524 35.7864349, 50.9993878 35.7864492, 50.9994125 35.7864736, 50.999409 35.7865052, 50.9993797 35.786547)",,,,,,
386752677,True,بلوار بنفشه شرقی,tertiary,False,73.12100000000001,"LINESTRING (51.0052864 35.7836314, 51.005098 35.7835096, 51.0048439 35.783313, 51.0046845 35.7831917)",30,,,,,
460215800,False,بلوار شمالی بنفشه,tertiary,True,76.882,"LINESTRING (51.0052864 35.7836314, 51.0053591 35.7838089, 51.0053586 35.7839542, 51.0050554 35.7842158)",40,,,,,
845576484,True,,motorway_link,False,104.125,"LINESTRING (51.0041865 35.7908494, 51.0030355 35.7909214)",60,4,,,,
9216804,True,,trunk_link,False,262.29100000000005,"LINESTRING (51.0030355 35.7909214, 51.0027669 35.7909671, 51.0026344 35.7909933, 51.0025168 35.7910343, 51.0024453 35.7910749, 51.0023949 35.791116, 51.0023503 35.7911683, 51.0023215 35.7912094, 51.0022959 35.7912625, 51.0022841 35.7913223, 51.0022846 35.7913776, 51.0022983 35.7914237, 51.0023199 35.7914809, 51.0023455 35.7915347, 51.0023841 35.79159, 51.002433 35.7916391, 51.0024872 35.7916754, 51.0025405 35.7916995, 51.0026058 35.7917193, 51.0026713 35.7917345, 51.0027369 35.7917409, 51.0028112 35.7917382, 51.0028747 35.7917318, 51.0029449 35.7917146, 51.0030146 35.7916887, 51.0030875 35.7916525, 51.0031408 35.7916162, 51.0031857 35.7915738, 51.0032234 35.7915226, 51.0032584 35.791454, 51.0032769 35.7913924, 51.0032909 35.7912848, 51.0033491 35.7910651)",,,,,,
868727027,True,,motorway_link,False,281.745,"LINESTRING (51.0030355 35.7909214, 51.0027208 35.7909322, 51.0016216 35.7909968, 50.999915 35.7909912)",60,4,,,,
518951658,True,آزادراه شهید فلاحی,motorway,False,234.825,"LINESTRING (50.999915 35.7909912, 50.999739 35.791, 50.9989687 35.7910387, 50.9984622 35.7910754, 50.9973181 35.7911398)",100,3,,2,,
480914851,True,,motorway_link,False,107.254,"LINESTRING (51.002627 35.7905229, 51.0038119 35.7904418)",,2,,,,
386894575,True,بلوار بنفشه,secondary,False,11.889,"LINESTRING (50.9996093 35.7826215, 50.9997106 35.7826899)",50,,,,,
460215518,False,,tertiary,False,10.367,"LINESTRING (50.9996093 35.7826215, 50.9995037 35.7826583)",,,,,,
481798008,False,,tertiary_link,False,7.449,"LINESTRING (51.0040239 35.782675, 51.0040854 35.7826303)",,,,,,
386894575,True,بلوار بنفشه,secondary,False,102.253,"LINESTRING (50.9997106 35.7826899, 51.0005339 35.783322)",50,,,,,
465571098,False,,tertiary,False,9.403,"LINESTRING (50.9997106 35.7826899, 50.9996326 35.782746)",50,,,,,
317586049,False,تیر,residential,False,145.524,"LINESTRING (51.0001784 35.7831739, 50.9990385 35.7841)",30,,,,,
462952842,True,بلوار بنفشه,secondary,False,68.468,"LINESTRING (51.0001784 35.7831739, 50.9996326 35.782746)",50,,,,,
386752677,True,بلوار بنفشه شرقی,tertiary,False,82.777,"LINESTRING (51.0046845 35.7831917, 51.0040239 35.782675)",30,,,,,
813769394,False,,tertiary_link,False,7.051,"LINESTRING (51.0046845 35.7831917, 51.0047403 35.7831473)",,,,,,
386894575,True,بلوار بنفشه,secondary,False,86.436,"LINESTRING (51.0005339 35.783322, 51.0012273 35.7838585)",50,,,,,
317586043,False,خرداد,residential,False,146.081,"LINESTRING (51.0007551 35.783625, 50.9996287 35.7845689)",30,,,,,
462952842,True,بلوار بنفشه,secondary,False,72.265,"LINESTRING (51.0007551 35.783625, 51.0001784 35.7831739)",50,,,,,
317586050,False,بن بست سوم,residential,True,252.021,"LINESTRING (51.0018617 35.7843819, 51.0038294 35.7827729)",30,,,,,
386894575,True,بلوار بنفشه,secondary,False,24.523,"LINESTRING (51.0018617 35.7843819, 51.0020569 35.7845354)",50,,,,,
317586048,False,بن بست چهارم,residential,False,244.339,"LINESTRING (51.0026309 35.7849609, 51.0044753 35.7833516)",30,,,,,
386894575,True,بلوار بنفشه,secondary,False,48.273,"LINESTRING (51.0026309 35.7849609, 51.0030521 35.7852287)",50,,,,,
324018866,False,کشتارگاه,residential,False,153.782,"LINESTRING (50.9992299 35.7907065, 50.9985216 35.7894485)",30,,,,,
266285620,False,لقمان حکیم,tertiary,False,170.567,"LINESTRING (50.9992299 35.7907065, 50.9984343 35.7907718, 50.9973455 35.7908328)",40,,,,,
266285620,False,لقمان حکیم,tertiary,True,220.187,"LINESTRING (50.9992299 35.7907065, 50.9993752 35.7907021, 50.9998102 35.7906767, 51.000011 35.7906706, 51.0001685 35.7906736, 51.0003885 35.7906705, 51.0004786 35.7906635, 51.0005759 35.7906455, 51.0006564 35.790615, 51.0007435 35.7905758, 51.0009239 35.7904778, 51.0010076 35.7904153, 51.0010701 35.7903648, 51.0011219 35.7903131, 51.001179 35.7902484, 51.0013147 35.7900286)",40,,,,,
324018866,False,کشتارگاه,residential,True,142.099,"LINESTRING (50.9978333 35.788299, 50.9985216 35.7894485)",30,,,,,
266285620,False,لقمان حکیم,tertiary,True,170.567,"LINESTRING (50.9973455 35.7908328, 50.9984343 35.7907718, 50.9992299 35.7907065)",40,,,,,
370529274,False,اردیبهشت,residential,False,146.296,"LINESTRING (51.0013715 35.7841004, 51.000228 35.7850334)",30,,,,,
462952842,True,بلوار بنفشه,secondary,False,28.368,"LINESTRING (51.0013715 35.7841004, 51.0011379 35.7839296)",50,,,,,
370529274,False,اردیبهشت,residential,False,73.735,"LINESTRING (51.000228 35.7850334, 50.9996456 35.7854987)",30,,,,,
370529274,False,اردیبهشت,residential,True,146.296,"LINESTRING (51.000228 35.7850334, 51.0013715 35.7841004)",30,,,,,
751969157,False,,residential,False,78.759,"LINESTRING (51.000228 35.7850334, 51.000858 35.7855238)",30,,,,,
751969157,False,,residential,True,74.767,"LINESTRING (51.000228 35.7850334, 50.9996287 35.7845689)",30,,,,,
266284268,True,بلوار استقلال,tertiary,False,145.71,"LINESTRING (50.99768 35.7865486, 50.9979632 35.7865569, 50.9988064 35.786636, 50.9989914 35.7866359, 50.9990675 35.7866258, 50.9991339 35.7865918, 50.9992361 35.7865112)",40,2,,,,
384967865,False,شهید احمدی,residential,True,138.101,"LINESTRING (50.99768 35.7865486, 50.9983101 35.7862878, 50.9990336 35.7859685)",30,,,,,
421469504,True,میدان بنفشه,secondary,False,80.22200000000001,"LINESTRING (51.0032716 35.7856905, 51.0031233 35.7857942, 51.0030663 35.7857884, 51.0029783 35.7857437, 51.0029049 35.7856294, 51.0028937 35.7854789, 51.0029203 35.7853283)",30,,,,roundabout,
462950393,True,,residential,False,53.004999999999995,"LINESTRING (51.0038467 35.7856288, 51.0035713 35.7856201, 51.0032716 35.7856905)",30,,,,,
518131252,False,زنبق,residential,False,187.423,"LINESTRING (51.0038467 35.7856288, 51.0043878 35.7857426, 51.0047398 35.7857831, 51.0049461 35.7857274, 51.0055652 35.7851473)",30,,,,,
1037470497,True,جاده ملارد,trunk,False,15.496,"LINESTRING (51.0055904 35.7871486, 51.0054576 35.787237)",60,,,,,
206948857,True,,trunk_link,False,163.684,"LINESTRING (51.0052138 35.7874505, 51.0052014 35.7876083, 51.0051952 35.7876937, 51.0051916 35.787766, 51.0051919 35.7878598, 51.0051963 35.787926, 51.0052128 35.7879816, 51.005234 35.7880359, 51.0052706 35.7880992, 51.0053294 35.7881696, 51.0053976 35.7882444, 51.0054941 35.7883354, 51.0056274 35.7884685, 51.005855 35.7887567)",,,,,,
1037470497,True,جاده ملارد,trunk,False,172.494,"LINESTRING (51.0052138 35.7874505, 51.005004 35.787632, 51.0048255 35.7878514, 51.0046645 35.7880596, 51.0041424 35.788731)",60,,,,,
481169887,True,,secondary_link,False,232.31900000000002,"LINESTRING (50.9999753 35.7864856, 51.00057 35.7869247, 51.0006181 35.7869779, 51.000638 35.7870174, 51.000634 35.7870631, 51.0005844 35.7870979, 51.0004851 35.7871371, 51.0003832 35.7871556, 51.0003403 35.7871523, 51.0002563 35.7871155, 50.9997984 35.7867394, 50.9995879 35.786577, 50.9994631 35.7865349, 50.9993797 35.786547)",,,,,,
100291315,True,فروردین ۱۲,tertiary,False,122.123,"LINESTRING (50.9999085 35.7863067, 51.000858 35.7855238)",40,,,,,
462952842,True,بلوار بنفشه,secondary,False,15.176,"LINESTRING (50.9996326 35.782746, 50.9995037 35.7826583)",50,,,,,
465571098,False,,tertiary,True,9.403,"LINESTRING (50.9996326 35.782746, 50.9997106 35.7826899)",50,,,,,
"[206947820, 9218999]",True,"['پل فردیس', 'جاده ملارد']",trunk,False,104.61200000000001,"LINESTRING (51.0033491 35.7910651, 51.003271 35.7904084, 51.0032324 35.7901291)",60,2,,,,yes
480914852,True,,trunk_link,False,209.54600000000002,"LINESTRING (51.0038119 35.7904418, 51.0041166 35.7903733, 51.00427 35.7903313, 51.0043565 35.790292, 51.0044054 35.7902525, 51.0044443 35.7902055, 51.0044677 35.7901424, 51.0044852 35.790082, 51.0044844 35.7900234, 51.0044705 35.7899643, 51.0044457 35.7899023, 51.0044048 35.7898458, 51.0043406 35.7897953, 51.0042454 35.7897498, 51.0041729 35.7897358, 51.0040811 35.7897302, 51.0040134 35.7897401, 51.0039387 35.7897629, 51.0038722 35.7897953, 51.0038169 35.7898299, 51.003782 35.7898677, 51.0037448 35.789912, 51.0037177 35.7899551, 51.0036961 35.7900035, 51.0036151 35.7901798)",,,,,,
705848729,True,,motorway_link,False,182.334,"LINESTRING (51.0038119 35.7904418, 51.00434 35.7904184, 51.0058311 35.7903639)",,2,,,,
60788428,True,خروجی تهران,trunk_link,False,169.48000000000002,"LINESTRING (51.0058311 35.7903639, 51.0067796 35.7903396, 51.0077096 35.7903448)",,,,,,
9218999,True,جاده ملارد,trunk,False,58.82599999999999,"LINESTRING (51.0055988 35.7863314, 51.0057102 35.7861321, 51.0057797 35.7859883, 51.0058331 35.7858387)",60,2,,,,
462952841,True,فروردین ۱۲,tertiary,False,256.41700000000003,"LINESTRING (51.0019996 35.7847285, 51.0009762 35.7855702, 51.0000033 35.7863702)",40,,,,,
"[206947821, 206947807]",True,,"['trunk_link', 'trunk']",False,169.44500000000002,"LINESTRING (51.0022764 35.7894007, 51.0024925 35.7893136, 51.00269 35.7892424, 51.0029245 35.7891409, 51.0030849 35.7890603, 51.0032022 35.7889932, 51.0033253 35.7889179, 51.0034382 35.7888419, 51.0036327 35.788697, 51.0038349 35.7885668)",,,yes,,,
867990503,True,,trunk_link,False,173.58100000000002,"LINESTRING (51.0022764 35.7894007, 51.0025614 35.7893925, 51.0026941 35.7893681, 51.0029371 35.7892653, 51.003408 35.7889988, 51.0039068 35.7886545)",,,,,,
386894575,True,بلوار بنفشه,secondary,False,59.111,"LINESTRING (51.0021439 35.7846052, 51.0026309 35.7849609)",50,,,,,
481170659,True,,tertiary,False,10.013,"LINESTRING (51.0021439 35.7846052, 51.0020672 35.7846703)",50,,,,,
421469504,True,میدان بنفشه,secondary,False,4.646,"LINESTRING (51.0037673 35.7853039, 51.0037312 35.7853337)",30,,,,roundabout,
460215800,False,بلوار شمالی بنفشه,tertiary,False,167.752,"LINESTRING (51.0037673 35.7853039, 51.0046461 35.784569, 51.0050554 35.7842158)",40,,,,,
100291315,True,فروردین ۱۲,tertiary,False,9.92,"LINESTRING (51.0019011 35.7846637, 51.0019772 35.7845993)",40,,,,,
481171463,True,,tertiary_link,False,13.640999999999998,"LINESTRING (51.0019011 35.7846637, 51.0019387 35.7846607, 51.0019732 35.7846732, 51.0019955 35.784698, 51.0019996 35.7847285)",,,,,,
421469504,True,میدان بنفشه,secondary,False,67.93799999999999,"LINESTRING (51.0030521 35.7852287, 51.0031184 35.7852168, 51.0033679 35.7851844, 51.0035035 35.7851944, 51.0036169 35.7852379, 51.0037673 35.7853039)",30,,,,roundabout,
462952841,True,فروردین ۱۲,tertiary,False,8.892,"LINESTRING (51.0020672 35.7846703, 51.0019996 35.7847285)",40,,,,,
462952840,True,بلوارغربی,secondary,False,11.324,"LINESTRING (51.0020672 35.7846703, 51.002018 35.7846315, 51.0019772 35.7845993)",50,,,,,
599527549,True,میدان مترو,secondary,False,23.396,"LINESTRING (51.0026227 35.788651, 51.0026658 35.7886478, 51.0027086 35.7886526, 51.0027489 35.7886653, 51.0027845 35.7886852, 51.0028136 35.7887112, 51.0028345 35.7887418)",30,,,,roundabout,
481798008,False,,tertiary_link,True,7.449,"LINESTRING (51.0040854 35.7826303, 51.0040239 35.782675)",,,,,,
481798011,True,بلوار بنفشه شرقی,tertiary,False,82.431,"LINESTRING (51.0040854 35.7826303, 51.0047403 35.7831473)",30,,,,,
483743340,False,گلستان ۲,residential,False,85.23,"LINESTRING (51.0052542 35.782551, 51.0061977 35.7825102)",30,,,,,
483743340,False,گلستان ۲,residential,True,85.23,"LINESTRING (51.0061977 35.7825102, 51.0052542 35.782551)",30,,,,,
1037470497,True,جاده ملارد,trunk,False,32.36,"LINESTRING (51.0054576 35.787237, 51.0052138 35.7874505)",60,,,,,
490460010,False,یاس ۱,residential,False,161.427,"LINESTRING (51.0054576 35.787237, 51.005701 35.7874247, 51.005819 35.7874899, 51.0058813 35.7875059, 51.0059585 35.7875073, 51.0071118 35.787355)",40,,,,,
598624002,False,یاس,residential,False,71.37,"LINESTRING (51.0071118 35.787355, 51.0068891 35.7879709)",40,,,,,
619390322,False,,residential,False,45.505,"LINESTRING (51.0071118 35.787355, 51.0076013 35.787256)",,,,,,
1037470496,False,یاس,residential,True,136.602,"LINESTRING (51.0071118 35.787355, 51.0066598 35.7861825)",30,,,,,
490460010,False,یاس ۱,residential,True,161.427,"LINESTRING (51.0071118 35.787355, 51.0059585 35.7875073, 51.0058813 35.7875059, 51.005819 35.7874899, 51.005701 35.7874247, 51.0054576 35.787237)",40,,,,,
598624002,False,یاس,residential,True,114.467,"LINESTRING (51.0065654 35.7889662, 51.0066592 35.7886562, 51.0068891 35.7879709)",40,,,,,
599527549,True,میدان مترو,secondary,False,15.068,"LINESTRING (51.0028345 35.7887418, 51.0028479 35.788787, 51.0028439 35.7888334, 51.0028305 35.7888745)",30,,,,roundabout,
813602097,True,,tertiary,False,84.994,"LINESTRING (51.0028345 35.7887418, 51.0031231 35.7886677, 51.0035754 35.7884614, 51.003693 35.7884394)",40,,,,,
683647243,True,,tertiary,False,27.6,"LINESTRING (51.0040538 35.7882696, 51.0043232 35.7881519)",40,,,,,
206948864,True,مترو,tertiary,False,328.50600000000003,"LINESTRING (51.0040538 35.7882696, 51.0041557 35.7880814, 51.0041908 35.7879524, 51.0042233 35.7878387, 51.0042208 35.7877351, 51.0042381 35.7875486, 51.0042601 35.7874482, 51.0042853 35.7873766, 51.0043437 35.7872703, 51.0044786 35.7871561, 51.0045496 35.7870752, 51.0047771 35.7867829, 51.004975 35.7865183, 51.0051174 35.7862758, 51.005167 35.7862108, 51.0052649 35.7861328, 51.0053954 35.786058, 51.0055485 35.7859905, 51.005708 35.7859116, 51.0058331 35.7858387)",40,,,,,
813602096,False,,tertiary,False,37.625,"LINESTRING (51.0040538 35.7882696, 51.0039053 35.7883403, 51.003693 35.7884394)",40,,,,,
"[705842676, 705842677, 9218999]",True,جاده ملارد,trunk,False,280.38700000000006,"LINESTRING (51.0058331 35.7858387, 51.0058713 35.7856803, 51.0058897 35.7855001, 51.0059596 35.7851157, 51.0060454 35.7848054, 51.0061796 35.7842274, 51.0061988 35.784036, 51.0062046 35.7839779, 51.0062347 35.7835042, 51.0062405 35.7833443)",60,2,yes,,,
481171720,True,شهدای آخوندی,secondary,False,53.372,"LINESTRING (51.0021689 35.7883444, 51.0024066 35.7885241, 51.0024679 35.7885598, 51.0026227 35.788651)",50,,,,,
1037470497,True,جاده ملارد,trunk,False,61.32199999999999,"LINESTRING (51.0061001 35.7858064, 51.0060662 35.785977, 51.0060409 35.7862091, 51.0060391 35.7862981, 51.0060422 35.7863547)",60,,,,,
508248467,False,یاس,residential,True,29.467,"LINESTRING (51.0064309 35.7855666, 51.0063254 35.7853158)",30,,,,,
1037470496,False,یاس,residential,False,71.53,"LINESTRING (51.0064309 35.7855666, 51.0066598 35.7861825)",30,,,,,
508248468,True,,residential,False,40.982,"LINESTRING (51.0064309 35.7855666, 51.0062794 35.785631, 51.0062164 35.7856748, 51.0061682 35.785718, 51.0061001 35.7858064)",30,,,,,
508248467,False,یاس,residential,False,29.467,"LINESTRING (51.0063254 35.7853158, 51.0064309 35.7855666)",30,,,,,
508248469,False,,residential,False,138.519,"LINESTRING (51.0063254 35.7853158, 51.0066747 35.7852162, 51.0077665 35.7848856)",30,,,,,
508248469,False,,residential,True,138.519,"LINESTRING (51.0077665 35.7848856, 51.0066747 35.7852162, 51.0063254 35.7853158)",30,,,,,
513084411,False,میرباقری,residential,False,67.158,"LINESTRING (51.0054961 35.7833345, 51.0062405 35.7833443)",30,,,,,
306237170,True,جاده ملارد,trunk,False,144.916,"LINESTRING (51.0064143 35.783822, 51.0063799 35.7842008, 51.006305 35.7848378, 51.0062375 35.785116)",60,,,,,
306237170,True,جاده ملارد,trunk,False,181.256,"LINESTRING (51.0063695 35.7821929, 51.0064163 35.7831628, 51.0064254 35.7833503, 51.0064143 35.783822)",60,,,,,
837952698,False,اردیبهشت,residential,True,46.715,"LINESTRING (50.9991303 35.7859136, 50.9994994 35.7856189)",30,,,,,
481169887,True,,secondary_link,False,76.656,"LINESTRING (50.9991303 35.7859136, 50.9993533 35.7860189, 50.9997929 35.7863403)",,,,,,
