osmid,ref,name,highway,junction,oneway,reversed,length,geometry,maxspeed,bridge
499308872,,ادینه هفتم,residential,,False,False,58.721000000000004,"LINESTRING (49.947014 37.4191964, 49.9469088 37.4190938, 49.9464843 37.4188865)",30,
499266880,,طبخ کار,residential,,False,False,51.854,"LINESTRING (49.9463287 37.4204626, 49.9458018 37.4206684)",30,
499266880,,طبخ کار,residential,,False,True,67.153,"LINESTRING (49.9463287 37.4204626, 49.9470544 37.420643)",30,
1071674124,,طبخ کار ششم,residential,,False,False,67.82,"LINESTRING (49.9463287 37.4204626, 49.9464432 37.4198595)",30,
499266880,,طبخ کار,residential,,False,True,56.495,"LINESTRING (49.9489195 37.4205859, 49.9495588 37.4206045)",30,
499266806,,شفیع پور,residential,,False,False,93.10900000000001,"LINESTRING (49.9489195 37.4205859, 49.9488993 37.4202951, 49.9488586 37.4200068, 49.9487767 37.4197592)",30,
499266812,,شفیع پور,residential,,False,True,134.445,"LINESTRING (49.9489195 37.4205859, 49.9488111 37.4213342, 49.9487922 37.4214521, 49.9488266 37.4215567, 49.9489183 37.4217737)",30,
499266880,,طبخ کار,residential,,False,False,71.783,"LINESTRING (49.9489195 37.4205859, 49.9483862 37.4205928, 49.9481082 37.4206156)",30,
121853703,,فلسطین شمالی,secondary,,False,False,163.694,"LINESTRING (49.9495588 37.4206045, 49.9490644 37.4191857)",,
121853703,,فلسطین شمالی,secondary,,False,True,155.906,"LINESTRING (49.9495588 37.4206045, 49.9500497 37.4219513)",,
499266880,,طبخ کار,residential,,False,False,56.495,"LINESTRING (49.9495588 37.4206045, 49.9489195 37.4205859)",30,
499266905,,فرزادتیرماهی,unclassified,,False,False,87.61200000000001,"LINESTRING (49.9495588 37.4206045, 49.9496613 37.4205356, 49.949943 37.4205172, 49.9502114 37.4204793, 49.9505121 37.4204528)",,
499266880,,طبخ کار,residential,,False,False,67.153,"LINESTRING (49.9470544 37.420643, 49.9463287 37.4204626)",30,
499266880,,طبخ کار,residential,,False,True,15.835,"LINESTRING (49.9470544 37.420643, 49.9472337 37.4206418)",30,
499266807,,سامان,residential,,False,False,149.149,"LINESTRING (49.9470544 37.420643, 49.9472303 37.4211779, 49.9472299 37.4213735, 49.9470944 37.4215965, 49.9469891 37.4219315)",30,
499266880,,طبخ کار,residential,,False,True,80.413,"LINESTRING (49.9446504 37.4214429, 49.9453875 37.4210183)",30,
1051466624,,میدان کتاب,residential,roundabout,True,False,7.9190000000000005,"LINESTRING (49.9446504 37.4214429, 49.9446713 37.4214744, 49.9446725 37.42151)",,
249790581,,فلسطین جنوبی,secondary,,True,False,104.669,"LINESTRING (49.9480186 37.4155429, 49.9480552 37.4151371, 49.9480917 37.4148828, 49.9480309 37.4146085)",,
521147397,,اسماعیلیان,residential,,False,False,57.038,"LINESTRING (49.9480186 37.4155429, 49.9478764 37.4155396, 49.9477243 37.4155508, 49.9475367 37.4155733, 49.9473806 37.4156049)",30,
249790581,,فلسطین جنوبی,secondary,,True,False,23.562,"LINESTRING (49.9486957 37.4176426, 49.9487038 37.4178544)",,
499266796,,فلسطین سوم,residential,,False,False,250.72400000000002,"LINESTRING (49.9486957 37.4176426, 49.9491906 37.4175732, 49.9501024 37.4175794, 49.950757 37.4176048, 49.9510009 37.4175215, 49.9511297 37.4174917, 49.9512025 37.4175277, 49.9513745 37.417707)",30,
249790581,,فلسطین جنوبی,secondary,,True,False,23.245,"LINESTRING (49.9482598 37.4167655, 49.948193 37.4165633)",,
499266798,,ادینه,tertiary,,False,False,54.897,"LINESTRING (49.9482598 37.4167655, 49.9476421 37.4168207)",,
499266798,,ادینه,tertiary,,False,False,4.432,"LINESTRING (49.9461839 37.4168904, 49.9461349 37.416899)",,
521147407,,,residential,,False,False,16.838,"LINESTRING (49.9461839 37.4168904, 49.9461666 37.4167396)",30,yes
499266798,,ادینه,tertiary,,False,True,129.058,"LINESTRING (49.9461839 37.4168904, 49.9473506 37.4168468, 49.9476421 37.4168207)",,
499266800,,کیهان رضایی,residential,,False,True,82.787,"LINESTRING (49.9507897 37.4212823, 49.9508336 37.4205386)",30,
499266905,,فرزادتیرماهی,unclassified,,False,True,14.425,"LINESTRING (49.9509936 37.4205647, 49.9508336 37.4205386)",,
499266801,,سیاوش باقری,residential,,False,True,188.137,"LINESTRING (49.9509936 37.4205647, 49.9509833 37.420151, 49.9507984 37.4197119, 49.9504083 37.4189579)",30,
499266905,,فرزادتیرماهی,unclassified,,False,False,134.827,"LINESTRING (49.9509936 37.4205647, 49.9511645 37.4206389, 49.951294 37.4207065, 49.9514075 37.4207483, 49.9515764 37.4207909, 49.9518205 37.4208303, 49.9524278 37.4209496)",,
499266802,,رز,residential,,False,True,146.59300000000002,"LINESTRING (49.9518353 37.4199079, 49.9518165 37.4194627, 49.9514329 37.4186447)",30,
1071772999,,محمدپور,residential,,False,False,48.592,"LINESTRING (49.9514329 37.4186447, 49.9518818 37.418392)",30,
499266802,,رز,residential,,False,False,146.59300000000002,"LINESTRING (49.9514329 37.4186447, 49.9518165 37.4194627, 49.9518353 37.4199079)",30,
"[1071773000, 499266803]",,"['شورا', 'محمدپور']",residential,,False,False,97.18900000000001,"LINESTRING (49.9514329 37.4186447, 49.9511459 37.418747, 49.9507356 37.4188876, 49.9504451 37.41895, 49.9504083 37.4189579)",30,
499266803,,شورا,residential,,False,False,38.02,"LINESTRING (49.9504083 37.4189579, 49.9499792 37.4189856)",30,
499266801,,سیاوش باقری,residential,,False,False,188.137,"LINESTRING (49.9504083 37.4189579, 49.9507984 37.4197119, 49.9509833 37.420151, 49.9509936 37.4205647)",30,
"[1071773000, 499266803]",,"['شورا', 'محمدپور']",residential,,False,True,97.189,"LINESTRING (49.9504083 37.4189579, 49.9504451 37.41895, 49.9507356 37.4188876, 49.9511459 37.418747, 49.9514329 37.4186447)",30,
499266803,,شورا,residential,,False,True,79.609,"LINESTRING (49.9490778 37.4189929, 49.9499792 37.4189856)",30,
499266912,,فلسطین شمالی,secondary,,True,False,12.669,"LINESTRING (49.9490778 37.4189929, 49.9490489 37.4191045)",,
499266803,,شورا,residential,,False,False,79.609,"LINESTRING (49.9499792 37.4189856, 49.9490778 37.4189929)",30,
499266803,,شورا,residential,,False,True,38.02,"LINESTRING (49.9499792 37.4189856, 49.9504083 37.4189579)",30,
1071773001,,بن بست اول,unclassified,,False,False,45.546,"LINESTRING (49.9499792 37.4189856, 49.9500608 37.4191446, 49.9501106 37.4193792)",,
499266804,,فرعی اول,residential,,False,False,50.511,"LINESTRING (49.9475074 37.4196144, 49.9470479 37.4193439)",30,
499266805,,شفیع پور اول,residential,,False,False,57.03,"LINESTRING (49.9475074 37.4196144, 49.9471146 37.4197205, 49.9468859 37.4197457)",30,
499266805,,شفیع پور اول,residential,,False,True,118.03500000000001,"LINESTRING (49.9475074 37.4196144, 49.9478087 37.4196076, 49.9480794 37.4195571, 49.9482894 37.4195968, 49.9485461 37.4196321, 49.9487767 37.4197592)",30,
121853703,,فلسطین شمالی,secondary,,False,False,9.132,"LINESTRING (49.9490644 37.4191857, 49.9490489 37.4191045)",,
121853703,,فلسطین شمالی,secondary,,False,True,163.694,"LINESTRING (49.9490644 37.4191857, 49.9495588 37.4206045)",,
499266806,,شفیع پور,residential,,False,True,75.39699999999999,"LINESTRING (49.9490644 37.4191857, 49.9490082 37.4191879, 49.9488741 37.4192667, 49.9488232 37.4193882, 49.9487968 37.4195857, 49.9487767 37.4197592)",30,
499266794,,رز هفت,residential,,False,True,154.57,"LINESTRING (49.9540544 37.4167623, 49.9541752 37.4172683, 49.9543663 37.4181301)",30,
801776317,,,residential,,False,True,62.706999999999994,"LINESTRING (49.9540544 37.4167623, 49.9539926 37.416524, 49.9539115 37.4162099)",,
499266795,,رزپنجم,residential,,False,True,135.023,"LINESTRING (49.953393 37.4170322, 49.9535341 37.417456, 49.9535624 37.4177341, 49.9535684 37.418231)",30,
1071674117,,پاسدران,residential,,False,True,69.189,"LINESTRING (49.9515428 37.4183147, 49.9513745 37.417707)",30,
499266910,,سردارسلیمانی,secondary,,True,False,95.131,"LINESTRING (49.9515428 37.4183147, 49.9518827 37.4183201, 49.9523986 37.4183201, 49.9526196 37.4183105)",80,
1071674117,,پاسدران,residential,,False,False,69.189,"LINESTRING (49.9513745 37.417707, 49.9515428 37.4183147)",30,
499266796,,فلسطین سوم,residential,,False,True,250.72400000000002,"LINESTRING (49.9513745 37.417707, 49.9512025 37.4175277, 49.9511297 37.4174917, 49.9510009 37.4175215, 49.950757 37.4176048, 49.9501024 37.4175794, 49.9491906 37.4175732, 49.9486957 37.4176426)",30,
1071674118,,فلسطین سوم,residential,,False,False,77.761,"LINESTRING (49.9513745 37.417707, 49.9519798 37.4173818, 49.9520781 37.4172921)",30,
801776049,,,residential,,False,True,59.344,"LINESTRING (49.9477208 37.4220783, 49.9478895 37.4215617)",,
499266879,,طبخ کارهفتم,residential,,False,False,155.496,"LINESTRING (49.9477208 37.4220783, 49.9479132 37.4221372, 49.9480797 37.4222112, 49.9482655 37.4223094, 49.9487343 37.4226884, 49.9490758 37.4229468)",30,
499266879,,طبخ کارهفتم,residential,,False,True,66.64699999999999,"LINESTRING (49.9477208 37.4220783, 49.9473479 37.4220019, 49.9469891 37.4219315)",30,
499266807,,سامان,residential,,False,True,149.149,"LINESTRING (49.9469891 37.4219315, 49.9470944 37.4215965, 49.9472299 37.4213735, 49.9472303 37.4211779, 49.9470544 37.420643)",30,
499266879,,طبخ کارهفتم,residential,,False,False,66.64699999999999,"LINESTRING (49.9469891 37.4219315, 49.9473479 37.4220019, 49.9477208 37.4220783)",30,
499266879,,طبخ کارهفتم,residential,,False,True,187.506,"LINESTRING (49.9469891 37.4219315, 49.9465942 37.4218427, 49.9454275 37.4213062, 49.9453875 37.4210183)",30,
499266880,,طبخ کار,residential,,False,False,80.413,"LINESTRING (49.9453875 37.4210183, 49.9446504 37.4214429)",30,
499266880,,طبخ کار,residential,,False,True,53.408,"LINESTRING (49.9453875 37.4210183, 49.9458018 37.4206684)",30,
499266879,,طبخ کارهفتم,residential,,False,False,187.506,"LINESTRING (49.9453875 37.4210183, 49.9454275 37.4213062, 49.9465942 37.4218427, 49.9469891 37.4219315)",30,
499266880,,طبخ کار,residential,,False,False,53.408,"LINESTRING (49.9458018 37.4206684, 49.9453875 37.4210183)",30,
499266880,,طبخ کار,residential,,False,True,51.854,"LINESTRING (49.9458018 37.4206684, 49.9463287 37.4204626)",30,
499309323,,طبخ کار هشتم,residential,,False,False,95.014,"LINESTRING (49.9458018 37.4206684, 49.9456208 37.4203018, 49.9455467 37.42001, 49.9455504 37.419847)",30,
1071674124,,طبخ کار ششم,residential,,False,True,67.82,"LINESTRING (49.9464432 37.4198595, 49.9463287 37.4204626)",30,
499266805,,شفیع پور اول,residential,,False,False,81.995,"LINESTRING (49.9464432 37.4198595, 49.9462063 37.4197658, 49.9455504 37.419847)",30,
499266805,,شفیع پور اول,residential,,False,True,33.694,"LINESTRING (49.9464432 37.4198595, 49.9466718 37.4198008, 49.9468062 37.4197662)",30,
343045130,,امام خمینی دوم,residential,,False,True,16.672,"LINESTRING (49.9470479 37.4193439, 49.947014 37.4191964)",30,
499266804,,فرعی اول,residential,,False,True,50.511,"LINESTRING (49.9470479 37.4193439, 49.9475074 37.4196144)",30,
343045130,,امام خمینی دوم,residential,,False,False,47.18,"LINESTRING (49.9470479 37.4193439, 49.9469483 37.4196544, 49.9468859 37.4197457)",30,
251051399,,امام خمینی,tertiary,,False,False,92.512,"LINESTRING (49.9456541 37.4194606, 49.9454811 37.4194052, 49.9450643 37.4192109, 49.9447476 37.4190474)",,
251051399,,امام خمینی,tertiary,,False,True,124.24099999999999,"LINESTRING (49.9456541 37.4194606, 49.9458204 37.4194617, 49.9460283 37.4194308, 49.9463542 37.4193583, 49.947014 37.4191964)",,
499309323,,طبخ کار هشتم,residential,,False,True,45.063,"LINESTRING (49.9456541 37.4194606, 49.9455557 37.4196134, 49.9455504 37.419847)",30,
499266902,,کارگران,residential,,False,False,14.309,"LINESTRING (49.9543146 37.4216194, 49.9541824 37.421545)",30,
1210323719,,,residential,,False,False,37.348,"LINESTRING (49.9543146 37.4216194, 49.9543469 37.4212845)",,
499297717,,یاسر,residential,,False,False,57.485,"LINESTRING (49.9505121 37.4204528, 49.9504134 37.4199418)",30,
499266905,,فرزادتیرماهی,unclassified,,False,False,30.045,"LINESTRING (49.9505121 37.4204528, 49.9505989 37.4204855, 49.9506907 37.4205092, 49.9508336 37.4205386)",,
499266905,,فرزادتیرماهی,unclassified,,False,True,87.612,"LINESTRING (49.9505121 37.4204528, 49.9502114 37.4204793, 49.949943 37.4205172, 49.9496613 37.4205356, 49.9495588 37.4206045)",,
499266800,,کیهان رضایی,residential,,False,False,82.787,"LINESTRING (49.9508336 37.4205386, 49.9507897 37.4212823)",30,
499266905,,فرزادتیرماهی,unclassified,,False,False,14.425,"LINESTRING (49.9508336 37.4205386, 49.9509936 37.4205647)",,
499266905,,فرزادتیرماهی,unclassified,,False,True,30.045,"LINESTRING (49.9508336 37.4205386, 49.9506907 37.4205092, 49.9505989 37.4204855, 49.9505121 37.4204528)",,
499266805,,شفیع پور اول,residential,,False,False,118.03500000000001,"LINESTRING (49.9487767 37.4197592, 49.9485461 37.4196321, 49.9482894 37.4195968, 49.9480794 37.4195571, 49.9478087 37.4196076, 49.9475074 37.4196144)",30,
499266806,,شفیع پور,residential,,False,False,75.39699999999999,"LINESTRING (49.9487767 37.4197592, 49.9487968 37.4195857, 49.9488232 37.4193882, 49.9488741 37.4192667, 49.9490082 37.4191879, 49.9490644 37.4191857)",30,
499266806,,شفیع پور,residential,,False,True,93.10900000000001,"LINESTRING (49.9487767 37.4197592, 49.9488586 37.4200068, 49.9488993 37.4202951, 49.9489195 37.4205859)",30,
499266809,,بن بست یک,residential,,False,True,32.37,"LINESTRING (49.9485526 37.4217539, 49.9489183 37.4217737)",30,
499266809,,بن بست یک,residential,,False,False,32.37,"LINESTRING (49.9489183 37.4217737, 49.9485526 37.4217539)",30,
499266812,,شفیع پور,residential,,False,False,134.445,"LINESTRING (49.9489183 37.4217737, 49.9488266 37.4215567, 49.9487922 37.4214521, 49.9488111 37.4213342, 49.9489195 37.4205859)",30,
499266812,,شفیع پور,residential,,False,True,89.101,"LINESTRING (49.9489183 37.4217737, 49.9490297 37.4218772, 49.9492413 37.4220606, 49.949582 37.4223771)",30,
499266811,,فرعی اول,residential,,False,False,77.532,"LINESTRING (49.949582 37.4223771, 49.9490758 37.4229468)",30,
499266812,,شفیع پور,residential,,False,False,89.101,"LINESTRING (49.949582 37.4223771, 49.9492413 37.4220606, 49.9490297 37.4218772, 49.9489183 37.4217737)",30,
499266812,,شفیع پور,residential,,False,True,100.424,"LINESTRING (49.949582 37.4223771, 49.9502072 37.4228835, 49.9503964 37.4230061)",30,
499266814,,بهشتی,tertiary,,False,True,26.964,"LINESTRING (49.9431877 37.4215244, 49.9434904 37.4215562)",,
499317669,,سهراب رفیعی,residential,,False,False,102.42099999999999,"LINESTRING (49.9431877 37.4215244, 49.943241 37.4222417, 49.9433864 37.4224081)",30,
499266814,,بهشتی,tertiary,,False,False,14.21,"LINESTRING (49.9439093 37.4215988, 49.9437492 37.421586)",,
1071694577,,یاس یک,unclassified,,False,False,39.595,"LINESTRING (49.9439093 37.4215988, 49.9438467 37.4219514)",,
499266814,,بهشتی,tertiary,,False,True,51.561,"LINESTRING (49.9439093 37.4215988, 49.9442151 37.4215525, 49.9444855 37.4215253)",,
499266870,,فلسطین جنوبی,secondary,,False,False,35.119,"LINESTRING (49.9487038 37.4178544, 49.9488285 37.4181543)",,
249790581,,فلسطین جنوبی,secondary,,True,False,127.708,"LINESTRING (49.9487038 37.4178544, 49.9485723 37.4176541, 49.9482598 37.4167655)",,
121853703,,فلسطین شمالی,secondary,,False,False,155.906,"LINESTRING (49.9500497 37.4219513, 49.9495588 37.4206045)",,
121853703,,فلسطین شمالی,secondary,,False,True,98.149,"LINESTRING (49.9500497 37.4219513, 49.9503091 37.4228096)",,
499266872,,فلسطین پنجم,residential,,False,False,125.525,"LINESTRING (49.9500497 37.4219513, 49.9508445 37.4218809, 49.9510415 37.4214126)",30,
499266872,,فلسطین پنجم,residential,,False,True,125.525,"LINESTRING (49.9510415 37.4214126, 49.9508445 37.4218809, 49.9500497 37.4219513)",30,
499266876,,پوریای ولی,residential,,False,False,35.184,"LINESTRING (49.9521181 37.4227458, 49.9519506 37.4230329)",30,
1071773005,,سوم,unclassified,,False,False,35.965,"LINESTRING (49.9521181 37.4227458, 49.9525164 37.4228133)",,
"[499266873, 499266877]",,چهارم,residential,,False,False,97.485,"LINESTRING (49.9521181 37.4227458, 49.9515831 37.4224727, 49.9513847 37.4227326, 49.9513306 37.4227849)",30,
499266876,,پوریای ولی,residential,,False,True,62.583999999999996,"LINESTRING (49.9521181 37.4227458, 49.9522725 37.4224812, 49.9523543 37.4222179)",30,
499266874,,پنجم,residential,,False,True,112.183,"LINESTRING (49.9535546 37.4225483, 49.9523543 37.4222179)",30,
1198051463,,,residential,,False,True,88.068,"LINESTRING (49.9535546 37.4225483, 49.9534278 37.4229275, 49.9533984 37.4229431, 49.953369 37.4229489, 49.9529399 37.4228807)",,
499266874,,پنجم,residential,,False,False,112.183,"LINESTRING (49.9523543 37.4222179, 49.9535546 37.4225483)",30,
499266876,,پوریای ولی,residential,,False,True,9.976,"LINESTRING (49.9523543 37.4222179, 49.9523814 37.4221308)",30,
499266876,,پوریای ولی,residential,,False,False,62.583999999999996,"LINESTRING (49.9523543 37.4222179, 49.9522725 37.4224812, 49.9521181 37.4227458)",30,
499266875,,هفتم,residential,,False,True,57.345,"LINESTRING (49.9531657 37.4217591, 49.952538 37.421627)",30,
499266876,,پوریای ولی,residential,,False,False,48.064,"LINESTRING (49.9526478 37.4210054, 49.9525753 37.4214338)",30,
499266905,,فرزادتیرماهی,unclassified,,False,False,17.188,"LINESTRING (49.9526478 37.4210054, 49.9528333 37.4210522)",,
499266905,,فرزادتیرماهی,unclassified,,False,True,20.395,"LINESTRING (49.9526478 37.4210054, 49.9524278 37.4209496)",,
499266875,,هفتم,residential,,False,False,57.345,"LINESTRING (49.952538 37.421627, 49.9531657 37.4217591)",30,
499266876,,پوریای ولی,residential,,False,False,23.707,"LINESTRING (49.952538 37.421627, 49.9524737 37.421834)",30,
499266876,,پوریای ولی,residential,,False,True,21.734,"LINESTRING (49.952538 37.421627, 49.9525753 37.4214338)",30,
499266876,,پوریای ولی,residential,,False,True,35.184,"LINESTRING (49.9519506 37.4230329, 49.9521181 37.4227458)",30,
1071674119,,دوم,unclassified,,False,False,61.304,"LINESTRING (49.9519506 37.4230329, 49.9513306 37.4227849)",,
499266876,,پوریای ولی,residential,,False,False,31.287999999999997,"LINESTRING (49.9519506 37.4230329, 49.9518165 37.4232502, 49.9517804 37.4232772)",30,
499266877,,,residential,,False,True,75.783,"LINESTRING (49.950902 37.4233641, 49.9510378 37.4231948, 49.9511104 37.4229977, 49.9513306 37.4227849)",30,
121853703,,فلسطین شمالی,secondary,,False,False,98.149,"LINESTRING (49.9503091 37.4228096, 49.9500497 37.4219513)",,
121853703,,فلسطین شمالی,secondary,,False,True,23.17,"LINESTRING (49.9503091 37.4228096, 49.9503964 37.4230061)",,
499266913,,دریا,secondary,,True,False,80.889,"LINESTRING (49.9503091 37.4228096, 49.950902 37.4233641)",,
121853703,,فلسطین شمالی,secondary,,False,False,23.17,"LINESTRING (49.9503964 37.4230061, 49.9503091 37.4228096)",,
499266812,,شفیع پور,residential,,False,False,100.424,"LINESTRING (49.9503964 37.4230061, 49.9502072 37.4228835, 49.949582 37.4223771)",30,
499266879,,طبخ کارهفتم,residential,,False,True,54.922,"LINESTRING (49.9495032 37.4233028, 49.9493211 37.4231827, 49.9490758 37.4229468)",30,
499266811,,فرعی اول,residential,,False,True,77.532,"LINESTRING (49.9490758 37.4229468, 49.949582 37.4223771)",30,
499266879,,طبخ کارهفتم,residential,,False,False,54.922,"LINESTRING (49.9490758 37.4229468, 49.9493211 37.4231827, 49.9495032 37.4233028)",30,
499266879,,طبخ کارهفتم,residential,,False,True,155.496,"LINESTRING (49.9490758 37.4229468, 49.9487343 37.4226884, 49.9482655 37.4223094, 49.9480797 37.4222112, 49.9479132 37.4221372, 49.9477208 37.4220783)",30,
499266891,,بلبلی سوم,residential,,False,False,30.201,"LINESTRING (49.9524278 37.4209496, 49.9527357 37.4208314)",30,
499266905,,فرزادتیرماهی,unclassified,,False,False,20.395,"LINESTRING (49.9524278 37.4209496, 49.9526478 37.4210054)",,
499266905,,فرزادتیرماهی,unclassified,,False,True,134.827,"LINESTRING (49.9524278 37.4209496, 49.9518205 37.4208303, 49.9515764 37.4207909, 49.9514075 37.4207483, 49.951294 37.4207065, 49.9511645 37.4206389, 49.9509936 37.4205647)",,
499266905,,فرزادتیرماهی,unclassified,,False,True,17.188,"LINESTRING (49.9528333 37.4210522, 49.9526478 37.4210054)",,
499266905,,فرزادتیرماهی,unclassified,,False,False,81.498,"LINESTRING (49.9528333 37.4210522, 49.9533682 37.4211956, 49.9537087 37.4212842)",,
1210323585,,,residential,,False,True,26.166,"LINESTRING (49.9528333 37.4210522, 49.9527645 37.4209337, 49.9527357 37.4208314)",,
499266902,,کارگران,residential,,False,True,30.194,"LINESTRING (49.9537087 37.4212842, 49.9539897 37.4214389)",30,
499266905,,فرزادتیرماهی,unclassified,,False,False,56.884,"LINESTRING (49.9537087 37.4212842, 49.9540279 37.421319, 49.9543469 37.4212845)",,
499266905,,فرزادتیرماهی,unclassified,,False,True,81.498,"LINESTRING (49.9537087 37.4212842, 49.9533682 37.4211956, 49.9528333 37.4210522)",,
499266909,,سردارسلیمانی,secondary,,True,False,71.95,"LINESTRING (49.9538703 37.418274, 49.9536223 37.4183022, 49.9530628 37.4183598)",80,
499266909,,سردارسلیمانی,secondary,,True,False,43.066,"LINESTRING (49.9530628 37.4183598, 49.9527518 37.4183768, 49.9525763 37.4183864)",80,
499310702,,محمد اسما عیلیان,residential,,False,False,243.46800000000002,"LINESTRING (49.9530628 37.4183598, 49.9531499 37.4187321, 49.9532749 37.4189441, 49.9534426 37.4193158, 49.9535385 37.4196392, 49.953616 37.41973, 49.9537541 37.420209, 49.9538394 37.4204482)",30,
1071772999,,محمدپور,residential,,False,True,48.592,"LINESTRING (49.9518818 37.418392, 49.9514329 37.4186447)",30,
499266909,,سردارسلیمانی,secondary,,True,False,246.31799999999998,"LINESTRING (49.9518818 37.418392, 49.9512863 37.4183824, 49.9508072 37.4184057, 49.9504282 37.4184483, 49.9500559 37.4185145, 49.9492873 37.4187134, 49.9491887 37.4187933)",80,
499266794,,رز هفت,residential,,False,False,154.57,"LINESTRING (49.9543663 37.4181301, 49.9541752 37.4172683, 49.9540544 37.4167623)",30,
499266795,,رزپنجم,residential,,False,False,135.023,"LINESTRING (49.9535684 37.418231, 49.9535624 37.4177341, 49.9535341 37.417456, 49.953393 37.4170322)",30,
499266910,,سردارسلیمانی,secondary,,True,False,71.372,"LINESTRING (49.9535684 37.418231, 49.9540006 37.4181838, 49.9543663 37.4181301)",80,
499297717,,یاسر,residential,,False,True,57.485,"LINESTRING (49.9504134 37.4199418, 49.9505121 37.4204528)",30,
499298116,,رز سوم,residential,,False,True,87.97,"LINESTRING (49.9527829 37.417513, 49.9528151 37.4176664, 49.9529411 37.4180796, 49.9529897 37.4182865)",30,
499266910,,سردارسلیمانی,secondary,,True,False,51.482,"LINESTRING (49.9529897 37.4182865, 49.9530912 37.4182788, 49.9535684 37.418231)",80,
499298116,,رز سوم,residential,,False,False,87.97,"LINESTRING (49.9529897 37.4182865, 49.9529411 37.4180796, 49.9528151 37.4176664, 49.9527829 37.417513)",30,
499298118,,رز یک,residential,,False,False,39.14,"LINESTRING (49.9526196 37.4183105, 49.9524578 37.4179828)",30,
499266910,,سردارسلیمانی,secondary,,True,False,32.8,"LINESTRING (49.9526196 37.4183105, 49.952745 37.4183051, 49.9529897 37.4182865)",80,
499298118,,رز یک,residential,,False,True,39.14,"LINESTRING (49.9524578 37.4179828, 49.9526196 37.4183105)",30,
1071674118,,فلسطین سوم,residential,,False,True,41.217,"LINESTRING (49.9522124 37.4169461, 49.9521988 37.4171154, 49.9520781 37.4172921)",30,
499266798,,ادینه,tertiary,,False,True,72.983,"LINESTRING (49.9447453 37.417483, 49.944891 37.4173932, 49.9452049 37.4172174, 49.9454335 37.4171226)",,
