osmid,highway,maxspeed,oneway,reversed,length,name,geometry
124806608,residential,30,False,True,50.007,,"LINESTRING (60.8547258 29.4961382, 60.8544146 29.4964972)"
558286184,secondary,50,False,False,73.122,مهر,"LINESTRING (60.8547258 29.4961382, 60.8539704 29.4961263)"
558286184,secondary,50,False,True,44.889,مهر,"LINESTRING (60.8547258 29.4961382, 60.8550096 29.4958189)"
687949695,residential,30,False,True,36.871,مهر ۲۴,"LINESTRING (60.8547258 29.4961382, 60.85499 29.4963771)"
1158403839,residential,,False,True,76.361,,"LINESTRING (60.8547258 29.4961382, 60.8544812 29.4954853)"
124642276,tertiary,30,False,False,48.102,خیام ۱۰,"LINESTRING (60.8489482 29.4893147, 60.8492248 29.4889553)"
124642528,tertiary,30,False,True,50.635,خیام ۱۰,"LINESTRING (60.8489482 29.4893147, 60.8486274 29.4896744)"
124642676,secondary,50,False,False,59.684,مدنی,"LINESTRING (60.8489482 29.4893147, 60.84954 29.4894655)"
98089923,secondary,60,True,False,97.501,بلوار خرمشهر,"LINESTRING (60.8457931 29.4926283, 60.8462683 29.4920723, 60.846368 29.4919102)"
98089923,secondary,60,True,False,90.07,بلوار خرمشهر,"LINESTRING (60.8467453 29.4911467, 60.8471114 29.490402)"
554001282,secondary,50,False,True,217.738,آزادگان,"LINESTRING (60.8517671 29.4965222, 60.8539704 29.4961263)"
554001282,secondary,50,False,False,225.23999999999998,آزادگان,"LINESTRING (60.8517671 29.4965222, 60.850133 29.4968168, 60.8494882 29.4969331)"
124642123,residential,30,False,False,134.84699999999998,مدنی ۲۱,"LINESTRING (60.8505817 29.4886614, 60.8502681 29.4888772, 60.84954 29.4894655)"
124642225,residential,30,False,False,135.945,خیام ۸,"LINESTRING (60.8505817 29.4886614, 60.8508894 29.4894942, 60.850981 29.4898327)"
124641852,residential,30,False,False,121.254,خرمشهر ۸,"LINESTRING (60.8492248 29.4889553, 60.8479721 29.488945)"
124642276,tertiary,30,False,True,48.102,خیام ۱۰,"LINESTRING (60.8492248 29.4889553, 60.8489482 29.4893147)"
98014223,secondary,60,True,False,42.469,بلوار خرمشهر,"LINESTRING (60.8479721 29.488945, 60.8478043 29.4892979)"
124641852,residential,30,False,True,121.254,خرمشهر ۸,"LINESTRING (60.8479721 29.488945, 60.8492248 29.4889553)"
124642676,secondary,50,False,False,8.413,مدنی,"LINESTRING (60.84954 29.4894655, 60.8496234 29.4894868)"
124642676,secondary,50,False,True,59.684,مدنی,"LINESTRING (60.84954 29.4894655, 60.8489482 29.4893147)"
124642123,residential,30,False,True,134.84699999999998,مدنی ۲۱,"LINESTRING (60.84954 29.4894655, 60.8502681 29.4888772, 60.8505817 29.4886614)"
124642676,secondary,50,False,False,49.933,مدنی,"LINESTRING (60.8499769 29.4895768, 60.850472 29.489703)"
124642676,secondary,50,False,True,35.649,مدنی,"LINESTRING (60.8499769 29.4895768, 60.8496234 29.4894868)"
124642168,residential,30,False,False,136.327,مدنی ۲۶,"LINESTRING (60.8499769 29.4895768, 60.8495453 29.4900205, 60.849091 29.4905296)"
98014223,secondary,60,True,False,86.533,بلوار خرمشهر,"LINESTRING (60.8476121 29.4896928, 60.8472605 29.4904083)"
124641634,residential,30,False,True,98.291,خرمشهر ۱۰,"LINESTRING (60.8476121 29.4896928, 60.8486274 29.4896744)"
98089923,secondary,60,True,False,50.314,بلوار خرمشهر,"LINESTRING (60.8474595 29.4896937, 60.847664 29.4892777)"
124641634,residential,30,False,False,98.291,خرمشهر ۱۰,"LINESTRING (60.8486274 29.4896744, 60.8476121 29.4896928)"
124642528,tertiary,30,False,False,50.635,خیام ۱۰,"LINESTRING (60.8486274 29.4896744, 60.8489482 29.4893147)"
124642528,tertiary,30,False,True,19.811,خیام ۱۰,"LINESTRING (60.8486274 29.4896744, 60.8484933 29.489809)"
124642676,secondary,50,False,False,20.271,مدنی,"LINESTRING (60.85078 29.4897815, 60.850981 29.4898327)"
124642676,secondary,50,False,True,31.063,مدنی,"LINESTRING (60.85078 29.4897815, 60.850472 29.489703)"
124642452,residential,30,False,True,129.482,مدنی ۲۴,"LINESTRING (60.85078 29.4897815, 60.8500497 29.4901642, 60.8497051 29.4904617)"
124642676,secondary,50,False,False,8.059,مدنی,"LINESTRING (60.850981 29.4898327, 60.8510609 29.4898531)"
124642676,secondary,50,False,True,20.271,مدنی,"LINESTRING (60.850981 29.4898327, 60.85078 29.4897815)"
448509666,residential,30,False,True,30.904,مدنی ۲۲,"LINESTRING (60.850981 29.4898327, 60.8510872 29.4900948)"
124642225,residential,30,False,True,135.945,خیام ۸,"LINESTRING (60.850981 29.4898327, 60.8508894 29.4894942, 60.8505817 29.4886614)"
124642676,secondary,50,False,False,62.203,مدنی,"LINESTRING (60.8510609 29.4898531, 60.8516777 29.4900102)"
124642676,secondary,50,False,True,8.059,مدنی,"LINESTRING (60.8510609 29.4898531, 60.850981 29.4898327)"
"[1222113888, 674224726]",residential,30,False,True,139.378,بهار,"LINESTRING (60.8510609 29.4898531, 60.8518957 29.4894344, 60.8519438 29.4894166, 60.8520235 29.489427, 60.8523538 29.4895097)"
