osmid,oneway,name,highway,reversed,length,ref,junction,geometry,maxspeed
375121238,True,,tertiary,False,4.682,,roundabout,"LINESTRING (55.7164782 29.3854062, 55.7165128 29.3854356)",
375121238,True,,tertiary,False,9.366,,roundabout,"LINESTRING (55.7165128 29.3854356, 55.7165319 29.3854743, 55.7165324 29.3855164)",
375121357,False,,residential,True,69.637,,,"LINESTRING (55.7222827 29.385468, 55.7217652 29.3859026)",30
852560513,False,,residential,False,60.021,,,"LINESTRING (55.7222827 29.385468, 55.7227183 29.3858518)",30
375121326,True,میدان ابوالفضل,tertiary,False,54.931000000000004,,roundabout,"LINESTRING (55.7201117 29.3855298, 55.7199825 29.3854955, 55.7198534 29.3854343, 55.71974 29.385353, 55.7197247 29.385333, 55.7197156 29.3853102, 55.7197135 29.3852863, 55.7197185 29.3852626, 55.7197302 29.3852408)",
375121407,False,شهید عطاالله عزت ابادی,residential,False,150.413,,,"LINESTRING (55.7201117 29.3855298, 55.7193848 29.386139, 55.7189928 29.3864675)",30
375121238,True,,tertiary,False,23.421,,roundabout,"LINESTRING (55.7165324 29.3855164, 55.7165145 29.3855555, 55.7164807 29.3855857, 55.7164362 29.3856022, 55.7163879 29.3856027, 55.716343 29.3855871)",
375121419,True,بلوار امام حسین,tertiary,False,229.79,,,"LINESTRING (55.7165324 29.3855164, 55.7166068 29.3857442, 55.7177843 29.387039, 55.7178878 29.3871921)",
375121326,True,میدان ابوالفضل,tertiary,False,7.259,,roundabout,"LINESTRING (55.7201846 29.3855425, 55.7201595 29.385542, 55.7201352 29.3855361, 55.7201117 29.3855298)",
375121238,True,,tertiary,False,28.099000000000004,,roundabout,"LINESTRING (55.7162894 29.3855189, 55.7162888 29.3854768, 55.7163068 29.3854377, 55.7163406 29.3854076, 55.716385 29.385391, 55.7164334 29.3853905, 55.7164782 29.3854062)",
375121238,True,,tertiary,False,4.691,,roundabout,"LINESTRING (55.7163084 29.3855577, 55.7162894 29.3855189)",
1195660555,False,,residential,False,101.32,,,"LINESTRING (55.7163084 29.3855577, 55.7154353 29.3860592)",
375121238,True,,tertiary,False,4.682,,roundabout,"LINESTRING (55.716343 29.3855871, 55.7163084 29.3855577)",
375121374,False,,residential,False,4.194,,,"LINESTRING (55.7182304 29.38572, 55.7181971 29.3857441)",30
375121374,False,,residential,False,111.549,,,"LINESTRING (55.7181971 29.3857441, 55.7172788 29.3863492)",30
375121374,False,,residential,True,4.194,,,"LINESTRING (55.7181971 29.3857441, 55.7182304 29.38572)",30
375121352,False,,residential,True,111.912,,,"LINESTRING (55.7181971 29.3857441, 55.7183936 29.3859849, 55.7189928 29.3864675)",30
375121314,False,,tertiary_link,False,8.146,,,"LINESTRING (55.7207418 29.3858124, 55.720682 29.3858639)",
375121438,True,بلوار امام خمینی,tertiary,False,22.683,,,"LINESTRING (55.7207418 29.3858124, 55.7209053 29.3859584)",
375121359,False,,residential,False,70.405,,,"LINESTRING (55.7227183 29.3858518, 55.7221951 29.3862912)",30
852560513,False,,residential,False,74.83,,,"LINESTRING (55.7227183 29.3858518, 55.7232616 29.3863301)",30
852560513,False,,residential,True,60.021,,,"LINESTRING (55.7227183 29.3858518, 55.7222827 29.385468)",30
375121314,False,,tertiary_link,True,8.146,,,"LINESTRING (55.720682 29.3858639, 55.7207418 29.3858124)",
375121425,True,بلوار امام خمینی,tertiary,False,61.468,,,"LINESTRING (55.720682 29.3858639, 55.7204296 29.3856332, 55.7203235 29.3855769, 55.7201846 29.3855425)",
375121354,False,,residential,True,60.017,,,"LINESTRING (55.7217652 29.3859026, 55.7221951 29.3862912)",30
375121357,False,,residential,False,69.637,,,"LINESTRING (55.7217652 29.3859026, 55.7222827 29.385468)",30
375121357,False,,residential,True,63.961,,,"LINESTRING (55.7217652 29.3859026, 55.7212899 29.3863018)",30
375121349,False,,residential,False,87.802,,,"LINESTRING (55.7209053 29.3859584, 55.7215259 29.385383)",30
375121438,True,بلوار امام خمینی,tertiary,False,53.353,,,"LINESTRING (55.7209053 29.3859584, 55.7212899 29.3863018)",
375121335,False,,residential,True,34.655,,,"LINESTRING (55.7153739 29.3859846, 55.7151862 29.3857193)",30
375121356,False,,residential,True,10.208,,,"LINESTRING (55.7153739 29.3859846, 55.7154353 29.3860592)",
375121354,False,,residential,False,60.017,,,"LINESTRING (55.7221951 29.3862912, 55.7217652 29.3859026)",30
375121354,False,,residential,True,84.864,,,"LINESTRING (55.7221951 29.3862912, 55.7228458 29.3868021)",30
375121359,False,,residential,False,63.589,,,"LINESTRING (55.7221951 29.3862912, 55.7217226 29.3866881)",30
375121359,False,,residential,True,70.405,,,"LINESTRING (55.7221951 29.3862912, 55.7227183 29.3858518)",30
375121357,False,,residential,False,63.961,,,"LINESTRING (55.7212899 29.3863018, 55.7217652 29.3859026)",30
375121438,True,بلوار امام خمینی,tertiary,False,60.022,,,"LINESTRING (55.7212899 29.3863018, 55.7217226 29.3866881)",
852560513,False,,residential,True,74.83,,,"LINESTRING (55.7232616 29.3863301, 55.7227183 29.3858518)",30
"[375121389, 375121375]",True,بلوار امام رضا,secondary,False,331.421,,,"LINESTRING (55.7232616 29.3863301, 55.7242515 29.3852369, 55.7233738 29.3864092, 55.7232422 29.3865586)",
375121374,False,,residential,True,111.549,,,"LINESTRING (55.7172788 29.3863492, 55.7181971 29.3857441)",30
375121356,False,,residential,False,39.42,,,"LINESTRING (55.7156335 29.3863688, 55.7154353 29.3860592)",
375121356,False,,residential,True,211.317,,,"LINESTRING (55.7156335 29.3863688, 55.7170552 29.38781)",
375121352,False,,residential,False,111.912,,,"LINESTRING (55.7189928 29.3864675, 55.7183936 29.3859849, 55.7181971 29.3857441)",30
375121407,False,شهید عطاالله عزت ابادی,residential,False,133.817,,,"LINESTRING (55.7189928 29.3864675, 55.7188649 29.3865747, 55.7185501 29.3868385, 55.7179973 29.3873017)",30
375121407,False,شهید عطاالله عزت ابادی,residential,True,150.413,,,"LINESTRING (55.7189928 29.3864675, 55.7193848 29.386139, 55.7201117 29.3855298)",30
375121270,False,,residential,False,109.338,,,"LINESTRING (55.7212141 29.3864882, 55.7203633 29.3871342)",30
375121425,True,بلوار امام خمینی,tertiary,False,86.469,,,"LINESTRING (55.7212141 29.3864882, 55.7208959 29.3861149, 55.720682 29.3858639)",
375121359,False,,residential,True,63.589,,,"LINESTRING (55.7217226 29.3866881, 55.7221951 29.3862912)",30
375121438,True,بلوار امام خمینی,tertiary,False,95.58,,,"LINESTRING (55.7217226 29.3866881, 55.7222789 29.3871848, 55.7223821 29.3873238)",
375121354,False,,residential,False,84.864,,,"LINESTRING (55.7228458 29.3868021, 55.7221951 29.3862912)",30
375121375,True,بلوار امام رضا,secondary,False,66.163,,,"LINESTRING (55.7228458 29.3868021, 55.7232616 29.3863301)",
375121270,False,,residential,True,109.338,,,"LINESTRING (55.7203633 29.3871342, 55.7212141 29.3864882)",30
375121432,False,شهید علی اکبر رضوی,residential,True,168.934,,,"LINESTRING (55.7203633 29.3871342, 55.7215151 29.3882748)",30
"[375121432, 485674324]",False,شهید علی اکبر رضوی,residential,False,100.58699999999999,,,"LINESTRING (55.7203633 29.3871342, 55.7200763 29.3868499, 55.7196252 29.3871994)",30
375121360,False,خیابان امام حسین,tertiary,True,16.158,,,"LINESTRING (55.7178878 29.3871921, 55.7179973 29.3873017)",
375121428,False,,residential,True,73.761,,,"LINESTRING (55.7178878 29.3871921, 55.7173082 29.3876222)",
375121419,True,بلوار امام حسین,tertiary,False,233.804,,,"LINESTRING (55.7178878 29.3871921, 55.7177181 29.3870827, 55.716505 29.385816, 55.716343 29.3855871)",
375121273,False,کوچه شهید عباس عزت آبادی,residential,False,222.242,,,"LINESTRING (55.7196252 29.3871994, 55.7211094 29.3887233)",30
485674324,False,,residential,False,61.53,,,"LINESTRING (55.7196252 29.3871994, 55.7195851 29.3872305, 55.7192862 29.387462, 55.7191506 29.3875671)",30
"[375121432, 485674324]",False,شهید علی اکبر رضوی,residential,True,100.58699999999999,,,"LINESTRING (55.7196252 29.3871994, 55.7200763 29.3868499, 55.7203633 29.3871342)",30
375121360,False,خیابان امام حسین,tertiary,False,16.158,,,"LINESTRING (55.7179973 29.3873017, 55.7178878 29.3871921)",
375121360,False,خیابان امام حسین,tertiary,True,96.311,,,"LINESTRING (55.7179973 29.3873017, 55.7186501 29.3879549)",
375121407,False,شهید عطاالله عزت ابادی,residential,True,133.81699999999998,,,"LINESTRING (55.7179973 29.3873017, 55.7185501 29.3868385, 55.7188649 29.3865747, 55.7189928 29.3864675)",30
375121240,True,میدان بسیج,secondary,False,21.698,,roundabout,"LINESTRING (55.7223821 29.3873238, 55.7224512 29.3873502, 55.7224942 29.3874043, 55.7225057 29.3874671)",
375121375,True,بلوار امام رضا,secondary,False,73.377,,,"LINESTRING (55.7223821 29.3873238, 55.7224513 29.38725, 55.7228458 29.3868021)",
375121240,True,میدان بسیج,secondary,False,25.39,,roundabout,"LINESTRING (55.7221746 29.3874415, 55.722252 29.3873596, 55.7223097 29.3873288, 55.7223821 29.3873238)",
375121425,True,بلوار امام خمینی,tertiary,False,144.215,,,"LINESTRING (55.7221746 29.3874415, 55.7219783 29.3873847, 55.7212141 29.3864882)",
375121424,True,,residential,False,25.395,,,"LINESTRING (55.7225057 29.3874671, 55.7227108 29.3876093)",30
375121240,True,میدان بسیج,secondary,False,25.173000000000002,,roundabout,"LINESTRING (55.7225057 29.3874671, 55.7224788 29.3875224, 55.7224474 29.3875686, 55.7224014 29.3876043, 55.7223437 29.3876351)",
375121296,False,شهید حسن یعقوبی,residential,False,232.832,,,"LINESTRING (55.7191506 29.3875671, 55.7207227 29.3891508)",30
485674324,False,,residential,False,64.891,,,"LINESTRING (55.7191506 29.3875671, 55.7186501 29.3879549)",30
485674324,False,,residential,True,61.53,,,"LINESTRING (55.7191506 29.3875671, 55.7192862 29.387462, 55.7195851 29.3872305, 55.7196252 29.3871994)",30
375121424,True,,residential,False,59.932,,,"LINESTRING (55.7227108 29.3876093, 55.7231254 29.3880093)",30
375121428,False,,residential,False,73.761,,,"LINESTRING (55.7173082 29.3876222, 55.7178878 29.3871921)",
375121428,False,,residential,True,32.201,,,"LINESTRING (55.7173082 29.3876222, 55.7170552 29.38781)",
375121339,False,شهید محمد یعقوبی,residential,True,374.85,,,"LINESTRING (55.7173082 29.3876222, 55.7185987 29.3890537, 55.7196982 29.3902732)",30
375121237,True,بلوار امام رضا,secondary,False,186.0,,,"LINESTRING (55.7223437 29.3876351, 55.7211284 29.38893)",
375121240,True,میدان بسیج,secondary,False,34.871,,roundabout,"LINESTRING (55.7223437 29.3876351, 55.7222713 29.38764, 55.7222022 29.3876136, 55.7221592 29.3875596, 55.7221746 29.3874415)",
375121356,False,,residential,False,211.317,,,"LINESTRING (55.7170552 29.38781, 55.7156335 29.3863688)",
375121428,False,,residential,False,32.201,,,"LINESTRING (55.7170552 29.38781, 55.7173082 29.3876222)",
375121428,False,,residential,True,12.813,,,"LINESTRING (55.7170552 29.38781, 55.7169545 29.3878847)",
375121413,True,,residential,False,25.82,,,"LINESTRING (55.7224168 29.3878584, 55.7223437 29.3876351)",30
375121327,True,,residential,False,39.989000000000004,,,"LINESTRING (55.7224168 29.3878584, 55.722546 29.3877205, 55.7227108 29.3876093)",30
375121292,False,شهید ذبیح الله بهاالدینی,residential,True,386.585,,,"LINESTRING (55.7169545 29.3878847, 55.7193208 29.390684)",30
375121428,False,,residential,False,12.813,,,"LINESTRING (55.7169545 29.3878847, 55.7170552 29.38781)",
375121428,False,,residential,True,57.857,,,"LINESTRING (55.7169545 29.3878847, 55.7164999 29.3882221)",
375121333,True,بلوار امام حسین,tertiary,False,243.322,,,"LINESTRING (55.7186501 29.3879549, 55.7203407 29.3895731)",
375121360,False,خیابان امام حسین,tertiary,False,96.311,,,"LINESTRING (55.7186501 29.3879549, 55.7179973 29.3873017)",
485674324,False,,residential,True,64.891,,,"LINESTRING (55.7186501 29.3879549, 55.7191506 29.3875671)",30
375121310,False,,residential,True,46.551,,,"LINESTRING (55.7231254 29.3880093, 55.7234782 29.3877251)",30
375121424,True,,residential,False,120.57300000000001,,,"LINESTRING (55.7231254 29.3880093, 55.7233439 29.3882201, 55.7240014 29.3887789)",30
375121428,False,,residential,False,57.857,,,"LINESTRING (55.7164999 29.3882221, 55.7169545 29.3878847)",
375121428,False,,residential,True,4.04,,,"LINESTRING (55.7164999 29.3882221, 55.7164682 29.3882457)",
375121342,False,شهید اکرم بهاالدینی,residential,True,396.466,,,"LINESTRING (55.7164999 29.3882221, 55.7185338 29.390601, 55.7189751 29.3910604)",30
375121428,False,,residential,False,4.04,,,"LINESTRING (55.7164682 29.3882457, 55.7164999 29.3882221)",
375121432,False,شهید علی اکبر رضوی,residential,False,168.934,,,"LINESTRING (55.7215151 29.3882748, 55.7203633 29.3871342)",30
23053970,True,بلوار امام رضا,secondary,False,113.088,,,"LINESTRING (55.7215151 29.3882748, 55.7220194 29.3877173, 55.7221746 29.3874415)",
375121413,True,,residential,False,68.999,,,"LINESTRING (55.7229098 29.3883062, 55.7224168 29.3878584)",30
375121417,False,,residential,True,162.449,,,"LINESTRING (55.7229098 29.3883062, 55.7222072 29.3890427, 55.7218387 29.3894302)",30
23053970,True,بلوار امام رضا,secondary,False,63.499,,,"LINESTRING (55.7211094 29.3887233, 55.7215151 29.3882748)",
375121273,False,کوچه شهید عباس عزت آبادی,residential,True,222.242,,,"LINESTRING (55.7211094 29.3887233, 55.7196252 29.3871994)",30
375121341,False,,residential,False,44.858,,,"LINESTRING (55.7240014 29.3887789, 55.7243182 29.3884847)",30
375121424,True,,residential,False,172.03900000000002,,,"LINESTRING (55.7240014 29.3887789, 55.7247929 29.3894699, 55.7252193 29.3899034)",30
375121237,True,بلوار امام رضا,secondary,False,44.04,,,"LINESTRING (55.7211284 29.38893, 55.7208335 29.3892314)",
375121287,False,,residential,True,89.704,,,"LINESTRING (55.7211284 29.38893, 55.7217343 29.38954)",30
375121413,True,,residential,False,105.603,,,"LINESTRING (55.7236643 29.3889916, 55.7229098 29.3883062)",30
375121420,False,خیابان مولوی,residential,True,81.054,,,"LINESTRING (55.7236643 29.3889916, 55.723061 29.3894966)",30
23053970,True,بلوار امام رضا,secondary,False,60.525,,,"LINESTRING (55.7207227 29.3891508, 55.7211094 29.3887233)",
375121296,False,شهید حسن یعقوبی,residential,True,232.832,,,"LINESTRING (55.7207227 29.3891508, 55.7191506 29.3875671)",30
375121237,True,بلوار امام رضا,secondary,False,67.047,,,"LINESTRING (55.7208335 29.3892314, 55.7204214 29.3897158)",
375121363,False,,residential,True,90.352,,,"LINESTRING (55.7208335 29.3892314, 55.721434 29.3898387, 55.7214427 29.3898466)",30
375121250,False,,residential,True,87.366,,,"LINESTRING (55.7218387 29.3894302, 55.7224633 29.3899969)",30
375121417,False,,residential,True,15.855,,,"LINESTRING (55.7218387 29.3894302, 55.7217343 29.38954)",30
375121417,False,,residential,False,162.449,,,"LINESTRING (55.7218387 29.3894302, 55.7222072 29.3890427, 55.7229098 29.3883062)",30
375121268,False,,residential,False,214.629,,,"LINESTRING (55.723061 29.3894966, 55.7245958 29.3908885)",30
375121420,False,خیابان مولوی,residential,False,81.054,,,"LINESTRING (55.723061 29.3894966, 55.7236643 29.3889916)",30
375121420,False,خیابان مولوی,residential,True,71.949,,,"LINESTRING (55.723061 29.3894966, 55.7229151 29.3896187, 55.7225255 29.3899449)",30
375121287,False,,residential,False,89.704,,,"LINESTRING (55.7217343 29.38954, 55.7211284 29.38893)",30
375121417,False,,residential,False,15.855,,,"LINESTRING (55.7217343 29.38954, 55.7218387 29.3894302)",30
375121417,False,,residential,True,44.277,,,"LINESTRING (55.7217343 29.38954, 55.7214428 29.3898465, 55.7214427 29.3898466)",30
23053970,True,بلوار امام رضا,secondary,False,59.789,,,"LINESTRING (55.7203407 29.3895731, 55.7207227 29.3891508)",
375121333,True,بلوار امام حسین,tertiary,False,17.689,,,"LINESTRING (55.7203407 29.3895731, 55.7204214 29.3897158)",
375121237,True,بلوار امام رضا,secondary,False,19.936,,,"LINESTRING (55.7204214 29.3897158, 55.7202899 29.3898537)",
375121414,True,بلوار سردار اسماعیل رضوی,tertiary,False,81.281,,,"LINESTRING (55.7204214 29.3897158, 55.7204753 29.3898056, 55.7209482 29.3902817)",
23053970,True,بلوار امام رضا,secondary,False,25.188000000000002,,,"LINESTRING (55.7201786 29.3897502, 55.7202999 29.3896182, 55.7203407 29.3895731)",
375121378,True,بلوار امام حسین,tertiary,False,248.56,,,"LINESTRING (55.7201786 29.3897502, 55.7192199 29.3886241, 55.7186501 29.3879549)",
375121363,False,,residential,True,80.562,,,"LINESTRING (55.7214427 29.3898466, 55.7220185 29.3903693)",30
375121417,False,,residential,True,68.088,,,"LINESTRING (55.7214427 29.3898466, 55.7209482 29.3902817)",30
375121363,False,,residential,False,90.352,,,"LINESTRING (55.7214427 29.3898466, 55.721434 29.3898387, 55.7208335 29.3892314)",30
375121417,False,,residential,False,44.277,,,"LINESTRING (55.7214427 29.3898466, 55.7214428 29.3898465, 55.7217343 29.38954)",30
375121378,True,بلوار امام حسین,tertiary,False,15.771,,,"LINESTRING (55.7202899 29.3898537, 55.7201786 29.3897502)",
483523378,True,بلوار امام رضا,secondary,False,201.427,,,"LINESTRING (55.7202899 29.3898537, 55.7189763 29.3912578)",
375121442,False,,residential,False,45.766,,,"LINESTRING (55.7252193 29.3899034, 55.7250303 29.3902806)",30
375121279,False,مولوی ۵,residential,False,197.571,,,"LINESTRING (55.7225255 29.3899449, 55.7239383 29.3912262)",30
375121420,False,خیابان مولوی,residential,True,8.352,,,"LINESTRING (55.7225255 29.3899449, 55.7224633 29.3899969)",30
375121420,False,خیابان مولوی,residential,False,71.949,,,"LINESTRING (55.7225255 29.3899449, 55.7229151 29.3896187, 55.723061 29.3894966)",30
375121250,False,,residential,False,87.366,,,"LINESTRING (55.7224633 29.3899969, 55.7218387 29.3894302)",30
375121420,False,خیابان مولوی,residential,False,8.352,,,"LINESTRING (55.7224633 29.3899969, 55.7225255 29.3899449)",30
375121420,False,خیابان مولوی,residential,True,59.765,,,"LINESTRING (55.7224633 29.3899969, 55.7220185 29.3903693)",30
23053970,True,بلوار امام رضا,secondary,False,74.48599999999999,,,"LINESTRING (55.7196982 29.3902732, 55.7199364 29.3900139, 55.7201786 29.3897502)",
375121339,False,شهید محمد یعقوبی,residential,False,374.85,,,"LINESTRING (55.7196982 29.3902732, 55.7185987 29.3890537, 55.7173082 29.3876222)",30
375121414,True,بلوار سردار اسماعیل رضوی,tertiary,False,78.969,,,"LINESTRING (55.7209482 29.3902817, 55.7214816 29.3908187)",
375121417,False,,residential,False,68.088,,,"LINESTRING (55.7209482 29.3902817, 55.7214427 29.3898466)",30
375121442,False,,residential,True,45.766,,,"LINESTRING (55.7250303 29.3902806, 55.7252193 29.3899034)",30
375121413,True,,residential,False,195.089,,,"LINESTRING (55.7250303 29.3902806, 55.724423 29.3897007, 55.7236643 29.3889916)",30
375121442,False,,residential,False,79.88300000000001,,,"LINESTRING (55.7250303 29.3902806, 55.7247912 29.3906676, 55.7245958 29.3908885)",30
375121285,False,,residential,False,160.232,,,"LINESTRING (55.7220185 29.3903693, 55.7231371 29.3914307)",30
375121363,False,,residential,False,80.562,,,"LINESTRING (55.7220185 29.3903693, 55.7214427 29.3898466)",30
375121420,False,خیابان مولوی,residential,False,59.765,,,"LINESTRING (55.7220185 29.3903693, 55.7224633 29.3899969)",30
375121420,False,خیابان مولوی,residential,True,72.131,,,"LINESTRING (55.7220185 29.3903693, 55.7214816 29.3908187)",30
23053970,True,بلوار امام رضا,secondary,False,58.511,,,"LINESTRING (55.7193208 29.390684, 55.7196982 29.3902732)",
375121292,False,شهید ذبیح الله بهاالدینی,residential,False,386.585,,,"LINESTRING (55.7193208 29.390684, 55.7169545 29.3878847)",30
375121414,True,بلوار سردار اسماعیل رضوی,tertiary,False,121.492,,,"LINESTRING (55.7214816 29.3908187, 55.7223043 29.3916433)",
375121420,False,خیابان مولوی,residential,False,72.131,,,"LINESTRING (55.7214816 29.3908187, 55.7220185 29.3903693)",30
375121268,False,,residential,True,214.629,,,"LINESTRING (55.7245958 29.3908885, 55.723061 29.3894966)",30
375121442,False,,residential,False,75.537,,,"LINESTRING (55.7245958 29.3908885, 55.7244246 29.3910335, 55.7242243 29.3911532, 55.7239383 29.3912262)",30
375121442,False,,residential,True,79.88300000000001,,,"LINESTRING (55.7245958 29.3908885, 55.7247912 29.3906676, 55.7250303 29.3902806)",30
23053970,True,بلوار امام رضا,secondary,False,53.605,,,"LINESTRING (55.7189751 29.3910604, 55.7193208 29.390684)",
375121342,False,شهید اکرم بهاالدینی,residential,False,396.466,,,"LINESTRING (55.7189751 29.3910604, 55.7185338 29.390601, 55.7164999 29.3882221)",30
375121336,False,,residential,True,11.187,,,"LINESTRING (55.7179711 29.3911762, 55.7180423 29.3912554)",30
375121279,False,مولوی ۵,residential,True,197.571,,,"LINESTRING (55.7239383 29.3912262, 55.7225255 29.3899449)",30
375121442,False,,residential,False,80.885,,,"LINESTRING (55.7239383 29.3912262, 55.7231371 29.3914307)",30
375121442,False,,residential,True,75.537,,,"LINESTRING (55.7239383 29.3912262, 55.7242243 29.3911532, 55.7244246 29.3910335, 55.7245958 29.3908885)",30
375121276,False,,residential,False,169.555,,,"LINESTRING (55.7189763 29.3912578, 55.7203725 29.3921772)",30
496554353,True,بلوار امام رضا,secondary,False,116.047,,,"LINESTRING (55.7189763 29.3912578, 55.7182374 29.3920792)",
375121306,False,,residential,False,146.112,,,"LINESTRING (55.7180423 29.3912554, 55.7171028 29.3922833)",30
375121336,False,,residential,False,11.187,,,"LINESTRING (55.7180423 29.3912554, 55.7179711 29.3911762)",30
375121336,False,,residential,True,58.568,,,"LINESTRING (55.7180423 29.3912554, 55.7184153 29.3916699)",30
375121285,False,,residential,True,160.232,,,"LINESTRING (55.7231371 29.3914307, 55.7220185 29.3903693)",30
375121442,False,,residential,False,84.076,,,"LINESTRING (55.7231371 29.3914307, 55.7223043 29.3916433)",30
375121442,False,,residential,True,80.885,,,"LINESTRING (55.7231371 29.3914307, 55.7239383 29.3912262)",30
375121345,False,,residential,True,109.416,,,"LINESTRING (55.7163584 29.3915433, 55.7171028 29.3922833)",30
375121305,False,,tertiary_link,True,13.775,,,"LINESTRING (55.7223043 29.3916433, 55.7221689 29.3916811)",
375121414,True,بلوار سردار اسماعیل رضوی,tertiary,False,39.584,,,"LINESTRING (55.7223043 29.3916433, 55.7226273 29.3918613)",
375121442,False,,residential,True,84.076,,,"LINESTRING (55.7223043 29.3916433, 55.7231371 29.3914307)",30
375121336,False,,residential,False,58.568,,,"LINESTRING (55.7184153 29.3916699, 55.7180423 29.3912554)",30
23053970,True,بلوار امام رضا,secondary,False,86.803,,,"LINESTRING (55.7184153 29.3916699, 55.7187877 29.3912645, 55.7189751 29.3910604)",
375121305,False,,tertiary_link,False,13.775,,,"LINESTRING (55.7221689 29.3916811, 55.7223043 29.3916433)",
375121403,True,بلوار سردار اسماعیل رضوی,tertiary,False,272.818,,,"LINESTRING (55.7221689 29.3916811, 55.7202899 29.3898537)",
375121418,False,,residential,True,182.573,,,"LINESTRING (55.7221689 29.3916811, 55.7203725 29.3921772)",30
375121221,True,بلوار امامزاده علی,trunk,False,89.112,88,,"LINESTRING (55.7226273 29.3918613, 55.7235084 29.3916313)",
375121221,True,بلوار امامزاده علی,trunk,False,50.115,88,,"LINESTRING (55.7221318 29.3919907, 55.7226273 29.3918613)",
375121403,True,بلوار سردار اسماعیل رضوی,tertiary,False,35.506,,,"LINESTRING (55.7221318 29.3919907, 55.7221882 29.3918599, 55.7221689 29.3916811)",
731591986,False,,residential,True,162.731,,,"LINESTRING (55.7244066 29.3920402, 55.7227959 29.3924553)",30
496554353,True,بلوار امام رضا,secondary,False,84.603,,,"LINESTRING (55.7182374 29.3920792, 55.7176846 29.3926682)",
375121222,True,,secondary,False,48.005,,,"LINESTRING (55.7182374 29.3920792, 55.7182288 29.3922593, 55.7182305 29.3924081, 55.7182612 29.3925072)",
375121276,False,,residential,True,169.555,,,"LINESTRING (55.7203725 29.3921772, 55.7189763 29.3912578)",30
375121418,False,,residential,False,182.573,,,"LINESTRING (55.7203725 29.3921772, 55.7221689 29.3916811)",30
375121418,False,,residential,True,214.88099999999997,,,"LINESTRING (55.7203725 29.3921772, 55.7187168 29.3926181, 55.7186052 29.3926274, 55.7184946 29.3926113, 55.7183924 29.3925709, 55.7182612 29.3925072)",30
375121306,False,,residential,True,146.112,,,"LINESTRING (55.7171028 29.3922833, 55.7180423 29.3912554)",30
375121345,False,,residential,False,109.416,,,"LINESTRING (55.7171028 29.3922833, 55.7163584 29.3915433)",30
375121345,False,,residential,True,57.552,,,"LINESTRING (55.7171028 29.3922833, 55.7174944 29.3926725)",30
375121395,True,,residential,False,34.126999999999995,,,"LINESTRING (55.7219982 29.3923746, 55.7218792 29.3924877, 55.7217915 29.3926208)",30
452260516,True,بلوار امامزاده علی,trunk,False,74.666,71;88,,"LINESTRING (55.7219982 29.3923746, 55.7216513 29.3924642, 55.7212612 29.3925709)",
375121421,False,پوریای ولی ۱,residential,False,129.912,,,"LINESTRING (55.7227959 29.3924553, 55.7239191 29.3930935)",30
731591986,False,,residential,False,162.731,,,"LINESTRING (55.7227959 29.3924553, 55.7244066 29.3920402)",30
731591986,False,,residential,True,84.425,,,"LINESTRING (55.7227959 29.3924553, 55.7219663 29.3926877)",30
