osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,junction,bridge
123264986,True,3,شهید بهشتی,primary,30,False,28.963,"LINESTRING (51.420991 36.6546457, 51.4210697 36.654587, 51.4211219 36.6545362, 51.4211504 36.6545045, 51.4211891 36.6544425)",,
209019267,True,2,خیابان سعدی,residential,30,False,162.046,"LINESTRING (51.420991 36.6546457, 51.4209557 36.6546124, 51.4198128 36.6535365)",,
33840984,True,2,استاد مطهری,primary,30,False,47.292,"LINESTRING (51.4223189 36.650746, 51.4221103 36.6506987, 51.4218264 36.6505923)",,
123264829,True,2,میدان معلم,primary,30,False,36.128,"LINESTRING (51.4223189 36.650746, 51.4223005 36.6506827, 51.4223065 36.6506179, 51.4223363 36.6505575, 51.4223872 36.650507, 51.4224546 36.6504709)",roundabout,
631277758,False,2,کوچه بینش چهارم,residential,30,False,67.258,"LINESTRING (51.4224481 36.6484451, 51.4231423 36.6482092)",,
631277758,False,2,کوچه بینش چهارم,residential,30,True,130.519,"LINESTRING (51.4224481 36.6484451, 51.4211133 36.6489256)",,
123264980,False,,کوچه بینش ششم,residential,30,False,151.899,"LINESTRING (51.4224481 36.6484451, 51.4222718 36.6483547, 51.4219984 36.6483504, 51.4207901 36.6484854)",,
123264829,True,2,میدان معلم,primary,30,False,27.189,"LINESTRING (51.4228353 36.650646, 51.4228315 36.6507071, 51.4228066 36.6507648, 51.4227624 36.6508146, 51.4227025 36.6508524)",roundabout,
123264956,False,2,شهید جنتی,residential,30,True,34.788000000000004,"LINESTRING (51.4226794 36.6475936, 51.4228431 36.6478113, 51.4228808 36.6478615)",,
625124379,True,2,امام خمینی,primary,30,False,32.417,"LINESTRING (51.4204193 36.6550016, 51.4207138 36.6548308)",,
689950883,False,2,شهید جنتی,residential,30,False,59.562,"LINESTRING (51.4242248 36.6496642, 51.4238823 36.6492044)",,
123264994,True,2,بلوار هفده شهریور,primary,30,False,35.662,"LINESTRING (51.4242248 36.6496642, 51.4243592 36.6495995, 51.4245692 36.6495014)",,
123264856,False,,بن بست بینش ۴/۱,residential,30,False,103.521,"LINESTRING (51.4228808 36.6478615, 51.4217309 36.6479863)",,
123264956,False,2,شهید جنتی,residential,30,True,14.232,"LINESTRING (51.4228808 36.6478615, 51.4229632 36.6479711)",,
123264956,False,2,شهید جنتی,residential,30,False,34.788000000000004,"LINESTRING (51.4228808 36.6478615, 51.4228431 36.6478113, 51.4226794 36.6475936)",,
123264856,False,,بن بست بینش ۴/۱,residential,30,True,48.804,"LINESTRING (51.4211897 36.6480503, 51.4217309 36.6479863)",,
